date,open,high,low,close,volume,middle_band,std_dev,upper_band,lower_band,MACD,signal_line,macd_histogram,signal,position,strategy_returns,cumulative_returns,benchmark_returns,benchmark_cumulative,drawdown
2022-06-27,4482.572309285841,4517.558571081239,4423.3539613842095,4457.5215138677295,55600430,4266.662459932219,156.23277491952862,4579.128009771276,3954.1969100931615,111.37643787461911,93.43261571253734,17.943822162081773,0,1.0,0.0,1.0747259405421237,0.0006552683178797647,1.0623862855719022,-0.01350759457848072
2022-06-28,4510.846173577545,4540.8478281928865,4491.902256054279,4496.277585849009,29754093,4290.465975662755,152.93887977933468,4596.343735221424,3984.588216104086,112.95221136595137,97.33653484322015,15.61567652273122,0,1.0,0.0,1.0747259405421237,0.008694533915474256,1.0716232391631417,-0.01350759457848072
2022-06-29,4427.295977627232,4474.097274347896,4373.9363732563925,4433.245240622097,31734323,4308.561087934381,146.94039145596858,4602.441870846318,4014.680305022444,107.87136577706042,99.44350102998821,8.427864747072206,0,1.0,0.0,1.0747259405421237,-0.014018784210585888,1.0566003842182645,-0.01350759457848072
2022-06-30,4597.356960832813,4597.356960832813,4529.027873969674,4579.7567309175965,28750087,4331.923720119549,151.21100137029586,4634.345722860141,4029.5017173789574,114.34886927626485,102.42457467924355,11.924294597021301,0,1.0,0.0,1.0747259405421237,0.033048361266596604,1.0915192954303345,-0.01350759457848072
2022-07-01,4504.08514525095,4504.08514525095,4503.168450868276,4503.168450868276,79049347,4351.677065535919,146.15332059593214,4643.983706727783,4059.3704243440543,112.01110900217736,104.34188154383031,7.669227458347052,0,1.0,0.0,1.0747259405421237,-0.016723220151035334,1.07326557795375,-0.01350759457848072
2022-07-04,4422.868767040006,4454.515176287848,4384.743276377734,4411.582522716999,29689114,4366.5790111392,135.39315677192957,4637.365324683059,4095.7926975953405,101.59705059870521,103.7929153548053,-2.195864756100093,0,1.0,0.0,1.0747259405421237,-0.02033810841200434,1.0514373862744542,-0.01350759457848072
2022-07-05,4497.328673775222,4532.366250642948,4490.7981620402625,4490.7981620402625,32004581,4380.997599635161,132.31167994518748,4645.620959525536,4116.374239744787,98.59928318474977,102.7541889207942,-4.154905736044441,0,1.0,0.0,1.0747259405421237,0.01795628641544167,1.0703172971303017,-0.01350759457848072
2022-07-06,4532.094267722486,4601.953019452166,4523.323633502397,4543.630864382161,34466478,4400.347895228256,125.91539506780683,4652.17868536387,4148.517105092642,99.34154100240357,102.07165933711609,-2.7301183347125146,0,1.0,0.0,1.0747259405421237,0.0117646575142214,1.0829092135625868,-0.01350759457848072
2022-07-07,4575.556254489913,4586.131407818871,4515.405453488136,4584.407137824379,78370266,4419.932605934004,122.33116251118805,4664.59493095638,4175.270280911627,102.04379283211165,102.06608603611521,-0.022293204003560163,0,1.0,0.0,1.0747259405421237,0.00897438076712298,1.0926276531813233,-0.01350759457848072
2022-07-08,4639.791889854934,4639.791889854934,4625.499639683107,4625.499639683107,39041075,4442.469496683735,116.14968056235278,4674.768857808441,4210.170135559029,106.276083811842,102.90808559126057,3.367998220581427,1,1.0,0.0,1.0747259405421237,0.008963536750409284,1.1024214613051275,-0.01350759457848072
2022-07-11,4615.846310441623,4620.486785435888,4585.651300340025,4620.486785435888,24553939,4465.713336160125,101.28658612215203,4668.28650840443,4263.140163915821,107.98097203194538,103.92266287939754,4.058309152547849,0,1.0,0.0,1.0747259405421237,-0.0010837433007695463,1.1012267194318135,-0.01350759457848072
2022-07-12,4546.264014341202,4559.264427040112,4546.264014341202,4551.775966462856,22229115,4481.744019316053,86.50324342202607,4654.750506160105,4308.737532472001,102.6049533457799,103.65912097267402,-1.0541676268941131,0,1.0,0.0,1.0747259405421237,-0.014870904769084925,1.0848504817579712,-0.01350759457848072
2022-07-13,4540.106788359638,4598.591089301801,4535.629367452596,4553.153246779348,45680460,4495.05385197671,74.61745067364113,4644.288753323992,4345.8189506294275,97.33355419131658,102.39400761640255,-5.060453425085967,0,1.0,0.0,1.0747259405421237,0.0003025808665979568,1.0851787367568706,-0.01350759457848072
2022-07-14,4506.069093336628,4506.069093336628,4440.681227581688,4500.350061094458,41084035,4502.980235514849,65.32474860624127,4633.629732727331,4372.330738302366,87.88210637530483,99.491627368183,-11.609520992878174,0,1.0,0.0,1.0747259405421237,-0.011597058746537825,1.0725938551962075,-0.01350759457848072
2022-07-15,4594.805330513904,4602.364358169925,4552.78482749805,4566.549464318564,12326344,4509.705525134035,64.55662272594697,4638.818770585929,4380.592279682141,84.75648448177435,96.54459879090129,-11.78811430912694,0,1.0,0.0,1.0747259405421237,0.014709834196321658,1.0883715329661372,-0.01350759457848072
2022-07-18,4537.417409852656,4565.000591989972,4537.417409852656,4551.995625319366,55400140,4515.819234674124,62.334852189799875,4640.488939053724,4391.149530294525,80.1807595512173,93.2718309429645,-13.091071391747192,0,1.0,0.0,1.0747259405421237,-0.003187053838552889,1.0849028342942257,-0.01350759457848072
2022-07-19,4488.968913392717,4515.32480446101,4483.965245455162,4488.642775925024,23886255,4516.504811380399,61.935609089892836,4640.376029560184,4392.633593200613,70.62826047101862,88.74311684857533,-18.114856377556706,0,1.0,0.0,1.0747259405421237,-0.013917598919023,1.0698035917804074,-0.01350759457848072
2022-07-20,4480.542161028892,4480.542161028892,4442.253403374854,4461.6397031300385,66435455,4517.154295773007,61.250926499144015,4639.656148771295,4394.652442774719,60.18513703170811,83.03152088520189,-22.846383853493776,0,1.0,0.0,1.0747259405421237,-0.0060158658514366525,1.0633677968848714,-0.01350759457848072
2022-07-21,4486.494101223531,4507.810852770693,4486.494101223531,4487.566289291291,44631269,4518.132516023691,60.57713491584611,4639.286785855384,4396.978246191999,53.385549905148764,77.10232668919127,-23.71677678404251,0,1.0,0.0,1.0747259405421237,0.005810999517299242,1.069547026639281,-0.01350759457848072
2022-07-22,4449.267444508377,4449.267444508377,4431.080808838753,4443.237458577474,59781286,4517.5642612552965,61.2539801053581,4640.072221466013,4395.05630104458,43.91365269884864,70.46459189112275,-26.550939192274114,0,1.0,0.0,1.0747259405421237,-0.009878145047037767,1.0589818859755102,-0.01350759457848072
2022-07-25,4366.404671210879,4392.975109323912,4366.404671210879,4380.365687683414,21488057,4513.706469946081,67.35984181473125,4648.426153575543,4378.986786316618,30.976798204371335,62.56703315377247,-31.590234949401136,0,1.0,0.0,1.0747259405421237,-0.014149991190025024,1.0439973016185606,-0.01350759457848072
2022-07-26,4399.959254518889,4399.959254518889,4347.954001157485,4394.312908300959,26125202,4508.608236068678,72.41722471930139,4653.442685507281,4363.773786630075,21.600672843951543,54.37376109180829,-32.77308824785675,0,1.0,0.0,1.0747259405421237,0.003184031108809382,1.047321421504427,-0.01350759457848072
2022-07-27,4405.955666402525,4457.9636863235955,4396.982398060111,4408.430703974281,53480786,4507.367509236287,73.97225762948685,4655.312024495261,4359.422993977314,15.134750089996487,46.52595889144593,-31.391208801449444,0,1.0,0.0,1.0747259405421237,0.0032127424623433765,1.0506861955070161,-0.01350759457848072
2022-07-28,4381.412673474971,4406.3447800729255,4368.494206150103,4368.494206150103,45183472,4496.804382997912,78.06205535987073,4652.9284937176535,4340.680272278171,6.710562919697622,38.56287969709627,-31.85231677739865,0,1.0,0.0,1.0747259405421237,-0.009059118880597072,1.0411679043557158,-0.01350759457848072
2022-07-29,4346.659268638336,4360.683220912481,4292.178748218909,4331.230739738912,37577420,4488.2074974414445,86.35179162189773,4660.9110806852395,4315.5039141976495,-2.9386415903427405,30.26257543960847,-33.20121702995121,0,1.0,0.0,1.0747259405421237,-0.008530048262106016,1.0322866918826057,-0.01350759457848072
2022-08-01,4378.434593822064,4401.710560997487,4344.682101404287,4344.682101404287,30440505,4484.862476375809,90.66432468682159,4666.191125749452,4303.533827002166,-9.392027764899467,22.331654798706886,-31.723682563606353,0,1.0,0.0,1.0747259405421237,0.0031056672972786803,1.0354926309030015,-0.01350759457848072
2022-08-02,4244.628951212198,4244.628951212198,4217.9802433178675,4237.260780476435,39354523,4472.185607297617,106.18694609603808,4684.559499489693,4259.811715105541,-22.910290080919367,13.283265822781635,-36.193555903701004,0,1.0,0.0,1.0747259405421237,-0.02472478271612366,1.0098903005997775,-0.01350759457848072
2022-08-03,4136.904966928595,4192.726714990682,4094.3198954277336,4132.865549809424,43196609,4451.647341568981,128.92979574252263,4709.506933054026,4193.787750083935,-41.56825998194017,2.3129606618372733,-43.881220643777446,0,1.0,0.0,1.0747259405421237,-0.024637433491943916,0.9850091954845912,-0.01350759457848072
2022-08-04,4080.5636750888775,4117.308111816223,4078.1854693863693,4078.1854693863693,40877053,4426.33625814708,149.53797967960782,4725.412217506296,4127.2602987878645,-60.07455894119448,-10.16454325876908,-49.9100156824254,0,1.0,0.0,1.0747259405421237,-0.013230549061915675,0.9719769829972942,-0.01350759457848072
2022-08-05,4055.6736193829347,4070.4526076055386,4036.748993039592,4059.975158509838,37631757,4398.060034088417,162.77754368086497,4723.615121450147,4072.5049467266867,-75.3418600311461,-23.200006613244483,-52.141853417901615,0,1.0,0.0,1.0747259405421237,-0.004465297376303856,0.9676368167252887,-0.01350759457848072
2022-08-08,4083.7751763057986,4123.748514471748,4079.63250723292,4079.63250723292,30239727,4371.017320178268,168.69940698746623,4708.416134153201,4033.6185062033355,-84.87671642819987,-35.53534857623556,-49.34136785196431,0,1.0,0.0,1.0747259405421237,0.004841741132794786,0.9723218637024341,-0.01350759457848072
2022-08-09,4179.541103406545,4183.248315760857,4159.192329655788,4183.248315760857,77492947,4352.590937643168,168.04184751161208,4688.674632666392,4016.507242619944,-83.11414094300017,-45.05110704958849,-38.06303389341168,0,1.0,0.0,1.0747259405421237,0.025398319173168815,0.9970172047357989,-0.01350759457848072
2022-08-10,4244.656150444939,4244.656150444939,4224.019130235227,4242.512057275926,52474638,4337.058878167997,162.80282074584375,4662.664519659685,4011.4532366763096,-76.05844412071019,-51.25257446381283,-24.805869656897364,0,1.0,0.0,1.0747259405421237,0.014166919351114471,1.0111418670669645,-0.01350759457848072
2022-08-11,4245.349556374025,4245.349556374025,4224.242616730772,4228.634640629585,26419167,4323.473107144753,159.768047624246,4643.009202393245,4003.937011896261,-70.77074401667869,-55.156208374386004,-15.614535642292687,0,1.0,0.0,1.0747259405421237,-0.0032710376444401446,1.007834383955919,-0.01350759457848072
2022-08-12,4212.275220574726,4228.523690554047,4212.275220574726,4225.033247986185,49162400,4306.397296328134,150.39655930151878,4607.190414931171,4005.6041777250966,-66.1087454108083,-57.34671578167046,-8.762029629137835,0,1.0,0.0,1.0747259405421237,-0.0008516679612839972,1.0069760437008233,-0.01350759457848072
2022-08-15,4164.9461763033605,4164.9461763033605,4084.4513612241403,4150.752116253725,67101200,4286.335120874852,142.46337315876755,4571.2618671923865,4001.4083745573166,-67.62836675055678,-59.403045975447725,-8.225320775109054,0,1.0,0.0,1.0747259405421237,-0.017581194601927863,0.9892722019170397,-0.01350759457848072
2022-08-16,4163.8448663646495,4194.482765380541,4102.9651453113975,4147.456832708144,41074455,4269.275823714008,137.29699662899145,4543.869816971991,3994.6818304560247,-68.3111312539886,-61.18466303115591,-7.126468222832699,0,1.0,0.0,1.0747259405421237,-0.0007939003470424089,0.9884868183726183,-0.01350759457848072
2022-08-17,4123.390055887301,4134.944090422244,4123.390055887301,4124.851101168018,59405085,4252.436393615908,133.0496841590045,4518.535761933917,3986.337025297899,-69.87089249772453,-62.92190892446963,-6.948983573254893,0,1.0,0.0,1.0747259405421237,-0.005450504357718655,0.9830990666615309,-0.01350759457848072
2022-08-18,4120.013551592015,4171.76318573767,4120.013551592015,4146.407778566732,52609292,4235.37846807968,122.79179930150981,4480.9620666826995,3989.79486947666,-68.57705718397119,-64.05293857636995,-4.524118607601238,0,1.0,0.0,1.0747259405421237,0.0052260498306495595,0.9882367913723692,-0.01350759457848072
2022-08-19,4077.8650037516263,4087.675305284957,4056.1355355143364,4085.31443556602,42191226,4217.482316929107,116.84157131093448,4451.165459550975,3983.7991743072375,-71.65540665406115,-65.5734321919082,-6.081974462152957,0,1.0,0.0,1.0747259405421237,-0.014734041190186509,0.973676069782631,-0.01350759457848072
2022-08-22,4137.359978905825,4137.359978905825,4071.2439368839796,4121.323974746252,29828014,4204.530231282248,112.09662345089723,4428.7234781840425,3980.3369843804535,-70.37807725409675,-66.53436120434591,-3.8437160497508387,0,1.0,0.0,1.0747259405421237,0.008814386199196722,0.9822584266946112,-0.01350759457848072
2022-08-23,4230.15967192212,4254.2264828379775,4186.121476439149,4230.4498984976135,50018575,4196.337080792082,103.12466067461317,4402.586402141308,3990.0877594428557,-59.870089336589444,-65.20150683079461,5.331417494205169,1,1.0,0.0,1.0747259405421237,0.02647836579216767,1.0082670246190701,-0.01350759457848072
2022-08-24,4208.88691982707,4221.542710991537,4153.445884277827,4221.542710991537,21712961,4186.992681142945,90.60163814278586,4368.1959574285165,4005.7894048573735,-51.665599922086585,-62.49432544905301,10.828725526966423,0,1.0,0.0,1.0747259405421237,-0.0021054941483267253,1.0061441242987839,-0.01350759457848072
2022-08-25,4243.111674731944,4264.795074691141,4229.96629834847,4249.546868789791,31574879,4181.045314274929,81.50791992772568,4344.061154130381,4018.029474419478,-42.414849474714174,-58.47843025418524,16.063580779471067,0,1.0,0.0,1.0747259405421237,0.006633631284918673,1.0128185134388694,-0.01350759457848072
2022-08-26,4309.318087721026,4309.318087721026,4265.84979173295,4298.477927832156,19084970,4179.4076736795905,78.60909234227144,4336.625858364134,4022.1894889950477,-30.780418066986385,-52.93882781674547,22.158409749759088,0,1.0,0.0,1.0747259405421237,0.011514418019890948,1.0244805291808892,-0.01350759457848072
2022-08-29,4275.994790984893,4336.970758580524,4227.158674463332,4268.992786009331,49823623,4175.623207909843,71.75683017070385,4319.13686825125,4032.109547568435,-23.666439895037,-47.08435023240378,23.417910337366777,0,1.0,0.0,1.0747259405421237,-0.006859437763286347,1.0174531687512742,-0.01350759457848072
2022-08-30,4281.62308033431,4325.262574849972,4265.804227712232,4284.694333368427,40479362,4177.994885554443,74.62771948908873,4327.25032453262,4028.739446576265,-16.57056216591809,-40.98159261910664,24.411030453188552,0,1.0,0.0,1.0747259405421237,0.003678044950217174,1.0211954072406824,-0.01350759457848072
2022-08-31,4280.61810333229,4305.194476600977,4277.551077021525,4285.333998702801,39627659,4185.6183079991115,77.50698803061944,4340.632284060351,4030.6043319378728,-10.7712480532864,-34.9395237059426,24.1682756526562,0,1.0,0.0,1.0747259405421237,0.00014929077423153636,1.021347862293671,-0.01350759457848072
2022-09-01,4287.223038302278,4341.981704895749,4287.223038302278,4292.267630768971,63867091,4196.322416068242,76.66744156343117,4349.657299195104,4042.98753294138,-5.55176636941178,-29.061972238636436,23.510205869224656,0,1.0,0.0,1.0747259405421237,0.001617991052335288,1.0230003939961838,-0.01350759457848072
2022-09-02,4224.957609645932,4236.681484094146,4181.302547219135,4236.681484094146,79041167,4205.157732347457,70.0214473816147,4345.200627110686,4065.114837584227,-5.833383401753963,-24.416254471259943,18.58287106950598,0,1.0,0.0,1.0747259405421237,-0.01295029841018236,1.0097522336201992,-0.01350759457848072
2022-09-05,4259.229109583859,4269.464477789313,4238.687889468172,4238.687889468172,79860685,4213.110501459219,63.767595029258324,4340.645691517736,4085.575311400703,-5.827491093533354,-20.698501795714627,14.871010702181273,0,1.0,0.0,1.0747259405421237,0.00047357947052639737,1.01023043154836,-0.01350759457848072
2022-09-06,4270.824189746069,4297.182827863282,4270.824189746069,4274.957909063393,50869327,4217.695981124346,64.79629479253566,4347.288570709417,4088.1033915392745,-2.8631295613358816,-17.13142734883888,14.268297787502998,0,1.0,0.0,1.0747259405421237,0.008556897922430418,1.018874870229252,-0.01350759457848072
2022-09-07,4396.021624484457,4404.486663486467,4342.033258473071,4380.028059063824,41759418,4224.571781213741,74.18432587789077,4372.940432969523,4076.203129457959,7.873668557215751,-12.130408167627955,20.004076724843706,0,1.0,0.0,1.0747259405421237,0.024578054857024467,1.0439168326821904,-0.01350759457848072
2022-09-08,4470.166997606616,4501.628263339423,4437.484870665973,4449.858076047015,59662128,4235.632952984613,89.69345082802981,4415.019854640673,4056.2460513285537,21.76644714383201,-5.351037105335962,27.117484249167973,0,1.0,0.0,1.0747259405421237,0.015942824119285826,1.0605598151408044,-0.01350759457848072
2022-09-09,4619.619454967845,4644.491003444123,4574.755344027782,4605.825318137657,74981054,4254.672556492186,121.94331960822608,4498.559195708638,4010.785917275734,44.84488332982073,4.688146981695378,40.15673634812536,0,1.0,0.0,1.0747259405421237,0.03504993629576458,1.0977323690993375,-0.01350759457848072
2022-09-12,4545.796900037323,4577.782554238945,4538.5551256244435,4551.6907065357755,10426941,4274.719486006289,136.09517309231205,4546.909832190913,4002.529139821665,58.096795845418455,15.369876754439995,42.72691909097846,0,1.0,0.0,1.0747259405421237,-0.011753509493445224,1.0848301612778664,-0.01350759457848072
2022-09-13,4621.379670946134,4621.379670946134,4615.789072128938,4615.789072128938,48404656,4298.136097977329,152.36416762944387,4602.864433236216,3993.407762718441,72.93053657196015,26.882008717944025,46.04852785401612,0,1.0,0.0,1.0747259405421237,0.014082320114836344,1.1001070868792109,-0.01350759457848072
2022-09-14,4630.122130142554,4630.458240377536,4628.761813637896,4630.458240377536,10386354,4323.416454937805,163.6283238929226,4650.67310272365,3996.1598071519593,84.89148604339061,38.483904183033346,46.40758186035727,0,1.0,0.0,1.0747259405421237,0.0031780412881459164,1.103603272622695,-0.01350759457848072
2022-09-15,4776.784521968208,4805.402689303481,4776.784521968208,4789.770094408567,38105973,4355.584570729896,188.3680930749073,4732.320756879711,3978.848384580081,106.00381388765982,51.987886123958646,54.01592776370117,0,1.0,0.0,1.0747259405421237,0.034405202630235276,1.1415729668406696,-0.01350759457848072
2022-09-16,4738.0021948620615,4754.981627451245,4702.241699847394,4733.396231856455,10935709,4387.988660544418,195.0524134515787,4778.093487447575,3997.8838336412605,116.8397305547951,64.95825501012594,51.88147554466916,0,1.0,0.0,1.0747259405421237,-0.011769638508938196,1.1281370656893788,-0.01350759457848072
2022-09-19,4658.401541983702,4674.937353466451,4614.610372427492,4674.937353466451,79594042,4415.669329480428,194.49916045487325,4804.6676503901745,4026.671008570682,119.33451564403458,75.83350713690767,43.50100850712691,0,1.0,0.0,1.0747259405421237,-0.012350303149473829,1.114204230933957,-0.01350759457848072
2022-09-20,4650.47037761125,4719.548911866237,4609.62736643923,4633.959403400093,76914907,4435.8448047255515,195.20190190864417,4826.24860854284,4045.441000908263,116.66028554462264,83.99886281845068,32.66142272617196,0,1.0,0.0,1.0747259405421237,-0.008765454372553938,1.1044377245859989,-0.01350759457848072
2022-09-21,4477.144853255154,4542.119169105157,4477.144853255154,4483.394040520646,16288893,4448.937371202008,188.7464331030553,4826.430237408118,4071.444504995897,101.2247169402317,87.44403364280689,13.780683297424815,0,1.0,0.0,1.0747259405421237,-0.032491731103421406,1.068552631018276,-0.01350759457848072
2022-09-22,4450.755354056837,4481.932911256419,4389.521045925915,4448.071036739691,26328470,4458.8635795995015,182.83623532284622,4824.536050245194,4093.191108953809,85.15997523129954,86.98722196050542,-1.827246729205882,-1,0.0,0.11043199649857174,1.1934100718449958,-0.007878630221146543,1.0601338999666499,0.0
2022-09-23,4399.856430966255,4415.604905828353,4350.70604802329,4396.120328253701,38688172,4463.745699620579,179.6032390946039,4822.952177809787,4104.5392214313715,67.45893902477746,83.08156537335984,-15.622626348582372,0,0.0,0.0,1.1934100718449958,-0.011679379231332776,1.0477521941129475,0.0
2022-09-26,4406.404923034496,4421.854591268554,4395.531699046603,4409.830103875746,28123581,4470.7875655139005,174.24658615872914,4819.280737831359,4122.294393196442,53.915500291229364,77.24835235693375,-23.332852065704387,0,0.0,0.0,1.1934100718449958,0.0031186079084171148,1.0510197223915696,0.0
2022-09-27,4445.301815860858,4445.301815860858,4393.525120514454,4437.491469642841,44690510,4478.427422327621,168.92635793191397,4816.280138191449,4140.574706463793,44.896727039344114,70.77802729341583,-25.881300254071718,0,0.0,0.0,1.1934100718449958,0.0062726601967690865,1.0576124119702346,0.0
2022-09-28,4569.283792917223,4596.233415120696,4535.741190721993,4575.802989632505,18875206,4492.950871874106,163.86202360280086,4820.674919079708,4165.226824668504,48.352490592860704,66.29291995330482,-17.940429360444114,0,0.0,0.0,1.1934100718449958,0.03116885315405371,1.0905769779328394,0.0
2022-09-29,4659.780027460063,4673.409780466517,4617.228713386293,4647.631620847599,59090547,4510.719071378037,160.18126005366298,4831.081591485363,4190.356551270712,56.23889141584732,64.28211424581332,-8.043222829965998,0,0.0,0.0,1.1934100718449958,0.015697492085615883,1.107696301412695,0.0
2022-09-30,4591.048485489132,4609.66201972319,4553.453163554887,4609.66201972319,66394473,4529.36809815949,147.83348904126413,4825.0350762420185,4233.701120076961,58.747882382155694,63.17526787308179,-4.427385490926099,0,0.0,0.0,1.1934100718449958,-0.008169666665079789,1.0986467918640115,0.0
2022-10-03,4550.435859035557,4576.026543653611,4503.930427217764,4548.711266383587,44087469,4544.869267005261,131.05111876880977,4806.97150454288,4282.767029467641,55.18195615052446,61.576605528570326,-6.3946493780458695,0,0.0,0.0,1.1934100718449958,-0.013222390942940088,1.0841200544737786,0.0
2022-10-04,4614.717922510853,4614.717922510853,4588.030327360021,4588.030327360021,72552127,4560.522887920091,114.80499207709155,4790.132872074274,4330.912903765909,54.89584837001166,60.2404540968586,-5.344605726846936,0,0.0,0.0,1.1934100718449958,0.008644000173634758,1.0934911884128908,0.0
2022-10-05,4483.542591359233,4497.038175824907,4443.774272197932,4497.038175824907,40461879,4566.373393758146,107.8963671807678,4782.166128119682,4350.580659396611,46.78746296800364,57.549855871087615,-10.762392903083978,0,0.0,0.0,1.1934100718449958,-0.01983250873310416,1.0718045148691198,0.0
2022-10-06,4623.709191585305,4633.129432096487,4570.178023877772,4633.129432096487,36167544,4575.53696156062,105.22957980710802,4785.996121174836,4365.077801946403,50.7578314528464,56.19145098743938,-5.433619534592978,0,0.0,0.0,1.1934100718449958,0.030262419608349633,1.1042399128362126,0.0
2022-10-07,4729.715294884056,4729.715294884056,4685.693357221245,4722.434606243108,75991925,4581.367425965893,110.11326035800663,4801.593946681906,4361.140905249879,60.41414166260711,57.035989122472934,3.378152540134174,1,1.0,0.0,1.1934100718449958,0.019275346276309335,1.1255245195282522,0.0
2022-10-10,4695.724666582282,4765.12474544201,4693.196228956917,4693.196228956917,58382891,4588.44270208695,112.62360575344066,4813.689913593831,4363.1954905800685,64.95874045753771,58.6205393894859,6.338201068051816,0,1.0,0.0,1.1934100718449958,-0.00619137790654356,1.118555971884772,0.0
2022-10-11,4579.3588934253985,4608.121030199234,4550.843815598611,4574.546971848786,58191644,4586.380597072943,112.47401494235861,4811.32862695766,4361.432567188225,58.314155009526075,58.55926251349394,-0.24510750396786563,-1,0.0,-0.03131597295149689,1.156037274315054,-0.025281120012853542,1.090277624118459,-0.031315972951496907
2022-10-12,4683.737198584925,4683.737198584925,4645.12938319023,4676.873599462372,27204925,4588.701365027184,113.901181148176,4816.503727323536,4360.899002730832,60.60654234553476,58.96871847990211,1.6378238656326545,1,1.0,0.0,1.156037274315054,0.022368690985859807,1.1146657073811623,-0.031315972951496907
2022-10-13,4682.522365342985,4705.946813161086,4656.172424453035,4673.623018745098,76249688,4582.8940112440105,105.78146500859405,4794.456941261198,4371.331081226823,61.45259387811711,59.465493559545116,1.987100318571997,0,1.0,0.0,1.156037274315054,-0.000695032835107523,1.113890978114364,-0.031315972951496907
2022-10-14,4783.760266288477,4783.760266288477,4698.875924487725,4767.8874942918355,52198579,4584.618574365779,108.60765613450667,4801.833886634792,4367.4032620967655,68.93481356830671,61.35935756129744,7.575456007009265,0,1.0,0.0,1.156037274315054,0.020169464924461922,1.1363575631271163,-0.031315972951496907
2022-10-17,4664.099882495567,4707.267579097625,4653.566267622263,4658.372618465651,42078935,4583.790337615739,107.94377047191138,4799.677878559562,4367.902796671917,65.27514017057365,62.14251408315269,3.1326260874209595,0,1.0,0.0,1.156037274315054,-0.02296926593953763,1.1102562640572446,-0.031315972951496907
2022-10-18,4617.296116544367,4626.061587164983,4612.788141911982,4620.640411149656,42482616,4583.124388003218,107.65867532213306,4798.441738647484,4367.807037358952,58.654021794770415,61.44481562547624,-2.790793830705823,0,1.0,0.0,1.156037274315054,-0.008099868861160986,1.1012633339160984,-0.031315972951496907
2022-10-19,4635.911300432669,4642.483174966093,4596.707674466511,4626.576160077032,78859730,4590.283493981036,105.41503822349105,4801.113570428019,4379.453417534054,53.27162102394959,59.81017670517092,-6.538555681221325,0,1.0,0.0,1.156037274315054,0.0012846160703292586,1.1026780344925113,-0.031315972951496907
2022-10-20,4662.070327174302,4691.066931787976,4635.648771104083,4635.648771104083,38470337,4599.662380699256,100.31755643216952,4800.297493563595,4399.0272678349165,49.17129741336794,57.682400846810324,-8.511103433442386,0,1.0,0.0,1.156037274315054,0.0019609773433189037,1.1048403611351265,-0.031315972951496907
2022-10-21,4607.228188054921,4609.062139591573,4559.4456935398775,4609.062139591573,47331605,4610.30947126615,88.13876859057714,4786.587008447304,4434.031934084996,43.277565604496885,54.80143379834764,-11.523868193850753,0,1.0,0.0,1.156037274315054,-0.005735255802431616,1.0985038190431657,-0.031315972951496907
2022-10-24,4646.2261535729185,4659.84963364295,4646.2261535729185,4659.84963364295,33010323,4622.81044775451,74.95162324720152,4772.713694248913,4472.907201260107,42.218201854016115,52.28478740948134,-10.066585555465224,0,1.0,0.0,1.156037274315054,0.011019051710133176,1.1106082894289813,-0.031315972951496907
2022-10-25,4604.284821506671,4604.284821506671,4574.941192386113,4589.0434974669815,20190880,4630.388049145717,61.72342946219091,4753.834908070098,4506.941190221335,35.25874415679209,48.87957875894349,-13.620834602151398,0,1.0,0.0,1.156037274315054,-0.01519494012527045,1.093732662968479,-0.031315972951496907
2022-10-26,4583.315012253449,4631.876348558549,4557.372458382157,4584.97084463436,48401816,4630.846441895809,61.32950024777976,4753.505442391369,4508.18744140025,29.079484548024993,44.919559916759795,-15.840075368734801,0,1.0,0.0,1.156037274315054,-0.0008874731378922807,1.092762004610059,-0.031315972951496907
2022-10-27,4569.940382586119,4599.922718600282,4569.940382586119,4599.922718600282,66703048,4628.460996783444,61.56963190034599,4751.600260584136,4505.321732982752,25.099536230198282,40.955555179447494,-15.856018949249211,0,1.0,0.0,1.156037274315054,0.00326106195057263,1.0963255692043243,-0.031315972951496907
2022-10-28,4655.165144502195,4655.165144502195,4621.798635676079,4643.360491496242,26431928,4630.145920372097,61.489145781028576,4753.124211934154,4507.16762881004,25.16042998735975,37.79653014102995,-12.6361001536702,0,1.0,0.0,1.156037274315054,0.009443152755657103,1.1066783390242534,-0.031315972951496907
2022-10-31,4693.548197388091,4707.176828395443,4693.548197388091,4701.09808832293,20339460,4637.765261469063,60.29703057207681,4758.359322613217,4517.1712003249095,29.5272584045033,36.14267579372462,-6.615417389221321,0,1.0,0.0,1.156037274315054,0.01243444202370858,1.1204392666697445,-0.031315972951496907
2022-11-01,4625.467169040088,4660.547195355884,4578.3279097890945,4626.7237865122115,48789180,4639.699934426673,59.22854811736246,4758.1570306613985,4521.242838191948,26.679077009619505,34.2499560369036,-7.570879027284093,0,1.0,0.0,1.156037274315054,-0.015820623270009437,1.1027132191348368,-0.031315972951496907
2022-11-02,4527.466053102457,4573.625721938342,4484.176533845498,4522.961450390103,18400728,4640.996098154933,56.1456249452321,4753.287348045397,4528.704848264469,15.866223439675196,30.57320951745792,-14.706986077782723,0,1.0,0.0,1.156037274315054,-0.022426741018038654,1.077982955352132,-0.031315972951496907
2022-11-03,4624.378593214214,4627.380563112414,4621.737274801595,4621.737274801595,14817167,4640.426490290189,56.28724338464874,4753.000977059486,4527.852003520891,15.093355798730954,27.47723877371253,-12.383882974981574,0,1.0,0.0,1.156037274315054,0.021838750008132957,1.1015247556270957,-0.031315972951496907
