date,open,high,low,close,volume,volume_ma5,volume_ma10,volume_ma20,volume_ratio_5,volume_ratio_20,volume_change,obv,turnover
2022-03-22,4199.61510435113,4207.5968021072,4184.602590943067,4204.081640877794,233067981,147630016.0,113856506.0,106431387.0,1.5787303105081287,2.1898425602590335,0.9695222849232106,-54807763,0.46613596199999996
2022-03-23,4254.364596786195,4279.871796426275,4240.151786682624,4250.251401956024,121441303,132691063.6,114795770.4,109028501.3,0.9152184005856443,1.113849145425243,-0.4789447161341308,66633540,0.242882606
2022-03-24,4185.135198309929,4200.728668893609,4185.135198309929,4194.382067162024,155224938,151055615.2,117717836.2,105290370.55,1.0276012433862838,1.4742557860624796,0.2781890029621965,-88591398,0.31044987599999996
2022-03-25,4185.646387435596,4187.340788664963,4175.388588051155,4179.950289669506,49525757,135519459.0,118408228.2,103999527.05,0.3654512596600611,0.4762113675400604,-0.6809420081713932,-138117155,0.09905151400000001
2022-03-28,4239.05562945177,4269.190475887885,4214.980271462594,4235.594239933977,147403282,141332652.2,128031857.6,101064138.0,1.0429527763436397,1.4585122370508914,1.9762953850458054,9286127,0.294806564
2022-03-29,4209.689519393528,4212.282671972057,4189.110950968582,4212.282671972057,68504184,108419892.8,128024954.4,101924820.95,0.6318414659048621,0.6721050217356305,-0.5352601172068883,-59218057,0.137008368
2022-03-30,4227.953229225466,4235.056145103287,4218.754305312261,4235.056145103287,60264698,96184571.8,114437817.7,101041767.8,0.6265526463569493,0.5964335275614606,-0.12027712059164153,1046641,0.120529396
2022-03-31,4263.51128035621,4280.4683705320895,4263.51128035621,4271.085460346472,104119412,85963466.6,118509540.9,100850337.1,1.2112053656989212,1.0324151112827564,0.7277015475959077,105166053,0.208238824
2022-04-01,4243.607477221641,4243.607477221641,4222.470872232978,4239.073217528094,94732436,95004802.4,115262130.7,101520983.45,0.9971331301879535,0.9331315830550103,-0.09015586834086231,10433617,0.189464872
2022-04-04,4252.202083398346,4252.202083398346,4228.6308197237695,4241.775963488239,21557627,69835671.4,105584161.8,101675542.65,0.308690767452119,0.21202372210796358,-0.7724366868387086,31991244,0.043115254
2022-04-05,4111.977692641929,4125.966885548016,4094.944926592007,4117.22557214872,319134997,119961834.0,114190863.4,114023684.7,2.660304418153527,2.798848308048056,13.803809204046438,-287143753,0.6382699940000001
2022-04-06,4085.1063533001325,4103.638829619936,4081.3646667090043,4081.3646667090043,106332736,129175441.6,112680006.7,113737888.55,0.8231652602300839,0.9348928255623047,-0.6668095414179849,-393476489,0.21266547200000002
2022-04-07,4059.3735277296487,4088.428440847482,4059.3735277296487,4076.3885939976376,22410405,112833640.2,99398553.4,108558194.8,0.19861457062164337,0.20643678758003814,-0.789242656184451,-415886894,0.04482081
2022-04-08,4026.8998232294543,4049.8967156904637,4026.8998232294543,4031.6137289676853,125448335,118976820.0,106990811.2,112699519.7,1.054393074213952,1.1131221795260233,4.597771883194436,-541335229,0.25089667
2022-04-11,4101.799399093394,4151.553855996131,4091.445742008447,4102.054209946073,191455871,152956468.8,111396070.1,119713963.85,1.251701693312104,1.5992776852656192,0.5261730735605219,-349879358,0.382911742
2022-04-12,4042.629479206155,4055.2046114511377,4038.5927693375493,4049.997911083202,140131481,117155765.6,118558799.8,123291877.1,1.1961125453991315,1.1365832388644848,-0.2680742550851314,-490010839,0.280262962
2022-04-13,4029.9862006885655,4055.2804570728413,3977.3021624606445,4037.548580657182,48680343,105625287.0,117400364.3,115919091.0,0.460877734703812,0.41995104154155244,-0.6526095160587078,-538691182,0.097360686
2022-04-14,4042.5252648853416,4049.769007165189,4042.5252648853416,4047.931516711033,36955608,108534327.6,110683983.9,114596762.4,0.34049695444006234,0.3224838749894735,-0.24085152810036692,-501735574,0.073911216
2022-04-15,4113.136656762738,4113.136656762738,4101.159812661217,4110.734403361252,171437166,117732093.8,118354456.9,116808293.8,1.4561634000261023,1.4676797376523276,3.6390027191542895,-330298408,0.342874332
2022-04-18,4056.927770811592,4058.7545586263122,4054.9649765202644,4058.4483010845825,145547521,108550423.8,130753446.3,118168804.05,1.3408286757881824,1.2316915802787969,-0.15101535801169275,-475845929,0.29109504199999997
2022-04-19,4091.7186732696,4112.609042372177,4083.1661415030367,4110.117459811971,136174559,107759039.4,112457402.5,113324132.95,1.2636949972662803,1.2016377752484715,-0.06439795013753613,-339671370,0.272349118
2022-04-20,4098.205255237213,4135.405810483115,4095.4029668561493,4115.661422852489,35119868,105046944.4,105336115.7,109008061.2,0.3343254599226591,0.3221767969578382,-0.7420967010438418,-304551502,0.070239736
2022-04-21,4076.571697139267,4141.709209755604,4060.892947975277,4081.525568619525,97756615,117207145.8,112870736.7,106134645.05,0.8340499577287719,0.9210622502571794,1.783513166962928,-402308117,0.19551323
2022-04-22,4108.8796017164395,4108.8796017164395,4105.121883276258,4105.121883276258,71370431,97193798.8,107462946.3,107226878.75,0.7343105412194261,0.6656020564246816,-0.26991712018670044,-330937686,0.142740862
2022-04-25,4095.5525281381424,4121.957829801838,4095.5525281381424,4118.181977993665,49719959,78028286.4,93289355.1,102342712.6,0.6372042921091241,0.4858182643089333,-0.30335352745733035,-281217727,0.09943991799999999
2022-04-26,4095.1573619890482,4110.258381005285,4095.1573619890482,4099.2544042400905,68047185,64402811.6,86080925.5,102319862.65,1.05658717856349,0.6650437484730145,0.3686090328433296,-349264912,0.13609437
2022-04-27,4102.7861492934635,4127.55813515586,4102.7861492934635,4107.108863765544,32416997,63862237.4,84454590.9,100927477.6,0.5076082254518693,0.32119099546385577,-0.5236100214872959,-316847915,0.06483399399999999
2022-04-28,4108.113181407455,4114.426576072036,4058.3169685822713,4096.737869504155,42996770,52910268.4,85058707.1,97871345.5,0.8126356433300573,0.4393192898323851,0.3263649930312793,-359844685,0.08599354
2022-04-29,4103.13517667263,4144.98049111088,4091.339066613765,4106.297204650962,42510091,47138200.4,72165999.6,95260228.25,0.9018182840938493,0.4462522479836699,-0.011318966517717466,-317334594,0.085020182
2022-05-02,4140.945548999516,4140.945548999516,4111.880346611431,4137.776103661464,96446457,56483500.0,67255893.2,99004669.75,1.7075155930492976,0.9741606859912787,1.2687897092480935,-220888137,0.192892914
2022-05-03,4207.371746795999,4207.371746795999,4147.415013562541,4206.183439909189,181021865,79078436.0,71740623.8,92099013.15,2.289143212189983,1.9655136228785963,0.8769156548695201,-39866272,0.36204373
2022-05-04,4143.875292113264,4163.775030483962,4143.875292113264,4161.608459083273,123408215,97276679.6,80569458.5,92952787.1,1.2686310378546268,1.3276440529667561,-0.3182690113152905,-163274487,0.24681642999999998
2022-05-05,4258.368999736439,4287.91963063667,4251.836416897642,4251.836416897642,226752419,134027809.4,93469038.9,103169887.8,1.691831120833047,2.1978546631704297,0.8374175414497325,63477932,0.453504838
2022-05-06,4180.426668088932,4180.426668088932,4177.23103660596,4178.626544978141,193487439,164223279.0,105680739.7,106571843.0,1.178197391856973,1.8155587212656161,-0.14670176462373263,-130009507,0.386974878
2022-05-09,4181.640335066089,4181.640335066089,4168.316458076516,4177.393858478422,16694600,148272907.6,102378203.8,97833779.45,0.11259373185718792,0.17064249274487167,-0.9137173964042182,-146704107,0.0333892
2022-05-10,4238.753807944067,4238.753807944067,4164.04929068742,4205.7284288632,73810070,126830548.6,102954492.3,94517708.9,0.5819581387508088,0.7809126020827616,3.421194278389419,-72894037,0.14762014
2022-05-11,4204.134137245678,4239.539737164678,4198.85756496966,4221.7312667659835,57869512,113722808.0,105499743.8,94977167.35,0.5088646070012622,0.6092991991090373,-0.21596725216491464,-15024525,0.115739024
2022-05-12,4216.038660399617,4216.038660399617,4201.545876206594,4201.545876206594,69970712,82366466.6,108197138.0,96627922.55,0.8495048396309379,0.7241251819710162,0.20911183768060804,-84995237,0.139941424
2022-05-13,4195.487827652249,4197.901180214129,4163.242887655044,4197.901180214129,17638907,47196760.2,105710019.6,88938009.6,0.37373130963340995,0.19832810605197085,-0.7479101398882435,-102634144,0.035277814000000005
2022-05-16,4185.220837729792,4185.220837729792,4117.319057175562,4182.817149192201,50529090,53963658.2,101118282.9,84187088.05,0.9363540516977035,0.6001999970588127,1.864638381505158,-153163234,0.10105818
2022-05-17,4163.453608248475,4178.62536965079,4146.612964118762,4163.832618991572,66675674,52536779.0,89683663.8,80712143.8,1.2691237504301511,0.826092219347047,0.319550263026704,-219838908,0.133351348
2022-05-18,4198.79350501276,4202.359091838247,4186.77343383271,4202.359091838247,118613765,64685629.6,89204218.8,84886838.65,1.8336957641670693,1.3973163200135266,0.7789661188876771,-101225143,0.23722753000000002
2022-05-19,4216.322058224072,4244.223684217645,4211.330496741466,4221.132739082464,63365858,63364658.8,72865562.7,83167300.8,1.000018925376112,0.7619083148121119,-0.46577989493883787,-37859285,0.126731716
2022-05-20,4200.624829597298,4200.624829597298,4197.858367591659,4197.858367591659,71441744,74125226.2,60660993.2,83170866.45,0.9637979897321378,0.8589755890417322,0.12744853861207095,-109301029,0.142883488
2022-05-23,4225.371474328191,4238.231741766204,4225.371474328191,4238.231741766204,113542934,86727995.0,70345826.6,86362015.2,1.309184352757146,1.3147323361671626,0.5893079821791585,4241905,0.227085868
2022-05-24,4261.246105357809,4261.246105357809,4247.599456837078,4254.858888472944,63697566,86132373.4,69334576.2,86144534.25,0.7395310669565271,0.7394266688486971,-0.4390001759158346,67939471,0.127395132
2022-05-25,4288.080460370917,4299.027116546106,4288.080460370917,4291.652784123842,102376451,82884910.6,73785270.1,89642506.95,1.2351639189678996,1.1420525204309895,0.60722704851862,170315922,0.20475290200000001
2022-05-26,4311.293896284351,4322.398588118853,4275.279112554068,4321.06009132707,84193466,87050432.2,75207545.5,91702341.75,0.967180332965653,0.9181168593221884,-0.17760905777052183,254509388,0.168386932
2022-05-27,4288.200757047669,4322.061897677603,4288.200757047669,4292.063724774641,85070472,89776177.8,81950702.0,93830360.8,0.9475840260154181,0.9066412115938491,0.01041655655321283,169438916,0.17014094400000002
2022-05-30,4284.5052835852275,4284.5052835852275,4273.759776074126,4273.759776074126,58568658,78781322.6,82754658.8,91936470.85,0.743433291890431,0.6370557566382808,-0.3115277648865049,110870258,0.117137316
2022-05-31,4303.081173867113,4321.596189109457,4268.071941989086,4307.693292594373,98929164,85827642.2,85980007.8,87831835.8,1.1526492102564132,1.126347446787626,0.6891144065482941,209799422,0.197858328
2022-06-01,4339.195589960659,4361.20025543452,4290.495868067752,4336.087017799855,91757309,83703813.8,83294362.2,86249290.5,1.0962141966343713,1.063861609389123,-0.07249485096225017,301556731,0.18351461800000002
2022-06-02,4332.822236156465,4392.4647186580505,4309.964387319641,4339.165716980858,28276591,72520438.8,79785435.5,76325499.1,0.38991202298130606,0.37047371236908166,-0.6918328217319452,329833322,0.056553181999999994
2022-06-03,4354.298619648034,4354.298619648034,4320.28410339948,4347.708173604302,38641720,63234688.4,76505433.1,68583213.15,0.6110842162385037,0.5634282534340548,0.3665621856609236,368475042,0.07728344000000001
2022-06-06,4408.633553027877,4422.947619492694,4402.597523681353,4402.597523681353,143625314,80246019.6,79513671.1,74929748.85,1.7898123136315662,1.916799618366798,2.716845782227085,512100356,0.287250628
2022-06-07,4398.853264919608,4398.853264919608,4356.035165280179,4382.64965518796,59495936,72359374.0,79093508.1,74214042.15,0.8222284510089874,0.8016803057263469,-0.5857559204361427,452604420,0.118991872
2022-06-08,4406.631821228011,4408.179656053783,4376.080426501727,4408.179656053783,81796964,70367305.0,77035559.4,75410414.75,1.1624285454729295,1.084690546672799,0.3748327953021866,534401384,0.163593928
2022-06-09,4409.557174038538,4435.479640560382,4376.989942148406,4403.668106362781,30400149,70792016.6,71656227.7,73431886.6,0.4294290579652735,0.4139911203098519,-0.6283462427774213,504001235,0.060800298
2022-06-10,4399.328738196697,4411.539159031282,4398.466044711196,4398.466044711196,31689353,69401543.2,66318115.8,74134408.9,0.4566087660137217,0.427458092270565,0.04240781846167918,472311882,0.063378706
2022-06-13,4457.3728662834965,4485.385368652702,4432.802755588746,4445.85036222192,140056144,68687709.2,74466864.4,78610761.6,2.039027733363395,1.7816408485221953,3.41965930954791,612368026,0.280112288
2022-06-14,4475.7834511270985,4482.227391562463,4464.763490108673,4482.227391562463,103175160,77423554.0,74891464.0,80435735.9,1.332606870513849,1.2827030031560884,-0.26332999714742966,715543186,0.20635032
2022-06-15,4524.786357004196,4543.353301918379,4502.015190563346,4518.054407928646,97231696,80510500.4,75438902.7,79366632.45,1.2076896245449245,1.2250953958674606,-0.05760557095331864,812774882,0.194463392
2022-06-16,4571.704728769589,4629.941133789871,4571.704728769589,4573.485619337416,140557411,102541952.8,86666984.7,83226210.1,1.3707307805435123,1.6888599256305679,0.4455925051435903,953332293,0.281114822
2022-06-17,4576.87484451122,4600.80080328331,4546.583567651697,4577.4624824562825,34463997,103096881.6,86249212.4,81377322.75,0.3342874824644551,0.42350861192469,-0.754804839141495,987796290,0.068927994
2022-06-20,4608.646787529887,4627.9967998198335,4607.801233107923,4607.801233107923,87598667,92605386.2,80646547.7,80080109.4,0.9459349028663734,1.0938879536545687,1.5417442730162727,1075394957,0.17519733399999998
2022-06-21,4600.694230837106,4612.366282888732,4589.419019938984,4598.374439254155,36172171,79204788.4,78314171.2,78703839.65,0.4566917194112471,0.4595985553037754,-0.5870693899942564,1039222786,0.072344342
2022-06-22,4613.1749680602115,4614.247587223794,4596.703770731004,4614.247587223794,59624160,71683281.2,76096890.8,76566225.1,0.8317721929280212,0.7787266503230026,0.6483434184804666,1098846946,0.11924831999999999
2022-06-23,4613.8508588707955,4656.964644810254,4611.870400122834,4611.870400122834,24151143,48402027.6,75471990.2,73564108.95,0.49896965473405086,0.32830062573605057,-0.5949436771939429,1074695803,0.048302286
2022-06-24,4633.077367326624,4633.077367326624,4580.267432595748,4618.500289913886,43640047,50237237.6,76667059.6,71492587.7,0.8686792722854649,0.6104135883726027,0.8069557618867149,1118335850,0.087280094
2022-06-27,4654.132448129481,4670.629164854959,4622.828419309958,4644.977664570999,83236945,49364893.2,70985139.7,72726002.05,1.6861566916141935,1.1445279907284551,0.9073523225123932,1201572795,0.16647388999999999
2022-06-28,4622.862571010226,4622.862571010226,4572.558661342885,4614.840551292632,85553099,59241078.8,69222933.6,72057198.8,1.4441516044775338,1.1872942665653554,0.027826033259630067,1116019696,0.17110619800000001
2022-06-29,4696.764980201039,4701.04800656249,4696.764980201039,4701.04800656249,210664079,89449062.6,80566171.9,78002537.3,2.3551289737048626,2.700733672159662,1.4623781191140721,1326683775,0.42132815800000006
2022-06-30,4654.945722097242,4710.689704241011,4654.945722097242,4663.239207487428,103633905,105345615.0,76873821.3,81770403.0,0.9837514831538076,1.2673767181996156,-0.5080608640450752,1223049870,0.20726781000000002
2022-07-01,4625.844514676389,4625.844514676389,4617.02322494801,4617.02322494801,125917634,121801132.4,86019185.0,86134198.7,1.0337969074579803,1.4618773483754484,0.21502353886983228,1097132236,0.251835268
2022-07-04,4673.793274225783,4713.517675693437,4665.618673677298,4665.618673677298,128626277,130878998.8,90121946.0,85384246.85,0.9827877518879675,1.5064403768293004,0.021511228522607118,1225758513,0.257252554
2022-07-05,4713.3170447955,4713.3170447955,4680.733496143246,4699.475485318222,91312624,132030903.8,95635991.3,86975081.25,0.6916003857575653,1.049871097418492,-0.29009354752606265,1317071137,0.182625248
2022-07-06,4720.840273558567,4726.549762527058,4703.738464962378,4726.549762527058,77484649,105395017.8,97422040.2,86759465.5,0.735183224192216,0.8930973531643069,-0.15143552330727017,1394555786,0.154969298
2022-07-07,4751.52977441069,4789.176490585879,4699.729753718001,4753.71219089347,84160067,101500250.2,103422932.6,89447461.4,0.8291611777721509,0.9408882676238813,0.08615149047135784,1478715853,0.168320134
2022-07-08,4739.577994547135,4755.410365249113,4739.577994547135,4755.170046509872,24750651,81266853.6,101533993.0,89100526.3,0.3045602223241482,0.27778344335099625,-0.70590979924006,1503466504,0.049501302000000004
2022-07-11,4717.440936572395,4751.803266403664,4717.440936572395,4721.146763957047,93597960,74261190.2,102570094.5,86777617.1,1.26038863298477,1.078595646295985,2.7816362890818507,1409868544,0.18719592
2022-07-12,4735.384618603777,4740.738727403259,4700.162352555308,4725.965103691045,29644500,61927565.4,96979234.6,83101084.1,0.47869635772892827,0.35672819820650215,-0.6832783535025764,1439513044,0.059289
2022-07-13,4696.198607388669,4700.584209015026,4696.198607388669,4700.584209015026,79081541,62246943.8,83820980.8,82193576.35,1.2704485742157834,0.9621377303653488,1.6676631752938995,1360431503,0.158163082
2022-07-14,4747.287495380053,4759.332617531854,4703.930124356717,4741.214191591185,117459476,68906825.6,85203537.9,81038679.6,1.7046130768212315,1.4494248497109028,0.4852957405066247,1477890979,0.234918952
2022-07-15,4735.072184163949,4803.103788649901,4732.296925555682,4736.876963712582,28521994,69661094.2,75463973.9,80741579.45,0.409439362495687,0.35325038467525294,-0.7571758791091491,1449368985,0.057043988000000004
2022-07-18,4708.371908981036,4731.036591355462,4687.14497787651,4705.322323443116,90915655,69124633.2,71692911.7,80907428.85,1.3152424944802454,1.12369971821197,2.187563078514076,1358453330,0.18183131
2022-07-19,4683.078486221262,4706.584333551666,4683.078486221262,4693.852674821173,53962460,73988225.2,67957895.3,81796943.3,0.7293384839835299,0.6597124271757475,-0.40645579685918776,1304490870,0.10792492000000001
2022-07-20,4712.479622313087,4751.145045614645,4696.043943766674,4711.676663562377,61509385,70473794.0,66360368.9,81891204.55,0.8727979793453436,0.7511110056079887,0.13985509556087705,1366000255,0.12301877
2022-07-21,4662.296832187246,4709.367433937276,4642.257908370233,4690.355816183465,71384742,61258847.2,65082836.4,84252884.5,1.1652968552761143,0.8472676327182602,0.16055041031543404,1294615513,0.142769484
2022-07-22,4656.875692850023,4677.473597937945,4646.401603853753,4658.617048107301,88117420,73177932.4,71419513.3,86476753.15,1.2041529066213408,1.0189723456332147,0.23440132346489384,1206498093,0.17623484
2022-07-25,4654.210271654138,4669.437056020243,4654.210271654138,4669.437056020243,49241785,64843158.4,66983895.8,84776995.15,0.7593983114801515,0.5808389989863895,-0.4411799051765247,1255739878,0.09848356999999999
2022-07-26,4691.519984773876,4699.744326386568,4665.5069265192315,4680.2313181621275,46789631,63408592.6,68698408.9,82838821.75,0.7379067896233357,0.564827335922363,-0.04979823538078487,1302529509,0.093579262
2022-07-27,4668.119721210008,4698.985897161522,4660.872927441819,4660.872927441819,70068852,65120486.0,67797140.0,75809060.4,1.0759878542675496,0.9242807077450599,0.497529484684331,1232460657,0.140137704
2022-07-28,4647.208564452101,4647.208564452101,4604.675234231299,4642.875174218704,68222573,64488052.2,62873449.7,74038493.8,1.057910274424446,0.9214473377090769,-0.026349496920543225,1164238084,0.136445146
2022-07-29,4667.0804064912545,4700.02529491035,4638.356421102575,4652.92614720244,56784361,58221440.4,65699686.4,70581830.15,0.9753170071003603,0.8045181157717542,-0.1676602258903369,1221022445,0.113568722
2022-08-01,4586.975879822496,4607.377574253797,4567.560347158654,4595.697746855914,151784376,78729958.6,71786558.5,71739735.1,1.9279112894135322,2.1157643778364053,1.6729961089110432,1069238069,0.303568752
2022-08-02,4555.887146646212,4555.887146646212,4540.021015366184,4540.021015366184,148992658,99170564.0,81289578.3,74623736.8,1.5023879263205562,1.9965853277934482,-0.018392657225800413,920245411,0.297985316
2022-08-03,4520.244591925922,4547.874051052433,4499.0077318598105,4511.832806961916,88421154,102841024.4,83980755.2,75170562.05,0.8597848428277616,1.1762736846531268,-0.4065401934100672,831824257,0.176842308
2022-08-04,4501.64238022159,4510.826201507627,4501.64238022159,4503.773162929842,41762524,97549014.6,81018533.4,73050684.9,0.4281183584605887,0.5716924359733141,-0.5276862819501316,790061733,0.083525048
2022-08-05,4526.875698402585,4547.319417838325,4516.617375026192,4516.617375026192,55182961,97228734.6,77725087.5,74572300.4,0.567558152710958,0.7399927413262418,0.32135119515286004,845244694,0.110365922
2022-08-08,4565.845498661325,4583.022747634228,4565.845498661325,4575.970231020458,154025715,97677002.4,88203480.5,77593688.15,1.5768882256362118,1.9850289201648161,1.7911824992500858,999270409,0.30805143
2022-08-09,4602.944072819267,4622.999480154165,4602.944072819267,4610.546995399458,101280002,88134471.2,93652517.6,81175463.25,1.1491531136570772,1.2476676811573355,-0.34244744781739855,1100550411,0.20256000400000002
2022-08-10,4598.7483997556465,4629.528407779081,4567.559058430653,4604.352723254733,44443036,79338847.6,91089936.0,79443538.0,0.5601674002635754,0.5594292137391967,-0.5611864620618787,1056107375,0.08888607200000001
2022-08-11,4598.8588530637335,4624.236638363079,4589.854072831601,4603.729393509985,23154580,75617258.8,86583136.7,74728293.2,0.306207608784676,0.30985024558275337,-0.4790054396823835,1032952795,0.04630916
2022-08-12,4554.057162723224,4563.700788618195,4537.845360811918,4563.700788618195,118203202,88221307.0,92725020.8,79212353.6,1.3398486830398013,1.4922319136847362,4.104959882666842,914749593,0.23640640400000001
2022-08-15,4574.131107546436,4574.131107546436,4541.430652125062,4562.969326508581,32909210,63998006.0,80837504.2,76312031.35,0.5142224274925066,0.4312453674449331,-0.72158782974424,881840383,0.06581842
2022-08-16,4549.013536324661,4586.174372776191,4529.192493922141,4551.369820536173,51154820,53972969.6,71053720.4,76171649.35,0.9477859080038464,0.6715729597103703,0.5544226069237153,830685563,0.10230964
2022-08-17,4567.3822820071055,4574.841528541844,4528.10929957063,4564.164500681329,45789207,54242203.8,66790525.7,75385640.45,0.844161995497683,0.6073995886573382,-0.1048896858595143,876474770,0.091578414
2022-08-18,4525.733247228941,4532.629488967751,4472.966410851318,4530.901659133687,97326795,69076646.8,72346952.8,76682743.1,1.4089681463808403,1.2692137900319844,1.1255400863351923,779147975,0.19465359
2022-08-19,4534.871025115876,4551.44377222382,4522.584363325818,4551.44377222382,76765683,60789143.0,74505225.0,76115156.25,1.2628189708152326,1.008546612554579,-0.21125849258675378,855913658,0.153531366
2022-08-22,4614.956132262037,4614.956132262037,4603.087257132591,4612.464872103968,158747493,85956799.6,74977402.8,81590441.65,1.8468287993356143,1.9456628716508484,1.0679486822256243,1014661151,0.317494986
2022-08-23,4590.148305446723,4607.770770610109,4562.887004380637,4607.770770610109,32830002,82291836.0,68132402.8,80892460.2,0.3989460388269864,0.4058474908394491,-0.7931935718821084,981831149,0.065660004
2022-08-24,4622.807159022215,4634.970807941934,4609.934014167459,4623.441810058745,58611026,84856199.8,69549201.8,80319568.9,0.6907100027828491,0.7297228658307701,0.7852885296808694,1040442175,0.117222052
2022-08-25,4637.870979062127,4650.634276201003,4637.870979062127,4650.597945278306,88584696,83107780.0,76092213.4,81337675.05,1.06590136326587,1.089097960392218,0.5113998516251874,1129026871,0.177169392
2022-08-26,4652.46714688764,4652.46714688764,4634.04887865601,4634.04887865601,64820818,80718807.0,70753975.0,81739497.9,0.8030447972304645,0.7930170806689039,-0.26826166452047207,1064206053,0.129641636
2022-08-29,4650.925246448694,4654.809397870005,4642.463310448282,4642.463310448282,44182211,57805750.6,71881275.1,76359389.65,0.764322070752594,0.5786087500504268,-0.3183947323836611,1108388264,0.088364422
2022-08-30,4643.352250191514,4664.745897053093,4637.522044901573,4642.370353660742,25835406,56406831.4,69349333.7,70201527.05,0.4580190973109686,0.36801772106180985,-0.41525321129809456,1082552858,0.051670812
2022-08-31,4657.376463634942,4708.193096829565,4645.6350236323215,4645.6350236323215,32650691,51214764.4,68035482.1,67413003.9,0.6375249673119653,0.48433817084362263,0.26379631889663346,1115203549,0.065301382
2022-09-01,4606.218378457473,4614.028230080663,4583.484176870616,4614.028230080663,92088447,51915514.6,67511647.3,69929300.05,1.7738136221806804,1.3168792899994142,1.82041341789673,1023115102,0.184176894
2022-09-02,4619.295459192024,4654.87131037845,4585.571255632585,4614.279927216317,34368132,45824977.4,63271892.2,68888558.6,0.7499868837905854,0.4988946306680309,-0.6267921425583385,1057483234,0.068736264
2022-09-05,4635.282204111782,4669.874873019369,4556.072216707717,4633.43058856077,67486271,50485789.4,54145770.0,64561586.4,1.336737957394403,1.0453006929210154,0.963629300539232,1124969505,0.134972542
2022-09-06,4693.1451359745515,4693.1451359745515,4690.668274735742,4690.668274735742,154418473,76202402.8,66304617.1,67218509.95,2.026425248102544,2.2972611727761154,1.2881464735249635,1279387978,0.308836946
2022-09-07,4740.225927323129,4747.183336144778,4728.194058803324,4728.194058803324,113055969,92283458.4,71749111.4,70649156.6,1.2250946264926716,1.600245133004178,-0.26785981752325705,1392443947,0.226111938
2022-09-08,4820.492752741826,4820.492752741826,4785.687383543072,4813.441137500996,208777794,115621327.8,83768421.2,79930317.3,1.8057031342966468,2.611997563032319,0.8466764368717232,1601221741,0.417555588
2022-09-09,4784.594944114123,4800.618847646681,4761.41641185606,4781.833687039838,92130834,127173868.2,86499422.8,78626698.9,0.7244478390411969,1.1717499944538559,-0.5587134424842136,1509090907,0.184261668
2022-09-12,4799.842346817835,4866.5670699868315,4783.181978816478,4815.7814994158425,99940147,133664643.4,92075216.4,81978245.75,0.7476932153323651,1.2191057040275834,0.08476329433857077,1609031054,0.19988029400000001
2022-09-13,4812.88162793304,4851.2085980551865,4812.88162793304,4822.140584339664,40995113,110979971.4,93591187.1,81470260.4,0.3693919946351689,0.5031911374619836,-0.5898033550020694,1650026167,0.081990226
2022-09-14,4907.525735486414,4935.939723897133,4907.525735486414,4908.730425638092,200759870,128520751.6,110402105.0,89218793.55,1.5620813565176817,2.2501970942645637,3.8971659134102152,1850786037,0.40151974
2022-09-15,4876.280906145777,4879.506980956836,4818.261049979087,4875.370456315809,97766447,106318482.2,110969905.0,89240776.15,0.9195621022513054,1.0955355972663174,-0.5130179801371659,1753019590,0.19553289399999998
2022-09-16,4829.787696327573,4840.729717842063,4829.787696327573,4840.729717842063,94954912,106883297.8,117028583.0,90150237.6,0.8883980374340583,1.0532963032368092,-0.028757667750777482,1658064678,0.189909824
2022-09-19,4838.907997865702,4838.907997865702,4794.571415522904,4815.68027029587,84941880,103883644.4,118774143.9,86459956.95,0.8176636513918836,0.9824418493421422,-0.10545038470469015,1573122798,0.16988376
2022-09-20,4743.974754318356,4772.3537340427165,4718.12346197986,4729.630786302569,208315965,137347814.8,124163893.1,95234255.1,1.5167038900716459,2.1874058318748797,1.4524529596001408,1364806833,0.41663193
2022-09-21,4713.157923983683,4713.157923983683,4704.170072326413,4707.488993251917,76138047,112423450.2,120472100.9,96110606.15,0.677243465349545,0.7921919343758087,-0.6345069039715703,1288668786,0.152276094
2022-09-22,4676.669832985875,4676.669832985875,4657.567986989404,4675.99614481458,96840069,112238174.6,109278328.4,96523374.8,0.8628086597552345,1.0032810104356193,0.2719011429331777,1191828717,0.193680138
2022-09-23,4678.883756499321,4697.868227623628,4664.403407485499,4680.870401871765,37791126,100805417.4,103844357.6,95171890.2,0.37489181608209876,0.39708285629909656,-0.609757341250965,1229619843,0.075582252
2022-09-26,4684.451756349682,4693.387200181452,4674.288043711719,4693.387200181452,57484073,95313856.0,99598750.2,95836983.3,0.6031030052965227,0.5998109604520492,0.5210997682365961,1287103916,0.114968146
2022-09-27,4768.009401506159,4768.009401506159,4767.270660300799,4767.270660300799,181601941,89971051.2,113659433.0,103625310.05,2.018448585160023,1.7524863463605145,2.1591696886196634,1468705857,0.363203882
2022-09-28,4806.592873838412,4808.35359213386,4799.762836291612,4804.116327465322,108752724,96493986.6,104458718.4,107430411.7,1.1270414647786975,1.0123085472639959,-0.4011477883928565,1577458581,0.217505448
2022-09-29,4767.992115857577,4779.863006733507,4767.992115857577,4779.863006733507,73976692,91921311.2,102079742.9,106524823.95,0.8047828195035581,0.6944549566655256,-0.31977159487057993,1503481889,0.147953384
2022-09-30,4745.915213013316,4745.915213013316,4698.378147481216,4742.745385691526,107433794,105849844.8,103327631.1,110178107.05,1.0149641145246158,0.9750920294105743,0.4522654513937985,1396048095,0.214867588
