date,open,high,low,close,volume,trendline,channel_upper,channel_lower,uptrend_line,downtrend_line,bb_middle,bb_std,bb_upper,bb_lower
2022-06-21,4476.162999977036,4500.257066088361,4474.931241799523,4474.931241799523,52709346,3824.3576866987173,3953.4680144215254,3893.978283962165,5150.2074938090245,5364.9754173527035,4190.036935905899,136.5809623446431,4463.198860595185,3916.8750112166126
2022-06-22,4452.01640300812,4466.672993393519,4436.473961397235,4448.650015277868,29016598,3827.79694235669,3956.599891322797,3897.1277652213384,5153.339370710296,5368.124898611877,4211.179101741281,142.42304601128023,4496.025193763841,3926.33300971872
2022-06-23,4466.443949526581,4468.001884277611,4445.829352134858,4468.001884277611,64221555,3831.236198014663,3959.7317682240673,3900.277246480512,5156.4712476115665,5371.274379871051,4230.470860553039,149.96007563563776,4530.391011824314,3930.550709281763
2022-06-24,4457.471939627735,4508.652196130012,4454.602553945383,4454.602553945383,40278636,3834.6754536726357,3962.8636451253387,3903.4267277396857,5159.603124512838,5374.423861130224,4246.9408635356585,155.76649671715762,4558.473856969974,3935.407870101343
2022-06-27,4478.624999446749,4478.624999446749,4411.458213392265,4457.5215138677295,78164950,3838.1147093306085,3965.9955220266093,3906.5762089988593,5162.735001414108,5377.573342389398,4266.662459932219,156.23277491952862,4579.128009771276,3954.1969100931615
2022-06-28,4509.57015184925,4527.87247674107,4468.750859386561,4496.277585849009,67062680,3841.5539649885814,3969.1273989278798,3909.725690258032,5165.866878315379,5380.722823648571,4290.465975662755,152.93887977933468,4596.343735221424,3984.588216104086
2022-06-29,4444.804767003752,4444.804767003752,4382.730240107102,4433.245240622097,44711982,3844.9932206465537,3972.259275829151,3912.8751715172057,5168.99875521665,5383.872304907744,4308.561087934381,146.94039145596858,4602.441870846318,4014.680305022444
2022-06-30,4573.497950286076,4579.7567309175965,4573.497950286076,4579.7567309175965,72414356,3848.432476304527,3975.3911527304217,3916.0246527763793,5172.130632117921,5387.021786166918,4331.923720119549,151.21100137029586,4634.345722860141,4029.5017173789574
2022-07-01,4491.155247139571,4559.955766474246,4491.155247139571,4503.168450868276,52718596,3851.8717319624993,3978.523029631693,3919.174134035553,5175.262509019192,5390.171267426092,4351.677065535919,146.15332059593214,4643.983706727783,4059.3704243440543
2022-07-04,4424.225684456989,4424.225684456989,4411.582522716999,4411.582522716999,64867638,3855.3109876204726,3981.6549065329637,3922.3236152947266,5178.394385920463,5393.320748685265,4366.5790111392,135.39315677192957,4637.365324683059,4095.7926975953405
2022-07-05,4502.600610017525,4547.919555708923,4490.7981620402625,4490.7981620402625,59034946,3858.750243278445,3984.786783434234,3925.4730965539,5181.526262821733,5396.470229944439,4380.997599635161,132.31167994518748,4645.620959525536,4116.374239744787
2022-07-06,4563.7046801884,4563.7046801884,4520.068854183164,4543.630864382161,38467436,3862.189498936418,3987.9186603355056,3928.622577813074,5184.658139723005,5399.6197112036125,4400.347895228256,125.91539506780683,4652.17868536387,4148.517105092642
2022-07-07,4576.100458545976,4584.407137824379,4556.023029207699,4584.407137824379,41236208,3865.6287545943906,3991.050537236777,3931.7720590722474,5187.790016624276,5402.769192462786,4419.932605934004,122.33116251118805,4664.59493095638,4175.270280911627
2022-07-08,4622.314308015129,4668.7591884086305,4560.617670041251,4625.499639683107,66337802,3869.0680102523634,3994.1824141380475,3934.92154033142,5190.921893525547,5405.918673721959,4442.469496683735,116.14968056235278,4674.768857808441,4210.170135559029
2022-07-11,4597.761140712248,4622.615194623512,4597.761140712248,4620.486785435888,45086861,3872.507265910336,3997.314291039318,3938.071021590594,5194.053770426817,5409.0681549811325,4465.713336160125,101.28658612215203,4668.28650840443,4263.140163915821
2022-07-12,4546.416644818559,4589.064720025127,4546.376961466489,4551.775966462856,45454811,3875.946521568309,4000.4461679405895,3941.2205028497674,5197.185647328089,5412.217636240306,4481.744019316053,86.50324342202607,4654.750506160105,4308.737532472001
2022-07-13,4566.765861547015,4572.05459342683,4521.500902720138,4553.153246779348,35703410,3879.385777226282,4003.57804484186,3944.369984108941,5200.317524229359,5415.36711749948,4495.05385197671,74.61745067364113,4644.288753323992,4345.8189506294275
2022-07-14,4494.051883569228,4500.350061094458,4494.051883569228,4500.350061094458,57527298,3882.8250328842546,4006.7099217431314,3947.5194653681147,5203.449401130631,5418.516598758653,4502.980235514849,65.32474860624127,4633.629732727331,4372.330738302366
2022-07-15,4575.323812315607,4589.317223212598,4521.6302027637785,4566.549464318564,82387532,3886.2642885422274,4009.841798644402,3950.6689466272883,5206.581278031901,5421.666080017827,4509.705525134035,64.55662272594697,4638.818770585929,4380.592279682141
2022-07-18,4549.39411740403,4630.186796632472,4544.893293143728,4551.995625319366,34306730,3889.7035442002,4012.9736755456724,3953.818427886462,5209.713154933172,5424.815561277001,4515.819234674124,62.334852189799875,4640.488939053724,4391.149530294525
2022-07-19,4493.006504641166,4519.874387662562,4466.038981722031,4488.642775925024,51774695,3893.142799858173,4016.105552446944,3956.9679091456355,5212.845031834443,5427.965042536174,4516.504811380399,61.935609089892836,4640.376029560184,4392.633593200613
2022-07-20,4446.277946714812,4477.946520999894,4446.277946714812,4461.6397031300385,71788535,3896.5820555161454,4019.2374293482144,3960.117390404809,5215.976908735714,5431.114523795348,4517.154295773007,61.250926499144015,4639.656148771295,4394.652442774719
2022-07-21,4488.713438452409,4534.4706032486565,4467.90428130607,4487.566289291291,49383121,3900.0213111741186,4022.369306249486,3963.266871663983,5219.108785636985,5434.2640050545215,4518.132516023691,60.57713491584611,4639.286785855384,4396.978246191999
2022-07-22,4403.366476408661,4466.626708507373,4386.783605810283,4443.237458577474,57783246,3903.460566832091,4025.5011831507563,3966.4163529231564,5222.2406625382555,5437.413486313695,4517.5642612552965,61.2539801053581,4640.072221466013,4395.05630104458
2022-07-25,4377.909667128296,4403.394169749977,4364.830537830541,4380.365687683414,35499405,3906.8998224900643,4028.633060052027,3969.56583418233,5225.372539439526,5440.562967572869,4513.706469946081,67.35984181473125,4648.426153575543,4378.986786316618
2022-07-26,4372.818479436469,4394.312908300959,4372.818479436469,4394.312908300959,56741998,3910.3390781480366,4031.7649369532983,3972.7153154415028,5228.504416340797,5443.712448832041,4508.608236068678,72.41722471930139,4653.442685507281,4363.773786630075
2022-07-27,4424.380333740989,4432.249843691906,4390.024190154625,4408.430703974281,47513081,3913.77833380601,4034.896813854569,3975.8647967006764,5231.636293242068,5446.861930091215,4507.367509236287,73.97225762948685,4655.312024495261,4359.422993977314
2022-07-28,4378.682504699214,4413.108154367186,4368.494206150103,4368.494206150103,65700143,3917.217589463982,4038.02869075584,3979.01427795985,5234.768170143339,5450.011411350389,4496.804382997912,78.06205535987073,4652.9284937176535,4340.680272278171
2022-07-29,4337.294518846219,4337.294518846219,4286.735240094027,4331.230739738912,68671134,3920.656845121955,4041.1605676571107,3982.1637592190236,5237.90004704461,5453.160892609562,4488.2074974414445,86.35179162189773,4660.9110806852395,4315.5039141976495
2022-08-01,4364.506966998079,4399.194718798484,4326.61880420774,4344.682101404287,89153059,3924.096100779928,4044.2924445583812,3985.3132404781973,5241.03192394588,5456.310373868736,4484.862476375809,90.66432468682159,4666.191125749452,4303.533827002166
2022-08-02,4225.1983602035225,4251.878329561679,4204.434455404463,4237.260780476435,61229657,3927.5353564379006,4047.4243214596527,3988.462721737371,5244.163800847152,5459.45985512791,4472.185607297617,106.18694609603808,4684.559499489693,4259.811715105541
2022-08-03,4154.530401300434,4154.530401300434,4132.865549809424,4132.865549809424,57412921,3930.9746120958735,4050.556198360924,3991.6122029965445,5247.295677748423,5462.609336387083,4451.647341568981,128.92979574252263,4709.506933054026,4193.787750083935
2022-08-04,4089.590419662523,4118.909383103254,4062.6432980985746,4078.1854693863693,54256558,3934.4138677538463,4053.6880752621946,3994.761684255718,5250.427554649694,5465.758817646257,4426.33625814708,149.53797967960782,4725.412217506296,4127.2602987878645
2022-08-05,4057.0939327406686,4069.2287943076703,4057.0939327406686,4059.975158509838,45151038,3937.853123411819,4056.819952163465,3997.911165514891,5253.559431550964,5468.90829890543,4398.060034088417,162.77754368086497,4723.615121450147,4072.5049467266867
2022-08-08,4093.531245837869,4114.5422870101465,4079.63250723292,4079.63250723292,55559098,3941.2923790697914,4059.9518290647366,4001.0606467740645,5256.691308452236,5472.057780164603,4371.017320178268,168.69940698746623,4708.416134153201,4033.6185062033355
2022-08-09,4169.364614343257,4192.658316181875,4169.364614343257,4183.248315760857,48045901,3944.7316347277647,4063.083705966007,4004.210128033238,5259.823185353506,5475.207261423777,4352.590937643168,168.04184751161208,4688.674632666392,4016.507242619944
2022-08-10,4232.018023460899,4257.959226693434,4232.018023460899,4242.512057275926,53923816,3948.170890385737,4066.2155828672785,4007.3596092924117,5262.955062254778,5478.35674268295,4337.058878167997,162.80282074584375,4662.664519659685,4011.4532366763096
2022-08-11,4220.914129872717,4258.071693855809,4186.393652456813,4228.634640629585,70092140,3951.6101460437103,4069.347459768549,4010.5090905515854,5266.086939156048,5481.506223942124,4323.473107144753,159.768047624246,4643.009202393245,4003.937011896261
2022-08-12,4218.328402774144,4249.307679418484,4208.062486533039,4225.033247986185,34987100,3955.0494017016827,4072.4793366698195,4013.658571810759,5269.218816057319,5484.655705201298,4306.397296328134,150.39655930151878,4607.190414931171,4005.6041777250966
2022-08-15,4137.595589638831,4150.752116253725,4120.872751102779,4150.752116253725,68887760,3958.488657359656,4075.611213571091,4016.8080530699326,5272.35069295859,5487.805186460471,4286.335120874852,142.46337315876755,4571.2618671923865,4001.4083745573166
2022-08-16,4162.674885378927,4162.674885378927,4122.305062928583,4147.456832708144,69836179,3961.9279130176283,4078.7430904723615,4019.9575343291062,5275.482569859861,5490.954667719645,4269.275823714008,137.29699662899145,4543.869816971991,3994.6818304560247
2022-08-17,4121.647893592795,4164.352572367896,4099.082311138463,4124.851101168018,48777009,3965.367168675601,4081.874967373633,4023.10701558828,5278.614446761132,5494.104148978819,4252.436393615908,133.0496841590045,4518.535761933917,3986.337025297899
2022-08-18,4150.792666595067,4159.706056600671,4105.443121298304,4146.407778566732,18692064,3968.806424333574,4085.0068442749034,4026.2564968474535,5281.746323662403,5497.253630237992,4235.37846807968,122.79179930150981,4480.9620666826995,3989.79486947666
2022-08-19,4078.3242415543564,4088.8180509988647,4020.995116262879,4085.31443556602,42378108,3972.2456799915467,4088.138721176174,4029.405978106627,5284.878200563673,5500.403111497166,4217.482316929107,116.84157131093448,4451.165459550975,3983.7991743072375
2022-08-22,4098.814086653094,4121.323974746252,4088.3168750654677,4121.323974746252,70328655,3975.6849356495195,4091.2705980774454,4032.5554593658007,5288.0100774649445,5503.552592756339,4204.530231282248,112.09662345089723,4428.7234781840425,3980.3369843804535
2022-08-23,4233.877290870801,4233.877290870801,4218.436591400207,4230.4498984976135,52236513,3979.1241913074923,4094.402474978716,4035.7049406249735,5291.141954366215,5506.702074015512,4196.337080792082,103.12466067461317,4402.586402141308,3990.0877594428557
2022-08-24,4197.324712832416,4221.542710991537,4170.508218272068,4221.542710991537,35221460,3982.563446965465,4097.534351879987,4038.854421884147,5294.2738312674865,5509.851555274686,4186.992681142945,90.60163814278586,4368.1959574285165,4005.7894048573735
2022-08-25,4248.671878002886,4263.962673298789,4232.948535707993,4249.546868789791,43087367,3986.002702623438,4100.666228781258,4042.0039031433207,5297.405708168757,5513.001036533859,4181.045314274929,81.50791992772568,4344.061154130381,4018.029474419478
2022-08-26,4280.832911853925,4300.237615155606,4280.832911853925,4298.477927832156,63747634,3989.4419582814107,4103.798105682528,4045.1533844024943,5300.5375850700275,5516.150517793033,4179.4076736795905,78.60909234227144,4336.625858364134,4022.1894889950477
2022-08-29,4294.443786722909,4294.443786722909,4268.992786009331,4268.992786009331,58891684,3992.881213939383,4106.9299825838,4048.302865661668,5303.669461971299,5519.299999052207,4175.623207909843,71.75683017070385,4319.13686825125,4032.109547568435
2022-08-30,4296.409065442462,4300.0817823791795,4284.694333368427,4284.694333368427,46782475,3996.3204695973564,4110.061859485071,4051.4523469208416,5306.80133887257,5522.44948031138,4177.994885554443,74.62771948908873,4327.25032453262,4028.739446576265
2022-08-31,4286.693569654483,4311.833749011147,4278.249344241151,4285.333998702801,44512560,3999.7597252553287,4113.193736386342,4054.601828180015,5309.933215773841,5525.598961570554,4185.6183079991115,77.50698803061944,4340.632284060351,4030.6043319378728
2022-09-01,4308.540132570823,4363.34409566735,4292.267630768971,4292.267630768971,44285165,4003.198980913302,4116.325613287612,4057.751309439188,5313.065092675111,5528.748442829727,4196.322416068242,76.66744156343117,4349.657299195104,4042.98753294138
2022-09-02,4225.92477039988,4236.681484094146,4201.331510345509,4236.681484094146,37475868,4006.6382365712743,4119.457490188884,4060.9007906983616,5316.196969576383,5531.8979240889,4205.157732347457,70.0214473816147,4345.200627110686,4065.114837584227
2022-09-05,4245.598807849807,4285.128167351147,4205.346194191163,4238.687889468172,74277970,4010.0774922292476,4122.589367090154,4064.050271957535,5319.328846477653,5535.047405348074,4213.110501459219,63.767595029258324,4340.645691517736,4085.575311400703
2022-09-06,4277.520452645211,4317.0175499871475,4187.599822897574,4274.957909063393,46013622,4013.51674788722,4125.721243991426,4067.199753216709,5322.460723378925,5538.1968866072475,4217.695981124346,64.79629479253566,4347.288570709417,4088.1033915392745
2022-09-07,4383.497305157018,4383.497305157018,4380.028059063824,4380.028059063824,70656224,4016.9560035451927,4128.853120892696,4070.3492344758824,5325.592600280195,5541.346367866421,4224.571781213741,74.18432587789077,4372.940432969523,4076.203129457959
2022-09-08,4466.843453541125,4473.08373527435,4449.858076047015,4449.858076047015,74389004,4020.3952592031656,4131.984997793967,4073.498715735056,5328.724477181466,5544.495849125595,4235.632952984613,89.69345082802981,4415.019854640673,4056.2460513285537
2022-09-09,4615.946510154614,4615.946510154614,4572.114990292877,4605.825318137657,68360967,4023.8345148611384,4135.116874695238,4076.6481969942297,5331.856354082737,5547.645330384768,4254.672556492186,121.94331960822608,4498.559195708638,4010.785917275734
2022-09-12,4555.633248974288,4574.968651276729,4526.548485978129,4551.6907065357755,44715025,4027.273770519111,4138.248751596509,4079.7976782534033,5334.988230984008,5550.794811643942,4274.719486006289,136.09517309231205,4546.909832190913,4002.529139821665
2022-09-13,4592.8732380977,4676.047211057955,4576.4479048028215,4615.789072128938,57444627,4030.713026177084,4141.38062849778,4082.947159512577,5338.120107885279,5553.944292903116,4298.136097977329,152.36416762944387,4602.864433236216,3993.407762718441
2022-09-14,4617.121877540174,4665.805479560916,4617.121877540174,4630.458240377536,49953863,4034.152281835057,4144.5125053990505,4086.0966407717506,5341.25198478655,5557.093774162289,4323.416454937805,163.6283238929226,4650.67310272365,3996.1598071519593
2022-09-15,4788.006851667207,4823.545877841478,4788.006851667207,4789.770094408567,39770557,4037.5915374930296,4147.644382300321,4089.246122030924,5344.38386168782,5560.243255421463,4355.584570729896,188.3680930749073,4732.320756879711,3978.848384580081
2022-09-16,4734.722137190137,4740.108869702245,4664.9672651641085,4733.396231856455,56056370,4041.0307931510024,4150.776259201592,4092.395603290098,5347.515738589092,5563.3927366806365,4387.988660544418,195.0524134515787,4778.093487447575,3997.8838336412605
2022-09-19,4659.086458637936,4674.937353466451,4659.086458637936,4674.937353466451,33564877,4044.4700488089748,4153.908136102863,4095.5450845492715,5350.647615490362,5566.54221793981,4415.669329480428,194.49916045487325,4804.6676503901745,4026.671008570682
2022-09-20,4667.486238826365,4667.486238826365,4607.731051237213,4633.959403400093,68699487,4047.909304466948,4157.040013004134,4098.694565808444,5353.7794923916335,5569.691699198983,4435.8448047255515,195.20190190864417,4826.24860854284,4045.441000908263
2022-09-21,4503.78981673186,4533.785815547291,4468.510814805595,4483.394040520646,46389030,4051.3485601249204,4160.171889905405,4101.844047067618,5356.911369292904,5572.8411804581565,4448.937371202008,188.7464331030553,4826.430237408118,4071.444504995897
2022-09-22,4456.105831924577,4456.105831924577,4442.5285801420405,4448.071036739691,53811514,4054.7878157828936,4163.303766806675,4104.993528326791,5360.043246194175,5575.99066171733,4458.8635795995015,182.83623532284622,4824.536050245194,4093.191108953809
2022-09-23,4397.0703763845195,4397.0703763845195,4373.5716835391895,4396.120328253701,55431057,4058.227071440866,4166.435643707947,4108.143009585965,5363.175123095446,5579.140142976504,4463.745699620579,179.6032390946039,4822.952177809787,4104.5392214313715
2022-09-26,4407.022687364399,4430.810339877608,4389.449980913156,4409.830103875746,46427316,4061.6663270988392,4169.567520609218,4111.292490845139,5366.306999996717,5582.289624235677,4470.7875655139005,174.24658615872914,4819.280737831359,4122.294393196442
2022-09-27,4424.819079504409,4437.491469642841,4414.0470883747175,4437.491469642841,59423762,4065.1055827568116,4172.699397510489,4114.441972104312,5369.438876897988,5585.439105494851,4478.427422327621,168.92635793191397,4816.280138191449,4140.574706463793
2022-09-28,4576.866596397335,4576.866596397335,4575.802989632505,4575.802989632505,45899117,4068.5448384147844,4175.831274411759,4117.591453363486,5372.5707537992585,5588.588586754025,4492.950871874106,163.86202360280086,4820.674919079708,4165.226824668504
2022-09-29,4651.225437415363,4654.409766353073,4640.718546557609,4647.631620847599,64614948,4071.984094072757,4178.963151313031,4120.740934622659,5375.70263070053,5591.738068013197,4510.719071378037,160.18126005366298,4831.081591485363,4190.356551270712
2022-09-30,4592.489730036028,4609.66201972319,4592.489730036028,4609.66201972319,30634000,4075.42334973073,4182.095028214301,4123.890415881832,5378.8345076018,5594.887549272371,4529.36809815949,147.83348904126413,4825.0350762420185,4233.701120076961
2022-10-03,4553.271482485831,4553.271482485831,4495.829266841481,4548.711266383587,53235650,4078.862605388703,4185.226905115573,4127.039897141006,5381.966384503072,5598.037030531545,4544.869267005261,131.05111876880977,4806.97150454288,4282.767029467641
2022-10-04,4585.893327686206,4625.746540361452,4559.256593991465,4588.030327360021,79940927,4082.3018610466756,4188.358782016843,4130.1893784001795,5385.098261404342,5601.186511790718,4560.522887920091,114.80499207709155,4790.132872074274,4330.912903765909
2022-10-05,4471.299725565202,4497.038175824907,4471.299725565202,4497.038175824907,37018409,4085.7411167046484,4191.490658918114,4133.338859659353,5388.230138305613,5604.335993049892,4566.373393758146,107.8963671807678,4782.166128119682,4350.580659396611
2022-10-06,4621.170606747356,4633.129432096487,4615.644832982679,4633.129432096487,42771176,4089.1803723626213,4194.622535819385,4136.488340918527,5391.362015206884,5607.4854743090655,4575.53696156062,105.22957980710802,4785.996121174836,4365.077801946403
2022-10-07,4716.574930990016,4723.472834071189,4716.574930990016,4722.434606243108,59599701,4092.619628020594,4197.754412720656,4139.6378221777,5394.493892108155,5610.634955568239,4581.367425965893,110.11326035800663,4801.593946681906,4361.140905249879
2022-10-10,4719.7740947415505,4732.580278697606,4693.196228956917,4693.196228956917,53316721,4096.058883678566,4200.886289621927,4142.787303436874,5397.625769009426,5613.784436827413,4588.44270208695,112.62360575344066,4813.689913593831,4363.1954905800685
2022-10-11,4582.184907080312,4587.440191373402,4574.546971848786,4574.546971848786,57853134,4099.49813933654,4204.018166523198,4145.936784696048,5400.757645910697,5616.933918086586,4586.380597072943,112.47401494235861,4811.32862695766,4361.432567188225
2022-10-12,4658.135963983096,4682.5443719859295,4658.135963983096,4676.873599462372,59525734,4102.937394994512,4207.150043424468,4149.086265955221,5403.889522811967,5620.08339934576,4588.701365027184,113.901181148176,4816.503727323536,4360.899002730832
2022-10-13,4680.437669915601,4693.5614086029955,4640.5995021811805,4673.623018745098,59590373,4106.376650652485,4210.2819203257395,4152.235747214395,5407.021399713239,5623.232880604934,4582.8940112440105,105.78146500859405,4794.456941261198,4371.331081226823
2022-10-14,4745.755380275655,4767.8874942918355,4675.765721204135,4767.8874942918355,68622567,4109.815906310458,4213.41379722701,4155.3852284735685,5410.153276614509,5626.382361864107,4584.618574365779,108.60765613450667,4801.833886634792,4367.4032620967655
2022-10-17,4673.503353544707,4690.833248569988,4635.032729718528,4658.372618465651,58498205,4113.255161968431,4216.5456741282815,4158.534709732742,5413.285153515781,5629.531843123281,4583.790337615739,107.94377047191138,4799.677878559562,4367.902796671917
2022-10-18,4614.10971833502,4649.753265201179,4593.11953042879,4620.640411149656,47197736,4116.694417626403,4219.677551029552,4161.684190991915,5416.417030417051,5632.681324382454,4583.124388003218,107.65867532213306,4798.441738647484,4367.807037358952
2022-10-19,4625.276515201408,4633.720283747128,4618.906209008862,4626.576160077032,60216902,4120.133673284376,4222.8094279308225,4164.8336722510885,5419.548907318322,5635.830805641627,4590.283493981036,105.41503822349105,4801.113570428019,4379.453417534054
2022-10-20,4654.086553903821,4682.170042550094,4612.825472561916,4635.648771104083,78693942,4123.572928942349,4225.941304832094,4167.983153510262,5422.680784219593,5638.980286900801,4599.662380699256,100.31755643216952,4800.297493563595,4399.0272678349165
2022-10-21,4591.264288977303,4609.062139591573,4581.765843147961,4609.062139591573,48587327,4127.012184600322,4229.073181733365,4171.132634769436,5425.8126611208645,5642.129768159974,4610.30947126615,88.13876859057714,4786.587008447304,4434.031934084996
2022-10-24,4640.318551653786,4710.024350031494,4591.459846381806,4659.84963364295,36471955,4130.4514402582945,4232.205058634636,4174.282116028609,5428.944538022135,5645.279249419148,4622.81044775451,74.95162324720152,4772.713694248913,4472.907201260107
2022-10-25,4581.009009385899,4611.653540365847,4544.806003951978,4589.0434974669815,68149148,4133.890695916267,4235.336935535906,4177.431597287783,5432.0764149234055,5648.428730678322,4630.388049145717,61.72342946219091,4753.834908070098,4506.941190221335
2022-10-26,4599.253654907186,4599.253654907186,4579.743548006634,4584.97084463436,48283108,4137.32995157424,4238.468812437178,4180.581078546957,5435.208291824677,5651.578211937495,4630.846441895809,61.32950024777976,4753.505442391369,4508.18744140025
2022-10-27,4578.956095010275,4617.773906353692,4578.956095010275,4599.922718600282,17735003,4140.7692072322125,4241.600689338448,4183.730559806129,5438.3401687259475,5654.727693196668,4628.460996783444,61.56963190034599,4751.600260584136,4505.321732982752
2022-10-28,4603.908333266132,4658.94551960805,4603.908333266132,4643.360491496242,63646806,4144.208462890186,4244.73256623972,4186.880041065303,5441.472045627219,5657.877174455842,4630.145920372097,61.489145781028576,4753.124211934154,4507.16762881004
2022-10-31,4694.735262182541,4754.322498225597,4691.540128037501,4701.09808832293,43198249,4147.647718548158,4247.86444314099,4190.029522324477,5444.603922528489,5661.026655715015,4637.765261469063,60.29703057207681,4758.359322613217,4517.1712003249095
2022-11-01,4634.3820433610235,4634.3820433610235,4626.7237865122115,4626.7237865122115,50249494,4151.086974206131,4250.996320042261,4193.17900358365,5447.73579942976,5664.176136974189,4639.699934426673,59.22854811736246,4758.1570306613985,4521.242838191948
2022-11-02,4539.2476632634425,4539.2476632634425,4482.863752505809,4522.961450390103,57273828,4154.526229864104,4254.128196943532,4196.328484842824,5450.867676331031,5667.325618233363,4640.996098154933,56.1456249452321,4753.287348045397,4528.704848264469
2022-11-03,4615.315444407402,4668.9613421264585,4613.422234523026,4621.737274801595,54994696,4157.965485522077,4257.260073844803,4199.4779661019975,5453.999553232302,5670.475099492536,4640.426490290189,56.28724338464874,4753.000977059486,4527.852003520891
2022-11-04,4646.7888194971565,4654.517000716657,4613.250299091849,4652.531345054546,61303655,4161.404741180049,4260.391950746074,4202.627447361171,5457.131430133573,5673.62458075171,4636.931327230761,53.00133797689956,4742.93400318456,4530.928651276961
2022-11-07,4621.530383812973,4648.894463016269,4605.587212414721,4605.587212414721,44486991,4164.843996838023,4263.523827647345,4205.776928620345,5460.263307034844,5676.774062010883,4632.55087640365,51.71106066040658,4735.972997724463,4529.128755082837
2022-11-08,4697.791856789754,4791.3604224901965,4697.791856789754,4724.291471084762,60209223,4168.283252495995,4266.655704548615,4208.926409879518,5463.395183936114,5679.923543270057,4640.03810136545,53.67414113946481,4747.386383644379,4532.68981908652
2022-11-09,4734.186250769845,4747.243168607424,4729.239287754688,4739.710678971256,46432119,4171.722508153967,4269.787581449887,4212.075891138692,5466.527060837386,5683.073024529231,4643.179955340894,57.63665636992986,4758.453268080753,4527.906642601034
2022-11-10,4834.535105351249,4870.855084778891,4789.759708547606,4831.774849265131,62987547,4175.161763811941,4272.919458351157,4215.225372397866,5469.658937738656,5686.222505788404,4651.087546866895,71.26981823089226,4793.627183328679,4508.54791040511
2022-11-11,4850.377682874171,4850.377682874171,4843.849838782148,4843.849838782148,59479797,4178.601019469914,4276.0513352524285,4218.374853657039,5472.790814639928,5689.371987047578,4654.885664091411,79.38411361672671,4813.653891324864,4496.117436857958
2022-11-14,4991.844589521383,5042.1285685389275,4991.844589521383,4999.49091130878,39081557,4182.040275127886,4279.183212153699,4221.524334916212,5475.922691541198,5692.521468306751,4671.941578733567,110.65770966859534,4893.2569980707585,4450.626159396376
2022-11-15,5133.721225764584,5159.86570058138,5081.615266961747,5133.190848906238,68894348,4185.4795307858585,4282.31508905497,4224.673816175386,5479.054568442469,5695.670949565924,4697.569100621396,150.37516720907982,4998.319435039555,4396.818766203236
2022-11-16,5084.38326027113,5157.653229684439,5084.38326027113,5122.623553197104,42166835,4188.918786443832,4285.446965956241,4227.823297434559,5482.18644534374,5698.820430825098,4722.3714702774,176.66043350931153,5075.692337296023,4369.050603258776
2022-11-17,5189.703385377454,5200.630153136794,5186.398231597598,5199.972005327516,63608345,4192.358042101804,4288.578842857512,4230.972778693733,5485.318322245012,5701.9699120842715,4750.587631988572,204.89120032994896,5160.3700326484695,4340.805231328674
2022-11-18,5261.014102966155,5261.014102966155,5253.86608083939,5253.86608083939,56535108,4195.797297759777,4291.710719758783,4234.1222599529065,5488.450199146282,5705.119393343445,4782.8278290509625,230.57123587291937,5243.970300796801,4321.685357305124
2022-11-21,5344.065741830244,5397.484227178989,5320.426636090786,5359.860619162163,79550316,4199.23655341775,4294.8425966600535,4237.27174121208,5491.582076047553,5708.268874602619,4817.8283783269235,261.920160269125,5341.668698865174,4293.988057788673
2022-11-22,5298.797078556029,5298.797078556029,5186.614189290668,5297.859608180791,47818313,4202.675809075723,4297.974473561325,4240.421222471254,5494.713952948824,5711.418355861792,4853.269183862614,276.86284679158126,5406.994877445777,4299.543490279451
2022-11-23,5361.922181410377,5365.96650965402,5354.743518528531,5354.743518528531,45822556,4206.115064733695,4301.106350462595,4243.570703730427,5497.845829850095,5714.567837120966,4891.757817557323,290.75877990631034,5473.275377369943,4310.240257744702
2022-11-24,5432.858488385361,5490.912492750582,5432.858488385361,5438.447295710519,51247817,4209.554320391669,4304.238227363867,4246.7201849896,5500.977706751366,5717.717318380139,4933.6840464128345,306.49273890074977,5546.669524214334,4320.698568611335
2022-11-25,5322.038782416058,5346.720394338517,5242.413496447412,5319.318529129236,47691852,4212.993576049641,4307.370104265137,4249.869666248774,5504.1095836526365,5720.866799639312,4967.481948294483,310.0423065585943,5587.5665614116715,4347.397335177295
2022-11-28,5226.483044470246,5323.863224934297,5201.547521928563,5241.621884720232,63481430,4216.432831707614,4310.501981166408,4253.019147507947,5507.241460553907,5724.016280898486,4994.508138114349,309.15695642674183,5612.822050967833,4376.194225260865
2022-11-29,5099.1242693380445,5154.078392364199,5099.1242693380445,5102.286839377825,28486176,4219.872087365587,4313.633858067679,4256.168628767121,5510.373337455178,5727.16576215766,5018.286290757629,297.44750609264787,5613.181302942925,4423.391278572333
2022-11-30,5099.683787879224,5099.683787879224,5090.365118565839,5090.365118565839,34428965,4223.311343023559,4316.76573496895,4259.318110026295,5513.505214356449,5730.315243416833,5046.656474166416,273.83981800104965,5594.336110168515,4498.976838164317
2022-12-01,5151.90880889638,5170.925653853011,5149.483819728454,5149.483819728454,35131007,4226.750598681532,4319.897611870221,4262.467591285468,5516.63709125772,5733.464724676007,5073.043801412759,255.55594595606655,5584.155693324892,4561.931909500627
2022-12-02,5255.81904877422,5284.647326641675,5238.4596432236285,5265.083457027452,66450203,4230.1898543395055,4323.029488771492,4265.617072544642,5519.768968158991,5736.6142059351805,5103.671407011404,238.65362343986658,5580.978653891138,4626.36416013167
