日期,开盘,收盘,最高,最低,成交量,成交额,fast_ma,medium_ma,slow_ma,ultra_slow_ma,ultra_slow_slope,slow_slope,medium_slow_diff,fast_medium_diff,price_above_all,signal,returns,strategy_returns,cum_returns,benchmark_returns
2024-02-09 18:39:20.609287,4234.397705380988,4226.415799722938,4238.674969177208,4203.60887671498,2549300,439965.23569377814,4229.323819019385,4170.445538648622,4173.768730632371,4215.436721864667,-0.4643790731250192,-0.18142231453821295,-3.3231919837498936,58.878280370763605,False,-1,0.0009293928465348156,0.0,1.0,1.0549256545924361
2024-02-12 18:39:20.609287,4242.31347177622,4240.172778604181,4228.482494004428,4243.044790614971,1532410,1188406.3691950075,4234.65108612197,4176.267585229797,4173.881598101243,4215.652034276645,-0.4197973502664354,-0.021130419550809167,2.3859871285540066,58.38350089217329,True,-1,0.0032549989241819066,0.0,1.0,1.0583594364632265
2024-02-13 18:39:20.609287,4203.994809958958,4212.056306164942,4204.61238351611,4188.67265376809,2350766,574090.2171557324,4228.773647059818,4180.895308855179,4174.090736630331,4215.440220656981,-0.39177146507536237,0.08848937205057154,6.804572224848016,47.878338204639476,False,0,-0.006630973289841968,-0.0,1.0,1.0513414833089867
2024-02-14 18:39:20.609287,4206.057564687183,4209.924514770057,4206.703324263642,4230.799081146691,1890935,1072293.0334590222,4222.212169128047,4184.587253877139,4174.239694266039,4215.313434403199,-0.36507503090419957,0.11117787549528657,10.347559611100223,37.62491525090809,False,0,-0.0005061165473416729,-0.0,1.0,1.0508093819873772
2024-02-15 18:39:20.609287,4212.034594192462,4223.622960279382,4238.119690169689,4238.961701421832,4091264,1856610.888909098,4222.4384719083,4190.328057249781,4174.416060879626,4214.97731937995,-0.3429039931436364,0.12485506003567934,15.911996370155066,32.1104146585194,True,0,0.0032538458733086806,0.0,1.0,1.054228553758591
2024-02-16 18:39:20.609287,4216.157928173359,4214.163751644007,4178.190525506368,4176.478081413996,1484420,1112557.3513381497,4219.988062292514,4195.370096214895,4174.498864679723,4214.384868539963,-0.33703942896204353,0.15152262500187136,20.871231535172228,24.617966077618803,False,0,-0.0022395958929888327,-0.0,1.0,1.0518675078193216
2024-02-19 18:39:20.609287,4237.047246437826,4221.045282876408,4228.491810120649,4210.413629581358,4912693,1133100.350467041,4216.16256314696,4200.7869607043485,4174.659431464869,4213.8012876945395,-0.3299160525278694,0.17289919279228344,26.127529239479372,15.375602442611125,True,0,0.0016329529742922233,0.0,1.0,1.0535851579947766
2024-02-20 18:39:20.609287,4196.575258023089,4203.322069782485,4196.546836929738,4200.4389345276,2571554,1731662.7690342255,4214.4157158704675,4204.290267578608,4174.379133357772,4213.055929778005,-0.3376616880721485,0.07457283446301517,29.911134220836175,10.125448291859357,False,-1,-0.004198773504236253,-0.0,1.0,1.0491613925489316
2024-02-21 18:39:20.609287,4215.235614946197,4216.471108743178,4233.881834345953,4215.87358518358,1771937,1627908.6583711142,4215.725034665093,4208.969706231167,4174.175069399916,4212.248215338227,-0.3373533053266783,0.03421470847561068,34.79463683125141,6.75532843392557,True,0,0.0031282492139301787,0.0,1.0,1.0524434308504587
2024-02-22 18:39:20.609287,4245.851857650367,4234.156929646545,4243.401832276484,4253.146462381818,3146881,581279.0360197455,4217.831828538525,4213.81155001508,4174.009004842282,4211.724772468456,-0.33327188494313303,0.005248848879909928,39.80254517279809,4.020278523445086,True,0,0.004194460354938645,0.0,1.0,1.0568578630969765
2024-02-23 18:39:20.609287,4215.22070636862,4224.858584432616,4274.83810068457,4228.079852209941,4794856,1712648.6687775042,4219.970795096247,4218.380587465833,4173.6031039441505,4211.239936189239,-0.3215201547423476,-0.016562668822098205,44.77748352168237,1.5902076304137154,True,-1,-0.002196032260595726,-0.0,1.0,1.0545369691347513
2024-02-26 18:39:20.609287,4222.060180548125,4219.221016259805,4212.57536344514,4230.0565060287,1101909,771384.1453629184,4219.605941772927,4221.154773927555,4173.60633783649,4210.730486173833,-0.3249471646115126,-0.02752602647533422,47.548436091065014,-1.548832154628144,False,-1,-0.0013343803254348696,-0.0,1.0,1.053129815750694
2024-02-27 18:39:20.609287,4241.441114872485,4246.611377324053,4275.657896704576,4252.825095640585,3813153,668067.9839967276,4228.263803281239,4223.94965744081,4174.34400328592,4210.3334077047575,-0.3154127888739822,0.02532666555889591,49.605654154890544,4.314145840428864,True,0,0.006491805231034986,0.0,1.0,1.0599665293975433
2024-02-28 18:39:20.609287,4255.993861788019,4232.137329050976,4234.103433715264,4185.288081939934,4981659,1063030.7935934218,4231.397047342799,4224.26118886247,4174.731937640952,4209.813099814073,-0.3299192588111509,0.04922433749134143,49.52925122151737,7.1358584803292615,True,0,-0.0034083759937075797,-0.0,1.0,1.0563537649246113
2024-02-29 18:39:20.609287,4240.419816578282,4238.044409568579,4251.0021788224685,4233.5949088946345,4139373,821282.9976503578,4232.174543327206,4224.781804573484,4175.588104605896,4209.207721564986,-0.35286740712263054,0.11720437262702035,49.193699967588145,7.392738753722369,True,0,0.0013957676838731725,0.0,1.0,1.0578281893724308
2024-03-01 18:39:20.609287,4245.919376936427,4245.527911990769,4249.154215592495,4206.938150846563,1670741,1146869.078927956,4236.308408838837,4226.397771311745,4176.426415939926,4208.819659526253,-0.35913849025014316,0.19275512602034722,49.97135537181839,9.910637527092149,True,0,0.0017657914120234874,0.0,1.0,1.0596960933046211
2024-03-04 18:39:20.609287,4252.085728798516,4243.217546320029,4265.797402686916,4224.4098862972,4364257,1625902.0967810059,4241.107714850881,4227.881826473184,4177.277920306132,4208.476106787899,-0.36178061737236933,0.26184888412626606,50.60390616705263,13.22588837769672,True,0,-0.0005441880771092089,-0.0,1.0,1.0591194193252855
2024-03-05 18:39:20.609287,4227.705698289374,4227.361412422457,4235.1742255703275,4234.163125239366,1189804,1708642.4135220894,4237.257721870562,4227.177722020522,4178.000580196019,4208.123438720575,-0.37572820975328797,0.3621446838246811,49.17714182450345,10.079999850039712,False,0,-0.0037368185167229173,-0.0,1.0,1.0551616822677299
2024-03-06 18:39:20.609287,4224.537440614634,4205.537778566388,4193.327243108372,4209.93435746227,3273983,1850805.8687861688,4231.937811773644,4225.3180157273955,4177.954860385612,4207.545095114946,-0.4012153573577507,0.37797909856963086,47.36315534178357,6.619796046248666,False,-1,-0.005162471747019004,-0.0,1.0,1.0497144398944858
2024-03-07 18:39:20.609287,4195.342975683841,4210.408795698768,4202.029098071051,4228.30299900371,1480376,480365.11846039287,4226.410688999682,4224.713883193428,4178.299776316353,4207.165488993184,-0.4076675392587276,0.42907714740713343,46.41410687707503,1.6968058062539058,False,-1,0.001158238824343849,0.0,1.0,1.050930259913246
2024-03-08 18:39:20.609287,4237.04975363949,4239.03426383506,4230.745939188876,4244.0469597031915,2477825,1978180.0992995945,4225.111959368541,4225.3448063990345,4179.392398711388,4207.105907599131,-0.4165407132767996,0.5789294767237152,45.95240768764688,-0.2328470304937582,True,-1,0.006798738442104657,0.0,1.0,1.0580752598712893
2024-03-11 18:39:20.609287,4224.443702466837,4227.0946672573145,4264.349825674025,4197.949219637227,4820510,521323.35821817734,4221.887383555997,4224.690900831691,4180.566148932993,4206.765842909989,-0.44430956833280105,0.6959811096503472,44.12475189869747,-2.8035172756935935,True,0,-0.002816584116719034,-0.0,1.0,1.0550951019000425
2024-03-12 18:39:20.609287,4226.653205203934,4227.120766305491,4218.48326902294,4220.578930416145,1906979,1821440.130052285,4221.8392543326045,4225.444123838719,4181.612870889771,4206.4670680031795,-0.44865763269008313,0.7268867603851504,43.83125294894762,-3.6048695061144826,True,0,6.174228454947084e-06,0.0,1.0,1.0551016162982434
2024-03-13 18:39:20.609287,4235.19875807585,4234.733571995528,4227.589068839289,4243.904491443804,2911984,1864731.474033012,4227.678413018433,4226.684576699992,4182.85885955342,4206.111595101587,-0.4600919650805736,0.8126921912467878,43.82571714657206,0.9938363184410264,True,0,0.0018009435052621647,0.0,1.0,1.0570017947015073
2024-03-14 18:39:20.609287,4238.679420175179,4241.0326750523445,4237.285684412235,4236.587410236431,3456196,749993.1244248742,4233.803188889147,4227.55506243864,4184.272833942408,4206.020680825492,-0.4478319277229275,0.8684729336512647,43.282228496231255,6.248126450507698,True,0,0.0014874850919719407,0.0,1.0,1.0585740691133134
2024-03-15 18:39:20.609287,4256.448765356379,4258.532280059047,4292.087183103366,4262.667783416609,1804872,557240.8727361104,4237.702792133945,4229.773488859392,4186.021619836777,4206.034042313443,-0.4175413113259765,0.9595203896850762,43.75186902261521,7.929303274552694,True,0,0.004126260358624956,0.0,1.0,1.062942021331364
2024-03-18 18:39:20.609287,4255.749323999214,4263.28972019042,4259.446332053863,4224.375466177682,4829710,1267188.688085471,4244.941802720567,4231.885710725092,4188.094869328058,4206.116556699716,-0.384236549741172,1.081694902192612,43.790841397034455,13.056091995474162,True,0,0.0011171548830686273,0.0,1.0,1.0641294922009132
2024-03-19 18:39:20.609287,4258.953806919717,4245.786467886295,4272.589277718418,4213.339603472321,2037684,653296.1917631368,4248.674943036727,4234.008930630283,4190.412362549785,4205.902682998544,-0.357662338973023,1.2411782353766285,43.5965680804984,14.66601240644377,False,0,-0.004105574205110041,-0.0,1.0,1.0597606296068363
2024-03-20 18:39:20.609287,4242.22343007437,4247.71939450878,4238.336948164636,4240.488030543597,4550411,1764588.0156387768,4251.2721075393765,4235.571344918563,4192.803724492743,4205.739534158213,-0.32543405900069045,1.4848864107130795,42.767620425820496,15.700762620813293,False,0,0.0004552576153098453,0.0,1.0,1.0602430937038703
2024-03-21 18:39:20.609287,4241.311209914055,4255.197620501147,4247.096096563325,4241.366449979121,2929332,1351557.5697314388,4254.105096629139,4236.623379461294,4194.929841691087,4205.587838451133,-0.3068467008661173,1.663006537473393,41.6935377702066,17.48171716784509,True,0,0.0017605273083796114,0.0,1.0,1.0621096806238568
2024-03-22 18:39:20.609287,4261.102592612359,4261.243682428733,4276.282007808565,4298.575488549461,4893228,1625005.25044889,4254.647377103075,4238.442634361099,4197.092850870633,4205.622613570554,-0.2808661309342824,1.7700452159245288,41.34978349046651,16.20474274197568,True,0,0.001420865131729121,0.0,1.0,1.0636187952351273
2024-03-25 18:39:20.609287,4252.668345298348,4258.355728708877,4249.5374091883805,4272.626813956809,1394279,2083760.7971654667,4253.660578806766,4240.399369983554,4199.273353674464,4205.845605031072,-0.24424405713803027,1.8707204741470378,41.12601630909012,13.261208823212655,True,0,-0.0006777255503516155,-0.0,1.0,1.0628979536017622
2024-03-26 18:39:20.609287,4220.196060529462,4225.286949647082,4210.548030131554,4238.686817056892,2142833,1129064.7000655897,4249.560675158924,4239.333148599704,4200.812945337263,4205.819632417933,-0.22568876434124832,1.9200074447491715,38.5202032624411,10.227526559219768,False,-1,-0.00776562156112337,-0.0,1.0,1.0546438903359985
2024-03-27 18:39:20.609287,4196.207971057537,4188.948864477053,4221.712287027103,4208.117954742088,3350195,523926.49580117065,4237.806569152579,4237.173725371008,4201.185412453118,4205.340862362394,-0.22361187258397877,1.8326552899698072,35.98831291788974,0.6328437815709549,False,-1,-0.008600146120978702,-0.0,1.0,1.0455737987735114
2024-03-28 18:39:20.609287,4143.5283196939445,4158.440769175709,4190.130842093773,4151.40784959474,2217028,881070.0538131802,4218.455198887491,4233.1935433513645,4201.41040613818,4204.780558728379,-0.221358141830342,1.7137572195772008,31.78313721318409,-14.738344463873545,False,-1,-0.007282995397737468,-0.0,1.0,1.037958889609049
2024-03-29 18:39:20.609287,4192.286747666963,4193.102298080259,4221.196483469575,4216.77628360935,2254532,2055660.4347394805,4204.826922017795,4230.57226265584,4202.029629210513,4204.399053266489,-0.22103031298820497,1.6008009373736058,28.542633445326828,-25.74534063804458,False,-1,0.008335222461620218,0.0,1.0,1.0466105078599568
2024-04-01 18:39:20.609287,4147.164448768038,4143.180925524328,4152.646533245071,4140.178334579986,2625100,2009027.6021505615,4181.791961380886,4225.570431616054,4201.745257574666,4203.760517480187,-0.23577946538557626,1.365038824660769,23.82517404138798,-43.77847023516733,False,-1,-0.011905593760206279,-0.0,1.0,1.034149988328213
2024-04-02 18:39:20.609287,4148.302631094793,4152.810993787501,4159.078923407676,4159.394585342196,1593699,1150166.2703692806,4167.29677020897,4221.842910684306,4201.742767672851,4203.142013304708,-0.24907127079336533,1.1330405123066156,20.100143011454747,-54.54614047533596,False,-1,0.0023243175802065696,0.0,1.0,1.0365536813266547
2024-04-03 18:39:20.609287,4170.138512934205,4169.230609300238,4145.914080960147,4175.174110408136,4480286,1177839.3332799478,4163.3531191736065,4220.027552220999,4202.193759978008,4202.724716120555,-0.24101894971954607,0.9390035485264889,17.833792242990967,-56.674433047392085,False,-1,0.003953855722617972,0.0,1.0,1.0406520650313689
2024-04-04 18:39:20.609287,4194.096643225572,4188.530737694855,4211.384232897125,4189.251219671589,2719832,706400.3162960487,4169.371112877436,4218.933649320803,4203.048663622995,4202.475122927136,-0.23451830330241136,0.8118821931908314,15.884985697807679,-49.56253644336721,False,-1,0.0046291822648438785,0.0,1.0,1.0454694331146852
2024-04-05 18:39:20.609287,4183.198637959475,4183.225275350434,4161.46208177131,4187.167221210388,2780470,1073869.4855972966,4167.395708331471,4216.143199896573,4203.977848314743,4201.954022856051,-0.25759423715398955,0.6884997444110013,12.165351581829782,-48.74749156510188,False,-1,-0.0012666642975004416,-0.0,1.0,1.0441451743096308
2024-04-08 18:39:20.609287,4159.597742843401,4167.606212948456,4163.355207128385,4205.232169705605,2892707,1615923.044131978,4172.2807658162965,4213.1687771811285,4204.709087747539,4200.997438172117,-0.2884202368936258,0.5435734073075764,8.45968943358912,-40.88801136483198,False,-1,-0.0037337368594544396,-0.0,1.0,1.0402466109856894
2024-04-09 18:39:20.609287,4189.53459820712,4174.694324142294,4220.526465123402,4175.220563808923,4053552,613170.7529413719,4176.657431887255,4210.547455072969,4205.628962588956,4200.014430558625,-0.3226318722277483,0.4816017251692756,4.918492484012859,-33.89002318571329,False,-1,0.001700763179547815,0.0,1.0,1.0420158241193032
2024-04-10 18:39:20.609287,4177.235130642631,4174.847140312023,4173.168734726974,4164.532995095103,3654625,1205671.6400086985,4177.780738089612,4207.553133488794,4206.274988021975,4198.943350510298,-0.3584122295644647,0.5089575568857072,1.278145466818387,-29.772395399181733,False,-1,3.6605355473673384e-05,0.0,1.0,1.0420539674789542
2024-04-11 18:39:20.609287,4179.940114087379,4178.972195273495,4170.276282217709,4195.272492686546,4538721,1002113.7713516084,4175.869029605341,4204.450109499851,4207.444409729424,4198.039938496745,-0.39903711643733003,0.6034003591243163,-2.994300229572218,-28.581079894510367,False,-1,0.0009880732929454794,0.0,1.0,1.043083593174028
2024-04-12 18:39:20.609287,4219.846873212426,4199.131252010851,4199.621243435661,4211.230621539724,2590276,773770.5565030379,4179.050224937424,4201.4800580974415,4208.874547723909,4197.375836926085,-0.43291026936790333,0.6844918513395897,-7.394489626467475,-22.42983316001755,False,-1,0.004823926983806182,0.0,1.0,1.0481153522655058
2024-04-15 18:39:20.609287,4194.66056903519,4196.5864581466885,4192.631404127169,4208.2888676243965,2845227,1580917.0675807297,4184.846273977071,4198.1448949952555,4210.272522141565,4196.740909030638,-0.46878238345389034,0.8527264566899249,-12.12762714630935,-13.298621018184349,False,-1,-0.0006060286548423832,-0.0,1.0,1.0474801643284526
2024-04-16 18:39:20.609287,4178.819942970903,4196.29606831512,4188.873401852185,4215.129614331572,3903004,927689.8588586627,4189.1666228116355,4195.670375016696,4211.323191075196,4196.181201987061,-0.48607405057414327,0.9580423402344422,-15.652816058499411,-6.503752205060664,False,0,-6.919667555171927e-05,-0.0,1.0,1.0474076821833747
2024-04-17 18:39:20.609287,4239.114679285126,4229.377513460836,4266.266686255172,4218.717499880603,2135315,668344.4210003891,4200.072697441397,4194.753280964299,4213.098110704676,4196.002855050674,-0.48683395537696017,1.0904350726668781,-18.344829740377463,5.319416477098457,True,0,0.007883486914925575,0.0,1.0,1.0556649069404598
2024-04-18 18:39:20.609287,4221.574401575102,4230.68584830348,4212.062261642738,4196.25249643344,2185235,1056434.4095338262,4210.415428047395,4193.527692354416,4214.65420727693,4195.984069366261,-0.48018845424362555,1.1605543653934547,-21.126514922513707,16.887735692978822,True,0,0.00030934454029707403,0.0,1.0,1.055991471115805
2024-04-19 18:39:20.609287,4208.032771287913,4217.59231303966,4227.43621058994,4223.116600853295,3651863,1212236.409464649,4214.107640253156,4191.345123884961,4216.056115237298,4195.8195345075255,-0.49015395315141175,1.2078266922555485,-24.71099135233726,22.762516368195065,True,0,-0.0030948966038379933,-0.0,1.0,1.0527232866981668
2024-04-22 18:39:20.609287,4204.146307946689,4219.981885994838,4229.144954823635,4203.106464027327,1951277,1570101.2304398406,4218.786725822787,4189.42643174926,4216.993525220122,4195.543213758437,-0.515119563631788,1.2284437472582794,-27.567093470862346,29.360294073527257,True,0,0.0005665727689680988,0.0,1.0,1.0533197310456686
2024-04-23 18:39:20.609287,4198.716023216405,4217.270636499462,4218.513895998028,4193.921281653741,1888523,1474859.2479988916,4222.9816394596555,4189.025616091879,4217.436140710797,4195.320991810311,-0.5249320303810692,1.1807178121841388,-28.410524618918316,33.95602336777665,False,0,-0.0006424789415268028,-0.0,1.0,1.0526429952997771
2024-04-24 18:39:20.609287,4228.118540296254,4223.274303439246,4213.265403729843,4193.2007914759315,4777651,1497505.0732832712,4221.760997455337,4190.741888039989,4217.392267424489,4195.260091467787,-0.5040385447303379,1.1117279402513305,-26.6503793844995,31.019109415347884,True,0,0.001423590624662241,0.0,1.0,1.0541415279990023
2024-04-25 18:39:20.609287,4216.30897294521,4195.687918947267,4198.896675315351,4210.361877220975,1930670,451698.1112716492,4214.761411584094,4192.604245528567,4216.8598644844715,4195.01368738187,-0.4883435673254553,0.9415454755047904,-24.255618955904538,22.15716605552734,False,0,-0.00653198975721625,-0.0,1.0,1.0472558863354566
2024-04-26 18:39:20.609287,4182.3334941073335,4186.977468138464,4182.660091680683,4165.25684723598,2926683,1947269.4321359135,4208.638442603855,4192.298004031477,4216.42267933302,4194.7031588813625,-0.48479471925634243,0.7548131609110896,-24.124675301542993,16.340438572377934,False,-1,-0.002076048308899958,-0.0,1.0,1.0450817325236443
2024-04-29 18:39:20.609287,4187.345314706537,4179.967900925458,4153.474103484375,4195.571840378175,1211152,427727.75536590023,4200.635645589979,4194.137352801534,4215.863203630257,4194.396821583602,-0.46818479482926706,0.5590681488692099,-21.725850828723196,6.4982927884448145,False,-1,-0.0016741354034854883,-0.0,1.0,1.0433321241956905
2024-04-30 18:39:20.609287,4181.58685715646,4175.21189276075,4180.447937960009,4196.0797851002935,3794748,2085943.3770046777,4192.223896842237,4195.257397750196,4214.759343485008,4194.196374249074,-0.4472819527816682,0.34361524098121665,-19.50194573481167,-3.0335009079590236,False,-1,-0.001137809733815165,-0.0,1.0,1.0421450107491785
2024-05-01 18:39:20.609287,4166.3757061414835,4166.260086490925,4181.796521074699,4166.098618958697,2045437,1880654.3859280983,4180.821053452573,4195.10887160973,4213.484813186042,4193.658867750601,-0.4532924184977219,0.03867024813653188,-18.37594157631156,-14.287818157156835,False,-1,-0.00214403639857097,-0.0,1.0,1.0399106139135432
2024-05-02 18:39:20.609287,4187.23025909859,4169.335896500663,4192.444885384775,4188.720300072427,3802262,1851292.2899788346,4175.550648963252,4194.149129550021,4212.59888735475,4193.2777018541165,-0.459871053650977,-0.20553199221794785,-18.449757804729416,-18.598480586769256,False,-1,0.0007382664418171814,0.0,1.0,1.0406783450222852
2024-05-03 18:39:20.609287,4174.4677418340625,4162.676721789482,4189.523210222315,4160.173773107184,4453773,917741.5904438776,4170.690499693455,4193.121701871973,4211.536569389193,4192.652650010782,-0.4650686422634408,-0.4519545848105736,-18.414867517220046,-22.431202178517196,False,-1,-0.0015971787537601978,-0.0,1.0,1.0390161956801172
2024-05-06 18:39:20.609287,4167.602429260984,4174.851880046261,4203.219324227413,4178.733996049044,2572351,1682361.35384683,4169.667295517616,4193.483985226863,4210.447887746561,4192.164742923903,-0.44163476241069477,-0.6545637473561328,-16.963902519697513,-23.81668970924693,False,-1,0.002924838768537441,0.0,1.0,1.0420551505303806
2024-05-07 18:39:20.609287,4201.406232862997,4196.705630437471,4218.460140926729,4189.985938424311,3646472,740601.8753556875,4173.96604305296,4194.584550541622,4210.1920431511035,4192.141389890717,-0.39365203339539223,-0.7244097559693727,-15.607492609481596,-20.618507488661635,False,-1,0.005234616944294501,0.0,1.0,1.0475099100782364
2024-05-08 18:39:20.609287,4242.716914972435,4233.274282099008,4210.664723255221,4234.731537778478,4775221,1071696.5639110412,4187.368882174576,4197.505907630972,4210.581205939919,4192.410450102979,-0.32664502036595877,-0.6811061484570018,-13.075298308946913,-10.13702545639535,True,-1,0.008713656587280072,0.0,1.0,1.0566375517064308
2024-05-09 18:39:20.609287,4244.605774701086,4239.112543191786,4243.579190000694,4227.218640422546,2335207,1718960.5601755239,4201.324211512801,4200.512925026886,4210.839365655125,4192.627713267376,-0.2706112614684571,-0.6020498829346252,-10.326440628239652,0.8112864859158435,True,-1,0.0013791360312904732,0.0,1.0,1.0580947986260036
2024-05-10 18:39:20.609287,4266.133712497824,4262.3072417227,4257.082615531592,4269.5693573439485,3985579,1978228.8567199265,4221.250315499446,4203.671724512478,4211.641757156437,4193.0703109180795,-0.21527630040027362,-0.47809221765828624,-7.9700326439588025,17.578590986967356,True,-1,0.005471593003154807,0.0,1.0,1.0638842627228402
2024-05-13 18:39:20.609287,4265.217297074939,4277.316804019387,4273.989073505705,4298.351228439976,4142804,1193047.1677076642,4241.74330029407,4207.708241806113,4212.5796158421535,4193.619523653511,-0.15606926885634492,-0.3283587788103432,-4.871374036040834,34.03505848795703,True,-1,0.0035214641848813066,0.0,1.0,1.0676306930508774
2024-05-14 18:39:20.609287,4275.754904334182,4283.510934011007,4245.181063521691,4263.131608614137,1345802,678205.7160754022,4259.104361008777,4212.0689850909075,4213.916096912629,4194.1476151352,-0.10167934259307003,-0.08432465723790301,-1.847111821721228,47.035375917869715,True,-1,0.0014481344907160132,0.0,1.0,1.0691767658808315
2024-05-15 18:39:20.609287,4243.8695482791945,4248.062027972998,4226.50367475948,4227.67953717981,4206165,478534.84171469667,4262.0619101835755,4213.003210816516,4214.442612233126,4194.308840816521,-0.08470071170763731,0.0957799047084336,-1.4394014166100533,49.05869936705949,False,0,-0.008275666056212105,-0.0,1.0,1.060328616011341
2024-05-16 18:39:20.609287,4247.972052749785,4248.20243272728,4279.457832437974,4243.496238253193,1730721,488584.0625069914,4263.879888090674,4213.879040037706,4214.676703951138,4194.34285439671,-0.08206074847753371,0.20778165963874926,-0.7976639134321886,50.00084805296865,False,0,3.305148403143221e-05,0.0,1.0,1.060363661445661
2024-05-17 18:39:20.609287,4246.539008369291,4254.040465455095,4265.219971137425,4264.678325267899,3122965,1379814.1903241288,4262.226532837153,4215.701447658477,4215.163068634846,4194.383086289498,-0.07182241090135903,0.36264992456535766,0.5383790236310233,46.52508517867591,False,0,0.0013742360022299671,0.0,1.0,1.061820851364676
2024-05-20 18:39:20.609287,4295.699088505848,4282.5323700726685,4267.439690790549,4307.963343069905,3613007,722619.5232627669,4263.269646047809,4218.828971862369,4216.218257865061,4194.912297850776,-0.031545795383044604,0.5770370118500068,2.6107139973082667,44.44067418544,True,0,0.0066976101541444955,0.0,1.0,1.0689325134806584
2024-05-21 18:39:20.609287,4308.111060062428,4291.998210489868,4264.938066905253,4279.412985549439,2677788,624018.3410211535,4264.967101343582,4222.565350561888,4216.974705084491,4195.659354185205,0.01691811874470659,0.6782661933387317,5.590645477397629,42.40175078169341,True,0,0.0022103371554991202,0.0,1.0,1.071295214731926
2024-05-22 18:39:20.609287,4279.604541646728,4269.367239931428,4251.165484216584,4247.900404123878,2089629,449753.0763967844,4269.228143735268,4224.869997386499,4217.595203599165,4196.163570620058,0.04517395761354237,0.7013997659246343,7.274793787333692,44.35814634876897,True,0,-0.005272828516826644,-0.0,1.0,1.0656464587737475
2024-05-23 18:39:20.609287,4281.45280441503,4292.206540595868,4296.219818614165,4270.69050376187,2098651,1821793.5869448998,4278.028965308986,4229.695928468927,4218.497905782953,4197.043005194424,0.10146589062769636,0.7658540127828019,11.198022685974138,48.33303684005841,True,0,0.005349575096474268,0.0,1.0,1.0713472145312495
2024-05-24 18:39:20.609287,4302.952905421805,4311.880260671924,4291.341733337776,4312.51900599642,2461726,2093163.8968088652,4289.596924352351,4235.941068095601,4219.603778260973,4198.01509710045,0.16559691095435483,0.7962021104535779,16.33728983462788,53.65585625675067,True,0,0.004583591187884428,0.0,1.0,1.0762578321829395
2024-05-27 18:39:20.609287,4322.835909558716,4310.313943957704,4269.145457217741,4305.7856770390945,2431258,1897633.3861145496,4295.153239129359,4242.458370247214,4220.722051554933,4198.999985930533,0.23015821734652492,0.8142435712779843,21.736318692280292,52.694868882144874,True,0,-0.0003632560784457839,-0.0,1.0,1.0758668749834241
2024-05-28 18:39:20.609287,4309.652212531977,4316.385844413199,4328.291343997273,4337.421189106534,4045509,1223553.3777968609,4300.030765914025,4249.517067829836,4222.2057920881125,4200.103186142066,0.29534059464958773,0.8289695175483758,27.311275741723875,50.513698084188945,True,0,0.0014086909989483587,0.0,1.0,1.07738243896628
2024-05-29 18:39:20.609287,4320.766577976365,4326.559650985507,4349.333920675096,4338.43258044375,2491099,722724.0997153627,4311.46924812484,4257.532046054565,4224.222823295098,4201.088841840355,0.37149870448770345,0.9780211061972295,33.30922275946705,53.93720207027491,True,0,0.0023570197241462587,0.0,1.0,1.0799218506253723
2024-05-30 18:39:20.609287,4328.986556423443,4323.319718113319,4317.477621872342,4332.458065891512,1820066,865737.4239086714,4317.69188362833,4265.231237135198,4226.104672002007,4202.20222415918,0.4462261152531937,1.1427968050868913,39.126565133191434,52.46064649313212,True,0,-0.0007488473830354891,-0.0,1.0,1.0791131539736487
2024-05-31 18:39:20.609287,4325.3964461048245,4336.482422796282,4330.3890269198855,4347.493816267017,2476934,1271581.103409404,4322.612316053202,4273.921522185538,4227.728807984694,4203.560603348041,0.5453976668629366,1.2565739349847718,46.19271420084442,48.69079386766407,True,0,0.0030445827607463727,0.0,1.0,1.0823986032791315
2024-06-03 18:39:20.609287,4355.115164715174,4351.710100749356,4366.762983151496,4342.704688561896,3927110,1516780.2873669965,4330.891547411532,4282.764433220693,4229.8057318762285,4205.185940404611,0.6510598740353999,1.3587474011167615,52.958701344464316,48.127114190839166,True,0,0.0035115276550008456,0.0,1.0,1.0861994759082805
2024-06-04 18:39:20.609287,4341.442156536221,4339.910755056222,4358.564605564731,4346.78336376022,3844828,766535.8691296543,4335.596529540137,4289.924689451631,4231.685565022074,4206.649217955923,0.7253914032603006,1.4710859937583336,58.239124429556796,45.67184008850654,True,0,-0.0027114273285580026,-0.0,1.0,1.0832543249650375
2024-06-05 18:39:20.609287,4318.025221267389,4327.164968987519,4320.395178426757,4341.418278503052,4048042,1241875.14299107,4335.717593140539,4294.619223796056,4233.226088305274,4208.042473929347,0.7816011913183957,1.56308847061091,61.39313549078179,41.09836934448322,False,0,-0.002936877458563636,-0.0,1.0,1.0800729397561561
2024-06-06 18:39:20.609287,4330.298877085033,4328.386163175256,4353.647872441955,4329.287710010178,4887607,2112447.225006868,4336.730882152928,4299.08290479523,4234.681979773989,4209.477406858198,0.8424846795411213,1.6184073991035803,64.40092502124116,37.64797735769753,False,0,0.0002822157686357407,0.0,1.0,1.0803777533710321
2024-06-07 18:39:20.609287,4320.547601555477,4312.553638842989,4305.572321731551,4279.321860854823,4281203,971009.4022575208,4331.945125362268,4301.595224651244,4235.582335753721,4210.8019777952495,0.8865833438585013,1.5978557492748222,66.01288889752323,30.34990071102402,False,0,-0.0036578354461451745,-0.0,1.0,1.076425909329525
