date,open,high,low,close,volume,dif,dea,macd_hist,macd_hist_change,signal,position,capital,shares,total_value,daily_return,cumulative_return
2022-01-04,3729.2025733782098,3733.318076574848,3726.445823712513,3733.318076574848,3507050,-0.12905444552507106,13.307775345375648,-13.436829790900719,0.24910640815057583,0,0,97583.74768132665,0.0,97583.74768132665,0.0,0.9758374768132668
2022-01-05,3730.307983080773,3746.1257493994713,3730.307983080773,3736.4222561166707,4689638,-2.3166457302254457,10.18289113025543,-12.499536860480875,0.9372929304198436,0,0,97583.74768132665,0.0,97583.74768132665,0.0,0.9758374768132668
2022-01-06,3691.5831027837817,3691.608017131845,3666.184439051715,3691.608017131845,1292552,-7.579095052011326,6.630493893802078,-14.209588945813405,-1.7100520853325296,0,0,97583.74768132665,0.0,97583.74768132665,0.0,0.9758374768132668
2022-01-07,3705.691031042358,3735.0401646067767,3705.691031042358,3706.952763755993,3761349,-10.39164285203151,3.2260665446353607,-13.61770939666687,0.591879549146535,0,0,97583.74768132665,0.0,97583.74768132665,0.0,0.9758374768132668
2022-01-10,3727.16436813926,3731.4871558815285,3690.807023404126,3730.5459442617475,3030290,-10.594705585468546,0.46191211861457937,-11.056617704083125,2.5610916925837444,0,0,97583.74768132665,0.0,97583.74768132665,0.0,0.9758374768132668
2022-01-11,3780.4160850606368,3784.279565011041,3775.1581395795024,3775.1581395795024,2195055,-7.074255330357573,-1.0453213711798512,-6.0289339591777225,5.027683744905403,0,0,97583.74768132665,0.0,97583.74768132665,0.0,0.9758374768132668
2022-01-12,3826.0245457520314,3826.0245457520314,3800.1565238145954,3818.728443407824,2208957,-0.7597557614976722,-0.9882082492434155,0.22845248774574334,6.257386446923466,1,1,0.0,25.55398979725386,97583.74768132665,0.0,0.9758374768132668
2022-01-13,3765.8333614362286,3809.1984649263723,3749.3031177164207,3765.167627943522,3037998,-0.07649772308695901,-0.8058661440121243,0.7293684209251653,0.500915933179422,0,1,0.0,25.55398979725386,96215.05514941928,-0.014025824631956452,0.962150551494193
2022-01-14,3740.3483044053232,3740.3483044053232,3682.897593835966,3729.32791604916,2141766,-2.399318183448486,-1.1245565518993967,-1.274761631549089,-2.0041300524742542,-1,0,95299.20751733423,0.0,95299.20751733423,-0.009518755985357563,0.9529920751733426
2022-01-17,3743.1628543203324,3797.3609514726295,3731.9429495754202,3751.7294717143927,4557839,-2.4048304205966815,-1.3806113256388537,-1.0242190949578278,0.25054253659126124,0,0,95299.20751733423,0.0,95299.20751733423,0.0,0.9529920751733426
2022-01-18,3772.745545131721,3800.8938770410955,3743.2625175978733,3774.207367047545,1776644,-0.588635190412333,-1.2222160985935497,0.6335809081812167,1.6578000031390445,1,1,0.0,25.250124926729736,95299.20751733423,0.0,0.9529920751733426
2022-01-19,3791.41808370433,3817.4037208810605,3773.935104580428,3796.8614337522295,3065167,2.6481799001676336,-0.44813689884131314,3.096316799008947,2.46273589082773,0,1,0.0,25.250124926729736,95871.22553172597,0.006002337577546868,0.9587122553172599
2022-01-20,3938.3904866928415,3972.295604148501,3938.3904866928415,3953.1478772239275,4363712,17.621262086823663,3.165742898291682,14.45551918853198,11.359202389523034,0,1,0.0,25.250124926729736,99817.47775374063,0.04116200872709985,0.9981747775374066
2022-01-21,3977.6271075189916,3998.053006412024,3977.6271075189916,3978.284962177293,1524658,31.15673482664579,8.763941283962504,22.392793542683286,7.937274354151306,0,1,0.0,25.250124926729736,100452.19228910693,0.006358751489716097,1.0045219228910696
2022-01-24,4025.152179807206,4026.132523013401,4018.2333184691643,4026.132523013401,2424932,45.22328687096342,16.055810401362688,29.167476469600732,6.774682926917446,0,1,0.0,25.250124926729736,101660.34917765796,0.012027182891876542,1.01660349177658
2022-01-25,4079.1500402510687,4079.1500402510687,4060.895962392611,4066.840123968216,1786918,58.97605465283914,24.63985925165798,34.33619540118116,5.168718931580425,0,1,0.0,25.250124926729736,102688.2211872345,0.01011084476780888,1.0268822118723455
2022-01-26,4100.732019587649,4125.158650861427,4060.8444101431414,4095.56495912551,2858770,71.37036321639653,33.98596004460569,37.38440317179084,3.048207770609679,0,1,0.0,25.250124926729736,103413.52686345589,0.007063182786065658,1.0341352686345593
2022-01-27,4077.3748938629037,4097.0023494542165,4055.4941133924112,4085.744024257356,3648053,79.48422995657984,43.085614027000524,36.398615929579314,-0.9857872422115221,0,1,0.0,25.250124926729736,103165.54703113773,-0.0023979438651733354,1.0316554703113776
2022-01-28,4134.286269017725,4134.286269017725,4119.012209182356,4119.012209182356,4913892,87.58931716918414,51.98635465543725,35.60296251374689,-0.795653415832426,0,1,0.0,25.250124926729736,104005.57285657953,0.008142503477331031,1.0400557285657956
2022-01-31,4101.11787419379,4102.328481060642,4063.8146807321527,4091.1270661927956,1003196,90.71683201557062,59.732450127463935,30.984381888106682,-4.618580625640206,0,1,0.0,25.250124926729736,103301.46951249341,-0.006769861698248225,1.0330146951249344
2022-02-01,4089.5549476800493,4131.8584875765955,4084.79944293033,4084.79944293033,2549648,91.62858644105518,66.11167739018218,25.516909050872997,-5.467472837233686,0,1,0.0,25.250124926729736,103141.69623462686,-0.001546669942069201,1.0314169623462688
2022-02-02,4066.80305448362,4106.217764894132,4051.495433774619,4068.6460217391655,4657919,90.01013153476288,70.89136821909833,19.118763315664552,-6.398145735208445,0,1,0.0,25.250124926729736,102733.82033155588,-0.003954520024017638,1.027338203315559
2022-02-03,4067.476791913164,4086.259257870245,4063.117520919227,4075.296791198703,4371737,88.24690053618087,74.36247468251483,13.884425853666045,-5.234337461998507,0,1,0.0,25.250124926729736,102901.75309126808,0.0016346394903861139,1.0290175309126808
2022-02-04,4168.267018287674,4203.7306065813045,4168.267018287674,4171.372244317373,2935573,93.52392777426667,78.1947653008652,15.329162473401468,1.4447366197354228,0,1,0.0,25.250124926729736,105327.67028490666,0.023575081286389077,1.0532767028490666
2022-02-07,4109.2109719228665,4109.2109719228665,4100.282617841722,4100.282617841722,2911357,90.92158372314998,80.74012898532216,10.18145473782782,-5.147707735573647,0,1,0.0,25.250124926729736,103532.64833540191,-0.017042263867123375,1.0353264833540192
2022-02-08,4147.01651036811,4147.01651036811,4116.760970552022,4131.444383350923,3948423,90.33240561861476,82.65858431198068,7.673821306634082,-2.5076334311937387,0,1,0.0,25.250124926729736,104319.48680744671,0.007599906741453832,1.0431948680744672
2022-02-09,4083.3202670391056,4083.3202670391056,4050.641450186378,4070.7559315460376,4580860,84.00012569907403,82.92689258939934,1.073233109674689,-6.600588196959393,0,1,0.0,25.250124926729736,102787.09581776353,-0.01468940306916644,1.0278709581776353
2022-02-10,4051.840700231986,4099.667343964794,4042.504626483252,4055.8060571237907,4678588,76.88908876319738,81.71933182415896,-4.830243060961578,-5.903476170636267,-1,0,102409.60962096287,0.0,102409.60962096287,-0.0036725057148216944,1.0240960962096286
2022-02-11,4094.208565195806,4110.08571401469,4094.208565195806,4103.3970349077845,3603680,74.23796587297784,80.22305863392275,-5.985092760944909,-1.1548496999833304,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-02-14,4111.2631398628555,4117.4336718124005,4110.105025319999,4110.105025319999,2470017,71.8499689306409,78.54844069326637,-6.6984717626254735,-0.7133790016805648,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-02-15,4056.8346269405197,4077.3442330329976,4056.8346269405197,4071.234088196496,3667293,66.05941259353767,76.05063507332063,-9.991222479782962,-3.292750717157489,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-02-16,4049.576728683342,4097.6317504035405,4046.9610343895843,4046.9610343895843,3015470,58.83352612723775,72.60721328410406,-13.773687156866316,-3.782464677083354,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-02-17,4077.3783858013016,4123.976188749783,4077.3783858013016,4078.582404423952,3784787,55.024253985417545,69.09062142436676,-14.066367438949214,-0.2926802820828982,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-02-18,4050.12310725609,4111.036928583411,4049.468892927152,4053.9016395341027,1858811,49.44388853852797,65.16127484719901,-15.717386308671038,-1.651018869721824,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-02-21,4054.2164341123344,4076.1555804995764,4054.2164341123344,4067.1883495848037,2164650,45.56825272476999,61.24267042271321,-15.67441769794322,0.04296861072781866,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-02-22,4077.916572116509,4091.974704553107,4030.5726591795665,4073.732033703216,4598840,42.534492883269195,57.50103491482441,-14.966542031555214,0.7078756663880057,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-02-23,4048.1616875785476,4052.479205729757,3987.0168722356357,4052.479205729757,3664649,37.97750966046942,53.596329863953414,-15.618820203483992,-0.6522781719287778,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-02-24,4133.442166524245,4186.161529896016,4133.442166524245,4143.136416617134,4636119,41.20634578563977,51.11833304829069,-9.911987262650918,5.706832940833074,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-02-25,4149.504077566498,4173.478728063602,4149.504077566498,4173.478728063602,4057143,45.68694200153823,50.0320548389402,-4.34511283740197,5.5668744252489475,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-02-28,4097.316990426428,4114.276340245985,4074.7031305931173,4097.5424774108415,4556995,42.619139075864496,48.54947168632506,-5.930332610460567,-1.585219773058597,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-03-01,4124.720208615287,4124.720208615287,4102.826037769928,4110.151762567756,2667108,40.73577048193238,46.98673144544652,-6.250960963514146,-0.3206283530535785,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-03-02,4102.496275058428,4102.496275058428,4075.4091339095835,4088.910793591791,3853507,37.10153522100336,45.00969220055789,-7.9081569795545335,-1.6571960160403876,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-03-03,4124.541596820024,4128.31567209947,4124.541596820024,4128.31567209947,4399244,36.974799496147625,43.40271365967584,-6.427914163528214,1.480242816026319,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-03-04,4097.0565399312545,4101.997084162557,4091.457225562635,4101.997084162557,2781336,34.35465139200596,41.59310120614187,-7.238449814135905,-0.8105356506076902,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-03-07,4106.708801821381,4106.708801821381,4075.230966541153,4102.8621694988105,1624588,31.979332460975456,39.67034745710858,-7.691014996133127,-0.4525651819972225,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-03-08,4120.342234855191,4129.653958963873,4120.342234855191,4128.586075299219,4868049,31.805940228878626,38.09746601146259,-6.291525782583967,1.3994892135491597,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-03-09,4171.324331418156,4198.684576534245,4151.775793135282,4168.808106381341,4599100,34.5162258287578,37.38121797492164,-2.864992146163843,3.4265336364201247,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-03-10,4132.775375851724,4132.775375851724,4124.937272739548,4126.452987345151,4522554,32.86756572516333,36.47848752496998,-3.610921799806647,-0.7459296536428042,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-03-11,4128.899029694918,4135.690261632644,4096.603910711712,4118.792064043625,3154327,30.590193520514276,35.30082872407884,-4.710635203564564,-1.0997134037579173,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-03-14,4104.750832968889,4142.892034743929,4079.916933847575,4105.573212755978,2150127,27.402826094830743,33.72122819822923,-6.318402103398483,-1.6077668998339192,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-03-15,4083.6121313944523,4087.049342622604,4074.7396820536683,4085.2762584665943,1805408,22.974187728606466,31.571820104304678,-8.597632375698211,-2.2792302722997277,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-03-16,4154.477339949883,4161.785289978725,4149.566884408741,4161.785289978725,3489913,25.34592727479867,30.326641538403475,-4.980714263604806,3.616918112093405,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-03-17,4177.008221174221,4191.6567267614155,4177.008221174221,4183.927435973291,4917000,28.68161033448905,29.99763529762059,-1.3160249631315395,3.664689300473267,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-03-18,4137.609305416102,4176.320040001859,4121.505589693919,4139.4843170584445,4656219,27.422861247483524,29.48268048759318,-2.059819240109654,-0.7437942769781145,0,0,102409.60962096287,0.0,102409.60962096287,0.0,1.0240960962096286
2022-03-21,4185.3105405439555,4198.843455226791,4131.290541838683,4182.237720784113,3678306,29.534678513587096,29.493080092791963,0.04159842079513254,2.1014176609047865,1,1,0.0,24.48679784796223,102409.60962096287,0.0,1.0240960962096286
2022-03-22,4281.014758610267,4281.014758610267,4251.140604020942,4273.206886378049,3214904,38.109458202346104,31.216355714702793,6.893102487643311,6.851504066848179,0,1,0.0,24.48679784796223,104637.15318925938,0.02175131392982621,1.0463715318925937
2022-03-23,4313.689216001332,4344.044841865455,4313.689216001332,4320.629693648578,4979238,48.176310581759935,34.608346688114224,13.567963893645711,6.6748614060024,0,1,0.0,24.48679784796223,105798.3858842757,0.011097709175210246,1.057983858842757
2022-03-24,4278.753313363902,4278.753313363902,4246.876530899015,4266.017641826034,3350716,51.15791089794402,37.918259530080185,13.239651367863836,-0.3283125257818753,0,1,0.0,24.48679784796223,104461.11161123465,-0.012639836249522696,1.0446111161123464
2022-03-25,4250.540737393181,4280.093960359768,4234.849136829672,4252.846831688561,1293257,51.86026348913947,40.706660321892045,11.153603167247425,-2.0860482006164105,0,1,0.0,24.48679784796223,104138.60064590444,-0.0030873782631231084,1.0413860064590443
2022-03-28,4309.570703552265,4331.489130482002,4309.570703552265,4309.7548791544095,2819456,56.35921288419922,43.83717083435348,12.522042049845744,1.3684388825983191,0,1,0.0,24.48679784796223,105532.09650012292,0.01338116553876767,1.055320965001229
2022-03-29,4281.30232793309,4293.974144558212,4259.583178371203,4287.709981883614,2588265,57.48319325036027,46.566375317554844,10.91681793280543,-1.605224117040315,0,1,0.0,24.48679784796223,104992.28755707385,-0.005115116262742303,1.0499228755707384
2022-03-30,4290.846695076471,4311.752141343196,4265.555959519516,4311.752141343196,2978964,59.62661858529191,49.17842397110226,10.448194614189646,-0.46862331861578355,0,1,0.0,24.48679784796223,105581.0030555891,0.0056072261326358674,1.0558100305558908
2022-03-31,4356.741117617973,4356.741117617973,4332.51147959266,4349.051599527775,2264008,63.60189015775086,52.06311720843199,11.538772949318869,1.0905783351292229,0,1,0.0,24.48679784796223,106494.3473479934,0.008650649889387907,1.064943473479934
2022-04-01,4324.674237715607,4342.812863900689,4294.901398167062,4318.310396392942,4576507,63.53932159370561,54.35835808548672,9.180963508218888,-2.357809441099981,0,1,0.0,24.48679784796223,105741.5937212276,-0.0070684843422347265,1.057415937212276
2022-04-04,4319.852562897172,4361.811388938325,4288.43570728738,4322.2845183866275,3262638,63.083229782695526,56.10333242492848,6.979897357767044,-2.201066150451844,0,1,0.0,24.48679784796223,105838.90724311014,0.0009202955852838368,1.0583890724311011
2022-04-05,4199.567867593495,4199.567867593495,4182.7261876958755,4199.005278842974,3768654,52.172754357109625,55.317216811364716,-3.144462454255091,-10.124359812022135,-1,0,102820.19342555417,0.0,102820.19342555417,-0.028521778013278598,1.0282019342555415
2022-04-06,4168.711910270947,4186.452546451241,4162.155663094789,4164.414740504124,4127266,40.27074058801463,52.3079215666947,-12.03718097868007,-8.892718524424978,0,0,102820.19342555417,0.0,102820.19342555417,0.0,1.0282019342555415
2022-04-07,4147.705097071362,4160.70769019743,4147.705097071362,4160.70769019743,3867640,30.191156093882455,47.88456847213226,-17.693412378249803,-5.656231399569734,0,0,102820.19342555417,0.0,102820.19342555417,0.0,1.0282019342555415
2022-04-08,4112.843512349694,4117.516603048774,4111.167856101284,4117.1999436564165,2382212,18.479283548553212,42.003511487416446,-23.524227938863234,-5.830815560613431,0,0,102820.19342555417,0.0,102820.19342555417,0.0,1.0282019342555415
2022-04-11,4195.559279799596,4200.821281729895,4188.905081095191,4188.905081095191,2259112,14.812792848057143,36.56536775954459,-21.75257491148745,1.771653027375784,0,0,102820.19342555417,0.0,102820.19342555417,0.0,1.0282019342555415
2022-04-12,4127.729643719099,4138.1104199824795,4118.601735773516,4138.1104199824795,4876345,7.7193836594979075,30.796170939535255,-23.076787280037347,-1.3242123685498974,0,0,102820.19342555417,0.0,102820.19342555417,0.0,1.0282019342555415
2022-04-13,4129.342133375385,4129.342133375385,4120.282007767,4126.919153669444,2125269,1.181148564749492,24.873166464578105,-23.692017899828613,-0.6152306197912658,0,0,102820.19342555417,0.0,102820.19342555417,0.0,1.0282019342555415
2022-04-14,4127.327447741238,4138.556027349471,4115.603319112465,4138.556027349471,4180863,-3.0265630656622307,19.293220558530038,-22.31978362419227,1.3722342756363446,0,0,102820.19342555417,0.0,102820.19342555417,0.0,1.0282019342555415
2022-04-15,4206.528619602276,4221.355856955395,4172.215758776403,4202.608174688086,3562600,-1.1791394776828383,15.198748551287464,-16.377888028970304,5.941895595221965,0,0,102820.19342555417,0.0,102820.19342555417,0.0,1.0282019342555415
2022-04-18,4151.270172489783,4160.1322627352865,4126.969996151964,4151.566108429704,2862870,-3.790022129049248,11.400994415220122,-15.19101654426937,1.1868714847009336,0,0,102820.19342555417,0.0,102820.19342555417,0.0,1.0282019342555415
2022-04-19,4190.891975862792,4204.47353380997,4181.795474493302,4204.47353380997,3233414,-1.5718589665484615,8.806423738866405,-10.378282705414867,4.812733838854504,0,0,102820.19342555417,0.0,102820.19342555417,0.0,1.0282019342555415
2022-04-20,4221.059468734517,4221.059468734517,4206.184915716482,4211.249452796302,2643063,0.7244602276714431,7.190031036627413,-6.46557080895597,3.9127118964588963,0,0,102820.19342555417,0.0,102820.19342555417,0.0,1.0282019342555415
2022-04-21,4172.199961291701,4178.338706128764,4172.199961291701,4178.338706128764,2940374,-0.11004395805866807,5.730016037690197,-5.840059995748865,0.6255108132071054,0,0,102820.19342555417,0.0,102820.19342555417,0.0,1.0282019342555415
2022-04-22,4196.341516766446,4225.380837672439,4175.495088361056,4203.152746278077,1004331,1.2168638736711728,4.827385604886392,-3.6105217312152194,2.2295382645336455,0,0,102820.19342555417,0.0,102820.19342555417,0.0,1.0282019342555415
2022-04-25,4219.114425166456,4219.114425166456,4195.984962036041,4217.4226550138565,2565976,3.3809369301752668,4.538095869944167,-1.1571589397689,2.4533627914463194,0,0,102820.19342555417,0.0,102820.19342555417,0.0,1.0282019342555415
2022-04-26,4209.344315420061,4209.344315420061,4185.7718821516855,4199.696459001915,4328986,3.62385104551322,4.355246905057978,-0.731395859544758,0.4257630802241419,0,0,102820.19342555417,0.0,102820.19342555417,0.0,1.0282019342555415
2022-04-27,4200.192673462926,4210.295359307121,4200.192673462926,4208.743340093621,4976808,4.494559444668994,4.383109412980182,0.11145003168881207,0.8428458912335701,1,1,0.0,24.43014104615536,102820.19342555417,0.0,1.0282019342555415
2022-04-28,4200.0733524107945,4241.305968769393,4192.490611682215,4199.555296530558,4436421,4.3925689951629465,4.385001329416735,0.007567665746211816,-0.10388236594260025,0,1,0.0,24.43014104615536,102595.72822537032,-0.00218308478816831,1.025957282253703
2022-04-29,4213.89848391053,4214.813202325079,4210.287602320505,4210.287602320505,1212854,5.118742535116326,4.531749570556653,0.5869929645596725,0.5794252988134607,0,1,0.0,24.43014104615536,102857.91996956921,0.002555581491881842,1.0285791996956921
2022-05-02,4248.810584279309,4263.782750826796,4178.725155299266,4242.928988532966,1550049,8.233219934819317,5.272043643409186,2.9611762914101307,2.374183326850458,0,1,0.0,24.43014104615536,103655.35363868166,0.007752768764411888,1.0365535363868166
2022-05-03,4314.009635369474,4328.471143231625,4248.082337659285,4312.487831249356,1789694,16.12836523749138,7.443307962225625,8.685057275265756,5.723880983855625,0,1,0.0,24.43014104615536,105354.6859772504,0.01639406242819086,1.053546859772504
2022-05-04,4265.919162738829,4269.05288524964,4245.661075889129,4269.05288524964,2553416,18.66532537792682,9.687711445365865,8.977613932560955,0.292556657295199,0,1,0.0,24.43014104615536,104293.5641201452,-0.010071899956441754,1.0429356412014519
2022-05-05,4353.191658443116,4390.238636779656,4353.191658443116,4360.40892200688,4065915,27.72792300274341,13.295753756841375,14.432169245902035,5.45455531334108,0,1,0.0,24.43014104615536,106525.40498354232,0.02139960295945076,1.065254049835423
2022-05-06,4289.053520015096,4305.798079942333,4241.879794455916,4288.314695855845,3956156,28.76115469101842,16.388833943676786,12.372320747341632,-2.0598484985604024,0,1,0.0,24.43014104615536,104764.13287005911,-0.016533822272305043,1.047641328700591
2022-05-09,4278.989691560144,4311.947055294574,4210.833781938908,4288.184751886342,1780080,29.23253835017931,18.957574824977293,10.274963525202018,-2.097357222139614,0,1,0.0,24.43014104615536,104760.95832055606,-3.030187351416025e-05,1.0476095832055605
2022-05-10,4292.382202478986,4415.321315474963,4292.382202478986,4317.608698999713,3281696,31.615931148023265,21.489246089586487,10.126685058436777,-0.14827846676524103,0,1,0.0,24.43014104615536,105479.78949867033,0.006861632325992462,1.0547978949867032
2022-05-11,4338.471793332286,4338.471793332286,4326.9639208698845,4334.687093035445,3447154,34.485345187383246,24.08846590914584,10.396879278237407,0.2701942198006293,0,1,0.0,24.43014104615536,105897.01707380508,0.003955521499594994,1.0589701707380506
2022-05-12,4323.36496674645,4365.724865391054,4279.091987013617,4315.5629912530585,2133243,34.81489684028293,26.23375209537326,8.581144744909668,-1.8157345333277384,0,1,0.0,24.43014104615536,105429.81256988035,-0.004411875960577016,1.054298125698803
2022-05-13,4292.582389006593,4319.705017571891,4278.772995160126,4312.964878214766,1004677,34.46908473804433,27.880818623907473,6.588266114136857,-1.992878630772811,0,1,0.0,24.43014104615536,105366.340301901,-0.0006020333948453249,1.0536634030190095
2022-05-16,4290.230806924546,4317.9850400871765,4265.171341528561,4298.912294405579,1204580,32.68433541119157,28.84152198136429,3.8428134298272774,-2.74545268430958,0,1,0.0,24.43014104615536,105023.03369737965,-0.003258218929666601,1.050230336973796
2022-05-17,4286.244783565545,4292.812308730895,4270.466800921916,4280.943654555862,1130334,29.480160703723413,28.969249725836118,0.5109109778872956,-3.331902451939982,0,1,0.0,24.43014104615536,104584.05729144349,-0.004179810756572255,1.0458405729144344
2022-05-18,4338.248743919116,4338.248743919116,4293.978756708437,4320.470048814196,4619809,29.78691384293961,29.13278254925682,0.6541312936827914,0.14322031579549588,0,1,0.0,24.43014104615536,105549.69267822054,0.00923310313049086,1.055496926782205
2022-05-19,4340.407744569116,4340.881905469842,4337.928312410087,4340.227245735931,4641512,31.263868178327357,29.55899967507093,1.704868503256428,1.0507372095736365,0,1,0.0,24.43014104615536,106032.3637856952,0.004572927644101554,1.0603236378569516
2022-05-20,4311.6327424869105,4337.987379122565,4243.335657000514,4317.919658910267,1363581,30.285220139579906,29.704243767972727,0.5809763716071785,-1.1238921316492494,0,1,0.0,24.43014104615536,105487.38629314485,-0.005139727844338249,1.0548738629314482
2022-05-23,4357.648089264387,4359.2426692046065,4327.4888151387295,4359.2426692046065,3075996,32.46976486045696,30.257347986469576,2.2124168739873866,1.631440502380208,0,1,0.0,24.43014104615536,106496.9132630873,0.00957012023349435,1.0649691326308728
2022-05-24,4388.837053450494,4406.358017455635,4339.028948384716,4376.801929921033,1968121,35.21201568341712,31.24828152585909,3.963734157558033,1.7513172835706463,0,1,0.0,24.43014104615536,106925.88847905582,0.004028053047028468,1.0692588847905578
2022-05-25,4408.806823365457,4418.567112330276,4395.608431420096,4414.510054092114,3052109,39.967281752849885,32.99208157125725,6.975200181592633,3.0114660240346005,0,1,0.0,24.43014104615536,107847.10327114127,0.008615451367195215,1.0784710327114122
2022-05-26,4437.70883274031,4444.813351343201,4419.521301986186,4444.813351343201,3508963,45.65480700958142,35.52462665892209,10.13018035065933,3.1549801690666968,0,1,0.0,24.43014104615536,108587.41709714891,0.00686447575830007,1.0858741709714885
2022-05-27,4412.430132768955,4420.006630831563,4412.430132768955,4416.694393985264,4626403,47.34745490570913,37.8891923082795,9.45826259742963,-0.6719177532296996,0,1,0.0,24.43014104615536,107900.46700282366,-0.00632624030195561,1.079004670028236
2022-05-30,4390.861082303009,4440.0992506831335,4345.15276859132,4399.248942045617,2633012,46.7423714228089,39.65982813118538,7.082543291623523,-2.3757193058061077,0,1,0.0,24.43014104615536,107474.27215132416,-0.003949888849770655,1.074742721513241
2022-05-31,4435.109567997987,4435.455350450587,4421.728208110613,4434.021722306381,2881934,48.50952357042388,41.42976721903308,7.079756351390799,-0.0027869402327240778,0,1,0.0,24.43014104615536,108323.7760776616,0.007904253821243268,1.0832377607766155
2022-06-01,4477.737812892943,4484.6241883076,4462.305397119292,4463.235168825195,3696711,51.67164678648987,43.478143132524444,8.19350365396543,1.1137473025746303,0,1,0.0,24.43014104615536,109037.46469656054,0.0065884761844643425,1.0903746469656046
2022-06-02,4470.0002125710525,4470.0002125710525,4467.113748845245,4467.113748845245,1558745,53.869645469775605,45.556443599974685,8.31320186980092,0.11969821583549134,0,1,0.0,24.43014104615536,109132.21895350916,0.0008690064209793125,1.0913221895350909
2022-06-03,4474.17667073659,4506.829210314063,4452.2236788564915,4476.435959319346,1566819,55.721477234162194,47.589450326812184,8.13202690735001,-0.18117496245091047,0,1,0.0,24.43014104615536,109359.96187025339,0.002086853166994196,1.0935996187025332
2022-06-06,4529.439634692313,4561.214810969785,4525.840776780056,4532.084661444091,3301487,60.976552692174664,50.26687079988468,10.709681892289986,2.5776549849399757,0,1,0.0,24.43014104615536,110719.4675121964,0.012431475091002175,1.1071946751219632
2022-06-07,4498.766509297132,4568.126814062553,4458.633812968058,4512.87548024014,3563668,62.866531229136854,52.78680288573511,10.07972834340174,-0.6299535488882455,0,1,0.0,24.43014104615536,110250.18450600273,-0.004238486841909528,1.1025018450600266
2022-06-08,4547.140340942262,4548.756090515333,4471.218962803805,4539.123252694002,4798043,65.72469533585081,55.374381375758254,10.350313960092556,0.27058561669081627,0,1,0.0,24.43014104615536,110891.42128919797,0.005816196916752725,1.108914212891979
2022-06-09,4534.602288730034,4564.077023561281,4534.602288730034,4535.308320104486,1194243,66.91067321475748,57.68163974355811,9.229033471199372,-1.1212804888931842,0,1,0.0,24.43014104615536,110798.2219479545,-0.0008404558275107998,1.1079822194795443
2022-06-10,4529.146064474214,4546.595452030041,4517.0631877179285,4530.781494579493,2561021,66.71622908125482,59.488557611097455,7.227671470157368,-2.001362001042004,0,1,0.0,24.43014104615536,110687.63096188758,-0.0009981296100479708,1.1068763096188752
2022-06-13,4608.060779277536,4622.223726159701,4578.8194531820345,4578.8194531820345,1257231,69.63567577023787,61.51798124292554,8.117694527312324,0.8900230571549557,0,1,0.0,24.43014104615536,111861.20506611707,0.010602576765181393,1.11861205066117
2022-06-14,4618.586311347095,4618.586311347095,4570.283882294469,4615.828327072636,3870741,74.08169743783401,64.03072448190724,10.050972955926767,1.933278428614443,0,1,0.0,24.43014104615536,112765.33707522383,0.008082623538449907,1.1276533707522378
2022-06-15,4645.27013992617,4683.551809682277,4645.27013992617,4652.265202610153,4715787,79.62745722099135,67.15007102972406,12.477386191267286,2.426413235340519,0,1,0.0,24.43014104615536,113655.49508388658,0.007893897466638489,1.1365549508388653
2022-06-16,4704.269286362086,4717.825513160092,4704.269286362086,4708.284111754367,1617423,87.53373519113939,71.22680386200713,16.306931329132254,3.8295451378649688,0,1,0.0,24.43014104615536,115024.04493553148,0.01204121147538717,1.1502404493553142
