date,open,high,low,close,volume,volume_ma,volume_ratio,resistance,support,price_breakout,price_breakdown,volume_breakout,signal,position,strategy_returns,stop_loss_level,take_profit_level,returns,cumulative_returns,benchmark_returns
2022-03-21,4115.957992394436,4115.957992394436,4107.148624263753,4114.36073476421,118337316,96360893.15,1.228063710615368,4140.766925762553,3965.452896734785,False,False,False,0,1,0.010191997125297059,4054.2901955069274,0.0,0.010191997125297059,1.0528239602535274,0.99383849246689
2022-03-22,4199.61510435113,4207.5968021072,4184.602590943067,4204.081640877794,233067981,106431387.0,2.1898425602590335,4140.766925762553,3965.452896734785,True,False,True,1,1,0.021806767052652498,4120.000008060238,0.0,0.021806767052652498,1.0757826471022272,1.0155108969600748
2022-03-23,4254.364596786195,4279.871796426275,4240.151786682624,4250.251401956024,121441303,109028501.3,1.113849145425243,4207.5968021072,3965.452896734785,True,False,False,0,1,0.010982127613627934,4165.246373916903,0.0,0.010982127613627934,1.0875970294172304,1.0266633672235201
2022-03-24,4185.135198309929,4200.728668893609,4185.135198309929,4194.382067162024,155224938,105290370.55,1.4742557860624796,4279.871796426275,3995.2210885071504,False,False,False,0,1,-0.01314494826548096,4165.246373916903,0.0,-0.01314494826548096,1.07330062273185,1.0131679303753025
2022-03-25,4185.646387435596,4187.340788664963,4175.388588051155,4179.950289669506,49525757,103999527.05,0.4762113675400604,4279.871796426275,3995.2210885071504,False,False,False,0,1,-0.003440739842348939,4165.246373916903,0.0,-0.003440739842348939,1.0696076745163987,1.00968188311027
2022-03-28,4239.05562945177,4269.190475887885,4214.980271462594,4235.594239933977,147403282,101064138.0,1.4585122370508914,4279.871796426275,3995.2210885071504,False,False,False,0,1,0.013312108137264689,4165.246373916903,0.0,0.013312108137264689,1.0838464075440093,1.023122877522471
2022-03-29,4209.689519393528,4212.282671972057,4189.110950968582,4212.282671972057,68504184,101924820.95,0.6721050217356305,4279.871796426275,3995.2210885071504,False,False,False,0,1,-0.00550373020676409,4165.246373916903,0.0,-0.00550373020676409,1.0778812093313166,1.0174918852362191
2022-03-30,4227.953229225466,4235.056145103287,4218.754305312261,4235.056145103287,60264698,101041767.8,0.5964335275614606,4279.871796426275,3995.2210885071504,False,False,False,0,1,0.005406444653575093,4165.246373916903,0.0,0.005406444653575093,1.083708714432695,1.0229928987992105
2022-03-31,4263.51128035621,4280.4683705320895,4263.51128035621,4271.085460346472,104119412,100850337.1,1.0324151112827564,4279.871796426275,3995.2210885071504,False,False,False,0,1,0.008507399668087778,4185.663751139543,0.0,0.008507399668087778,1.0929282575901635,1.031695908246911
2022-04-01,4243.607477221641,4243.607477221641,4222.470872232978,4239.073217528094,94732436,101520983.45,0.9331315830550103,4280.4683705320895,3995.2210885071504,False,False,False,0,1,-0.007495107067181372,4185.663751139543,0.0,-0.007495107067181372,1.0847366432827772,1.0239632369538274
2022-04-04,4252.202083398346,4252.202083398346,4228.6308197237695,4241.775963488239,21557627,101675542.65,0.21202372210796358,4280.4683705320895,3995.2210885071504,False,False,False,0,1,0.0006375794475474983,4185.663751139543,0.0,0.0006375794475474983,1.085428249072536,1.0246160948687533
2022-04-05,4111.977692641929,4125.966885548016,4094.944926592007,4117.22557214872,319134997,114023684.7,2.798848308048056,4280.4683705320895,3995.2210885071504,False,False,True,0,1,-0.029362793417569866,4185.663751139543,0.0,-0.029362793417569866,1.0535570436254245,0.9945305041428049
2022-04-06,4085.1063533001325,4103.638829619936,4081.3646667090043,4081.3646667090043,106332736,113737888.55,0.9348928255623047,4280.4683705320895,3995.2210885071504,False,False,False,0,1,-0.008709968596887108,4185.663751139543,0.0,-0.008709968596887108,1.044380594860418,0.9858681746830747
2022-04-07,4059.3735277296487,4088.428440847482,4059.3735277296487,4076.3885939976376,22410405,108558194.8,0.20643678758003814,4280.4683705320895,3995.2210885071504,False,False,False,0,1,-0.0012192178640531015,4185.663751139543,0.0,-0.0012192178640531015,1.0431072673822936,0.9846661865928997
2022-04-08,4026.8998232294543,4049.8967156904637,4026.8998232294543,4031.6137289676853,125448335,112699519.7,1.1131221795260233,4280.4683705320895,3995.2210885071504,False,False,False,0,1,-0.010983954055774237,4185.663751139543,0.0,-0.010983954055774237,1.0316498250821222,0.9738506584390889
2022-04-11,4101.799399093394,4151.553855996131,4091.445742008447,4102.054209946073,191455871,119713963.85,1.5992776852656192,4280.4683705320895,3995.2210885071504,False,False,False,0,1,0.01747203122964458,4185.663751139543,0.0,0.01747203122964458,1.0496748430440144,0.9908658075563466
2022-04-12,4042.629479206155,4055.2046114511377,4038.5927693375493,4049.997911083202,140131481,123291877.1,1.1365832388644848,4280.4683705320895,3995.2210885071504,False,False,False,0,1,-0.012690300078592842,4185.663751139543,0.0,-0.012690300078592842,1.0363541543008359,0.9782914231208393
2022-04-13,4029.9862006885655,4055.2804570728413,3977.3021624606445,4037.548580657182,48680343,115919091.0,0.41995104154155244,4280.4683705320895,4026.8998232294543,False,False,False,0,1,-0.003073910332632823,4185.663751139543,0.0,-0.003073910332632823,1.0331684945576636,0.975284243006982
2022-04-14,4042.5252648853416,4049.769007165189,4042.5252648853416,4047.931516711033,36955608,114596762.4,0.3224838749894735,4280.4683705320895,3977.3021624606445,False,False,False,0,1,0.002571594086469453,4185.663751139543,0.0,0.002571594086469453,1.0358253845485945,0.9777922781989257
2022-04-15,4113.136656762738,4113.136656762738,4101.159812661217,4110.734403361252,171437166,116808293.8,1.4676797376523276,4280.4683705320895,3977.3021624606445,False,False,False,0,1,0.015514809573963895,4185.663751139543,0.0,0.015514809573963895,1.0518960181417438,0.9929625391980743
2022-04-18,4056.927770811592,4058.7545586263122,4054.9649765202644,4058.4483010845825,145547521,118168804.05,1.2316915802787969,4280.4683705320895,3977.3021624606445,False,False,False,0,1,-0.012719406594090876,4185.663751139543,0.0,-0.012719406594090876,1.0385165249922939,0.9803326449293132
2022-04-19,4091.7186732696,4112.609042372177,4083.1661415030367,4110.117459811971,136174559,113324132.95,1.2016377752484715,4280.4683705320895,3977.3021624606445,False,False,False,0,1,0.012731259558876218,4185.663751139543,0.0,0.012731259558876218,1.051738148428153,0.9928135142859479
2022-04-20,4098.205255237213,4135.405810483115,4095.4029668561493,4115.661422852489,35119868,109008061.2,0.3221767969578382,4280.4683705320895,3977.3021624606445,False,False,False,0,1,0.0013488575678739512,4185.663751139543,0.0,0.0013488575678739512,1.053156793389082,0.99415267830818
2022-04-21,4076.571697139267,4141.709209755604,4060.892947975277,4081.525568619525,97756615,106134645.05,0.9210622502571794,4280.4683705320895,3977.3021624606445,False,False,False,0,1,-0.00829413567486914,4185.663751139543,0.0,-0.00829413567486914,1.0444217680578027,0.9859070411127574
2022-04-22,4108.8796017164395,4108.8796017164395,4105.121883276258,4105.121883276258,71370431,107226878.75,0.6656020564246816,4280.4683705320895,3977.3021624606445,False,False,False,0,1,0.005781248765939662,4185.663751139543,0.0,0.005781248765939662,1.0504598301155075,0.9916068149775218
2022-04-25,4095.5525281381424,4121.957829801838,4095.5525281381424,4118.181977993665,49719959,102342712.6,0.4858182643089333,4280.4683705320895,3977.3021624606445,False,False,False,0,1,0.0031814146056448056,4185.663751139543,0.0,0.0031814146056448056,1.0538017783616802,0.9947615273817482
2022-04-26,4095.1573619890482,4110.258381005285,4095.1573619890482,4099.2544042400905,68047185,102319862.65,0.6650437484730145,4280.4683705320895,3977.3021624606445,False,False,False,0,1,-0.004596099408602616,4185.663751139543,0.0,-0.004596099408602616,1.0489584006313677,0.9901895045140483
2022-04-27,4102.7861492934635,4127.55813515586,4102.7861492934635,4107.108863765544,32416997,100927477.6,0.32119099546385577,4280.4683705320895,3977.3021624606445,False,False,False,0,1,0.0019160702778848737,4185.663751139543,0.0,0.0019160702778848737,1.0509682786455552,0.9920867771931212
2022-04-28,4108.113181407455,4114.426576072036,4058.3169685822713,4096.737869504155,42996770,97871345.5,0.4393192898323851,4280.4683705320895,3977.3021624606445,False,False,False,0,1,-0.002525132545885378,4185.663751139543,0.0,-0.002525132545885378,1.0483144444404542,0.9895816265836883
2022-04-29,4103.13517667263,4144.98049111088,4091.339066613765,4106.297204650962,42510091,95260228.25,0.4462522479836699,4252.202083398346,3977.3021624606445,False,False,False,0,1,0.002333401709190719,4185.663751139543,0.0,0.002333401709190719,1.050760583156881,0.9918907180425425
2022-05-02,4140.945548999516,4140.945548999516,4111.880346611431,4137.776103661464,96446457,99004669.75,0.9741606859912787,4252.202083398346,3977.3021624606445,False,False,False,0,1,0.007666006000454084,4185.663751139543,0.0,0.007666006000454084,1.0588157200924022,0.9994945582388514
2022-05-03,4207.371746795999,4207.371746795999,4147.415013562541,4206.183439909189,181021865,92099013.15,1.9655136228785963,4151.553855996131,3977.3021624606445,True,False,False,0,1,0.01653239192598943,4185.663751139543,0.0,0.01653239192598943,1.0763204765543686,1.0160185940035498
2022-05-04,4143.875292113264,4163.775030483962,4143.875292113264,4161.608459083273,123408215,92952787.1,1.3276440529667561,4207.371746795999,3977.3021624606445,False,False,False,0,1,-0.010597488545786682,4185.663751139543,0.0,-0.010597488545786682,1.064914182632488,1.0052513485912908
2022-05-05,4258.368999736439,4287.91963063667,4251.836416897642,4251.836416897642,226752419,103169887.8,2.1978546631704297,4207.371746795999,3977.3021624606445,True,False,True,1,1,0.021681029991525103,4185.663751139543,0.0,0.021681029991525103,1.0880026189645433,1.0270462332291197
2022-05-06,4180.426668088932,4180.426668088932,4177.23103660596,4178.626544978141,193487439,106571843.0,1.8155587212656161,4287.91963063667,3977.3021624606445,False,False,False,0,1,-0.017218412173278907,4185.663751139543,0.0,-0.017218412173278907,1.069268941425605,1.0093621278643672
2022-05-09,4181.640335066089,4181.640335066089,4168.316458076516,4177.393858478422,16694600,97833779.45,0.17064249274487167,4287.91963063667,3977.3021624606445,False,False,False,0,1,-0.0002949980062709745,4185.663751139543,0.0,-0.0002949980062709745,1.0689535092197169,1.0090643680490419
2022-05-10,4238.753807944067,4238.753807944067,4164.04929068742,4205.7284288632,73810070,94517708.9,0.7809126020827616,4287.91963063667,3977.3021624606445,False,False,False,0,1,0.006782834308828756,4185.663751139543,0.0,0.006782834308828756,1.0762040437565952,1.0159086844644616
2022-05-11,4204.134137245678,4239.539737164678,4198.85756496966,4221.7312667659835,57869512,94977167.35,0.6092991991090373,4287.91963063667,3977.3021624606445,False,False,False,0,1,0.003805009803523829,4185.663751139543,0.0,0.003805009803523829,1.080299010693681,1.0197742269683339
2022-05-12,4216.038660399617,4216.038660399617,4201.545876206594,4201.545876206594,69970712,96627922.55,0.7241251819710162,4287.91963063667,4042.5252648853416,False,False,False,0,1,-0.004781306360803206,4185.663751139543,0.0,-0.004781306360803206,1.0751337701622818,1.014898373970347
2022-05-13,4195.487827652249,4197.901180214129,4163.242887655044,4197.901180214129,17638907,88938009.6,0.19832810605197085,4287.91963063667,4054.9649765202644,False,False,False,0,1,-0.0008674654757678812,4185.663751139543,0.0,-0.0008674654757678812,1.0742011287348339,1.0140179846695148
2022-05-16,4185.220837729792,4185.220837729792,4117.319057175562,4182.817149192201,50529090,84187088.05,0.6001999970588127,4287.91963063667,4054.9649765202644,False,False,False,0,1,-0.003593231563673638,4185.663751139543,0.0,-0.003593231563673638,1.0703412753333301,1.0103743832408676
2022-05-17,4163.453608248475,4178.62536965079,4146.612964118762,4163.832618991572,66675674,80712143.8,0.826092219347047,4287.91963063667,4058.3169685822713,False,False,False,0,1,-0.004538694741723304,4185.663751139543,0.0,-0.004538694741723304,1.0654833230151253,1.0057886023404803
2022-05-18,4198.79350501276,4202.359091838247,4186.77343383271,4202.359091838247,118613765,84886838.65,1.3973163200135266,4287.91963063667,4058.3169685822713,False,False,False,0,1,0.009252646869365444,4185.663751139543,0.0,0.009252646869365444,1.0753418639481822,1.0150948091031693
2022-05-19,4216.322058224072,4244.223684217645,4211.330496741466,4221.132739082464,63365858,83167300.8,0.7619083148121119,4287.91963063667,4058.3169685822713,False,False,False,0,1,0.00446740671940149,4185.663751139543,0.0,0.00446740671940149,1.080145853416838,1.0196296504741864
2022-05-20,4200.624829597298,4200.624829597298,4197.858367591659,4197.858367591659,71441744,83170866.45,0.8589755890417322,4287.91963063667,4058.3169685822713,False,False,False,0,1,-0.005513773891854368,4185.663751139543,0.0,-0.005513773891854368,1.0741901734108734,1.0140076431280411
2022-05-23,4225.371474328191,4238.231741766204,4225.371474328191,4238.231741766204,113542934,86362015.2,1.3147323361671626,4287.91963063667,4058.3169685822713,False,False,False,0,1,0.009617612277307064,4185.663751139543,0.0,0.009617612277307064,1.0845213180108324,1.0237599754858726
2022-05-24,4261.246105357809,4261.246105357809,4247.599456837078,4254.858888472944,63697566,86144534.25,0.7394266688486971,4287.91963063667,4058.3169685822713,False,False,False,0,1,0.0039231329761622025,4185.663751139543,0.0,0.0039231329761622025,1.0887760393568715,1.0277763220053762
2022-05-25,4288.080460370917,4299.027116546106,4288.080460370917,4291.652784123842,102376451,89642506.95,1.1420525204309895,4287.91963063667,4058.3169685822713,True,False,False,0,1,0.008647500802101415,4205.819728441365,0.0,0.008647500802101415,1.0981912310305189,1.0366640185742986
2022-05-26,4311.293896284351,4322.398588118853,4275.279112554068,4321.06009132707,84193466,91702341.75,0.9181168593221884,4299.027116546106,4058.3169685822713,True,False,False,0,1,0.006852210251494517,4234.638889500528,0.0,0.006852210251494517,1.1057162682418875,1.043767458389729
2022-05-27,4288.200757047669,4322.061897677603,4288.200757047669,4292.063724774641,85070472,93830360.8,0.9066412115938491,4322.398588118853,4091.339066613765,False,False,False,0,1,-0.006710475193489884,4234.638889500528,0.0,-0.006710475193489884,1.0982963866528122,1.0367632827524327
2022-05-30,4284.5052835852275,4284.5052835852275,4273.759776074126,4273.759776074126,58568658,91936470.85,0.6370557566382808,4322.398588118853,4111.880346611431,False,False,False,0,1,-0.004264603201220019,4234.638889500528,0.0,-0.004264603201220019,1.0936125883664043,1.0323418987378994
2022-05-31,4303.081173867113,4321.596189109457,4268.071941989086,4307.693292594373,98929164,87831835.8,1.126347446787626,4322.398588118853,4117.319057175562,False,False,False,0,1,0.00793996815408704,4234.638889500528,0.0,0.00793996815408704,1.1022958374909422,1.040538660538008
2022-06-01,4339.195589960659,4361.20025543452,4290.495868067752,4336.087017799855,91757309,86249290.5,1.063861609389123,4322.398588118853,4117.319057175562,True,False,False,0,1,0.006591398987085606,4249.365277443858,0.0,0.006591398987085606,1.1095615091576487,1.0473972660111017
2022-06-02,4332.822236156465,4392.4647186580505,4309.964387319641,4339.165716980858,28276591,76325499.1,0.37047371236908166,4361.20025543452,4117.319057175562,False,False,False,0,1,0.0007100178498182785,4252.38240264124,0.0,0.0007100178498182785,1.110349317634622,1.0481409367658205
2022-06-03,4354.298619648034,4354.298619648034,4320.28410339948,4347.708173604302,38641720,68583213.15,0.5634282534340548,4392.4647186580505,4117.319057175562,False,False,False,0,1,0.0019686864205288312,4260.754010132216,0.0,0.0019686864205288312,1.1125352472582928,1.0502043975948319
2022-06-06,4408.633553027877,4422.947619492694,4402.597523681353,4402.597523681353,143625314,74929748.85,1.916799618366798,4392.4647186580505,4117.319057175562,True,False,False,0,1,0.01262489290571378,4314.545573207725,0.0,0.01262489290571378,1.1265808856087605,1.0634631156435763
2022-06-07,4398.853264919608,4398.853264919608,4356.035165280179,4382.64965518796,59495936,74214042.15,0.8016803057263469,4422.947619492694,4117.319057175562,False,False,False,0,1,-0.004530931657071635,4314.545573207725,0.0,-0.004530931657071635,1.1214764246099038,1.0586446369467788
2022-06-08,4406.631821228011,4408.179656053783,4376.080426501727,4408.179656053783,81796964,75410414.75,1.084690546672799,4422.947619492694,4117.319057175562,False,False,False,0,1,0.005825243374314004,4320.016062932707,0.0,0.005825243374314004,1.1280092977218121,1.064811499603906
2022-06-09,4409.557174038538,4435.479640560382,4376.989942148406,4403.668106362781,30400149,73431886.6,0.4139911203098519,4422.947619492694,4117.319057175562,False,False,False,0,1,-0.0010234495966620072,4320.016062932707,0.0,-0.0010234495966620072,1.1268548370610278,1.0637217187041152
2022-06-10,4399.328738196697,4411.539159031282,4398.466044711196,4398.466044711196,31689353,74134408.9,0.427458092270565,4435.479640560382,4117.319057175562,False,False,False,0,1,-0.0011813019341917474,4320.016062932707,0.0,-0.0011813019341917474,1.1255236812624543,1.0624651421803684
2022-06-13,4457.3728662834965,4485.385368652702,4432.802755588746,4445.85036222192,140056144,78610761.6,1.7816408485221953,4435.479640560382,4117.319057175562,True,False,False,0,1,0.010772918792381958,4356.933354977481,0.0,0.010772918792381958,1.1376488564795975,1.073910992876814
2022-06-14,4475.7834511270985,4482.227391562463,4464.763490108673,4482.227391562463,103175160,80435735.9,1.2827030031560884,4485.385368652702,4146.612964118762,False,False,False,0,1,0.008182243300326242,4392.582843731214,0.0,0.008182243300326242,1.1469573762136513,1.0826979939034271
2022-06-15,4524.786357004196,4543.353301918379,4502.015190563346,4518.054407928646,97231696,79366632.45,1.2250953958674606,4485.385368652702,4186.77343383271,True,False,False,0,1,0.007993127799277966,4427.693319770073,0.0,0.007993127799277966,1.1561251531020516,1.0913521373367192
2022-06-16,4571.704728769589,4629.941133789871,4571.704728769589,4573.485619337416,140557411,83226210.1,1.6888599256305679,4543.353301918379,4197.858367591659,True,False,False,0,1,0.012268823348274838,4482.015906950668,0.0,0.012268823348274838,1.1703094483739578,1.1047417439204656
2022-06-17,4576.87484451122,4600.80080328331,4546.583567651697,4577.4624824562825,34463997,81377322.75,0.42350861192469,4629.941133789871,4197.858367591659,False,False,False,0,1,0.0008695475289244303,4485.913232807156,0.0,0.0008695475289244303,1.1713270880628683,1.1057023693739914
2022-06-20,4608.646787529887,4627.9967998198335,4607.801233107923,4607.801233107923,87598667,80080109.4,1.0938879536545687,4629.941133789871,4225.371474328191,False,False,False,0,1,0.0066278534816870405,4515.645208445764,0.0,0.0066278534816870405,1.1790904723816802,1.1130308026725564
2022-06-21,4600.694230837106,4612.366282888732,4589.419019938984,4598.374439254155,36172171,78703839.65,0.4595985553037754,4629.941133789871,4247.599456837078,False,False,False,0,1,-0.002045833441346012,4515.645208445764,0.0,-0.002045833441346012,1.1766782496629093,1.1107537270352006
2022-06-22,4613.1749680602115,4614.247587223794,4596.703770731004,4614.247587223794,59624160,76566225.1,0.7787266503230026,4629.941133789871,4268.071941989086,False,False,False,0,1,0.0034519041846912124,4521.962635479318,0.0,0.0034519041846912124,1.180740030236956,1.1145879424737148
2022-06-23,4613.8508588707955,4656.964644810254,4611.870400122834,4611.870400122834,24151143,73564108.95,0.32830062573605057,4629.941133789871,4268.071941989086,False,False,False,0,1,-0.0005151841239602328,4521.962635479318,0.0,-0.0005151841239602328,1.1801317317188535,1.114013724460995
2022-06-24,4633.077367326624,4633.077367326624,4580.267432595748,4618.500289913886,43640047,71492587.7,0.6104135883726027,4656.964644810254,4268.071941989086,False,False,False,0,1,0.0014375707068601251,4526.130284115608,0.0,0.0014375707068601251,1.1818282545266088,1.1156151979583202
2022-06-27,4654.132448129481,4670.629164854959,4622.828419309958,4644.977664570999,83236945,72726002.05,1.1445279907284551,4656.964644810254,4268.071941989086,False,False,False,0,1,0.0057328944451806585,4552.0781112795785,0.0,0.0057328944451806585,1.188603551162142,1.1220109021296545
2022-06-28,4622.862571010226,4622.862571010226,4572.558661342885,4614.840551292632,85553099,72057198.8,1.1872942665653554,4670.629164854959,4268.071941989086,False,False,False,0,1,-0.006488107253611597,4552.0781112795785,0.0,-0.006488107253611597,1.1808917638401784,1.1147311750569158
2022-06-29,4696.764980201039,4701.04800656249,4696.764980201039,4701.04800656249,210664079,78002537.3,2.700733672159662,4670.629164854959,4290.495868067752,True,False,True,1,1,0.018680484040929812,4607.02704643124,0.0,0.018680484040929812,1.2029513935886602,1.1355548929824935
2022-06-30,4654.945722097242,4710.689704241011,4654.945722097242,4663.239207487428,103633905,81770403.0,1.2673767181996156,4701.04800656249,4309.964387319641,False,False,False,0,1,-0.00804263198807631,4607.02704643124,0.0,-0.00804263198807631,1.193276498230483,1.126422042875976
2022-07-01,4625.844514676389,4625.844514676389,4617.02322494801,4617.02322494801,125917634,86134198.7,1.4618773483754484,4710.689704241011,4320.28410339948,False,False,False,0,1,-0.00991070380117165,4607.02704643124,0.0,-0.00991070380117165,1.1814502883036215,1.1152584076539214
2022-07-04,4673.793274225783,4713.517675693437,4665.618673677298,4665.618673677298,128626277,85384246.85,1.5064403768293004,4710.689704241011,4356.035165280179,False,False,False,0,1,0.010525277080414952,4607.02704643124,0.0,0.010525277080414952,1.1938853799447533,1.1269968114107414
2022-07-05,4713.3170447955,4713.3170447955,4680.733496143246,4699.475485318222,91312624,86975081.25,1.049871097418492,4713.517675693437,4356.035165280179,False,False,False,0,1,0.007256660693669481,4607.02704643124,0.0,0.007256660693669481,1.202549001054145,1.1351750448739966
2022-07-06,4720.840273558567,4726.549762527058,4703.738464962378,4726.549762527058,77484649,86759465.5,0.8930973531643069,4713.517675693437,4376.080426501727,True,False,False,0,1,0.005761127447822645,4632.018767276517,0.0,0.005761127447822645,1.2094770391114698,1.1417149329831036
2022-07-07,4751.52977441069,4789.176490585879,4699.729753718001,4753.71219089347,84160067,89447461.4,0.9408882676238813,4726.549762527058,4376.989942148406,True,False,False,0,1,0.005746777190787311,4658.6379470756,0.0,0.005746777190787311,1.2164276341726166,1.1482761143183522
2022-07-08,4739.577994547135,4755.410365249113,4739.577994547135,4755.170046509872,24750651,89100526.3,0.27778344335099625,4789.176490585879,4398.466044711196,False,False,False,0,1,0.00030667729931055376,4660.0666455796745,0.0,0.00030667729931055376,1.2168006849142714,1.1486282645359542
2022-07-11,4717.440936572395,4751.803266403664,4717.440936572395,4721.146763957047,93597960,86777617.1,1.078595646295985,4789.176490585879,4432.802755588746,False,False,False,0,1,-0.007155008594865397,4660.0666455796745,0.0,-0.007155008594865397,1.2080944655554717,1.1404098194308943
2022-07-12,4735.384618603777,4740.738727403259,4700.162352555308,4725.965103691045,29644500,83101084.1,0.35672819820650215,4789.176490585879,4464.763490108673,False,False,False,0,1,0.0010205867292207849,4660.0666455796745,0.0,0.0010205867292207849,1.2093274307346626,1.1415737065584786
2022-07-13,4696.198607388669,4700.584209015026,4696.198607388669,4700.584209015026,79081541,82193576.35,0.9621377303653488,4789.176490585879,4502.015190563346,False,False,False,0,1,-0.00537052096643631,4660.0666455796745,0.0,-0.00537052096643631,1.2028327124126157,1.135442861032674
2022-07-14,4747.287495380053,4759.332617531854,4703.930124356717,4741.214191591185,117459476,81038679.6,1.4494248497109028,4789.176490585879,4546.583567651697,False,False,False,0,1,0.008643602745853629,4660.0666455796745,0.0,0.008643602745853629,1.213229520548428,1.145257178064056
2022-07-15,4735.072184163949,4803.103788649901,4732.296925555682,4736.876963712582,28521994,80741579.45,0.35325038467525294,4789.176490585879,4546.583567651697,False,False,False,0,1,-0.000914792646637852,4660.0666455796745,0.0,-0.000914792646637852,1.2121196671043464,1.1442095052190537
2022-07-18,4708.371908981036,4731.036591355462,4687.14497787651,4705.322323443116,90915655,80907428.85,1.12369971821197,4803.103788649901,4572.558661342885,False,False,False,0,1,-0.006661486146081974,4660.0666455796745,0.0,-0.006661486146081974,1.2040451487345374,1.1365873694518216
2022-07-19,4683.078486221262,4706.584333551666,4683.078486221262,4693.852674821173,53962460,81796943.3,0.6597124271757475,4803.103788649901,4572.558661342885,False,False,False,0,1,-0.0024375904207025734,4660.0666455796745,0.0,-0.0024375904207025734,1.2011101798138886,1.1338168349677542
2022-07-20,4712.479622313087,4751.145045614645,4696.043943766674,4711.676663562377,61509385,81891204.55,0.7511110056079887,4803.103788649901,4572.558661342885,False,False,False,0,1,0.003797304682529923,4660.0666455796745,0.0,0.003797304682529923,1.2056711611239301,1.1381222829443085
2022-07-21,4662.296832187246,4709.367433937276,4642.257908370233,4690.355816183465,71384742,84252884.5,0.8472676327182602,4803.103788649901,4572.558661342885,False,False,False,0,1,-0.004525108342810502,4660.0666455796745,0.0,-0.004525108342810502,1.2002153684940422,1.1329721563066186
2022-07-22,4656.875692850023,4677.473597937945,4646.401603853753,4658.617048107301,88117420,86476753.15,1.0189723456332147,4803.103788649901,4572.558661342885,False,False,False,0,1,-0.006766814570155488,4660.0666455796745,0.0,-0.006766814570155488,1.192093733651192,1.1253055438117425
2022-07-25,4654.210271654138,4669.437056020243,4654.210271654138,4669.437056020243,49241785,84776995.15,0.5808389989863895,4803.103788649901,4572.558661342885,False,False,False,0,1,0.0023225793837975406,4660.0666455796745,0.0,0.0023225793837975406,1.1948624659805245,1.1279191552682728
2022-07-26,4691.519984773876,4699.744326386568,4665.5069265192315,4680.2313181621275,46789631,82838821.75,0.564827335922363,4803.103788649901,4572.558661342885,False,False,False,0,1,0.002311683830916511,4660.0666455796745,0.0,0.002311683830916511,1.1976246102233006,1.1305265477420874
2022-07-27,4668.119721210008,4698.985897161522,4660.872927441819,4660.872927441819,70068852,75809060.4,0.9242807077450599,4803.103788649901,4617.02322494801,False,False,False,0,1,-0.00413620383359814,4660.0666455796745,0.0,-0.00413620383359814,1.1926709907192834,1.1258504595013321
2022-07-28,4647.208564452101,4647.208564452101,4604.675234231299,4642.875174218704,68222573,74038493.8,0.9214473377090769,4803.103788649901,4617.02322494801,False,False,False,0,1,-0.003861455461947827,4660.0666455796745,0.0,-0.003861455461947827,1.1880655448078636,1.1215030380951543
2022-07-29,4667.0804064912545,4700.02529491035,4638.356421102575,4652.92614720244,56784361,70581830.15,0.8045181157717542,4803.103788649901,4604.675234231299,False,False,False,0,1,0.002164816542892911,4660.0666455796745,0.0,0.002164816542892911,1.1906374887533049,1.1239308864249273
2022-08-01,4586.975879822496,4607.377574253797,4567.560347158654,4595.697746855914,151784376,71739735.1,2.1157643778364053,4803.103788649901,4604.675234231299,False,True,True,-1,1,-0.012299443089363038,4660.0666455796745,0.0,-0.012299443089363038,1.1759933107203215,1.1101071624509666
2022-08-02,4555.887146646212,4555.887146646212,4540.021015366184,4540.021015366184,148992658,74623736.8,1.9965853277934482,4803.103788649901,4567.560347158654,False,True,False,-1,1,-0.012114968075918608,4660.0666455796745,0.0,-0.012114968075918608,1.161746189303451,1.0966582496170245
2022-08-03,4520.244591925922,4547.874051052433,4499.0077318598105,4511.832806961916,88421154,75170562.05,1.1762736846531268,4803.103788649901,4540.021015366184,False,True,False,0,1,-0.006208827736449263,4660.0666455796745,0.0,-0.006208827736449263,1.1545331073405896,1.0898492874593964
2022-08-04,4501.64238022159,4510.826201507627,4501.64238022159,4503.773162929842,41762524,73050684.9,0.5716924359733141,4803.103788649901,4499.0077318598105,False,False,False,0,1,-0.0017863348171139881,4660.0666455796745,0.0,-0.0017863348171139881,1.1524707246534363,1.0879024517318008
2022-08-05,4526.875698402585,4547.319417838325,4516.617375026192,4516.617375026192,55182961,74572300.4,0.7399927413262418,4803.103788649901,4499.0077318598105,False,False,False,0,1,0.0028518781101298796,4660.0666455796745,0.0,0.0028518781101298796,1.1557574306856409,1.0910050169198513
2022-08-08,4565.845498661325,4583.022747634228,4565.845498661325,4575.970231020458,154025715,77593688.15,1.9850289201648161,4803.103788649901,4499.0077318598105,False,False,False,0,1,0.0131409971370271,4660.0666455796745,0.0,0.0131409971370271,1.1709452357733787,1.1053419107236773
2022-08-09,4602.944072819267,4622.999480154165,4602.944072819267,4610.546995399458,101280002,81175463.25,1.2476676811573355,4803.103788649901,4499.0077318598105,False,False,False,0,1,0.007556160253098687,4660.0666455796745,0.0,0.007556160253098687,1.1797930856224847,1.1136940513355718
2022-08-10,4598.7483997556465,4629.528407779081,4567.559058430653,4604.352723254733,44443036,79443538.0,0.5594292137391967,4803.103788649901,4499.0077318598105,False,False,False,0,1,-0.0013435004894009062,4660.0666455796745,0.0,-0.0013435004894009062,1.1782080330345592,1.1121978028325596
