date,open,high,low,close,volume,ma5,ma20,ma50,volume_ma,volume_ratio,price_change,volume_change,price_volume_rise,price_volume_fall,price_rise_volume_fall,price_fall_volume_fall,ma_ascending,ma_descending,signal,position,strategy_returns,stop_loss_level,take_profit_level,returns,cumulative_returns,benchmark_returns
2022-06-29,4696.764980201039,4701.04800656249,4696.764980201039,4701.04800656249,210664079,4638.247382492568,4514.558765606884,4324.582838857502,78002537.3,2.700733672159662,0.018680484040929812,1.4623781191140721,True,False,False,False,True,False,1,1,0.018680484040929812,4607.02704643124,0.0,0.018680484040929812,1.2532007437025634,1.1355548929824935
2022-06-30,4654.945722097242,4710.689704241011,4654.945722097242,4663.239207487428,103633905,4648.521143965487,4530.762440132212,4336.217111634861,81770403.0,1.2673767181996156,-0.00804263198807631,-0.5080608640450752,False,False,False,True,True,False,0,1,-0.00804263198807631,4607.02704643124,0.0,-0.00804263198807631,1.2431217113137802,1.126422042875976
2022-07-01,4625.844514676389,4625.844514676389,4617.02322494801,4617.02322494801,125917634,4648.225730972312,4544.228192699398,4346.455138468295,86134198.7,1.4618773483754484,-0.00991070380117165,0.21502353886983228,False,True,False,False,True,False,0,1,-0.00991070380117165,4607.02704643124,0.0,-0.00991070380117165,1.2308015002441437,1.1152584076539214
2022-07-04,4673.793274225783,4713.517675693437,4665.618673677298,4665.618673677298,128626277,4652.353932793571,4557.379250199195,4357.403872381968,85384246.85,1.5064403768293004,0.010525277080414952,0.021511228522607118,True,False,False,False,True,False,1,1,0.010525277080414952,4607.02704643124,0.0,0.010525277080414952,1.2437560270652037,1.1269968114107414
2022-07-05,4713.3170447955,4713.3170447955,4680.733496143246,4699.475485318222,91312624,4669.280919598689,4573.220541705708,4369.4082940035305,86975081.25,1.049871097418492,0.007256660693669481,-0.29009354752606265,False,False,True,False,True,False,0,1,0.007256660693669481,4607.02704643124,0.0,0.007256660693669481,1.2527815425393223,1.1351750448739966
2022-07-06,4720.840273558567,4726.549762527058,4703.738464962378,4726.549762527058,77484649,4674.381270791603,4589.139047029372,4381.797111978761,86759465.5,0.8930973531643069,0.005761127447822645,-0.15143552330727017,False,False,True,False,True,False,0,1,0.005761127447822645,4632.018767276517,0.0,0.005761127447822645,1.2599989766701711,1.1417149329831036
2022-07-07,4751.52977441069,4789.176490585879,4699.729753718001,4753.71219089347,84160067,4692.475867472812,4606.641251255906,4394.936598406547,89447461.4,0.9408882676238813,0.005746777190787311,0.08615149047135784,True,False,False,False,True,False,0,1,0.005746777190787311,4658.6379470756,0.0,0.005746777190787311,1.2672399100497147,1.1482761143183522
2022-07-08,4739.577994547135,4755.410365249113,4739.577994547135,4755.170046509872,24750651,4720.1052317851845,4624.47645134584,4407.914055243726,89100526.3,0.27778344335099625,0.00030667729931055376,-0.70590979924006,False,False,True,False,True,False,-1,1,0.00030667729931055376,4660.0666455796745,0.0,0.00030667729931055376,1.2676285437629073,1.1486282645359542
2022-07-11,4717.440936572395,4751.803266403664,4717.440936572395,4721.146763957047,93597960,4731.210849841134,4638.2412714325965,4419.581468449636,86777617.1,1.078595646295985,-0.007155008594865397,2.7816362890818507,False,True,False,False,True,False,0,1,-0.007155008594865397,4660.0666455796745,0.0,-0.007155008594865397,1.258558650637187,1.1404098194308943
2022-07-12,4735.384618603777,4740.738727403259,4700.162352555308,4725.965103691045,29644500,4736.508773515698,4650.428157039025,4429.977101725274,83101084.1,0.35672819820650215,0.0010205867292207849,-0.6832783535025764,False,False,True,False,True,False,-1,1,0.0010205867292207849,4660.0666455796745,0.0,0.0010205867292207849,1.2598431188939734,1.1415737065584786
2022-07-13,4696.198607388669,4700.584209015026,4696.198607388669,4700.584209015026,79081541,4731.315662813291,4659.554647093345,4440.756616723909,82193576.35,0.9621377303653488,-0.00537052096643631,1.6676631752938995,False,True,False,False,True,False,0,1,-0.00537052096643631,4660.0666455796745,0.0,-0.00537052096643631,1.2530771050095328,1.135442861032674
2022-07-14,4747.287495380053,4759.332617531854,4703.930124356717,4741.214191591185,117459476,4728.816062952836,4667.941075706033,4450.54417221778,81038679.6,1.4494248497109028,0.008643602745853629,0.4852957405066247,True,False,False,False,True,False,1,1,0.008643602745853629,4660.0666455796745,0.0,0.008643602745853629,1.2639082057151596,1.145257178064056
2022-07-15,4735.072184163949,4803.103788649901,4732.296925555682,4736.876963712582,28521994,4725.1574463933775,4675.911799768847,4461.709180592469,80741579.45,0.35325038467525294,-0.000914792646637852,-0.7571758791091491,False,False,False,True,True,False,0,1,-0.000914792646637852,4660.0666455796745,0.0,-0.000914792646637852,1.262751991782546,1.1442095052190537
2022-07-18,4708.371908981036,4731.036591355462,4687.14497787651,4705.322323443116,90915655,4721.992558290591,4680.787854285607,4472.267749891763,80907428.85,1.12369971821197,-0.006661486146081974,2.187563078514076,False,True,False,False,True,False,0,1,-0.006661486146081974,4660.0666455796745,0.0,-0.006661486146081974,1.2543401868833493,1.1365873694518216
2022-07-19,4683.078486221262,4706.584333551666,4683.078486221262,4693.852674821173,53962460,4715.570072516617,4685.561766063958,4482.030234810922,81796943.3,0.6597124271757475,-0.0024375904207025734,-0.40645579685918776,False,False,False,True,True,False,0,1,-0.0024375904207025734,4660.0666455796745,0.0,-0.0024375904207025734,1.2512826192595001,1.1338168349677542
2022-07-20,4712.479622313087,4751.145045614645,4696.043943766674,4711.676663562377,61509385,4717.788563426087,4690.433219880888,4491.82914274685,81891204.55,0.7511110056079887,0.003797304682529923,0.13985509556087705,True,False,False,False,True,False,0,1,0.003797304682529923,4660.0666455796745,0.0,0.003797304682529923,1.2560341206087826,1.1381222829443085
2022-07-21,4662.296832187246,4709.367433937276,4642.257908370233,4690.355816183465,71384742,4707.6168883445425,4694.357490683919,4501.6053415463875,84252884.5,0.8472676327182602,-0.004525108342810502,0.16055041031543404,False,True,False,False,True,False,0,1,-0.004525108342810502,4660.0666455796745,0.0,-0.004525108342810502,1.250350430130761,1.1329721563066186
2022-07-22,4656.875692850023,4677.473597937945,4646.401603853753,4658.617048107301,88117420,4691.964905223487,4696.363328593589,4510.819658904251,86476753.15,1.0189723456332147,-0.006766814570155488,0.23440132346489384,False,True,False,False,False,False,0,1,-0.006766814570155488,4660.0666455796745,0.0,-0.006766814570155488,1.241889540622352,1.1253055438117425
2022-07-25,4654.210271654138,4669.437056020243,4654.210271654138,4669.437056020243,49241785,4684.787851738913,4697.586298166052,4520.552057040812,84776995.15,0.5808389989863895,0.0023225793837975406,-0.4411799051765247,False,False,True,False,False,False,-1,1,0.0023225793837975406,4660.0666455796745,0.0,0.0023225793837975406,1.2447739276663552,1.1279191552682728
2022-07-26,4691.519984773876,4699.744326386568,4665.5069265192315,4680.2313181621275,46789631,4682.063580407103,4700.855836509527,4530.880031024223,82838821.75,0.564827335922363,0.002311683830916511,-0.04979823538078487,False,False,True,False,False,False,-1,1,0.002311683830916511,4660.0666455796745,0.0,0.002311683830916511,1.2476514514280879,1.1305265477420874
2022-07-27,4668.119721210008,4698.985897161522,4660.872927441819,4660.872927441819,70068852,4671.902833182992,4698.847082553493,4540.050307736295,75809060.4,0.9242807077450599,-0.00413620383359814,0.497529484684331,False,True,False,False,False,False,0,1,-0.00413620383359814,4660.0666455796745,0.0,-0.00413620383359814,1.2424909107116968,1.1258504595013321
2022-07-28,4647.208564452101,4647.208564452101,4604.675234231299,4642.875174218704,68222573,4662.406704790039,4697.828880890057,4548.485156439019,74038493.8,0.9214473377090769,-0.003861455461947827,-0.026349496920543225,False,False,False,True,False,False,0,1,-0.003861455461947827,4660.0666455796745,0.0,-0.003861455461947827,1.2376930873981087,1.1215030380951543
2022-07-29,4667.0804064912545,4700.02529491035,4638.356421102575,4652.92614720244,56784361,4661.268524609067,4699.624027002778,4557.586512031235,70581830.15,0.8045181157717542,0.002164816542892911,-0.1676602258903369,False,False,True,False,False,False,0,1,0.002164816542892911,4660.0666455796745,0.0,0.002164816542892911,1.2403724658687323,1.1239308864249273
2022-08-01,4586.975879822496,4607.377574253797,4567.560347158654,4595.697746855914,151784376,4646.5206627762,4696.127980661709,4564.735832133028,71739735.1,2.1157643778364053,-0.012299443089363038,1.6729961089110432,False,True,False,False,False,False,0,1,-0.012299443089363038,4660.0666455796745,0.0,-0.012299443089363038,1.225116575315167,1.1101071624509666
2022-08-02,4555.887146646212,4555.887146646212,4540.021015366184,4540.021015366184,148992658,4618.478602217013,4688.155257164108,4570.439074670894,74623736.8,1.9965853277934482,-0.012114968075918608,-0.018392657225800413,False,False,False,True,False,False,0,1,-0.012114968075918608,4660.0666455796745,0.0,-0.012114968075918608,1.2102743271159448,1.0966582496170245
2022-08-03,4520.244591925922,4547.874051052433,4499.0077318598105,4511.832806961916,88421154,4588.670578121031,4677.4194093858505,4574.842675127656,75170562.05,1.1762736846531268,-0.006208827736449263,-0.4065401934100672,False,False,False,True,False,False,0,1,-0.006208827736449263,4660.0666455796745,0.0,-0.006208827736449263,1.2027599423050348,1.0898492874593964
2022-08-04,4501.64238022159,4510.826201507627,4501.64238022159,4503.773162929842,41762524,4560.850175863259,4664.922457987669,4578.49693655971,73050684.9,0.5716924359733141,-0.0017863348171139881,-0.5276862819501316,False,False,False,True,False,False,0,1,-0.0017863348171139881,4660.0666455796745,0.0,-0.0017863348171139881,1.2006114103434653,1.0879024517318008
2022-08-05,4526.875698402585,4547.319417838325,4516.617375026192,4516.617375026192,55182961,4533.58842142801,4652.994824413485,4582.988009564741,74572300.4,0.7399927413262418,0.0028518781101298796,0.32135119515286004,True,False,False,False,False,False,0,1,0.0028518781101298796,4660.0666455796745,0.0,0.0028518781101298796,1.204035407743396,1.0910050169198513
2022-08-08,4565.845498661325,4583.022747634228,4565.845498661325,4575.970231020458,154025715,4529.642918260919,4645.735997766656,4589.032218663669,77593688.15,1.9850289201648161,0.0131409971370271,1.7911824992500858,True,False,False,False,False,False,0,1,0.0131409971370271,4660.0666455796745,0.0,0.0131409971370271,1.2198576335894311,1.1053419107236773
2022-08-09,4602.944072819267,4622.999480154165,4602.944072819267,4610.546995399458,101280002,4543.748114267573,4639.965092352077,4595.08929271977,81175463.25,1.2476676811573355,0.007556160253098687,-0.34244744781739855,False,False,True,False,False,False,0,1,0.007556160253098687,4660.0666455796745,0.0,0.007556160253098687,1.2290750733547986,1.1136940513355718
2022-08-10,4598.7483997556465,4629.528407779081,4567.559058430653,4604.352723254733,44443036,4562.252097526138,4635.153518064061,4600.454606828867,79443538.0,0.5594292137391967,-0.0013435004894009062,-0.5611864620618787,False,False,False,True,False,False,0,1,-0.0013435004894009062,4660.0666455796745,0.0,-0.0013435004894009062,1.227423810392236,1.1121978028325596
2022-08-11,4598.8588530637335,4624.236638363079,4589.854072831601,4603.729393509985,23154580,4582.243343642165,4628.279278160002,4605.74588035945,74728293.2,0.30985024558275337,-0.00013537836525856495,-0.4790054396823835,False,False,False,True,False,False,0,1,-0.00013537836525856495,4660.0666455796745,0.0,-0.00013537836525856495,1.2272576437633056,1.112047235312168
2022-08-12,4554.057162723224,4563.700788618195,4537.845360811918,4563.700788618195,118203202,4591.660026360567,4619.620469405282,4610.0657326597275,79212353.6,1.4922319136847362,-0.008694821408969045,4.104959882666842,False,True,False,False,False,False,0,1,-0.008694821408969045,4660.0666455796745,0.0,-0.008694821408969045,1.2165868577279915,1.1023781832027908
2022-08-15,4574.131107546436,4574.131107546436,4541.430652125062,4562.969326508581,32909210,4589.0598454581905,4612.5028195585555,4613.273168716272,76312031.35,0.4312453674449331,-0.0001602782792943236,-0.72158782974424,False,False,False,True,False,True,0,1,-0.0001602782792943236,4660.0666455796745,0.0,-0.0001602782792943236,1.2163918652798227,1.1022014959244555
2022-08-16,4549.013536324661,4586.174372776191,4529.192493922141,4551.369820536173,51154820,4577.224410485534,4605.378676844305,4616.647572023237,76171649.35,0.6715729597103703,-0.0025420959779457464,0.5544226069237153,False,True,False,False,False,True,0,1,-0.0025420959779457464,4660.0666455796745,0.0,-0.0025420959779457464,1.2132996804114888,1.09939959393478
2022-08-17,4567.3822820071055,4574.841528541844,4528.10929957063,4564.164500681329,45789207,4569.186765970852,4598.003068700253,4619.767268915788,75385640.45,0.6073995886573382,0.002811171284615055,-0.1048896858595143,False,False,True,False,False,True,-1,1,0.002811171284615055,4660.0666455796745,0.0,0.002811171284615055,1.2167104736326941,1.102490194503567
2022-08-18,4525.733247228941,4532.629488967751,4472.966410851318,4530.901659133687,97326795,4554.621219095593,4590.030360847764,4622.311939971206,76682743.1,1.2692137900319844,-0.007287827058528817,1.1255400863351923,False,True,False,False,False,True,0,1,-0.007287827058528817,4660.0666455796745,0.0,-0.007287827058528817,1.2078432981205585,1.0944554366323012
2022-08-19,4534.871025115876,4551.44377222382,4522.584363325818,4551.44377222382,76765683,4552.169815816718,4584.671697053591,4625.371494521458,76115156.25,1.008546612554579,0.004533780389764708,-0.21125849258675378,False,False,True,False,False,True,0,1,0.004533780389764708,4660.0666455796745,0.0,0.004533780389764708,1.2133193943794862,1.0994174572283761
2022-08-22,4614.956132262037,4614.956132262037,4603.087257132591,4612.464872103968,158747493,4562.068924935796,4581.823087857776,4628.703784719099,81590441.65,1.9456628716508484,0.013406976540618398,1.0679486822256243,True,False,False,False,False,True,0,1,0.013406976540618398,4660.0666455796745,0.0,0.013406976540618398,1.2295863390362094,1.1141573212857834
2022-08-23,4590.148305446723,4607.770770610109,4562.887004380637,4607.770770610109,32830002,4573.349114950583,4578.200060480175,4631.214652300052,80892460.2,0.4058474908394491,-0.0010176991313796124,-0.7931935718821084,False,False,False,True,False,True,0,1,-0.0010176991313796124,4660.0666455796745,0.0,-0.0010176991313796124,1.228334990087016,1.1130234443476905
2022-08-24,4622.807159022215,4634.970807941934,4609.934014167459,4623.441810058745,58611026,4585.204576826067,4576.328504611022,4633.322400342654,80319568.9,0.7297228658307701,0.0034010023998136685,0.7852885296808694,True,False,False,False,False,False,0,1,0.0034010023998136685,4660.0666455796745,0.0,0.0034010023998136685,1.232512560336077,1.1168088397529659
2022-08-25,4637.870979062127,4650.634276201003,4637.870979062127,4650.597945278306,88584696,4609.143834054989,4576.714643164001,4634.864646861472,81337675.05,1.089097960392218,0.005873575646714091,0.5113998516251874,True,False,False,False,False,False,0,1,0.005873575646714091,4660.0666455796745,0.0,0.005873575646714091,1.239751816094736,1.1233685009561738
2022-08-26,4652.46714688764,4652.46714688764,4634.04887865601,4634.04887865601,64820818,4625.664855341427,4575.77077973668,4635.996374785467,81739497.9,0.7930170806689039,-0.003558481472064834,-0.26826166452047207,False,False,False,True,False,False,0,1,-0.003558481472064834,4660.0666455796745,0.0,-0.003558481472064834,1.2353401822272043,1.11937101495922
2022-08-29,4650.925246448694,4654.809397870005,4642.463310448282,4642.463310448282,44182211,4631.66454301029,4578.109057916298,4636.689616332274,76359389.65,0.5786087500504268,0.0018157839963726108,-0.3183947323836611,False,False,True,False,False,False,-1,1,0.0018157839963726108,4660.0666455796745,0.0,0.0018157839963726108,1.2375832931601685,1.1214035509341862
2022-08-30,4643.352250191514,4664.745897053093,4637.522044901573,4642.370353660742,25835406,4638.584459620417,4583.226524831027,4637.569534620405,70201527.05,0.36801772106180985,-2.002316040516927e-05,-0.41525321129809456,False,False,False,True,False,False,0,1,-2.002316040516927e-05,4660.0666455796745,0.0,-2.002316040516927e-05,1.2375585128313749,1.121381096891007
2022-08-31,4657.376463634942,4708.193096829565,4645.6350236323215,4645.6350236323215,32650691,4643.023102335132,4589.916635664546,4638.197283348575,67413003.9,0.48433817084362263,0.0007032334180330224,0.26379631889663346,True,False,False,False,False,False,0,1,0.0007032334180330224,4660.0666455796745,0.0,0.0007032334180330224,1.238428805334369,1.1221696895526911
2022-09-01,4606.218378457473,4614.028230080663,4583.484176870616,4614.028230080663,92088447,4635.709159295604,4595.429389022088,4638.240439947733,69929300.05,1.3168792899994142,-0.006803546423874263,1.82041341789673,False,True,False,False,False,False,0,1,-0.006803546423874263,4660.0666455796745,0.0,-0.006803546423874263,1.2300030974646134,1.114534955974355
2022-09-02,4619.295459192024,4654.87131037845,4585.571255632585,4614.279927216317,34368132,4631.755369007665,4600.312516631594,4638.1560326937815,68888558.6,0.4988946306680309,5.455041085644652e-05,-0.6267921425583385,False,False,True,False,False,False,-1,1,5.455041085644652e-05,4660.0666455796745,0.0,5.455041085644652e-05,1.2300701946389347,1.1145957543141172
2022-09-05,4635.282204111782,4669.874873019369,4556.072216707717,4633.43058856077,67486271,4629.9488246301635,4603.18553450861,4637.925091173576,64561586.4,1.0453006929210154,0.004150303329344407,0.963629300539232,True,False,False,False,False,False,0,1,0.004150303329344407,4660.0666455796745,0.0,0.004150303329344407,1.235175359063072,1.1192216647841202
2022-09-06,4693.1451359745515,4693.1451359745515,4690.668274735742,4690.668274735742,154418473,4639.608408845163,4607.191598475424,4639.441645642439,67218509.95,2.2972611727761154,0.012353198150045097,1.2881464735249635,True,False,False,False,False,False,0,1,0.012353198150045097,4660.0666455796745,0.0,0.012353198150045097,1.2504337250236313,1.1330476317830218
2022-09-07,4740.225927323129,4747.183336144778,4728.194058803324,4728.194058803324,113055969,4656.120215879363,4613.3836652528535,4639.984566687255,70649156.6,1.600245133004178,0.00800009334910734,-0.26785981752325705,False,False,True,False,False,False,0,1,0.00800009334910734,4660.0666455796745,0.0,0.00800009334910734,1.2604373115506924,1.142112118606271
2022-09-08,4820.492752741826,4820.492752741826,4785.687383543072,4813.441137500996,208777794,4696.00279736343,4623.869252452404,4642.988605287526,79930317.3,2.611997563032319,0.018029521977625196,0.8466764368717232,True,False,False,False,False,False,0,1,0.018029521977625196,4717.172314750976,0.0,0.018029521977625196,1.2831623937607144,1.1627038541495949
2022-09-09,4784.594944114123,4800.618847646681,4761.41641185606,4781.833687039838,92130834,4729.513549328134,4634.775897373486,4646.284814529364,78626698.9,1.1717499944538559,-0.006566497762880652,-0.5587134424842136,False,False,False,True,False,False,0,1,-0.006566497762880652,4717.172314750976,0.0,-0.006566497762880652,1.274736510772672,1.1550689618924288
2022-09-12,4799.842346817835,4866.5670699868315,4783.181978816478,4815.7814994158425,99940147,4765.983731499148,4647.416506018849,4649.288071044135,81978245.75,1.2191057040275834,0.007099329378186692,0.08476329433857077,True,False,False,False,False,False,0,1,0.007099329378186692,4719.465869427526,0.0,0.007099329378186692,1.2837862851330477,1.1632691769074233
2022-09-13,4812.88162793304,4851.2085980551865,4812.88162793304,4822.140584339664,40995113,4792.278193419933,4660.955044209024,4651.7413730245635,81470260.4,0.5031911374619836,0.0013204679083951287,-0.5898033550020694,False,False,True,False,True,False,-1,1,0.0013204679083951287,4725.697772652871,0.0,0.0013204679083951287,1.2854814837238038,1.1648052365243546
2022-09-14,4907.525735486414,4935.939723897133,4907.525735486414,4908.730425638092,200759870,4828.385466786886,4678.183340456862,4655.384986286784,89218793.55,2.2501970942645637,0.017956722701041983,3.8971659134102152,True,False,False,False,True,False,1,1,0.017956722701041983,4810.555817125331,0.0,0.017956722701041983,1.3085645182643562,1.185721321157344
2022-09-15,4876.280906145777,4879.506980956836,4818.261049979087,4875.370456315809,97766447,4840.771330549849,4695.406780315968,4657.81815159523,89240776.15,1.0955355972663174,-0.006796048352552764,-0.5130179801371659,False,False,False,True,True,False,0,1,-0.006796048352552764,4810.555817125331,0.0,-0.006796048352552764,1.2996714505257967,1.177663101726106
2022-09-16,4829.787696327573,4840.729717842063,4829.787696327573,4840.729717842063,94954912,4852.550536710294,4709.87107759688,4659.529345021875,90150237.6,1.0532963032368092,-0.007105252571908749,-0.028757667750777482,False,False,False,True,True,False,0,1,-0.007105252571908749,4810.555817125331,0.0,-0.007105252571908749,1.290436956609312,1.1692955079437246
2022-09-19,4838.907997865702,4838.907997865702,4794.571415522904,4815.68027029587,84941880,4852.5302908863,4720.031847506475,4661.420015148651,86459956.95,0.9824418493421422,-0.005174725507574807,-0.10545038470469015,False,False,False,True,True,False,0,1,-0.005174725507574807,4810.555817125331,0.0,-0.005174725507574807,1.2837592995740286,1.1632447246528757
2022-09-20,4743.974754318356,4772.3537340427165,4718.12346197986,4729.630786302569,208315965,4834.02833127888,4726.124848291098,4661.4933288008815,95234255.1,2.1874058318748797,-0.017868604052489356,1.4524529596001408,False,True,False,False,True,False,0,1,-0.017868604052489356,4810.555817125331,0.0,-0.017868604052489356,1.2608203129512392,1.1424591652519065
2022-09-21,4713.157923983683,4713.157923983683,4704.170072326413,4707.488993251917,76138047,4793.780044801645,4730.327207450757,4661.631424485619,96110606.15,0.7921919343758087,-0.004681505608170489,-0.6345069039715703,False,False,False,True,True,False,0,1,-0.004681505608170489,4810.555817125331,0.0,-0.004681505608170489,1.2549177755852627,1.137110736262674
2022-09-22,4676.669832985875,4676.669832985875,4657.567986989404,4675.99614481458,96840069,4753.905182501399,4731.597117427571,4660.327063550087,96523374.8,1.0032810104356193,-0.006689946271246083,0.2719011429331777,False,True,False,False,True,False,0,1,-0.006689946271246083,4810.555817125331,0.0,-0.006689946271246083,1.2465224430917656,1.1295035265326197
2022-09-23,4678.883756499321,4697.868227623628,4664.403407485499,4680.870401871765,37791126,4721.933319307341,4733.938193588358,4659.206932313271,95171890.2,0.39708285629909656,0.001042399716815634,-0.609757341250965,False,False,True,False,False,False,-1,1,0.001042399716815634,4810.555817125331,0.0,0.001042399716815634,1.2478218177334488,1.1306809206888195
2022-09-26,4684.451756349682,4693.387200181452,4674.288043711719,4693.387200181452,57484073,4697.474705284457,4736.484388075018,4658.9682298480375,95836983.3,0.5998109604520492,0.002674032227997891,0.5210997682365961,True,False,False,False,False,False,0,1,0.002674032227997891,4810.555817125331,0.0,0.002674032227997891,1.2511585334888669,1.1337043979103238
2022-09-27,4768.009401506159,4768.009401506159,4767.270660300799,4767.270660300799,181601941,4705.002680084102,4742.72940340702,4660.43658955763,103625310.05,1.7524863463605145,0.01574203383784134,2.1591696886196634,True,False,False,False,False,False,0,1,0.01574203383784134,4810.555817125331,0.0,0.01574203383784134,1.2708543134595525,1.1515512109043378
2022-09-28,4806.592873838412,4808.35359213386,4799.762836291612,4804.116327465322,108752724,4724.328146926784,4750.65346859867,4662.285382835688,107430411.7,1.0123085472639959,0.00772888090272561,-0.4011477883928565,False,False,True,False,False,False,0,1,0.00772888090272561,4810.555817125331,0.0,0.00772888090272561,1.2806765950929964,1.1604514130668069
2022-09-29,4767.992115857577,4779.863006733507,4767.992115857577,4779.863006733507,73976692,4745.101519310569,4758.945207431312,4664.0755266466895,106524823.95,0.6944549566655256,-0.005048445765802434,-0.31977159487057993,False,False,False,True,False,False,0,1,-0.005048445765802434,4810.555817125331,0.0,-0.005048445765802434,1.2742111687591369,1.1545929370440904
2022-09-30,4745.915213013316,4745.915213013316,4698.378147481216,4742.745385691526,107433794,4757.476516074521,4765.368480355072,4665.7580933983745,110178107.05,0.9750920294105743,-0.00776541524091634,0.4522654513937985,False,True,False,False,False,False,0,1,-0.00776541524091634,4810.555817125331,0.0,-0.00776541524091634,1.2643163899291088,1.145627043453714
2022-10-03,4759.760838591737,4792.26895060096,4737.943027951623,4761.239289558385,75309014,4771.046933949908,4771.758915404954,4667.594138069137,110569244.2,0.6811027292886207,0.0038994089631405604,-0.2990193197496125,False,False,True,False,False,False,-1,1,0.0038994089631405604,4810.555817125331,0.0,0.0038994089631405604,1.2692464765922438,1.1500943118153735
2022-10-04,4689.286257544521,4707.247301501727,4689.286257544521,4707.247301501727,139451213,4759.042262190093,4772.587866743253,4668.13445773593,109820881.2,1.2698059920502622,-0.011339902234081212,0.8517200743061115,False,True,False,False,False,False,0,1,-0.011339902234081212,4810.555817125331,0.0,-0.011339902234081212,1.2548533456367357,1.1370523547594142
2022-10-05,4771.101107898546,4779.325227473262,4765.888072705445,4779.325227473262,176893805,4754.084042191682,4775.144425176749,4670.503503736558,113012773.0,1.5652549734356134,0.015312117965109007,0.26849957913238076,True,False,False,False,False,False,0,1,0.015312117965109007,4810.555817125331,0.0,0.015312117965109007,1.274067808094037,1.1544630345479954
2022-10-06,4821.335109623,4825.326673248244,4821.335109623,4825.326673248244,126219691,4763.176775494629,4775.738701964112,4674.152533717149,108884867.85,1.1592032345016068,0.00962509215956886,-0.28646630106690285,False,False,True,False,False,False,0,1,0.00962509215956886,4810.555817125331,0.0,0.00962509215956886,1.286330828164482,1.1655748476503354
2022-10-07,4823.531931501191,4837.392608348689,4805.389781542538,4805.389781542538,71073376,4775.705654664831,4776.916506689247,4677.20180640395,107831994.95,0.6591121311717881,-0.004131718545862806,-0.43690738396753004,False,False,False,True,False,False,0,1,-0.004131718545862806,4810.555817125331,0.0,-0.004131718545862806,1.2810160712256398,1.1607590204357072
2022-10-10,4740.9741925093385,4745.247144788355,4735.702852070972,4735.702852070972,177454750,4770.598367167348,4772.912574322004,4680.001908508251,111707725.1,1.5885629202559064,-0.014501826623770087,1.4967823394234152,False,True,False,False,False,False,0,1,-0.014501826623770087,4810.555817125331,0.0,-0.014501826623770087,1.2624389982584625,1.1439258943693713
2022-10-11,4775.916076080242,4791.9489420948785,4775.916076080242,4788.706534714121,141572857,4786.890213809827,4771.240871840726,4684.975618895211,116736612.3,1.2127545438458813,0.011192358198734986,-0.2022030573991398,False,False,True,False,True,False,0,1,0.011192358198734986,4810.555817125331,0.0,0.011192358198734986,1.2765686677310233,1.1567291227319616
2022-10-12,4787.635486370758,4798.395872545365,4756.416848098198,4782.986076760588,43459423,4787.6223836672925,4764.953654396851,4690.3986842911845,108871589.95,0.3991805669409166,-0.0011945726705248072,-0.6930243273963173,False,False,False,True,True,False,0,1,-0.0011945726705248072,4810.555817125331,0.0,-0.0011945726705248072,1.2750437136885036,1.155347325734746
2022-10-13,4816.423008536992,4831.374217735303,4755.1943266716335,4831.374217735303,133580290,4788.8318925647045,4762.753842467826,4696.950705387294,110662282.1,1.2070986379920319,0.010116722105845577,2.073678405716523,True,False,False,False,True,False,0,1,0.010116722105845577,4810.555817125331,0.0,0.010116722105845577,1.2879429766126955,1.1670356535649362
2022-10-14,4776.810217869615,4792.578459984821,4748.176456780921,4766.488947984746,166779565,4781.051725853145,4759.041803974959,4701.948136846465,114253514.75,1.4597324674425387,-0.013429982201000334,0.24853423360587112,False,True,False,False,True,False,0,1,-0.013429982201000334,4810.555817125331,0.0,-0.013429982201000334,1.2706459253608837,1.1513623855096262
2022-10-17,4736.956513422872,4764.73852987233,4719.471027093828,4741.424116995353,80933310,4782.195978838022,4755.328996309934,4705.257214565962,114053086.25,0.7096108721038664,-0.005258552209586154,-0.5147288578190019,False,False,False,True,True,False,0,1,-0.005258552209586154,4810.555817125331,0.0,-0.005258552209586154,1.2639641674224755,1.1453078862932702
2022-10-18,4739.676565218284,4745.084269213286,4735.5954292545875,4740.564341973194,33559128,4772.567540289837,4755.875674093465,4707.857561497437,105315244.4,0.3186540390348275,-0.00018133265469266746,-0.5853483812783636,False,False,False,True,True,False,0,1,-0.00018133265469266746,4810.555817125331,0.0,-0.00018133265469266746,1.2637349694445603,1.1451002045738081
2022-10-19,4753.968565445444,4779.467933556547,4723.523493469174,4741.396310778447,38427521,4764.249587093409,4757.571039969791,4710.598433247911,103429718.1,0.37153268621351876,0.00017549995005583519,0.14506911502587316,True,False,False,False,True,False,0,1,0.00017549995005583519,4810.555817125331,0.0,0.00017549995005583519,1.2639567548685817,1.1453011696025197
2022-10-20,4710.213725164816,4722.370652086251,4700.638655119736,4722.370652086251,68847029,4742.448873963598,4759.889765333375,4712.971258419437,102030066.1,0.6747719729253415,-0.004012669991104834,0.7916073482856205,False,True,False,False,False,False,0,1,-0.004012669991104834,4810.555817125331,0.0,-0.004012669991104834,1.2588849135282663,1.1407054539684784
