date,open,high,low,close,volume,k,d,j,ma,kdj_momentum,signal,position,strategy_returns,stop_loss_level,take_profit_level,returns,cumulative_returns,benchmark_returns
2022-08-12,4713.860557044792,4713.860557044792,4642.102815666383,4703.138543453387,3894558,58.03506094128612,45.458675335314055,83.18783215323023,4748.899840826803,37.72915681791618,0,1,-0.008503858730336877,4798.339613714146,0.0,-0.008503858730336877,1.1630206150958518,1.1360598696158117
2022-08-15,4714.466489150503,4744.941541288938,4661.6129980531405,4702.080127981694,1636438,58.25462608839426,49.72399225300745,75.31589375916786,4752.299750157555,25.59190150616041,0,1,-0.0002250445020731684,4798.339613714146,0.0,-0.0002250445020731684,1.1627588837006266,1.1358042055881288
2022-08-16,4689.02881708352,4698.136428916487,4689.02881708352,4690.1363320597475,2480175,55.40079162739777,51.616258711137554,62.9698574599182,4755.844967193947,11.353598748780648,0,1,-0.0025401089723823267,4798.339613714146,0.0,-0.0025401089723823267,1.1598053494274214,1.1329191391346447
2022-08-17,4682.61342285989,4724.96586956671,4682.61342285989,4702.569764244273,2829484,54.492501448343454,52.57500629020619,58.327491764617974,4759.1138974249525,5.752485474411785,0,1,0.002650974578187748,4798.339613714146,0.0,0.002650974578187748,1.1628799639243996,1.135922478971633
2022-08-18,4663.2533496261385,4669.621242000137,4642.695996229303,4668.92910515874,2667690,44.11826219436898,49.75609159159379,32.84260339991937,4761.786313126037,-16.913488191674418,-1,1,-0.007153675707549989,4798.339613714146,0.0,-0.007153675707549989,1.154561097775677,1.1277964579281536
2022-08-19,4701.240644388558,4701.240644388558,4643.157705115983,4689.077229199208,3571920,43.05279753153387,47.52166023824047,34.11507211812065,4764.952227818432,-13.406588120119821,0,1,0.004315363027938446,4798.339613714146,0.0,0.004315363027938446,1.1595434480505142,1.1326633090657368
2022-08-22,4749.471343635171,4770.3510834616945,4709.797453904539,4749.688575983683,2932656,56.66475350463433,50.56935799370508,68.85554452649282,4768.369610274465,18.286186532787738,0,1,0.012926071340229717,4798.339613714146,0.0,0.012926071340229717,1.1745317893821112,1.147304195803181
2022-08-23,4735.086856443936,4744.569373977323,4682.372846317829,4744.569373977323,1225121,64.40884601181146,55.1825206664072,82.86149670261997,4770.944431212559,27.678976036212774,0,1,-0.001077797401759062,4798.339613714146,0.0,-0.001077797401759062,1.1732658820712318,1.1460676343219172
2022-08-24,4754.9951353121505,4772.446370423213,4743.11060985151,4759.800391047056,2969036,73.03855181096658,61.13453104792699,96.84659333704577,4773.095134981297,35.712062289118784,0,1,0.0032102000980891443,4798.339613714146,0.0,0.0032102000980891443,1.1770323003209415,1.1497467407540343
2022-08-25,4794.549275149124,4794.549275149124,4757.820396766625,4786.502016245603,4022733,80.25924634141168,67.50943614575522,105.75886673272461,4774.659493071122,38.249430586969396,0,1,0.005609820371621277,4798.339613714146,0.0,0.005609820371621277,1.1836352400973382,1.1561966134425214
2022-08-26,4774.699669049029,4831.184257120291,4732.125312111776,4769.484394605942,1822922,75.92814385599553,70.31567204916865,87.15308746964928,4775.792654003286,16.837415420480625,0,1,-0.0035553357299135113,4798.339613714146,0.0,-0.0035553357299135113,1.1794270194370353,1.1520859463119442
2022-08-29,4775.133720803834,4813.518724565452,4761.457157225306,4777.416677194415,4911451,74.44353205114032,71.6916253831592,79.94734538710256,4776.4668276078755,8.255720003943352,0,1,0.0016631320981874698,4798.339613714146,0.0,0.0016631320981874698,1.1813885623705307,1.1540020174291263
2022-08-30,4773.323921166119,4793.684759622516,4771.191076717622,4776.828435728671,3746153,73.34976289005921,72.2443378854592,75.56061289925924,4777.30736653277,3.3162750138000376,0,1,-0.00012312961282012758,4798.339613714146,0.0,-0.00012312961282012758,1.181243098454256,1.1538599256075266
2022-08-31,4775.840269030529,4824.123875715167,4775.840269030529,4779.585151895137,3074722,73.08568967442713,72.52478848178184,74.20749205971771,4777.875625812796,1.6827035779358681,0,1,0.0005771017744422569,4798.339613714146,0.0,0.0005771017744422569,1.1819247959424215,1.1545258202180526
2022-09-01,4738.700001518185,4747.458209123338,4697.327817738754,4747.458209123338,2104188,63.30272951516662,69.45076882624343,51.00665089301299,4777.839395904722,-18.444117933230444,-1,1,-0.006721701099740907,4798.339613714146,0.0,-0.006721701099740907,1.1739802507417243,1.1467654427426137
2022-09-02,4762.514994431363,4774.319543416671,4747.178042424731,4747.178042424731,3721914,56.71799953096182,65.2065123944829,39.740973803919644,4777.655929676161,-25.465538590563256,0,1,-5.901404209696093e-05,4798.339613714146,0.0,-5.901404209696093e-05,1.173910969421786,1.1466977674785004
2022-09-05,4762.713392421411,4784.844238221697,4762.713392421411,4765.785612931252,2346879,54.8595658481882,61.757530212384665,41.06363711979526,4777.3064927410005,-20.693893092589406,0,1,0.00391971195102192,4798.339613714146,0.0,0.00391971195102192,1.1785123622780642,1.151192492421896
2022-09-06,4834.208895027977,4843.3030277429925,4789.216312204208,4822.469475401166,4709726,65.14905066477625,62.88803702984852,69.67107793463171,4778.685362679729,6.783040904783192,1,1,0.011893917828806888,4798.339613714146,0.0,0.011893917828806888,1.1925294914752327,1.1648846813319014
2022-09-07,4874.2166646574815,4904.9240683818525,4849.790965358875,4859.431203271981,4098192,69.46133134428148,65.0791351346595,78.22572376352545,4779.071668558765,13.146588628865956,0,1,0.007664481456928218,4798.339613714146,0.0,0.007664481456928218,1.2016696116494847,1.1738129183714294
2022-09-08,4953.97600641167,4977.0444006098005,4917.959253069687,4944.104499604595,1931310,75.71549748085222,68.62458925005706,89.89731394244257,4781.900430841251,21.27272469238551,0,1,0.017424528260756356,4845.222409612503,0.0,0.017424528260756356,1.2226081377577633,1.1942660547404333
2022-09-09,4907.673888828344,4933.740723828673,4901.738742167246,4911.914052587188,4783112,76.04886260380009,71.09934703463807,85.94789374212411,4785.002982944411,14.848546707486037,0,1,-0.006510875128141191,4845.222409612503,0.0,-0.006510875128141191,1.2146478888421732,1.1864903375882405
2022-09-12,4949.2632802951375,4949.2632802951375,4945.270171548941,4945.270171548941,3306569,80.24609606311412,74.14826337746342,92.44176143441553,4787.794492515238,18.293498056952103,0,1,0.00679085965361792,4846.364768117962,0.0,0.00679085965361792,1.2228963921838638,1.1945476269511761
2022-09-13,4950.789802272419,4951.029388589052,4950.789802272419,4951.029388589052,1211463,83.73056747044791,77.34236474179158,96.50697292776056,4790.018259277431,19.164608185968973,0,1,0.0011645909809427923,4852.008800817272,0.0,0.0011645909809427923,1.2243205662928287,1.19593878634383
2022-09-14,5027.907800956422,5049.032318138503,5027.907800956422,5037.011714674563,3990996,87.82629370271437,80.83700772876584,101.80486565061145,4793.414860918176,20.967857921845606,0,1,0.017366555384155102,4936.271480381072,0.0,0.017366555384155102,1.2455827972153133,1.2167081235129293
2022-09-15,5006.282677445396,5020.381953008707,4977.263735560488,5003.037114395693,2667788,86.52942068782153,82.73447871511773,94.11930463322912,4795.583860231747,11.384825918111389,0,1,-0.006744991316953053,4936.271480381072,0.0,-0.006744991316953053,1.23718135206355,1.2085014377845684
2022-09-16,4956.060755757499,4967.775164943506,4916.009540231776,4967.775164943506,1268602,80.5946526220463,82.02120335076059,77.74155116461773,4797.014065291553,-4.2796521861428545,-1,1,-0.007048108707953471,4936.271480381072,0.0,-0.007048108707953471,1.2284615634027531,1.1999837882773448
2022-09-19,4953.837722911214,5016.518479335189,4922.120818428336,4942.098465943716,3394820,69.17293140890095,77.73844603680737,52.0419021530881,4798.607266459577,-25.696543883719272,0,1,-0.005168651588941531,4936.271480381072,0.0,-0.005168651588941531,1.222112073591118,1.193781490163361
2022-09-20,4850.904412344649,4906.79610333695,4850.904412344649,4855.416233079593,1662213,46.87436303196012,67.45041836852495,5.722252358830474,4798.366981921123,-61.728166009694476,0,1,-0.01753956005964974,4936.271480381072,0.0,-0.01753956005964974,1.2006767654767434,1.1728430880185425
2022-09-21,4834.581003081563,4861.683745799156,4781.23759231496,4832.636739994411,2351197,37.647404577674536,57.516080438241474,-2.089947143459341,4798.175710918926,-59.606027581700815,0,1,-0.0046915633988261485,4936.271480381072,0.0,-0.0046915633988261485,1.1950437143100117,1.1673406203142285
2022-09-22,4803.221637358978,4816.632360266362,4760.7754921218875,4800.501789490381,4440094,29.692124200864605,48.241428359115844,-7.4064841156378804,4796.526584701898,-55.647912474753724,0,1,-0.006649568803316908,4936.271480381072,0.0,-0.006649568803316908,1.1870971889087358,1.1595783085425424
2022-09-23,4802.2421571017485,4814.046250301871,4793.349315817701,4804.730094139105,1542608,24.877555036223633,40.45347058481844,-6.274276060965988,4795.0466684417,-46.72774664578443,0,1,0.0008808047229522664,4936.271480381072,0.0,0.0008808047229522664,1.18814278971933,1.1605996705933397
2022-09-26,4822.24937959053,4822.24937959053,4778.434421113809,4816.597643627098,3191306,23.040177438808822,34.649039536148564,-0.17754675587066515,4794.43354879464,-34.82658629201923,0,1,0.002469972143173793,4936.271480381072,0.0,0.002469972143173793,1.1910774693120496,1.163466319449082
2022-09-27,4885.184718902889,4906.3929341755365,4855.7831058855845,4889.829114356223,3673683,31.930535658563976,33.7428715769537,28.305863821784527,4795.513255252872,-5.4370077551691764,0,1,0.015203983423032863,4936.271480381072,0.0,0.015203983423032863,1.209186591411018,1.181155642083243
2022-09-28,4934.604665887428,4947.147142450573,4900.809270455067,4926.020608999747,4846703,42.82493815515143,36.77022710301961,54.93436025941509,4796.959563574175,18.16413315639548,1,1,0.007401382297239856,4936.271480381072,0.0,0.007401382297239856,1.2181362436427474,1.1898978265428428
2022-09-29,4887.917898367046,4901.111491322935,4852.9429410868315,4901.111491322935,3507720,46.84123897687101,40.127231060970075,60.26925480867288,4798.3338031273415,20.142023747702808,0,1,-0.005056640979394955,4936.271480381072,0.0,-0.005056640979394955,1.2119765659946573,1.1838809404318533
2022-09-30,4864.566261535659,4886.053082275559,4825.059583409532,4863.3370085629895,4742849,49.57104012037233,43.27516741410416,62.16278553290866,4799.587466524878,18.887618118804497,0,1,-0.007707329822392861,4936.271480381072,0.0,-0.007707329822392861,1.2026354628635254,1.1747563795535003
2022-10-03,4900.10204408525,4900.10204408525,4881.173546208889,4881.173546208889,1093476,54.58104539391539,47.043793407374565,69.65554936699704,4800.982036506143,22.61175595962247,0,1,0.00366755123375051,4936.271480381072,0.0,0.00366755123375051,1.2070461900391027,1.179064858762688
2022-10-04,4816.8680012030345,4826.524247991503,4780.4944154723835,4826.524247991503,1114560,48.146797993764864,47.411461602837996,49.6174707756186,4801.068745216588,2.206009172780604,0,1,-0.01119593427687715,4936.271480381072,0.0,-0.01119593427687715,1.19353218022627,1.1658641260958054
2022-10-05,4891.306364562706,4897.945480393189,4844.120190955034,4897.945480393189,1920707,55.71020436570705,50.177709190461016,66.77519471619911,4802.972486117164,16.597485525738094,0,1,0.01479765328671201,4936.271480381072,0.0,0.01479765328671201,1.2111936556157918,1.1831161792131866
2022-10-06,4948.372201878271,4948.372201878271,4912.889549788278,4943.291409361426,2349987,69.47687099970794,56.61076312687665,95.20908674537051,4806.144965774785,38.598323618493865,0,1,0.009258153066374453,4936.271480381072,0.0,0.009258153066374453,1.2224070718725044,1.1940696498956465
2022-10-07,4924.468791840917,4983.931446422589,4922.70073710027,4922.70073710027,4707957,69.61854269453784,60.946689649430375,86.96224878475276,4808.706898373176,26.015559135322384,0,1,-0.0041653769838780885,4936.271480381072,0.0,-0.0041653769838780885,1.2173152855903968,1.1890958996588237
2022-10-10,4855.765090368695,4880.422395826743,4833.027555030747,4852.3623218034845,1869241,58.18798035761119,60.02711988549064,54.509701301852274,4811.009332353042,-5.517418583638367,0,1,-0.014288582437415931,4936.271480381072,0.0,-0.014288582437415931,1.199921575779912,1.1721054048705553
2022-10-11,4909.516019725999,4909.516019725999,4878.610023966003,4904.717370496682,1549656,59.14602544041888,59.73342173713338,57.971232846989864,4815.475514312502,-1.7621888901435199,0,1,0.010789600038304314,4936.271480381072,0.0,0.010789600038304314,1.212868249659909,1.1847519533918434
2022-10-12,4904.569863907032,4924.950624402139,4884.743055850869,4898.3516859557485,4438856,58.74169924897599,59.40284757441425,57.41940259809948,4820.38166444253,-1.9834449763147717,0,1,-0.0012978697976002707,4936.271480381072,0.0,-0.0012978697976002707,1.211294104590207,1.1832142996138881
2022-10-13,4957.0759307956,4957.0759307956,4888.088060418786,4946.098561212246,4580885,66.29551522874397,61.700403459190824,75.48573876785025,4826.4078623553,13.785335308659427,1,1,0.009747539237207947,4936.271480381072,0.0,0.009747539237207947,1.2231012414024987,1.1947477274254
2022-10-14,4884.576840460417,4921.639050206864,4878.007052238136,4880.576537816887,4349718,60.59555239052807,61.33211976963657,59.12241763231107,4830.871046812839,-2.2097021373255004,0,1,-0.013247213452070805,4936.271480381072,0.0,-0.013247213452070805,1.206898558184147,1.1789206492588191
2022-10-17,4852.537459906349,4858.008385598363,4849.6230291488555,4854.8800138375345,2494475,45.22404957085025,55.96276303670779,23.74662263913517,4833.637942708165,-32.21614039757262,0,1,-0.005265059113456094,4936.271480381072,0.0,-0.005265059113456094,1.2005441659313625,1.1727135623503975
2022-10-18,4859.922682656573,4865.682067922091,4828.901292890691,4853.394152119999,4403209,35.415623443318985,49.11371650557819,8.01943731880057,4835.688666601078,-41.09427918677762,0,1,-0.0003060552914389003,4936.271480381072,0.0,-0.0003060552914389003,1.2001767330367732,1.172354647159298
2022-10-19,4872.0487403173365,4900.341475482987,4853.6061829053415,4853.6061829053415,3097953,28.92226184112109,42.38323161742582,2.000322288511626,4837.872972032224,-40.382909328914195,0,1,4.3687114356982804e-05,4936.271480381072,0.0,4.3687114356982804e-05,1.200229165294958,1.1724058639508355
2022-10-20,4832.6849792966395,4833.967273675436,4792.213975636731,4833.967273675436,3727978,27.723580535697707,37.49668125684978,8.177379093393554,4839.682789573314,-29.31930216345623,0,1,-0.0040462510739075475,4936.271480381072,0.0,-0.0040462510739075475,1.1953727367459481,1.1676620154647688
2022-10-21,4847.8112297923035,4857.278349978295,4847.8112297923035,4857.278349978295,3995785,31.63771128258316,35.543691265427576,23.82575131689434,4842.765585703813,-11.717939948533235,0,1,0.004822348804429222,4936.271480381072,0.0,0.004822348804429222,1.2011372410338423,1.1732928889890226
2022-10-24,4823.663200137813,4823.663200137813,4802.285303129339,4813.006427383991,4980125,25.295820049905213,32.12773419358679,11.631991762542057,4844.984111691859,-20.495742431044732,0,1,-0.009114553337158937,4936.271480381072,0.0,-0.009114553337158937,1.1901894115851914,1.162598848372223
2022-10-25,4804.625330869584,4845.150843311522,4783.278042541032,4805.782382223343,3706709,21.180069738511424,28.478512708561666,6.583183798410943,4847.297032695131,-21.895328910150724,0,1,-0.0015009423464605876,4936.271480381072,0.0,-0.0015009423464605876,1.1884030058970343,1.1608538545287548
2022-10-26,4788.208785653131,4809.105981873873,4788.208785653131,4809.105981873873,2826629,20.34240151575922,25.766475644294182,9.494253258689298,4849.4277570477225,-16.272222385604884,0,1,0.0006915834688694389,4936.271480381072,0.0,0.0006915834688694389,1.1892248857702674,1.1616566818643201
2022-10-27,4836.421432791222,4836.421432791222,4811.164110911263,4828.238325152856,4024625,26.363857440179743,25.965602909589368,27.160366501360492,4852.613941447605,1.1947635917711246,0,1,0.00397835758893561,4936.271480381072,0.0,0.00397835758893561,1.1939560476195226,1.1662781675403529
2022-10-28,4850.104713385511,4858.91641882177,4850.104713385511,4855.303074559832,3395265,38.08473799440377,30.0053146045275,54.243584774156304,4855.938458354817,24.238270169628805,0,1,0.005605512318225925,4936.271480381072,0.0,0.005605512318225925,1.2006487829518742,1.1728157541749782
2022-10-31,4808.094487539681,4836.658637659017,4768.649772220927,4808.965230353262,2524061,35.5943300259764,31.868319745010464,43.04635058790826,4857.1239914422085,11.178030842897794,0,1,-0.009543759368877414,4936.271480381072,0.0,-0.009543759368877414,1.189190079880846,1.1616226828331038
2022-11-01,4749.4498350136,4789.02137756494,4713.9638645716595,4746.298479537168,1091679,31.165231213840066,31.633956901286993,30.22777983894622,4857.158573553405,-1.4061770623407739,-1,1,-0.013031233917133345,4936.271480381072,0.0,-0.013031233917133345,1.173693465777984,1.1464853059296576
2022-11-02,4797.98293767478,4799.437102462147,4796.155605460759,4796.155605460759,3778217,39.67765846936216,34.315190757312045,50.40259389346238,4857.88567784168,16.087403136150336,0,1,0.010504422791474566,4936.271480381072,0.0,0.010504422791474566,1.186022438170107,1.1585284723073557
2022-11-03,4815.075131440278,4815.075131440278,4779.510513926139,4808.252684232094,2764239,48.134457875832,38.921613130152025,66.56014736719195,4858.32069120141,27.63853423703992,0,1,0.0025222448490958005,4936.271480381072,0.0,0.0025222448490958005,1.1890138771556935,1.1614505647791638
2022-11-04,4773.013612172298,4819.06784930175,4773.013612172298,4777.174400855113,2339083,46.62555267671271,41.489592979005586,56.897472072126945,4858.474491326393,15.407879093121359,0,1,-0.006463529564262993,4936.271480381072,0.0,-0.006463529564262993,1.1813286508083787,1.1539434947162837
2022-11-07,4843.105433140145,4843.105433140145,4838.140477277581,4838.140477277581,2210368,59.639393299842624,47.5395264192846,83.83912706095867,4859.688967328057,36.299600641674076,0,1,0.012761953260813641,4936.271480381072,0.0,0.012761953260813641,1.1964047118356553,1.1686700676614727
2022-11-08,4839.235083098408,4846.868048516172,4817.496205164808,4841.748402521552,4024628,69.14496663183043,54.74133982346654,97.95222024855822,4860.987366663914,43.21088042509168,0,1,0.000745725606958958,4936.271480381072,0.0,0.000745725606958958,1.1972969014655575,1.1695415748570144
2022-11-09,4895.186816138468,4907.28207630279,4887.964257690897,4887.964257690897,4703367,76.09905884475798,61.86057949723035,104.57601753981325,4863.154948779829,42.7154380425829,0,1,0.009545282267305888,4936.271480381072,0.0,0.009545282267305888,1.208725438347817,1.180705179312374
2022-11-10,4895.792055058084,4915.426251486054,4846.898244212466,4889.774039162341,4781039,79.82170480483703,67.84762126643257,103.76987188164594,4866.001265380609,35.92225061521337,0,1,0.0003702525992483885,4936.271480381072,0.0,0.0003702525992483885,1.209172972083143,1.1811423384739603
2022-11-11,4962.079236331,4973.622005031562,4962.079236331,4971.380078987918,2740081,86.2599983688023,73.98508030055581,110.80983450529527,4870.485306111873,36.82475420473946,0,1,0.01668912288625024,4936.271480381072,0.0,0.01668912288625024,1.229353008404971,1.2008545681069052
2022-11-14,5051.787402568881,5056.829455415666,5030.7426850878965,5040.838880818703,1612236,88.96195310952075,78.97737123687745,108.93111685480733,4875.986371469622,29.953745617929883,0,1,0.013971734352873133,4940.022103202328,0.0,0.013971734352873133,1.2465292020643108,1.217632589128929
2022-11-15,5024.804447416895,5030.196450255053,5024.804447416895,5030.196450255053,4890702,89.51333420292606,82.48935889222699,103.56128482432422,4880.1409109667,21.07192593209723,0,1,-0.0021112419609653488,4940.022103202328,0.0,-0.0021112419609653488,1.243897477307344,1.2150618721137212
2022-11-16,5076.639467197737,5076.639467197737,5036.882680838508,5068.448268899998,4364916,92.10962499973645,85.69611426139681,104.93664647641572,4884.32125227926,19.240532215018902,0,1,0.0076044383202977794,4967.079303521998,0.0,0.0076044383202977794,1.2533566189503016,1.2243017351755556
2022-11-17,5097.468688166991,5120.558394270287,5036.140257755688,5093.726965582215,4988395,91.78860337573062,87.72694396617474,99.91192219484233,4887.313701598812,12.184978228667589,0,1,0.004987462698855305,4991.8524262705705,0.0,0.004987462698855305,1.2596076883356797,1.2304078944118875
2022-11-18,5166.938335800657,5166.938335800657,5145.522053428477,5148.012351256618,3374151,92.7203832918113,89.39142374138693,99.37830239266006,4892.0356675722005,9.98687865127313,0,1,0.010657301822654341,5045.052104231486,0.0,0.010657301822654341,1.273031707648409,1.2435207227076115
2022-11-21,5106.750349573993,5125.867603172726,5040.996657214363,5109.03374006138,3526537,89.1159490694836,89.29959885075249,88.74864950694587,4895.31093894245,-0.5509493438066215,-1,1,-0.007571584630274519,5045.052104231486,0.0,-0.007571584630274519,1.2633928403369261,1.2341053003161306
2022-11-22,5132.5857165216885,5163.05861693336,5112.615661399295,5136.1740202277915,4407405,89.539751284749,89.37964966208466,89.85995453007769,4899.013831575224,0.4803048679930271,0,1,0.005312213922878728,5045.052104231486,0.0,0.005312213922878728,1.2701042533734292,1.2406611316747684
2022-11-23,5178.089636395602,5184.956532595018,5178.089636395602,5178.2907571269525,1177476,92.02957331239014,90.26295754551981,95.5628048461308,4901.839412424272,5.299847300610992,0,1,0.008200021403732105,5074.724941984413,0.0,0.008200021403732105,1.2805191354360625,1.2508345795092801
2022-11-24,5104.7068954212145,5127.48095116613,5097.381529262715,5107.804061273328,2199217,78.62821449101818,86.38470986068593,63.11522375168269,4903.934751361826,-23.26948610900324,0,1,-0.013611961776501702,5074.724941984413,0.0,-0.013611961776501702,1.263088757910428,1.2338082670242732
2022-11-25,5068.517355489193,5068.517355489193,5060.421269459353,5060.421269459353,3746514,59.8319345044474,77.53378474193975,24.428234029462686,4905.787673452142,-53.10555071247707,0,1,-0.00927654844343484,5074.724941984413,0.0,-0.00927654844343484,1.251371653859314,1.222362784865312
2022-11-28,4962.790830963562,4988.678869792867,4962.790830963562,4978.885682457059,2832942,42.302798257636844,65.79012258050545,-4.671850388100381,4906.523417782409,-70.46197296860583,0,1,-0.016112410935899213,5074.724941984413,0.0,-0.016112410935899213,1.231209039538797,1.202667573362812
2022-11-29,4957.760818726125,4998.293858994916,4937.082411101512,4968.230693397918,3675877,32.39058867752646,54.656944612845784,-12.142123193112198,4908.779706988776,-66.79906780595797,0,1,-0.0021400348870599384,5074.724941984413,0.0,-0.0021400348870599384,1.2285742092409204,1.2000938227982798
2022-11-30,4986.470703507903,5016.056139775702,4982.833646891382,4997.142630508713,3253962,29.67043545325881,46.328108226316786,-3.6449100928571454,4912.069824799061,-49.97301831917393,0,1,0.005819362846659848,5074.724941984413,0.0,0.005819362846659848,1.2357237283485416,1.2070776042031781
2022-12-01,5067.149877515661,5067.149877515661,5041.166937209462,5057.5374450542095,1924276,35.9787049419535,42.87830713152903,22.179500562802446,4917.210537910338,-20.69880656872658,0,1,0.012085869668152283,5074.724941984413,0.0,0.012085869668152283,1.2506585242752053,1.2216661868069232
2022-12-02,5078.207784745694,5081.74967763925,5005.674502124863,5060.893321160917,4236138,40.63550561308298,42.13070662538034,37.64510358848824,4922.333802450774,-4.485603036892101,0,1,0.000663539547292924,5074.724941984413,0.0,0.000663539547292924,1.251488385666221,1.2224768106354602
2022-12-05,5125.451867555967,5160.219675413752,5087.038339398027,5126.522790154459,2068307,52.5656842545024,45.609032501754356,66.47898775999849,4928.532305381322,20.869955258244133,1,1,0.012967961351630697,5074.724941984413,0.0,0.012967961351630697,1.2677176386835551,1.2383298426690457
2022-12-06,5070.185000404897,5071.8974933542395,5042.461191681766,5071.8974933542395,3762643,55.18312431532864,48.80039643961245,67.94858006676101,4932.173672961282,19.148183627148562,0,1,-0.010655428452425397,5074.724941984413,0.0,-0.010655428452425397,1.2542095640866848,1.2251349076299825
2022-12-07,5005.137108348042,5048.4518327997375,4938.471981735292,5004.435965218991,3949908,46.850352106901134,48.15038166204201,44.25029299661938,4933.741980085666,-3.900088665422629,0,1,-0.01330104329270132,5074.724941984413,0.0,-0.01330104329270132,1.2375272683766478,1.2088393351841964
2022-12-08,5014.609585738953,5014.609585738953,4989.16296259867,5002.983868927741,3282321,41.0782494051768,45.79300424308693,31.648739729356535,4935.779427637763,-14.144264513730398,0,1,-0.0002901618286940133,5074.724941984413,0.0,-0.0002901618286940133,1.237168185201397,1.208488576152102
2022-12-09,5009.904148776035,5044.949078811511,4997.9049516329205,5019.21331517403,2931441,39.6546148086388,43.74687443160422,31.470095562707954,4938.896953769984,-12.276778868896265,0,1,0.0032439533429411416,5074.724941984413,0.0,0.0032439533429411416,1.2411815010715614,1.2124088567086169
2022-12-12,5021.262970009678,5063.971029892008,4961.8334857016225,5018.870284001528,1265033,38.52196244083505,42.005237101347824,31.5554131198095,4941.650888525836,-10.449823981538323,0,1,-6.834361302499037e-05,5074.724941984413,0.0,-6.834361302499037e-05,1.2410966742433585,1.212325996306886
2022-12-13,4946.8657038510955,4946.8657038510955,4932.402905296269,4937.236141884612,1533857,26.388490149707895,36.79965478413451,5.566160880854667,4943.865126403699,-31.233493903279843,0,1,-0.016265441722440488,5074.724941984413,0.0,-0.016265441722440488,1.2209096886165385,1.1926069784653568
2022-12-14,4939.780089805392,4939.780089805392,4934.834456254098,4934.834456254098,2922201,17.94810258821019,30.515804052159737,-7.187300339688903,4944.602905920917,-37.70310439184864,0,1,-0.0004864433382353317,5074.724941984413,0.0,-0.0004864433382353317,1.220315785231924,1.1920268427455494
2022-12-15,4885.770897461972,4891.524609764004,4874.811427755203,4883.919094907272,4352477,13.02910225816499,24.686903454161484,-10.286500133828,4943.415459631833,-34.97340358798948,0,1,-0.01031754191516987,5074.724941984413,0.0,-0.01031754191516987,1.2077251259680502,1.1797280558315146
2022-12-16,4921.904801872299,4921.904801872299,4889.3749445615085,4912.070384143376,2133768,14.987707048324738,21.453837985549235,2.0554451738757464,4943.2028525726955,-19.39839281167349,0,1,0.0057640777189489345,5074.724941984413,0.0,0.0057640777189489345,1.2146865474572575,1.186528100032552
2022-12-19,4901.556132286885,4985.735447879974,4901.556132286885,4928.200272533043,4924845,19.39988200058027,20.769185990559578,16.661274020621654,4944.719611587287,-4.107911969937923,0,1,0.003283725013740746,5074.724941984413,0.0,0.003283725013740746,1.2186752440569972,1.1904243320341352
2022-12-20,4898.8057167600655,4898.8057167600655,4892.173149885707,4892.173149885707,2135730,15.992703219912332,19.177025067010497,9.624059525716007,4944.468727175067,-9.55296554129449,0,1,-0.0073104014964916475,5074.724941984413,0.0,-0.0073104014964916475,1.2097662387291057,1.1817218522157729
2022-12-21,4866.914127383011,4874.37229419391,4866.1595922011975,4873.289127212929,3305694,11.863204703669563,16.739084945896852,2.111444219214981,4943.967476000211,-14.627640726681872,0,1,-0.003860047895733021,5074.724941984413,0.0,-0.003860047895733021,1.2050964831049706,1.1771603492667857
2022-12-22,4815.0004580397,4852.1310673211465,4798.2706590809075,4832.694236137945,2156649,12.227399173358071,15.235189688383924,6.211818143306363,4941.699389498725,-9.023371545077561,0,1,-0.008330080570901899,5074.724941984413,0.0,-0.008330080570901899,1.1950579323049957,1.1673545087125223
2022-12-23,4837.004391113488,4837.004391113488,4824.25063459663,4832.064063692626,2268470,14.160444243743118,14.876941206836987,12.727450317555384,4940.729140016239,-2.149490889281603,0,1,-0.00013039774803180748,5074.724941984413,0.0,-0.00013039774803180748,1.1949020994418555,1.1672022883134314
2022-12-26,4885.635987208403,4885.635987208403,4872.25037049719,4872.25037049719,3616387,22.594715167473964,17.449532527049314,32.885080448323265,4941.076547149433,15.435547921273951,0,1,0.0083165923040045,5074.724941984413,0.0,0.0083165923040045,1.2048396130461125,1.1769094338816353
2022-12-27,4833.576679620893,4857.084781239203,4805.977837091665,4834.90578085678,3891196,21.577277292119856,18.825447448739496,27.080936978880572,4940.706779724169,8.255489530141077,0,1,-0.0076647517677952415,5074.724941984413,0.0,-0.0076647517677952415,1.1956048164921076,1.1678887152177562
2022-12-28,4866.512793589917,4866.512793589917,4857.2560822099485,4857.2560822099485,2624508,24.873118597131864,20.84133783153695,32.93668012832169,4940.7797777102605,12.09534229678474,0,1,0.004622696359805278,5074.724941984413,0.0,0.004622696359805278,1.2011317345250714,1.173287510130251
2022-12-29,4853.939786727853,4853.939786727853,4811.1073752138245,4838.338291463612,4702085,23.706551637156952,21.79640910007695,27.52683671131696,4940.867198066025,5.73042761124001,0,1,-0.0038947484806544086,5074.724941984413,0.0,-0.0038947484806544086,1.196453628526964,1.1687178503828004
2022-12-30,4821.666884253742,4821.666884253742,4795.372154403899,4809.019984483399,2916749,20.20262746176006,21.26514855397132,18.07758527733754,4939.902030756127,-3.187563276633778,-1,1,-0.006059581867588815,5074.724941984413,0.0,-0.006059581867588815,1.1892036198141311,1.1616359088882935
