日期,开盘,收盘,最高,最低,成交量,成交额,ma,ma_slope,price_above_ma,price_below_ma,signal,returns,strategy_returns,cum_returns,benchmark_returns
2024-01-02 08:55:06.768514,3992.9660044970533,4005.659991293429,4006.8565523316256,3975.1997891415,2235354,1920827.3260029526,4041.073245998368,-1.580906257360175,False,True,-1,-0.0020232523620364873,-0.0,1.056311668764939,1.006817846562243
2024-01-03 08:55:06.768514,4041.8732209952877,4024.6635020293725,4043.1943782555177,4041.4643950168943,4832456,1680878.173506956,4038.047642881941,-1.9773060177752086,False,True,-1,0.004744164701260045,0.0,1.056311668764939,1.0115943562505023
2024-01-04 08:55:06.768514,4052.8175693250264,4051.934019871944,4058.7862886167386,4051.9824130536053,4436414,892344.4630075346,4036.332579507622,-2.1636793178550304,True,False,-1,0.006775850410555062,0.0,1.056311668764939,1.0184487682846175
2024-01-05 08:55:06.768514,4062.794921052954,4050.9080083033136,4072.6992061786086,4072.808865631202,2980260,588797.0484620816,4034.7702911458887,-2.387594697769964,True,False,-1,-0.00025321527043598024,-0.0,1.056311668764939,1.018190881504331
2024-01-08 08:55:06.768514,4031.4907773833797,4036.821829516,4036.272221157586,4021.105614686082,1094859,1148253.3816144958,4032.946233314473,-2.486963886833928,True,False,-1,-0.0034772892295852342,-0.0,1.056311668764939,1.0146503373184141
2024-01-09 08:55:06.768514,4059.194626708698,4043.495773156559,4045.4319380870434,4001.3718344369445,1480655,1076133.94332,4031.94223593829,-2.270625955972355,True,False,-1,0.0016532668327746691,0.0,1.056311668764939,1.0163278250679664
2024-01-10 08:55:06.768514,4035.801195509954,4050.538077717317,4059.6254543070922,4028.9012587838265,1137585,1914769.5499909145,4031.342460787604,-2.021803887110491,True,False,-1,0.001741637670925611,0.0,1.056311668764939,1.0180978998941146
2024-01-11 08:55:06.768514,4084.494950388317,4069.490658237556,4071.5164013660883,4050.5632897590253,1625763,1304893.5741377154,4032.894532824301,-1.6102183474899447,True,False,-1,0.004679027861631768,0.0,1.056311668764939,1.022861608333588
2024-01-12 08:55:06.768514,4069.5043894351743,4080.965238487086,4094.852860663846,4088.6854092325448,4292434,804189.2965449314,4035.356955143655,-1.1024682858259893,True,False,-1,0.0028196600540912886,0.0,1.056311668764939,1.0257457303514697
2024-01-15 08:55:06.768514,4071.4050497517023,4075.296047403525,4102.87858383474,4089.8579753685726,1500553,1374345.5034934795,4037.031728832222,-0.7362870003085845,True,False,-1,-0.0013891789692536127,-0.0,1.056311668764939,1.0243207859550636
2024-01-16 08:55:06.768514,4096.67256223915,4087.7653020109437,4072.5426399978446,4084.4274010841486,4676932,801036.4446994135,4039.521733176482,-0.15515128218858082,True,False,0,0.003059717493496761,0.0,1.056311668764939,1.0274549181828025
2024-01-17 08:55:06.768514,4079.5141625482534,4079.6655385208687,4094.535387756755,4097.30992009059,2355049,641309.1438260957,4040.223086021386,0.21754431394447238,True,False,1,-0.0019814649060430067,-0.0019814649060430067,1.0542186242634375,1.025419052319882
2024-01-18 08:55:06.768514,4045.353326292395,4046.3222069639605,4028.483618533449,4094.130486716296,4523473,842557.9851439123,4039.8148594469408,0.3482279939318687,True,False,1,-0.008173055178684385,-0.008173055178684385,1.0456024372769357,1.0170382458239975
2024-01-19 08:55:06.768514,4052.8651839887093,4048.404335465163,4043.0186631952693,4020.952019987296,4269131,945524.2648886992,4039.531949552182,0.47616584062934636,True,False,1,0.0005145730850644181,0.0005145730850644181,1.0461404761488362,1.0175615863317797
2024-01-22 08:55:06.768514,4074.711701023671,4058.203987845157,4072.5075056470287,4026.0637299621912,3205988,947434.796128711,4040.991215330818,0.8044982016344875,True,False,1,0.002420620957779951,0.002420620957779951,1.048672785710184,1.0200247172334862
2024-01-23 08:55:06.768514,4056.377969534663,4058.9146563884465,4040.876209957002,4029.6317757221036,4879713,1899159.673460704,4044.0623338538035,1.212009791551327,True,False,1,0.00017511898007538385,0.00017511898007538385,1.0488564282188504,1.0202033429216197
2024-01-24 08:55:06.768514,4072.5928334716696,4059.298524940451,4056.238724971222,4081.882577416655,4461791,1814066.0067584256,4047.390989433289,1.604852864568511,True,False,1,9.457418657476957e-05,9.457418657476957e-05,1.0489556229623829,1.0202998278229174
2024-01-25 08:55:06.768514,4068.133962096677,4069.7448535452822,4071.697820199171,4081.524359206297,4874275,623902.0604106257,4051.050625863715,1.8156093039413919,True,False,1,0.002573431971225837,0.002573431971225837,1.0516550388989114,1.0229255000200732
2024-01-26 08:55:06.768514,4040.7550952005427,4047.409101174471,4088.6839754178236,4076.2655949076548,1266855,1596627.6086040467,4052.96412679082,1.760717164716516,False,True,-1,-0.0054882439009300565,-0.0,1.0516550388989114,1.0173114353834822
2024-01-29 08:55:06.768514,4053.6189127151943,4039.9863499092153,4057.8907847760156,4030.328348103864,3045874,1410884.4329787951,4054.2744001390033,1.7242671306781177,False,True,0,-0.0018339513203895486,-0.0,1.0516550388989114,1.0154457357333133
2024-01-30 08:55:06.768514,4060.8887229976167,4049.011629877367,4050.8913879674883,4078.239186803834,1691134,1930615.713660435,4056.4419820682,1.6920248891718075,False,True,0,0.0022339877381898354,0.0,1.0516550388989114,1.0177142290557386
2024-01-31 08:55:06.768514,4023.554884743562,4038.64932494795,4021.9962228777517,4033.332725050252,3686427,1672428.9173568957,4057.141273214129,1.6918187192743062,False,True,0,-0.0025592183665155144,-0.0,1.0516550388989114,1.015109676108875
2024-02-01 08:55:06.768514,4087.424223506192,4069.592577061784,4095.3259083740522,4070.6148394728675,3134934,478240.20648970414,4058.0242010736206,1.8209341626679816,True,False,1,0.007661782349531743,0.007661782349531743,1.0597125909137433,1.0228872255081247
2024-02-02 08:55:06.768514,4046.919780350082,4052.7798648495154,4083.0998960014736,4042.165197580998,4941457,2024761.525475061,4058.117793900931,1.858584434874865,False,True,-1,-0.004131301080858463,-0.0,1.0597125909137433,1.0186613704077867
2024-02-05 08:55:06.768514,4034.957171932241,4044.1184772991714,4063.036385989598,4027.102423713916,2406374,989845.3135051565,4058.4826262900897,1.749141095927189,False,True,0,-0.002137147301156328,-0.0,1.0597125909137433,1.0164843410092275
2024-02-06 08:55:06.768514,4041.5672726195535,4042.3609811240703,4033.020855401764,4033.023550847702,1014705,728309.348316437,4058.425886688465,1.4363552834661732,False,True,0,-0.00043458078317104576,-0.0,1.0597125909137433,1.0160425964482305
2024-02-07 08:55:06.768514,4075.68580690647,4060.4098404762453,4066.898187654987,4054.4233523812436,1369811,928625.0694595504,4058.9194748264117,1.1528485393122536,True,False,1,0.004464930132775047,0.004464930132775047,1.064444133592995,1.0205791556532953
2024-02-08 08:55:06.768514,4071.3052695162764,4066.863609784302,4088.29714249238,4061.2060760272984,3868631,1457292.2512575602,4058.788122403749,0.7737496540034045,True,False,1,0.0015894379044505413,0.0015894379044505413,1.0661360014460979,1.0222013028477828
2024-02-09 08:55:06.768514,4079.396895920725,4076.169975975541,4067.688917387397,4066.525957747626,4968157,1779283.2495751171,4058.548359278172,0.5584232487351983,True,False,1,0.0022883398815858325,0.0022883398815858325,1.0685756829774014,1.0245404468560984
2024-02-12 08:55:06.768514,4099.3058762803175,4088.526874747495,4081.602591284017,4083.3256524540616,3515321,1172750.1867837592,4059.2099006453705,0.4935500506367134,True,False,1,0.003031497421546181,0.003031497421546181,1.0718150674050744,1.0276463385790124
2024-02-13 08:55:06.768514,4083.319480712955,4084.878365009345,4090.726018553899,4099.732405622719,3219287,840663.8826405583,4059.0655537952894,0.26235717270892567,True,False,1,-0.0008923775848668214,-0.0008923775848668214,1.0708586036637995,1.026729290021294
2024-02-14 08:55:06.768514,4080.579994805196,4056.08329061629,4053.2117035236706,4024.0667801044615,2654558,721657.9334581213,4057.8864414000614,0.07451681859324708,False,True,-1,-0.007049187716263616,-0.0,1.0708586036637995,1.0194916825221478
2024-02-15 08:55:06.768514,4044.3079064956805,4061.1697987101943,4065.3136694506616,4079.3457141669487,4966304,1220647.531134229,4058.6288209873733,0.06046199137526855,True,False,0,0.0012540442908732796,0.0,1.0708586036637995,1.0207701702462075
2024-02-16 08:55:06.768514,4063.1544729593684,4050.0629542330744,4054.0336926598075,4029.632376939043,3575836,1124046.7771982343,4058.7117519257686,0.059395802483777516,False,True,-1,-0.0027348879824348193,-0.0,1.0708586036637995,1.0179784781747732
2024-02-19 08:55:06.768514,4053.3371922250935,4052.453739549959,4022.085278845344,4068.2938829662467,3928467,1098694.7739408016,4058.4242395110086,-0.005838677908104728,False,True,0,0.0005903081862927984,0.0,1.0708586036637995,1.0185793992039096
2024-02-20 08:55:06.768514,4038.0075388620307,4029.9005251966164,4027.9751809204304,3987.069313775614,3227105,806597.4857997834,4056.9735329514174,-0.1452353737047815,False,True,0,-0.00556532308641422,-0.0,1.0708586036637995,1.012910675758174
2024-02-21 08:55:06.768514,4046.8672002456383,4051.8871073054493,4080.9020749810443,4025.0507281794107,1001526,1594021.7073543107,4056.602962069667,-0.23165127567449417,False,True,-1,0.005455862240609566,0.0,1.0708586036637995,1.0184369768671535
2024-02-22 08:55:06.768514,4056.0890553295935,4045.961705736836,4079.705375792339,4031.9401219189967,4574819,589589.677645089,4055.4138046792445,-0.3374317724504635,False,True,-1,-0.0014623807158719027,-0.0,1.0708586036637995,1.0169476342718522
2024-02-23 08:55:06.768514,4047.937928283138,4034.5475520002956,4074.7486688607833,4047.7086508078005,3889372,1160322.9654031184,4054.7707272205357,-0.37776320576363104,False,True,-1,-0.0028211225332054335,-0.0,1.0708586036637995,1.014078700385718
2024-02-26 08:55:06.768514,4042.6492146459314,4044.6649459619075,4032.3038822396666,4076.841199833281,2613903,409200.7749154392,4055.0046570231702,-0.42052436222002143,False,True,-1,0.0025076898539950765,0.0,1.0708586036637995,1.0166216952538276
2024-02-27 08:55:06.768514,4052.3898292490076,4049.1702540143856,4054.5768561724076,4036.975031351927,3123162,1948820.6974673043,4055.0125882300213,-0.40529655652680957,False,True,-1,0.0011138890644022403,0.0,1.0708586036637995,1.017754099042805
2024-02-28 08:55:06.768514,4047.9950843935744,4042.6169737245987,4042.173851996898,4052.4455042799163,1223002,1133192.4320919001,4055.2109706688534,-0.2675470731207952,False,True,-1,-0.0016184254745252868,-0.0,1.0708586036637995,1.0161069398821114
2024-02-29 08:55:06.768514,4036.5027177458437,4038.4938274780798,4012.6412167565554,4041.706086959431,4366431,1911855.6897281255,4053.656033189669,-0.49727877977043133,False,True,-1,-0.001019920084766257,-0.0,1.0708586036637995,1.0150705920058554
2024-03-01 08:55:06.768514,4047.5362296954645,4042.4414590940823,4082.2273609672957,4019.7893126588606,1846062,651728.8799414826,4053.139112901897,-0.5572639023871488,False,True,-1,0.0009775009656181055,0.0,1.0708586036637995,1.0160628244897116
2024-03-04 08:55:06.768514,4037.9160046101206,4038.5206930782733,4021.094121898465,4048.9364704820405,1564347,1513833.0201672819,4052.8592236908526,-0.5565015820156077,False,True,-1,-0.0009699005057918209,-0.0,1.0708586036637995,1.0150773446423227
2024-03-05 08:55:06.768514,4038.68228376683,4045.8932286508575,4043.3646434066823,4039.2015409698556,3605598,1034260.182415799,4053.035836067191,-0.39376968842261706,False,True,-1,0.0018255534966602482,0.0,1.0708586036637995,1.016930422638215
2024-03-06 08:55:06.768514,4071.1962282366017,4057.384761226078,4049.654159668151,4046.1212365028246,4819436,864260.687819434,4052.8845821046825,-0.37183799649842514,True,False,-1,0.0028402955604076574,0.0,1.0708586036637995,1.0198188056028779
2024-03-07 08:55:06.768514,4088.6579211299704,4080.65707654739,4094.2882285180917,4051.26168813069,2255425,560667.1838864281,4053.5742554428375,-0.1839549236407038,True,False,0,0.005735792065793444,0.0,1.0708586036637995,1.025668274216602
2024-03-08 08:55:06.768514,4087.2999675990063,4078.50154648918,4105.394774152957,4065.4738207277755,1118586,1051088.9868026858,4053.690833968519,-0.1079893252016518,True,False,0,-0.0005282311200807133,-0.0,1.0708586036637995,1.0251264843152812
2024-03-11 08:55:06.768514,4071.294239757629,4067.617701477063,4043.417491993495,4079.415085571408,4979299,1070076.323962974,4052.645375304998,-0.2359281718172042,True,False,-1,-0.0026685891590468858,-0.0,1.0708586036637995,1.0223908428925856
2024-03-12 08:55:06.768514,4042.337236060669,4051.2756585946645,4066.2919524589925,4060.9338899255094,4144749,1964044.2598218883,4050.9652399842644,-0.4047348245756893,True,False,-1,-0.004017595576020883,-0.0,1.0708586036637995,1.018283289965216
2024-03-13 08:55:06.768514,4029.2876920478434,4040.7038020961704,4025.884443322202,4060.1184892984184,3184158,1703097.6583080252,4050.1962655582574,-0.501470511059597,False,True,-1,-0.002609513000199404,-0.0,1.0708586036637995,1.0156260664821661
2024-03-14 08:55:06.768514,4066.0874592264245,4060.8368589452866,4061.1597572952865,4068.339521084066,2014645,971035.025301029,4050.1796185700123,-0.347641461965668,True,False,-1,0.004982561908811967,0.0,1.0708586036637995,1.0206864862346168
2024-03-15 08:55:06.768514,4061.828370449898,4070.548952625137,4064.5280650319523,4101.139429197111,4612700,1729622.2471735855,4051.2039184896157,-0.1935194412281362,True,False,0,0.0023916483269836863,0.0,1.0708586036637995,1.0231276093617947
2024-03-18 08:55:06.768514,4076.4005052997913,4075.2328296817204,4054.2492562454695,4115.73576959804,3690053,449545.86133800104,4052.3428729962034,-0.05163506946491907,True,False,0,0.0011506745431872911,0.0,1.0708586036637995,1.0243048962563195
2024-03-19 08:55:06.768514,4095.0421093614236,4085.1816246596627,4079.5638677455054,4080.6288868141196,2873034,791212.257809809,4055.1069279693556,0.20710919021644258,True,False,1,0.002441282595065708,0.002441282595065708,1.0734728721347002,1.0268055139715906
2024-03-20 08:55:06.768514,4095.297222144637,4078.8949609294,4071.590781844759,4092.028089899998,4831625,1247331.3816156597,4056.4573206505534,0.3572738545870834,True,False,1,-0.001538894548118508,-0.001538894548118508,1.071820910584219,1.0252253685641617
2024-03-21 08:55:06.768514,4084.1997971320284,4078.7075903362575,4121.52431011964,4092.4490694689507,1800335,1571166.2925470923,4058.0946148805247,0.4520359437687148,True,False,1,-4.5936606590135654e-05,-4.5936606590135654e-05,1.0717716747687143,1.0251782731897396
2024-03-22 08:55:06.768514,4068.39079458921,4073.5556158362433,4076.6000762691847,4104.579183636193,2769164,1148080.7308782472,4060.0450180723224,0.6354184103803163,True,False,1,-0.00126313896887853,-0.00126313896887853,1.0704178782005738,1.023883330562826
2024-03-25 08:55:06.768514,4082.5335973106494,4078.3470841331746,4097.465166134564,4103.356123892174,1505854,1407837.2567486037,4061.7291249808854,0.9083749675887247,True,False,1,0.001176237358415877,0.001176237358415877,1.0716769436980296,1.0250876603868935
2024-03-26 08:55:06.768514,4106.377688704672,4113.792227188035,4139.999097587971,4088.6909621755804,1290475,1003277.8190549588,4064.960223639568,1.3994983655303712,True,False,1,0.008691056039040967,0.008691056039040967,1.0809909480714572,1.0339967546882454
2024-03-27 08:55:06.768514,4137.143017616983,4140.746179794171,4155.207785185763,4122.139982937786,4451445,974281.9656884224,4069.8666839430466,1.9670418384789172,True,False,1,0.006552093814558235,0.006552093814558235,1.0880737021759097,1.0407715984289114
2024-03-28 08:55:06.768514,4154.016765399526,4146.395032299012,4152.0763740255625,4156.1749109268885,1548235,1634510.1656507803,4075.261744184093,2.5082125614080724,True,False,1,0.00136421124588737,0.00136421124588737,1.0895580645567724,1.0421914307478883
2024-03-29 08:55:06.768514,4180.524937856477,4172.437297150667,4206.3932261792725,4219.331666273102,4261488,1576339.717720117,4081.7615360869218,3.0557617597306033,True,False,1,0.006280700379195592,0.006280700379195592,1.0964012523059898,1.048737122862181
2024-04-01 08:55:06.768514,4180.142926613253,4184.67843698855,4197.550473820881,4182.631122834484,3851182,957941.5229530457,4089.069423282436,3.672655028623285,True,False,1,0.002933810376549495,0.002933810376549495,1.099617885676867,1.0518139187155067
2024-04-02 08:55:06.768514,4185.425230070348,4196.727625011272,4218.220353268152,4214.222427298092,1345381,1018892.4442920616,4096.6111431004565,4.150421513110087,True,False,1,0.00287935816434981,0.00287935816434981,1.1027840794136559,1.054842467709737
2024-04-03 08:55:06.768514,4207.1735797706215,4207.750925710404,4195.983807927626,4235.061584704966,3056889,1686215.7890695576,4104.129451324674,4.767213067412058,True,False,1,0.002626641918202166,0.002626641918202166,1.1056806983033698,1.0576131611525232
2024-04-04 08:55:06.768514,4247.314763046364,4237.236923398438,4259.874117109032,4255.172946003325,2245264,1052621.5998134098,4111.958443667225,5.38638287867002,True,False,1,0.0070075435092575855,0.0070075435092575855,1.113428803904077,1.065024431395263
2024-04-05 08:55:06.768514,4263.436126759609,4259.937870329704,4244.14765083101,4284.936496771354,3667728,2059311.4756786285,4121.030259859252,6.098524178692924,True,False,1,0.005357488226799267,0.005357488226799267,1.1193939856123722,1.0707302872477167
2024-04-08 08:55:06.768514,4257.875037573314,4257.415407777142,4294.384763628517,4250.0027138532,4522682,688291.2400768412,4130.520145174256,6.879102019337052,True,False,1,-0.000592135995722276,-0.000592135995722276,1.1187311521400962,1.0700962693029272
2024-04-09 08:55:06.768514,4230.523887696892,4237.9458664935755,4277.011401616427,4231.84908983281,1206862,1149237.6841839948,4139.853655569201,7.48934319296327,True,False,1,-0.004573089402551744,-0.004573089402551744,1.1136150945639398,1.065202623394068
2024-04-10 08:55:06.768514,4247.279375248932,4239.46784890549,4242.525233914879,4259.282472930808,2736310,941906.7369580715,4149.791857909668,7.992517396662106,True,False,1,0.0003591321031135575,0.0003591321031135575,1.1140150294949096,1.0655851718524494
2024-04-11 08:55:06.768514,4215.568552312716,4206.7980371646345,4237.690850424033,4197.685070235367,2649560,1422638.5536959912,4157.089916820635,8.182817263654215,True,False,1,-0.007706111452004616,-0.007706111452004616,1.1054303055184136,1.057373653756551
2024-04-12 08:55:06.768514,4241.282384663484,4246.437083030058,4234.791263144254,4250.167648110503,3152851,1259055.855807163,4165.88432334088,8.4122787253958,True,False,1,0.009422616801480599,0.009422616801480599,1.1158463516880572,1.0673368805118804
2024-04-15 08:55:06.768514,4237.407936028725,4233.938669207443,4243.943764473926,4265.8915358827935,4860988,1325554.7442535956,4173.819615317167,8.475019203473039,True,False,1,-0.00294327069452216,-0.00294327069452216,1.1125621138215442,1.0641954191502871
2024-04-16 08:55:06.768514,4252.0535656237425,4245.236832781333,4261.052846304893,4206.399657567237,3171365,1441793.6536175595,4181.82237572325,8.521123262279342,True,False,1,0.002668475964486383,0.002668475964486383,1.1155309590812752,1.0670351990478062
2024-04-17 08:55:06.768514,4234.126937650614,4248.274941811045,4211.5693656664125,4267.305790334568,3442256,1032868.6424677172,4190.291374767332,8.616192344265801,True,False,1,0.0007156512461807818,0.0007156512461807818,1.116329290202295,1.0677988241177234
2024-04-18 08:55:06.768514,4236.291978825162,4245.5818628076495,4256.697540837457,4245.264246024949,1564895,1595936.7238132684,4198.635088390902,8.667664472367687,True,False,1,-0.0006339229546775682,-0.0006339229546775682,1.1156216234402567,1.0671219219321375
2024-04-19 08:55:06.768514,4247.4264183503565,4233.928014946888,4225.961646095232,4243.355361300948,1061292,1811867.154716371,4206.653708346434,8.562344848718203,True,False,1,-0.002744935379259128,-0.002744935379259128,1.1125593141762091,1.064192741214643
2024-04-22 08:55:06.768514,4219.455699009196,4226.156791966497,4234.838864700057,4251.058556485573,4217037,1537192.2657966705,4214.0441937381,8.35240485638442,True,False,1,-0.0018354641252653625,-0.0018354641252653625,1.1105172514678088,1.0622394536157758
2024-04-23 08:55:06.768514,4234.4588331621535,4233.611493861175,4251.752495097387,4247.152478654254,4658548,1684266.5511869285,4220.035157071758,8.018150150255678,True,False,1,0.0017639435216529886,0.0017639435216529886,1.1124761411792192,1.0641131840184255
2024-04-24 08:55:06.768514,4253.908015676407,4255.019629741872,4258.672698890275,4260.688571881944,1038392,1297269.959213739,4225.748829569143,7.595697165947513,True,False,1,0.005056707709656161,0.005056707709656161,1.1181016078591288,1.0694940933599981
2024-04-25 08:55:06.768514,4262.414482116885,4256.005787209241,4289.278920413462,4211.9114578681365,3169600,1193590.0134135722,4231.229367314654,7.4139450494019,True,False,1,0.00023176331795871086,0.00023176331795871086,1.1183607427975812,1.0697419628596125
2024-04-26 08:55:06.768514,4226.8478859667775,4239.034815126334,4251.23379283345,4248.372092408088,1760025,691858.8068255102,4234.559243213438,6.867491987255835,True,False,1,-0.003987535010857024,-0.003987535010857024,1.1139012401809079,1.0654763293301268
2024-04-29 08:55:06.768514,4224.251199085746,4226.898481208187,4242.472640890463,4241.064133584994,2542656,1968576.9447490124,4236.670245424419,6.2850630107252075,False,True,-1,-0.0028629946314289167,-0.0,1.1139012401809079,1.0624258763193402
2024-04-30 08:55:06.768514,4227.834408482548,4215.094945466033,4216.47416286172,4218.29206313086,3827756,916203.153574366,4237.588611447158,5.5766235723907815,False,True,0,-0.002792481483676501,-0.0,1.1139012401809079,1.0594590717319397
2024-05-01 08:55:06.768514,4236.670791821626,4239.093069372613,4235.345995831323,4202.123675469355,1153045,1103313.4161679863,4239.155718630268,4.886434386293604,False,True,0,0.005693376831853669,0.0,1.1139012401809079,1.0654909714652354
2024-05-02 08:55:06.768514,4244.878588500719,4250.860533011097,4188.7534976697725,4227.8057289293,2488186,1561145.9592765106,4239.8368991109,4.120181071999832,True,False,1,0.0027759389675832136,0.0027759389675832136,1.1169933620395653,1.068448709372534
2024-05-03 08:55:06.768514,4272.671968924944,4266.981222102977,4258.678593204725,4263.491404917103,1550079,1106401.3489096027,4240.189066699564,3.3535358353130507,True,False,1,0.0037923354498909934,0.0037923354498909934,1.1212293755637208,1.0725006252894775
2024-05-06 08:55:06.768514,4221.315309003349,4228.243368941896,4203.641238566329,4233.678369281346,2347011,521638.38442636165,4238.730464757802,2.4686271019701964,False,True,-1,-0.009078515030818246,-0.0,1.1212293755637208,1.062763912242225
2024-05-07 08:55:06.768514,4251.805666043848,4240.373857392107,4209.784068085133,4245.307604787855,4937440,1135725.1965058583,4238.851864302729,1.8816707230971588,True,False,1,0.002868919168493189,0.002868919168493189,1.1244460920115533,1.0658128960016395
2024-05-08 08:55:06.768514,4249.72165860224,4229.8271598961455,4193.685617847237,4227.086023915571,4835570,1922373.96254318,4238.369829852261,1.262100028311852,False,True,-1,-0.0024872093477267265,-0.0,1.1244460920115533,1.0631619962037766
2024-05-09 08:55:06.768514,4228.1405117435015,4231.317303311749,4258.03965991699,4227.555284230108,4267585,2010684.7469414743,4239.595793159617,0.8366425844962577,False,True,0,0.00035229416221360665,0.0,1.1244460920115533,1.0635365419685265
2024-05-10 08:55:06.768514,4232.944564093561,4227.318777439675,4212.530676091323,4230.1947954283805,4637994,1528493.6324165058,4238.6398778800985,0.4080634666660444,False,True,0,-0.000944983697853341,-0.0,1.1244460920115533,1.062531517274295
2024-05-13 08:55:06.768514,4232.572166076559,4232.10153443522,4239.913822565949,4204.101596363973,1763609,716568.428346582,4238.548021141487,0.1877775717068289,False,True,0,0.0011313925557423499,0.0,1.1244460920115533,1.0637336575231808
2024-05-14 08:55:06.768514,4223.659442554567,4218.030260776491,4227.519561757769,4241.1632601974525,2607816,2102211.869380639,4237.187692541245,-0.040091890591247646,False,True,0,-0.0033248903752038927,-0.0,1.1244460920115533,1.0601968597235016
2024-05-15 08:55:06.768514,4209.345029583376,4221.574208596704,4218.485596913915,4185.22590229643,3745179,1791633.139026495,4235.852655880528,-0.3303062749740093,False,True,-1,0.0008401902312480392,0.0,1.1244460920115533,1.0610876267682412
2024-05-16 08:55:06.768514,4226.177727925169,4217.331779878673,4208.927675125972,4211.413650205786,3510759,1905620.3427311878,4234.440151734079,-0.5396747376820713,False,True,-1,-0.0010049399840921236,-0.0,1.1244460920115533,1.0600212973854763
2024-05-17 08:55:06.768514,4200.666906205363,4204.02168085043,4202.1348056990755,4227.45443748249,3840412,881229.7882509757,4232.944835029256,-0.7244231670308181,False,True,-1,-0.003156047406975837,-0.0,1.1244460920115533,1.0566758199185238
2024-05-20 08:55:06.768514,4212.172334198299,4211.6723383469,4200.51011901683,4188.03664615325,4120881,625207.5966071793,4232.2206123482765,-0.6509852409525593,False,True,-1,0.0018198425406126262,0.0,1.1244460920115533,1.0585988035272482
2024-05-21 08:55:06.768514,4209.667169810428,4210.926163145769,4176.219991209692,4255.944135139107,3675903,1236733.0125964927,4231.086345812505,-0.7765518490224167,False,True,-1,-0.00017716838851322692,-0.0,1.1244460920115533,1.0584112532831453
2024-05-22 08:55:06.768514,4208.006680949707,4203.494235487463,4168.981927028206,4186.061473505741,4314591,1474978.3841705965,4228.510076099785,-0.9859753752476536,False,True,-1,-0.0017649152158855097,-0.0,1.1244460920115533,1.0565432471575615
2024-05-23 08:55:06.768514,4211.631451901401,4209.180397048368,4235.4490223136145,4210.828655822512,1721512,907102.3678921865,4226.168806591742,-1.3426986567874337,False,True,-1,0.0013527225784919494,0.0,1.1244460920115533,1.0579724570631448
2024-05-24 08:55:06.768514,4262.695761375546,4250.095519850852,4231.750815869427,4244.029802346394,2626645,2042833.487179879,4226.721841827967,-1.1918036052131356,True,False,-1,0.009720448862485132,0.0,1.1244460920115533,1.0682564242299448
2024-05-27 08:55:06.768514,4286.708523032998,4279.28717404539,4254.431528432586,4278.639812694779,4532066,1480534.0827572672,4229.341276469828,-0.920674467165918,True,False,-1,0.006868470145716454,0.0,1.1244460920115533,1.075593711587738
2024-05-28 08:55:06.768514,4287.685502244635,4280.939475264909,4296.269288289348,4281.315425064282,2659208,2042788.9730616496,4232.633502959771,-0.455418958147402,True,False,-1,0.00038611599369642313,0.0,1.1244460920115533,1.0760090155225015
2024-05-29 08:55:06.768514,4286.343425770071,4279.573468448718,4270.48008489646,4297.000578824734,4933514,510491.91688533325,4234.657522913576,-0.119513296695186,True,False,0,-0.0003190904295852226,-0.0,1.1244460920115533,1.0756656713435009
2024-05-30 08:55:06.768514,4313.968480241108,4304.792901901814,4266.568426767432,4294.936216570713,4763851,1269394.7480370656,4237.354141358113,0.29139896240340024,True,False,1,0.0058929782696865995,0.0058929782696865995,1.1310724283972113,1.082004545770176
2024-05-31 08:55:06.768514,4318.254853154,4312.171270010977,4260.998449942921,4288.385901662735,2558816,1748525.5108087983,4239.613643753512,0.6668808724256451,True,False,1,0.0017139890994299911,0.0017139890994299911,1.13301107421015,1.0838590897671596
2024-06-03 08:55:06.768514,4326.863237691178,4325.083707264113,4309.762918441195,4316.921204194059,2199958,622057.3267391147,4244.455660669622,1.2235048321345858,True,False,1,0.0029944166046780296,0.0029944166046780296,1.136403781384049,1.0871046154226895
2024-06-04 08:55:06.768514,4336.186630395505,4331.791213967622,4378.503242927764,4345.067694901253,2810437,2048094.2776364472,4249.0265284984,1.7940182685894797,True,False,1,0.001550838586601877,0.001550838586601877,1.1381661602181798,1.08879053920796
2024-06-05 08:55:06.768514,4371.324791663387,4354.756328160432,4350.021786527233,4312.514299099328,3265364,1189365.3871639506,4255.272986911614,2.6762910811828986,True,False,1,0.005301528411332468,0.005301528411332468,1.1442001804533937,1.094562793185561
2024-06-06 08:55:06.768514,4353.553021219501,4349.806872721412,4306.273967311843,4311.492162366052,1000109,1681810.1992303813,4261.197465382096,3.5028658790353804,True,False,1,-0.0011365631199645732,-0.0011365631199645732,1.1428997247264336,1.093318753482341
2024-06-07 08:55:06.768514,4358.607331432589,4352.140987344016,4372.9560465337645,4349.665278217899,2511831,1675048.1062820763,4267.438575877313,4.071673404934609,True,False,1,0.0005366018977168707,0.0005366018977168707,1.143513006887622,1.093905430400269
2024-06-10 08:55:06.768514,4360.108992024756,4346.713764844369,4343.234513094718,4325.702533233251,3748118,1683508.7560781895,4273.169187397771,4.382791092794287,True,False,1,-0.0012470235949225694,-0.0012470235949225694,1.1420870191869323,1.092541304517946
2024-06-11 08:55:06.768514,4380.751908650199,4377.685214364628,4388.094288797915,4381.308925064406,3361567,790026.8420436985,4281.151935077178,4.851843211740652,True,False,1,0.007125256273084357,0.007125256273084357,1.1502246818848023,1.1003259413015662
