date,open,high,low,close,volume,CCI_Fast,CCI_Slow,CCI_Diff,signal,position,strategy_returns,cumulative_returns,benchmark_returns,benchmark_cumulative,drawdown
2022-08-12,4212.275220574726,4228.523690554047,4212.275220574726,4225.033247986185,49162400,-12.277901823753112,-73.63638445336831,61.358482629615196,-1,0.0,0.0,1.0864330443358894,-0.0008516679612839972,1.0069760437008233,-0.013320299806599212
2022-08-15,4164.9461763033605,4164.9461763033605,4084.4513612241403,4150.752116253725,67101200,-64.39833164239936,-117.16748115750636,52.769149515107,-1,0.0,0.0,1.0864330443358894,-0.017581194601927863,0.9892722019170397,-0.013320299806599212
2022-08-16,4163.8448663646495,4194.482765380541,4102.9651453113975,4147.456832708144,41074455,-43.67950678331863,-108.10482891921622,64.42532213589759,-1,0.0,0.0,1.0864330443358894,-0.0007939003470424089,0.9884868183726183,-0.013320299806599212
2022-08-17,4123.390055887301,4134.944090422244,4123.390055887301,4124.851101168018,59405085,-51.93561024840304,-117.13946730865251,65.20385706024948,-1,0.0,0.0,1.0864330443358894,-0.005450504357718655,0.9830990666615309,-0.013320299806599212
2022-08-18,4120.013551592015,4171.76318573767,4120.013551592015,4146.407778566732,52609292,-27.2613053569166,-107.64453062054801,80.3832252636314,-1,0.0,0.0,1.0864330443358894,0.0052260498306495595,0.9882367913723692,-0.013320299806599212
2022-08-19,4077.8650037516263,4087.675305284957,4056.1355355143364,4085.31443556602,42191226,-100.73871267865238,-137.28429551992036,36.545582841267986,-1,0.0,0.0,1.0864330443358894,-0.014734041190186509,0.973676069782631,-0.013320299806599212
2022-08-22,4137.359978905825,4137.359978905825,4071.2439368839796,4121.323974746252,29828014,-48.67255804037964,-120.16831656679892,71.49575852641928,-1,0.0,0.0,1.0864330443358894,0.008814386199196722,0.9822584266946112,-0.013320299806599212
2022-08-23,4230.15967192212,4254.2264828379775,4186.121476439149,4230.4498984976135,50018575,100.5936365993691,-66.85802409211945,167.45166069148854,-1,0.0,0.0,1.0864330443358894,0.02647836579216767,1.0082670246190701,-0.013320299806599212
2022-08-24,4208.88691982707,4221.542710991537,4153.445884277827,4221.542710991537,21712961,56.640927430205224,-76.73341702875683,133.37434445896207,-1,0.0,0.0,1.0864330443358894,-0.0021054941483267253,1.0061441242987839,-0.013320299806599212
2022-08-25,4243.111674731944,4264.795074691141,4229.96629834847,4249.546868789791,31574879,104.53496683539703,-52.373084470130344,156.90805130552738,-1,0.0,0.0,1.0864330443358894,0.006633631284918673,1.0128185134388694,-0.013320299806599212
2022-08-26,4309.318087721026,4309.318087721026,4265.84979173295,4298.477927832156,19084970,136.36947265050586,-31.560955177119418,167.93042782762527,-1,0.0,0.0,1.0864330443358894,0.011514418019890948,1.0244805291808892,-0.013320299806599212
2022-08-29,4275.994790984893,4336.970758580524,4227.158674463332,4268.992786009331,49823623,100.29459374341964,-36.04044367406898,136.33503741748862,-1,0.0,0.0,1.0864330443358894,-0.006859437763286347,1.0174531687512742,-0.013320299806599212
2022-08-30,4281.62308033431,4325.262574849972,4265.804227712232,4284.694333368427,40479362,106.01958216526805,-28.159242302090032,134.17882446735808,-1,0.0,0.0,1.0864330443358894,0.003678044950217174,1.0211954072406824,-0.013320299806599212
2022-08-31,4280.61810333229,4305.194476600977,4277.551077021525,4285.333998702801,39627659,93.48599033757057,-27.928106343314276,121.41409668088485,-1,0.0,0.0,1.0864330443358894,0.00014929077423153636,1.021347862293671,-0.013320299806599212
2022-09-01,4287.223038302278,4341.981704895749,4287.223038302278,4292.267630768971,63867091,96.48474416974172,-18.764220990846603,115.24896516058831,-1,0.0,0.0,1.0864330443358894,0.001617991052335288,1.0230003939961838,-0.013320299806599212
2022-09-02,4224.957609645932,4236.681484094146,4181.302547219135,4236.681484094146,79041167,7.301694540088193,-56.60990338405989,63.91159792414808,-1,0.0,0.0,1.0864330443358894,-0.01295029841018236,1.0097522336201992,-0.013320299806599212
2022-09-05,4259.229109583859,4269.464477789313,4238.687889468172,4238.687889468172,79860685,33.16883170545595,-41.0095482208706,74.17837992632656,-1,0.0,0.0,1.0864330443358894,0.00047357947052639737,1.01023043154836,-0.013320299806599212
2022-09-06,4270.824189746069,4297.182827863282,4270.824189746069,4274.957909063393,50869327,60.14845951187979,-24.870763838889765,85.01922335076955,-1,0.0,0.0,1.0864330443358894,0.008556897922430418,1.018874870229252,-0.013320299806599212
2022-09-07,4396.021624484457,4404.486663486467,4342.033258473071,4380.028059063824,41759418,151.29907758780783,19.319699777435492,131.97937781037234,0,0.0,0.0,1.0864330443358894,0.024578054857024467,1.0439168326821904,-0.013320299806599212
2022-09-08,4470.166997606616,4501.628263339423,4437.484870665973,4449.858076047015,59662128,226.30868286594077,61.91526990781711,164.39341295812366,0,0.0,0.0,1.0864330443358894,0.015942824119285826,1.0605598151408044,-0.013320299806599212
2022-09-09,4619.619454967845,4644.491003444123,4574.755344027782,4605.825318137657,74981054,268.58121386354725,127.48921473532477,141.09199912822248,0,0.0,0.0,1.0864330443358894,0.03504993629576458,1.0977323690993375,-0.013320299806599212
2022-09-12,4545.796900037323,4577.782554238945,4538.5551256244435,4551.6907065357755,10426941,155.01899220630185,99.7921220161972,55.22687019010465,0,0.0,0.0,1.0864330443358894,-0.011753509493445224,1.0848301612778664,-0.013320299806599212
2022-09-13,4621.379670946134,4621.379670946134,4615.789072128938,4615.789072128938,48404656,147.34028850660437,124.73343911547936,22.60684939112501,0,0.0,0.0,1.0864330443358894,0.014082320114836344,1.1001070868792109,-0.013320299806599212
2022-09-14,4630.122130142554,4630.458240377536,4628.761813637896,4630.458240377536,10386354,120.996330300439,128.18488301158175,-7.188552711142748,-1,0.0,0.0,1.0864330443358894,0.0031780412881459164,1.103603272622695,-0.013320299806599212
2022-09-15,4776.784521968208,4805.402689303481,4776.784521968208,4789.770094408567,38105973,153.11777740791197,191.07779391402602,-37.960016506114044,0,0.0,0.0,1.0864330443358894,0.034405202630235276,1.1415729668406696,-0.013320299806599212
2022-09-16,4738.0021948620615,4754.981627451245,4702.241699847394,4733.396231856455,10935709,106.69961200760662,162.05472203785936,-55.355110030252746,0,0.0,0.0,1.0864330443358894,-0.011769638508938196,1.1281370656893788,-0.013320299806599212
2022-09-19,4658.401541983702,4674.937353466451,4614.610372427492,4674.937353466451,79594042,66.45589638815264,128.97818017833777,-62.52228379018513,0,0.0,0.0,1.0864330443358894,-0.012350303149473829,1.114204230933957,-0.013320299806599212
2022-09-20,4650.47037761125,4719.548911866237,4609.62736643923,4633.959403400093,76914907,57.985178324947555,126.18094144877477,-68.19576312382722,0,0.0,0.0,1.0864330443358894,-0.008765454372553938,1.1044377245859989,-0.013320299806599212
2022-09-21,4477.144853255154,4542.119169105157,4477.144853255154,4483.394040520646,16288893,-10.032266689664192,63.597662930041565,-73.62992961970576,0,0.0,0.0,1.0864330443358894,-0.032491731103421406,1.068552631018276,-0.013320299806599212
2022-09-22,4450.755354056837,4481.932911256419,4389.521045925915,4448.071036739691,26328470,-50.10099027957709,38.66315374433411,-88.7641440239112,0,0.0,0.0,1.0864330443358894,-0.007878630221146543,1.0601338999666499,-0.013320299806599212
2022-09-23,4399.856430966255,4415.604905828353,4350.70604802329,4396.120328253701,38688172,-89.04590729330944,18.693286990307808,-107.73919428361725,0,0.0,0.0,1.0864330443358894,-0.011679379231332776,1.0477521941129475,-0.013320299806599212
2022-09-26,4406.404923034496,4421.854591268554,4395.531699046603,4409.830103875746,28123581,-89.68318497986401,29.829312072481905,-119.5124970523459,0,0.0,0.0,1.0864330443358894,0.0031186079084171148,1.0510197223915696,-0.013320299806599212
2022-09-27,4445.301815860858,4445.301815860858,4393.525120514454,4437.491469642841,44690510,-84.71682798253785,38.035346720038625,-122.75217470257647,0,0.0,0.0,1.0864330443358894,0.0062726601967690865,1.0576124119702346,-0.013320299806599212
2022-09-28,4569.283792917223,4596.233415120696,4535.741190721993,4575.802989632505,18875206,-0.2062365165744665,99.4658921707103,-99.67212868728477,0,0.0,0.0,1.0864330443358894,0.03116885315405371,1.0905769779328394,-0.013320299806599212
2022-09-29,4659.780027460063,4673.409780466517,4617.228713386293,4647.631620847599,59090547,47.99343029553283,128.9828683591706,-80.98943806363776,0,0.0,0.0,1.0864330443358894,0.015697492085615883,1.107696301412695,-0.013320299806599212
2022-09-30,4591.048485489132,4609.66201972319,4553.453163554887,4609.66201972319,66394473,10.5297083260944,101.94299745489205,-91.41328912879766,0,0.0,0.0,1.0864330443358894,-0.008169666665079789,1.0986467918640115,-0.013320299806599212
2022-10-03,4550.435859035557,4576.026543653611,4503.930427217764,4548.711266383587,44087469,-17.41017597597865,78.66697984043091,-96.07715581640956,0,0.0,0.0,1.0864330443358894,-0.013222390942940088,1.0841200544737786,-0.013320299806599212
2022-10-04,4614.717922510853,4614.717922510853,4588.030327360021,4588.030327360021,72552127,20.00157373673254,96.3120654913735,-76.31049175464096,0,0.0,0.0,1.0864330443358894,0.008644000173634758,1.0934911884128908,-0.013320299806599212
2022-10-05,4483.542591359233,4497.038175824907,4443.774272197932,4497.038175824907,40461879,-48.63459351469261,48.52180412600659,-97.1563976406992,0,0.0,0.0,1.0864330443358894,-0.01983250873310416,1.0718045148691198,-0.013320299806599212
2022-10-06,4623.709191585305,4633.129432096487,4570.178023877772,4633.129432096487,36167544,61.341626458424244,96.47033111501636,-35.12870465659212,0,0.0,0.0,1.0864330443358894,0.030262419608349633,1.1042399128362126,-0.013320299806599212
2022-10-07,4729.715294884056,4729.715294884056,4685.693357221245,4722.434606243108,75991925,133.6094776673709,127.12164982479855,6.487827842572344,1,1.0,0.0,1.0864330443358894,0.019275346276309335,1.1255245195282522,-0.013320299806599212
2022-10-10,4695.724666582282,4765.12474544201,4693.196228956917,4693.196228956917,58382891,127.50917723577916,121.36654431323447,6.142632922544692,0,1.0,0.0,1.0864330443358894,-0.00619137790654356,1.118555971884772,-0.013320299806599212
2022-10-11,4579.3588934253985,4608.121030199234,4550.843815598611,4574.546971848786,58191644,20.611551055854605,68.78609776549425,-48.17454670963964,-1,0.0,-0.03131597295149689,1.0524103365058541,-0.025281120012853542,1.090277624118459,-0.04421913460964688
2022-10-12,4683.737198584925,4683.737198584925,4645.12938319023,4676.873599462372,27204925,80.47212070717124,96.54284182319756,-16.07072111602632,0,0.0,0.0,1.0524103365058541,0.022368690985859807,1.1146657073811623,-0.04421913460964688
2022-10-13,4682.522365342985,4705.946813161086,4656.172424453035,4673.623018745098,76249688,81.31038922341402,96.10691145112838,-14.796522227714362,0,0.0,0.0,1.0524103365058541,-0.000695032835107523,1.113890978114364,-0.04421913460964688
2022-10-14,4783.760266288477,4783.760266288477,4698.875924487725,4767.8874942918355,52198579,128.60862166262382,116.55915562423586,12.049466038387962,1,1.0,0.0,1.0524103365058541,0.020169464924461922,1.1363575631271163,-0.04421913460964688
2022-10-17,4664.099882495567,4707.267579097625,4653.566267622263,4658.372618465651,42078935,46.17299286107273,86.07875907592629,-39.90576621485356,-1,0.0,-0.02296926593953762,1.028237243609133,-0.02296926593953763,1.1102562640572446,-0.06617271948671932
2022-10-18,4617.296116544367,4626.061587164983,4612.788141911982,4620.640411149656,42482616,-15.205580056914282,64.5785483064425,-79.78412836335679,0,0.0,0.0,1.028237243609133,-0.008099868861160986,1.1012633339160984,-0.06617271948671932
2022-10-19,4635.911300432669,4642.483174966093,4596.707674466511,4626.576160077032,78859730,-10.957800948486032,62.812329995971005,-73.77013094445704,0,0.0,0.0,1.028237243609133,0.0012846160703292586,1.1026780344925113,-0.06617271948671932
2022-10-20,4662.070327174302,4691.066931787976,4635.648771104083,4635.648771104083,38470337,20.955057509350922,71.69442789097663,-50.739370381625704,0,0.0,0.0,1.028237243609133,0.0019609773433189037,1.1048403611351265,-0.06617271948671932
2022-10-21,4607.228188054921,4609.062139591573,4559.4456935398775,4609.062139591573,47331605,-58.319242657327116,47.46270207685728,-105.7819447341844,0,0.0,0.0,1.028237243609133,-0.005735255802431616,1.0985038190431657,-0.06617271948671932
2022-10-24,4646.2261535729185,4659.84963364295,4646.2261535729185,4659.84963364295,33010323,14.953288371176777,68.19626094493091,-53.24297257375414,0,0.0,0.0,1.028237243609133,0.011019051710133176,1.1106082894289813,-0.06617271948671932
2022-10-25,4604.284821506671,4604.284821506671,4574.941192386113,4589.0434974669815,20190880,-98.02714864325053,41.41408103792598,-139.4412296811765,0,0.0,0.0,1.028237243609133,-0.01519494012527045,1.093732662968479,-0.06617271948671932
2022-10-26,4583.315012253449,4631.876348558549,4557.372458382157,4584.97084463436,48401816,-89.01031962073574,40.08079613120541,-129.09111575194115,0,0.0,0.0,1.028237243609133,-0.0008874731378922807,1.092762004610059,-0.06617271948671932
2022-10-27,4569.940382586119,4599.922718600282,4569.940382586119,4599.922718600282,66703048,-78.25392122378206,37.43337136768071,-115.68729259146276,0,0.0,0.0,1.028237243609133,0.00326106195057263,1.0963255692043243,-0.06617271948671932
2022-10-28,4655.165144502195,4655.165144502195,4621.798635676079,4643.360491496242,26431928,7.286400355783983,56.5925213620962,-49.30612100631222,0,0.0,0.0,1.028237243609133,0.009443152755657103,1.1066783390242534,-0.06617271948671932
2022-10-31,4693.548197388091,4707.176828395443,4693.548197388091,4701.09808832293,20339460,97.50597856682958,81.9550395196613,15.550939047168285,1,1.0,0.0,1.028237243609133,0.01243444202370858,1.1204392666697445,-0.06617271948671932
2022-11-01,4625.467169040088,4660.547195355884,4578.3279097890945,4626.7237865122115,48789180,-34.46656141994797,43.66884100130502,-78.13540242125299,-1,0.0,-0.015820623270009486,1.0119698895458,-0.015820623270009437,1.1027132191348368,-0.08094644909097726
2022-11-02,4527.466053102457,4573.625721938342,4484.176533845498,4522.961450390103,18400728,-166.53108475887296,-5.887310104713698,-160.64377465415927,-1,0.0,0.0,1.0119698895458,-0.022426741018038654,1.077982955352132,-0.08094644909097726
2022-11-03,4624.378593214214,4627.380563112414,4621.737274801595,4621.737274801595,14817167,4.570394052945267,42.23712810517644,-37.66673405223117,0,0.0,0.0,1.0119698895458,0.021838750008132957,1.1015247556270957,-0.08094644909097726
2022-11-04,4662.4335855056825,4662.4335855056825,4617.29674995622,4652.531345054546,56682092,55.69141837975652,51.79192789081654,3.899490488939982,1,1.0,0.0,1.0119698895458,0.006662877706364867,1.1088640803643726,-0.08094644909097726
2022-11-07,4599.570201036288,4655.895904060885,4599.570201036288,4605.587212414721,50385139,2.048458702287597,36.427745001952694,-34.3792862996651,-1,0.0,-0.01009001963839002,1.0017590934868235,-0.010090019638390069,1.0976756200171907,-0.09021971746838142
2022-11-08,4731.563655123024,4731.563655123024,4724.291471084762,4724.291471084762,31523136,179.53277701432887,99.76475855214929,79.76801846217958,1,1.0,0.0,1.0017590934868235,0.02577396826838152,1.1259670766164898,-0.09021971746838142
2022-11-09,4736.020150492948,4747.620665284319,4709.325483175654,4739.710678971256,37387010,153.06316032441867,103.03555739400846,50.02760293041021,0,1.0,0.0,1.0017590934868235,0.003263813839782914,1.1296420235442906,-0.09021971746838142
2022-11-10,4842.484146964908,4856.622460834426,4831.774849265131,4831.774849265131,24528821,219.33694299517813,174.64991662969894,44.6870263654792,0,1.0,0.0,1.0017590934868235,0.019424006343327527,1.1515841973753043,-0.09021971746838142
2022-11-11,4852.792081846833,4876.280926321324,4790.9445664011855,4843.849838782148,56329192,155.78981115518522,173.58796469277382,-17.798153537588604,-1,0.0,0.02530715313167041,1.0271107642667379,0.0024990795088173368,1.1544620978456428,-0.06719576854217935
2022-11-14,4985.460759441904,5004.196231379221,4985.460759441904,4999.49091130878,32878786,208.85284515950207,284.80428825134356,-75.9514430918415,0,0.0,0.0,1.0271107642667379,0.03213168816268741,1.191556913969261,-0.06719576854217935
2022-11-15,5149.914509288715,5154.784366018555,5118.800173790131,5133.190848906238,18032304,213.1083816596183,360.524760515007,-147.41637885538873,0,0.0,0.0,1.0271107642667379,0.026742710401779224,1.2234223754467788,-0.06719576854217935
2022-11-16,5114.386936294322,5122.623553197104,5114.386936294322,5122.623553197104,45821030,151.05271141702775,317.245237899926,-166.19252648289824,0,0.0,0.0,1.0271107642667379,-0.002058621239727554,1.2209038121595261,-0.06719576854217935
2022-11-17,5212.577639116761,5212.577639116761,5159.030377094174,5199.972005327516,42424666,140.48072911054246,320.52229632092605,-180.0415672103836,0,0.0,0.0,1.0271107642667379,0.0150993824408856,1.239338705742858,-0.06719576854217935
2022-11-18,5259.655115912796,5289.177589416277,5180.487957629072,5253.86608083939,31904952,126.97493893811715,303.89061274980605,-176.91567381168892,0,0.0,0.0,1.0271107642667379,0.01036430108790154,1.2521835852390673,-0.06719576854217935
2022-11-21,5389.417844062285,5389.417844062285,5354.605342225692,5359.860619162163,20848338,132.26658846332654,319.07133663552287,-186.80474817219633,0,0.0,0.0,1.0271107642667379,0.020174579384375724,1.277445862383285,-0.06719576854217935
2022-11-22,5294.30793397536,5320.925987363991,5211.078448446585,5297.859608180791,39603896,91.21059230119747,244.58426762644515,-153.3736753252477,0,0.0,0.0,1.0271107642667379,-0.011567653598996697,1.2626688111557636,-0.06719576854217935
2022-11-23,5349.13201297875,5390.519818366337,5323.128561505791,5354.743518528531,62326775,99.28149497454828,246.31090291471565,-147.02940794016737,0,0.0,0.0,1.0271107642667379,0.010737149444258964,1.2762262748797477,-0.06719576854217935
2022-11-24,5438.130458201147,5449.023470243044,5438.130458201147,5438.447295710519,17776604,108.76133611560626,247.86837703306026,-139.10704091745401,0,0.0,0.0,1.0271107642667379,0.015631706148456104,1.2961758689876066,-0.06719576854217935
2022-11-25,5314.4803996197725,5346.036309819397,5304.165846105483,5319.318529129236,20129678,68.32951816435069,185.36919377093656,-117.03967560658587,0,0.0,0.0,1.0271107642667379,-0.021904922508901414,1.2677832370195252,-0.06719576854217935
2022-11-28,5254.200863659405,5254.200863659405,5241.621884720232,5241.621884720232,19897442,35.91884167343651,147.20585494030954,-111.28701326687303,0,0.0,0.0,1.0271107642667379,-0.014606503442786467,1.2492653568032925,-0.06719576854217935
2022-11-29,5077.546198340507,5116.3708466557755,5077.546198340507,5102.286839377825,11035108,-35.18702742170389,96.60529721256924,-131.79232463427314,0,0.0,0.0,1.0271107642667379,-0.02658242971485214,1.2160568482608693,-0.06719576854217935
2022-11-30,5074.274233868433,5129.363917666874,5050.032168809462,5090.365118565839,42324470,-54.60975667168488,88.37805597402664,-142.98781264571153,0,0.0,0.0,1.0271107642667379,-0.0023365446097577403,1.2132154771869064,-0.06719576854217935
2022-12-01,5132.987918126462,5174.931733343219,5129.729783295183,5149.483819728454,12074242,-41.524327559263526,99.1893190162083,-140.71364657547184,0,0.0,0.0,1.0271107642667379,0.011613842973069666,1.227305571231453,-0.06719576854217935
2022-12-02,5280.093803372215,5280.093803372215,5242.5266589854555,5265.083457027452,76564424,19.857221539825552,121.40472171179604,-101.54750017197048,0,0.0,0.0,1.0271107642667379,0.022448781537310225,1.2548570858795516,-0.06719576854217935
2022-12-05,5304.901576712332,5306.02817052766,5206.602765417671,5277.81666541465,55158440,14.96499040474395,114.37313135067247,-99.40814094592852,0,0.0,0.0,1.0271107642667379,0.00241842479632548,1.2578918633718874,-0.06719576854217935
2022-12-06,5400.745171487128,5447.211575407524,5350.3455796004155,5402.438012773022,65454617,109.40564830017632,140.1335457611026,-30.727897460926272,0,0.0,0.0,1.0271107642667379,0.02361229183556368,1.2875935731474053,-0.06719576854217935
2022-12-07,5307.699052367977,5310.3885792202345,5271.2798750067595,5310.3885792202345,27271425,20.82528069554619,107.48013964796874,-86.65485895242256,0,0.0,0.0,1.0271107642667379,-0.017038498791685175,1.2656549116071516,-0.06719576854217935
2022-12-08,5196.105738876781,5251.9224646490375,5110.764753299831,5195.01397297815,28311446,-66.26617665842974,76.16216902159837,-142.42834568002812,0,0.0,0.0,1.0271107642667379,-0.021726207888731475,1.2381570298821805,-0.06719576854217935
2022-12-09,5216.347888182175,5216.347888182175,5178.917136988928,5198.228760555525,32228367,-48.07711235725857,75.18276954991134,-123.25988190716991,0,0.0,0.0,1.0271107642667379,0.0006188217383238381,1.23892322836773,-0.06719576854217935
2022-12-12,5218.4766317273525,5267.32701053223,5204.282695200608,5233.035246639254,78875163,-15.243848589387882,79.98601212169585,-95.22986071108373,0,0.0,0.0,1.0271107642667379,0.006695835771569625,1.2472188548384633,-0.06719576854217935
2022-12-13,5241.514404270119,5296.3453305157855,5164.244374735198,5237.76883937999,56410650,-10.656133704316243,75.87798336172861,-86.53411706604486,0,0.0,0.0,1.0271107642667379,0.0009045596900527642,1.248347038739224,-0.06719576854217935
2022-12-14,5110.837400057784,5110.837400057784,5087.90411174322,5095.9287870338185,64351666,-114.04876176042956,42.091709858603316,-156.14047161903287,0,0.0,0.0,1.0271107642667379,-0.02708024288505284,1.2145414977253293,-0.06719576854217935
2022-12-15,5104.111854739218,5104.111854739218,5096.450449915697,5096.450449915697,50441040,-96.58682012775273,40.28631819787593,-136.87313832562864,0,0.0,0.0,1.0271107642667379,0.0001023685580547884,1.2146658285871492,-0.06719576854217935
2022-12-16,5012.232946335709,5020.748713467604,4996.170166668892,5009.383885050434,28439872,-143.94445284042527,17.50269896470015,-161.44715180512543,0,0.0,0.0,1.0271107642667379,-0.017083765597427414,1.1939147622923614,-0.06719576854217935
2022-12-19,5079.575930629881,5079.575930629881,5034.262267774971,5064.366936430761,74433202,-97.27078477786154,28.28672855451966,-125.55751333238119,0,0.0,0.0,1.0271107642667379,0.010976010751424514,1.2070191835595667,-0.06719576854217935
2022-12-20,5056.095886371396,5170.886627164069,5056.095886371396,5097.434535313322,59016200,-61.42142636334539,38.231731916536006,-99.6531582798814,0,0.0,0.0,1.0271107642667379,0.006529463464562291,1.2149003712196447,-0.06719576854217935
2022-12-21,5046.578203754675,5046.578203754675,5036.336179763309,5036.336179763309,65640716,-98.59497242737939,19.83010737028238,-118.42507979766177,0,0.0,0.0,1.0271107642667379,-0.011986099110590676,1.2003384549607126,-0.06719576854217935
2022-12-22,4995.983316248961,5009.143311363473,4995.0154360186525,5005.805843879778,53177639,-104.24667512410325,9.216572070101536,-113.46324719420478,0,0.0,0.0,1.0271107642667379,-0.006062013097180796,1.193061987525691,-0.06719576854217935
2022-12-23,4908.792877283353,4961.697006621317,4891.735517207051,4935.900341907857,69281102,-130.2582634713989,-10.836068482583665,-119.42219498881522,-1,0.0,0.0,1.0271107642667379,-0.013964884806187405,1.1764010143032537,-0.06719576854217935
2022-12-26,4945.202263612005,4945.202263612005,4926.073869645048,4937.629875927804,47877674,-120.35799661939099,-10.764395540741967,-109.59360107864902,-1,0.0,0.0,1.0271107642667379,0.0003503988938478031,1.176813223917387,-0.06719576854217935
2022-12-27,5033.178434351163,5033.178434351163,5012.521953508401,5012.521953508401,69915563,-50.67592298660713,9.700461697398252,-60.37638468400538,0,0.0,0.0,1.0271107642667379,0.015167616743756884,1.194662675876751,-0.06719576854217935
2022-12-28,4945.505736203989,4976.759705383232,4910.04455366064,4947.545834682077,76881133,-96.88821490575828,-13.19542686992848,-83.69278803582979,-1,0.0,0.0,1.0271107642667379,-0.012962759949778357,1.1791765503884006,-0.06719576854217935
2022-12-29,5003.966357653981,5003.966357653981,4989.7026756208525,4989.7026756208525,46426144,-49.604935803504155,-0.9530475170412385,-48.65188828646291,-1,0.0,0.0,1.0271107642667379,0.008520758037906084,1.189224028458233,-0.06719576854217935
2022-12-30,4981.231471356385,4981.231471356385,4921.790919895301,4957.254052571523,22505751,-79.25279752296476,-15.855609096092214,-63.39718842687254,-1,0.0,0.0,1.0271107642667379,-0.006503117552047688,1.1814903648054493,-0.06719576854217935
2023-01-02,4925.108710736145,4925.108710736145,4887.087617841449,4905.756759330312,50457970,-123.54052338213587,-32.86302926459707,-90.6774941175388,-1,0.0,0.0,1.0271107642667379,-0.010388269936356664,1.1692167239686457,-0.06719576854217935
2023-01-03,4927.619711981285,4927.619711981285,4864.095879331238,4903.495038183575,54920447,-113.43116953972721,-38.43139407038242,-74.9997754693448,-1,0.0,0.0,1.0271107642667379,-0.00046103409885445146,1.1686776751899453,-0.06719576854217935
2023-01-04,4845.0152547881025,4862.91734594819,4821.391436015192,4834.252360062558,23049353,-152.56940492542665,-60.86060370720955,-91.7088012182171,-1,0.0,0.0,1.0271107642667379,-0.014121086609005129,1.1521746765205774,-0.06719576854217935
2023-01-05,4800.616317112998,4869.265425187197,4730.1609847633745,4799.530179033731,50371555,-159.42412579611354,-77.33039573035981,-82.09373006575373,-1,0.0,0.0,1.0271107642667379,-0.007182533811366465,1.1438991429498682,-0.06719576854217935
2023-01-06,4695.589446900762,4737.658946691325,4683.933665255417,4718.264944297474,57818749,-198.06403336277387,-108.28593853457919,-89.77809482819468,-1,0.0,0.0,1.0271107642667379,-0.016931914521812086,1.1245307404398668,-0.06719576854217935
2023-01-09,4860.953304047675,4890.577270228486,4813.210041203847,4864.544249632724,45346795,-58.03738910403022,-61.037208895877676,2.9998197918474574,-1,0.0,0.0,1.0271107642667379,0.031002774761947904,1.1593943136986105,-0.06719576854217935
2023-01-10,4859.4110551164995,4911.4707900882495,4856.204332187438,4871.735277675043,56003901,-26.738213843142454,-56.11116767178654,29.372953828644086,-1,0.0,0.0,1.0271107642667379,0.001478253187410461,1.161108192038301,-0.06719576854217935
2023-01-11,4857.265845058101,4857.265845058101,4825.836004468879,4825.836004468879,74283025,-61.13655410604958,-76.73100859859139,15.594454492541807,-1,0.0,0.0,1.0271107642667379,-0.009421545012205379,1.1501687589429719,-0.06719576854217935
2023-01-12,4842.99172103684,4914.428408986647,4842.99172103684,4845.548510746319,57814123,-23.083063086800987,-68.70259868567015,45.61953559886916,-1,0.0,0.0,1.0271107642667379,0.0040847857778809615,1.1548669519316652,-0.06719576854217935
2023-01-13,4843.377559362781,4866.831946844483,4753.3261008927775,4841.588038606301,37668708,-64.84425160868449,-90.0283417970834,25.184090188398912,-1,0.0,0.0,1.0271107642667379,-0.0008173423774903155,1.1539230302314885,-0.06719576854217935
2023-01-16,4837.613304649312,4896.22891780806,4829.622905436897,4829.622905436897,41674195,-21.595979164502527,-81.79824289473709,60.20226373023456,-1,0.0,0.0,1.0271107642667379,-0.002471324093251126,1.15107131244512,-0.06719576854217935
2023-01-17,4878.239611926926,4878.239611926926,4866.732726938678,4877.601585842208,78811288,14.97215581620868,-75.29652109575125,90.26867691195993,-1,0.0,0.0,1.0271107642667379,0.009934249804741446,1.1625063424060214,-0.06719576854217935
2023-01-18,4960.810273481725,5009.294844839447,4892.973125346,4935.711425122465,21690251,131.66930339269734,-48.76851570048333,180.43781909318068,-1,0.0,0.0,1.0271107642667379,0.0119136092314156,1.176355988698489,-0.06719576854217935
2023-01-19,4891.737366845013,4943.2892666042635,4885.90881246457,4900.891978632288,34794122,87.47691672039939,-65.1084143020603,152.58533102245968,-1,0.0,0.0,1.0271107642667379,-0.007054595273327413,1.168057273300866,-0.06719576854217935
2023-01-20,4865.452844562977,4898.199720146091,4848.303944544604,4862.613941787939,77976702,26.68268922585993,-82.90254622942744,109.58523545528737,-1,0.0,0.0,1.0271107642667379,-0.007810422472325218,1.158934252524514,-0.06719576854217935
2023-01-23,4834.998795167218,4871.979743036875,4807.020738036931,4845.792370064738,44612312,-16.406087741498254,-91.85209793163433,75.44601019013608,-1,0.0,0.0,1.0271107642667379,-0.0034593681350356675,1.1549250723007294,-0.06719576854217935
2023-01-24,4664.290310747922,4694.58308027984,4664.290310747922,4682.834652219685,13087714,-214.38736493578944,-150.25357038779532,-64.13379454799411,-1,0.0,0.0,1.0271107642667379,-0.03362870412107144,1.116086438762321,-0.06719576854217935
2023-01-25,4567.918340869205,4627.586641139509,4541.332104519828,4576.317289272462,56262899,-226.60117956695467,-178.19167035237166,-48.40950921458301,-1,0.0,0.0,1.0271107642667379,-0.022746342943527398,1.090699553871613,-0.06719576854217935
