日期,开盘,收盘,最高,最低,成交量,成交额,fast_ma,slow_ma,ma_diff,signal,returns,strategy_returns,cum_returns,benchmark_returns
2023-12-14 17:52:58.527861,4233.156542502992,4237.3233710364375,4235.1542695785,4271.083800811537,4344191,543051.5496409959,4242.476472525566,4228.187264886777,14.289207638789776,0,-0.004010761128281359,-0.004010761128281359,1.030710402114645,1.0608545733176036
2023-12-15 17:52:58.527861,4252.5706779502425,4247.526482249131,4268.5380239797,4282.900420502099,1661833,577458.4460567891,4245.245054789075,4230.035119930878,15.209934858196902,0,0.0024079142230293282,0.0024079142230293282,1.033192264351721,1.0634090201332607
2023-12-18 17:52:58.527861,4231.024261694567,4223.542848124249,4230.532541238469,4279.779594448825,2227202,873138.9259527134,4243.902009003086,4231.25512028196,12.646888721125833,0,-0.005646494312657513,-0.005646494312657513,1.0273583501071772,1.0574044871490496
2023-12-19 17:52:58.527861,4234.0668103696225,4228.488023454847,4214.057510477573,4256.988555045224,1042330,1446145.8639631742,4238.253484940297,4231.510618204345,6.742866735952703,0,0.001170859514967315,0.001170859514967315,1.0285612424066815,1.0586425592539972
2023-12-20 17:52:58.527861,4221.713806567991,4230.9489710151665,4271.214510620019,4223.533530318625,4204388,690657.1483642361,4233.565939175966,4231.945081243043,1.6208579329231725,0,0.0005819923212904143,0.0005819923212904143,1.029159857151739,1.0592586810944742
2023-12-21 17:52:58.527861,4212.21723218457,4218.346651829158,4219.578764267296,4223.694739622863,1794705,646152.8414179046,4229.770595334511,4231.757116223716,-1.986520889205167,-1,-0.002978603446258221,-0.0,1.029159857151739,1.0561035695364873
2023-12-22 17:52:58.527861,4226.046876476376,4242.699983747764,4219.483477037044,4259.480029629198,2032687,1944618.6269708755,4228.805295634237,4232.231309267413,-3.4260136331758986,0,0.0057731936060887445,0.0,1.029159857151739,1.0622006599115028
2023-12-25 17:52:58.527861,4270.415808368956,4261.420973943395,4279.8247236578545,4249.30347683352,1646452,1317506.9316508586,4236.380920798066,4233.398112867573,2.982807930492527,1,0.004412518035058932,0.004412518035058932,1.03370104358238,1.0668876394802138
2023-12-26 17:52:58.527861,4243.786509167197,4249.658295346843,4269.730939639454,4250.506669182395,2732785,1248500.3111366767,4240.614975176465,4233.546459884991,7.0685152914738865,0,-0.0027602714372683135,-0.0027602714372683135,1.030847748117105,1.063942740002182
2023-12-27 17:52:58.527861,4274.136528271679,4269.064021702734,4298.7918426139695,4253.71973464219,4535319,1441787.576798447,4248.237985313979,4234.2463166103635,13.991668703615687,0,0.004566420405409666,0.004566420405409666,1.0355550323089775,1.0688011498403154
2023-12-28 17:52:58.527861,4280.628789114691,4268.302884222628,4305.860313685211,4248.552620832426,4883601,706242.3586595329,4258.229231792672,4234.88800480648,23.34122698619194,0,-0.00017829141850222996,-0.00017829141850222996,1.03537040173333,1.0686105917672135
2023-12-29 17:52:58.527861,4293.128995834873,4277.016191496202,4284.0776431561,4273.047911880258,2546095,437037.06239079894,4265.09247334236,4236.136355489681,28.9561178526792,0,0.002041398539401218,0.002041398539401218,1.0374840053591676,1.0707920518684357
2024-01-01 17:52:58.527861,4290.276210754494,4283.606221970329,4287.168449303098,4274.799067433438,4424239,1572313.9414778529,4269.529522947747,4238.022946571862,31.506576375884833,0,0.0015408009179926907,0.0015408009179926907,1.0390825616670278,1.0724419292449339
2024-01-02 17:52:58.527861,4274.840130939341,4265.997887320507,4317.60981098288,4307.6666467163905,4019503,799457.3892792151,4272.79744134248,4238.9991819542365,33.79825938824342,0,-0.004110633362961691,-0.004110633362961691,1.0348112742221676,1.0680335136707406
2024-01-03 17:52:58.527861,4263.589815042708,4270.139322907585,4270.500259375522,4252.442661539456,4062931,1389879.107934544,4273.01250158345,4240.1189817462455,32.89351983720462,0,0.0009708011340996414,0.0009708011340996414,1.0358158701807616,1.0690703618170685
2024-01-04 17:52:58.527861,4268.10477688162,4264.330563608137,4258.784615024145,4217.01356823335,3836608,1024752.7490795441,4272.218037460552,4241.678154960778,30.53988249977465,0,-0.001360320790538716,-0.001360320790538716,1.0344068283173848,1.06761608317734
2024-01-05 17:52:58.527861,4253.902438133664,4255.3975334120405,4240.3299079062635,4250.405837346259,2646068,1770788.7881644256,4267.89430584372,4243.282982641061,24.61132320265915,0,-0.0020948259200004316,-0.0020948259200004316,1.0322399260816002,1.0653796133336908
2024-01-08 17:52:58.527861,4256.377970238957,4251.207552156464,4239.574593750444,4287.114566238744,3164086,1947567.4550014713,4261.414571880947,4244.17215878588,17.242413095066695,0,-0.0009846274578763081,-0.0009846274578763081,1.031223554307264,1.0643306113133408
2024-01-09 17:52:58.527861,4278.503133623333,4262.186190115472,4262.40350948633,4284.356043214534,3929628,1605135.0570112965,4260.652232439939,4245.218028023968,15.43420441597118,0,0.0025824751730689766,0.0025824751730689766,1.0338866635341466,1.067079218692995
2024-01-10 17:52:58.527861,4249.060146529149,4252.787590058505,4216.024352211383,4270.165512700347,2868815,1244763.7097695481,4257.1818858701245,4246.320734350319,10.86115151980539,0,-0.002205112502772222,-0.002205112502772222,1.031606827125938,1.0647261889664066
2024-01-11 17:52:58.527861,4240.2328383796785,4245.748864955589,4245.962975280603,4256.457977033759,2949599,1611269.7611734893,4253.465546139613,4247.224536460018,6.241009679595663,0,-0.001655085036311288,-0.001655085036311288,1.0298994301030053,1.0629639765832795
2024-01-12 17:52:58.527861,4244.912496976808,4245.8536451095,4218.981608944925,4257.639260641294,1895447,1869045.579260063,4251.556768479106,4247.994251832921,3.5625166461850313,0,2.46788392916919e-05,2.46788392916919e-05,1.0299248468255275,1.0629902093004304
2024-01-15 17:52:58.527861,4202.283164208346,4221.206686444756,4221.1943187704865,4235.8300377280275,2132327,1100470.2716388225,4245.556595336764,4248.063372319583,-2.5067769828192468,-1,-0.005804947773725755,-0.0,1.0299248468255275,1.0568196066514597
2024-01-16 17:52:58.527861,4207.333668388487,4207.698452057287,4191.8832164115065,4241.046113976619,2480065,1215695.38985576,4234.6590477251275,4247.494176372039,-12.835128646911471,0,-0.003200088361190012,-0.0,1.0299248468255275,1.053437690528337
2024-01-17 17:52:58.527861,4198.924614211992,4201.2610525926675,4233.805704742801,4203.246996922711,2159269,1530429.9145990885,4224.353740231959,4246.475686203289,-22.121945971330206,0,-0.0015299098873094996,-0.0,1.0299248468255275,1.0518260257899332
2024-01-18 17:52:58.527861,4202.15230421618,4213.597661643512,4235.253608650439,4197.892611997463,4625030,993235.561199101,4217.923499569544,4245.680563803744,-27.757064234199788,0,0.0029364062114709544,0.0,1.0299248468255275,1.0549146142654495
2024-01-19 17:52:58.527861,4220.997665760774,4217.104764783898,4201.973543614551,4267.108013857959,1772198,1067239.9929533966,4212.173723504424,4245.127936932154,-32.95421342772988,0,0.0008323298572883164,0.0,1.0299248468255275,1.0557926511957925
2024-01-22 17:52:58.527861,4215.7207563122565,4219.258508268417,4243.836232103124,4223.665169134207,1044986,547137.8320957678,4211.784087869156,4244.761284639294,-32.97719677013811,0,0.0005107161440485175,0.0,1.0299248468255275,1.056331861547526
2024-01-23 17:52:58.527861,4230.277804100011,4224.910069289321,4261.660477452901,4225.962316863808,3184005,506851.4762464597,4215.226411315563,4243.700598823312,-28.474187507748866,0,0.0013394678258817905,0.0,1.0299248468255275,1.0577467840895227
2024-01-24 17:52:58.527861,4213.310297790383,4217.527467862157,4229.751192020846,4214.147750337323,1005783,627404.0253993892,4218.479694369462,4242.47195775749,-23.992263388027823,0,-0.0017473984785681962,-0.0,1.0299248468255275,1.0558984789682944
2024-01-25 17:52:58.527861,4214.623429463664,4212.848345216037,4198.796109994824,4237.397329922094,1446217,1139104.0596511085,4218.3298310839655,4241.656123563476,-23.326292479510812,0,-0.0011094468694692328,-0.0,1.0299248468255275,1.0547270157063258
2024-01-26 17:52:58.527861,4198.446856179648,4207.145602101232,4232.317599585775,4214.0410770313865,2591547,477851.3839176998,4216.337998547433,4240.310094225213,-23.97209567778009,0,-0.001353654973429319,-0.0,1.0299248468255275,1.0532992792359046
2024-01-29 17:52:58.527861,4210.657966119819,4209.595352801369,4194.202724888318,4212.721829479277,2716268,471364.3881155099,4214.405367454024,4239.84517771445,-25.439810260426384,0,0.0005822833179136566,0.0,1.0299248468255275,1.0539125978349742
2024-01-30 17:52:58.527861,4193.796926264386,4199.371253577629,4207.939511779204,4205.307468131292,4844319,1579616.1736379946,4209.297604311685,4238.874618718543,-29.577014406858325,0,-0.0024287605736108553,-0.0,1.0299248468255275,1.0513528964693208
2024-01-31 17:52:58.527861,4178.2368893533985,4178.040989383754,4187.11796150714,4199.695854862139,2623936,1041669.1794731575,4201.400308616004,4237.11101933083,-35.71071071482584,0,-0.005079394725032493,-0.0,1.0299248468255275,1.046012660112847
2024-02-01 17:52:58.527861,4163.988021482092,4172.664516260367,4157.561187245612,4162.1873580457805,1729410,1398629.5774749897,4193.36354282487,4235.588281478537,-42.22473865366737,0,-0.0012868406837195367,-0.0,1.0299248468255275,1.044666608466128
2024-02-02 17:52:58.527861,4178.885478775599,4175.708897044213,4206.794646131168,4165.027590781652,3562573,1293868.4560025316,4187.0762018134665,4233.355245255085,-46.27904344161834,0,0.000729601139028091,0.0,1.0299248468255275,1.0454287984135695
2024-02-05 17:52:58.527861,4180.7766393982265,4171.909117564906,4162.065077576131,4167.391542282391,1584582,1261969.1327904437,4179.538954766174,4230.371516709135,-50.83256194296064,0,-0.0009099723120057357,-0.0,1.0299248468255275,1.0444774871528397
2024-02-06 17:52:58.527861,4208.431409932668,4194.9382913361205,4172.376198955576,4189.78553589347,1516188,591022.7583972004,4178.652362317872,4228.547516575444,-49.89515425757236,0,0.005520056435135423,0.0,1.0299248468255275,1.0502430618271519
2024-02-07 17:52:58.527861,4171.315734560158,4176.996583394711,4173.868708502919,4137.679972756999,2521771,1384333.5244741417,4178.4434811200645,4225.478601965177,-47.03512084511294,0,-0.0042769897184101735,-0.0,1.0299248468255275,1.0457511830498856
2024-02-08 17:52:58.527861,4184.154225771995,4186.404439763168,4219.2929599133495,4200.17021883766,4528723,1143901.9405702115,4181.191465820624,4222.7486538165285,-41.557187995904314,0,0.0022523016671494034,0.0,1.0299248468255275,1.0481065301828922
2024-02-09 17:52:58.527861,4188.386326260526,4184.741919215508,4219.27567955261,4181.056174368876,4080912,1575819.389799741,4182.998070254883,4219.672844740505,-36.67477448562204,0,-0.00039712373029932024,-0.0,1.0299248468255275,1.047690302207875
2024-02-12 17:52:58.527861,4183.631368049623,4168.568366362479,4137.102111437049,4174.658513108224,3910180,485592.7772860354,4182.329920014397,4215.838249553577,-33.50832953917961,0,-0.0038648865725179338,-0.0,1.0299248468255275,1.0436410980267146
2024-02-13 17:52:58.527861,4178.673180308582,4177.643601400548,4191.128033547583,4203.568781439817,2154406,752654.7153373262,4178.8709820272825,4212.893106689578,-34.02212466229594,0,0.0021770627804260645,0.0,1.0299248468255275,1.0459131702173514
2024-02-14 17:52:58.527861,4141.910658155663,4157.5578442257165,4159.966295421764,4185.514515270891,1433814,640117.1462188592,4174.983234193483,4209.140390733516,-34.1571565400327,0,-0.004807915440201094,-0.0,1.0299248468255275,1.0408845081371538
2024-02-15 17:52:58.527861,4143.445032631131,4157.393670045518,4147.959630320475,4150.255716044892,1194536,499927.83604107454,4169.181080249954,4205.575827614762,-36.3947473648077,0,-3.9488128932840816e-05,-0.0,1.0299248468255275,1.0408434055554923
2024-02-16 17:52:58.527861,4146.918712171589,4142.746708341826,4131.788100976163,4146.783277247373,4297726,743785.4298183247,4160.782038075218,4201.820800112421,-41.038762037203014,0,-0.003523111561270942,-0.0,1.0299248468255275,1.0371763981199071
2024-02-19 17:52:58.527861,4134.94170044925,4137.877217174721,4136.7055934527125,4151.7849062506275,2251506,463505.55784499156,4154.643808237665,4198.043122279697,-43.39931404203162,0,-0.0011754257525083966,-0.0,1.0299248468255275,1.0359572742716632
2024-02-20 17:52:58.527861,4145.175451684632,4146.801597674159,4129.300895391261,4184.440074838207,2869724,1955057.3014418557,4148.4754074923885,4194.1969691983195,-45.72156170593098,0,0.0021567533377733206,0.0,1.0299248468255275,1.0381915785807392
2024-02-21 17:52:58.527861,4148.301487013704,4148.182798079651,4156.79432977518,4147.3387164143915,2964340,598568.2591231003,4146.6003982631755,4190.710142799025,-44.10974453584913,0,0.00033307607633470404,0.0,1.0299248468255275,1.0385373753582166
2024-02-22 17:52:58.527861,4134.612024917779,4142.369282841353,4154.018113635252,4172.185580559516,4294369,1120838.5524188587,4143.595520822341,4187.26415672855,-43.66863590620869,0,-0.0014014607169646753,-0.0,1.0299248468255275,1.0370819060235523
2024-02-23 17:52:58.527861,4117.349123419905,4124.820012775823,4073.509125379342,4131.638853667199,2688357,761944.177435973,4140.010181709142,4183.229702317428,-43.219520608286075,0,-0.004236529596292504,-0.0,1.0299248468255275,1.032688277834904
2024-02-26 17:52:58.527861,4131.953886751687,4112.530470987728,4099.346290427695,4080.8429607097755,2935398,1975572.0413634728,4134.940832471742,4179.607161802193,-44.666329330450935,0,-0.0029794128592350866,-0.0,1.0299248468255275,1.0296114731003414
2024-02-27 17:52:58.527861,4107.576471585145,4114.624388409805,4119.861981460704,4141.004671465444,2652910,1817142.8030407387,4128.505390618872,4176.504693013944,-47.999302395071936,0,0.0005091554790532804,0.0,1.0299248468255275,1.0301357054231666
2024-02-28 17:52:58.527861,4125.388967843603,4120.928937292472,4140.6190556518795,4149.872977371337,1050849,1115566.7823849956,4123.054618461436,4173.826955837271,-50.77233737583538,0,0.0015322295032387245,0.0,1.0299248468255275,1.0317141097433555
2024-02-29 17:52:58.527861,4145.638354271106,4145.435007504044,4107.3222016409445,4164.227594465114,1106169,672614.6553380634,4123.667763393974,4171.554867365955,-47.88710397198065,0,0.00594673448255878,0.0,1.0299248468255275,1.0378494396159088
2024-03-01 17:52:58.527861,4154.882511362317,4140.290225176671,4131.7818040461125,4144.650862709934,1144838,1604016.7480221577,4126.761805874145,4168.994382712381,-42.23257683823613,0,-0.0012410717616028188,-0.0,1.0299248468255275,1.0365613939836062
2024-03-04 17:52:58.527861,4157.626511681154,4138.693992059726,4141.735522865125,4133.002003790106,3102790,1230062.4829882688,4131.994510088543,4166.308898838758,-34.314388750214675,0,-0.00038553652766615265,-0.0,1.0299248468255275,1.036161761703057
2024-03-05 17:52:58.527861,4153.970506925841,4151.538636092785,4117.610021166516,4160.061721351336,2568994,1340788.8058359344,4139.377359625139,4163.863184398873,-24.48582477373384,0,0.003103550071037464,0.0,1.0299248468255275,1.0393775416121969
2024-03-06 17:52:58.527861,4139.289240345449,4151.725575390399,4151.519266314567,4214.619881023623,1636060,457974.3571859697,4145.536687244725,4161.669787983148,-16.13310073842331,0,4.50289191551434e-05,0.0,1.0299248468255275,1.0394243436594899
2024-03-07 17:52:58.527861,4148.288681279056,4144.667260819047,4128.85144995157,4141.127043732192,1974809,742079.4629129899,4145.3831379077255,4159.397085169915,-14.013947262189504,0,-0.0017000917915168667,-0.0,1.0299248468255275,1.0376572268649316
2024-03-08 17:52:58.527861,4153.4494425843595,4159.19979071122,4146.053946573473,4174.042872264089,3426090,521868.5230998461,4149.1650510146355,4157.798891456915,-8.633840442279507,0,0.0035063200439642284,0.0,1.0299248468255275,1.0412955851982524
2024-03-11 17:52:58.527861,4153.77719222907,4153.58012862214,4143.454967679415,4170.04935065507,3525092,2012214.3540513816,4152.142278327118,4155.931717317607,-3.789438990488634,0,-0.0013511402125067073,-0.0,1.0299248468255275,1.0398886488599852
2024-03-12 17:52:58.527861,4176.73037255856,4164.186536229499,4170.682388806544,4151.381946367272,2956617,1828766.2294391887,4154.671858354462,4154.758893406003,-0.0870350515415339,0,0.0025535579617859128,0.0,1.0299248468255275,1.0425440647986524
2024-03-13 17:52:58.527861,4177.126508404855,4180.663515807458,4154.861799278424,4186.497116098476,4886316,1069493.159950348,4160.459446437873,4154.84631095346,5.61313548441376,1,0.003956830327989547,0.003956830327989547,1.0340000846949968,1.046669234772513
2024-03-14 17:52:58.527861,4195.664868070368,4210.435145599567,4225.231047700717,4225.910027447593,3700801,1015930.8437595448,4173.613023393977,4156.105331931432,17.507691462544244,0,0.0071212690711748294,0.0071212690711748294,1.0413634775177274,1.0541228480218487
2024-03-15 17:52:58.527861,4201.2745181616665,4213.1182028784215,4188.472143987073,4174.819040210706,1773259,1903956.1454282715,4184.396705827417,4157.352308792573,27.044397034843314,0,0.0006372399018326202,0.0006372399018326202,1.0420270758779129,1.0547945771620417
2024-03-18 17:52:58.527861,4208.207018040583,4204.073643316515,4212.338173569822,4207.4162980066285,1081055,1460673.8568179982,4194.495408766292,4158.42445965096,36.07094911533204,0,-0.0021467614071989383,-0.0021467614071989383,1.0397900923661618,1.0525301848712676
2024-03-19 17:52:58.527861,4201.11287624148,4198.716796812411,4203.183363939845,4234.0347875504995,3084244,651015.6579342409,4201.401460882875,4158.550409833503,42.85105104937156,0,-0.0012742037743842527,-0.0012742037743842527,1.0384651879059015,1.0511890469370513
2024-03-20 17:52:58.527861,4195.361097586069,4189.934521241299,4159.6848368946985,4193.4256902360385,1702005,1298459.451152322,4203.2556619696425,4158.98167442839,44.27398754125261,0,-0.0020916570457382155,-0.0020916570457382155,1.0362930748788641,1.0489903199606225
2024-03-21 17:52:58.527861,4211.470322043569,4214.296523129636,4211.873155277952,4208.212621167496,1808402,739107.1170933463,4204.0279374756565,4159.911410540605,44.1165269350513,0,0.005814411123808982,0.005814411123808982,1.042318508860966,1.0550895809457694
2024-03-22 17:52:58.527861,4201.638670017803,4205.038871206167,4173.298866813139,4229.526735554269,1627724,436202.5587384907,4202.412071141205,4160.58797560696,41.824095534245316,0,-0.0021967253307069168,-0.0021967253307069168,1.0400288213898865,1.052771838937141
2024-03-25 17:52:58.527861,4237.813364112812,4222.89375836406,4195.531799699391,4228.447665279196,1036169,646200.7161648952,4206.176094150715,4162.398822007013,43.77727214370134,0,0.004246069466837588,0.004246069466837588,1.0444448560130213,1.0572419812979985
2024-03-26 17:52:58.527861,4232.836222719415,4234.6557544928,4235.819198469857,4246.75208366904,3595008,1314509.9822735423,4213.363885686793,4164.2992271100875,49.06465857670537,0,0.0027852929298644025,0.0027852929298644025,1.0473539408861077,1.0601867099136637
2024-03-27 17:52:58.527861,4256.981049232497,4254.9833088307705,4233.332943201665,4244.8828689469765,1394592,580317.6005682081,4226.373643204686,4167.546742596923,58.82690060776349,0,0.004800284962102053,0.004800284962102053,1.0523815382585415,1.0652759082342826
2024-03-28 17:52:58.527861,4272.194000378238,4272.890208563579,4262.536712397661,4284.971467161536,1293859,1872957.3295707165,4238.092380291475,4171.396627214192,66.69575307728246,0,0.004208453578570914,0.004208453578570914,1.0568104371092477,1.0697590724424566
2024-03-29 17:52:58.527861,4282.00448838695,4285.4560291046755,4295.608705729242,4303.071014243509,1243121,1478852.5934420277,4254.175811871178,4176.153604572954,78.0222072982242,0,0.00294082457721756,0.00294082457721756,1.0599183312161586,1.0729050462143968
2024-04-01 17:52:58.527861,4272.722082154886,4288.4213610765555,4303.242863778635,4282.60171897403,1014711,989027.0397674111,4267.281332413676,4181.171742703014,86.10958971066157,0,0.000691952490409653,0.000691952490409653,1.0606517443450745,1.073647445533098
2024-04-02 17:52:58.527861,4288.464739276531,4293.8397809428925,4279.087319870993,4300.023976797131,4272836,1767845.5449385308,4279.118137703695,4186.073015478639,93.04512222505582,0,0.0012634998779543771,0.0012634998779543771,1.0619918776946067,1.075003998949495
2024-04-03 17:52:58.527861,4307.077831702456,4298.576024947998,4291.699756006471,4277.375200289456,4144427,543793.0794664565,4287.83668092714,4191.086123040917,96.75055788622285,0,0.0011030323083143223,0.0011030323083143223,1.0631632890468712,1.0761897630919035
2024-04-04 17:52:58.527861,4267.707337369925,4269.240427675646,4272.087353898249,4260.798720905922,4719177,584219.0832367606,4287.106724749554,4195.31516120206,91.79156354749375,0,-0.006824491901991414,-0.006824491901991414,1.0559077397902763,1.0688453147686767
2024-04-05 17:52:58.527861,4286.828250316271,4279.801356609935,4284.372529799129,4279.113699386221,4812551,703675.0955106854,4285.975790250605,4200.481205996531,85.49458425407465,0,0.0024737255053211005,0.0024737255053211005,1.0585197656974614,1.0714893446850629
2024-04-08 17:52:58.527861,4302.7822963579165,4291.916061392163,4313.657481092935,4300.323277104762,2153962,2118552.429877668,4286.674730313726,4206.4607256766785,80.21400463704776,0,0.002830669877590841,0.002830669877590841,1.0615160857130557,1.0745223772972223
2024-04-09 17:52:58.527861,4300.5627771079935,4299.724889419592,4249.89063259836,4293.261653836764,2181196,1161221.1112431928,4287.851752009066,4212.630742377004,75.2210096320623,0,0.0018194270148181868,0.0018194270148181868,1.063447436756066,1.0764773923385036
2024-04-10 17:52:58.527861,4291.250197355828,4298.0602734975955,4288.278029188059,4310.079540785474,4666804,1789836.5118263026,4287.748601718986,4218.535120250509,69.21348146847686,0,-0.000387144751072932,-0.000387144751072932,1.063035728662884,1.076060639766411
2024-04-11 17:52:58.527861,4330.6274692403995,4323.172439648823,4338.020354076387,4342.332798243045,1908566,1335022.885349926,4298.535004113622,4224.459701322002,74.07530279161983,0,0.005842674265428949,0.005842674265428949,1.0692467001579742,1.0823477115744151
2024-04-12 17:52:58.527861,4314.250557264972,4323.937672735975,4300.002752263637,4280.593523493867,4919537,1079656.9693184637,4307.36226733883,4230.581282907312,76.78098443151794,0,0.00017700730142844456,0.00017700730142844456,1.0694359646309304,1.0825392950220483
2024-04-15 17:52:58.527861,4331.51315630935,4337.538693656967,4365.3619430431645,4344.396694760357,3895170,1845493.4554979682,4316.48679379179,4237.20943962722,79.27735416457017,0,0.003145517338686732,0.003145517338686732,1.072799894000292,1.0859444411443497
2024-04-16 17:52:58.527861,4347.141065796581,4356.825540261881,4367.786675751818,4343.728663656477,1373385,1968722.6780211225,4327.906923960249,4244.0523364328565,83.85458752739214,0,0.004446495574349063,0.004446495574349063,1.0775700939811266,1.090773088295887
2024-04-17 17:52:58.527861,4354.86663058469,4355.5116716637995,4328.025908681069,4335.40655671754,2284098,578905.429469352,4339.3972035934885,4250.845206308636,88.5519972848524,0,-0.0003015655747377055,-0.0003015655747377055,1.077245135936415,1.0904441486826066
2024-04-18 17:52:58.527861,4377.955252635343,4371.915502552509,4329.840437265277,4425.609731264847,4094079,2159396.615832047,4349.145816174227,4258.420147699751,90.72566847447524,0,0.0037662236093705115,0.0037662236093705115,1.0813022820004583,1.094551005180075
2024-04-19 17:52:58.527861,4327.440858137174,4333.834972951838,4311.01040059225,4380.517980859756,4821601,1676366.3720525275,4351.125276217399,4264.241320441105,86.88395577629399,0,-0.00871026203009595,-0.00871026203009595,1.0718838557904935,1.0850171791196517
2024-04-22 17:52:58.527861,4353.281358622295,4344.541928111502,4344.840491359399,4349.606480776715,1570043,1907427.253663881,4352.5259231083055,4270.606713757417,81.9192093508882,0,0.002470549807846334,0.002470549807846334,1.0745319982444503,1.0876977681030358
2024-04-23 17:52:58.527861,4353.565782582547,4351.227721898974,4306.696573016835,4312.4368881555365,4042975,1993344.8477840885,4351.406359435724,4276.8414199464,74.56493948932439,0,0.0015388949855015266,0.0015388949855015266,1.0761855901483097,1.0893716207441106
2024-04-24 17:52:58.527861,4367.529389292035,4374.812517826912,4332.381049747267,4377.386866991837,1714563,1806001.791465522,4355.266528668347,4283.3130533470485,71.95347532129836,0,0.005420262380026575,0.005420262380026575,1.0820187984165173,1.0952763007578985
2024-04-25 17:52:58.527861,4384.267953798959,4386.416336699179,4403.669089735198,4409.3204524337,3618167,1572204.3459728388,4358.166695497681,4289.179093050369,68.98760244731147,0,0.0026524151206439583,0.0026524151206439583,1.0848887614382583,1.0981814281793116
2024-04-26 17:52:58.527861,4358.727559362865,4369.141841722997,4345.0675957455705,4328.3061690426475,3158051,598113.6724226697,4365.2280692519125,4294.379881011855,70.84818824005742,0,-0.003938179518358509,-0.003938179518358509,1.0806162747382648,1.093856592571414
2024-04-29 17:52:58.527861,4390.180852386626,4372.860659718972,4363.601502377768,4363.276858781725,2390270,1299936.9051851658,4370.891815573406,4300.006114891937,70.88570068146964,0,0.0008511552452845628,0.0008511552452845628,1.0815360469486481,1.0947876343477703
2024-04-30 17:52:58.527861,4383.805408654602,4370.272622916134,4346.7582370133205,4352.35615396215,1410357,1908379.6200393948,4374.700795776838,4305.724642428728,68.97615334811053,0,-0.0005918406746131533,-0.0005918406746131533,1.0808959499250037,1.0941396944956998
2024-05-01 17:52:58.527861,4371.289268808805,4365.029925157832,4342.011303096488,4377.7365021873775,1364442,1888230.7560666702,4372.744277243023,4311.561155892612,61.18312135041106,0,-0.0011996271653196278,-0.0011996271653196278,1.0795992777805896,1.0928271347955283
2024-05-02 17:52:58.527861,4372.569356109831,4366.30080143636,4371.889321186207,4367.8978669881335,4752648,1776883.1397176525,4368.721170190459,4316.627965169503,52.09320502095579,0,0.00029114949961828174,0.00029114949961828174,1.0799136025701037,1.0931453108689932
2024-05-03 17:52:58.527861,4362.020630428671,4364.490334332929,4345.783907122008,4351.010075088659,2466229,1738538.8592052425,4367.790868712445,4321.943013940395,45.847854772050596,0,-0.0004146455285068962,-0.0004146455285068962,1.0794658212236243,1.0926920430538332
2024-05-06 17:52:58.527861,4374.883863026329,4374.630900729185,4395.909367028656,4373.523950053331,2808083,1122308.0578773518,4368.144916914488,4327.000918685899,41.143998228589226,0,0.002323425101090404,0.002323425101090404,1.0819738792084244,1.095230831174426
2024-05-07 17:52:58.527861,4383.52795521645,4395.069428437597,4412.3627592996645,4402.429762312867,4194848,1368443.9826619588,4373.10427801878,4332.348041150725,40.75623686805466,0,0.004672057636909477,0.004672057636909477,1.0870289235337167,1.1003478127433932
2024-05-08 17:52:58.527861,4415.722925147678,4409.7570202379175,4441.09671132784,4402.210170884679,3917525,2152371.0923032835,4382.049697034798,4337.507164864297,44.542532170500635,0,0.0033418338525637026,0.0033418338525637026,1.0906615935890975,1.1040249923136136
2024-05-09 17:52:58.527861,4427.111657839946,4435.254432080088,4438.09213287551,4452.382929565663,3595954,2079087.6085995904,4395.840423163543,4342.919305648181,52.92111751536231,0,0.005782044617232751,0.005782044617232751,1.0969678475855318,1.110408514077711
2024-05-10 17:52:58.527861,4425.092983563373,4429.639505292879,4472.554999713519,4430.392190810977,3590211,1457999.4535009814,4408.870257355533,4347.725421521121,61.14483583441233,0,-0.0012659762530411456,-0.0012659762530411456,1.0955791123401388,1.1090027632677137
2024-05-13 17:52:58.527861,4434.083757455384,4449.140745265791,4457.978924223682,4447.209130572249,1923417,621170.7893769542,4423.772226262855,4353.0827343274295,70.6894919354254,0,0.004402444024984575,0.004402444024984575,1.1004023380571586,1.113885085856553
2024-05-14 17:52:58.527861,4451.544702504441,4446.854033896612,4438.516349421477,4417.6824416080035,3176838,1483494.0740342895,4434.129147354657,4358.183209425886,75.94593792877095,0,-0.0005139669657815427,-0.0005139669657815427,1.0998367676063285,1.113312585718746
2024-05-15 17:52:58.527861,4433.812938901854,4444.126229125433,4435.054550739758,4447.825809985511,4717695,1376450.3301265312,4441.002989132161,4363.034882898467,77.96810623369402,0,-0.0006134235012855704,-0.0006134235012855704,1.099162101885501,1.1126296536143891
2024-05-16 17:52:58.527861,4446.6437075157355,4435.765304444132,4422.602809894199,4439.564829840069,1719154,1720408.024716413,4441.10516360497,4368.585712124083,72.51945148088635,0,-0.0018813427545117944,-0.0018813427545117944,1.0970942012290847,1.1105364158771067
2024-05-17 17:52:58.527861,4429.68289682381,4435.292063233533,4445.9646272850105,4437.297714821141,4401559,1971690.4584838012,4442.235675193101,4373.768735678203,68.46693951489851,0,-0.00010668761264831517,-0.00010668761264831517,1.0969771548679053,1.1104179353981378
