date,open,high,low,close,volume,middle_band,std_dev,upper_band,lower_band,band_width,band_width_ma,width_change,signal,width_pct_change,position,strategy_returns,cumulative_returns,benchmark_returns,benchmark_cumulative,drawdown
2022-01-21,3714.981885303176,3759.1103861713873,3714.981885303176,3735.901476011434,20056396,3357.3991808964556,108.89321284928485,3575.185606595025,3139.612755197886,435.57285139713895,352.9736995642638,0.7328024846034848,1,73.28024846034849,1.0,0.0,1.0,0.08236572356552618,0.8903985050918025,0.0
2022-01-24,3783.0447500970295,3808.0600049459513,3783.0447500970295,3783.9833371096183,27045818,3382.3055193887258,143.22343367382436,3668.7523867363743,3095.858652041077,572.8937346952971,350.60240915518,0.3152650190609656,1,31.52650190609656,1.0,0.0,1.0,0.012870216574746962,0.901858126690165,0.0
2022-01-25,3871.3819572066845,3872.796467167744,3862.1293144543324,3872.796467167744,35828037,3408.3411284310546,180.0375801814171,3768.4162887938887,3048.2659680682204,720.1503207256683,357.8330816449964,0.2570399658999447,1,25.70399658999447,1.0,0.0,1.0,0.023470803686457486,0.9230254617347461,0.0
2022-01-26,3966.5340503702396,3966.5340503702396,3940.1009394366597,3948.606000158925,65068560,3437.159672278381,216.40962546628532,3869.9789232109515,3004.3404213458107,865.6385018651408,375.188104180129,0.20202473976942703,1,20.202473976942702,1.0,0.0,1.0,0.019574881776997177,0.9410935760253619,0.0
2022-01-27,4010.265716461446,4038.99908409983,3960.369967562668,4002.690883923726,54134346,3472.9220667805357,247.26513409472264,3967.452334969981,2978.3917985910903,989.0605363788909,401.61509349536107,0.1425791877877658,1,14.25791877877658,1.0,0.0,1.0,0.013697209537397281,0.9539839319304798,0.0
2022-01-28,3974.9827762487143,4002.012941357008,3950.2142232080937,3987.233793198256,71393939,3507.0350647292316,268.9841410674237,4045.003346864079,2969.066782594384,1075.9365642696948,435.45506402996716,0.08783691664503257,0,8.783691664503257,1.0,0.0,1.0,-0.0038616748516732136,0.9502999561716435,0.0
2022-01-31,4071.696328099181,4071.696328099181,4049.1736995308925,4049.1736995308925,46062152,3542.5970041601045,291.522618186524,4125.642240533152,2959.5517677870566,1166.0904727460957,476.0827489743472,0.08379110021007041,0,8.37911002100704,1.0,0.0,1.0,0.015534555921525861,0.9650624439830155,0.0
2022-02-01,4015.526050998682,4015.615959399636,3967.2183116397573,4000.8704580764525,47297281,3578.657158955466,301.71432706957216,4182.085813094611,2975.2285048163217,1206.857308278289,521.0351793361713,0.03496026807953356,0,3.4960268079533563,1.0,0.0,1.0,-0.011929160129642291,0.9535500595536383,0.0
2022-02-02,3998.1697553232707,4047.9733052603146,3991.199950347727,3991.199950347727,35259300,3613.404498464252,307.44200584174337,4228.288510147739,2998.520486780765,1229.7680233669735,567.5339252035837,0.018983781207215777,0,1.8983781207215777,1.0,0.0,1.0,-0.0024171009359236217,0.9512452328122412,0.0
2022-02-03,3960.975534800422,4009.1769268885414,3942.033499602242,3963.668658573251,28127203,3646.282705340624,308.00917007463784,4262.3010454898995,3030.2643651913486,1232.036680298551,614.9590113545452,0.001844784454035464,0,0.1844784454035464,1.0,0.0,1.0,-0.0068979986262219795,0.9446835445031021,0.0
2022-02-04,3965.560027900538,3991.4356040736816,3961.1536842798077,3977.0071179215256,77658520,3683.652612475294,300.0311184454847,4283.7148493662635,3083.5903755843246,1200.1244737819388,659.8535446108688,-0.025901993850442007,0,-2.5901993850442007,1.0,0.0,1.0,0.0033651802149061716,0.9478625748764113,0.0
2022-02-07,4146.493641766881,4191.430923574223,4146.493641766881,4151.128876655587,26592258,3728.144000922583,300.08054705995704,4328.305095042497,3127.982906802669,1200.322188239828,705.4350783095144,0.00016474495955076662,0,0.016474495955076662,1.0,0.0,1.0,0.04378210890028811,0.9893619973521579,0.0
2022-02-08,4037.3130559900114,4037.3130559900114,4024.1691302320223,4024.1691302320223,67875670,3763.965596616608,289.84057669330355,4343.646750003215,3184.2844432300008,1159.3623067732142,749.3997890809986,-0.03412407257644545,0,-3.4124072576445452,1.0,0.0,1.0,-0.030584390462444877,0.9591029637164351,0.0
2022-02-09,4104.147819379069,4104.147819379069,4062.0367050899285,4081.074408547522,37893802,3798.424333284506,284.1904935743079,4366.805320433122,3230.04334613589,1136.761974297232,792.0852994312985,-0.01949376165151029,0,-1.9493761651510289,1.0,0.0,1.0,0.014140876407999992,0.9726655201888957,0.0
2022-02-10,3990.850224920311,3990.850224920311,3947.315298390934,3972.458810866717,75939185,3823.3435626978035,275.9849482278133,4375.31345915343,3271.373666242177,1103.9397929112529,832.157110364463,-0.02887339841418468,0,-2.887339841418468,1.0,0.0,1.0,-0.026614461489189556,0.9467785511599659,0.0
2022-02-11,3940.192312658901,3998.76595905767,3928.8713990149827,3945.9792817296634,51844417,3851.5777436054377,256.5844414564341,4364.746626518306,3338.4088606925698,1026.337765825736,868.3620529609077,-0.07029552479566747,0,-7.029552479566748,1.0,0.0,1.0,-0.00666577814844016,0.9404675353822319,0.0
2022-02-14,4018.3346712057355,4041.376420974466,4018.3346712057355,4031.877151047312,47257799,3887.1569279788955,226.6231812431881,4340.403290465271,3433.9105654925193,906.4927249727521,899.1318289890245,-0.11676959071710957,0,-11.676959071710957,1.0,0.0,1.0,0.021768454212460098,0.9609400598645053,0.0
2022-02-15,4045.696093327734,4054.2573647014533,4043.9868669310135,4043.9868669310135,49488817,3921.1562995603736,192.43399162301031,4306.024282806394,3536.288316314353,769.7359664920409,924.4254523767792,-0.15086360288751555,0,-15.086360288751555,1.0,0.0,1.0,0.003003493268775692,0.9638262368660052,0.0
2022-02-16,3952.770668040184,3982.5995584573316,3952.770668040184,3973.853223460191,64222350,3949.463346573936,149.86176281662947,4249.186872207195,3649.7398209406774,599.4470512665175,942.3949126113845,-0.2212302953720484,0,-22.123029537204843,1.0,0.0,1.0,-0.017342698128999356,0.9471108893912287,0.0
2022-02-17,3933.6020421684225,3990.408430287729,3928.665494891051,3929.792096381396,59502260,3973.3725843935485,93.97808615364444,4161.328756700837,3785.4164120862597,375.9123446145777,948.6220791598414,-0.3729015034433042,0,-37.29015034433042,1.0,0.0,1.0,-0.011087759059311586,0.9366095520472084,0.0
2022-02-18,3984.369915908064,4040.9672979659076,3984.369915908064,3986.1350074173556,55931435,3985.884260963845,75.54895379753842,4136.982168558922,3834.7863533687682,302.195815190154,941.9532273494922,-0.1961003156201352,0,-19.610031562013518,1.0,0.0,1.0,0.014337377055605893,0.9500380763487913,0.0
2022-02-21,3935.416188622403,4009.1540316361993,3934.1786085031135,3940.9260347725035,62705799,3993.7313958469895,60.03111145579598,4113.793618758581,3873.6691729353975,240.12444582318358,925.3147629058865,-0.2054011546384671,0,-20.54011546384671,1.0,0.0,1.0,-0.011341555808001447,0.9392631664861552,0.0
2022-02-22,3944.8850138618263,3975.921305216995,3944.8850138618263,3963.8484979353416,11199217,3998.283997385369,53.47117251248787,4105.226342410345,3891.3416523603933,213.8846900499516,900.0014813721007,-0.10927565364400138,0,-10.927565364400138,1.0,0.0,1.0,0.0058165169710324705,0.9447264066342875,0.0
2022-02-23,3980.545447426771,3997.3689621186313,3922.3032181653616,3974.421657266596,75661074,3999.574780240753,52.51182571937732,4104.5984316795075,3894.5511288019984,210.04730287750908,867.2219214227191,-0.017941383142226375,0,-1.7941383142226375,1.0,0.0,1.0,0.002667397438817831,0.9472463674317274,0.0
2022-02-24,3928.4594122045805,3934.7475421632844,3856.900998354733,3934.7475421632844,63007525,3996.177613152731,54.461184041757654,4105.099981236246,3887.2552450692156,217.84473616703053,828.6611314121261,0.037122272853313376,0,3.7122272853313376,1.0,0.0,1.0,-0.009982361843961285,0.937790611436646,0.0
2022-02-25,4081.919415284296,4148.981346183721,4081.919415284296,4096.296393629194,70974218,4001.6307431742775,58.80540456967152,4119.241552313621,3884.0199340349345,235.22161827868604,786.6253841125757,0.07976728020791812,0,7.976728020791812,1.0,0.0,1.0,0.04105698008190184,0.9762934618913949,0.0
2022-02-28,4113.310337652965,4149.061918964186,4113.310337652965,4149.061918964186,23507188,4006.6251541459424,66.75965240758205,4140.1444589611065,3873.1058493307783,267.0386096303282,741.6727909567874,0.1352638910678099,1,13.52638910678099,1.0,0.0,1.0,0.012881276222359128,0.9888693676481012,0.0
2022-03-01,4009.9772408708814,4031.56552472461,3981.880414229543,4010.3082706247515,42596266,4007.0970447733575,66.75018935786339,4140.597423489085,3873.596666057631,267.0007574314536,694.6799634144455,-0.00014174803758526533,0,-0.014174803758526533,1.0,0.0,1.0,-0.03344217344774503,0.9557994267380514,0.0
2022-03-02,4052.1480587742685,4052.1480587742685,4020.484459197455,4030.7177210238397,46504340,4009.0729333071627,66.83967614346169,4142.752285594086,3875.3935810202393,267.3587045738468,646.5594974747892,0.0013406221983660593,0,0.13406221983660593,1.0,0.0,1.0,0.005089247265250396,0.9606637263567059,0.0
2022-03-03,4009.862054863555,4009.862054863555,3972.5709327117893,3989.9768972046118,55956920,4010.388345238731,66.15444771299529,4142.697240664721,3878.07944981274,264.61779085198077,598.1885530024607,-0.010251821522829774,0,-1.0251821522829774,1.0,0.0,1.0,-0.010107585457232005,0.9509537356468926,0.0
2022-03-04,4052.613051597952,4058.1779854951437,4052.613051597952,4058.1779854951437,11931441,4014.446888617412,66.48779705349934,4147.422482724411,3881.471294510413,265.95118821399774,551.4798887240637,0.005038955837866732,0,0.5038955837866732,1.0,0.0,1.0,0.01709310355614191,0.9672084863274049,0.0
2022-03-07,4000.614843423486,4009.269345110916,3993.8948775454387,4007.855580323463,72072733,4007.283223800806,58.186195506269804,4123.655614813346,3890.9108327882664,232.74478202507953,503.1010184133262,-0.124859025492297,0,-12.4859025492297,1.0,0.0,1.0,-0.012400245960513478,0.9552148632018491,0.0
2022-03-08,4011.876119657498,4011.876119657498,3972.2629492084843,4006.2420502472146,23716680,4006.386869801565,58.0503025056305,4122.487474812826,3890.286264790304,232.201210022522,456.7429635757917,-0.002335485237640933,0,-0.2335485237640933,1.0,0.0,1.0,-0.0004025918708673304,0.9548303014629924,0.0
2022-03-09,4037.0244920108635,4052.028802325239,4037.0244920108635,4049.15233621145,36301554,4004.790766184761,56.30117346497164,4117.393113114705,3892.1884192548177,225.2046938598869,411.1650995539243,-0.030131264871343544,0,-3.0131264871343544,1.0,0.0,1.0,0.010710857064062607,0.9650573523423983,0.0
2022-03-10,4121.665303186628,4154.9984705737525,4096.100482427456,4117.937023074037,53099689,4012.064676795128,61.09748256470218,4134.259641924532,3889.8697116657236,244.38993025880836,368.1876064213021,0.08519021548839345,0,8.519021548839344,1.0,0.0,1.0,0.01698742876316306,0.9814511953676816,0.0
2022-03-11,4047.1405887612527,4047.1405887612527,4034.4656605808054,4037.860612614681,58753731,4016.6587433393784,59.294619909808986,4135.247983158996,3898.0695035197605,237.17847963923577,328.7296421119771,-0.029507969546599844,0,-2.9507969546599844,1.0,0.0,1.0,-0.019445758886224795,0.9623661320639645,0.0
2022-03-14,4034.808544886036,4041.4112086211735,3992.416460728141,4020.011687187794,42251324,4016.0654701464023,59.193611805214104,4134.452693756831,3897.6782465359743,236.77444722085647,295.2437282243824,-0.001703495270708677,0,-0.1703495270708677,1.0,0.0,1.0,-0.0044203916725419345,0.9581120968278526,0.0
2022-03-15,3990.737320901354,4037.0765894840906,3960.404593186823,3991.9367471161754,32596028,4013.4629641556603,59.04544192061337,4131.553847996887,3895.3720803144333,236.18176768245394,268.566018283903,-0.0025031397828571,0,-0.25031397828571,1.0,0.0,1.0,-0.006983795634499357,0.9514208377486653,0.0
2022-03-16,3948.485880512434,3954.538039217209,3937.0916060378163,3950.8999643493735,49665485,4012.3153012001194,60.07003579245021,4132.45537278502,3892.175229615219,240.2801431698008,250.6076728790672,0.01735263279448862,0,1.735263279448862,1.0,0.0,1.0,-0.010279918086489537,0.9416403094708298,0.0
2022-03-17,4073.1365885547616,4083.8933502979594,4067.872121769136,4083.8933502979594,58655043,4020.020363895948,58.79749043972685,4137.615344775401,3902.4253830164944,235.18996175890697,243.57155373628362,-0.02118436148632019,0,-2.118436148632019,1.0,0.0,1.0,0.033661542217884755,0.9733373745021442,0.0
2022-03-18,4108.589272578075,4129.584861432681,4108.589272578075,4118.806553240972,44396761,4026.6539411871286,62.161148649150476,4150.976238485429,3902.331643888828,248.64459459660156,240.893992706606,0.057207513182416125,0,5.7207513182416125,1.0,0.0,1.0,0.008548999679549807,0.9816584354048569,0.0
2022-03-21,4030.906864358124,4078.3336359061755,4011.0111489153433,4033.6474723877272,57670630,4031.29001306789,58.797570625163694,4148.885154318217,3913.6948718175627,235.19028250065458,240.64728454047955,-0.0541106156672142,0,-5.41106156672142,1.0,0.0,1.0,-0.020675668971691707,0.9613619905511572,0.0
2022-03-22,4109.748826754027,4126.426503421183,4043.571560498908,4105.224473146512,19277584,4038.3588118284483,58.761122137541875,4155.8810561035325,3920.8365675533646,235.0444885501679,241.7052744654904,-0.0006198978501004149,0,-0.06198978501004149,1.0,0.0,1.0,0.01774498174388417,0.9784213415227516,0.0
2022-03-23,4275.058357216919,4275.058357216919,4235.249545521982,4263.373499761104,19980178,4052.8064039531732,75.38445732248803,4203.575318598149,3902.037489308197,301.53782928995224,246.27980078611253,0.282896830084965,1,28.289683008496503,1.0,0.0,1.0,0.0385238438602058,1.0161138925130673,0.0
2022-03-24,4332.459779373187,4372.904549930896,4332.459779373187,4342.924215315612,10174588,4073.21523761079,94.55534483700008,4262.32592728479,3884.10454793679,378.221379348,254.298632945161,0.25430822473790027,1,25.430822473790027,1.0,0.0,1.0,0.018659100723632527,1.035073663980151,0.0
2022-03-25,4257.579688160213,4257.579688160213,4214.081819995091,4238.598963496568,47328050,4080.3303661041587,101.48375225486491,4283.297870613888,3877.362861594429,405.93500901945936,262.8343024821997,0.07327356724052381,0,7.327356724052381,1.0,0.0,1.0,-0.024021890930339906,1.0102092373191525,0.0
2022-03-28,4205.233337787033,4242.696811220948,4185.600251285055,4208.656536133916,67968453,4083.3100969626453,104.43988225390578,4292.189861470457,3874.4303324548337,417.75952901562323,270.3703484514644,0.029129096366253604,0,2.9129096366253604,1.0,0.0,1.0,-0.007064227500766296,1.0030728894433543,0.0
2022-03-29,4304.370681294299,4332.418664106591,4304.370681294299,4304.64661724831,72306110,4098.0270142938225,113.91939129508894,4325.865796884001,3870.1882317036448,455.67756518035594,279.8041888389095,0.09076522145187171,0,9.076522145187171,1.0,0.0,1.0,0.022807772573090634,1.0259507477800112,0.0
2022-03-30,4248.768516289115,4267.482887870079,4223.090012166998,4258.314102381452,45084764,4109.406833361704,118.13157930540196,4345.669991972508,3873.1436747509,472.52631722160777,290.0625694712976,0.036975162546313056,0,3.6975162546313056,1.0,0.0,1.0,-0.010763372463887588,1.0149080577520508,0.0
2022-03-31,4263.498901525115,4294.73329762684,4237.7987943178905,4294.73329762684,22707658,4124.644653382815,121.52212189365605,4367.688897170126,3881.6004095955027,486.08848757462374,301.1361043074297,0.028701407432203396,0,2.8701407432203396,1.0,0.0,1.0,0.008552491518890148,1.0235880503084285,0.0
2022-04-01,4366.362662338251,4366.362662338251,4333.1967414602195,4354.813104906036,24330983,4139.4764093533595,130.73576696493922,4400.947943283238,3878.0048754234813,522.9430678597564,313.9856982897177,0.07581866517559677,0,7.581866517559677,1.0,0.0,1.0,0.01398918235793456,1.0379072102035958,0.0
2022-04-04,4301.707912341532,4323.162025132317,4262.581858904176,4292.219824393781,27810506,4153.694621556876,131.13037537077287,4415.955372298422,3891.43387081533,524.5215014830919,328.5745342626183,0.0030183660905871434,0,0.30183660905871434,1.0,0.0,1.0,-0.014373356331122134,1.0229890000326987,0.0
2022-04-05,4288.294717192933,4340.732782889586,4249.867058546105,4291.917020785368,48179967,4167.978370083783,129.77531047641892,4427.528991036621,3908.4277491309454,519.1012419056756,342.91953585677595,-0.01033372237761554,0,-1.033372237761554,1.0,0.0,1.0,-7.054708770792839e-05,1.022916831137989,0.0
2022-04-06,4063.180428818006,4063.180428818006,4041.8398439946986,4062.3640067826773,50401561,4168.638953612344,129.1708442281145,4426.980642068574,3910.2972651561154,516.6833769124582,357.4934700094045,-0.004657790808477169,0,-0.4657790808477169,1.0,0.0,1.0,-0.05348496089066623,0.9682061644301695,0.0
2022-04-07,3998.4388921650693,4019.208632998822,3988.063872706516,3992.259602276858,41789623,4162.355082572486,134.70558189617915,4431.766246364844,3892.9439187801277,538.8223275847163,372.2150898756999,0.04284819613232704,0,4.284819613232704,1.0,0.0,1.0,-0.017257046485438132,0.9514977856431103,0.0
2022-04-08,3958.912338423279,3977.5576872776273,3958.912338423279,3977.5576872776273,21835157,4159.339936305632,138.266650125811,4435.873236557254,3882.8066360540106,553.0666005032435,388.0094959189003,0.026435936651655778,0,2.643593665165578,1.0,0.0,1.0,-0.003682604956562918,0.9479937951815424,0.0
2022-04-11,3884.854469214867,3892.94567827093,3882.6328640267425,3891.030148968708,18870046,4152.890859394678,147.7874778047197,4448.465815004118,3857.315903785239,591.149911218879,405.72826911880145,0.06885845335983554,0,6.885845335983554,1.0,0.0,1.0,-0.021753936740045554,0.9273711981312074,0.0
2022-04-12,4021.26407075668,4027.0042283449416,4011.705003987492,4011.705003987492,75336857,4153.879272238244,146.716574895172,4447.312422028588,3860.4461224479,586.8662995806881,423.2624957137132,-0.007246235780292376,0,-0.7246235780292376,1.0,0.0,1.0,0.031013600614420378,0.9561323180913651,0.0
2022-04-13,3896.9839238792297,3911.7031475328145,3888.00889301082,3911.7031475328145,75166761,4151.919431397417,149.8000720353823,4451.519575468181,3852.319287326652,599.2002881415287,441.2085029622996,0.02101669250671434,0,2.101669250671434,1.0,0.0,1.0,-0.024927519933614084,0.93229831067297,0.0
2022-04-14,3886.233693602604,3886.233693602604,3873.7676002640574,3882.814200879212,14768424,4141.865473926479,160.93961048206637,4463.744694890612,3819.9862529623465,643.7584419282653,461.6369269707675,0.07436270420519575,0,7.436270420519575,1.0,0.0,1.0,-0.00738526047709509,0.9254130448062944,0.0
2022-04-15,3878.9956913586393,3894.8467259593394,3867.367491066698,3894.8467259593394,66401891,4130.667482562398,170.1560048946627,4470.979492351723,3790.3554727730725,680.6240195786504,483.2358982198699,0.05726616576857735,0,5.726616576857735,1.0,0.0,1.0,0.0030989185826617582,0.9282808244874822,0.0
2022-04-18,4006.6603744803165,4024.080462797296,3964.739457202901,4001.0617290243636,20531544,4129.038195394229,171.28614585492807,4471.610487104085,3786.4659036843727,685.1445834197125,505.7336132658228,0.006641792988529183,0,0.6641792988529183,1.0,0.0,1.0,0.027270650307519517,0.9535956462392562,0.0
2022-04-19,3899.529441719435,3911.1627882687703,3870.660004441503,3899.946441335585,76881679,4118.774293803684,178.77491234098994,4476.324118485663,3761.224469121704,715.0996493639595,529.7363713065124,0.04372079509807181,0,4.372079509807181,1.0,0.0,1.0,-0.025272113887989223,0.929496268464407,0.0
2022-04-20,3966.471281224311,3985.7839807803657,3958.3914753870495,3985.7839807803657,70024396,4104.894817854647,177.73037123246533,4460.355560319577,3749.4340753897163,710.921484929861,550.2055540885078,-0.005842772315459488,0,-0.5842772315459488,1.0,0.0,1.0,0.022009927760798798,0.9499544141872407,0.0
2022-04-21,4002.3695919658444,4002.3695919658444,3981.0818754040847,3988.433136854498,23196706,4087.1702639315904,170.2622968988995,4427.69485772939,3746.6456701337916,681.0491875955981,565.3469445008877,-0.042019123022017046,0,-4.201912302201705,1.0,0.0,1.0,0.0006646511920633813,0.9505858025210361,0.0
2022-04-22,3910.8616499532113,3920.905694939148,3910.8616499532113,3919.4993435623505,70508958,4071.2152829348793,170.27646301389265,4411.768208962664,3730.662356907094,681.1058520555703,579.1054866526932,8.320171436104751e-05,0,0.00832017143610475,1.0,0.0,1.0,-0.017283427081972502,0.9341564221180054,0.0
2022-04-25,3944.716055985507,3981.0044375991256,3921.521931628124,3954.3280678466886,79167585,4058.4988595205186,168.9636799581486,4396.426219436816,3720.5714996042216,675.8547198325941,592.0102461935418,-0.007709715321235766,0,-0.7709715321235766,1.0,0.0,1.0,0.008886013552098948,0.9424573487447263,0.0
2022-04-26,3972.429041548162,3972.429041548162,3944.235961879454,3970.0402381975123,62292039,4041.768540567978,159.61531310291093,4360.9991667737995,3722.5379143621562,638.4612524116433,601.1494305551062,-0.055327670760682124,0,-5.532767076068213,1.0,0.0,1.0,0.003973410926266352,0.9462021190717687,0.0
2022-04-27,3941.563046572322,3941.563046572322,3910.8276064031525,3928.0274095955983,25733562,4025.254205928686,152.9799634152436,4331.2141327591735,3719.294279098199,611.9198536609747,608.1191073770744,-0.04157088413809673,0,-4.157088413809673,1.0,0.0,1.0,-0.010582469214717283,0.9361889642757915,0.0
2022-04-28,3922.0903678963555,3937.3938512248596,3922.0903678963555,3934.079338786149,50946799,4007.221507986652,140.27132102852792,4287.764150043708,3726.678865929596,561.0852841141113,611.8689472040489,-0.0830739013332088,0,-8.30739013332088,1.0,0.0,1.0,0.001540704419670469,0.9376313547506979,0.0
2022-04-29,3907.9099552035204,3955.362690641651,3897.736676994195,3907.1869710864066,32933441,3984.8402012956694,115.39710821393633,4215.634417723542,3754.045984867797,461.5884328557454,608.8012154538484,-0.17732928322199704,0,-17.732928322199704,1.0,0.0,1.0,-0.006835746151484523,0.9312219448259497,0.0
2022-05-02,3921.0730454012137,3922.6528508934307,3916.035263790245,3916.035263790245,25486047,3966.0309732654932,90.666974387185,4147.364922039863,3784.697024491123,362.6678975487398,600.7085352571307,-0.21430462348245205,0,-21.430462348245204,1.0,0.0,1.0,0.0022646197300812965,0.9333308084152871,0.0
2022-05-03,3972.4523564357855,3989.175838405195,3890.6403117728332,3964.2095089187933,76948251,3949.645597672165,48.46132247448932,4046.568242621144,3852.722952723186,193.84528989795763,584.4457376567449,-0.46550193384043237,0,-46.55019338404324,1.0,0.0,1.0,0.01230179042921109,0.9448124484215382,0.0
2022-05-04,4080.889440484559,4098.502288520472,4004.0016844542547,4078.7304678426503,52002112,3950.463920725163,50.55771410019154,4051.579348925546,3849.34849252478,202.23085640076624,568.7231116311602,0.04325906761635978,0,4.325906761635978,1.0,0.0,1.0,0.028888725145884475,0.9721068755583981,0.0
2022-05-05,3985.370625090711,3989.7636881254284,3961.934013026406,3989.7636881254284,64214985,3950.339125017591,50.452086643858706,4051.2432983053086,3849.4349517298733,201.80834657543528,551.8724125806963,-0.002089245097660397,0,-0.2089245097660397,1.0,0.0,1.0,-0.021812370397762182,0.950902920322507,0.0
2022-05-06,4133.040715692322,4178.998563812205,4133.040715692322,4143.3276480196555,49455158,3958.627623054693,66.28986735799226,4091.2073577706774,3826.047888338708,265.1594694319692,537.4770560271324,0.3139172582876968,1,31.39172582876968,1.0,0.0,1.0,0.038489487573229786,0.9875026864576081,0.0
2022-05-09,4003.6284885688565,4023.777336623757,3948.983793845866,4002.5940915769356,28941059,3964.2058201851046,64.98335412746782,4094.1725284400404,3834.2391119301687,259.9334165098717,520.9162312916822,-0.01970909405307275,0,-1.970909405307275,1.0,0.0,1.0,-0.03396631123536298,0.9539608628636319,0.0
2022-05-10,3978.477544307664,4019.452502204733,3903.3235641891124,3991.3152787661625,55977981,3963.186333924038,64.35585819545503,4091.8980503149483,3834.474617533128,257.42343278182034,504.44408795173877,-0.00965625644348811,0,-0.9656256443488109,1.0,0.0,1.0,-0.002817875745759091,0.9512727196857651,0.0
2022-05-11,3997.8118626755486,4144.302145425966,3997.8118626755486,4033.1586727918616,34463497,3969.25911018699,64.96958425708868,4099.1982787011675,3839.3199416728125,259.87833702835496,487.4779903960801,0.009536444371073483,0,0.9536444371073483,1.0,0.0,1.0,0.010483610314701686,0.9612454921819571,0.0
2022-05-12,4058.0192782976574,4058.0192782976574,4042.425513978846,4052.7115254480864,30978606,3977.753976415434,64.17419505785058,4106.102366531135,3849.405586299733,256.69678023140204,468.1249073112369,-0.012242485592809493,0,-1.2242485592809493,1.0,0.0,1.0,0.004848024648306248,0.9659056340211285,0.0
2022-05-13,4017.903973704736,4064.531368185446,3964.7984832102643,4007.0376708241274,63809547,3983.363523658673,61.38866734507789,4106.140858348828,3860.586188968517,245.55466938031122,446.37143980132,-0.04340572889557337,0,-4.340572889557337,1.0,0.0,1.0,-0.011269949597241369,0.955019926210019,0.0
2022-05-16,3962.763009019204,4000.1356938061863,3951.49051304721,3991.0547874470535,72144044,3982.8631765798077,61.277506481492466,4105.418189542793,3860.3081636168226,245.11002592597015,424.36971192663276,-0.0018107717334929774,0,-0.18107717334929774,1.0,0.0,1.0,-0.003988703049499054,0.9512106353180128,0.0
2022-05-17,3942.4258742662196,3977.0394316902016,3915.5783534495117,3954.404525270247,70579490,3985.5860807765407,58.54829266992686,4102.682666116394,3868.489495436687,234.19317067970724,400.32438799242016,-0.04453859121030035,0,-4.453859121030035,1.0,0.0,1.0,-0.009183101743449162,0.9424755712744365,0.0
2022-05-18,3917.926484236387,3925.2373261381895,3897.6135217269025,3910.66257404816,52885569,3981.8300104399304,60.897446288735615,4103.624903017401,3860.035117862459,243.5897851549421,376.95780300367426,0.04012334966029418,0,4.012334966029418,1.0,0.0,1.0,-0.011061577272269085,0.9320503049155584,0.0
2022-05-19,3994.8825895844507,3994.8825895844507,3939.5737577938594,3970.3755007668046,23346122,3980.927128635546,60.92824983348099,4102.783628302508,3859.070628968584,243.71299933392402,355.09099359059053,0.0005058265431925335,0,0.05058265431925335,1.0,0.0,1.0,0.015269260793531636,0.9462820240940047,0.0
2022-05-20,3994.723530066882,3996.7951495773596,3990.337606780381,3994.4743502710126,55883048,3984.6758789709793,59.23275799808946,4103.141394967158,3866.2103629748003,236.93103199235748,332.8822525874299,-0.027827679935423566,0,-2.7827679935423566,1.0,0.0,1.0,0.0060696650731282276,0.9520256390449772,0.0
2022-05-23,3934.222596606425,3966.4003045358572,3859.5305346304817,3942.833780373093,45640604,3984.101164597299,59.597350004649705,4103.295864606598,3864.9064645879994,238.38940001859874,311.0089865967301,0.006155242789337434,0,0.6155242789337434,1.0,0.0,1.0,-0.012928001376305231,0.9397178502731258,0.0
2022-05-24,4003.5143454714075,4005.7122370081242,3969.095576051418,4005.7122370081242,46796654,3985.88476453783,59.68811159445332,4105.260987726737,3866.5085413489232,238.7524463778136,291.02354629503867,0.0015229131798082385,0,0.15229131798082385,1.0,0.0,1.0,0.015947529147191553,0.9547040280804927,0.0
2022-05-25,4042.4116586639634,4060.0400452070025,3982.5038183032198,4025.806698570224,35281805,3990.773728986561,58.69591148537616,4108.165551957313,3873.3819060158085,234.7836459415048,272.16673590906515,-0.016623077570599554,0,-1.6623077570599554,1.0,0.0,1.0,0.005016451600404537,0.9594932546300697,0.0
2022-05-26,4074.255907642627,4088.30152521245,4059.5594889112726,4082.1667080424577,72930864,3998.1780974493763,60.48093208465142,4119.139961618679,3877.2162332800735,241.92372833860554,256.2086581202899,0.03041132770755106,0,3.041132770755106,1.0,0.0,1.0,0.013999680981267693,0.9729258540985689,0.0
2022-05-27,4115.312007715231,4125.202494292988,4095.384348583583,4125.202494292988,25703721,4009.0788736097056,62.81978973702085,4134.718453083748,3883.439294135664,251.27915894808348,245.69319442490678,0.03867099219132286,0,3.867099219132286,1.0,0.0,1.0,0.010542388228717892,0.983182816170233,0.0
2022-05-30,4057.2052954035717,4068.3712889391245,4057.2052954035717,4063.08958593654,42468095,4016.43158971702,59.89420001099669,4136.219989739014,3896.6431896950266,239.57680004398708,239.53863954966914,-0.04657114801356932,0,-4.657114801356932,1.0,0.0,1.0,-0.015056935615252454,0.9683790958091352,0.0
2022-05-31,4008.7095354298554,4066.612102859186,3959.276926898655,4020.2072712382587,76676125,4019.2314778329937,58.61978796627172,4136.471053765537,3901.99190190045,234.47915186508726,241.5703326480256,-0.021277720455252225,0,-2.1277720455252225,1.0,0.0,1.0,-0.010554114988433616,0.9581587114795702,0.0
