date,open,high,low,close,volume,middle_band,std_dev,upper_band,lower_band,RSI,signal,RSI_change,position,strategy_returns,cumulative_returns,benchmark_returns,benchmark_cumulative,drawdown
2021-12-31,3315.1273337815915,3325.1302091316866,3285.919156195174,3304.9738342243418,28953728,3352.9733901421628,99.78428839439277,3552.5419669309485,3153.404813353377,35.71613002028995,0,-2.809822841335496,0.0,0.0,0.850125906734006,0.005332667479357234,0.7876930856599148,-0.149874093265994
2022-01-03,3343.8683600816134,3343.8683600816134,3337.934910913427,3337.934910913427,13683460,3362.1342558017814,88.38419346462416,3538.9026427310296,3185.365868872533,42.42562451111105,1,6.7094944908211005,1.0,0.0,0.850125906734006,0.009973173266232704,0.7955488852838146,-0.149874093265994
2022-01-04,3287.3256584216865,3290.9074857653113,3262.606153858642,3279.6673621692266,52066702,3368.2535087611636,76.95217526045182,3522.1578592820674,3214.34915824026,43.52786963000818,0,1.1022451188971303,1.0,0.0,0.850125906734006,-0.01745616685145468,0.7816616512038116,-0.149874093265994
2022-01-05,3290.802617194127,3296.2531601719957,3287.6534089044703,3296.2531601719957,28595568,3369.877185680951,74.9482765046808,3519.7737386903123,3219.9806326715893,41.50529943787316,0,-2.0225701921350208,1.0,0.0,0.850125906734006,0.005057158599096168,0.7856146381447806,-0.149874093265994
2022-01-06,3297.9893679630236,3317.7301119567273,3297.9893679630236,3306.104521045815,30021787,3372.843435344799,70.88373931983062,3514.6109139844602,3231.075956705138,43.38343085699468,0,1.878131419121516,1.0,0.0,0.850125906734006,0.002988654206798058,0.7879625686379942,-0.149874093265994
2022-01-07,3229.576280694306,3229.608975228129,3201.626903779948,3229.608975228129,11480175,3362.079028361814,75.55845216386734,3513.1959326895485,3210.9621240340794,32.875661600896365,0,-10.507769256098314,1.0,0.0,0.850125906734006,-0.02313766710360632,0.7697309530347457,-0.149874093265994
2022-01-10,3259.6360378159375,3292.258492058671,3259.6360378159375,3261.301107709805,11829484,3350.523158829035,72.17287856672843,3494.868915962492,3206.177401695578,32.20547044702843,0,-0.6701911538679326,1.0,0.0,0.850125906734006,0.009812993685849314,0.7772843180166784,-0.149874093265994
2022-01-11,3303.2397384927626,3310.061756307949,3264.132082506931,3307.737216351525,28444906,3344.240920742366,70.01702283588227,3484.2749664141306,3204.2068750706017,37.11366133039501,1,4.908190883366579,1.0,0.0,0.850125906734006,0.014238522328387182,0.7883516981342641,-0.149874093265994
2022-01-12,3398.985904260077,3403.090924259177,3391.899675189573,3391.899675189573,31196641,3345.8779325303294,70.762941822809,3487.403816175947,3204.3520488847116,48.04031031565296,0,10.926648985257948,1.0,0.0,0.850125906734006,0.025444118844144548,0.8084106124325755,-0.149874093265994
2022-01-13,3484.030626200189,3484.030626200189,3452.409709872751,3474.0742226007555,22300059,3349.7326772396227,75.6258935619902,3500.984464363603,3198.4808901156425,62.24749081879669,0,14.207180503143732,1.0,0.0,0.850125906734006,0.02422670340525035,0.8279957365696363,-0.149874093265994
2022-01-14,3382.192453040728,3430.0982694450486,3362.8466635812097,3381.295663576981,12746153,3349.5890032125326,75.55972847421046,3500.7084601609536,3198.4695462641116,56.62673332504168,-1,-5.620757493755015,0.0,0.012990293046693505,0.8611692913890667,-0.02670598066679153,0.8058832984366218,-0.13883070861093327
2022-01-17,3335.010963989265,3335.010963989265,3269.3599592189985,3320.2934635781608,27881404,3343.6511495029617,72.77430110260354,3489.199751708169,3198.1025472977544,47.776495921711934,-1,-8.850237403329743,0.0,0.0,0.8611692913890667,-0.018041072437388617,0.791344299473445,-0.13883070861093327
2022-01-18,3352.477510695737,3414.443758199178,3341.3638625256162,3363.9994353014417,40707007,3338.0117190986202,65.96587468423786,3469.943468467096,3206.0799697301445,49.44235622238592,0,1.6658603006739838,0.0,0.0,0.8611692913890667,0.013163285776607525,0.8017609906351032,-0.13883070861093327
2022-01-19,3405.732476034512,3437.9895020825993,3372.8212651286635,3407.7122831889415,34069712,3334.627509631925,60.01446164360308,3454.656432919131,3214.598586344719,58.62322238938258,0,9.180866166996665,0.0,0.0,0.8611692913890667,0.012994308925495579,0.8121793206318271,-0.13883070861093327
2022-01-20,3444.1847724393647,3475.397199675716,3425.2167711143384,3451.607339989147,60543111,3336.2846922672165,62.842253411358996,3461.9691990899346,3210.6001854444985,60.13052423670111,0,1.50730184731853,0.0,0.0,0.8611692913890667,0.012881092402298844,0.822641077508122,-0.13883070861093327
2022-01-21,3714.981885303176,3759.1103861713873,3714.981885303176,3735.901476011434,20056396,3357.3991808964556,108.89321284928485,3575.185606595025,3139.612755197886,70.40740584484328,0,10.276881608142169,0.0,0.0,0.8611692913890667,0.08236572356552618,0.8903985050918025,-0.13883070861093327
2022-01-24,3783.0447500970295,3808.0600049459513,3783.0447500970295,3783.9833371096183,27045818,3382.3055193887258,143.22343367382436,3668.7523867363743,3095.858652041077,76.13392035862124,0,5.726514513777957,0.0,0.0,0.8611692913890667,0.012870216574746962,0.901858126690165,-0.13883070861093327
2022-01-25,3871.3819572066845,3872.796467167744,3862.1293144543324,3872.796467167744,35828037,3408.3411284310546,180.0375801814171,3768.4162887938887,3048.2659680682204,77.79604555977123,0,1.6621252011499905,0.0,0.0,0.8611692913890667,0.023470803686457486,0.9230254617347461,-0.13883070861093327
2022-01-26,3966.5340503702396,3966.5340503702396,3940.1009394366597,3948.606000158925,65068560,3437.159672278381,216.40962546628532,3869.9789232109515,3004.3404213458107,79.1237522094572,0,1.3277066496859646,0.0,0.0,0.8611692913890667,0.019574881776997177,0.9410935760253619,-0.13883070861093327
2022-01-27,4010.265716461446,4038.99908409983,3960.369967562668,4002.690883923726,54134346,3472.9220667805357,247.26513409472264,3967.452334969981,2978.3917985910903,85.76951886096262,0,6.645766651505426,0.0,0.0,0.8611692913890667,0.013697209537397281,0.9539839319304798,-0.13883070861093327
2022-01-28,3974.9827762487143,4002.012941357008,3950.2142232080937,3987.233793198256,71393939,3507.0350647292316,268.9841410674237,4045.003346864079,2969.066782594384,84.10028968810536,0,-1.669229172857257,0.0,0.0,0.8611692913890667,-0.0038616748516732136,0.9502999561716435,-0.13883070861093327
2022-01-31,4071.696328099181,4071.696328099181,4049.1736995308925,4049.1736995308925,46062152,3542.5970041601045,291.522618186524,4125.642240533152,2959.5517677870566,84.32855444516095,0,0.2282647570555838,0.0,0.0,0.8611692913890667,0.015534555921525861,0.9650624439830155,-0.13883070861093327
2022-02-01,4015.526050998682,4015.615959399636,3967.2183116397573,4000.8704580764525,47297281,3578.657158955466,301.71432706957216,4182.085813094611,2975.2285048163217,79.16378781207848,-1,-5.164766633082465,0.0,0.0,0.8611692913890667,-0.011929160129642291,0.9535500595536383,-0.13883070861093327
2022-02-02,3998.1697553232707,4047.9733052603146,3991.199950347727,3991.199950347727,35259300,3613.404498464252,307.44200584174337,4228.288510147739,2998.520486780765,76.61346814945986,0,-2.5503196626186195,0.0,0.0,0.8611692913890667,-0.0024171009359236217,0.9512452328122412,-0.13883070861093327
2022-02-03,3960.975534800422,4009.1769268885414,3942.033499602242,3963.668658573251,28127203,3646.282705340624,308.00917007463784,4262.3010454898995,3030.2643651913486,82.12909242878462,0,5.515624279324754,0.0,0.0,0.8611692913890667,-0.0068979986262219795,0.9446835445031021,-0.13883070861093327
2022-02-04,3965.560027900538,3991.4356040736816,3961.1536842798077,3977.0071179215256,77658520,3683.652612475294,300.0311184454847,4283.7148493662635,3083.5903755843246,88.241594087479,0,6.112501658694384,0.0,0.0,0.8611692913890667,0.0033651802149061716,0.9478625748764113,-0.13883070861093327
2022-02-07,4146.493641766881,4191.430923574223,4146.493641766881,4151.128876655587,26592258,3728.144000922583,300.08054705995704,4328.305095042497,3127.982906802669,89.79204757019176,0,1.5504534827127543,0.0,0.0,0.8611692913890667,0.04378210890028811,0.9893619973521579,-0.13883070861093327
2022-02-08,4037.3130559900114,4037.3130559900114,4024.1691302320223,4024.1691302320223,67875670,3763.965596616608,289.84057669330355,4343.646750003215,3184.2844432300008,78.74459107693235,0,-11.047456493259403,0.0,0.0,0.8611692913890667,-0.030584390462444877,0.9591029637164351,-0.13883070861093327
2022-02-09,4104.147819379069,4104.147819379069,4062.0367050899285,4081.074408547522,37893802,3798.424333284506,284.1904935743079,4366.805320433122,3230.04334613589,78.99939142737153,0,0.2548003504391829,0.0,0.0,0.8611692913890667,0.014140876407999992,0.9726655201888957,-0.13883070861093327
2022-02-10,3990.850224920311,3990.850224920311,3947.315298390934,3972.458810866717,75939185,3823.3435626978035,275.9849482278133,4375.31345915343,3271.373666242177,63.00290998814626,0,-15.996481439225278,0.0,0.0,0.8611692913890667,-0.026614461489189556,0.9467785511599659,-0.13883070861093327
2022-02-11,3940.192312658901,3998.76595905767,3928.8713990149827,3945.9792817296634,51844417,3851.5777436054377,256.5844414564341,4364.746626518306,3338.4088606925698,59.12108560104204,0,-3.881824387104217,0.0,0.0,0.8611692913890667,-0.00666577814844016,0.9404675353822319,-0.13883070861093327
2022-02-14,4018.3346712057355,4041.376420974466,4018.3346712057355,4031.877151047312,47257799,3887.1569279788955,226.6231812431881,4340.403290465271,3433.9105654925193,58.9864446385713,0,-0.13464096247074053,0.0,0.0,0.8611692913890667,0.021768454212460098,0.9609400598645053,-0.13883070861093327
2022-02-15,4045.696093327734,4054.2573647014533,4043.9868669310135,4043.9868669310135,49488817,3921.1562995603736,192.43399162301031,4306.024282806394,3536.288316314353,55.805888685899646,0,-3.1805559526716536,0.0,0.0,0.8611692913890667,0.003003493268775692,0.9638262368660052,-0.13883070861093327
2022-02-16,3952.770668040184,3982.5995584573316,3952.770668040184,3973.853223460191,64222350,3949.463346573936,149.86176281662947,4249.186872207195,3649.7398209406774,48.27827387288084,0,-7.527614813018808,0.0,0.0,0.8611692913890667,-0.017342698128999356,0.9471108893912287,-0.13883070861093327
2022-02-17,3933.6020421684225,3990.408430287729,3928.665494891051,3929.792096381396,59502260,3973.3725843935485,93.97808615364444,4161.328756700837,3785.4164120862597,46.68376394658189,0,-1.5945099262989473,0.0,0.0,0.8611692913890667,-0.011087759059311586,0.9366095520472084,-0.13883070861093327
2022-02-18,3984.369915908064,4040.9672979659076,3984.369915908064,3986.1350074173556,55931435,3985.884260963845,75.54895379753842,4136.982168558922,3834.7863533687682,46.33696453752501,0,-0.346799409056878,0.0,0.0,0.8611692913890667,0.014337377055605893,0.9500380763487913,-0.13883070861093327
2022-02-21,3935.416188622403,4009.1540316361993,3934.1786085031135,3940.9260347725035,62705799,3993.7313958469895,60.03111145579598,4113.793618758581,3873.6691729353975,46.50419449937791,0,0.16722996185289674,0.0,0.0,0.8611692913890667,-0.011341555808001447,0.9392631664861552,-0.13883070861093327
2022-02-22,3944.8850138618263,3975.921305216995,3944.8850138618263,3963.8484979353416,11199217,3998.283997385369,53.47117251248787,4105.226342410345,3891.3416523603933,48.429211960976104,0,1.9250174615981948,0.0,0.0,0.8611692913890667,0.0058165169710324705,0.9447264066342875,-0.13883070861093327
2022-02-23,3980.545447426771,3997.3689621186313,3922.3032181653616,3974.421657266596,75661074,3999.574780240753,52.51182571937732,4104.5984316795075,3894.5511288019984,50.62980986660565,1,2.200597905629543,1.0,0.0,0.8611692913890667,0.002667397438817831,0.9472463674317274,-0.13883070861093327
2022-02-24,3928.4594122045805,3934.7475421632844,3856.900998354733,3934.7475421632844,63007525,3996.177613152731,54.461184041757654,4105.099981236246,3887.2552450692156,47.59890380467045,-1,-3.030906061935198,0.0,-0.00998236184396132,0.8525727879135133,-0.009982361843961285,0.937790611436646,-0.14742721208648668
2022-02-25,4081.919415284296,4148.981346183721,4081.919415284296,4096.296393629194,70974218,4001.6307431742775,58.80540456967152,4119.241552313621,3884.0199340349345,46.83938216050394,0,-0.7595216441665116,0.0,0.0,0.8525727879135133,0.04105698008190184,0.9762934618913949,-0.14742721208648668
2022-02-28,4113.310337652965,4149.061918964186,4113.310337652965,4149.061918964186,23507188,4006.6251541459424,66.75965240758205,4140.1444589611065,3873.1058493307783,57.87233271955632,0,11.03295055905238,0.0,0.0,0.8525727879135133,0.012881276222359128,0.9888693676481012,-0.14742721208648668
2022-03-01,4009.9772408708814,4031.56552472461,3981.880414229543,4010.3082706247515,42596266,4007.0970447733575,66.75018935786339,4140.597423489085,3873.596666057631,45.95662331334602,-1,-11.915709406210297,0.0,0.0,0.8525727879135133,-0.03344217344774503,0.9557994267380514,-0.14742721208648668
2022-03-02,4052.1480587742685,4052.1480587742685,4020.484459197455,4030.7177210238397,46504340,4009.0729333071627,66.83967614346169,4142.752285594086,3875.3935810202393,53.70188831040491,1,7.745264997058889,1.0,0.0,0.8525727879135133,0.005089247265250396,0.9606637263567059,-0.14742721208648668
2022-03-03,4009.862054863555,4009.862054863555,3972.5709327117893,3989.9768972046118,55956920,4010.388345238731,66.15444771299529,4142.697240664721,3878.07944981274,52.74593020314216,0,-0.9559581072627523,1.0,0.0,0.8525727879135133,-0.010107585457232005,0.9509537356468926,-0.14742721208648668
2022-03-04,4052.613051597952,4058.1779854951437,4052.613051597952,4058.1779854951437,11931441,4014.446888617412,66.48779705349934,4147.422482724411,3881.471294510413,51.6785363247077,0,-1.0673938784344585,1.0,0.0,0.8525727879135133,0.01709310355614191,0.9672084863274049,-0.14742721208648668
2022-03-07,4000.614843423486,4009.269345110916,3993.8948775454387,4007.855580323463,72072733,4007.283223800806,58.186195506269804,4123.655614813346,3890.9108327882664,47.801318888888176,-1,-3.8772174358195244,0.0,-0.005671977618559056,0.8477370141422753,-0.012400245960513478,0.9552148632018491,-0.1522629858577247
2022-03-08,4011.876119657498,4011.876119657498,3972.2629492084843,4006.2420502472146,23716680,4006.386869801565,58.0503025056305,4122.487474812826,3890.286264790304,52.15025823439583,1,4.348939345507652,1.0,0.0,0.8477370141422753,-0.0004025918708673304,0.9548303014629924,-0.1522629858577247
2022-03-09,4037.0244920108635,4052.028802325239,4037.0244920108635,4049.15233621145,36301554,4004.790766184761,56.30117346497164,4117.393113114705,3892.1884192548177,57.936320927145374,1,5.786062692749546,1.0,0.0,0.8477370141422753,0.010710857064062607,0.9650573523423983,-0.1522629858577247
2022-03-10,4121.665303186628,4154.9984705737525,4096.100482427456,4117.937023074037,53099689,4012.064676795128,61.09748256470218,4134.259641924532,3889.8697116657236,58.62094547878201,0,0.684624551636638,1.0,0.0,0.8477370141422753,0.01698742876316306,0.9814511953676816,-0.1522629858577247
2022-03-11,4047.1405887612527,4047.1405887612527,4034.4656605808054,4037.860612614681,58753731,4016.6587433393784,59.294619909808986,4135.247983158996,3898.0695035197605,56.063743846005,-1,-2.5572016327770086,0.0,0.007892324520310834,0.8544276297657655,-0.019445758886224795,0.9623661320639645,-0.14557237023423453
2022-03-14,4034.808544886036,4041.4112086211735,3992.416460728141,4020.011687187794,42251324,4016.0654701464023,59.193611805214104,4134.452693756831,3897.6782465359743,53.535732149312274,-1,-2.5280116966927295,0.0,0.0,0.8544276297657655,-0.0044203916725419345,0.9581120968278526,-0.14557237023423453
2022-03-15,3990.737320901354,4037.0765894840906,3960.404593186823,3991.9367471161754,32596028,4013.4629641556603,59.04544192061337,4131.553847996887,3895.3720803144333,51.07888118562398,-1,-2.4568509636882965,0.0,0.0,0.8544276297657655,-0.006983795634499357,0.9514208377486653,-0.14557237023423453
2022-03-16,3948.485880512434,3954.538039217209,3937.0916060378163,3950.8999643493735,49665485,4012.3153012001194,60.07003579245021,4132.45537278502,3892.175229615219,50.99327717358506,0,-0.08560401203892098,0.0,0.0,0.8544276297657655,-0.010279918086489537,0.9416403094708298,-0.14557237023423453
2022-03-17,4073.1365885547616,4083.8933502979594,4067.872121769136,4083.8933502979594,58655043,4020.020363895948,58.79749043972685,4137.615344775401,3902.4253830164944,49.20952586464452,0,-1.7837513089405377,0.0,0.0,0.8544276297657655,0.033661542217884755,0.9733373745021442,-0.14557237023423453
2022-03-18,4108.589272578075,4129.584861432681,4108.589272578075,4118.806553240972,44396761,4026.6539411871286,62.161148649150476,4150.976238485429,3902.331643888828,48.026857174517964,0,-1.1826686901265546,0.0,0.0,0.8544276297657655,0.008548999679549807,0.9816584354048569,-0.14557237023423453
2022-03-21,4030.906864358124,4078.3336359061755,4011.0111489153433,4033.6474723877272,57670630,4031.29001306789,58.797570625163694,4148.885154318217,3913.6948718175627,51.63649507379678,1,3.609637899278816,1.0,0.0,0.8544276297657655,-0.020675668971691707,0.9613619905511572,-0.14557237023423453
2022-03-22,4109.748826754027,4126.426503421183,4043.571560498908,4105.224473146512,19277584,4038.3588118284483,58.761122137541875,4155.8810561035325,3920.8365675533646,54.87448502330268,1,3.237989949505902,1.0,0.0,0.8544276297657655,0.01774498174388417,0.9784213415227516,-0.14557237023423453
2022-03-23,4275.058357216919,4275.058357216919,4235.249545521982,4263.373499761104,19980178,4052.8064039531732,75.38445732248803,4203.575318598149,3902.037489308197,65.50463723556683,0,10.63015221226415,1.0,0.0,0.8544276297657655,0.0385238438602058,1.0161138925130673,-0.14557237023423453
2022-03-24,4332.459779373187,4372.904549930896,4332.459779373187,4342.924215315612,10174588,4073.21523761079,94.55534483700008,4262.32592728479,3884.10454793679,65.943052643396,0,0.43841540782916866,1.0,0.0,0.8544276297657655,0.018659100723632527,1.035073663980151,-0.14557237023423453
2022-03-25,4257.579688160213,4257.579688160213,4214.081819995091,4238.598963496568,47328050,4080.3303661041587,101.48375225486491,4283.297870613888,3877.362861594429,62.18269063245306,-1,-3.7603620109429414,0.0,0.050810461873982096,0.8978414922720559,-0.024021890930339906,1.0102092373191525,-0.1021585077279441
2022-03-28,4205.233337787033,4242.696811220948,4185.600251285055,4208.656536133916,67968453,4083.3100969626453,104.43988225390578,4292.189861470457,3874.4303324548337,60.37658894398343,0,-1.8061016884696315,0.0,0.0,0.8978414922720559,-0.007064227500766296,1.0030728894433543,-0.1021585077279441
2022-03-29,4304.370681294299,4332.418664106591,4304.370681294299,4304.64661724831,72306110,4098.0270142938225,113.91939129508894,4325.865796884001,3870.1882317036448,62.4216664594032,0,2.04507751541977,0.0,0.0,0.8978414922720559,0.022807772573090634,1.0259507477800112,-0.1021585077279441
2022-03-30,4248.768516289115,4267.482887870079,4223.090012166998,4258.314102381452,45084764,4109.406833361704,118.13157930540196,4345.669991972508,3873.1436747509,56.977201838693446,-1,-5.444464620709752,0.0,0.0,0.8978414922720559,-0.010763372463887588,1.0149080577520508,-0.1021585077279441
2022-03-31,4263.498901525115,4294.73329762684,4237.7987943178905,4294.73329762684,22707658,4124.644653382815,121.52212189365605,4367.688897170126,3881.6004095955027,63.34663514423786,0,6.369433305544412,0.0,0.0,0.8978414922720559,0.008552491518890148,1.0235880503084285,-0.1021585077279441
2022-04-01,4366.362662338251,4366.362662338251,4333.1967414602195,4354.813104906036,24330983,4139.4764093533595,130.73576696493922,4400.947943283238,3878.0048754234813,66.66435782263324,0,3.317722678395377,0.0,0.0,0.8978414922720559,0.01398918235793456,1.0379072102035958,-0.1021585077279441
2022-04-04,4301.707912341532,4323.162025132317,4262.581858904176,4292.219824393781,27810506,4153.694621556876,131.13037537077287,4415.955372298422,3891.43387081533,64.44972236856299,-1,-2.2146354540702475,0.0,0.0,0.8978414922720559,-0.014373356331122134,1.0229890000326987,-0.1021585077279441
2022-04-05,4288.294717192933,4340.732782889586,4249.867058546105,4291.917020785368,48179967,4167.978370083783,129.77531047641892,4427.528991036621,3908.4277491309454,67.07941345282634,0,2.6296910842633565,0.0,0.0,0.8978414922720559,-7.054708770792839e-05,1.022916831137989,-0.1021585077279441
2022-04-06,4063.180428818006,4063.180428818006,4041.8398439946986,4062.3640067826773,50401561,4168.638953612344,129.1708442281145,4426.980642068574,3910.2972651561154,49.01682385488067,0,-18.062589597945674,0.0,0.0,0.8978414922720559,-0.05348496089066623,0.9682061644301695,-0.1021585077279441
2022-04-07,3998.4388921650693,4019.208632998822,3988.063872706516,3992.259602276858,41789623,4162.355082572486,134.70558189617915,4431.766246364844,3892.9439187801277,44.40096686614385,0,-4.615856988736823,0.0,0.0,0.8978414922720559,-0.017257046485438132,0.9514977856431103,-0.1021585077279441
2022-04-08,3958.912338423279,3977.5576872776273,3958.912338423279,3977.5576872776273,21835157,4159.339936305632,138.266650125811,4435.873236557254,3882.8066360540106,47.35331019712752,1,2.9523433309836733,1.0,0.0,0.8978414922720559,-0.003682604956562918,0.9479937951815424,-0.1021585077279441
2022-04-11,3884.854469214867,3892.94567827093,3882.6328640267425,3891.030148968708,18870046,4152.890859394678,147.7874778047197,4448.465815004118,3857.315903785239,40.03350501395944,0,-7.319805183168079,1.0,0.0,0.8978414922720559,-0.021753936740045554,0.9273711981312074,-0.1021585077279441
2022-04-12,4021.26407075668,4027.0042283449416,4011.705003987492,4011.705003987492,75336857,4153.879272238244,146.716574895172,4447.312422028588,3860.4461224479,37.86669421365743,0,-2.1668108003020095,1.0,0.0,0.8978414922720559,0.031013600614420378,0.9561323180913651,-0.1021585077279441
2022-04-13,3896.9839238792297,3911.7031475328145,3888.00889301082,3911.7031475328145,75166761,4151.919431397417,149.8000720353823,4451.519575468181,3852.319287326652,29.61224065413316,0,-8.254453559524272,1.0,0.0,0.8978414922720559,-0.024927519933614084,0.93229831067297,-0.1021585077279441
2022-04-14,3886.233693602604,3886.233693602604,3873.7676002640574,3882.814200879212,14768424,4141.865473926479,160.93961048206637,4463.744694890612,3819.9862529623465,31.88676389290376,1,2.2745232387705983,1.0,0.0,0.8978414922720559,-0.00738526047709509,0.9254130448062944,-0.1021585077279441
2022-04-15,3878.9956913586393,3894.8467259593394,3867.367491066698,3894.8467259593394,66401891,4130.667482562398,170.1560048946627,4470.979492351723,3790.3554727730725,33.72697992232973,0,1.8402160294259744,1.0,0.0,0.8978414922720559,0.0030989185826617582,0.9282808244874822,-0.1021585077279441
2022-04-18,4006.6603744803165,4024.080462797296,3964.739457202901,4001.0617290243636,20531544,4129.038195394229,171.28614585492807,4471.610487104085,3786.4659036843727,34.42239989635247,0,0.6954199740227409,1.0,0.0,0.8978414922720559,0.027270650307519517,0.9535956462392562,-0.1021585077279441
2022-04-19,3899.529441719435,3911.1627882687703,3870.660004441503,3899.946441335585,76881679,4118.774293803684,178.77491234098994,4476.324118485663,3761.224469121704,32.59016573499845,0,-1.8322341613540232,1.0,0.0,0.8978414922720559,-0.025272113887989223,0.929496268464407,-0.1021585077279441
2022-04-20,3966.471281224311,3985.7839807803657,3958.3914753870495,3985.7839807803657,70024396,4104.894817854647,177.73037123246533,4460.355560319577,3749.4340753897163,35.67860771275072,0,3.088441977752268,1.0,0.0,0.8978414922720559,0.022009927760798798,0.9499544141872407,-0.1021585077279441
2022-04-21,4002.3695919658444,4002.3695919658444,3981.0818754040847,3988.433136854498,23196706,4087.1702639315904,170.2622968988995,4427.69485772939,3746.6456701337916,32.06126906559663,0,-3.617338647154085,1.0,0.0,0.8978414922720559,0.0006646511920633813,0.9505858025210361,-0.1021585077279441
2022-04-22,3910.8616499532113,3920.905694939148,3910.8616499532113,3919.4993435623505,70508958,4071.2152829348793,170.27646301389265,4411.768208962664,3730.662356907094,31.86343233353304,0,-0.19783673206359254,1.0,0.0,0.8978414922720559,-0.017283427081972502,0.9341564221180054,-0.1021585077279441
2022-04-25,3944.716055985507,3981.0044375991256,3921.521931628124,3954.3280678466886,79167585,4058.4988595205186,168.9636799581486,4396.426219436816,3720.5714996042216,34.10694763711483,0,2.2435153035817876,1.0,0.0,0.8978414922720559,0.008886013552098948,0.9424573487447263,-0.1021585077279441
2022-04-26,3972.429041548162,3972.429041548162,3944.235961879454,3970.0402381975123,62292039,4041.768540567978,159.61531310291093,4360.9991667737995,3722.5379143621562,44.55781729934948,0,10.450869662234652,1.0,0.0,0.8978414922720559,0.003973410926266352,0.9462021190717687,-0.1021585077279441
2022-04-27,3941.563046572322,3941.563046572322,3910.8276064031525,3928.0274095955983,25733562,4025.254205928686,152.9799634152436,4331.2141327591735,3719.294279098199,46.08403392563485,0,1.5262166262853682,1.0,0.0,0.8978414922720559,-0.010582469214717283,0.9361889642757915,-0.1021585077279441
2022-04-28,3922.0903678963555,3937.3938512248596,3922.0903678963555,3934.079338786149,50946799,4007.221507986652,140.27132102852792,4287.764150043708,3726.678865929596,47.32105331562184,0,1.2370193899869903,1.0,0.0,0.8978414922720559,0.001540704419670469,0.9376313547506979,-0.1021585077279441
2022-04-29,3907.9099552035204,3955.362690641651,3897.736676994195,3907.1869710864066,32933441,3984.8402012956694,115.39710821393633,4215.634417723542,3754.045984867797,51.07447542420077,1,3.753422108578931,1.0,0.0,0.8978414922720559,-0.006835746151484523,0.9312219448259497,-0.1021585077279441
2022-05-02,3921.0730454012137,3922.6528508934307,3916.035263790245,3916.035263790245,25486047,3966.0309732654932,90.666974387185,4147.364922039863,3784.697024491123,42.526040019951274,0,-8.548435404249496,1.0,0.0,0.8978414922720559,0.0022646197300812965,0.9333308084152871,-0.1021585077279441
2022-05-03,3972.4523564357855,3989.175838405195,3890.6403117728332,3964.2095089187933,76948251,3949.645597672165,48.46132247448932,4046.568242621144,3852.722952723186,54.463363080907435,1,11.93732306095616,1.0,0.0,0.8978414922720559,0.01230179042921109,0.9448124484215382,-0.1021585077279441
2022-05-04,4080.889440484559,4098.502288520472,4004.0016844542547,4078.7304678426503,52002112,3950.463920725163,50.55771410019154,4051.579348925546,3849.34849252478,64.53762615326288,0,10.074263072355443,1.0,0.0,0.8978414922720559,0.028888725145884475,0.9721068755583981,-0.1021585077279441
2022-05-05,3985.370625090711,3989.7636881254284,3961.934013026406,3989.7636881254284,64214985,3950.339125017591,50.452086643858706,4051.2432983053086,3849.4349517298733,56.32139957939983,-1,-8.216226573863047,0.0,0.0030687174913496405,0.9005967141638507,-0.021812370397762182,0.950902920322507,-0.09940328583614932
2022-05-06,4133.040715692322,4178.998563812205,4133.040715692322,4143.3276480196555,49455158,3958.627623054693,66.28986735799226,4091.2073577706774,3826.047888338708,58.91269810062173,0,2.5912985212219013,0.0,0.0,0.9005967141638507,0.038489487573229786,0.9875026864576081,-0.09940328583614932
2022-05-09,4003.6284885688565,4023.777336623757,3948.983793845866,4002.5940915769356,28941059,3964.2058201851046,64.98335412746782,4094.1725284400404,3834.2391119301687,56.126562460022015,-1,-2.786135640599717,0.0,0.0,0.9005967141638507,-0.03396631123536298,0.9539608628636319,-0.09940328583614932
2022-05-10,3978.477544307664,4019.452502204733,3903.3235641891124,3991.3152787661625,55977981,3963.186333924038,64.35585819545503,4091.8980503149483,3834.474617533128,50.362390788482095,-1,-5.76417167153992,0.0,0.0,0.9005967141638507,-0.002817875745759091,0.9512727196857651,-0.09940328583614932
2022-05-11,3997.8118626755486,4144.302145425966,3997.8118626755486,4033.1586727918616,34463497,3969.25911018699,64.96958425708868,4099.1982787011675,3839.3199416728125,52.78711768238541,0,2.424726893903312,0.0,0.0,0.9005967141638507,0.010483610314701686,0.9612454921819571,-0.09940328583614932
2022-05-12,4058.0192782976574,4058.0192782976574,4042.425513978846,4052.7115254480864,30978606,3977.753976415434,64.17419505785058,4106.102366531135,3849.405586299733,58.84565509982693,0,6.058537417441521,0.0,0.0,0.9005967141638507,0.004848024648306248,0.9659056340211285,-0.09940328583614932
2022-05-13,4017.903973704736,4064.531368185446,3964.7984832102643,4007.0376708241274,63809547,3983.363523658673,61.38866734507789,4106.140858348828,3860.586188968517,53.450367150783144,-1,-5.395287949043784,0.0,0.0,0.9005967141638507,-0.011269949597241369,0.955019926210019,-0.09940328583614932
2022-05-16,3962.763009019204,4000.1356938061863,3951.49051304721,3991.0547874470535,72144044,3982.8631765798077,61.277506481492466,4105.418189542793,3860.3081636168226,51.37512364698752,-1,-2.075243503795626,0.0,0.0,0.9005967141638507,-0.003988703049499054,0.9512106353180128,-0.09940328583614932
