日期,开盘,收盘,最高,最低,成交量,成交额,fast_ma,medium_ma,slow_ma,volume_ma,volume_ratio,high_50,fast_medium_diff,medium_slow_diff,price_above_medium,price_above_slow,volume_above_ma,price_break_high,signal,returns,strategy_returns,cum_returns,benchmark_returns
2024-01-09 08:49:40.545902,4105.842919144148,4108.303743305523,4102.268215850492,4068.918197958286,3586301,1380616.0144565376,4126.883010049135,4150.278761835429,4219.103505854103,2888915.9,1.24140027752279,4319.066806521778,-23.39575178629366,-68.82474401867421,False,False,True,False,-1,-0.00404933309736466,-0.0,1.0080944732372428,1.0255726706237194
2024-01-10 08:49:40.545902,4106.761087541255,4110.040179740711,4107.259507995044,4090.9266993730853,1809447,1919631.667313535,4121.091705457635,4145.629161407065,4216.5198078712665,2883601.4,0.6274955338834278,4319.066806521778,-24.537455949430296,-70.89064646420138,False,False,False,False,-1,0.0004226650568419643,0.0,1.0080944732372428,1.026006144354844
2024-01-11 08:49:40.545902,4094.9366471043504,4089.841160782236,4088.410786231624,4084.2572568001206,2990618,597538.0631137671,4113.214464065704,4139.986865843549,4213.552730752596,2893524.2,1.0335555513930037,4319.066806521778,-26.772401777844607,-73.56586490904738,False,False,True,False,-1,-0.004914555107767726,-0.0,1.0080944732372428,1.0209637806175038
2024-01-12 08:49:40.545902,4086.427446051671,4084.1242085703475,4076.1086411348897,4086.7101774557714,4475311,1937854.0414538179,4103.463312835364,4136.039738141504,4210.842406230807,3014162.55,1.4847609993694602,4319.066806521778,-32.576425306139754,-74.80266808930264,False,False,True,False,-1,-0.0013978421134562824,-0.0,1.0080944732372428,1.0195366344486432
2024-01-15 08:49:40.545902,4100.204916917847,4105.059208950912,4079.7340317353624,4139.416105735074,3883990,1087910.8868844646,4099.473700269946,4134.030644712799,4208.22677040101,3080470.5,1.2608431082199942,4319.066806521778,-34.55694444285291,-74.1961256882114,False,False,True,False,-1,0.005125946056349973,0.0,1.0080944732372428,1.0247627242392996
2024-01-16 08:49:40.545902,4093.214595365824,4105.750352168284,4108.769166778518,4079.129928826066,2003781,948789.2268068291,4098.963022042498,4132.755631688722,4205.342543100587,3066380.15,0.6534679009058939,4319.066806521778,-33.792609646224264,-72.586911411865,False,False,False,False,-1,0.00016836376339357528,0.0,1.0080944732372428,1.024935257148138
2024-01-17 08:49:40.545902,4095.2119304931252,4103.943568151876,4084.326804797149,4100.042424172437,3862916,1362247.4330267748,4097.7436997247305,4130.865564904472,4202.606540212714,3117661.4,1.2390428287048747,4319.066806521778,-33.12186517974169,-71.74097530824201,False,False,True,False,-1,-0.0004400618307085491,-0.0,1.0080944732372428,1.0244842222625197
2024-01-18 08:49:40.545902,4140.337518661414,4131.888282205521,4094.2084403782974,4145.143799592445,1312873,1319439.603856143,4106.153124009388,4129.417064264169,4200.4912930443725,3011390.4,0.43596904605925557,4298.7982130466835,-23.26394025478112,-71.07422878020316,True,False,False,False,-1,0.006809234481318427,0.0,1.0080944732372428,1.0314601755543162
2024-01-19 08:49:40.545902,4132.953706137805,4124.20643950611,4123.965222735117,4137.366989894739,4846919,1347066.8662004634,4114.169570196541,4127.452306176487,4198.418847776275,3132316.9,1.5473910063186775,4283.794758652936,-13.282735979945755,-70.96654159978789,False,False,True,False,-1,-0.0018591603099469278,-0.0,1.0080944732372428,1.0295425257346347
2024-01-22 08:49:40.545902,4138.59725477487,4130.961806349174,4141.809377982858,4164.607481949035,3521386,1226846.4980402093,4119.3500896761925,4125.675967440978,4195.960327659289,3063063.95,1.149628625938417,4283.794758652936,-6.3258777647852185,-70.28436021831112,True,False,True,False,0,0.0016379798009997781,0.0,1.0080944732372428,1.0312288955960582
2024-01-23 08:49:40.545902,4147.907626390567,4157.731772254352,4149.455790219928,4164.428169918163,3179266,1875304.1701039574,4129.746373693406,4125.871245799939,4193.598391646332,3082791.65,1.0312944762257936,4283.794758652936,3.8751278934669244,-67.72714584639289,True,False,True,False,0,0.006480322781980963,0.0,1.0080944732372428,1.0379115917016264
2024-01-24 08:49:40.545902,4160.709349197139,4165.634457804833,4194.656161890506,4146.026989056394,3970904,1048612.2461190901,4142.084551623999,4127.714986777473,4191.323121668763,3046696.1,1.3033475836333004,4283.794758652936,14.369564846525464,-63.60813489128941,True,False,True,False,0,0.0019007203887508872,0.0,1.0080944732372428,1.0398843714256945
2024-01-25 08:49:40.545902,4135.515302166711,4145.026867050171,4189.298719723758,4145.835228672555,3061719,1303622.1412598197,4144.712268592928,4128.443850375757,4189.132645490506,3076400.4,0.9952277343352316,4283.794758652936,16.26841821717062,-60.688795114748245,True,False,False,False,0,-0.004947047313777375,-0.0,1.0080944732372428,1.0347400142393939
2024-01-26 08:49:40.545902,4162.082782272124,4145.937039500817,4140.67413817548,4148.798563832744,1940487,1372031.5282301633,4149.0583885918695,4128.0830888647215,4186.970352573454,2950297.25,0.6577259291415467,4283.794758652936,20.975299727148013,-58.88726370873246,True,False,False,False,0,0.00021958179761916163,0.0,1.0080944732372428,1.0349672243117891
2024-01-29 08:49:40.545902,4139.3715541623815,4136.810394399947,4159.09028299745,4112.1820813146805,2923215,1875263.311419992,4150.228106202025,4126.024754739885,4184.306104799809,3032091.15,0.9640920590398478,4271.783843601632,24.203351462139835,-58.28135005992408,True,False,False,False,0,-0.0022013467676704757,-0.0,1.0080944732372428,1.0326889025579056
2024-01-30 08:49:40.545902,4120.271594371236,4119.36937274723,4095.279609042567,4104.5765099142645,2743309,1890718.0411900182,4142.5556263006,4124.53700802141,4181.246244984724,3003282.75,0.9134368051093424,4271.783843601632,18.018618279190378,-56.70923696331465,False,False,False,False,-1,-0.004216055363892579,-0.0,1.0080944732372428,1.028335028971044
2024-01-31 08:49:40.545902,4129.4794355960685,4131.530191786894,4113.574559702275,4136.440669558534,1412025,1501016.731458655,4135.734773097012,4124.163682475844,4178.433437843396,2935628.4,0.48099582358584625,4271.783843601632,11.571090621167968,-54.269755367551625,True,False,False,False,-1,0.0029521069705757963,0.0,1.0080944732372428,1.0313707839781567
2024-02-01 08:49:40.545902,4140.2658980617,4133.4273930643785,4130.832717805571,4139.963463930218,1639877,1665890.6954566042,4133.414878299853,4124.373683741969,4175.694948390744,2960175.45,0.553979663604061,4271.783843601632,9.0411945578835,-51.32126464877456,True,False,False,False,0,0.00045920063255411314,0.0,1.0080944732372428,1.0318443900945573
2024-02-02 08:49:40.545902,4119.807835610516,4121.51635021919,4102.040171354826,4119.447957553722,2029976,864654.1515673889,4128.530740443528,4123.805503016825,4173.167499298793,2921085.3,0.6949389666915924,4271.783843601632,4.7252374267027335,-49.36199628196755,False,False,False,False,-1,-0.0028816383384826505,-0.0,1.0080944732372428,1.0288709877407125
2024-02-05 08:49:40.545902,4121.183711690284,4127.4742656106655,4127.472838611232,4081.3951507332995,1893187,561144.1598222731,4126.6635146856715,4123.928852708459,4171.092728417173,2854375.35,0.6632578998413786,4271.783843601632,2.734661977212454,-47.16387570871393,True,False,False,False,0,0.0014455639345356541,0.0,1.0080944732372428,1.0303582865338805
2024-02-06 08:49:40.545902,4114.499846674164,4103.812805521171,4085.141697752265,4117.999739992616,4268682,1893921.1004238757,4123.55220124046,4123.704305819241,4168.857150645728,2888494.4,1.4778224946532699,4271.783843601632,-0.1521045787812909,-45.152844826487126,False,False,True,False,-1,-0.0057326729536844034,-0.0,1.0080944732372428,1.0244515794520632
2024-02-07 08:49:40.545902,4101.906074914687,4099.883425846905,4085.184013578619,4094.3160282422723,2834981,830017.7096676227,4117.222848052462,4123.19646812455,4166.666521352388,2939771.1,0.9643543335737942,4271.783843601632,-5.973620072088124,-43.470053227838434,False,False,False,False,-1,-0.0009574948616026813,-0.0,1.0080944732372428,1.0234706723287772
2024-02-08 08:49:40.545902,4085.8996880060604,4091.9826266419645,4096.729617784615,4115.62021642526,2100536,1713686.3145905402,4108.93389476798,4123.303541417537,4164.52305125628,2895267.0,0.7255068358116885,4249.678195592463,-14.36964664955758,-41.21950983874285,False,False,False,False,-1,-0.001927078988424813,-0.0,1.0080944732372428,1.0214983635008634
2024-02-09 08:49:40.545902,4096.069006291501,4086.689012850806,4044.9205596648644,4094.2628601622882,1975629,1393754.2537724327,4101.968427294303,4123.431781631561,4161.830433804035,2770282.9,0.7131506316557057,4249.678195592463,-21.463354337257442,-38.39865217247461,False,False,False,False,-1,-0.0012936550015371084,-0.0,1.0080944732372428,1.0201768970338585
2024-02-12 08:49:40.545902,4085.1910210624783,4076.5803016001337,4085.008977984202,4070.6570449511546,1732089,839519.5328866871,4091.789634492196,4122.0078362640215,4158.763354632683,2662687.85,0.6505039635043964,4249.678195592463,-30.218201771825534,-36.7555183686618,False,False,False,False,-1,-0.0024735699777705955,-0.0,1.0080944732372428,1.0176534180893404
2024-02-13 08:49:40.545902,4108.033883834895,4096.572796561782,4089.386064223294,4083.567737081815,3158894,1056703.169384798,4090.341632700318,4121.548958483696,4155.978313921128,2720443.5,1.1611687579617074,4249.678195592463,-31.20732578337811,-34.429355437431695,False,False,True,False,-1,0.0049042318518295325,0.0,1.0080944732372428,1.0226442263964572
2024-02-14 08:49:40.545902,4076.6894201454593,4089.7763228428194,4135.070025548062,4105.490414861694,4285688,1136343.1243689805,4088.320212099501,4120.840596218242,4153.419572366938,2741582.1,1.5632170927874092,4249.678195592463,-32.520384118741276,-32.5789761486958,False,False,True,False,-1,-0.0016590633332981275,-0.0,1.0080944732372428,1.0209475948574338
2024-02-15 08:49:40.545902,4080.3123654685437,4083.133879156287,4055.6261736882307,4107.176324410147,4669396,1516353.8370156582,4086.5504626023658,4118.402876065781,4150.687184541788,2909408.25,1.604929799728175,4222.660363279483,-31.85241346341536,-32.28430847600703,False,False,True,False,-1,-0.0016241581842586506,-0.0,1.0080944732372428,1.0192894144655469
2024-02-16 08:49:40.545902,4112.880175628965,4109.931555881659,4141.093975748002,4120.921005130023,4645376,675837.5560423356,4091.1989712085356,4117.689131884558,4148.606664630666,2899331.1,1.6022233542074584,4222.660363279483,-26.490160676022697,-30.91753274610801,False,False,True,False,-1,0.0065630169175125985,0.0,1.0080944732372428,1.0259790281365258
2024-02-19 08:49:40.545902,4134.74244555848,4127.9812296914815,4128.170241535951,4109.803504047813,3642204,766111.2108221961,4101.479156826806,4117.540103051675,4146.750643478856,2905372.0,1.2536102089508676,4222.660363279483,-16.06094622486944,-29.210540427180604,True,False,True,False,0,0.004391721264553006,0.0,1.0080944732372428,1.0304848420513784
2024-02-20 08:49:40.545902,4140.235933179584,4143.7147968335885,4129.460761078561,4133.538149929965,2172081,801653.8382538977,4110.907556881167,4116.839254280636,4145.184439298445,2855012.75,0.760795551613561,4222.660363279483,-5.931697399469158,-28.345185017808944,True,False,False,False,0,0.003811443479669885,0.0,1.0080944732372428,1.0344124767835137
2024-02-21 08:49:40.545902,4139.783594191889,4150.887267929189,4158.2729430028585,4139.241958792176,4496815,1627685.348929439,4123.129745898441,4116.101894786854,4143.907031224308,2881308.3,1.5606851234906034,4222.660363279483,7.027851111586642,-27.805136437454166,True,True,True,False,1,0.001730927789982406,0.001730927789982406,1.0098394119758969,1.0362029700858828
2024-02-22 08:49:40.545902,4144.190492633936,4136.925269884391,4150.742059411096,4118.4188897651475,4903470,1949205.0080320763,4133.888024044061,4115.696814928565,4142.367310102585,2973395.85,1.649114429213991,4222.660363279483,18.19120911549635,-26.67049517402029,True,False,True,False,0,-0.0033636177384704924,-0.0033636177384704924,1.0064426982167682,1.032717579395046
2024-02-23 08:49:40.545902,4166.421928903371,4163.691663937541,4181.57342479617,4177.231111830795,2873899,1410086.644507414,4144.640045655238,4116.584546150401,4141.695752589047,3020066.45,0.9516012470520309,4222.660363279483,28.055499504836916,-25.11120643864524,True,True,False,False,0,0.006470117854920243,0.006470117854920243,1.0129545010884546,1.0393993838445799
2024-02-26 08:49:40.545902,4211.77245732965,4202.347362958647,4238.958340207975,4232.122479402052,4288522,1585306.9667140814,4159.513272308672,4119.861394578336,4141.551671911405,3088331.8,1.388620872925636,4238.958340207975,39.6518777303354,-21.69027733306848,True,True,True,False,1,0.009283996544679152,0.009283996544679152,1.0223587671764771,1.0490491641327346
2024-02-27 08:49:40.545902,4215.694444317438,4221.805559701616,4213.33861885516,4230.29032550996,1053289,1927550.608754079,4175.131424882277,4124.9832039260555,4141.7392507836275,3003830.8,0.35064857847519243,4238.958340207975,50.14822095622185,-16.756046857572073,True,True,False,False,-1,0.004630316121528422,0.0,1.0223587671764771,1.0539065933896943
2024-02-28 08:49:40.545902,4245.093103252861,4233.284167488181,4211.007886715412,4187.892950758533,1881875,469535.9834222018,4191.610804794075,4130.07090271112,4141.643776920167,3027323.3,0.6216300056224586,4238.958340207975,61.53990208295545,-11.572874209046859,True,True,False,False,0,0.002718885942103011,0.0,1.0223587671764771,1.0567720452107512
2024-02-29 08:49:40.545902,4224.094436408352,4231.458622703276,4201.051632478833,4216.938474311257,4905469,1637440.3497478282,4210.517475357852,4134.972464193064,4141.619360995749,3190602.9,1.5374739990363577,4238.958340207975,75.54501116478787,-6.646896802684751,True,True,True,False,1,-0.0004312360599190157,-0.0004312360599190157,1.0219178892098963,1.056316326997742
2024-03-01 08:49:40.545902,4250.814517435916,4241.443791770603,4248.138760362217,4234.324793412356,1587640,1559424.069535651,4226.067900924465,4140.968836270635,4141.779574380631,3168486.1,0.5010721050662018,4248.138760362217,85.09906465383028,-0.8107381099962367,True,True,False,True,0,0.0023597463564344334,0.0023597463564344334,1.0243293562255347,1.058808965601617
2024-03-04 08:49:40.545902,4258.8308762092765,4255.0830827313375,4225.55962728412,4279.559206489144,2299165,550994.5379576554,4236.615044879002,4147.349277126669,4142.24875858496,3188785.0,0.7210159982563892,4248.138760362217,89.26576775233298,5.10051854170888,True,True,False,True,0,0.0032157188991159824,0.0032157188991159824,1.0276233114952684,1.0622137976028556
2024-03-05 08:49:40.545902,4291.549796740822,4285.55508454038,4270.274896167214,4337.709379623674,3820490,1922446.4414862578,4249.364949846756,4156.436391077629,4143.473152910766,3166375.4,1.2065815064126635,4270.274896167214,92.92855876912654,12.963238166863448,True,True,True,True,1,0.0071613177032217035,0.0071613177032217035,1.0349824485081227,1.0698206480762353
2024-03-06 08:49:40.545902,4285.053967502317,4289.890136386722,4272.739617808987,4297.7050384058,2980199,1386065.648011618,4260.686143626464,4165.93672660462,4144.920785378746,3173636.3,0.9390486868328296,4272.739617808987,94.74941702184424,21.015941225874485,True,True,False,True,0,0.001011549673455292,0.001011549673455292,1.036029384665943,1.0709028248034527
2024-03-07 08:49:40.545902,4278.349716063469,4290.1873401315215,4296.038690084057,4344.97949449446,3908806,1888092.5715675862,4272.431887112112,4175.846962279098,4146.3791231800615,3264049.8,1.197532586665804,4296.038690084057,96.58492483301416,29.46783909903661,True,True,True,True,1,6.928003639972147e-05,6.928003639972147e-05,1.0361011608194237,1.0709770169901356
2024-03-08 08:49:40.545902,4291.976451803195,4286.289517870552,4328.461593851144,4296.904546503227,4403490,1143873.5110550786,4281.401032332103,4185.826987530085,4148.432835767717,3385442.85,1.300713140084465,4328.461593851144,95.57404480201785,37.39415176236798,True,True,True,False,1,-0.0009085436023988924,-0.0009085436023988924,1.0351598177383232,1.070003987673033
2024-03-11 08:49:40.545902,4323.977953980768,4307.883344979158,4269.536645905603,4319.8818703519355,4388667,577261.9684755557,4291.9610847816675,4197.392139699036,4151.1435402252855,3518271.75,1.2473928428069834,4328.461593851144,94.56894508263122,46.2485994737508,True,True,True,False,1,0.005037883469741544,0.005037883469741544,1.0403748322726478,1.0753945430750884
2024-03-12 08:49:40.545902,4308.566859302395,4314.718151971702,4328.574284687104,4331.690209195974,2911962,721427.7785587119,4297.793698267931,4208.2994074695325,4154.201332547317,3505925.15,0.830583048813806,4328.574284687104,89.49429079839865,54.098074922215346,True,True,False,False,0,0.001586581261656006,0.001586581261656006,1.0420254714866302,1.0771007439060185
2024-03-13 08:49:40.545902,4300.655257598472,4302.927311703039,4343.800057371474,4293.860497062111,2196701,624901.2246966972,4300.401133331195,4218.956956912543,4156.887706011753,3401475.8,0.6458082106596202,4343.800057371474,81.4441764186513,62.069250900790394,True,True,False,False,0,-0.0027327023118011162,-0.0027327023118011162,1.039177926071743,1.074157348213104
2024-03-14 08:49:40.545902,4319.1107147882985,4298.8753567777685,4287.085903492063,4285.765930606044,3378219,1731984.639680587,4302.138736660444,4229.744030793618,4159.187990374523,3336916.95,1.0123773083414616,4343.800057371474,72.39470586682637,70.55604041909464,True,True,True,False,1,-0.0009416740353130892,-0.0009416740353130892,1.0381993592006908,1.073145842128451
2024-03-15 08:49:40.545902,4288.502506485032,4292.685859555882,4297.319950838356,4288.808455777063,3161524,900193.8247608927,4303.41800499751,4238.881745977329,4161.341061346125,3262724.35,0.9689828685650382,4343.800057371474,64.5362590201812,77.54068463120439,True,True,False,False,0,-0.0014397945295453463,-0.0014397945295453463,1.0367045654427363,1.0716007326155501
2024-03-18 08:49:40.545902,4301.314916019771,4305.749476819759,4280.409891739306,4318.425817901942,4167612,1048337.1869693188,4302.99123136563,4247.770158333742,4163.662076275465,3288994.75,1.2671385383026228,4343.800057371474,55.2210730318875,84.10808205827743,True,True,True,False,1,0.0030432269425904046,0.0030432269425904046,1.039859492707798,1.0748618568367454
2024-03-19 08:49:40.545902,4315.383670820363,4312.457743703203,4284.364403717639,4308.093559855406,2376498,674947.5051705064,4302.53914971193,4256.207305677223,4166.3059352526,3299215.6,0.7203221274778162,4343.800057371474,46.33184403470659,89.90137042462356,True,True,False,False,0,0.0015579789115827136,0.0015579789115827136,1.0414795718684458,1.0765364689425616
2024-03-20 08:49:40.545902,4343.430881679424,4331.92266217151,4313.8103410154745,4319.62981957745,3829780,877508.9098307585,4308.338219805625,4265.25907538934,4169.691985651222,3265863.85,1.1726698282293673,4343.800057371474,43.07914441628509,95.56708973811783,True,True,True,False,1,0.004513648509768764,0.004513648509768764,1.0461804445859644,1.0813955761713159
2024-03-21 08:49:40.545902,4358.794308684423,4346.778242355739,4337.646353481849,4346.171411364478,1121642,2010104.5698928975,4317.918796921219,4275.751724012907,4173.297463105742,3076772.45,0.36455149616280524,4343.800057371474,42.16707290831164,102.45426090716501,True,True,False,True,-1,0.003429327193201326,0.0,1.0461804445859644,1.0851040354272878
2024-03-22 08:49:40.545902,4337.990972885479,4349.8865289201385,4322.824761127859,4325.358524559307,1093528,564050.6561823802,4329.358930794069,4285.061467262037,4176.57636742572,2987753.9,0.3660033712950722,4343.800057371474,44.29746353203245,108.4850998363172,True,True,False,True,-1,0.0007150782467142403,0.0,1.0461804445859644,1.0858799697184438
2024-03-25 08:49:40.545902,4360.99114982736,4365.453842895298,4373.433414483051,4396.447645679026,4614604,1139064.3383197573,4341.299804009178,4293.216791258868,4179.700980192364,3004058.0,1.5361234703191482,4373.433414483051,48.083012750309535,113.51581106650428,True,True,True,True,1,0.0035787862215854727,0.0035787862215854727,1.0499245007463407,1.089766101992368
2024-03-26 08:49:40.545902,4380.878316290389,4376.784472714188,4374.826782069802,4353.51392069509,3393020,457928.95366977283,4354.165149811375,4300.965736909498,4183.495316285655,3121044.55,1.087142444025671,4374.826782069802,53.19941290187671,117.47042062384389,True,True,True,True,1,0.00259552161737564,0.00259552161737564,1.0526496024846401,1.0925946134679723
2024-03-27 08:49:40.545902,4345.214112664711,4358.717829553664,4339.113049095329,4349.7818267587245,4888341,575075.7184060388,4359.524183287806,4307.237420012772,4187.1573350665785,3271367.85,1.494280442965165,4374.826782069802,52.28676327503399,120.08008494619389,True,True,True,False,1,-0.0041278347775988156,-0.0041278347775988156,1.0483044388468785,1.088084563424682
2024-03-28 08:49:40.545902,4389.426181173096,4368.374994624794,4331.777640081842,4358.045468580081,2293276,711322.5948997306,4363.843533741618,4314.083238608848,4191.143128847961,3140758.2,0.7301663655610291,4374.826782069802,49.7602951327699,122.94010976088703,True,True,False,False,0,0.002215597670867986,0.002215597670867986,1.0506270597199483,1.0904953210491133
2024-03-29 08:49:40.545902,4374.283520628978,4374.828525363253,4345.879645678265,4387.649809398069,4653905,779572.5690771049,4368.83193303024,4320.752475288481,4195.175604858648,3294071.45,1.4128124027182227,4374.826782069802,48.07945774175914,125.57687042983343,True,True,True,True,1,0.0014773298415085012,0.0014773298415085012,1.0521791824275688,1.0921063423289246
2024-04-01 08:49:40.545902,4386.574594084541,4391.694820129115,4430.903567240663,4347.469382016695,4811440,1689044.5103132117,4374.080128477003,4327.583062158369,4199.620397331166,3419685.2,1.4069833094578412,4430.903567240663,46.4970663186341,127.9626648272033,True,True,True,True,1,0.0038553041949138667,0.0038553041949138667,1.0562356532433828,1.0963167444917974
2024-04-02 08:49:40.545902,4373.687861017698,4391.448351931327,4374.453268315084,4393.253143805286,4528678,1661462.3260490391,4377.012904320431,4332.8777255279165,4204.339474141596,3455094.6,1.3107247483180344,4430.903567240663,44.135178792514125,128.53825138632055,True,True,True,False,1,-5.612143099253952e-05,-5.612143099253952e-05,1.0561763757870575,1.0962552176272755
2024-04-03 08:49:40.545902,4415.320675245496,4399.100735584556,4420.087832337724,4432.072689161704,2393125,808320.6830413083,4385.089485526609,4338.338255487809,4209.157150072327,3425740.9,0.6985715119319152,4430.903567240663,46.751230038799804,129.1811054154823,True,True,False,False,0,0.0017425648760875934,0.0017425648760875934,1.0580168316424574,1.0981655134647406
2024-04-04 08:49:40.545902,4421.82244971029,4418.806443435803,4411.745584414955,4427.642839427914,4163411,1146850.3961196633,4395.175775288811,4344.769210653022,4214.639904783219,3438471.15,1.2108320292290369,4430.903567240663,50.40656463578853,130.12930586980292,True,True,True,False,1,0.004479485475712419,0.004479485475712419,1.062756202672859,1.1030847299322342
2024-04-05 08:49:40.545902,4424.125363773082,4424.473920810821,4437.582658568157,4451.363570027427,4027697,1545497.4996197051,4405.104854378324,4351.678430800036,4220.312399987228,3419681.5,1.177798868110963,4437.582658568157,53.42642357828754,131.36603081280828,True,True,True,False,1,0.001282581042543196,0.001282581042543196,1.0641192736312524,1.1044995254951642
2024-04-08 08:49:40.545902,4416.6359086361035,4421.50134585482,4404.468853137993,4412.229993514151,4816709,446861.24426949036,4411.066159523465,4357.359330843819,4225.586435602292,3441083.6,1.3997651786198975,4437.582658568157,53.706828679645696,131.7728952415273,True,True,True,False,1,-0.0006718482262986214,-0.0006718482262986214,1.063404346984693,1.1037574694480126
2024-04-09 08:49:40.545902,4385.0701209993185,4386.604298027473,4350.795551098491,4374.089513646309,3250387,941301.2379339446,4410.0973487426945,4360.953638146608,4230.267334699945,3458004.85,0.9399602201251973,4437.582658568157,49.14371059608675,130.68630344666235,True,True,False,False,0,-0.007892578809246098,-0.007892578809246098,1.0550113443700215,1.0950459766341
2024-04-10 08:49:40.545902,4366.852908693357,4368.897229710131,4336.588182193089,4394.2117903438775,4284448,487102.3326115175,4404.05664756781,4364.252134046963,4234.683229059249,3562392.2,1.2026884631063361,4437.582658568157,39.80451352084674,129.56890498771372,True,True,True,False,1,-0.004036623117636751,-0.004036623117636751,1.0507526611879685,1.0906256887299437
2024-04-11 08:49:40.545902,4347.578350832653,4346.7364926535665,4323.4675896078925,4340.849068962849,2571976,2056518.841257621,4389.642657411362,4366.645190840753,4238.264032566717,3522080.05,0.7302434821150644,4437.582658568157,22.997466570609504,128.38115827403544,False,True,False,False,-1,-0.005072386895682346,-0.0,1.0507526611879685,1.0850936132783353
2024-04-12 08:49:40.545902,4333.160975467242,4333.088987709917,4335.124289299147,4280.331949508797,2667395,1882872.3236410473,4371.365670791181,4368.665347248453,4241.745408370114,3497373.6,0.7626851760990018,4437.582658568157,2.700323542728256,126.91993887833905,False,True,False,False,-1,-0.0031397129701133952,-0.0,1.0507526611879685,1.0816867307869382
2024-04-15 08:49:40.545902,4326.640774609899,4338.874297015763,4323.153272298918,4337.485721244244,1148004,1070584.6912314119,4354.84026102337,4370.3215882582535,4245.21061654789,3346393.2,0.34305711594202376,4437.582658568157,-15.481327234883793,125.11097171036363,False,True,False,False,-1,0.0013351466637898657,0.0,1.0507526611879685,1.0831309412168142
2024-04-16 08:49:40.545902,4352.557780130792,4342.002846825773,4371.395744319216,4327.359492618865,3662520,895418.2478792432,4345.919970783029,4371.798843414383,4248.281801124081,3410694.3,1.0738341457339053,4437.582658568157,-25.87887263135326,123.51704229030202,False,True,True,False,-1,0.0007210510367083867,0.0,1.0507526611879685,1.0839119339048695
2024-04-17 08:49:40.545902,4326.856118615797,4330.979587240073,4330.602996720583,4325.938858105654,3634194,1180875.799199745,4338.336442289018,4371.751689667811,4251.037553281335,3400915.0,1.0685930109985107,4437.582658568157,-33.41524737879263,120.71413638647573,False,True,True,False,-1,-0.0025387499673702463,-0.0,1.0507526611879685,1.0811601525180363
2024-04-18 08:49:40.545902,4340.252694047389,4337.054928904028,4342.044920616958,4381.593543341178,1132749,1594548.6039960685,4336.400129539111,4371.265523995225,4254.238020978899,3401470.35,0.3330174552307945,4437.582658568157,-34.86539445611379,117.02750301632568,False,True,False,False,-1,0.0014027638647511331,0.0,1.0507526611879685,1.0826767649119975
2024-04-19 08:49:40.545902,4315.103395393105,4318.995490442481,4333.503270940187,4324.864480367413,1114846,1229680.2096640368,4333.581430085624,4369.720972071342,4257.122328494594,3402536.25,0.32765146881241897,4437.582658568157,-36.1395419857181,112.59864357674815,False,True,False,False,-1,-0.0041639865663658515,-0.0,1.0507526611879685,1.0781685134071874
2024-04-22 08:49:40.545902,4329.505789599117,4318.133448002524,4320.6806411764655,4333.268795447114,2854292,1753689.423983026,4329.433260282976,4367.354952326704,4260.14437938797,3314520.65,0.8611477499770593,4437.582658568157,-37.92169204372749,107.210572938734,False,True,False,False,-1,-0.00019959327159857487,-0.0,1.0507526611879685,1.077953318226262
2024-04-23 08:49:40.545902,4322.957991689419,4335.586455144234,4320.26639298434,4358.514240294315,3509592,1931247.0990486115,4328.149981946668,4365.295051448205,4263.74799742792,3320349.25,1.056994832697193,4437.582658568157,-37.145069501537364,101.54705402028503,False,True,True,False,-1,0.004041794296510748,0.0,1.0507526611879685,1.0823101837997737
2024-04-24 08:49:40.545902,4322.0187016480795,4331.177344960625,4351.955781589319,4293.653759322341,3167338,1957196.6732339389,4328.1895334907795,4363.918027218553,4267.075449980815,3234299.1,0.9792965653671301,4437.582658568157,-35.72849372777364,96.84257723773771,False,True,False,False,-1,-0.0010169581968263453,-0.0,1.0507526611879685,1.0812095195868499
2024-04-25 08:49:40.545902,4346.715280937799,4337.862196397547,4332.253493100238,4343.6400189628985,2627464,740963.2553532543,4328.350986989482,4362.392387307192,4270.482696703035,3251008.5,0.808199670963641,4437.582658568157,-34.041400317709304,91.90969060415682,False,True,False,False,-1,0.0015434259335282974,0.0,1.0507526611879685,1.082878286398958
2024-04-26 08:49:40.545902,4360.53848698414,4353.554418315748,4353.6640232666205,4388.678356041492,3403328,1991344.0890413423,4335.262772564136,4361.328681954817,4274.349997837978,3188479.65,1.0673826944449842,4437.582658568157,-26.065909390680645,86.97868411683885,False,True,True,False,-1,0.0036175012500934134,0.0,1.0507526611879685,1.0867955999537051
2024-04-29 08:49:40.545902,4365.058661061545,4366.553343124261,4349.763614111169,4358.187590098669,1288850,1550947.3488376199,4344.9467515884835,4360.071608104574,4278.334649129871,3012350.15,0.42785530759098506,4437.582658568157,-15.124856516090404,81.73695897470316,True,True,False,False,-1,0.0029858188412268394,0.0,1.0507526611879685,1.0900405747326094
2024-04-30 08:49:40.545902,4359.188212733157,4368.754543734872,4350.55353537584,4365.728877561699,4172776,2036668.8069928512,4351.58036930661,4358.936917694751,4282.750344766766,2994555.05,1.3934544298993603,4437.582658568157,-7.356548388141164,76.18657292798525,True,True,True,False,0,0.0005041048253944247,0.0,1.0507526611879685,1.0905900694462078
