date,open,high,low,close,volume,tr,atr,ma,deviation,deviation_pct,signal,position,entry_price,stop_loss,take_profit,strategy_returns,cumulative_returns,drawdown
2022-05-12,3871.634065463408,3909.567949801987,3831.9869901339794,3864.64728680131,43070232,77.58095966800784,76.99205087353472,3808.3026021595965,0.73182470141319,1.4795222577576155,0,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-05-13,3837.6966410862838,3861.9450796972815,3825.350631254126,3855.9191941516624,24330983,39.2966555471844,74.29952263593827,3811.4329472651866,0.5987420283230465,1.1671790505561945,0,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-05-16,3822.3195461481987,3847.046781739965,3799.9931752115826,3830.054192786518,27810506,55.92601894007976,72.98712951480552,3817.366257150033,0.17383798651666413,0.33237407106849975,0,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-05-17,3803.064959107825,3808.8921402618657,3789.065596974456,3798.361415796968,48179967,40.9885958120617,70.70151996460953,3818.0143540793806,-0.27797052018471935,-0.5147423885773119,0,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-05-18,3868.813870222306,3868.813870222306,3829.334266662156,3852.9589789340225,41789623,70.45245442533815,70.6837295689473,3821.1509455350374,0.45000502368736056,0.832420227632001,0,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-05-19,3878.1132582473824,3878.5369165264806,3875.897909069442,3877.9519842475033,21835157,25.577937592458056,67.46188728491235,3828.271536201565,0.7364224459971352,1.2977252939385655,0,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-05-20,3834.3075544422472,3857.7445650556283,3773.571391028702,3839.8984692014474,29935762,104.38059321880155,70.09893770876158,3831.893579491193,0.11419416573061314,0.20890167078484348,0,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-05-23,3895.9172689462066,3897.342889234619,3868.953632948499,3897.342889234619,18870046,57.44442003317181,69.1950435890766,3837.5818269335373,0.8636610254338506,1.5572583203739694,0,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-05-24,3929.9718924893705,3945.6609908156315,3885.3713637974315,3919.195074708853,14768424,60.28962701820001,68.55894240544256,3845.9553267969327,1.0682741790093053,1.9043317378550373,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-05-25,3966.194593361863,3974.9750201015327,3954.321224245908,3971.3252610864915,37871254,55.779945392679565,67.64615690453093,3856.5188585004494,1.6971607529466683,2.97694389158732,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-05-26,4005.9908307603982,4012.4041934781535,3989.5726554854323,4012.4041934781535,19509388,41.078932391661965,65.74849801075457,3870.0862477159826,2.164580942045121,3.677384343725233,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-05-27,3962.0779432536738,3968.8811503204606,3962.0779432536738,3965.9069750572444,20531544,50.326250224479736,64.6469088831635,3880.7833394903805,1.3167471892694513,2.193465290902898,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-05-30,3927.97484550817,3972.022307545977,3887.085119523958,3935.4784539027523,43398593,84.9371880220192,66.09621453593891,3887.768977164509,0.7218185954099056,1.2271685128018965,0,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-05-31,3984.414189799723,3984.7248338750487,3972.39264232798,3983.436890875425,30849307,49.24637997229638,64.89265492425015,3892.1922006412424,1.4060865646611846,2.344300731581291,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-06-01,4036.189613017753,4042.3969252994025,4022.2789825047216,4023.1170697395387,23196706,58.960034423977504,64.46889631708783,3902.1120451838055,1.8769520104792008,3.101013583274319,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-06-02,4027.45748100046,4027.45748100046,4024.8567853912195,4024.8567853912195,34191656,4.340411260921428,60.17400452736165,3905.5204918260797,1.9831868346218602,3.0555797572922865,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-06-03,4032.7884336741145,4062.219722071683,4013.001156985278,4034.8248380308005,30571084,49.21856508640485,59.391473138721885,3915.085970078333,2.0160952679653343,3.058396900287523,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-06-06,4111.945309007675,4140.791655923592,4108.678170442289,4114.3465343735825,45146143,105.96681789279137,62.71828347829828,3928.8870001502482,2.957025032222171,4.720408966107752,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-06-07,4068.8855025347643,4131.618062210441,4032.587698251405,4081.646286453434,12058721,99.0303639590361,65.31200351263671,3939.0940196829347,2.1826350303726048,3.6189099843312142,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-06-08,4124.469157643258,4125.93471814523,4055.604913511979,4117.197283292619,25733562,70.32980463325157,65.67041787839491,3950.043502877209,2.545343638972074,4.23169467104997,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-06-09,4107.081461936468,4133.777328368187,4107.081461936468,4107.7209289029015,32933441,26.69586643171897,62.88652134648949,3962.1971849822876,2.3140689102329794,3.6728041822901973,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-06-10,4095.7653509453417,4111.545057744149,4084.8386492550794,4097.244291536734,47631205,26.706408489069418,60.30222757095948,3974.263439851541,2.039408105454766,3.0944312964262535,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-06-13,4192.286143503965,4205.171200539735,4165.6831944371625,4165.6831944371625,25486047,107.92690900300113,63.703990530391025,3991.0448899340736,2.7414029019072963,4.375753952142935,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-06-14,4220.167668080818,4220.167668080818,4176.032009323754,4217.6475991074285,15393333,54.48447364365529,63.0454536099099,4012.009199099596,3.2617482821236896,5.125571498041012,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-06-15,4262.405329404021,4297.531810377528,4262.405329404021,4268.823856543586,23482663,79.88421127009951,64.24822201420916,4032.8024429800744,3.6735866949176104,5.852540929059283,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-06-16,4345.734855730319,4358.257898890086,4345.734855730319,4349.443692445404,14512121,89.43404234650006,66.04720918080137,4056.37702838997,4.437230091784451,7.224837878833866,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-06-17,4362.917864606551,4364.581409892093,4348.995645718337,4352.919680746887,16908008,15.585764173755706,62.44282025172669,4082.0280889672417,4.338234414903042,6.636201071516419,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-06-20,4396.972407309001,4411.181177637141,4388.8678386056035,4395.976539174388,21864040,58.26149689025442,62.14415429733582,4106.9597714642305,4.650747459323743,7.037243698326163,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-06-21,4366.825801902428,4398.08506646084,4366.472541668473,4379.423458538713,49455158,31.612524792366457,59.96332361840943,4129.971190655723,4.160080743196248,6.040048619404144,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-06-22,4408.9497757343925,4411.504020711897,4353.090266111831,4400.858981908083,28941059,58.41375460006657,59.85264011709923,4151.447876696803,4.167086108872003,6.007810109125812,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-06-23,4389.085051705906,4412.861133107094,4389.085051705906,4394.957982069731,34463497,23.776081401188094,57.27574306596272,4170.575566126381,3.917581927919039,5.380130689053922,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-06-24,4419.10162671463,4450.553826798023,4375.9521888772015,4402.606839510599,30978606,74.6016379208213,58.5133069841669,4192.4105593490485,3.5922816705339686,5.013733201601968,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-06-27,4449.6573732868765,4475.263912440355,4437.945899605109,4440.066403026411,26092709,72.6570729297564,59.52357598028044,4217.639956805232,3.7367789578849604,5.273718204947529,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-06-28,4388.714072818873,4424.91128940726,4345.136726907831,4392.643924433336,47685711,94.92967611857966,62.05258313301609,4238.100308483127,2.4905267137538596,3.6465303957263338,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-06-29,4531.357993150369,4531.357993150369,4479.56435880494,4519.778173566864,23346122,138.71406871703311,67.52840353187445,4262.933363674494,3.803507804995498,6.0250721271181,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-06-30,4461.533472315709,4461.533472315709,4460.928075211771,4460.928075211771,42029948,58.850098355092996,66.90852459067577,4284.736928165522,2.633313888239628,4.112064521115981,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-07-01,4396.993881428239,4423.6423850717165,4368.716416877411,4389.50736876656,45640604,92.21165833436044,68.71589128665325,4302.47105470231,1.2666111496854795,2.022937817771615,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-07-04,4464.668233623028,4493.262466204599,4460.344083315811,4460.344083315811,44919697,103.75509743803923,71.21869172603796,4319.770932149421,1.9738238341577887,3.254180681669706,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-07-05,4501.480561260863,4555.8427306732,4493.82210310847,4509.113197185955,39095955,95.49864735738902,72.95297427113447,4341.144277686048,2.302427298928758,3.8692314458030284,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-07-06,4541.895512977197,4547.748919085796,4492.223229298361,4547.748919085796,46796654,55.52568978743511,71.70816823658451,4362.671859475706,2.5809759775130665,4.242286964766867,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-07-07,4596.00525461297,4596.00525461297,4586.557305987455,4586.557305987455,35281805,48.25633552717409,70.03303732876948,4386.6136783299335,2.8549900915890305,4.558040491353318,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-07-08,4583.778146518495,4586.84927449688,4559.559990924746,4586.84927449688,41623585,27.28928357213408,66.97991206043838,4411.093927477941,2.6240008625324607,3.9843936653470315,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-07-11,4530.299700929552,4538.664591335212,4530.299700929552,4533.959952864301,34100149,56.54957356732757,66.23488788235905,4429.507765399298,1.5769965165566968,2.3580992064382973,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-07-12,4530.702115989917,4575.610580903225,4526.327519527358,4539.373432112135,19710622,49.283061375866964,65.02404313189533,4445.594057049533,1.4422261450641976,2.109490292166742,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-07-13,4503.340343566496,4503.340343566496,4451.313245419011,4499.528351555836,35889895,88.0601866931238,66.66948195769736,4457.129281800146,0.6359591901822915,0.9512640777286578,0,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-07-14,4577.544805931747,4587.0149000759775,4548.808443229222,4558.739777150311,25703721,87.4865485201417,68.15641528358624,4467.594086035391,1.3373017159966447,2.04015157509092,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-07-15,4540.824746575604,4559.857610893141,4540.824746575604,4550.540449991627,30033721,19.032864317537133,64.64759021458273,4477.475124497628,1.1302095755073844,1.6318421311653144,-1,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-07-18,4501.772964564679,4522.353381417937,4499.146277468506,4501.554914136273,42468095,51.39417252312069,63.700917522335445,4482.754043245723,0.29514285856177525,0.4194044712062153,0,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-07-19,4495.3978225649125,4495.3978225649125,4467.999202558254,4482.736597031231,47331196,33.55571157801842,61.547688526312804,4487.919700170349,-0.08421279926542888,-0.11549010422180202,0,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-07-20,4507.1802326293555,4523.342535647599,4507.1802326293555,4507.898263207908,38065499,40.605938616367894,60.05184924703103,4493.271664235339,0.24356617083348253,0.3255222489437002,0,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-07-21,4478.430141543457,4478.430141543457,4465.671883118561,4474.381973122879,26635015,42.226380089347,58.7786014500536,4497.2428637879975,-0.3889321981324211,-0.5083312455548217,0,0.0,3830.9810674089663,0.0,0.0,0.0,1.1591976314406605,0.0
2022-07-22,4415.875072398758,4434.418341881202,4415.875072398758,4425.277845485349,21788510,58.5069007241209,58.75919425534413,4498.376414086733,-1.2440362657753143,-1.624998930113437,1,1.0,4425.277845485349,4278.379859846988,4630.9350253790535,0.0,1.1591976314406605,0.0
2022-07-25,4443.854056385358,4443.854056385358,4402.4961387861,4440.05064597809,33502846,41.357917599257235,57.51624592276649,4498.375626234319,-1.0140609721738119,-1.2965787008999436,1,1.0,4425.277845485349,4278.379859846988,4630.9350253790535,0.0,1.1591976314406605,0.0
2022-07-26,4453.155898632235,4495.050220042702,4446.66757618401,4454.823287892111,46327651,54.99957406461181,57.33648364718401,4501.484594407257,-0.8138152803766795,-1.0365759459250172,0,1.0,4425.277845485349,4278.379859846988,4630.9350253790535,0.0,1.1591976314406605,0.0
2022-07-27,4433.127619619101,4454.8761224722175,4424.405082014341,4424.405082014341,31642128,30.47104045787637,55.41752341937632,4496.715939829631,-1.3048374115904047,-1.6080815151074301,1,1.0,4425.277845485349,4278.379859846988,4630.9350253790535,0.0,1.1591976314406605,0.0
2022-07-28,4406.5052650054195,4419.5113891393385,4364.500493818086,4396.065611028821,28421389,59.904588196254736,55.73802804629621,4493.472816620483,-1.747589733722826,-2.167748856327157,1,1.0,4425.277845485349,4278.379859846988,4630.9350253790535,0.0,1.1591976314406605,0.0
2022-07-29,4432.675736323998,4456.603085886367,4409.8366311096715,4409.8366311096715,43239538,60.53747485754593,56.080845675671185,4494.48927973764,-1.5094752514527765,-1.8834764832926603,1,1.0,4425.277845485349,4278.379859846988,4630.9350253790535,0.0,1.1591976314406605,0.0
2022-08-01,4327.736782587133,4327.736782587133,4307.775315618618,4322.725592283161,19357832,102.06131549105339,59.36516494819848,4487.6083551860065,-2.777432911147822,-3.674178980264675,1,1.0,4425.277845485349,4278.379859846988,4630.9350253790535,0.0,1.1591976314406605,0.0
2022-08-02,4240.740069313058,4287.719009046841,4206.452956647335,4237.97863365586,40883787,116.27263563582619,63.429984283029036,4474.051627009501,-3.7217886149910915,-5.27649238396104,1,0.0,0.0,0.0,0.0,-0.03319520056536677,1.1207178335700896,-0.033195200565366845
2022-08-03,4196.131279311493,4226.634481271613,4194.500589176507,4194.500589176507,49100068,43.47804447935323,62.004845725623625,4456.389210514038,-4.223679911992828,-5.87669992377803,1,1.0,4194.500589176507,4039.4884748624477,4411.51754921619,0.0,1.1207178335700896,-0.033195200565366845
2022-08-04,4178.2976965945545,4188.849318395658,4162.711503811544,4181.251050460158,32029587,31.789085364962375,59.84657712843354,4436.123897737672,-4.258770668380009,-5.745395150200704,1,1.0,4194.500589176507,4039.4884748624477,4411.51754921619,0.0,1.1207178335700896,-0.033195200565366845
2022-08-05,4202.23531522006,4235.8352130352005,4199.392462218429,4199.392462218429,43629236,54.58416257504268,59.470690374619906,4416.75105712375,-3.6548860209311216,-4.921232645764469,1,1.0,4194.500589176507,4039.4884748624477,4411.51754921619,0.0,1.1207178335700896,-0.033195200565366845
2022-08-08,4284.798523365356,4287.331490901648,4268.215166569821,4287.331490901648,29754093,87.93902868321948,61.50414311094845,4404.419634025618,-1.9037439951443935,-2.658423875405159,1,1.0,4194.500589176507,4039.4884748624477,4411.51754921619,0.0,1.1207178335700896,-0.033195200565366845
2022-08-09,4339.602110860984,4339.602110860984,4323.828403526505,4338.14049609465,13789514,52.27061995933582,60.844605742976114,4394.357987224743,-0.9239519336779066,-1.279310681868156,0,1.0,4194.500589176507,4039.4884748624477,4411.51754921619,0.0,1.1207178335700896,-0.033195200565366845
2022-08-10,4339.231168766976,4339.231168766976,4325.523236858028,4327.826501700617,31734323,13.707931908948012,57.47770046911696,4385.772894731982,-1.0081543373938537,-1.321235604811365,1,1.0,4194.500589176507,4039.4884748624477,4411.51754921619,0.0,1.1207178335700896,-0.033195200565366845
2022-08-11,4317.193487364384,4327.438073484551,4317.193487364384,4325.901896147778,28750087,10.633014336232918,54.13165145962524,4374.131000681855,-0.8909594153071313,-1.1025985396084161,0,1.0,4194.500589176507,4039.4884748624477,4411.51754921619,0.0,1.1207178335700896,-0.033195200565366845
2022-08-12,4274.6246924587595,4274.6246924587595,4209.553312120027,4264.901752313192,11940483,116.3485840277508,58.575718071634206,4359.849065797934,-1.6209329840161242,-2.177766066022382,1,1.0,4194.500589176507,4039.4884748624477,4411.51754921619,0.0,1.1207178335700896,-0.033195200565366845
2022-08-15,4274.108480355749,4301.736989134829,4226.191806213401,4262.879075833692,29689114,75.54518292142802,59.78782270376234,4347.915273882804,-1.4222996289804901,-1.955792435972951,1,1.0,4194.500589176507,4039.4884748624477,4411.51754921619,0.0,1.1207178335700896,-0.033195200565366845
2022-08-16,4243.583141530385,4251.825553667663,4243.583141530385,4244.585445432845,35653159,19.29593430330715,56.89554496087268,4336.0077163028855,-1.6068441023442583,-2.1084434542471806,1,1.0,4194.500589176507,4039.4884748624477,4411.51754921619,0.0,1.1207178335700896,-0.033195200565366845
2022-08-17,4244.822977155134,4283.215776791805,4244.822977155134,4262.913545134722,32004581,38.630331358960575,55.59088684645038,4323.758480399227,-1.094512764881172,-1.4072232651368346,1,1.0,4194.500589176507,4039.4884748624477,4411.51754921619,0.0,1.1207178335700896,-0.033195200565366845
2022-08-18,4207.064615590815,4212.809560734035,4188.518311630522,4212.185133065995,34466478,74.3952335042004,56.9340544648611,4310.648638396381,-1.7294307643443292,-2.2841923244065683,1,1.0,4194.500589176507,4039.4884748624477,4411.51754921619,0.0,1.1207178335700896,-0.033195200565366845
2022-08-19,4253.197427746939,4253.197427746939,4200.649977702031,4242.193224790914,38553775,52.547450044908146,56.6207255777216,4301.49440736166,-1.0473405624119807,-1.3786181488288394,1,1.0,4194.500589176507,4039.4884748624477,4411.51754921619,0.0,1.1207178335700896,-0.033195200565366845
2022-08-22,4332.749979024553,4351.797718393828,4296.557099341516,4332.948151281075,16825711,109.60449360291386,60.40528043666391,4296.139282626809,0.6093650817971255,0.8567894621833532,0,1.0,4194.500589176507,4039.4884748624477,4411.51754921619,0.0,1.1207178335700896,-0.033195200565366845
2022-08-23,4316.513615288703,4325.157895168041,4268.45942973218,4325.157895168041,11261402,64.48872154889523,60.69695480182329,4289.6560129906065,0.5849038439135708,0.8276160622185639,0,1.0,4194.500589176507,4039.4884748624477,4411.51754921619,0.0,1.1207178335700896,-0.033195200565366845
2022-08-24,4343.552753028023,4359.49395972821,4332.696577193133,4347.942217408618,40714068,34.33606456016878,58.814034070276534,4285.832869760319,1.0560293751332253,1.449178013602097,-1,0.0,0.0,0.0,0.0,0.03658162037884838,1.1617155079095558,0.0
2022-08-25,4395.357529012277,4395.357529012277,4361.68667845549,4387.980280812361,39041075,47.415311603659575,57.999839608375325,4285.4286032494965,1.7681372613322899,2.3930319941651423,-1,0.0,4194.500589176507,0.0,0.0,0.0,1.1617155079095558,0.0
2022-08-26,4367.256088015701,4418.920627825889,4328.314765541988,4362.485853102312,24553939,90.60586228390093,60.32884122805573,4283.061064349129,1.3165309847895206,1.8543930978311314,-1,0.0,4194.500589176507,0.0,0.0,0.0,1.1617155079095558,0.0
2022-08-29,4372.370784494429,4407.518170687786,4359.847782936901,4374.461182880754,22229115,47.6703877508844,59.424665979686345,4285.647843879009,1.4945534406891663,2.072343371109986,-1,0.0,4194.500589176507,0.0,0.0,0.0,1.1617155079095558,0.0
2022-08-30,4370.4903632427095,4389.132896146591,4368.537515235241,4373.69912245881,36532675,20.59538091134982,56.6511456176623,4292.433868319155,1.434485626965297,1.8932208773079304,-1,0.0,4194.500589176507,0.0,0.0,0.0,1.1617155079095558,0.0
2022-08-31,4374.566131248144,4418.792868031365,4374.566131248144,4377.996362751328,20967690,45.093745572555235,55.825617043011796,4301.608656997897,1.368327119332631,1.7757939376740546,-1,0.0,4194.500589176507,0.0,0.0,0.0,1.1617155079095558,0.0
2022-09-01,4322.020334137924,4330.008421872523,4284.286056908915,4330.008421872523,45680460,93.71030584241271,58.531666242969,4309.046525568515,0.3581291572495839,0.48646251971583887,0,0.0,4194.500589176507,0.0,0.0,0.0,1.1617155079095558,0.0
2022-09-02,4343.8179730537395,4354.584723836914,4329.8293708433175,4329.8293708433175,41084035,24.755352993596716,56.119072439442405,4315.568370999759,0.2541203769707198,0.330454730815781,0,0.0,4194.500589176507,0.0,0.0,0.0,1.1617155079095558,0.0
2022-09-05,4355.209688874929,4375.446991880769,4355.209688874929,4358.01904636264,46631627,45.6176210374515,55.36896876787163,4319.102748772809,0.7028539352608131,0.9010273627060379,0,0.0,4194.500589176507,0.0,0.0,0.0,1.1617155079095558,0.0
2022-09-06,4454.1751967347445,4462.55440856746,4412.719634759179,4443.358653043473,12326344,104.53536220481965,58.880854013367916,4324.36365662025,2.020945490977542,2.75173426363093,-1,0.0,4194.500589176507,0.0,0.0,0.0,1.1617155079095558,0.0
2022-09-07,4512.838156871873,4541.268887953366,4490.223399386369,4499.148901982722,23886255,97.910234909893,61.668666934548284,4332.929776634356,2.695357847199485,3.836183227448435,-1,0.0,4194.500589176507,0.0,0.0,0.0,1.1617155079095558,0.0
2022-09-08,4635.776126146849,4657.362809439992,4602.072772503636,4626.538678180587,20738073,158.21390745726967,68.56475554331409,4347.961615735996,4.062977549283423,6.40707271739416,-1,0.0,4194.500589176507,0.0,0.0,0.0,1.1617155079095558,0.0
2022-09-09,4574.710836619458,4599.009157015976,4569.178362302193,4578.6633248116295,44631269,57.36031587839443,67.76443842439126,4363.649694360918,3.1729567225826663,4.927380644889309,-1,0.0,4194.500589176507,0.0,0.0,0.0,1.1617155079095558,0.0
2022-09-12,4632.87444174601,4632.87444174601,4629.136598272009,4629.136598272009,32494683,54.2111169343807,66.79634403224765,4381.962570482834,3.7004125206290532,5.640715177581712,-1,0.0,4194.500589176507,0.0,0.0,0.0,1.1617155079095558,0.0
2022-09-13,4638.017121525731,4638.241571660559,4638.017121525731,4638.241571660559,21488057,9.104973388550206,62.67553184341211,4401.645376794219,3.7749371709752584,5.375176203737162,-1,0.0,4194.500589176507,0.0,0.0,0.0,1.1617155079095558,0.0
2022-09-14,4759.089349466272,4779.084438619406,4759.089349466272,4767.706519973302,26125202,140.84286695884657,68.258912923086,4426.8850255361485,4.993069473889671,7.698900975994431,-1,0.0,4194.500589176507,0.0,0.0,0.0,1.1617155079095558,0.0
2022-09-15,4720.319807186577,4733.61372085396,4692.958450469736,4717.259633293878,38276823,74.74806950356651,68.72242410740604,4452.138750547543,3.8578511481489453,5.954910608159493,-1,0.0,4194.500589176507,0.0,0.0,0.0,1.1617155079095558,0.0
2022-09-16,4653.903292614718,4664.903506326478,4616.293890108535,4664.903506326478,45183472,100.96574318534294,71.02551832725868,4473.274264624321,2.6980336957092224,4.283869719717496,-1,0.0,4194.500589176507,0.0,0.0,0.0,1.1617155079095558,0.0
2022-09-19,4637.935909241324,4696.619569727951,4608.241563471623,4626.945254221367,37577420,88.37800625632826,72.26498175076365,4487.974119771336,1.923077140313019,3.0965226345180374,-1,0.0,4194.500589176507,0.0,0.0,0.0,1.1617155079095558,0.0
2022-09-20,4493.317674379457,4545.089282648537,4493.317674379457,4497.49690409183,20628172,133.62757984191012,76.64802447155982,4496.591070217525,0.011818098125168945,0.020144902219481217,0,0.0,4194.500589176507,0.0,0.0,0.0,1.1617155079095558,0.0
2022-09-21,4465.714979801013,4490.749853365134,4416.441533274363,4463.919058957525,30440505,81.05537081746752,76.96283492483894,4502.389912294971,-0.499862737320113,-0.8544540585521284,0,0.0,4194.500589176507,0.0,0.0,0.0,1.1617155079095558,0.0
2022-09-22,4418.8247869011,4431.162263550626,4379.775562683917,4416.322605639075,39354523,84.14349627360752,77.47573930689384,4503.8070285363065,-1.129184744539083,-1.9424549573933036,1,1.0,4416.322605639075,4222.63325737184,4687.487693213204,0.0,1.1617155079095558,0.0
2022-09-23,4420.993366430746,4431.860335656214,4412.806525567806,4423.283786775748,12916596,19.05381008840868,73.30274436271634,4506.8469252199775,-1.1399728505489877,-1.8541374897074143,1,1.0,4416.322605639075,4222.63325737184,4687.487693213204,0.0,1.1617155079095558,0.0
2022-09-26,4446.926605977894,4446.926605977894,4406.521830269987,4441.714752950938,43196609,40.40477570790699,70.95288945880138,4510.209603723488,-0.965356750021023,-1.5186622527698534,0,1.0,4416.322605639075,4222.63325737184,4687.487693213204,0.0,1.1617155079095558,0.0
2022-09-27,4547.876964709048,4567.6208145839255,4520.505447302697,4552.2006782045655,40877053,125.90606163298708,74.87811604267179,4519.134681510775,0.4415976047654077,0.7316886754686395,0,1.0,4416.322605639075,4222.63325737184,4687.487693213204,0.0,1.1617155079095558,0.0
2022-09-28,4615.162237063521,4626.892774383692,4583.554592004481,4607.13387048277,47681868,74.69209617912657,74.86482890956141,4530.591556897347,1.0224068457818625,1.6894551765297818,-1,0.0,0.0,0.0,0.0,0.04320591629788413,1.21190849090625,0.0
2022-09-29,4558.118135982078,4570.421524987669,4525.503024517664,4570.421524987669,43402592,81.63084596510635,75.34811584210034,4542.6122120531045,0.3690777483121354,0.6121876936969594,0,0.0,4416.322605639075,0.0,0.0,0.0,1.21190849090625,0.0
2022-09-30,4515.555718521654,4535.5009574285805,4478.883465181659,4514.414658868682,37631757,91.5380598060101,76.50454041095102,4551.841476454372,-0.4892104100573508,-0.8222346445782619,0,0.0,4416.322605639075,0.0,0.0,0.0,1.21190849090625,0.0
2022-10-03,4559.438550774519,4559.438550774519,4541.825994515633,4541.825994515633,14866940,45.023891905837445,74.25592266058577,4561.031823862022,-0.2586437372029723,-0.42108518616137125,0,0.0,4416.322605639075,0.0,0.0,0.0,1.21190849090625,0.0
2022-10-04,4451.58441813482,4460.508390668524,4417.96919607978,4460.508390668524,30239727,123.8567984358533,77.79884235881916,4561.889310743275,-1.3031160490430946,-2.222345023497136,1,1.0,4460.508390668524,4266.011284771476,4732.804338924391,0.0,1.21190849090625,0.0
2022-10-05,4562.10226300997,4568.294540307108,4518.091903945578,4568.294540307108,10384083,107.78614963858399,79.94079287880236,4565.346592659494,0.036876637589569786,0.06457226385296544,0,1.0,4460.508390668524,4266.011284771476,4732.804338924391,0.0,1.21190849090625,0.0
2022-10-06,4641.729781075158,4641.729781075158,4608.445930103896,4636.963836846478,26419167,73.43524076804988,79.47611058517717,4565.867850592788,0.894557946157849,1.5571187905593842,0,1.0,4460.508390668524,4266.011284771476,4732.804338924391,0.0,1.21190849090625,0.0
2022-10-07,4608.377047312518,4664.022913725656,4606.722480448638,4606.722480448638,49162400,57.30043327701787,77.89213363459437,4567.270808374638,0.5064910952250206,0.863790953706095,0,1.0,4460.508390668524,4266.011284771476,4732.804338924391,0.0,1.21190849090625,0.0
