日期,开盘,收盘,最高,最低,成交量,成交额,ma,price_above_ma,price_below_ma,breakout_signal,signal,returns,strategy_returns,cum_returns,benchmark_returns
2023-12-29 09:03:17.912750,4498.147979768817,4507.5212385724835,4492.771318657061,4528.67627028403,3237048,1804108.781363329,4567.851808003861,False,True,0,0,0.0033323618128242583,0.0,1.2056774069989482,1.131941736114758
2024-01-01 09:03:17.912750,4516.201252012536,4514.838704375958,4488.909465150244,4525.369804493514,4728423,1249561.5240811137,4561.595841649747,False,True,0,0,0.0016233901996636213,0.0,1.2056774069989482,1.1337793192357568
2024-01-02 09:03:17.912750,4533.606672380242,4518.5430642164465,4464.870272698108,4529.036891080854,3123736,1346467.9957852792,4555.400114519194,False,True,0,0,0.0008204855329378979,0.0,1.2056774069989482,1.134709568764734
2024-01-03 09:03:17.912750,4523.097127303991,4530.801712144834,4538.230104828299,4537.321339830902,1374808,1224199.515532802,4550.536650817105,False,True,0,0,0.0027129647220731634,0.0,1.2056774069989482,1.1377879957945916
2024-01-04 09:03:17.912750,4545.109952397596,4542.946398970965,4557.890784539461,4553.250834741992,4443339,1104014.1136280068,4546.64042157716,False,True,0,0,0.0026804719336044336,0.0,1.2056774069989482,1.140837804583711
2024-01-05 09:03:17.912750,4551.218815084749,4550.457653492342,4581.507670311634,4557.333922995527,2121700,1759997.343334551,4543.849771525634,True,False,1,1,0.0016533883215259504,0.0016533883215259504,1.207670859943208,1.1427240524865652
2024-01-08 09:03:17.912750,4553.038723498461,4540.530283578355,4584.238165447225,4521.791189343278,1630517,1329109.019192368,4540.759786982544,False,True,0,-1,-0.002181620107236437,-0.0,1.207670859943208,1.1402310627166379
2024-01-09 09:03:17.912750,4549.540489386091,4552.845278672986,4590.0487838849685,4571.307984343088,2892844,869006.1311855915,4539.243930888554,True,False,1,1,0.0027122371893808506,0.0027122371893808506,1.2109463497620776,1.143323639809425
2024-01-10 09:03:17.912750,4569.902826577589,4557.222724982832,4543.058364967463,4543.19306531073,3572142,1317855.3889991727,4537.558298275198,True,False,0,0,0.0009614748672333029,0.0009614748672333029,1.2121106442429417,1.1444229167542155
2024-01-11 09:03:17.912750,4551.277448720236,4562.5193671877705,4560.79287240103,4555.895897649075,1340708,1079674.1267993771,4536.700870397705,True,False,0,0,0.0011622522146881309,0.0011622522146881309,1.21351942252366,1.1457530248237529
2024-01-12 09:03:17.912750,4560.83555484955,4564.6654119131435,4582.761744228897,4585.713473277793,2067054,645711.6351041978,4537.000199001596,True,False,0,0,0.0004703639705743168,0.0004703639705743168,1.2140902183376074,1.1462919457658065
2024-01-15 09:03:17.912750,4575.763085724964,4559.597212933288,4597.449278335358,4585.479881018246,4495939,1587188.4944665367,4538.1899034898815,True,False,0,0,-0.001110311166866329,-0.001110311166866329,1.212742200410604,1.1450192050179337
2024-01-16 09:03:17.912750,4546.927105853592,4546.1002254494315,4549.272751587591,4534.349222146155,4661452,876971.3739206155,4537.2054311223255,True,False,0,0,-0.0029601271457865286,-0.0029601271457865286,1.2091523293023279,1.1416298025867133
2024-01-17 09:03:17.912750,4547.337443241351,4548.506889277235,4550.242376478713,4561.851014259681,2897539,788915.77741069,4536.517501370896,True,False,0,0,0.0005293908423600335,0.0005293908423600335,1.2097924434724787,1.142234170949568
2024-01-18 09:03:17.912750,4536.954473489549,4546.205903524118,4550.289974262854,4514.755545627552,3430936,1963375.8536226356,4535.972400089927,True,False,0,0,-0.0005058771612594937,-0.0005058771612594937,1.2091804371054617,1.1416563407696745
2024-01-19 09:03:17.912750,4555.98901408415,4547.2804674019735,4590.141736853343,4518.169009921919,2899757,1195586.441242916,4536.473186201163,True,False,0,0,0.00023636498228607472,0.00023636498228607472,1.2094662450180589,1.1419261883504372
2024-01-22 09:03:17.912750,4524.529301693931,4553.87153194849,4515.695193651397,4523.915085987211,2867880,1892518.4236690472,4538.255991447297,True,False,0,0,0.0014494519512850967,0.0014494519512850967,1.2112193082269138,1.1435813554923653
2024-01-23 09:03:17.912750,4569.023455670213,4567.0756258367865,4554.764477363989,4563.646874102507,1673869,1883503.0917757233,4540.230154156485,True,False,0,0,0.0028995314856075094,0.0028995314856075094,1.2147312767470935,1.146897205638969
2024-01-24 09:03:17.912750,4559.662114575079,4562.741110713032,4528.005746247962,4570.153950588954,2728829,2141807.711632581,4543.341062012649,True,False,0,0,-0.0009490789027519764,-0.0009490789027519764,1.2135784009198198,1.1458087096974718
2024-01-25 09:03:17.912750,4544.351697872345,4559.119776390672,4545.086675639493,4533.714437511327,4954056,1419171.0104104858,4546.669529079157,True,False,0,0,-0.0007936751690463817,-0.0007936751690463817,1.2126152138773187,1.144899309776108
2024-01-26 09:03:17.912750,4556.293935830185,4567.475783825039,4532.194369537112,4573.96290606709,4560041,2010211.4073651084,4549.667256341784,True,False,0,0,0.0018328115610470874,0.0018328115610470874,1.2148377090604148,1.1469976944673004
2024-01-29 09:03:17.912750,4583.329993407703,4585.62975895576,4594.421406715291,4578.4199059158345,2960846,919553.1256225671,4553.206809070774,True,False,0,0,0.00397461880258021,0.00397461880258021,1.2196662258609297,1.1515565730702462
2024-01-30 09:03:17.912750,4590.431496585081,4583.388019767783,4636.519625848924,4611.678056607761,2873733,1262546.022329659,4556.449056848342,True,False,0,0,-0.0004888617934317718,-0.0004888617934317718,1.219069977642367,1.1509936210586968
2024-01-31 09:03:17.912750,4574.794742338151,4578.943691246999,4577.577129918109,4553.824253875008,2223024,587219.3073740654,4558.85615580345,True,False,0,0,-0.0009696601076791822,-0.0009696601076791822,1.2178878941165778,1.149877548460163
2024-02-01 09:03:17.912750,4593.838429902094,4590.458440620899,4590.722814312464,4631.955252954824,2660592,972835.2002578042,4561.2317578859465,True,False,0,0,0.002514717399978217,0.002514717399978217,1.2209505379951355,1.1527691655391201
2024-02-02 09:03:17.912750,4587.217210987368,4592.307453452712,4604.119943746071,4590.798530344568,2245355,1418123.829317502,4563.324247883966,True,False,0,0,0.00040279480921801003,0.00040279480921801003,1.221442330534152,1.1532334949752259
2024-02-05 09:03:17.912750,4566.778815106181,4566.198097603653,4588.9003825788195,4585.321722794314,1420927,603131.2985398859,4564.60763858523,True,False,0,0,-0.005685454668203693,-0.005685454668203693,1.214497875534075,1.1466768382176902
2024-02-06 09:03:17.912750,4591.898327730513,4582.431956968805,4552.525388083808,4554.963687003472,1028786,1283737.610450699,4566.086972500021,True,False,0,0,0.003555224503656973,0.003555224503656973,1.218815688140813,1.1507535318106976
2024-02-07 09:03:17.912750,4575.679703925721,4584.546993555465,4604.578542649266,4585.446512595965,1953985,875542.1142788433,4567.453185928653,True,False,0,0,0.000461553298886086,0.000461553298886086,1.2193782365424084,1.1512846658995097
2024-02-08 09:03:17.912750,4577.526258786835,4578.548438070976,4528.331344562743,4581.8278862865955,4169314,1509373.893046198,4568.254639472813,True,False,0,0,-0.001308429271838829,-0.001308429271838829,1.217782766364273,1.1497782913424277
2024-02-09 09:03:17.912750,4574.253008617662,4574.158606723835,4598.779530448112,4588.854080148445,1815374,2148278.2901043254,4568.729299213347,True,False,0,0,-0.0009587823316750121,-0.0009587823316750121,1.2166151777640646,1.148675904231345
2024-02-12 09:03:17.912750,4588.044932236052,4568.475115716318,4602.269372848718,4557.18697453442,3389863,1279435.2628722112,4569.173194352499,False,True,0,-1,-0.0012425216299151165,-0.0,1.2166151777640646,1.1472486495745753
2024-02-13 09:03:17.912750,4612.169763115017,4583.438916161333,4585.9346332527475,4559.11169391856,4415885,738023.0425608397,4571.040128888094,True,False,1,1,0.0032754475106007153,0.0032754475106007153,1.220600136919431,1.1510064023078643
2024-02-14 09:03:17.912750,4587.788811128299,4594.338275279482,4628.570707761328,4639.073702872698,1997804,1565685.2446117385,4573.331698188206,True,False,0,0,0.0023779872094986665,0.0023779872094986665,1.2235027084329377,1.1537434808106035
2024-02-15 09:03:17.912750,4602.861526046189,4599.327036275666,4602.015082997047,4608.001126717982,2735523,1499246.7734091114,4575.987754825785,True,False,0,0,0.0010858497344494733,0.0010858497344494733,1.2248312485239878,1.1549962728628644
2024-02-16 09:03:17.912750,4601.298955084059,4611.574141302139,4595.577484661571,4633.688812839684,3046606,1283182.9560675016,4579.202438520792,True,False,0,0,0.0026628036949487566,0.0026628036949487566,1.2280927336982461,1.1580718012058957
2024-02-19 09:03:17.912750,4612.243668427632,4621.283440969713,4624.674376347509,4605.100015815773,1765512,1819262.5007199233,4582.573033971853,True,False,0,0,0.0021054198349792497,0.0021054198349792497,1.2306783844989684,1.1605100285464847
2024-02-20 09:03:17.912750,4596.399327334163,4606.5143207523715,4623.755925922827,4586.542521200232,1433050,1324913.211346131,4584.544968717632,True,False,0,0,-0.0031958914457415055,-0.0031958914457415055,1.2267452699774892,1.1568011644735556
2024-02-21 09:03:17.912750,4619.578845700372,4623.8662753132785,4586.740279010342,4582.25390119797,2734262,2150120.474965424,4587.601226947645,True,False,0,0,0.003766829614039402,0.003766829614039402,1.2313662103893233,1.1611586373574498
2024-02-22 09:03:17.912750,4626.3891757177635,4635.02433555638,4606.125976289268,4660.4529662434015,2088396,2135387.2295563063,4591.39645490593,True,False,0,0,0.002413145099518621,0.002413145099518621,1.234337675725637,1.1639606816329526
2024-02-23 09:03:17.912750,4645.326098058767,4658.1660049759175,4623.292917581254,4638.205227863342,1930321,1591747.0295429262,4595.930965963475,True,False,0,0,0.004992782722198941,0.004992782722198941,1.2405004555463592,1.1697720844135286
2024-02-26 09:03:17.912750,4668.340574973689,4660.494014006419,4704.544084421345,4646.811343469326,2027556,1775552.6792091588,4599.674178716007,True,False,0,0,0.000499769443170317,0.000499769443170317,1.2411204197682801,1.170356700756792
2024-02-27 09:03:17.912750,4678.294905801161,4677.970901596039,4641.472139078162,4668.413745516977,2465966,1511118.3911833062,4604.40332280742,True,False,0,0,0.003750007517893117,0.003750007517893117,1.2457746306730217,1.1747455471832466
2024-02-28 09:03:17.912750,4702.419874482605,4692.3023080564535,4687.504346082003,4703.134083355694,2224712,742039.7485355859,4610.071253647893,True,False,0,0,0.0030635946143926507,0.0030635946143926507,1.2495911791222987,1.178344491314879
2024-02-29 09:03:17.912750,4725.886141930901,4713.704476455187,4740.443041763687,4719.159779408073,4408073,2118613.6006899388,4616.233555439607,True,False,0,0,0.004561123089189545,0.004561123089189545,1.255290718301441,1.1837190655812346
2024-03-01 09:03:17.912750,4724.377281032675,4711.682356250396,4749.6040078582255,4753.472104409249,2363483,1126521.317406499,4622.202300579492,True,False,0,0,-0.0004289874799940918,-0.0004289874799940918,1.2547522142995369,1.18321126492227
2024-03-04 09:03:17.912750,4718.719643736797,4721.963541623655,4720.250290066626,4764.451092598798,2935817,782864.7238855774,4629.990572780492,True,False,0,0,0.0021820624982540338,0.0021820624982540338,1.257490162050961,1.1857931058509685
2024-03-05 09:03:17.912750,4725.602294039915,4739.991723602756,4777.533714406652,4724.9423029361415,4685728,2363184.967693733,4637.868561112189,True,False,0,0,0.0038179417990384934,0.0038179417990384934,1.2622911863025352,1.1903203949148087
2024-03-06 09:03:17.912750,4750.093358266967,4754.454638825042,4761.043946988683,4751.057980216277,3102280,1464557.452489027,4646.363943375668,True,False,0,0,0.0030512532649094037,0.0030512532649094037,1.2661427564060073,1.1939523639060807
2024-03-07 09:03:17.912750,4741.396643936733,4751.810229722424,4748.31424976054,4778.960672246864,2092087,872880.9290627228,4655.02703295824,True,False,0,0,-0.0005561960947157996,-0.0005561960947157996,1.2654385327495414,1.1932882922639996
2024-03-08 09:03:17.912750,4761.543169266977,4752.009487308867,4736.809994048689,4739.340023438696,3100346,2090600.4794495094,4663.919576987491,True,False,0,0,4.193298486487862e-05,4.193298486487862e-05,1.2654915963643827,1.1933383304038985
2024-03-11 09:03:17.912750,4759.979533496957,4770.5223431285585,4789.815474497786,4761.066687738327,1271187,2238089.603174295,4674.021938358104,True,False,0,0,0.003895795214452491,0.003895795214452491,1.270421692469429,1.1979873321607086
2024-03-12 09:03:17.912750,4803.155488515528,4792.843574463644,4822.006419386064,4803.688296664152,1485636,2220557.4986696695,4684.492171273219,True,False,0,0,0.004678991047434522,0.004678991047434522,1.27636598419496,1.2035927041628285
2024-03-13 09:03:17.912750,4792.00004824125,4784.296931500768,4728.0113779710355,4796.583185152184,3239319,1198587.9024830025,4693.990104084283,True,False,0,0,-0.0017832092431333546,-0.0017832092431333546,1.2740899565743224,1.2014464465277974
2024-03-14 09:03:17.912750,4758.5406035290025,4775.97166323352,4745.854899923861,4791.990743741064,1632798,1829444.0647534274,4702.822335432176,True,False,0,0,-0.0017401236558776123,-0.0017401236558776123,1.2718728825011714,1.1993557811449242
2024-03-15 09:03:17.912750,4769.181602901567,4776.4967716945275,4807.261214602746,4769.512122426087,1478832,620296.8873580468,4711.068466951796,True,False,0,0,0.00010994798504548875,0.00010994798504548875,1.2720127223618363,1.1994876478964138
2024-03-18 09:03:17.912750,4772.950423763919,4776.73389665485,4777.353580854338,4789.880455862451,3665584,1092394.6185397252,4718.8409897360525,True,False,0,0,4.964411610774988e-05,4.964411610774988e-05,1.2720758703091157,1.1995471954004757
2024-03-19 09:03:17.912750,4797.259004388709,4803.649518353958,4814.215937605478,4818.088974148019,1477025,1841947.3986890293,4728.697749616133,True,False,0,0,0.0056347333306461245,0.0056347333306461245,1.2792436786146573,1.2063063239640819
2024-03-20 09:03:17.912750,4808.075410899201,4808.330019584465,4823.509606714108,4794.71529809552,4745169,1848666.3359576706,4737.9209368296915,True,False,0,0,0.000974363598473138,0.000974363598473138,1.2804901270886762,1.2074817049347604
2024-03-21 09:03:17.912750,4805.96404204037,4808.282717253669,4820.958308654116,4776.77307359576,1319409,1988706.2126843892,4746.583855914556,True,False,0,0,-9.83757990891121e-06,-9.83757990891121e-06,1.2804775301647284,1.2074698262369996
2024-03-22 09:03:17.912750,4796.923606261672,4797.739501290914,4800.745555976388,4801.178099994632,1994166,1900211.4180653342,4753.562530730305,True,False,0,0,-0.0021927196429034623,-0.0021927196429034623,1.2776698019320398,1.2048221834307966
2024-03-25 09:03:17.912750,4828.30981040677,4826.454210672358,4843.111357394697,4818.429318010019,1592734,1669303.0335104584,4761.860540563603,True,False,0,0,0.005985049703869594,0.005985049703869594,1.2853167192017363,1.2120331040829546
2024-03-26 09:03:17.912750,4820.341378362597,4826.934062924179,4805.363917409813,4805.26741921891,1266555,1119919.6585291345,4769.3086986300095,True,False,0,0,9.942127924045252e-05,9.942127924045252e-05,1.2854445070341884,1.2121536059646443
2024-03-27 09:03:17.912750,4829.190738508624,4818.769641315144,4848.132258906319,4807.5177219544275,4061645,992691.1218360905,4775.632065292944,True,False,0,0,-0.0016914301091753847,-0.0016914301091753847,1.2832702674913168,1.2101033328585702
2024-03-28 09:03:17.912750,4817.758772906834,4815.275395341858,4801.8117386800495,4836.801859325906,4229055,835107.9150112035,4780.710611237278,True,False,0,0,-0.0007251323954827749,-0.0007251323954827749,1.282339726648199,1.2092258477300328
2024-03-29 09:03:17.912750,4822.687160009975,4826.926923838658,4806.505667349776,4819.25601623018,4593698,1079092.336927214,4786.47283961669,True,False,0,0,0.0024197013753504137,0.0024197013753504137,1.2854426058484363,1.2121518131768945
2024-04-01 09:03:17.912750,4816.99735886438,4830.724632862098,4820.778585695565,4812.117948485297,3280072,2339764.857434,4791.910894178613,True,False,0,0,0.00078677574435293,0.00078677574435293,1.2864539609114756,1.2131055048219754
2024-04-02 09:03:17.912750,4862.85375052679,4851.1013559972735,4868.456466668939,4829.011402774168,1258985,875664.0588987627,4797.466375798338,True,False,0,0,0.004218150419206035,0.004218150419206035,1.2918804172259837,1.2182225663156814
2024-04-03 09:03:17.912750,4821.666053952531,4827.017307116748,4837.956334489197,4812.880681282188,1260296,571593.1852291526,4801.094509212924,True,False,0,0,-0.004964655881854685,-0.004964655881854685,1.2854666755139499,1.2121745104864141
2024-04-04 09:03:17.912750,4823.1365614961,4815.927542303909,4873.391497218309,4767.083320620128,1420696,2400303.0752104116,4804.300374841998,True,False,0,0,-0.002297436306368583,-0.002297436306368583,1.2825133977029972,1.209389616756368
2024-04-05 09:03:17.912750,4826.546639843231,4822.294827628979,4844.885831917749,4781.23576673345,2045515,544060.4648132739,4807.814641858004,True,False,0,0,0.001322130631978835,0.001322130631978835,1.2842090479520236,1.2109885878146787
2024-04-08 09:03:17.912750,4814.740656869082,4815.842530587726,4849.2336981237,4817.8124248353415,1516393,689087.8312639775,4810.080651230962,True,False,0,0,-0.0013380138029480682,-0.0013380138029480682,1.282490758519993,1.20936826836897
2024-04-09 09:03:17.912750,4812.515728497362,4812.814089682182,4800.802972209672,4826.861655212362,3288778,2028294.5625435272,4811.079176991889,True,False,0,0,-0.0006288496532660393,-0.0006288496532660393,1.2816842646511808,1.2086077575527352
2024-04-10 09:03:17.912750,4809.703890023061,4809.323926578339,4825.635590610607,4803.5932475845475,1928052,1450432.94157173,4812.330526745768,False,True,0,-1,-0.000725181367658867,-0.0,1.2816842646511808,1.20773129772615
2024-04-11 09:03:17.912750,4820.765641246654,4826.8774812767115,4854.445308303266,4815.455000941256,2752725,784957.9178234257,4814.875817647928,True,False,1,1,0.003649900685908092,0.003649900685908092,1.2863622849278487,1.2121393970181134
2024-04-12 09:03:17.912750,4857.815711058566,4851.072489659474,4842.3748511345075,4855.777548681034,4250668,1053811.0897172007,4818.604603546175,True,False,0,0,0.0050125590460115,0.0050125590460115,1.2928102518356117,1.2182153173176635
2024-04-15 09:03:17.912750,4862.307980739284,4858.108117165001,4913.219497533909,4851.992668158866,2347768,1984711.5719433094,4822.673314571683,True,False,0,0,0.001450324133585923,0.001450324133585923,1.2946852457439961,1.2199821243922733
2024-04-16 09:03:17.912750,4861.452945888262,4858.387913275548,4864.53370178755,4886.390005925311,4684646,1518431.3274781045,4825.410234317761,True,False,0,0,5.759363599966427e-05,5.759363599966427e-05,1.2947598113747736,1.2200523875986715
2024-04-17 09:03:17.912750,4850.952147915359,4845.15876642638,4874.986465030184,4894.631463597438,4812209,689413.2802319197,4827.251671659857,True,False,0,0,-0.0027229498931157226,-0.0027229498931157226,1.29123424528478,1.216730246080264
2024-04-18 09:03:17.912750,4829.955158433109,4829.661026950464,4813.361359990951,4830.281862035321,4679448,2401853.697261919,4828.320587144697,True,False,0,0,-0.0031986030227336704,-0.0031986030227336704,1.287104099524755,1.2128384090373001
2024-04-19 09:03:17.912750,4849.179227458915,4847.593128584289,4884.957781439924,4860.194732622326,4901004,2392438.4538619583,4830.813268509366,True,False,0,0,0.003712911016686471,0.003712911016686471,1.2918830025155026,1.2173415701276753
2024-04-22 09:03:17.912750,4856.264148505734,4864.626828687791,4829.990100804695,4909.393315819911,1158617,603168.9721904622,4832.721899410137,True,False,0,0,0.003513846903334672,0.003513846903334672,1.2964224816033625,1.221619122034169
2024-04-23 09:03:17.912750,4850.219931983202,4845.941014105994,4841.597596223599,4887.686277140487,3407938,991882.7137784602,4833.672246969228,True,False,0,0,-0.00384116094406306,-0.00384116094406306,1.2914427142000224,1.2169266863740908
2024-04-24 09:03:17.912750,4842.90432661369,4849.362015920774,4850.719150454916,4857.691905436764,1841040,1423008.42842063,4835.20186569951,True,False,0,0,0.0007059520132046693,0.0007059520132046693,1.2923544107840503,1.217785778218259
2024-04-25 09:03:17.912750,4866.482284957467,4856.449501588074,4875.2205923649335,4829.546913413978,3399037,1975265.1627157677,4837.2605710118205,True,False,0,0,0.0014615295051247923,0.0014615295051247923,1.2942432248864895,1.2195656080640465
2024-04-26 09:03:17.912750,4871.70056577711,4873.602591025104,4889.671619935824,4861.939589509288,2272465,746521.3872841567,4839.594354371143,True,False,0,0,0.0035320226085786555,0.0035320226085786555,1.2988145212177884,1.2238731413643738
2024-04-29 09:03:17.912750,4887.984510608433,4890.770930195209,4891.168115934871,4883.055652095814,4010892,1791330.441675274,4842.596669237798,True,False,0,0,0.0035227203797292272,0.0035227203797292272,1.3033898816011706,1.2281845042216613
2024-04-30 09:03:17.912750,4913.315638994627,4908.654731185456,4883.138731468874,4907.216769262813,4974808,1308913.891285946,4845.474337997208,True,False,0,0,0.003656642530492249,0.003656642530492249,1.3081559124760467,1.2326755359150898
2024-05-01 09:03:17.912750,4922.87671723253,4925.033145464688,4970.832181684975,4918.819182464323,2752740,1213669.0229904593,4850.375129914604,True,False,0,0,0.0033366401134666823,0.0033366401134666823,1.312520757968283,1.2367885305551132
2024-05-02 09:03:17.912750,4912.838284386145,4908.072793367368,4917.9665374112865,4913.204914119443,2164858,1294809.9721856702,4854.982392467778,True,False,0,0,-0.0034437031379043193,-0.0034437031379043193,1.308000826115503,1.2325293980115164
2024-05-03 09:03:17.912750,4867.317168088223,4887.808345211794,4924.96254810781,4877.0146451502305,2768260,2326372.4219177687,4858.258068346919,True,False,0,0,-0.004128799430798691,-0.004128799430798691,1.302600353049153,1.2274405313345638
2024-05-06 09:03:17.912750,4865.850668001329,4867.983586208176,4954.73011949323,4842.210728057873,1783948,888832.9530467853,4860.86512112794,True,False,0,0,-0.004055960791310209,-0.004055960791310209,1.2973170570904389,1.2224620806658058
2024-05-07 09:03:17.912750,4881.474175971327,4881.006948266268,4833.502673130272,4916.574874795231,2232442,1030630.4743347605,4864.274764057145,True,False,0,0,0.0026753093611469048,0.0026753093611469048,1.3007877815576485,1.225732544913858
2024-05-08 09:03:17.912750,4858.542672112934,4860.245427493975,4891.99163107899,4851.199764494291,2716729,913180.3348073597,4866.820839102927,False,True,0,-1,-0.004253532312562758,-0.0,1.3007877815576485,1.2205188519275072
2024-05-09 09:03:17.912750,4866.5365247990285,4860.791399701851,4865.659040696588,4880.422902963337,4626221,1834520.031585995,4868.516535024183,False,True,0,0,0.00011233428764478859,0.0,1.3007877815576485,1.2206559580432954
2024-05-10 09:03:17.912750,4851.863031515375,4844.270846529454,4887.030674911159,4868.214571243652,2849645,846291.2103261877,4868.176452867682,False,True,0,0,-0.0033987373277140076,-0.0,1.3007877815576485,1.2165072690743972
2024-05-13 09:03:17.912750,4842.957350643064,4839.901326470146,4810.28184850029,4806.532759207539,1898226,961639.9945563534,4867.26611333294,False,True,0,0,-0.0009019974724241431,-0.0,1.3007877815576485,1.2154099825925064
2024-05-14 09:03:17.912750,4823.765981643371,4821.132549998831,4793.819531206793,4822.780867568294,1848406,1175643.2966955698,4865.403345169105,False,True,0,0,-0.003877925437997365,-0.0,1.3007877815576485,1.210696713303415
2024-05-15 09:03:17.912750,4834.995802878382,4817.930127003519,4821.680004193456,4799.4241527812,3240814,1017100.22070037,4864.041913197962,False,True,0,0,-0.0006642470336792883,-0.0,1.3007877815576485,1.209892511602918
2024-05-16 09:03:17.912750,4826.086673735302,4829.415492563371,4854.6047838627,4855.145233107908,4643733,651239.4350489317,4864.029636478606,False,True,0,0,0.002383879644804132,0.0,1.3007877815576485,1.2127767497337292
2024-05-17 09:03:17.912750,4857.47650493901,4864.859044216937,4871.322852935385,4842.831361308666,1655824,1070821.151229245,4864.892932260239,False,True,0,0,0.007339097600557176,0.0,1.3007877815576485,1.2216774366677114
2024-05-20 09:03:17.912750,4870.146736503789,4871.698471503816,4897.851955154539,4875.394857741972,1693912,1065248.5107981074,4865.24651440104,True,False,1,1,0.001405883957729337,0.001405883957729337,1.3026165382321508,1.2233949733774425
2024-05-21 09:03:17.912750,4847.266874697572,4847.266760585069,4834.734495738764,4838.756290746179,3726930,2309151.6033943887,4865.312801724994,False,True,0,-1,-0.005015029370486701,-0.0,1.3026165382321508,1.217259611654249
2024-05-22 09:03:17.912750,4850.431779350308,4840.283894944972,4900.010967077157,4819.49171503839,1723661,713387.1779700228,4864.858895676204,False,True,0,0,-0.0014405779555763942,-0.0,1.3026165382321508,1.2155060542914864
2024-05-23 09:03:17.912750,4825.059493448051,4832.915637691229,4828.641321005293,4873.777509909141,4226073,1582465.2485358636,4863.682202481361,False,True,0,0,-0.0015222779104834272,-0.0,1.3026165382321508,1.2136557162749797
2024-05-24 09:03:17.912750,4833.046411147728,4830.840567262997,4799.940799260384,4823.886251201961,1653873,2181882.9580883035,4861.544101293257,False,True,0,0,-0.0004293620215607419,-0.0,1.3026165382321508,1.213134618603161
2024-05-27 09:03:17.912750,4818.491769460388,4831.534700613314,4813.04995260381,4835.01433812288,4389092,1470705.151416061,4858.582289814161,False,True,0,0,0.00014368790289243094,0.0,1.3026165382321508,1.2133089313724343
2024-05-28 09:03:17.912750,4818.873871074368,4828.888451777094,4870.798618223684,4842.630745182967,1808954,1579128.61483479,4854.5939758437435,False,True,0,0,-0.0005477035766471294,-0.0,1.3026165382321508,1.2126443977311439
2024-05-29 09:03:17.912750,4801.718835739665,4818.172425054202,4768.397303092456,4807.365905757291,3202773,854789.0790254109,4849.25093982322,False,True,0,0,-0.0022191497753376588,-0.0,1.3026165382321508,1.2099533581883544
2024-05-30 09:03:17.912750,4839.65725927859,4830.214170864335,4869.234855709589,4863.284180988246,1737473,545691.0308463128,4845.358008698067,False,True,0,0,0.0024992351347818964,0.0,1.3026165382321508,1.212977316132586
2024-05-31 09:03:17.912750,4804.490864296872,4809.078489780124,4862.096572688965,4805.886056345947,1925218,1581006.19436842,4841.421515926484,False,True,0,0,-0.004375723381315089,-0.0,1.3026165382321508,1.20766966292938
2024-06-03 09:03:17.912750,4816.068780959259,4825.023414758318,4845.014790097644,4820.584167416845,1717252,2267989.2285439274,4839.273507353991,False,True,0,0,0.0033155884255327006,0.0,1.3026165382321508,1.2116737984856556
2024-06-04 09:03:17.912750,4799.979006011252,4804.08555739887,4797.186888659271,4809.037168842246,2879326,1769870.7581585392,4835.427437810621,False,True,0,0,-0.004339431244085756,-0.0,1.3026165382321508,1.206415823346867
2024-06-05 09:03:17.912750,4804.4880032801,4809.246463242558,4742.577868292593,4817.685777191594,1220072,1265008.3191779938,4832.8774895980505,False,True,0,0,0.0010742743404599242,0.0,1.3026165382321508,1.2077118449098132
2024-06-06 09:03:17.912750,4830.572445591803,4830.254617017424,4826.430621798929,4799.805450573725,1104925,485711.56629426574,4831.35065046383,False,True,0,0,0.0043682838747052255,0.0,1.3026165382321508,1.2129874730872232
2024-06-07 09:03:17.912750,4838.934687881495,4828.502069697617,4885.332284981935,4841.178860665897,1162664,1070206.098485024,4830.562211622238,False,True,0,0,-0.0003628271092857016,-0.0,1.3026165382321508,1.2125473683487633
2024-06-10 09:03:17.912750,4829.469933472449,4831.029115528929,4830.607503743031,4874.571240751549,2790305,1746475.4807160057,4830.118601075176,True,False,1,1,0.0005233602046421648,0.0005233602046421648,1.3032982758901703,1.2131819673876005
2024-06-11 09:03:17.912750,4836.3866765283165,4832.923465506631,4851.12584642112,4861.2726958138155,3332107,583614.1718476497,4830.708146850566,True,False,0,0,0.0003921214160380604,0.0003921214160380604,1.3038093270556323,1.2136576820185645
2024-06-12 09:03:17.912750,4831.525686507229,4822.090007977767,4817.321451380569,4890.231107661847,3463454,1556041.671301348,4830.916140899279,False,True,0,-1,-0.0022415950937739737,-0.0,1.3038093270556323,1.2109371529130306
2024-06-13 09:03:17.912750,4837.097507517579,4851.232990089305,4864.571784206535,4843.114539314642,3940279,2286012.563288852,4832.007015775575,True,False,1,1,0.006043641255829568,0.006043641255829568,1.3116890828943613,1.2182556226485926
2024-06-14 09:03:17.912750,4832.123698784499,4831.70250892013,4831.961908893334,4852.076321542378,4337134,1424848.293559758,4830.349189010735,True,False,0,0,-0.00402587985550773,-0.00402587985550773,1.3064083802388475,1.2133510718785125
2024-06-17 09:03:17.912750,4847.558875342321,4843.677384358561,4815.142128724467,4855.517769673695,1771814,1820530.0506528558,4828.948134653472,True,False,0,0,0.002478396676186767,0.002478396676186767,1.309646178426174,1.216358237142104
2024-06-18 09:03:17.912750,4853.8847388178965,4842.375620704586,4856.957634241284,4825.941922163983,3633053,775060.4728611726,4828.7035776594485,True,False,0,0,-0.00026875523505720533,-0.00026875523505720533,1.3092942041596491,1.216031334498167
