日期,开盘,收盘,最高,最低,成交量,成交额,ma,atr,channel_upper,channel_lower,price_above_upper,price_below_lower,channel_width,channel_position,signal,returns,strategy_returns,cum_returns,benchmark_returns
2023-11-06 08:49:56.720308,4296.776757701469,4283.417443239806,4293.496037855701,4280.6373091648065,3870839,1657470.0930286201,4267.659700341899,30.94420583699509,4329.548112015889,4205.771288667909,False,False,123.7768233479801,0.6273077016494927,0,0.004904478517902655,0.004904478517902655,1.0648214301809562,1.0678490746530753
2023-11-07 08:49:56.720308,4281.345755468935,4283.336446331921,4267.473102989818,4286.57493383001,2228984,1955622.7896204675,4269.316973693453,26.90714401857076,4323.131261730595,4215.502685656312,False,False,107.62857607428305,0.6302579031501077,0,-1.8909412626277877e-05,-1.8909412626277877e-05,1.0648012950331596,1.0678288822543
2023-11-08 08:49:56.720308,4294.631885258681,4283.679009966567,4258.657214751193,4276.686676498527,3252233,1625675.032469956,4270.505385518049,28.34414418237858,4327.193673882805,4213.817097153292,False,False,113.37657672951354,0.6161935280507456,0,7.997588770747299e-05,7.997588770747299e-05,1.064886453461962,1.067914282817078
2023-11-09 08:49:56.720308,4294.905024361426,4295.677012779719,4295.145257941742,4266.206486816828,1634140,1383602.3412648425,4271.174614727713,28.316338290214713,4327.807291308142,4214.541938147283,False,False,113.26535316085938,0.7163273884575106,0,0.002800864113589485,0.002800864113589485,1.0678690557145112,1.07090536560821
2023-11-10 08:49:56.720308,4261.9358631179,4281.758613682048,4245.606666117827,4298.275678047673,2481895,1667143.3929439355,4271.016045455873,30.123534194880513,4331.263113845634,4210.768977066112,False,False,120.4941367795218,0.589154281804036,0,-0.0032400944149811872,-0.0032400944149811872,1.0644090591511595,1.0674355311141295
2023-11-13 08:49:56.720308,4279.397375619771,4284.445683211719,4298.87139696867,4295.624446456745,1462361,1602674.884716778,4269.897466030021,30.226746642247626,4330.350959314516,4209.443972745526,False,False,120.90698656899076,0.6203256949373811,0,0.0006275621239097973,0.0006275621239097973,1.0650770419610291,1.0681054132231722
2023-11-14 08:49:56.720308,4323.48015489128,4326.9266343309555,4342.893483869632,4338.79982731976,2413262,1414767.4131592507,4270.8048132261365,33.12069302170202,4337.046199269541,4204.563427182732,False,False,132.48277208680884,0.9236159933915437,0,0.009915156886150855,0.009915156886150855,1.0756374479279103,1.078695845966227
2023-11-15 08:49:56.720308,4335.406273984248,4340.863265520794,4337.140041832478,4367.983446765078,2268789,833149.2660189574,4274.030467015438,33.735551299740436,4341.501569614919,4206.559364415957,False,False,134.94220519896226,0.9952697964792827,0,0.0032209076713392015,0.0032209076713392015,1.079101976835521,1.0821702256915413
2023-11-16 08:49:56.720308,4345.502164379435,4340.51758930147,4319.744677838462,4358.5333865334605,3502827,459166.86180536315,4276.5650980700075,33.5521979496911,4343.66949396939,4209.460702170625,False,False,134.20879179876465,0.9765149166036337,0,-7.963305872116244e-05,-7.963305872116244e-05,1.0790160446444335,1.0820840491664125
2023-11-17 08:49:56.720308,4336.661999482514,4328.762386625961,4304.2982643349305,4338.652064662648,2643195,1503345.4125285805,4279.481488520015,35.146030448290084,4349.773549416595,4209.189427623434,False,False,140.5841217931611,0.850543841490522,0,-0.0027082490587029273,-0.0027082490587029273,1.0760938004571998,1.07915349605882
2023-11-20 08:49:56.720308,4317.878935786945,4317.546789101985,4283.840146926438,4285.334993085017,2251833,826185.461092647,4282.107751692229,34.205863540958944,4350.519478774147,4213.696024610311,False,False,136.82345416383578,0.7590128836195071,0,-0.002590947832717072,-0.002590947832717072,1.073305697557105,1.0763574656470374
2023-11-21 08:49:56.720308,4337.243020057125,4315.441239356568,4309.0792678015,4360.098945700149,4532102,1109233.2483699813,4285.284686589288,34.70636702539436,4354.697420640076,4215.8719525384995,False,False,138.82546810157692,0.7172263719306528,0,-0.00048767271051508576,-0.00048767271051508576,1.072782275658366,1.0758325554842822
2023-11-22 08:49:56.720308,4318.1293832773345,4296.310233677892,4293.645058350883,4317.376668207855,2894198,837331.5311477697,4286.945504231362,32.87135196730274,4352.688208165968,4221.202800296756,False,False,131.48540786921149,0.5712225759366778,0,-0.004433151702820659,-0.004433151702820659,1.0680264690862753,1.0710632265589872
2023-11-23 08:49:56.720308,4254.689489401605,4273.309144588171,4308.512482558767,4292.45663202695,4065393,1259974.0906780462,4287.647513928736,32.13560141790094,4351.918716764538,4223.376311092934,False,False,128.54240567160377,0.3884541699243118,0,-0.0053536844032864295,-0.0053536844032864295,1.062308592436431,1.0653290920680247
2023-11-24 08:49:56.720308,4266.294211852578,4265.044454193985,4268.1016702325205,4243.977479202447,4439719,1696587.7683893712,4288.785071342683,32.0175779904259,4352.820227323535,4224.749915361832,False,False,128.07031196170283,0.3146282554867405,0,-0.001934025860181987,-0.001934025860181987,1.0602540601471655,1.063268718054361
2023-11-27 08:49:56.720308,4276.0955650399665,4270.836331013013,4260.02183091354,4232.402758531679,3726587,457052.51871965267,4289.449076477144,33.21024623416289,4355.86956894547,4223.028584008819,False,False,132.84098493665078,0.3598870260333592,0,0.0013579874444995532,0.0013579874444995532,1.0616938718488251,1.064712623623608
2023-11-28 08:49:56.720308,4240.948108751536,4262.905507698485,4269.3363616447905,4246.216632502904,3639088,1311612.8980614238,4290.348589932482,33.20599387197581,4356.760577676434,4223.936602188531,False,False,132.82397548790323,0.2933875858391496,0,-0.0018569719604887291,-0.0018569719604887291,1.0597223360981791,1.0627354821355606
2023-11-29 08:49:56.720308,4292.841148672848,4269.962429912266,4252.9708492565105,4262.468334013193,4494455,2064700.6223334782,4292.113157402394,31.848557251765865,4355.810271905925,4228.4160428988625,False,False,127.39422900706268,0.32612456103565124,0,0.0016554254371898836,0.0016554254371898836,1.0614766274097143,1.064494761485692
2023-11-30 08:49:56.720308,4279.305589866532,4280.70667985785,4293.978757358734,4268.130488634178,3640977,747020.1297126416,4293.197946943825,30.118408827670464,4353.434764599166,4232.961129288484,False,False,120.47363531068186,0.39631534689094483,0,0.002516239925278274,0.002516239925278274,1.0641475572793524,1.067173285704792
2023-12-01 08:49:56.720308,4278.0174527818945,4275.361635223117,4249.355608561277,4295.683456460707,1700462,1084407.4280557903,4293.840426480715,31.13542939980984,4356.111285280334,4231.569567681096,False,False,124.54171759923884,0.3516256912638686,0,-0.0012486360394377005,-0.0012486360394377005,1.0628188242880539,1.0658407746799359
2023-12-04 08:49:56.720308,4287.574014519027,4285.228076683273,4287.060283590839,4269.199926299786,1825478,1067203.0562417787,4293.930958152888,28.236326302177012,4350.403610757242,4237.458305548534,False,False,112.9453052087083,0.4229460538130981,0,0.0023077443037495815,0.0023077443037495815,1.0652715383757225,1.0683004626564074
2023-12-05 08:49:56.720308,4273.305438324575,4281.191271359896,4271.016216070365,4248.4396695194955,3719786,1405699.6137312495,4293.823699404287,27.931440211438062,4349.686579827164,4237.960818981411,False,False,111.72576084575303,0.38693361361994605,0,-0.0009420281140558595,-0.0009420281140558595,1.064268022637469,1.0672940935863262
2023-12-06 08:49:56.720308,4273.223373178896,4267.916993890765,4274.744409417684,4286.246179941314,1780255,678785.3100012647,4293.035598600497,26.88345980142945,4346.802518203356,4239.268678997638,False,False,107.53383920571832,0.26641209041482855,0,-0.00310060369363363,-0.00310060369363363,1.060968149275463,1.0639848375775591
2023-12-07 08:49:56.720308,4241.177149207671,4255.454708722145,4225.742037589518,4294.168996243478,1713449,786984.2187394134,4291.0244833976185,27.308862039622845,4345.642207476864,4236.406759318373,False,False,109.23544815849164,0.1743751659821607,0,-0.0029199923959296603,-0.0029199923959296603,1.057870130347255,1.0608780099424482
2023-12-08 08:49:56.720308,4248.026196969436,4242.914293508591,4188.220704485198,4246.63306194669,2485537,511816.38685450103,4289.082267388945,28.902559506581706,4346.887386402109,4231.2771483757815,False,False,115.61023802632735,0.10065843070195474,0,-0.002946903697001124,-0.002946903697001124,1.0547526889491876,1.0577517046128815
2023-12-11 08:49:56.720308,4241.93353943861,4252.626670425783,4269.6751893521005,4249.151378238505,3044959,1969994.4335360467,4287.491316749648,27.7746123098207,4343.04054136929,4231.942092130006,False,False,111.09844923928358,0.18618242142360336,0,0.00228908157113894,0.00228908157113894,1.0571671038915704,1.0601729845467516
2023-12-12 08:49:56.720308,4248.993629982366,4265.099853646517,4286.162324689861,4234.022951837618,1292950,1495898.8981794282,4284.399977715426,29.941983156003385,4344.283944027433,4224.516011403419,False,False,119.76793262401407,0.3388539933347791,0,0.002933053895249227,0.002933053895249227,1.060267831983569,1.0632825290487145
2023-12-13 08:49:56.720308,4291.823266338966,4286.321642462096,4291.344129814526,4350.524482831774,4833607,569119.3565030545,4281.672896562492,34.89689591696333,4351.466688396418,4211.879104728565,False,False,139.58758366785332,0.5333034341411482,0,0.004975683933269526,0.004975683933269526,1.065543389600132,1.0685730868450283
2023-12-14 08:49:56.720308,4284.695830201681,4289.947984201124,4285.687409763116,4283.425529943961,2475592,877201.6998926712,4279.144416307474,33.00864214070699,4345.1617005888875,4213.12713202606,False,False,132.0345685628272,0.5818237830535233,0,0.0008460265097942621,0.0008460265097942621,1.0664448675550697,1.069477128004152
2023-12-15 08:49:56.720308,4287.560191334563,4295.368773908062,4297.845827043672,4339.786449336165,3081818,1836361.642200581,4277.47473567158,34.23698281733089,4345.948701306242,4209.000770036918,False,False,136.94793126932382,0.6306630780810552,0,0.001263602665324104,0.001263602665324104,1.0677924301321335,1.0708285221536011
2023-12-18 08:49:56.720308,4281.747816892663,4275.914128992574,4281.116912585586,4295.728161032769,2581220,674560.0887530233,4275.3931026661085,33.49642301821431,4342.3859487025375,4208.4002566296795,False,False,133.985692072858,0.5038886713827769,0,-0.004529214123281999,-0.004529214123281999,1.0629561695768455,1.06597851048745
2023-12-19 08:49:56.720308,4249.374384594658,4254.072994953985,4262.690577737043,4270.071924102882,1859661,1203122.4605847031,4272.324690445979,33.731343933468324,4339.787378312916,4204.862002579042,False,False,134.9253757338738,0.3647274807076003,0,-0.0051079449632761564,-0.0051079449632761564,1.0575266479642722,1.060533550923845
2023-12-20 08:49:56.720308,4256.488807051832,4260.082644745802,4235.985415370557,4239.007911720823,3342514,509390.43607192533,4270.513310999375,33.17700899481627,4336.867328989008,4204.159293009742,False,False,132.70803597926533,0.42140139685887223,0,0.0014126813994366216,0.0014126813994366216,1.0590205961892598,1.0620317469447136
2023-12-21 08:49:56.720308,4273.150321206483,4275.991010464124,4267.977939947792,4288.227802731527,2103147,1960981.4501736767,4270.647404293172,32.948015186898566,4336.543434666969,4204.7513739193755,False,False,131.7920607475935,0.5405457365234293,0,0.0037342857040443267,0.0037342857040443267,1.0629752816618978,1.0659976769145705
2023-12-22 08:49:56.720308,4272.856417863324,4278.393256356221,4281.59485048527,4238.115674885807,3824860,827094.7059255283,4271.314844401285,34.77793078035646,4340.870705961998,4201.758982840572,False,False,139.11172312142662,0.5508829291745431,0,0.0005617986301229561,0.0005617986301229561,1.06357245971899,1.0665965529491754
2023-12-25 08:49:56.720308,4294.221516088508,4297.601450571851,4292.977232085622,4307.284135870871,1476486,1017776.8849708084,4272.653100379226,34.21382166256165,4341.0807437043495,4204.225457054103,False,False,136.85528665024685,0.6822973069091897,0,0.004489581266774234,0.004489581266774234,1.0683474547100014,1.071385124852502
2023-12-26 08:49:56.720308,4301.612267055067,4290.803700642467,4261.945420372922,4273.967519252017,4205114,1820158.5007321648,4274.048010026426,36.300190823755784,4346.648391673937,4201.4476283789145,False,False,145.20076329502263,0.6153967116687741,0,-0.0015817543826637248,-0.0015817543826637248,1.0666575914413061,1.0696904567357457
2023-12-27 08:49:56.720308,4281.912973883031,4283.418864601503,4284.944414781018,4271.047478753187,2301048,1825663.7965044263,4274.720831760887,34.69885265147247,4344.118537063832,4205.323126457943,False,False,138.79541060588963,0.5626680147610456,0,-0.0017210845697412935,-0.0017210845697412935,1.064821783519479,1.0678494289962583
2023-12-28 08:49:56.720308,4266.35895711626,4277.772045637105,4278.961932640134,4307.201640184111,3059249,611161.8699425367,4274.574100049851,31.595193461876857,4337.764486973605,4211.383713126097,False,False,126.38077384750795,0.5253040513196486,0,-0.0013182971693623813,-0.0013182971693623813,1.06341803197639,1.0664416861167074
2023-12-29 08:49:56.720308,4272.291136723411,4279.331680808197,4241.477164829967,4272.293990626776,3188967,490606.1202120962,4274.772602329104,32.27619238785038,4339.324987104805,4210.220217553404,False,False,129.10476955140075,0.5353130135697878,0,0.0003645905285398765,0.0003645905285398765,1.063805744118727,1.0668305006547056
2024-01-01 08:49:56.720308,4279.323347432,4291.963491165317,4248.380437946664,4292.931032599386,4526562,808150.1152127839,4275.109373053207,30.762754531371165,4336.634882115949,4213.583863990464,False,False,123.05101812548492,0.6369685384880155,0,0.0029518184845942486,0.0029518184845942486,1.0669459055782342,1.069979590646467
2024-01-02 08:49:56.720308,4296.857907337471,4297.183896051066,4311.7845278835475,4309.757802281228,3309594,1261104.0117786776,4275.909004287765,26.076783640869312,4328.062571569504,4223.755437006026,False,False,104.30713456347803,0.7039639172558566,0,0.0012163208975322082,0.0012163208975322082,1.0682436541797253,1.0712810291825032
2024-01-03 08:49:56.720308,4298.870485424934,4298.1733656803135,4297.424340247382,4280.389532591397,3293097,2126131.8581634043,4277.421822877242,27.086690436430022,4331.595203750103,4223.248442004382,False,False,108.34676174572087,0.6915289619063363,0,0.00023026001520598527,0.00023026001520598527,1.0684896279797804,1.0715277023685728
2024-01-04 08:49:56.720308,4268.2471349556845,4280.532074204964,4306.048988415438,4260.151981854043,2451778,1798793.8677873074,4278.675691151383,26.805157681169607,4332.286006513722,4225.065375789044,False,False,107.2206307246779,0.5173136740665906,0,-0.004104369455222523,-0.004104369455222523,1.064104151787478,1.0671297567965463
2024-01-05 08:49:56.720308,4273.485871846948,4275.666890360704,4250.9063021860275,4273.744359163533,1056407,1353617.98841849,4280.313320993989,27.903294159488205,4336.119909312965,4224.506732675012,False,False,111.61317663795307,0.4583702321424243,0,-0.0011365839012347223,-0.0011365839012347223,1.0628947081393194,1.065916874294443
2024-01-08 08:49:56.720308,4271.7999717799785,4279.295238812872,4269.0659973210195,4295.107020034097,2690850,758347.1750852695,4281.646749413343,28.3473354750498,4338.341420363443,4224.952078463243,False,False,113.38934190019972,0.4792616258189386,0,0.0008486040997133237,0.0008486040997133237,1.06379668494621,1.0668214157239229
2024-01-09 08:49:56.720308,4285.477030717211,4275.042871186046,4271.13620330187,4301.483106629027,2075432,1911440.9234017944,4282.143900290319,28.640213205958908,4339.424326702237,4224.863473878401,False,False,114.56085282383538,0.4380152213497174,0,-0.0009937074657195843,-0.0009937074657195843,1.0627395822383712,1.0657613073185284
2024-01-10 08:49:56.720308,4275.122780207883,4274.006803961398,4239.318476122853,4274.3149358101045,4107230,1543298.9798390192,4281.528158365285,29.181587282920905,4339.891332931127,4223.164983799443,False,False,116.7263491316844,0.43556421099573817,0,-0.00024235247595549847,-0.00024235247595549847,1.0624820246693198,1.0655030174269222
2024-01-11 08:49:56.720308,4291.342154396028,4288.85279623781,4280.035576589473,4317.746903115545,2250075,1866699.161986848,4281.4733989671195,29.200224679684002,4339.873848326488,4223.072949607751,False,False,116.80089871873679,0.5631792850195511,0,0.003473553730109158,0.003473553730109158,1.066172613069284,1.069204099407548
2024-01-12 08:49:56.720308,4326.179745260103,4304.342548542009,4311.425060763659,4295.617502460232,2103475,704614.4186825041,4281.9220876988165,28.74889503762675,4339.41987777407,4224.424297623563,False,False,114.99558015050752,0.6949680223696307,0,0.003611630671443544,0.003611630671443544,1.070023234779698,1.0730656697270016
2024-01-15 08:49:56.720308,4309.709980627227,4319.060862689686,4326.583240185176,4334.4032507444035,2824172,1495550.839177487,4284.079424383673,28.349228752159952,4340.777881887992,4227.380966879353,False,False,113.39691500863955,0.8084866841690336,0,0.003419410509663434,0.003419410509663434,1.0736820834742877,1.076734921755625
2024-01-16 08:49:56.720308,4330.311414264304,4336.1490141179975,4374.229989226002,4331.6718861344725,1726206,2065864.5369578148,4288.183225341873,30.8787219412339,4349.940669224341,4226.425781459406,False,False,123.51488776493534,0.8883401397522956,0,0.003956450712683468,0.003956450712683468,1.0779300537186451,1.0809949704041761
2024-01-17 08:49:56.720308,4332.479790606272,4336.0178569652735,4318.745818901235,4288.030511661737,4629546,903272.7359362204,4291.979985952846,32.61698814649474,4357.213962245835,4226.746009659856,False,False,130.46795258597922,0.8375378408226843,0,-3.0247381327730416e-05,-3.0247381327730416e-05,1.0778974491572657,1.080962273137093
2024-01-18 08:49:56.720308,4339.020788192874,4338.56829658307,4303.275428420483,4319.884464869618,3809684,514417.53507340973,4295.108850258794,32.36324155632701,4359.835333371448,4230.38236714614,False,False,129.45296622530805,0.8357161105805564,0,0.0005881985964839576,0.0005881985964839576,1.0785314669240136,1.0815980936290042
2024-01-19 08:49:56.720308,4328.776539687448,4325.662599524056,4324.509113818049,4323.7345282959295,3068695,1969515.707924258,4297.472317417185,31.211993372441807,4359.896304162068,4235.048330672302,False,False,124.84797348976645,0.725796873740857,0,-0.0029746442090536895,-0.0029746442090536895,1.0753232195416458,1.0783807241232672
2024-01-22 08:49:56.720308,4354.611377272592,4353.571342229309,4365.4841742897015,4356.354527202611,4693850,1658865.6685291503,4300.270812000059,32.64060323297144,4365.552018466002,4234.989605534116,False,False,130.56241293188577,0.9082379379512326,0,0.0064519000414697825,0.0064519000414697825,1.0822610974664,1.0853383287619585
2024-01-23 08:49:56.720308,4350.517674591733,4361.6499301286685,4389.269986686092,4390.775509029011,2360069,1502379.9140626662,4303.813123474369,34.08127174323694,4371.975666960842,4235.650579987895,False,False,136.32508697294725,0.9242565175533476,0,0.001855623180214705,0.001855623180214705,1.0842693662459033,1.0873523077231846
2024-01-24 08:49:56.720308,4362.8204201896315,4382.557788142051,4390.088983468506,4423.601620242314,2247537,762490.5516543186,4308.770069651396,35.22803485411201,4379.22613935962,4238.313999943171,True,False,140.91213941644855,1.0236434475853429,1,0.004793566276137584,0.004793566276137584,1.0894668833141887,1.0925646030757667
2024-01-25 08:49:56.720308,4403.649273192476,4401.309869493922,4405.194052835028,4382.138669850214,2603792,719578.5130523134,4314.946960844236,34.75872135167466,4384.464403547585,4245.429518140887,True,False,139.03488540669787,1.1211599944651396,0,0.004278798422831631,0.004278798422831631,1.0941284924962407,1.097239466776249
2024-01-26 08:49:56.720308,4422.504805291415,4422.340597485279,4442.933927878436,4435.209877312563,3314463,1241522.5925293004,4322.097406678091,36.343287688183345,4394.783982054458,4249.410831301724,True,False,145.37315075273364,1.1895578054691334,0,0.0047782884220728405,0.0047782884220728405,1.0993565540041954,1.1024823934165875
2024-01-29 08:49:56.720308,4419.908308218981,4421.127958333077,4457.427603809646,4404.526811276483,4842098,1346376.707858272,4328.555630036479,38.537068025112475,4405.629766086704,4251.481493986254,True,False,154.1482721004504,1.1005408107090144,0,-0.0002742075436007463,-0.0002742075436007463,1.0990551021439805,1.1021800844276257
2024-01-30 08:49:56.720308,4412.7809125663,4417.259806087473,4397.47403899065,4424.063524572747,3828840,1092718.7610789274,4334.5594255382985,37.67489118791491,4409.909207914128,4259.209643162469,True,False,150.69956475165964,1.0487765056618332,0,-0.0008749242912802213,-0.0008749242912802213,1.0980935121376594,1.1012157602983947
2024-01-31 08:49:56.720308,4423.104874207651,4427.656131677693,4435.886746715062,4447.011409998284,2625632,602420.2517918694,4341.0335638381675,36.675712956248,4414.384989750663,4267.682137925672,True,False,146.70285182499174,1.0904627398986193,0,0.0023535689650613367,0.0023535689650613367,1.1006779509485618,1.1038075475356695
2024-02-01 08:49:56.720308,4434.1697955581185,4446.836936795384,4432.191948073998,4459.527166078796,2439883,1810067.1877748137,4349.348806967689,37.33991080448043,4424.02862857665,4274.668985358728,True,False,149.35964321792198,1.152707302503768,0,0.004332044889498343,0.004332044889498343,1.105446137240952,1.108589291380961
2024-02-02 08:49:56.720308,4459.983805313964,4468.924143949902,4482.77590439794,4479.695441013091,2212920,1920143.86744955,4359.01166964715,37.75978690449204,4434.531243456134,4283.492095838165,True,False,151.0391476179684,1.22770851819662,0,0.004966947848201286,0.004966947848201286,1.1109368305536234,1.1140955965763246
2024-02-05 08:49:56.720308,4454.033927693655,4449.794218434497,4444.315989370806,4449.774160454457,2325617,1684473.6062031756,4367.536618628231,35.57686033611916,4438.6903393004695,4296.382897955992,True,False,142.3074413444774,1.0780273963829428,0,-0.004280655678907119,-0.004280655678907119,1.1061812925010068,1.1093265369339949
2024-02-06 08:49:56.720308,4470.479528420906,4461.650488026693,4429.449174043402,4488.524322762434,3309238,1861579.9419543548,4376.866999470263,34.90626046981034,4446.6795204098835,4307.054478530643,True,False,139.6250418792406,1.107222654441584,0,0.0026644534578874612,0.0026644534578874612,1.1091286610708615,1.1122822858612549
2024-02-07 08:49:56.720308,4474.187012565965,4479.47638044338,4491.719035337372,4467.680510830999,1691362,878828.9190268248,4387.140478294362,34.71526895308807,4456.571016200538,4317.709940388186,True,False,138.86107581235228,1.1649516548020586,0,0.003995358324127896,0.003995358324127896,1.1135600274993998,1.1167262521508508
2024-02-08 08:49:56.720308,4509.316642333038,4498.863836331915,4505.845236905936,4550.938497203818,2799654,1568379.0643713723,4397.641030299067,38.76015098689504,4475.161332272857,4320.120728325277,True,False,155.04060394758017,1.1528793326106483,0,0.004328062979230829,0.004328062979230829,1.1183795854295713,1.12155951370072
2024-02-09 08:49:56.720308,4490.550748097855,4494.584602514645,4505.695535922859,4485.50814678341,1787608,1810957.5785867404,4407.153132997699,37.3577091564524,4481.868551310604,4332.437714684794,True,False,149.43083662581012,1.0850965670217265,0,-0.0009511810032373225,-0.0009511810032373225,1.1173158040135023,1.1204927075972877
2024-02-12 08:49:56.720308,4549.121179058138,4532.915852574876,4544.905746628262,4498.254987385921,3589142,1925691.444154269,4417.845882491958,38.29463610744636,4494.435154706851,4341.256610277065,True,False,153.1785444297857,1.2512146724678155,0,0.008528318732455409,0.008528318732455409,1.126844629314939,1.1300486265450693
2024-02-13 08:49:56.720308,4559.886494562106,4551.640777898652,4564.39679830806,4555.896185314189,4495682,690483.4508431477,4428.62047068099,36.1181543659848,4500.85677941296,4356.38416194902,True,False,144.47261746393997,1.3515129674892714,0,0.004130878651351866,0.004130878651351866,1.1314994877375666,1.1347167202914539
2024-02-14 08:49:56.720308,4576.9971886337335,4559.499323440007,4573.703274036159,4558.021099914776,2879426,993769.778589758,4439.794544004728,36.04723387689143,4511.889011758511,4367.700076250945,True,False,144.18893550756547,1.3301939328000552,0,0.0017265302612441413,0.0017265302612441413,1.1334530558437277,1.1366758430469768
2024-02-15 08:49:56.720308,4531.61216514725,4546.623633052061,4546.827059415706,4529.9499670783,2440549,749575.0133018583,4450.197310828176,35.18475516097663,4520.56682115013,4379.827800506223,True,False,140.73902064390677,1.1851427683858893,0,-0.002823926373177188,-0.002823926373177188,1.1302522678665723,1.133465954156043
2024-02-16 08:49:56.720308,4562.080926662734,4555.010417793224,4559.218945162127,4561.378817754109,2353724,841122.7577371955,4461.664701741635,32.46006888732557,4526.584839516287,4396.744563966984,True,False,129.84027554930253,1.2189272793567365,0,0.0018446182085964935,0.0018446182085964935,1.1323371517801863,1.1355567660939034
2024-02-19 08:49:56.720308,4579.466846404834,4570.823076174149,4605.019555145448,4573.73408609888,1869158,676123.9198269096,4472.527288438878,34.34258445945391,4541.212457357786,4403.84211951997,True,False,137.3703378378159,1.215553221186093,0,0.003471486765245446,0.003471486765245446,1.136268045216387,1.1394988363785834
2024-02-20 08:49:56.720308,4578.5498993199135,4586.144455064268,4581.333008426309,4587.700910165479,1723979,1100570.1051218489,4483.752014685657,33.423029465205346,4550.598073616067,4416.905955755246,True,False,133.69211786082087,1.2658824021712798,0,0.003351995611027503,0.003351995611027503,1.140076810716903,1.1433184314768954
2024-02-21 08:49:56.720308,4618.342534674108,4600.202190853924,4600.185370340519,4624.9052249020115,4833909,1150564.3902981994,4494.634234821251,33.91515342496541,4562.464541671182,4426.80392797132,True,False,135.66061369986164,1.2781769015598978,0,0.0030652623194482587,0.0030652623194482587,1.1435714452060703,1.1468230023840322
2024-02-22 08:49:56.720308,4629.334823758571,4607.826173559013,4598.5922084419135,4621.293177897915,1681623,1617771.3677097985,4504.960050024505,32.85458338506786,4570.669216794641,4439.250883254369,True,False,131.41833354027222,1.2827379998163302,0,0.001657314698090273,0.001657314698090273,1.1454667029705268,1.1487236490019912
2024-02-23 08:49:56.720308,4622.284745522121,4625.292547652188,4627.3944913914975,4586.687157555974,3370769,1572592.9907921772,4515.107647532851,34.004524760526955,4583.116697053905,4447.098598011797,True,False,136.0180990421086,1.310075283328476,0,0.0037905887581874964,0.0037905887581874964,1.149808696177685,1.1530779879521622
2024-02-26 08:49:56.720308,4642.882566398458,4631.747819923501,4630.270937738462,4619.864132596517,4205633,2028801.422306366,4525.638640612373,31.981431961527505,4589.601504535428,4461.675776689318,True,False,127.92572784611002,1.3294592580999316,0,0.0013956462655730917,0.0013956462655730917,1.151413422390629,1.154687276939962
2024-02-27 08:49:56.720308,4647.88935232884,4642.670140887665,4607.392785238531,4653.422525310301,4167847,471615.89665477764,4536.909157352382,31.573323916834006,4600.05580518605,4473.762509518714,True,False,126.29329566733577,1.3374235780010373,0,0.00235814240947696,0.00235814240947696,1.1541286192128093,1.1574101939773977
2024-02-28 08:49:56.720308,4649.887211262771,4650.832583198513,4631.437643600493,4615.122884652673,2217482,2022178.2865086468,4548.067979928423,28.436548165016443,4604.941076258456,4491.194883598389,True,False,113.7461926600663,1.4034553233549132,0,0.0017581353107476438,0.0017581353107476438,1.1561577334913917,1.1594450777084486
2024-02-29 08:49:56.720308,4662.325757740776,4665.135119969277,4638.0069152211245,4682.369929932948,2394330,1267617.979014244,4558.982889087118,29.247259421801182,4617.47740793072,4500.488370243515,True,False,116.98903768720447,1.407369040559001,0,0.0030752637328708143,0.0030752637328708143,1.159713223438676,1.163010677106181
2024-03-01 08:49:56.720308,4657.411386894864,4660.14613355195,4657.314327716142,4689.759349495624,4898237,2213965.9918731414,4568.5439885672195,27.411765522710407,4623.3675196126405,4513.720457521798,True,False,109.64706209084216,1.3354272630564266,0,-0.0010694194892602038,-0.0010694194892602038,1.158473003515578,1.1617669308218659
2024-03-04 08:49:56.720308,4636.852421041955,4637.57654319697,4640.006700539668,4592.484067041699,1412596,844604.7152001186,4577.933104805344,29.99613129250091,4637.925367390346,4517.940842220341,False,False,119.98452517000442,0.9970927568127531,0,-0.004843107857172901,-0.004843107857172901,1.152862393809929,1.1561403682709988
2024-03-05 08:49:56.720308,4657.35094771672,4661.998237891755,4677.295672667083,4631.185587402666,4769121,1614733.4392747786,4587.950492298596,31.713816230137322,4651.37812475887,4524.522859838322,True,False,126.8552649205485,1.0837183473585896,1,0.005266046709376582,0.005266046709376582,1.1589334210252158,1.1622286574529097
2024-03-06 08:49:56.720308,4635.232606934624,4644.145753139842,4648.457764391733,4621.55714239857,3474872,2113895.3278688253,4596.18396093342,32.491797596671404,4661.167556126763,4531.200365740077,False,False,129.96719038668562,0.8690299995231343,0,-0.0038293632560415514,-0.0038293632560415514,1.1544954439665434,1.157778061736941
2024-03-07 08:49:56.720308,4599.348147322673,4610.372873719101,4609.318175688128,4633.269671162515,2225425,1921199.5451023837,4601.7594128027795,33.925539935933294,4669.610492674646,4533.908332930913,False,False,135.7021597437324,0.5634732780420592,0,-0.007272140284982909,-0.007272140284982909,1.146099791139645,1.1493585372531145
2024-03-08 08:49:56.720308,4613.221864910431,4617.92969253448,4644.960561014022,4602.600526596004,3252983,2043663.8618451953,4607.926667303771,33.37917544063287,4674.685018185037,4541.168316422505,False,False,133.51670176253174,0.5749196549844364,0,0.0016390905947012424,0.0016390905947012424,1.1479783525278913,1.1512424400214658
