date,open,high,low,close,volume,k_5,d_5,j_5,k_9,d_9,j_9,k_14,d_14,j_14,ma20,ma50,signal,position,strategy_returns,stop_loss_level,take_profit_level,returns,cumulative_returns,benchmark_returns
2021-10-12,3723.2858705535814,3723.2858705535814,3710.7290986732837,3714.5679737355194,4316900,19.286420727003627,22.4586151278167,12.942031925377478,11.933069394418771,18.085227147899783,-0.371246112543254,9.516983755576721,16.319658039453383,-4.088364812176604,3828.3678712396286,3862.2678402300744,0,0,-0.0,0.0,0.0,-0.004704642740458009,0.9944687796499868,0.897267126820046
2021-10-13,3743.807837176632,3758.195946467995,3717.41482974097,3742.4529078591204,2184592,26.202556888857814,23.706595714830403,31.194479236912635,16.96151641290726,17.710656902902276,15.463235432917237,10.62780193100242,14.422372669969729,3.038660453067802,3823.13020407817,3857.360587826625,0,0,0.0,0.0,0.0,0.00750691179183316,0.9944687796499868,0.9040028319947956
2021-10-14,3679.0187051048365,3688.585656549206,3679.0187051048365,3688.585656549206,3145977,20.342600541779913,22.585263990480236,15.857273644379262,13.689985213449326,16.370433006417958,8.329089627512062,8.229851094789481,12.358198811576312,-0.02684433878417991,3813.9215695035746,3851.0114847273308,0,0,-0.0,0.0,0.0,-0.014393568238839749,0.9944687796499868,0.8909910055443742
2021-10-15,3696.029565840405,3711.2902505637376,3690.497270224375,3693.077408750071,3111029,19.48039727477443,21.5503084185783,15.340574987166683,13.35035731865009,15.363741110495335,9.3235897349596,7.750168466852513,10.822188696668379,1.6061280072207786,3803.5834024608835,3844.7227806760043,0,0,0.0,0.0,0.0,0.0012177437693197124,0.9944687796499868,0.8920760042898958
2021-10-18,3735.912277638322,3748.183391929767,3733.207411027757,3740.7854504209777,3520358,38.99050874516236,27.363708527439652,62.24410918060777,27.457015583705072,19.39483260156525,43.58138154798472,15.130650817985263,12.25834273710734,20.87526697974111,3797.678892980036,3838.66363051615,0,0,0.0,0.0,0.0,0.012918234954369279,0.9944687796499868,0.9036000517104675
2021-10-19,3668.0582586243277,3715.1861878547156,3642.203233429789,3671.9403564779764,3226217,34.53935962638863,29.75559222708931,44.106894424987274,25.012815677136057,21.267493626755517,32.503459777897135,14.395569767777234,12.970751747330636,17.24520580867043,3785.7574108099593,3831.8415771107207,0,0,-0.0,0.0,0.0,-0.01840391405907915,0.9944687796499868,0.8869702740150086
2021-10-20,3679.1243181897216,3714.7419846868825,3667.5820220241967,3674.814759888144,1632731,33.28335671820595,30.931513724128187,37.98704270636148,24.03176070618177,22.188915986564268,27.717450145416777,15.443248184167022,13.794917226276098,18.739910099948872,3777.0154641696936,3825.3935077367273,0,0,0.0,0.0,0.0,0.000782802314611919,0.9944687796499868,0.8876645963984995
2021-10-21,3689.852413079381,3689.852413079381,3680.7368248780836,3680.7368248780836,1361756,34.3086546891865,32.05722737914762,38.81150930926425,27.094740536312415,23.824190836480316,33.63583993597661,17.82115289929557,15.136995783949253,23.189467129988202,3767.6291142874625,3819.4339043981336,0,0,0.0,0.0,0.0,0.0016115274855703632,0.9944687796499868,0.8890950922935634
2021-10-22,3707.734798904737,3715.9035858840953,3704.771094043409,3707.577066884571,3214826,43.43409453460127,35.8495164309655,58.6032507418728,36.84992484255116,28.166102171837263,54.21757018397896,26.627882377550243,18.96729131514958,41.949064502351575,3755.43801866821,3815.2401888376,0,0,0.0,0.0,0.0,0.007292083972175067,0.9944687796499868,0.8955784483658168
2021-10-25,3655.9665593307163,3663.32000156927,3653.7097869293966,3653.7097869293966,4260802,34.16026857361828,35.28643381184976,31.907938097155323,27.873305174061393,28.068503172578637,27.48290917702691,20.34758478365797,19.42738913798571,22.187976075002496,3742.7695815686975,3809.7923949421966,0,0,-0.0,0.0,0.0,-0.014528971072862551,0.9944687796499868,0.8825666149960307
2021-10-26,3608.7927130249986,3608.7927130249986,3581.496744967625,3596.5485157597354,3021363,26.506400453058475,32.359756025585995,14.799689308003437,21.59219676446145,25.909734369872908,12.95712155363853,15.97172780827636,18.27550202808259,11.364179368663898,3728.6112729862334,3803.0545461008214,0,0,-0.0,0.0,0.0,-0.015644721256774963,0.9944687796499868,0.8687591063138824
2021-10-27,3614.8719608271695,3627.4948665963484,3613.132214689971,3613.132214689971,1517257,25.516632933273996,30.078714994815325,16.39246881019134,20.721133375124253,24.18020070495669,13.802998715459381,15.70610554350464,17.419036533223274,12.28024356406737,3715.3189399254006,3796.708104065015,0,0,0.0,0.0,0.0,0.004611003815899517,0.9944687796499868,0.8727649578681932
2021-10-28,3639.609641454152,3639.609641454152,3614.962965898861,3620.769451967106,1396474,26.750847583778864,28.969425857803166,22.31369103573026,21.66768881316681,23.342696741026728,18.317672957446973,17.879317385905757,17.572463484117435,18.493025189482402,3703.6518596972032,3790.7676656666035,0,0,0.0,0.0,0.0,0.0021137442040133347,0.9944687796499868,0.8746097597393531
2021-10-29,3630.7033292933347,3630.7033292933347,3598.478896493637,3626.6015729526007,2300457,36.20879971443611,31.382550476680812,45.86129818994671,25.631269794266572,24.10555442544001,28.6827005319197,20.42832285501745,18.524416607750773,24.2361353495508,3695.6143478716963,3786.1434767867404,0,0,0.0,0.0,0.0,0.0016107407728835899,0.9944687796499868,0.8760185293397271
2021-11-01,3623.5237515044937,3658.560079991629,3623.5237515044937,3636.329177496027,1031629,47.85667518721339,36.873925380191665,69.82217480125684,30.68613465386546,26.29908116824849,39.4602416250994,23.962718974634214,20.337184063378587,31.21378879714547,3688.162771013379,3782.1193428638135,0,0,0.0,0.0,0.0,0.002682292043321155,0.9944687796499868,0.878368266870777
2021-11-02,3610.489495252363,3627.220441237427,3576.367022576561,3605.0578150552246,1955083,43.53997968613491,39.09594348217274,52.42805209405924,27.311252139350678,26.63647149194922,28.660813434153603,21.541319642147453,20.738562589634874,23.146833747172607,3681.508808691165,3777.8145698784415,0,0,-0.0,0.0,0.0,-0.008599706163658127,0.9944687796499868,0.8708145578722066
2021-11-03,3613.0924105886993,3613.0924105886993,3588.0846017037297,3610.340187719043,2202606,42.804444992374094,40.332110652239855,47.749113672642565,26.32321541000791,26.53205279796878,25.905540634086165,20.951863160427607,20.809662779899117,21.236263921484586,3674.4080993134316,3774.3294656679227,0,0,0.0,0.0,0.0,0.001465267114929114,0.9944687796499868,0.8720905338070583
2021-11-04,3627.45348527785,3645.172404327918,3610.6912250594382,3618.1205234583826,2481257,45.46939790514638,42.04453973654203,52.3191142423551,33.55497106104538,28.873025552327647,42.91886207848084,22.068320672476993,21.229215410758407,23.74653119591416,3669.771167847418,3771.202731279269,0,0,0.0,0.0,0.0,0.002155014578904657,0.9944687796499868,0.8739699016215372
2021-11-05,3590.4993080290683,3590.4993080290683,3580.2437802027503,3585.671693397525,3051933,34.08643427122387,39.39183791476931,23.475626984132987,26.143483041823206,27.963178048826165,22.50409302781729,16.93496950015473,19.797800107223846,11.209308286016494,3660.647281974131,3767.179000428584,0,0,-0.0,0.0,0.0,-0.008968421546621586,0.9944687796499868,0.8661317711247358
2021-11-08,3655.4857027955727,3672.096216834393,3623.7866042003006,3656.4982309165657,3899359,50.62633443062598,43.13667008672154,65.60566311843488,45.33103361102553,33.75246323622595,68.4881743606247,30.43220457676182,23.342601597069837,44.61141053614578,3656.8658787892623,3763.1395091576387,0,0,0.0,0.0,0.0,0.01975265545070881,0.9944687796499868,0.8832401735746749
2021-11-09,3662.72937666164,3697.795464291628,3662.72937666164,3671.719937148038,2518367,59.69016267416757,48.654500949203545,81.76148612409561,56.396026917634536,41.300317796695474,86.58744515951265,43.06661401341962,29.917272402519764,69.36529723521933,3654.723476959888,3759.3428336863817,0,0,0.0,0.0,0.0,0.004162919074531146,0.9944687796499868,0.8869170309406411
2021-11-10,3618.8979804660635,3630.6642587337833,3618.8979804660635,3620.4114808669565,4633577,51.18352407595264,49.497508658119905,54.5555549116181,49.68799980313091,44.09621179884061,60.871575811711494,39.23268106269922,33.02240862257958,51.653225942938505,3648.621405610281,3754.3933279645826,0,0,-0.0,0.0,0.0,-0.013973956935543042,0.9944687796499868,0.8745232905448769
2021-11-11,3636.897969890935,3662.3076304000942,3619.3287752049146,3643.095023559266,3786719,51.94464994440262,50.31322242021414,55.20750499277959,51.442843235220714,46.545088944300645,61.238351817060845,44.47263074159959,36.83914932891958,59.73959356695961,3646.346873960783,3750.037712432553,0,0,0.0,0.0,0.0,0.006265459827477171,0.9944687796499868,0.880002581089979
2021-11-12,3596.4287714786283,3602.113768667608,3562.126209753355,3600.609247682355,4561497,44.084878145710185,48.23710766204615,35.78041911303826,43.75034033958891,45.613506076063395,40.02400886663993,39.10353201050816,37.593943556115775,42.12270891929293,3641.7234659073974,3746.449291821859,0,0,-0.0,0.0,0.0,-0.011662000469974787,0.9944687796499868,0.8697399905757286
2021-11-15,3632.948070523332,3635.998010444038,3615.161460328756,3628.6765492163395,4124594,45.741041620019914,47.4050856480374,42.41295356398493,45.51801641593906,45.58167618935528,45.39069686910662,42.420144196551895,39.202677102927815,48.85507838380006,3636.1180208471656,3743.526499442974,0,0,0.0,0.0,0.0,0.007795153431895185,0.9944687796499868,0.8765197472481214
2021-11-16,3683.951744846361,3683.951744846361,3652.4871046615917,3671.6890048308715,3019712,60.47208748975764,51.76075292861081,77.89475661205128,57.264436459820146,49.475929612843565,72.8414501537733,55.19918831356204,44.53484750647256,76.527869927741,3636.10545326481,3741.4999668664323,0,0,0.0,0.0,0.0,0.011853482952020267,0.9944687796499868,0.8869095591292362
2021-11-17,3638.4870510297783,3638.4870510297783,3626.767126855828,3635.617301745117,1262199,60.42301398629517,54.64817328117226,71.97269539654098,56.232725901887655,51.72819504252492,65.24178762061312,54.855893804382255,47.97519627244246,68.61728886826185,3634.1455803576587,3736.8666706583717,0,0,-0.0,0.0,0.0,-0.009824280607179658,0.9944687796499868,0.8781963107471605
2021-11-18,3662.21692169257,3678.7653922438158,3653.3190958762666,3670.997088169615,3870524,70.07075006538426,59.789032209242926,90.63418577766693,64.23757526624814,55.89798845043266,80.9167488978791,63.31968720124454,53.09002658204315,83.77900843964733,3633.6585935222347,3733.181137249659,0,0,0.0,0.0,0.0,0.009731438566846773,0.9944687796499868,0.886742424194828
2021-11-19,3687.720591207951,3687.720591207951,3636.4092149482594,3684.444363618005,2137273,78.54208271864434,66.04004904571005,103.54615006451291,72.8780773675178,61.55801808946104,95.51819592363135,72.26615199084873,59.482068384978334,97.83431920258951,3632.501958358907,3729.6105483125466,0,0,0.0,0.0,0.0,0.0036631125346642257,0.9944687796499868,0.8899906614839146
2021-11-22,3723.2456321147715,3723.2456321147715,3696.000838054583,3714.3562009494244,3785385,82.62342244493891,71.56784017878633,104.73458697724408,80.07962046378003,67.73188554756736,104.77509029620538,79.67167021266731,66.21193566087464,106.59113931625262,3635.5342790599084,3726.7541047429204,0,0,0.0,0.0,0.0,0.008118411999047614,0.9944687796499868,0.897215972349146
2021-11-23,3782.7338620275837,3793.3202263868293,3770.203292667251,3787.352787993073,4247233,87.22131348415269,76.78566461390844,108.09261122464119,85.85936738635661,73.77437949383044,110.02934317140895,85.58740055228147,72.67042395801025,111.42135374082392,3645.074492671575,3726.381520252427,0,0,0.0,0.0,0.0,0.019652554330946925,0.9944687796499868,0.9148485579923309
2021-11-24,3773.747794675146,3781.2487536679764,3773.747794675146,3774.759559837308,4488592,87.53794724520277,80.36975882433988,101.87432408692857,87.89685234857167,78.48187044541085,106.72681615489333,87.71554112585491,77.68546301395847,107.77569734964783,3653.155859928943,3724.932586427408,0,0,-0.0,0.0,0.0,-0.0033250739660928286,0.9944687796499868,0.911806618869233
2021-11-25,3742.0417015014805,3748.639237553531,3717.642903979315,3741.931777056271,4867293,80.7752783891124,80.50493201259738,81.31597114214244,82.31650558249959,79.76008215777375,87.42935243195126,84.4012230230385,79.92404968365182,93.35556970181187,3659.2139761834005,3722.316055007711,0,0,-0.0,0.0,0.0,-0.008696655312915302,0.9944687796499868,0.9038769509928926
2021-11-26,3697.959943002268,3713.7416342341708,3697.959943002268,3703.774115112247,2913207,56.51264822938367,72.50750408485948,24.52293651843206,70.28956975121167,76.60324468891972,57.662219875795586,76.69014222970972,78.84608053233778,72.3782656244536,3663.072603291382,3718.394722317878,0,0,-0.0,0.0,0.0,-0.01019731631078602,0.9944687796499868,0.8946598318175892
2021-11-29,3673.4243500800526,3688.468260257218,3622.595826305153,3668.667699104843,2204966,46.67046850657171,63.89515889209689,12.221087735521365,55.855082854457045,69.68719074409883,28.190867075173486,66.48781204520432,74.72665770329328,50.0101207290264,3664.6895293718235,3714.5905634992155,0,0,-0.0,0.0,0.0,-0.009478552124483453,0.9944687796499868,0.8861797519680246
2021-11-30,3662.3283605361835,3690.221840028642,3662.3283605361835,3663.2144785544524,1033734,39.64771495979334,55.812677581329034,7.317789716721947,45.16736962719181,61.513917038463156,12.474274804649113,58.90001843874044,69.45111128177567,37.79783275266999,3667.597362546785,3709.6474530727155,0,0,-0.0,0.0,0.0,-0.0014864307693284173,0.9944687796499868,0.8848625071175434
2021-12-01,3677.6811988619024,3677.6811988619024,3659.452768629813,3674.597972726155,1213299,40.18425338560263,50.60320284942023,19.346354457967436,40.264814320572555,54.430882799166284,11.932677363385096,55.482750725860086,64.79499109647047,36.85826998463932,3670.8102517971406,3706.1463386733685,0,0,0.0,0.0,0.0,0.003107515063162536,0.9944687796499868,0.8876122306872389
2021-12-02,3676.973069034484,3683.5112438660385,3676.973069034484,3683.5112438660385,3771034,49.067146888596625,50.09118419581235,47.01907227416517,38.736728679197995,49.19949809251018,17.81118985257362,49.776679074943665,59.78888708929487,29.752263046241254,3674.079787817524,3702.447287100235,0,0,0.0,0.0,0.0,0.0024256452559001662,0.9944687796499868,0.8897652630836844
2021-12-03,3711.304109461798,3714.5540344505384,3704.8925069700144,3714.5540344505384,1142728,66.04476459239774,55.40904432800748,87.31620512117826,43.77899963054863,47.39266527185633,36.55166834793323,51.13896656104575,56.905580246545156,39.60573919004693,3680.523904870174,3697.710388203854,0,0,0.0,0.0,0.0,0.00842749988511482,0.9944687796499868,0.8972637597361013
2021-12-06,3718.505537231828,3718.505537231828,3713.1409296586826,3713.1409296586826,1671253,74.33503297894174,61.71770721165223,99.56968451352076,48.20972759757344,47.665019380428696,49.29914403186292,51.77125452196715,55.19413833835248,44.925486889196506,3683.3560398072805,3693.8316362186347,0,0,-0.0,0.0,0.0,-0.00038042380828229305,0.9944687796499868,0.8969224192395888
2021-12-07,3766.6511870522877,3774.137563574443,3750.852831041181,3769.461947811673,2553185,81.53104620513292,68.32215354281246,107.94883152977386,64.44469672276946,53.25824516120895,86.8175998458905,63.189258779346545,57.8591784853505,73.84941936733864,3688.2431403404617,3691.6265814266876,0,0,0.0,0.0,0.0,0.015168025997377654,0.9944687796499868,0.9105269618122458
2021-12-08,3770.1465721919344,3770.1465721919344,3725.259555148332,3757.169580096374,3900077,81.86631343354428,72.83687350638972,99.92519328785338,72.56416300859674,59.693551110338205,98.30538680511381,68.40122043828394,61.373192469661646,82.45727637552855,3695.081045301932,3689.1903955104826,0,0,-0.0,0.0,0.0,-0.0032610404045688712,0.9944687796499868,0.9075576966003267
2021-12-09,3861.2971587348375,3864.3858555809725,3861.2971587348375,3864.3858555809725,3494000,87.91087562236285,77.86154087838077,108.00954511032705,81.70944200573115,67.03218140880251,111.06396319958841,78.93414695885596,67.22684396605975,102.34875294444839,3706.145586903018,3689.395891491481,0,0,0.0,0.0,0.0,0.028536448302088235,0.9944687796499868,0.9334561698905242
2021-12-10,3889.6860721089465,3890.7359183105905,3874.0691051450444,3887.938951115004,3717312,91.41561262962759,82.37956479546304,109.48770829795666,87.4031860134946,73.8225162770332,114.56452548641738,85.60839823414064,73.35402872208671,110.1171372582485,3720.5120720746504,3691.4076343245265,0,0,0.0,0.0,0.0,0.006094912985983525,0.9944687796499868,0.9391455040222364
2021-12-13,3859.482403186354,3867.348606925957,3845.0078230394483,3852.2971691431667,2006152,86.53402578059246,83.7643851238395,92.07330709409837,86.06219755658257,77.902410036883,102.38177259598172,85.62715771262556,77.445071718933,101.99132970001071,3731.6931030709916,3692.7463634141423,0,0,-0.0,0.0,0.0,-0.009167268936055573,0.9944687796499868,0.930536104616777
2021-12-14,3797.422357201115,3830.9799767015174,3797.422357201115,3808.225269652645,3421075,74.40185110936841,80.64354045234913,61.91847242340697,77.84174746325972,77.88218917900858,77.76086403176203,80.16094838949162,78.35036394245253,83.78211728356979,3738.51991631208,3694.1481275772053,0,0,-0.0,0.0,0.0,-0.011440420495993142,0.9944687796499868,0.9198903802932576
2021-12-15,3812.933196295683,3827.222927278217,3795.185707582459,3826.4083433541123,1693812,60.49346045096837,73.92684711855554,33.62668711579403,73.68987889430993,76.48475241744235,68.1001318480451,78.77720359253314,78.49264382581273,79.34632312597395,3748.05946839253,3695.629206938813,0,0,0.0,0.0,0.0,0.004774684377619742,0.9944687796499868,0.9242825665211666
2021-12-16,3804.8301570319927,3820.0438627429467,3804.8301570319927,3816.47541666968,2717202,47.756031765678976,65.20324200093002,12.861611295176886,68.52174412917742,73.83041632135404,57.90439974482419,76.6199138840064,77.86840051187728,74.12294062826462,3755.333384817534,3697.741532216634,0,0,-0.0,0.0,0.0,-0.0025958877864367125,0.9944687796499868,0.9218832326955179
2021-12-17,3853.870552898777,3853.870552898777,3821.292644389174,3844.1633937150145,2431907,54.461023356969804,61.62250245294327,40.138065165022866,69.63299013050957,72.4312742577392,64.0364218760503,77.70108141709677,77.81262748028378,77.47798929072277,3763.3193363223836,3699.261811873668,0,0,0.0,0.0,0.0,0.007254855337047061,0.9944687796499868,0.9285713621863732
2021-12-20,3858.0811947631946,3873.3240148059776,3848.2046768471864,3862.3441269005343,4262331,64.95672789446144,62.73391093344932,69.40236181648567,74.03612294162237,72.96622381903359,76.17592118679994,81.0421303817145,78.88912844742735,85.34813425028878,3770.7187326199396,3701.8661685194006,1,1,0.0,3669.2269205555076,4441.6957459356145,0.004729438195900881,0.9944687796499868,0.9329629830543171
2021-12-21,3878.5494919328203,3878.5494919328203,3848.624434620462,3858.806300887893,4993767,68.74342688541367,64.73708291743743,76.75611482136614,71.55188694815561,72.49477819540759,69.66610445365166,82.38244198785596,80.05356629423689,87.0401933750941,3774.2914082646807,3704.750935062448,-1,0,-0.0009159789745302183,0.0,0.0,-0.0009159789745302183,0.9935578671570007,0.9321084085778244
2021-12-22,3820.1188926644822,3846.86750278044,3784.27394157437,3824.434748911072,2589804,60.02874720403736,63.16763767963741,53.75096625283726,60.275640096316806,68.42173216237732,43.98345596419577,76.3630198028454,78.82338413043972,71.44229114765676,3776.7751677183683,3706.3905718834867,0,0,-0.0,0.0,0.0,-0.008907301713722338,0.9935578671570007,0.9238058377527242
2021-12-23,3764.855724439661,3764.855724439661,3737.5205831822973,3763.4666191014735,4825091,46.15172210342537,57.49566582090006,23.46383466847601,46.31631736494499,61.05326056323321,16.842430968368546,60.35445868338345,72.66707564808763,35.729224753975075,3777.8519098206284,3707.888191134532,0,0,-0.0,0.0,0.0,-0.01594173618126382,0.9935578671570007,0.9090787688045588
2021-12-24,3756.909478297713,3756.909478297713,3745.357970692644,3745.357970692644,1652168,32.62024522422706,49.20385895534239,-0.5469822380035936,32.72997539857347,51.61216550834663,-5.0344048209728385,44.28490325630488,63.206351517493374,6.442006733927883,3779.931102599649,3708.9338023733835,0,0,-0.0,0.0,0.0,-0.004811693643546389,0.9935578671570007,0.9047045602712189
2021-12-27,3794.656648829767,3796.521264990748,3779.49262228892,3779.49262228892,3719848,31.667264070558808,43.35832732708119,8.285137557514034,31.74041752012308,44.988249512272105,5.244753535825026,40.447904055157665,55.620202363381466,10.103307438710061,3785.4723487588526,3709.707945810742,0,0,0.0,0.0,0.0,0.009113855568247065,0.9935578671570007,0.9129499069654653
2021-12-28,3803.680521027354,3803.680521027354,3775.511712963832,3788.0623130137556,1821247,36.5186587898552,41.078437814672526,27.399100740220547,33.10622859653414,41.02757587369278,17.263534042216847,37.96106379436812,49.733822840377016,14.415545702350329,3791.714740481818,3712.0303849414586,0,0,0.0,0.0,0.0,0.0022674182969155687,0.9935578671570007,0.9150199462886861
2021-12-29,3747.4009974131695,3799.919197523208,3731.69568976683,3738.3663660644943,4831957,27.43469935594708,36.53052499509738,9.243048077646478,23.584949943565295,35.21336723031695,0.32811537006199387,26.70548675991462,42.05771081355621,-3.9989613473685637,3794.9031601487345,3713.3014170649853,0,0,-0.0,0.0,0.0,-0.013119094366144002,0.9935578671570007,0.9030157132664208
2021-12-30,3753.2265890652593,3763.342865796491,3728.8080501389413,3745.555223579609,3146449,25.745665632817328,32.935571874337356,11.36585314977728,19.451320128346318,29.95935152966007,-1.5647426742811845,21.531678005912532,35.215699877674986,-5.8363657376123825,3798.0053591344126,3714.5977850390154,0,0,0.0,0.0,0.0,0.0019229943807468342,0.9935578671570007,0.9047522074087583
2021-12-31,3765.8152511455696,3765.8152511455696,3761.357839374732,3761.357839374732,3157259,31.654990770318403,32.50871150633104,29.947549298293126,20.213322948374795,26.71067533589831,7.218618173327769,21.600228200085603,30.67720931847852,3.4462659632997585,3800.3455493806227,3715.6734004888185,0,0,0.0,0.0,0.0,0.004219031585928734,0.9935578671570007,0.9085693855492546
2022-01-03,3732.3231365158135,3735.922795060281,3711.609319849441,3726.521977202745,3442089,26.50228550902694,30.50656950722967,18.493717512621487,17.150657728584918,23.524002800127175,4.4039675855004035,17.377797191736168,26.244071942897733,-0.3547523105869601,3801.0146017578254,3717.1296442942858,0,0,-0.0,0.0,0.0,-0.009261512373887282,0.9935578671570007,0.900154658942455
2022-01-04,3729.2025733782098,3733.318076574848,3726.445823712513,3733.318076574848,3507050,25.862349851760996,28.95849628874011,19.670056977802766,19.293180786491956,22.1137287955821,13.65208476831166,15.919836190966969,22.80266002558748,2.154188521725949,3799.2074081959845,3719.8650355105883,0,0,0.0,0.0,0.0,0.0018237110672307821,0.9935578671570007,0.9017962809561878
2022-01-05,3730.307983080773,3746.1257493994713,3730.307983080773,3736.4222561166707,4689638,32.500005188807535,30.13899925542925,37.2220170555641,21.84536246092538,22.024273350696525,21.487540681383095,15.56768095608005,20.391000335751666,5.921042196736813,3798.170041996999,3722.330836339122,0,0,0.0,0.0,0.0,0.0008314800609410256,0.9935578671570007,0.9025461065828336
2022-01-06,3691.5831027837817,3691.608017131845,3666.184439051715,3691.608017131845,1292552,30.172599013339546,30.15019917473268,30.217398690553274,20.72704225602995,21.591862985807666,18.997400796474523,14.369000396197372,18.3836670225669,6.339667143458314,3789.5311500745424,3723.747607642417,0,0,-0.0,0.0,0.0,-0.011993890388449335,0.9935578671570007,0.8917210675099574
2022-01-07,3705.691031042358,3735.0401646067767,3705.691031042358,3706.952763755993,3761349,37.11433898675229,32.47157911207255,46.39985873611177,23.70154002995579,22.295088667190374,26.51444275548662,15.97842863863486,17.58192089458955,12.771444126725477,3780.481840706592,3725.3546314584846,0,0,0.0,0.0,0.0,0.004156656544502368,0.9935578671570007,0.8954276457210933
2022-01-10,3727.16436813926,3731.4871558815285,3690.807023404126,3730.5459442617475,3030290,51.57987465961037,38.84101096125182,77.05760205632747,31.843105287006438,25.477760873795727,44.57379411342786,22.526024574046758,19.229955454408618,29.11816281332304,3774.394279462522,3727.238966793799,0,0,0.0,0.0,0.0,0.0063645754368473195,0.9935578671570007,0.9011266625205239
2022-01-11,3780.4160850606368,3784.279565011041,3775.1581395795024,3775.1581395795024,2195055,65.14531810712708,47.60911334321024,100.21772763496077,51.98747185872446,34.31433120210531,87.33375317196277,41.43596930188352,26.631960070233582,71.04398776518339,3772.7409229588643,3730.640973284285,0,0,0.0,0.0,0.0,0.01195862374684764,0.9935578671570007,0.9119028972258594
2022-01-12,3826.0245457520314,3826.0245457520314,3800.1565238145954,3818.728443407824,2208957,75.24200355587391,56.82007674743146,112.08585717275881,66.47010605693883,45.03292282038315,109.34447253005018,59.43577101904487,37.56656371983735,103.17418561745993,3772.35692796155,3734.8087383980605,0,0,0.0,0.0,0.0,0.011541318858016014,0.9935578671570007,0.9224274593302916
2022-01-13,3765.8333614362286,3809.1984649263723,3749.3031177164207,3765.167627943522,3037998,68.49244231598928,60.71086527028406,84.05559640739972,64.9555300840398,51.6737919082687,91.51900643558199,60.26597339211048,45.13303361059506,90.53185295514133,3769.791538525242,3737.749680487763,0,0,-0.0,0.0,0.0,-0.014025824631956452,0.9935578671570007,0.9094896535500238
2022-01-14,3740.3483044053232,3740.3483044053232,3682.897593835966,3729.32791604916,2141766,56.474947340197666,59.298892626921926,50.82705676674914,56.47173703266801,53.27310694973513,62.86899719853376,53.34536590471514,47.87047770863508,64.29514229687524,3764.049764641949,3740.622804940796,0,0,-0.0,0.0,0.0,-0.009518755985357452,0.9935578671570007,0.9008324434666738
2022-01-17,3743.1628543203324,3797.3609514726295,3731.9429495754202,3751.7294717143927,4557839,53.68046018848409,57.42608181410931,46.18921693723365,55.4875343058957,54.011249401788646,58.4401041141098,53.40328688726045,49.71474743484353,60.7803657920943,3758.5190318826417,3742.5274297567526,0,0,0.0,0.0,0.0,0.006006861335209335,0.9935578671570007,0.906243619040836
2022-01-18,3772.745545131721,3800.8938770410955,3743.2625175978733,3774.207367047545,1776644,57.05242393010366,57.30152918610742,56.554213418096126,59.5189784690632,55.84715909088016,66.86261722542928,58.12948018997304,52.51965835322003,69.34912386347905,3754.2890851906245,3744.5771783547425,0,0,0.0,0.0,0.0,0.00599134226031528,0.9935578671570007,0.9116732347337364
2022-01-19,3791.41808370433,3817.4037208810605,3773.935104580428,3796.8614337522295,3065167,66.27748921654778,60.29351586292087,78.24543592380158,66.22075378966329,59.30502399047454,80.0522133880408,66.00459412311615,57.0146369431854,83.98450848297766,3752.910419432683,3748.106177412448,0,0,0.0,0.0,0.0,0.00600233757754709,0.9935578671570007,0.9171454052490227
2022-01-20,3938.3904866928415,3972.295604148501,3938.3904866928415,3953.1478772239275,4363712,75.3128598266695,65.29996385083707,95.33865177833434,75.2750362087465,64.6283613965652,96.56838583310912,75.25134451608622,63.09353946748567,99.56695461328732,3762.3944823388056,3754.3072344857414,0,0,0.0,0.0,0.0,0.04116200872709985,0.9935578671570007,0.9548969524239025
2022-01-21,3977.6271075189916,3998.053006412024,3977.6271075189916,3978.284962177293,1524658,81.06573253628062,70.55522007931825,102.08675745020537,81.42586583018397,70.22752954110479,103.82253840834233,81.51536691273607,69.23414861590247,106.07780350640328,3774.0408319130374,3761.8607487756403,0,0,0.0,0.0,0.0,0.006358751489716097,0.9935578671570007,0.9609689048426533
2022-01-24,4025.152179807206,4026.132523013401,4018.2333184691643,4026.132523013401,2424932,87.37715502418708,76.16253172760784,109.80640161734556,87.61724388678931,76.0241009896663,110.80352968103534,87.67691127515738,75.38173616898743,112.26726148749725,3786.3728269492617,3769.809868251581,0,0,0.0,0.0,0.0,0.012027182891876542,0.9935578671570007,0.9725266536146022
2022-01-25,4079.1500402510687,4079.1500402510687,4060.895962392611,4066.840123968216,1786918,90.24037138156856,80.85514494559474,109.01082425351618,90.70930115835122,80.91916771256126,110.28956804993118,90.79098833500427,80.5181535576597,111.33665788969341,3800.311717496985,3777.712890634328,0,0,0.0,0.0,0.0,0.01011084476780888,0.9935578671570007,0.9823597196418561
2022-01-26,4100.732019587649,4125.158650861427,4060.8444101431414,4095.56495912551,2858770,88.21186497342404,83.30738495487117,98.02082501052979,91.57571636596084,84.47135059702778,105.78444790382699,91.63017448372953,84.22216053301631,106.44620238515597,3818.1716471500354,3786.911843781936,0,0,0.0,0.0,0.0,0.00706318278606588,0.9935578671570007,0.989298305903355
