日期,收盘,ma,price_above_ma,rsi,rsi_ma,signal,position,strategy_return,benchmark_return,cumulative_strategy,cumulative_benchmark
2023-12-20,4130.380709928042,3881.230464325042,True,77.54115153323366,71.16376572465663,0,1,-0.00033366649379817925,-0.00033366649379817925,1.1559542604871902,1.0274914818705758
2023-12-21,4098.043488059527,3887.38255488876,True,71.03454974253047,71.33943168353808,0,1,-0.007829114103401591,-0.007829114103401591,1.1469041626835228,1.0194471338187379
2023-12-22,4038.984125926312,3893.3074591258755,True,59.56755042342573,69.75055901592906,0,1,-0.014411599658543328,-0.014411599658543328,1.1303754390442111,1.0047552698530928
2023-12-25,4022.6580546978516,3898.6931834536545,True,57.31002048672104,67.97867661239526,0,1,-0.0040421231476656105,-0.0040421231476656105,1.1258063223164978,1.0006939253190805
2023-12-26,4058.4485333250095,3903.718312613467,True,55.01189268866011,67.05717860834737,0,1,0.008897221225492968,0.008897221225492968,1.1358228702232063,1.0095973205516513
2023-12-27,4068.5468099444383,3910.200703356232,True,57.15303778247398,66.83239361726307,0,1,0.0024882110827595394,0.0024882110827595394,1.1386490372769473,1.0121094117937723
2023-12-28,4020.2517856501786,3915.538795989202,True,37.58656245540596,64.06125721937923,0,1,-0.011870337629203642,-0.011870337629203642,1.1251328887633023,1.0000953313580856
2023-12-29,4028.7135495384464,3920.807527127454,True,34.48820137941429,60.550764959584555,0,1,0.0021047845606265714,0.0021047845606265714,1.1275010510962244,1.0022003165706828
2024-01-01,4045.6607715818186,3925.759053872067,True,40.90978758834791,56.92027821608578,0,1,0.004206608842992621,0.004206608842992621,1.1322440069882493,1.006416181284819
2024-01-02,4011.841000987994,3930.9930552364217,True,41.80651712682348,53.24092712070366,0,1,-0.008359517147702222,-0.008359517147702222,1.122778993796448,0.9980030279596435
2024-01-03,4019.524532080035,3937.406401976,True,39.4746112436762,49.43427309174792,0,1,0.0019152132624769003,0.0019152132624769003,1.1249293550161974,0.9999144165947839
2024-01-04,4023.387407672096,3943.4487624378417,True,41.09519344401242,46.440337461896114,0,1,0.0009610279925476028,0.0009610279925476028,1.1260104436160066,1.0008753623392834
2024-01-05,3979.2031226130894,3948.3391589228327,True,30.500612213134602,43.533643640867,0,1,-0.010981861944179827,-0.010981861944179827,1.113644752376511,0.9898838872867425
2024-01-08,3995.049143881241,3953.315391015825,True,29.539947738342747,40.75663636602917,0,1,0.003982209698746297,0.003982209698746297,1.1180795193103825,0.9938258125033285
2024-01-09,4019.0150517901902,3958.4630921623148,True,34.38847969744357,38.694295066907515,0,1,0.005998901902284581,0.005998901902284581,1.124786768665679,0.9997876760604942
2024-01-10,4063.871628371421,3965.0212540806074,True,45.37213950308595,37.516205238968716,0,1,0.011161086983551005,0.011161086983551005,1.137340611628704,1.0109463932780878
2024-01-11,4107.558237307037,3972.2366546828,True,59.69041546023719,39.726590539451834,1,1,0.010749997276150003,0.010749997276150003,1.1495670201057673,1.021814064252161
2024-01-12,4053.9859894429737,3978.1154618119867,True,54.00540663460373,41.678311064970785,0,1,-0.013042358688305833,-0.013042358688305833,1.134573954693301,1.0084871987134287
2024-01-15,4018.0075147005887,3983.8154900436634,True,44.83193212601696,42.07052551873768,0,1,-0.008874839438537063,-0.008874839438537063,1.1245047930142518,0.999537036749027
2024-01-16,4040.1434522431555,3988.4349268801902,True,46.478598811173235,42.53773368717266,0,1,0.005509182713466565,0.005509182713466565,1.1306998953811362,1.0050436689133544
2024-01-17,4062.2294171338635,3993.0863261407185,True,55.56603788451109,44.146876351256154,1,1,0.0054666288837950106,0.0054666288837950106,1.1368810120881307,1.0105378696633114
2024-01-18,4084.3658514403255,3999.1028063480526,True,57.12099974737046,45.74945698159195,0,1,0.005449331397457291,0.005449331397457291,1.1430762534824757,1.0160446254047872
2024-01-19,4240.009637920734,4007.6762288610043,True,68.35355317326139,49.53475107760463,0,1,0.038107209819493004,0.038107209819493004,1.1866357001136123,1.0547632511310556
2024-01-22,4264.379785202681,4017.4861091186917,True,74.28216449753971,54.008972753524326,0,1,0.005747663180760476,0.005747663180760476,1.1934560824361313,1.0608256750340008
2024-01-23,4311.336937664125,4027.57477420553,True,76.08810814281247,58.178935598061216,0,1,0.011011484630047308,0.011011484630047308,1.2065978057445133,1.0725069406497973
2024-01-24,4351.031535058072,4037.4997642399567,True,77.52783910412344,61.39450555816497,0,1,0.00920702741814794,0.00920702741814794,1.2177069848246802,1.082381541458514
2024-01-25,4378.621711964524,4048.6024131301097,True,84.52072231623112,63.87753624376436,0,1,0.006341065718358241,0.006341065718358241,1.2254285448411573,1.0892449939452404
2024-01-26,4367.545469033131,4058.682145721155,True,82.46153889333877,66.72314946963786,0,1,-0.002529618601471717,-0.002529618601471717,1.2223286779993527,1.0864896195469966
2024-01-29,4399.438764707082,4069.038828947045,True,82.70056162943635,70.5100124199798,0,1,0.007302338556079535,0.007302338556079535,1.2312545358329092,1.094423534586595
2024-01-30,4370.060282979798,4078.11960387331,True,77.03893486617821,73.5660460254803,0,1,-0.006677779439268949,-0.006677779439268949,1.2230324896090177,1.0871152156094805
2024-01-31,4362.122065564418,4085.4934895280603,True,73.99502994774447,75.40894523180364,0,1,-0.0018165006662029803,-0.0018165006662029803,1.220810850276855,1.0851404700960865
2024-02-01,4344.242050505473,4092.675394837349,True,79.33307986026173,77.63015324309276,0,1,-0.0040989258874927215,-0.0040989258874927215,1.2158068370789232,1.0806925597316437
2024-02-02,4349.051542935147,4100.525788389633,True,85.70440144246194,79.36523807001282,0,1,0.00110709586937352,0.00110709586937352,1.2171528518062094,1.0818889900005852
2024-02-05,4443.172412456307,4110.939520338956,True,87.6258278177347,80.69960440203232,0,1,0.0216417001711684,0.0216417001711684,1.2434941088874818,1.1053029071406661
2024-02-06,4370.016331606857,4120.512088362178,True,76.23280855456113,80.71407444320718,0,1,-0.016464830544130726,-0.016464830544130726,1.2230201891020245,1.08710428207466
2024-02-07,4399.001266076058,4130.695345905231,True,76.5070653359071,80.61199706638556,0,1,0.006632683328792632,0.006632683328792632,1.2311320947210582,1.0943147005230356
2024-02-08,4336.027158082691,4139.315509171478,True,59.58595795962062,78.1185206307245,0,1,-0.014315546685336522,-0.014315546685336522,1.2135077657432627,1.078648987339248
2024-02-09,4318.684410305334,4147.336774305631,True,55.498685664374385,75.42223530782806,0,1,-0.003999686151649029,-0.003999686151649029,1.2086541155377009,1.0743347299220969
2024-02-12,4363.776961038248,4155.567453318128,True,55.33000938486421,72.68518008337085,0,1,0.010441270176008599,0.010441270176008599,1.2212739997073747,1.0855521490966826
2024-02-13,4367.8826886562865,4163.8391548324,True,51.8463256555943,70.16591916231246,0,1,0.0009408655975535751,0.0009408655975535751,1.222423054398886,1.086573507768118
2024-02-14,4326.307424393334,4170.085833262602,True,44.4385317899972,67.21026934653773,0,1,-0.009518402216004196,-0.009518402216004196,1.2107875400890011,1.0762310640839265
2024-02-15,4299.2298028771565,4175.971994191987,True,42.97639982630809,63.57460134314236,0,1,-0.006258829727056381,-0.006258829727056381,1.2032094270399427,1.0694951171068565
2024-02-16,4327.948239688763,4180.225697987246,True,42.60169180988795,59.26433037988496,0,1,0.006679902710105878,0.006679902710105878,1.2112467489524517,1.0766392404380636
2024-02-19,4300.268101274298,4183.394574598922,True,42.75196985733671,54.77694458384517,0,1,-0.006395672240400052,-0.006395672240400052,1.2035000117439016,1.0697534087350684
2024-02-20,4310.460971711796,4187.422344127395,True,44.659919969785925,51.61965572536765,0,1,0.002370287200111676,0.002370287200111676,1.2063526524170725,1.072289031547069
2024-02-21,4313.818372162169,4192.3432851262405,True,46.75783880150704,48.64473307192765,0,1,0.0007788959167953635,0.0007788959167953635,1.2072922755722553,1.0731242330953654
2024-02-22,4289.288885112157,4196.356967914807,True,43.88815188724076,47.07495246468965,0,1,-0.0056862586538888316,-0.0056862586538888316,1.2004272994225094,1.067022171138229
2024-02-23,4376.581175539389,4202.264576203094,True,43.0933367857495,45.834417576827164,0,1,0.02035122668706646,0.02035122668706646,1.2248574675144,1.088737381223189
2024-02-26,4403.472463286329,4208.108119313962,True,53.83834218517424,45.68525085685817,1,1,0.006144359413972511,0.006144359413972511,1.2323834320256966,1.0954269750008516
2024-02-27,4324.001286674245,4211.952958255845,True,42.28873035748985,44.729491327047725,0,1,-0.018047388118052177,-0.018047388118052177,1.2101421299176716,1.0756573792280275
2024-02-28,4332.993986119242,4216.005223779668,True,49.649198039281885,45.2505579519762,0,1,0.0020797171066324616,0.0020797171066324616,1.212658883206718,1.0778944422804835
2024-02-29,4308.057054382726,4220.205495106133,True,48.792109509728434,45.832128920318226,0,1,-0.0057551272437491585,-0.0057551272437491585,1.2056798770306005,1.0716910226098293
2024-03-01,4343.688914628795,4226.299590880183,True,47.66663986391252,46.33862372572069,0,1,0.00827098151121719,0.00827098151121719,1.2156520330019673,1.0805549592435726
2024-03-04,4313.5226119457075,4232.11688202514,True,44.046173353348884,46.468044075321906,0,1,-0.0069448579942021915,-0.0069448579942021915,1.2072095022624054,1.073050658496695
2024-03-05,4310.467681141252,4237.157264981464,True,48.105264108332264,46.81257848917654,0,1,-0.0007082218129552675,-0.0007082218129552675,1.2063545301600964,1.0722907006139417
2024-03-06,4332.201699154689,4242.43036276567,True,53.99514234712224,47.536308843738055,1,1,0.00504214846767681,0.00504214846767681,1.212437148805818,1.0776973495269464
2024-03-07,4368.3664337757145,4249.39265572818,True,54.81058873515005,48.62855252852899,0,1,0.00834788800994235,0.00834788800994235,1.222558438343143,1.0866938463094091
2024-03-08,4321.889104347703,4255.256166824365,True,52.46312738230998,49.56553158818504,0,1,-0.01063952169137039,-0.01063952169137039,1.209551001319423,1.0751319435597215
2024-03-11,4310.0435817682865,4260.543823028094,True,49.952628105783916,49.176960180246,0,1,-0.0027408205748501446,-0.0027408205748501446,1.2062358390486763,1.0721851998081344
2024-03-12,4292.580296176066,4266.158608931856,True,47.66435838105686,49.7145229826027,0,1,-0.004051765431349885,-0.004051765431349885,1.2013484543739634,1.0678409568795468
2024-03-13,4267.981653727339,4271.127751364802,False,47.65710943583862,49.515314122258374,0,1,-0.005730502576886121,-0.005730502576886121,1.1944641239604352,1.061721691524444
2024-03-14,4340.134350192803,4277.462690215217,True,45.85437147486985,49.22154031877251,0,1,0.016905577933412852,0.016905577933412852,1.214657230296714,1.0796707103241054
2024-03-15,4357.86814548546,4285.0359906726635,True,44.70239512147366,48.925115844528634,0,1,0.004086001460270383,0.004086001460270383,1.2196203215134345,1.0840822464231008
2024-03-18,4308.967314166279,4291.314354078365,True,48.12006528957706,49.33250503815145,0,1,-0.011221273725282477,-0.011221273725282477,1.205934628044815,1.0719174627952681
2024-03-19,4347.21631890269,4297.878379420615,True,51.65719006349711,49.68769763366793,1,1,0.008876605912201407,0.008876605912201407,1.2166392344938461,1.0814324516829086
2024-03-20,4433.637093637415,4305.273688725934,True,62.79878154166912,50.568061553122625,0,1,0.019879566231601586,0.019879566231601586,1.2408254947359316,1.1029308597311422
2024-03-21,4476.470230913681,4312.651928598067,True,63.33694740663959,51.42069742027157,0,1,0.009660947969272193,0.009660947969272193,1.2528130452795219,1.1135862173807094
2024-03-22,4417.22995912974,4319.916807991803,True,59.84185367577847,52.158570049618426,0,1,-0.013233701717670132,-0.013233701717670132,1.2362336911302867,1.0988493495429845
2024-03-25,4399.39512306931,4327.544560159177,True,58.2089564987452,52.98420288891456,0,1,-0.004037561147018809,-0.004037561147018809,1.2312423220103434,1.094412678102843
2024-03-26,4451.606095890996,4335.773813032134,True,60.435151622097294,54.26128221301859,0,1,0.01186776167203174,0.01186776167203174,1.2458544124484812,1.1074009069374176
2024-03-27,4424.833844120463,4343.025901571866,True,55.01724396759009,54.99729566619375,0,1,-0.0060140657537611775,-0.0060140657537611775,1.2383617620924026,1.1007409250673212
2024-03-28,4444.121148100533,4350.22100750507,True,61.41196590657815,56.55305510936457,0,1,0.004358876436840298,0.004358876436840298,1.2437596279974712,1.105538918748663
2024-03-29,4476.641037091926,4354.953635488494,True,64.97592195810103,58.580407793027305,0,1,0.007317507310819371,0.007317507310819371,1.2528608481682446,1.1136287078690017
2024-04-01,4441.098345083023,4358.488006686101,True,62.930419550005105,60.061443219070114,0,1,-0.007939589463262342,-0.007939589463262342,1.2429136473791942,1.1047869531140184
2024-04-02,4440.251857694771,4361.066305086714,True,65.64542601360515,61.460266814080924,0,1,-0.00019060316220842477,-0.00019060316220842477,1.2426767441076516,1.1045763772271884
2024-04-03,4312.135690946227,4360.288388204477,False,47.69181609371468,59.94957026928548,-1,0,0.0,-0.028853355812806902,1.2426767441076516,1.072705641992631
2024-04-04,4272.694712147076,4358.169848208127,False,43.221002984272374,57.93797582704875,0,0,0.0,-0.009146506887981798,1.2426767441076516,1.0628941324493686
2024-04-05,4264.12651294557,4356.101469086376,False,46.18624762146207,56.57241522161712,0,0,0.0,-0.0020053384991787215,1.2426767441076516,1.0607626699250168
2024-04-08,4215.749712521196,4352.427688042659,False,39.00800664990856,54.65232023673345,0,0,0.0,-0.011345066868327036,1.2426767441076516,1.0487282465032923
2024-04-09,4282.580691532681,4350.678096213716,False,36.94234727695467,52.30303980221919,0,0,0.0,0.015852691352380432,1.2426767441076516,1.0653534117076322
2024-04-10,4226.909563268476,4347.973846167797,False,28.895823514958025,49.690897756955984,0,0,0.0,-0.012999434750704308,1.2426767441076516,1.0515044195456986
2024-04-11,4210.842310654817,4345.305851370784,False,31.17196281331887,46.66689744763005,0,0,0.0,-0.003801182015646054,1.2426767441076516,1.047507459856749
2024-04-12,4217.606460600479,4342.67694972409,False,33.07416206502995,43.47672145832295,0,0,0.0,0.0016063650563562515,1.2426767441076516,1.0491901392365355
2024-04-15,4276.791919017344,4339.349339855312,False,33.93221739289784,40.57690124261222,0,0,0.0,0.01403294948681344,1.2426767441076516,1.0639133714625046
2024-04-16,4220.891959824387,4336.366852419663,False,32.207670863980354,37.23312572764974,0,0,0.0,-0.013070535170156439,1.2426767441076516,1.0500074543228042
2024-04-17,4268.953036764805,4333.765887833438,False,35.44852407606952,36.008796525885224,0,0,0.0,0.011386474090755216,1.2426767441076516,1.0619633369965507
2024-04-18,4270.896886059808,4332.46328239298,False,31.99381367199277,34.886077594657266,0,0,0.0,0.0004553456733447092,1.2426767441076516,1.0624468974073027
2024-04-19,4233.17106687211,4330.753015524316,False,31.872023313556923,33.45465516386675,0,0,0.0,-0.00883323109739198,1.2426767441076516,1.0530620584337969
2024-04-22,4253.189732696861,4328.5412709574875,False,34.21870752044097,32.97572525091999,0,0,0.0,0.004728999964450642,1.2426767441076516,1.0580419888706947
2024-04-23,4262.68664737402,4326.437350131842,False,44.784419883798314,33.759932511604354,0,0,0.0,0.0022328923170651382,1.2426767441076516,1.0604044826987764
2024-04-24,4240.212499141889,4324.715451626813,False,46.44680359711144,35.51503051981969,0,0,0.0,-0.005272296579899027,1.2426767441076516,1.054813715771334
2024-04-25,4244.539109395709,4323.6216377571845,False,47.83728448164685,37.18156268665249,0,0,0.0,0.0010203758077445002,1.2426767441076516,1.055890022168584
2024-04-26,4230.661092375459,4321.675894810918,False,51.782191070627256,39.05236558721223,0,0,0.0,-0.0032696169507614448,1.2426767441076516,1.0524376662539618
2024-04-29,4236.736313039729,4320.405259046227,False,43.58978156286397,40.018122004208834,-1,0,0.0,0.0014359979520031096,1.2426767441076516,1.0539489645873135
2024-04-30,4264.756066874789,4319.491160949487,False,55.73541547697604,42.37089646550841,0,0,0.0,0.006613523185009518,1.2426767441076516,1.0609192805004284
2024-05-01,4329.731266374824,4319.80941883374,True,65.69098245906116,45.395142303807575,0,0,0.0,0.0152353847397535,1.2426767441076516,1.077082793916675
2024-05-02,4281.753173275971,4319.658704597016,False,57.63544470347342,47.959305406955636,0,0,0.0,-0.011081078743028883,1.2426767441076516,1.0651475546645228
2024-05-03,4368.609035116441,4319.499261788557,True,60.25364419379704,50.79746749497964,0,0,0.0,0.020285116475786236,1.2426767441076516,1.0867541968747916
2024-05-06,4292.06004998976,4317.271013522626,False,57.597288666587126,53.13532560959426,0,0,0.0,-0.017522507624590178,1.2426767441076516,1.0677115381739977
2024-05-07,4287.523173042558,4316.541451249992,False,52.18547260942679,53.875430882157104,0,0,0.0,-0.001057039485552691,1.2426767441076516,1.0665829249189676
2024-05-08,4312.590388156161,4316.13337929073,False,54.653527592544386,54.6961032817004,0,0,0.0,0.00584654918513583,1.2426767441076516,1.0728187544495322
2024-05-09,4325.364589719782,4316.479529997471,True,60.89691583341829,56.002066416877554,0,0,0.0,0.0029620716121576685,1.2426767441076516,1.0759965204270776
2024-05-10,4301.991135781178,4315.645574420519,False,55.722751996655525,56.39612250948037,0,0,0.0,-0.005403811275044079,1.2426767441076516,1.0701820382980856
2024-05-13,4295.200772621107,4315.279137634027,False,53.83716315191308,57.42086066838529,0,0,0.0,-0.0015784233267226444,1.2426767441076516,1.0684928380049963
2024-05-14,4277.015262088973,4314.610089252982,False,54.38770236512202,57.286089357199884,0,0,0.0,-0.004233913964640124,1.2426767441076516,1.063968931257049
2024-05-15,4254.9751986654255,4313.065559243196,False,51.193790613624294,55.8363701726562,0,0,0.0,-0.005153141168073083,1.2426767441076516,1.0584861491558377
2024-05-16,4290.493809400486,4311.508106755692,False,56.521427611043066,55.724968463413155,0,0,0.0,0.008347548240986269,1.2426767441076516,1.0673219133483318
2024-05-17,4306.308955693307,4311.196503782604,False,57.42536942825604,55.442140986859066,0,0,0.0,0.003686089992291919,1.2426767441076516,1.071256157971679
2024-05-20,4280.127098737102,4310.59817412198,False,51.646985308532784,54.847110651053626,0,0,0.0,-0.006079883544256814,1.2426767441076516,1.0647430452851432
2024-05-21,4317.645620608651,4311.099480610632,True,48.62408183862639,54.490971573973596,0,0,0.0,0.00876574947566855,1.2426767441076516,1.0740763160760731
2024-05-22,4331.472128297935,4312.369290102044,True,56.13763983635865,54.639382798355015,1,1,0.003202325735879752,0.003202325735879752,1.2466561998266867,1.0775158583053424
2024-05-23,4365.521139905714,4312.877025896301,True,49.56166035984198,53.50585725099738,0,1,0.007860840517784684,0.007860840517784684,1.256455965394032,1.0859860386228646
2024-05-24,4392.2408204368785,4313.564479395331,True,66.56444404230196,54.59002645556202,1,1,0.006120616456742445,0.006120616456742445,1.2641462504529948,1.0926329426426522
2024-05-27,4360.6155468542165,4314.597444049089,True,61.09189816010564,55.31549995638128,0,1,-0.007200259474733572,-0.007200259474733572,1.2550440694357217,1.0847657019449835
2024-05-28,4339.742832100556,4314.447974313047,True,54.1735631946032,55.2940860393294,0,1,-0.00478664411695684,-0.00478664411695684,1.2490366201242356,1.079573314579492
2024-05-29,4371.169103159707,4313.1986145034925,True,56.65873637296978,55.840580615263946,0,1,0.007241505378312807,0.007241505378312807,1.258081525526575,1.0873910505433022
2024-05-30,4397.118440631266,4311.611578697844,True,63.726136320022135,56.56105148616185,0,1,0.005936475313389478,0.005936475313389478,1.265550095445095,1.093846320670853
2024-05-31,4397.816903726919,4311.223317589788,True,65.0716806053459,57.32568260387084,0,1,0.00015884564063561868,0.00015884564063561868,1.2657511225607623,1.0940200733904168
2024-06-03,4404.04452591349,4311.316305646671,True,69.3365633286586,59.094640405883425,0,1,0.0014160712742028458,0.0014160712742028458,1.2675435163657105,1.0955692837897464
2024-06-04,4456.6856485992475,4311.4178967008365,True,78.08788968672508,62.041021190693286,0,1,0.011952904285144283,0.011952904285144283,1.282694342694085,1.1086645185766293
2024-06-05,4434.5573199000355,4311.612366216428,True,70.83770676309486,63.51102788336691,0,1,-0.004965198455531006,-0.004965198455531006,1.2763255107248221,1.1031597792212906
2024-06-06,4457.9757420010565,4311.889458094438,True,71.46533072007944,65.70139491939065,0,1,0.00528089286295419,0.00528089286295419,1.2830656490052152,1.1089854478260783
2024-06-07,4451.42256275792,4311.385088607758,True,75.66959029673437,66.61190954483389,0,1,-0.0014699898838379521,-0.0014699898838379521,1.2811795554808776,1.1073552504364506
2024-06-10,4444.249841483052,4311.448118535759,True,70.87052551545567,67.5897722803689,0,1,-0.0016113323715608585,-0.0016113323715608585,1.2791151493893493,1.1055709330746044
2024-06-11,4489.735442416759,4312.4377902301985,True,73.62366444001913,69.53478240491049,0,1,0.010234708343608512,0.010234708343608512,1.2922065198812405,1.116886129127794
2024-06-12,4524.2866232305,4316.6808088758835,True,73.66314751363196,71.23522351897671,0,1,0.007695593929058386,0.007695593929058386,1.3021508165307283,1.1254812312425595
2024-06-13,4558.361535524745,4322.394145343437,True,74.22819839696756,72.28542972667125,0,1,0.0075315547249557024,0.0075315547249557024,1.3119580366655752,1.1339578547275733
2024-06-14,4612.115214665138,4329.353919377829,True,84.4563936762079,74.22390103375746,0,1,0.011792324659085196,0.011792324659085196,1.3274290717730317,1.1473298539002406
2024-06-17,4614.489895184669,4337.328723031098,True,89.65113066749102,76.2553577676407,0,1,0.0005148788373672275,0.0005148788373672275,1.3281125369101936,1.1479205897614935
2024-06-18,4643.302540890687,4344.543160018258,True,89.5724664105597,77.40381544002415,0,1,0.006243950330476311,0.006243950330476311,1.3364052056239437,1.1550881489072953
2024-06-19,4632.426397481169,4352.653496702512,True,85.78624658376347,78.89866942209102,0,1,-0.0023423292610675883,-0.0023423292610675883,1.3332749046061676,1.1523825521369973
2024-06-20,4646.927578434927,4361.375202058113,True,86.35894009138606,80.38803035922169,0,1,0.0031303640272930533,0.0031303640272930533,1.3374485404060392,1.155989929023887
2024-06-21,4643.25638311444,4369.888200508393,True,85.17666309700593,81.33873763924883,0,1,-0.0007900263687182774,-0.0007900263687182774,1.3363919207923147,1.1550766664979855
2024-06-24,4648.670748568367,4377.325777099413,True,82.78565810591216,82.53025089829448,0,1,0.0011660707501781609,0.0011660707501781609,1.337950248321925,1.1564235676130021
2024-06-25,4674.011556440065,4386.388169031727,True,90.44825305757561,84.21270976005015,0,1,0.005451194382717128,0.005451194382717128,1.3452436751999324,1.1627274572688158
2024-06-26,4642.8172559649465,4393.86545341573,True,80.42392303648036,84.88878731233498,0,1,-0.0066739887350379945,-0.0066739887350379945,1.336265534065767,1.1549674273170842
2024-06-27,4728.047273846585,4403.0084611714665,True,86.16449584553314,86.08241705719153,0,1,0.018357392329439115,0.018357392329439115,1.3607958847309198,1.176169617508067
2024-06-28,4689.341105440816,4412.131861942839,True,79.60133234699285,85.59691092427003,0,1,-0.008186501987802464,-0.008186501987802464,1.3496557265155769,1.1665409025963442
2024-07-01,4642.308087783526,4419.914229044573,True,68.35861045297868,83.46765890281878,0,1,-0.010029771048798208,-0.010029771048798208,1.3361189885839262,1.1548407644242444
2024-07-02,4690.16704957775,4428.463837088648,True,69.34050263359175,81.444462525122,0,1,0.010309303236501366,0.010309303236501366,1.3498934443972854,1.166746368054567
2024-07-03,4723.368084190487,4438.12694878962,True,69.27789833139194,79.79362769988485,0,1,0.007078859721153519,0.007078859721153519,1.3594491507286786,1.1750056019241908
2024-07-04,4749.867403726793,4448.233514676242,True,67.18834932178062,77.8765686229243,0,1,0.005610259260759642,0.005610259260759642,1.367076012916086,1.1815976879838304
2024-07-05,4776.535750951583,4459.151007847764,True,69.06388162133787,76.2652904753575,0,1,0.005614545619498035,0.005614545619498035,1.374751523555925,1.188231822106909
2024-07-08,4777.580406891928,4469.967889724808,True,66.90137315285565,74.67686198005185,0,1,0.00021870577230287402,0.00021870577230287402,1.3750521896496088,1.1884916952652378
2024-07-09,4743.224758886714,4479.5372635650465,True,63.16773854282655,71.94881052857694,0,1,-0.007191014086472269,-0.007191014086472269,1.3651641699842039,1.1799452347429302
2024-07-10,4747.791468068683,4487.898467598923,True,62.276981910654776,70.13411641599438,0,1,0.0009627857447431776,0.0009627857447431776,1.3664785305862988,1.1810812691945183
2024-07-11,4722.239526462418,4496.708194662652,True,59.12751081986085,67.43041791342715,0,1,-0.0053818584447346,-0.0053818584447346,1.3591243365669143,1.174724856991986
2024-07-12,4762.778842653349,4504.59159081339,True,62.19650206122951,65.68993488485083,0,1,0.008584764911596876,0.008584764911596876,1.3707920994819713,1.1848095937250713
2024-07-15,4758.431074247483,4513.919011298545,True,59.447185042813416,64.7987923438343,0,1,-0.0009128638027299241,-0.0009128638027299241,1.3695407529932861,1.1837280239338326
2024-07-16,4726.945713230002,4522.707462102294,True,59.40848411688947,63.80559049216407,0,1,-0.006616752565331563,-0.006616752565331563,1.3604788407025916,1.1758955884948135
2024-07-17,4715.624806418102,4530.768150467533,True,48.33558932543049,61.71135959156792,0,1,-0.0023949728849677054,-0.0023949728849677054,1.3572205307685365,1.1730793504448151
2024-07-18,4733.676591443347,4538.934390502004,True,56.28827949081508,60.621352608471376,1,1,0.003828079155210995,0.003828079155210995,1.362416078391396,1.1775699910536614
2024-07-19,4712.662136185409,4547.147810510089,True,60.773768785313685,59.79234132486895,0,1,-0.004439351707280714,-0.004439351707280714,1.3563678342477623,1.1723423437034348
2024-07-22,4681.307847216971,4554.869952002005,True,48.571103481604176,57.9593143577438,0,1,-0.006653201112740259,-0.006653201112740259,1.34734364626366,1.1645425143177945
2024-07-23,4692.589862530867,4563.181444010844,True,44.65808931737503,56.10834943519865,0,1,0.002410013543673095,0.002410013543673095,1.3505907626991374,1.1673490775494835
2024-07-24,4703.9230522294365,4572.160401082124,True,41.58270565486788,54.03892180961996,0,1,0.0024151247031116707,0.0024151247031116707,1.3538526078139266,1.1701683711438278
2024-07-25,4685.179852068812,4580.054121935491,True,32.762468235468475,51.402417551180726,0,1,-0.003984589023356078,-0.003984589023356078,1.3484580615735893,1.1655057310966896
2024-07-26,4667.872846698298,4587.28539975559,True,30.496682762739013,48.232435621331675,0,1,-0.0036939895408435452,-0.0036939895408435452,1.3434768715978702,1.1612003651162253
2024-07-29,4678.689371046824,4595.256645201785,True,37.479285020075864,46.03564561905792,0,1,0.002317227718868997,0.002317227718868997,1.3465900134443962,1.1638911307894333
2024-07-30,4622.300524241151,4601.349743274434,True,29.729223974191413,43.06771960478811,0,1,-0.012052274116470474,-0.012052274116470474,1.3303605414798627,1.1498635958394303
2024-07-31,4567.536500120308,4606.071030710882,False,27.165516494623446,40.9507123217074,0,1,-0.011847785282163903,-0.011847785282163903,1.314598715436546,1.1362402588521479
2024-08-01,4540.33325812443,4609.567273075257,False,15.820995340015699,36.90398390662747,0,1,-0.005955779881597234,-0.005955779881597234,1.3067692548547754,1.1294730619778155
2024-08-02,4533.329898910177,4612.389054644723,False,15.692930232583265,32.395900051354424,0,1,-0.0015424769099761093,-0.0015424769099761093,1.3047535934524952,1.1277308758592748
2024-08-05,4547.300728388317,4616.1227582754045,False,21.07666070171193,29.646455773365197,0,1,0.003081802954931323,0.003081802954931323,1.3087745869322545,1.1312063202048652
2024-08-06,4607.849503920518,4621.484891711803,False,35.02211896267207,28.6828587378949,0,1,0.013315322462444934,0.013315322462444934,1.3262013425879107,1.1462686971299487
2024-08-07,4643.690415702819,4626.935317962666,True,38.08353199074022,28.33294137148214,0,1,0.007778229682155802,0.007778229682155802,1.3365168412353428,1.155184638333691
2024-08-08,4638.827401358503,4631.769497177211,True,39.78544453592462,29.035239001527753,0,1,-0.0010472305233508727,-0.0010472305233508727,1.3351172000042286,1.153974893720322
2024-08-09,4639.601279896615,4636.605184700605,True,43.696844926499345,30.35525521790379,0,1,0.000166826327249181,0.000166826327249181,1.3353399327031525,1.1541674071135792
2024-08-12,4601.034632165323,4640.544986825641,False,37.217364488390665,30.32906316473527,0,1,-0.008312491829502888,-0.008312491829502888,1.3242399304229486,1.144573399972069
2024-08-13,4601.828633579847,4643.447846525253,False,35.313716679275984,30.887512435243725,0,1,0.00017257018866412288,0.00017257018866412288,1.3244684547575782,1.1447709192196422
2024-08-14,4591.816814877261,4646.593036424798,False,36.22366182004863,31.793326967786243,0,1,-0.002175617455532519,-0.002175617455532519,1.3215869180681055,1.142280335625202
