date,open,high,low,close,volume,k,d,j
2022-07-11,4858.512975960944,4867.4838898653925,4858.512975960944,4862.4384075425705,2074958,82.45136250451279,79.66913411551359,88.01581928251119
2022-07-12,4858.132474530782,4906.286439675984,4853.441729345236,4867.430460002304,3173827,80.77201765798964,80.0367619630056,82.2425290479577
2022-07-13,4846.30259314084,4846.30259314084,4790.313251578868,4842.2002901042315,4112252,74.76375537591122,78.27909310064081,67.73307992645204
2022-07-14,4903.100545864931,4913.24415466321,4872.320448317804,4882.95810034178,3643859,74.96362079652344,77.17393566593502,70.54299105770028
2022-07-15,4868.309506178003,4888.715022677344,4868.309506178003,4878.725907149016,4107977,73.94928391678508,76.0990517495517,69.64974825125182
2022-07-18,4847.4884216784385,4869.649319883383,4844.660017095112,4847.253625980086,1081238,64.73919182714296,72.31243177541546,49.59271193059794
2022-07-19,4849.502347454732,4849.502347454732,4819.945525726439,4835.8437914446195,2042536,55.5052963507831,66.71005330053801,33.095782451273266
2022-07-20,4852.932081266061,4870.334216254264,4852.932081266061,4853.705192934584,4371553,54.192574980084785,62.5375605270536,37.50260388614717
2022-07-21,4836.771596161038,4836.771596161038,4822.992486067619,4832.399513664654,2743227,47.54028519063018,57.53846874824579,27.54391807539895
2022-07-22,4790.453471547929,4810.569681406595,4790.453471547929,4800.653838686117,3371693,34.497425719820164,49.85812107210391,3.77603501525266
2022-07-25,4815.56659926869,4815.56659926869,4770.749239364596,4811.445047145656,4465760,32.518110701019,44.0781176150756,9.398096872905796
2022-07-26,4820.3839225072215,4865.733045234631,4813.360542700762,4822.188812469267,4180897,33.71181851247563,40.62268458087561,19.89008637567568
2022-07-27,4812.226881467833,4835.835209276459,4802.758435364346,4802.758435364346,1586470,31.51931416656349,37.5882277761049,19.381486947480667
2022-07-28,4796.029921207557,4810.185755991324,4750.312027472627,4784.667426480399,3976060,30.554278234688077,35.24357792896596,21.175678846132314
2022-07-29,4819.435972128387,4845.451033021202,4794.604107180731,4794.604107180731,4974409,32.67059974761101,34.38591853518098,29.239962172471067
2022-08-01,4742.7323464391275,4742.7323464391275,4720.856733427062,4737.240622810176,4305141,25.433991234100215,31.401942768154054,13.498088165992534
2022-08-02,4684.458643666894,4736.353099990381,4646.5839900290575,4681.408272523683,1177216,22.25288861631723,28.35225805087511,10.054149747201471
2022-08-03,4654.853136940454,4688.690954653844,4653.044179454389,4653.044179454389,1454988,15.817876352846616,24.174130818198947,-0.8946325778580473
2022-08-04,4641.507899985942,4653.229284986202,4624.193806499495,4644.788665573761,3176512,13.387419760549871,20.578560465649254,-0.9948616496488967
2022-08-05,4660.570235966599,4697.834851568109,4657.4173149398675,4657.4173149398675,4683460,13.509916995245108,18.222345975514536,4.085059034706255
2022-08-08,4713.748676761876,4716.535219071244,4695.505164091453,4716.535219071244,3536015,22.91823416894548,19.787642039991518,29.179418426853417
2022-08-09,4752.458625813647,4752.458625813647,4735.184256051684,4750.857957474378,1123662,34.36131076038541,24.645531613456146,53.79286905424393
2022-08-10,4756.893306893501,4756.893306893501,4741.865951352184,4744.390911347995,2818352,41.01574074337367,30.10226799009532,62.84268624993037
2022-08-11,4733.927374819742,4745.1608594480995,4733.927374819742,4743.476396620938,4244571,57.306911616793464,39.17048253232803,93.57976978572434
2022-08-12,4713.860557044792,4713.860557044792,4642.102815666383,4703.138543453387,3894558,58.03506094128612,45.458675335314055,83.18783215323023
2022-08-15,4714.466489150503,4744.941541288938,4661.6129980531405,4702.080127981694,1636438,58.25462608839426,49.72399225300745,75.31589375916786
2022-08-16,4689.02881708352,4698.136428916487,4689.02881708352,4690.1363320597475,2480175,55.40079162739777,51.616258711137554,62.9698574599182
2022-08-17,4682.61342285989,4724.96586956671,4682.61342285989,4702.569764244273,2829484,54.492501448343454,52.57500629020619,58.327491764617974
2022-08-18,4663.2533496261385,4669.621242000137,4642.695996229303,4668.92910515874,2667690,44.11826219436898,49.75609159159379,32.84260339991937
2022-08-19,4701.240644388558,4701.240644388558,4643.157705115983,4689.077229199208,3571920,43.05279753153387,47.52166023824047,34.11507211812065
2022-08-22,4749.471343635171,4770.3510834616945,4709.797453904539,4749.688575983683,2932656,56.66475350463433,50.56935799370508,68.85554452649282
2022-08-23,4735.086856443936,4744.569373977323,4682.372846317829,4744.569373977323,1225121,64.40884601181146,55.1825206664072,82.86149670261997
2022-08-24,4754.9951353121505,4772.446370423213,4743.11060985151,4759.800391047056,2969036,73.03855181096658,61.13453104792699,96.84659333704577
2022-08-25,4794.549275149124,4794.549275149124,4757.820396766625,4786.502016245603,4022733,80.25924634141168,67.50943614575522,105.75886673272461
2022-08-26,4774.699669049029,4831.184257120291,4732.125312111776,4769.484394605942,1822922,75.92814385599553,70.31567204916865,87.15308746964928
2022-08-29,4775.133720803834,4813.518724565452,4761.457157225306,4777.416677194415,4911451,74.44353205114032,71.6916253831592,79.94734538710256
2022-08-30,4773.323921166119,4793.684759622516,4771.191076717622,4776.828435728671,3746153,73.34976289005921,72.2443378854592,75.56061289925924
2022-08-31,4775.840269030529,4824.123875715167,4775.840269030529,4779.585151895137,3074722,73.08568967442713,72.52478848178184,74.20749205971771
2022-09-01,4738.700001518185,4747.458209123338,4697.327817738754,4747.458209123338,2104188,63.30272951516662,69.45076882624343,51.00665089301299
2022-09-02,4762.514994431363,4774.319543416671,4747.178042424731,4747.178042424731,3721914,56.71799953096182,65.2065123944829,39.740973803919644
2022-09-05,4762.713392421411,4784.844238221697,4762.713392421411,4765.785612931252,2346879,54.8595658481882,61.757530212384665,41.06363711979526
2022-09-06,4834.208895027977,4843.3030277429925,4789.216312204208,4822.469475401166,4709726,65.14905066477625,62.88803702984852,69.67107793463171
2022-09-07,4874.2166646574815,4904.9240683818525,4849.790965358875,4859.431203271981,4098192,69.46133134428148,65.0791351346595,78.22572376352545
2022-09-08,4953.97600641167,4977.0444006098005,4917.959253069687,4944.104499604595,1931310,75.71549748085222,68.62458925005706,89.89731394244257
2022-09-09,4907.673888828344,4933.740723828673,4901.738742167246,4911.914052587188,4783112,76.04886260380009,71.09934703463807,85.94789374212411
2022-09-12,4949.2632802951375,4949.2632802951375,4945.270171548941,4945.270171548941,3306569,80.24609606311412,74.14826337746342,92.44176143441553
2022-09-13,4950.789802272419,4951.029388589052,4950.789802272419,4951.029388589052,1211463,83.73056747044791,77.34236474179158,96.50697292776056
2022-09-14,5027.907800956422,5049.032318138503,5027.907800956422,5037.011714674563,3990996,87.82629370271437,80.83700772876584,101.80486565061145
2022-09-15,5006.282677445396,5020.381953008707,4977.263735560488,5003.037114395693,2667788,86.52942068782153,82.73447871511773,94.11930463322912
2022-09-16,4956.060755757499,4967.775164943506,4916.009540231776,4967.775164943506,1268602,80.5946526220463,82.02120335076059,77.74155116461773
2022-09-19,4953.837722911214,5016.518479335189,4922.120818428336,4942.098465943716,3394820,69.17293140890095,77.73844603680737,52.0419021530881
2022-09-20,4850.904412344649,4906.79610333695,4850.904412344649,4855.416233079593,1662213,46.87436303196012,67.45041836852495,5.722252358830474
2022-09-21,4834.581003081563,4861.683745799156,4781.23759231496,4832.636739994411,2351197,37.647404577674536,57.516080438241474,-2.089947143459341
2022-09-22,4803.221637358978,4816.632360266362,4760.7754921218875,4800.501789490381,4440094,29.692124200864605,48.241428359115844,-7.4064841156378804
2022-09-23,4802.2421571017485,4814.046250301871,4793.349315817701,4804.730094139105,1542608,24.877555036223633,40.45347058481844,-6.274276060965988
2022-09-26,4822.24937959053,4822.24937959053,4778.434421113809,4816.597643627098,3191306,23.040177438808822,34.649039536148564,-0.17754675587066515
2022-09-27,4885.184718902889,4906.3929341755365,4855.7831058855845,4889.829114356223,3673683,31.930535658563976,33.7428715769537,28.305863821784527
2022-09-28,4934.604665887428,4947.147142450573,4900.809270455067,4926.020608999747,4846703,42.82493815515143,36.77022710301961,54.93436025941509
2022-09-29,4887.917898367046,4901.111491322935,4852.9429410868315,4901.111491322935,3507720,46.84123897687101,40.127231060970075,60.26925480867288
2022-09-30,4864.566261535659,4886.053082275559,4825.059583409532,4863.3370085629895,4742849,49.57104012037233,43.27516741410416,62.16278553290866
2022-10-03,4900.10204408525,4900.10204408525,4881.173546208889,4881.173546208889,1093476,54.58104539391539,47.043793407374565,69.65554936699704
2022-10-04,4816.8680012030345,4826.524247991503,4780.4944154723835,4826.524247991503,1114560,48.146797993764864,47.411461602837996,49.6174707756186
2022-10-05,4891.306364562706,4897.945480393189,4844.120190955034,4897.945480393189,1920707,55.71020436570705,50.177709190461016,66.77519471619911
2022-10-06,4948.372201878271,4948.372201878271,4912.889549788278,4943.291409361426,2349987,69.47687099970794,56.61076312687665,95.20908674537051
2022-10-07,4924.468791840917,4983.931446422589,4922.70073710027,4922.70073710027,4707957,69.61854269453784,60.946689649430375,86.96224878475276
2022-10-10,4855.765090368695,4880.422395826743,4833.027555030747,4852.3623218034845,1869241,58.18798035761119,60.02711988549064,54.509701301852274
2022-10-11,4909.516019725999,4909.516019725999,4878.610023966003,4904.717370496682,1549656,59.14602544041888,59.73342173713338,57.971232846989864
2022-10-12,4904.569863907032,4924.950624402139,4884.743055850869,4898.3516859557485,4438856,58.74169924897599,59.40284757441425,57.41940259809948
2022-10-13,4957.0759307956,4957.0759307956,4888.088060418786,4946.098561212246,4580885,66.29551522874397,61.700403459190824,75.48573876785025
2022-10-14,4884.576840460417,4921.639050206864,4878.007052238136,4880.576537816887,4349718,60.59555239052807,61.33211976963657,59.12241763231107
2022-10-17,4852.537459906349,4858.008385598363,4849.6230291488555,4854.8800138375345,2494475,45.22404957085025,55.96276303670779,23.74662263913517
2022-10-18,4859.922682656573,4865.682067922091,4828.901292890691,4853.394152119999,4403209,35.415623443318985,49.11371650557819,8.01943731880057
2022-10-19,4872.0487403173365,4900.341475482987,4853.6061829053415,4853.6061829053415,3097953,28.92226184112109,42.38323161742582,2.000322288511626
2022-10-20,4832.6849792966395,4833.967273675436,4792.213975636731,4833.967273675436,3727978,27.723580535697707,37.49668125684978,8.177379093393554
2022-10-21,4847.8112297923035,4857.278349978295,4847.8112297923035,4857.278349978295,3995785,31.63771128258316,35.543691265427576,23.82575131689434
2022-10-24,4823.663200137813,4823.663200137813,4802.285303129339,4813.006427383991,4980125,25.295820049905213,32.12773419358679,11.631991762542057
2022-10-25,4804.625330869584,4845.150843311522,4783.278042541032,4805.782382223343,3706709,21.180069738511424,28.478512708561666,6.583183798410943
2022-10-26,4788.208785653131,4809.105981873873,4788.208785653131,4809.105981873873,2826629,20.34240151575922,25.766475644294182,9.494253258689298
2022-10-27,4836.421432791222,4836.421432791222,4811.164110911263,4828.238325152856,4024625,26.363857440179743,25.965602909589368,27.160366501360492
2022-10-28,4850.104713385511,4858.91641882177,4850.104713385511,4855.303074559832,3395265,38.08473799440377,30.0053146045275,54.243584774156304
2022-10-31,4808.094487539681,4836.658637659017,4768.649772220927,4808.965230353262,2524061,35.5943300259764,31.868319745010464,43.04635058790826
2022-11-01,4749.4498350136,4789.02137756494,4713.9638645716595,4746.298479537168,1091679,31.165231213840066,31.633956901286993,30.22777983894622
2022-11-02,4797.98293767478,4799.437102462147,4796.155605460759,4796.155605460759,3778217,39.67765846936216,34.315190757312045,50.40259389346238
2022-11-03,4815.075131440278,4815.075131440278,4779.510513926139,4808.252684232094,2764239,48.134457875832,38.921613130152025,66.56014736719195
2022-11-04,4773.013612172298,4819.06784930175,4773.013612172298,4777.174400855113,2339083,46.62555267671271,41.489592979005586,56.897472072126945
2022-11-07,4843.105433140145,4843.105433140145,4838.140477277581,4838.140477277581,2210368,59.639393299842624,47.5395264192846,83.83912706095867
2022-11-08,4839.235083098408,4846.868048516172,4817.496205164808,4841.748402521552,4024628,69.14496663183043,54.74133982346654,97.95222024855822
2022-11-09,4895.186816138468,4907.28207630279,4887.964257690897,4887.964257690897,4703367,76.09905884475798,61.86057949723035,104.57601753981325
2022-11-10,4895.792055058084,4915.426251486054,4846.898244212466,4889.774039162341,4781039,79.82170480483703,67.84762126643257,103.76987188164594
2022-11-11,4962.079236331,4973.622005031562,4962.079236331,4971.380078987918,2740081,86.2599983688023,73.98508030055581,110.80983450529527
2022-11-14,5051.787402568881,5056.829455415666,5030.7426850878965,5040.838880818703,1612236,88.96195310952075,78.97737123687745,108.93111685480733
2022-11-15,5024.804447416895,5030.196450255053,5024.804447416895,5030.196450255053,4890702,89.51333420292606,82.48935889222699,103.56128482432422
2022-11-16,5076.639467197737,5076.639467197737,5036.882680838508,5068.448268899998,4364916,92.10962499973645,85.69611426139681,104.93664647641572
2022-11-17,5097.468688166991,5120.558394270287,5036.140257755688,5093.726965582215,4988395,91.78860337573062,87.72694396617474,99.91192219484233
2022-11-18,5166.938335800657,5166.938335800657,5145.522053428477,5148.012351256618,3374151,92.7203832918113,89.39142374138693,99.37830239266006
2022-11-21,5106.750349573993,5125.867603172726,5040.996657214363,5109.03374006138,3526537,89.1159490694836,89.29959885075249,88.74864950694587
2022-11-22,5132.5857165216885,5163.05861693336,5112.615661399295,5136.1740202277915,4407405,89.539751284749,89.37964966208466,89.85995453007769
2022-11-23,5178.089636395602,5184.956532595018,5178.089636395602,5178.2907571269525,1177476,92.02957331239014,90.26295754551981,95.5628048461308
2022-11-24,5104.7068954212145,5127.48095116613,5097.381529262715,5107.804061273328,2199217,78.62821449101818,86.38470986068593,63.11522375168269
2022-11-25,5068.517355489193,5068.517355489193,5060.421269459353,5060.421269459353,3746514,59.8319345044474,77.53378474193975,24.428234029462686
2022-11-28,4962.790830963562,4988.678869792867,4962.790830963562,4978.885682457059,2832942,42.302798257636844,65.79012258050545,-4.671850388100381
2022-11-29,4957.760818726125,4998.293858994916,4937.082411101512,4968.230693397918,3675877,32.39058867752646,54.656944612845784,-12.142123193112198
2022-11-30,4986.470703507903,5016.056139775702,4982.833646891382,4997.142630508713,3253962,29.67043545325881,46.328108226316786,-3.6449100928571454
2022-12-01,5067.149877515661,5067.149877515661,5041.166937209462,5057.5374450542095,1924276,35.9787049419535,42.87830713152903,22.179500562802446
2022-12-02,5078.207784745694,5081.74967763925,5005.674502124863,5060.893321160917,4236138,40.63550561308298,42.13070662538034,37.64510358848824
2022-12-05,5125.451867555967,5160.219675413752,5087.038339398027,5126.522790154459,2068307,52.5656842545024,45.609032501754356,66.47898775999849
2022-12-06,5070.185000404897,5071.8974933542395,5042.461191681766,5071.8974933542395,3762643,55.18312431532864,48.80039643961245,67.94858006676101
2022-12-07,5005.137108348042,5048.4518327997375,4938.471981735292,5004.435965218991,3949908,46.850352106901134,48.15038166204201,44.25029299661938
2022-12-08,5014.609585738953,5014.609585738953,4989.16296259867,5002.983868927741,3282321,41.0782494051768,45.79300424308693,31.648739729356535
2022-12-09,5009.904148776035,5044.949078811511,4997.9049516329205,5019.21331517403,2931441,39.6546148086388,43.74687443160422,31.470095562707954
2022-12-12,5021.262970009678,5063.971029892008,4961.8334857016225,5018.870284001528,1265033,38.52196244083505,42.005237101347824,31.5554131198095
2022-12-13,4946.8657038510955,4946.8657038510955,4932.402905296269,4937.236141884612,1533857,26.388490149707895,36.79965478413451,5.566160880854667
2022-12-14,4939.780089805392,4939.780089805392,4934.834456254098,4934.834456254098,2922201,17.94810258821019,30.515804052159737,-7.187300339688903
2022-12-15,4885.770897461972,4891.524609764004,4874.811427755203,4883.919094907272,4352477,13.02910225816499,24.686903454161484,-10.286500133828
2022-12-16,4921.904801872299,4921.904801872299,4889.3749445615085,4912.070384143376,2133768,14.987707048324738,21.453837985549235,2.0554451738757464
2022-12-19,4901.556132286885,4985.735447879974,4901.556132286885,4928.200272533043,4924845,19.39988200058027,20.769185990559578,16.661274020621654
2022-12-20,4898.8057167600655,4898.8057167600655,4892.173149885707,4892.173149885707,2135730,15.992703219912332,19.177025067010497,9.624059525716007
2022-12-21,4866.914127383011,4874.37229419391,4866.1595922011975,4873.289127212929,3305694,11.863204703669563,16.739084945896852,2.111444219214981
2022-12-22,4815.0004580397,4852.1310673211465,4798.2706590809075,4832.694236137945,2156649,12.227399173358071,15.235189688383924,6.211818143306363
2022-12-23,4837.004391113488,4837.004391113488,4824.25063459663,4832.064063692626,2268470,14.160444243743118,14.876941206836987,12.727450317555384
2022-12-26,4885.635987208403,4885.635987208403,4872.25037049719,4872.25037049719,3616387,22.594715167473964,17.449532527049314,32.885080448323265
2022-12-27,4833.576679620893,4857.084781239203,4805.977837091665,4834.90578085678,3891196,21.577277292119856,18.825447448739496,27.080936978880572
2022-12-28,4866.512793589917,4866.512793589917,4857.2560822099485,4857.2560822099485,2624508,24.873118597131864,20.84133783153695,32.93668012832169
2022-12-29,4853.939786727853,4853.939786727853,4811.1073752138245,4838.338291463612,4702085,23.706551637156952,21.79640910007695,27.52683671131696
2022-12-30,4821.666884253742,4821.666884253742,4795.372154403899,4809.019984483399,2916749,20.20262746176006,21.26514855397132,18.07758527733754
2023-01-02,4823.006826306585,4823.006826306585,4776.6537074284615,4807.239422033922,3517699,22.823368692807676,21.78455526691677,24.90099554458949
2023-01-03,4775.511886641155,4790.407097716863,4759.45227288731,4768.434314253199,1842329,17.588320971444546,20.38581050175936,11.99334191081492
2023-01-04,4749.713150265719,4804.914528782678,4693.3806668290845,4748.996682064,2193582,21.36828266663679,20.71330122338517,22.678245553140037
2023-01-05,4688.822464411986,4718.437894087996,4676.939124919642,4703.893417286588,4549039,18.550696289621712,19.99243291213068,15.667223044603773
2023-01-06,4783.042461134693,4805.143558866756,4744.910112157728,4785.397474753351,2533286,31.437703018576148,23.807522947612505,46.69806316050344
2023-01-09,4781.7478862194575,4820.785479613064,4778.697652907311,4789.825894975649,1888976,40.80770386869631,29.474249921307106,63.47461176347471
2023-01-10,4785.646036161536,4785.646036161536,4764.957138164959,4764.957138164959,2591570,43.780970967945336,34.24315693685318,62.856599030129644
2023-01-11,4775.058156583142,4831.731029453052,4775.058156583142,4776.7384776389745,1174588,50.678393248388815,39.72156904069839,72.59204166376965
2023-01-12,4776.7455534975015,4794.7266893006,4704.611988682917,4775.568807433089,4773618,55.024794626887854,44.822644236094874,75.42909540847381
2023-01-13,4775.415488984387,4823.385655705671,4770.154148475701,4770.154148475701,4635952,56.75638733339707,48.80055860186227,72.66804479646667
2023-01-16,4798.663345296132,4798.663345296132,4790.934307486104,4798.244914862968,4442501,63.95992879043351,53.85368199805268,84.17242237519517
2023-01-17,4848.55007568696,4890.590944736733,4798.9111519457765,4832.168531094622,4585854,66.85839140379639,58.18858513330058,84.19800394478801
2023-01-18,4808.674472274399,4847.774775611998,4804.008759898477,4814.670174897122,2530332,64.29818200232397,60.22511742297504,72.44431116102182
2023-01-19,4797.323089284922,4823.103394662613,4785.294809444162,4795.456626063525,1124746,59.147697797257614,59.865977547735895,57.711138296301044
2023-01-20,4781.259828333275,4808.338366036238,4758.039572795371,4788.370276500741,1544719,54.44394284342873,58.05863264630017,47.214563237685866
2023-01-23,4687.895654001272,4708.564782838221,4687.895654001272,4700.30466994913,4333533,38.3366302477439,51.484631846781404,12.040627049668885
2023-01-24,4638.120841745036,4685.60928066192,4615.766396253965,4643.802711671562,4710104,28.958264305891458,43.97584266648475,-1.0768924152951342
2023-01-25,4702.328327895698,4720.085037502988,4679.060723492044,4702.676672058673,2748071,29.84681383297938,39.26616638864962,11.00810872163889
2023-01-26,4768.668558001034,4772.766476531988,4742.070926839016,4772.766476531988,2033290,38.940337845415016,39.15755687423808,38.50589978776888
2023-01-27,4760.5851774397215,4767.186977996815,4718.73635748184,4767.186977996815,1431231,44.325952573873636,40.88035544078326,51.2171468400544
2023-01-30,4781.234929349432,4804.649498120261,4781.234929349432,4794.720728336811,1755398,55.2615357471768,45.6740822095811,74.4364428223682
2023-01-31,4810.930595054742,4833.623706934715,4810.930595054742,4811.73035826826,3652825,66.82455776350912,52.7242407275571,95.02519183541315
2023-02-01,4924.66670303451,4952.952924261817,4924.66670303451,4939.531931706139,3429495,76.55627607527035,60.66825251012818,108.33232320555469
2023-02-02,4996.630404158209,5034.421144292114,4989.046495074796,4989.046495074796,4446549,80.75811656219662,67.36487386081765,107.54460196495455
2023-02-03,4989.567578281159,4989.567578281159,4981.869054419433,4988.745036464639,4263832,83.53534138848528,72.75502970337352,105.09596475870879
2023-02-06,4940.975177215336,4973.844694482176,4927.355081945063,4955.420739072766,4158546,81.61320601129657,75.70775513934787,93.42410775519397
2023-02-07,4893.112762082528,4896.140624329639,4893.112762082528,4896.140624329639,1481438,73.14101984011495,74.85217670627023,69.7187061078044
2023-02-08,4901.95043838559,4942.712034836208,4861.285061970237,4909.3356148453895,3422297,68.8861621600081,72.86350519084951,60.93147609832528
2023-02-09,4887.332807633069,4896.560835370937,4847.566965600982,4884.214973786988,3252201,59.48198742761234,68.40299926977045,41.63996374329611
2023-02-10,4845.48888589888,4857.169838881973,4794.738097947945,4832.533342948925,1574120,44.910939525023785,60.57231268818822,13.58819319869491
2023-02-13,4793.90572790326,4811.952208516583,4793.90572790326,4811.952208516583,2875939,32.44171074123364,51.19544537253669,-5.0657585213724445
2023-02-14,4775.141696814345,4818.906653752325,4774.043417822282,4774.043417822282,3705430,21.627807160822428,41.33956596863194,-17.79571045479659
2023-02-15,4845.399286088707,4886.738397826326,4844.220467600503,4846.951597907406,2258542,25.694641279730657,36.12459107233151,4.834741694528944
2023-02-16,4894.2697048063665,4916.631166852137,4887.707077520187,4887.707077520187,2120780,36.09254587602524,36.11390934022942,36.049818947616885
2023-02-17,4895.02969717084,4904.453606469396,4856.753144629503,4892.943379109672,3142936,47.55944160336152,39.92908676127345,62.82015128753767
2023-02-20,4950.303401765359,4987.006811789607,4950.303401765359,4957.759568063997,4155649,60.46180754767583,46.773327023407575,87.83876859621233
2023-02-21,4963.36461004903,4966.533794356451,4948.525777829611,4966.533794356451,4967119,70.4367392232457,54.66113109002028,101.98795548969653
2023-02-22,4929.95953663456,4973.757167768028,4929.95953663456,4937.820802704991,4964488,72.5924953802693,60.63825252010328,96.50098110060134
2023-02-23,5015.3106383175755,5060.828889592694,4986.643950828587,5004.540795075757,2304140,75.18591439943049,65.48747314654568,94.5827969052001
2023-02-24,5032.161087501968,5073.978725059538,5007.165709206749,5031.946609345419,1613794,78.78603386835321,69.92032672048153,96.51744816409658
2023-02-27,5015.356310028029,5015.356310028029,4994.882039436884,4996.358250490992,4220136,74.59617565739222,71.47894303278508,80.8306409066065
2023-02-28,4994.089954901172,5018.705855297437,4994.089954901172,4994.695919539644,4793868,70.89814577335346,71.28534394630788,70.12374942744464
2023-03-01,4958.634324215702,4965.6697523252815,4934.178835477493,4965.6697523252815,2788702,63.97871806978784,68.84980198746786,54.236550234427796
2023-03-02,4901.517201167225,4945.220961839947,4900.150689544661,4916.401255848901,4696724,45.76869378097544,61.15609925197038,14.993882838985556
2023-03-03,4941.64886376877,4985.586848487846,4918.40886373696,4959.534330021199,2591711,41.89989307342698,54.73736385912258,16.22495150203578
2023-03-06,5026.062421098029,5042.036965062664,4963.934274211569,5042.036965062664,2628853,55.14143076154083,54.87205282659533,55.68018663143182
2023-03-07,4994.924845890529,4994.924845890529,4982.28467328227,4992.2577157213545,3058721,54.42343387076337,54.72251317465134,53.82527526298742
2023-03-08,5026.083471984686,5028.929639059736,5020.974880858882,5020.974880858882,2960391,59.451584302935856,56.29887021741284,65.75701247398189
2023-03-09,4985.364307521102,5008.660217148824,4985.364307521102,5001.17994598065,4150650,63.369186075018746,58.65564216994814,72.79627388515996
2023-03-10,4996.884297171122,4996.884297171122,4924.3699730134795,4987.9554746536805,1463144,62.87409641460725,60.061793584834504,68.49870207415273
2023-03-13,4965.745261291168,4995.126245359911,4946.91620612339,4970.547417016582,4198063,58.45436281042767,59.525983326698885,56.31112177788525
2023-03-14,4943.750987004609,4963.341186872984,4872.654396171878,4942.299996799276,2961921,52.67535400175879,57.24244021838551,43.54118156850535
2023-03-15,4966.537755938258,4966.537755938258,4950.574917929439,4950.574917929439,3903135,50.45112945552439,54.978669964098465,41.39604843837624
2023-03-16,4932.521646515978,4932.521646515978,4882.182077230305,4923.690128742787,2199029,43.67757009801514,51.21163667540402,28.60943694323737
2023-03-17,4938.224517692442,4981.608376513181,4938.224517692442,4940.878072072276,1899751,43.67041331123107,48.69789555401303,33.61544882566716
2023-03-20,4936.43761092343,5001.019733239219,4936.43761092343,4945.251951106522,1317817,44.5985855928144,47.331458900280154,39.1328389778829
2023-03-21,4920.819504536479,4944.965675743535,4905.008177440812,4942.08842852695,3120100,46.74980721269566,47.13757500441865,45.97427162924967
2023-03-22,4905.1232926885505,4912.188526055064,4869.629694276373,4912.188526055064,3713704,41.96361025742023,45.41292008875251,35.06499059475567
2023-03-23,4893.458610978154,4922.235974425225,4889.415452811809,4895.525798040008,1059072,34.54551871496212,41.79045296415571,20.055650216574932
2023-03-24,4922.414439700356,4938.119458940925,4896.53414875046,4932.152279210011,4475432,38.892173547494046,40.82435982526849,35.027800991945156
2023-03-27,4957.2980208438175,4970.019446929542,4946.26482478865,4958.599722364983,4883337,48.499595441875854,43.38277169747094,58.73324293068569
2023-03-28,4926.662530993345,4958.900424258972,4899.23586939433,4925.905400782691,2706422,46.61007350135502,44.4585389654323,50.913142573200446
2023-03-29,4934.061012310645,4936.280916894743,4877.510582687593,4936.280916894743,3163843,47.98263541118105,45.63323778068188,52.6814306721794
2023-03-30,4966.265585359071,5020.426159371072,4902.354391803452,4972.730160234854,3762594,54.77862758509929,48.68170104882101,66.97248065765584
2023-03-31,4913.99341503556,4928.858603308623,4903.167175209362,4912.33643805446,4491977,45.95934696898824,47.77424968887675,42.32954152921121
2023-04-03,4944.80602244475,4945.09579392026,4911.746233105828,4940.439260572799,1007086,46.291913492931485,47.28013762356166,44.31546523167114
2023-04-04,4909.555696179917,4932.851416284657,4891.918188946033,4920.285846475421,1389962,40.838089661864174,45.13278830299583,32.24869237960087
2023-04-05,4963.408303771979,4963.408303771979,4949.441648804054,4949.441648804054,1592141,44.00244610327559,44.756007569755745,42.495323170315274
2023-04-06,4924.249522564766,4925.220659176518,4924.249522564766,4925.220659176518,4509797,40.46276357027453,43.32492623659534,34.73843823763292
2023-04-07,4859.492672326813,4910.209245967511,4838.109655842581,4859.309480023871,4477899,30.851186893889796,39.16701312236015,14.219534436949075
2023-04-10,4807.263345349744,4815.8571324089535,4777.887279549546,4800.4638299044245,4423788,23.670266349294266,34.00143086467152,3.00793731853976
2023-04-11,4810.855332665813,4833.689405786142,4806.2115734192,4808.612440685489,1801680,20.002890389057384,29.335250706133472,1.3381697549052092
2023-04-12,4834.391088855555,4862.625587610339,4777.979993920833,4825.192952518065,2859234,21.834867094911118,26.83512283572602,11.834355613281318
2023-04-13,4797.929164954549,4797.929164954549,4786.1403071273535,4795.175543404756,1942529,17.662832269532675,23.777692646994904,5.433111514608221
2023-04-14,4820.923131806685,4852.742761426929,4820.923131806685,4826.835400607824,1763210,20.56993382185262,22.70843970528081,16.29292205499624
2023-04-17,4769.895110106108,4774.369792761277,4766.448933921453,4766.448933921453,3669820,13.713289214568412,19.710056208376677,1.7197552269518823
2023-04-18,4758.92477363885,4804.339838823697,4709.336079422411,4769.835545474788,4940008,18.483521730515864,19.301211382423073,16.84814242670145
2023-04-19,4728.403883173149,4728.403883173149,4695.199276548386,4727.377477756989,2587138,17.310984904713585,18.637802556519908,14.65734960110094
2023-04-20,4706.9238766171775,4719.026127995986,4672.444044157723,4707.236719481477,3086172,17.638807996124953,18.304804369721587,16.306815248931684
2023-04-21,4713.050261306355,4715.012808601808,4703.222611523261,4715.012808601808,2365265,19.22028062250859,18.609963120650587,20.440915626224594
2023-04-24,4685.216484137929,4710.609341103443,4683.626840311585,4686.421245986957,4930131,15.26332032294065,17.49441552141394,10.801129925994069
2023-04-25,4659.204137355455,4701.828170589988,4659.204137355455,4676.8062240127265,4242222,13.207170283873081,16.065333775566987,7.490843300485267
