date,open,high,low,close,volume,pattern
2022-04-21,3963.058324568192,4012.989340498921,3963.058324568192,3988.433136854498,67537511,head_shoulder_bottom
2022-04-22,3912.3635205636247,3990.420546960311,3894.1552743752295,3919.4993435623505,40739866,head_shoulder_bottom
2022-04-25,3959.7575965872143,3959.7575965872143,3954.3280678466886,3954.3280678466886,38726988,head_shoulder_bottom
2022-04-26,3937.317123856727,3975.9962837850335,3937.317123856727,3970.0402381975123,53404306,head_shoulder_bottom
2022-04-27,3922.1385481076213,3942.251825679917,3922.1385481076213,3928.0274095955983,68299125,head_shoulder_bottom
2022-04-28,3927.868436327932,3959.1582805794396,3927.868436327932,3934.079338786149,34916506,head_shoulder_bottom
2022-04-29,3923.460456921856,3928.9941727628866,3861.6522391918043,3907.1869710864066,51613477,head_shoulder_bottom
2022-05-02,3911.5119868142574,3961.87079131252,3897.350771830659,3916.035263790245,56658197,head_shoulder_bottom
2022-05-03,3968.764254644157,3968.764254644157,3932.8524105872484,3964.2095089187933,61611813,head_shoulder_bottom
2022-05-04,4080.4589172458755,4080.4589172458755,4008.7137781447514,4078.7304678426503,55454383,head_shoulder_bottom
2022-05-05,3964.2623177966125,3993.85212253141,3964.2623177966125,3989.7636881254284,46724458,head_shoulder_bottom
2022-05-06,4152.876450619891,4187.179803843096,4143.3276480196555,4143.3276480196555,41292442,head_shoulder_bottom
2022-05-09,4005.180525917193,4005.180525917193,3999.3889899718843,4002.5940915769356,54808216,head_shoulder_bottom
2022-05-10,3997.4012599279154,3997.4012599279154,3979.3110865902063,3991.3152787661625,34200498,head_shoulder_bottom
2022-05-11,4080.66409176333,4080.66409176333,3983.5826612419582,4033.1586727918616,10000000,head_shoulder_bottom
2022-05-12,4027.3725998573623,4074.847206182431,4024.740914814011,4052.7115254480864,57030860,head_shoulder_bottom
2022-05-13,4027.7704441631386,4027.7704441631386,4007.0376708241274,4007.0376708241274,64698863,head_shoulder_bottom
2022-05-16,3987.6131310517258,3991.0547874470535,3949.917707902123,3991.0547874470535,14956481,head_shoulder_bottom
2022-05-17,3957.8131694296835,3957.8131694296835,3878.5170669224303,3954.404525270247,35780860,head_shoulder_bottom
2022-05-18,3910.1286249450786,3928.8988223192873,3889.691113962145,3910.66257404816,60405844,head_shoulder_bottom
2022-05-19,3965.322368132828,3971.3367617999943,3951.1170144463804,3970.3755007668046,82366393,head_shoulder_bottom
2022-05-20,3987.645801223644,4022.293401582549,3981.7454804081503,3994.4743502710126,50915210,head_shoulder_bottom
2022-05-23,3946.731374893729,3946.731374893729,3942.833780373093,3942.833780373093,40389688,head_shoulder_bottom
2022-05-24,3987.4801532808506,4005.7122370081242,3987.4801532808506,4005.7122370081242,48826273,head_shoulder_bottom
2022-05-25,4034.871758491473,4034.871758491473,4015.954015067975,4025.806698570224,71122287,head_shoulder_bottom
2022-05-26,4077.0697832113697,4092.216822575612,4077.0697832113697,4082.1667080424577,41691176,head_shoulder_bottom
2022-05-27,4111.217199724589,4128.385968537927,4071.1053367444156,4125.202494292988,39055360,head_shoulder_bottom
2022-05-30,4057.6042582659593,4098.792208800079,4057.6042582659593,4063.08958593654,44287558,head_shoulder_bottom
2022-05-31,4035.3692725062456,4035.3692725062456,4019.239326657287,4020.2072712382587,36766740,head_shoulder_bottom
2022-06-01,4064.804396919782,4088.7396355913484,4024.7775238256277,4071.34299518959,53096046,head_shoulder_bottom
2022-06-02,4116.926513124122,4142.73106849808,4058.970701740811,4112.504087214231,75371053,head_shoulder_bottom
2022-06-03,4099.0930147294985,4170.297725899621,4073.282700368201,4108.101542540889,54953356,head_shoulder_bottom
2022-06-06,4122.896844400763,4122.896844400763,4080.7617587645395,4113.543610651384,46346993,head_shoulder_bottom
2022-06-07,4211.068779561511,4227.417178102,4202.426392121026,4202.426392121026,47737865,head_shoulder_bottom
2022-06-08,4179.676873332048,4179.676873332048,4124.6720092546875,4156.624952520259,27654027,head_shoulder_bottom
2022-06-09,4190.504656039731,4192.712923709428,4154.399531015808,4192.712923709428,64107377,head_shoulder_bottom
2022-06-10,4183.136248346871,4212.621262874163,4142.742226341859,4174.761824688478,49262433,head_shoulder_bottom
2022-06-13,4156.832587250824,4172.093797420525,4155.6099959080775,4155.6099959080775,47753668,head_shoulder_bottom
2022-06-14,4247.6114348444835,4278.0058233602285,4214.568785934779,4231.162303344324,99682229,head_shoulder_bottom
2022-06-15,4277.7117838350105,4286.956593566195,4265.198119001586,4286.956593566195,55782783,head_shoulder_bottom
2022-06-16,4351.526432576771,4372.733616394123,4321.589354746427,4341.822390331672,39986792,head_shoulder_bottom
2022-06-17,4429.45495117725,4499.467940327669,4429.45495117725,4432.043671934841,45640294,head_shoulder_bottom
2022-06-20,4428.868427285648,4458.595393832824,4392.0908164467055,4429.721434517589,67279109,head_shoulder_bottom
2022-06-21,4476.162999977036,4500.257066088361,4474.931241799523,4474.931241799523,52709346,head_shoulder_bottom
2022-06-22,4452.01640300812,4466.672993393519,4436.473961397235,4448.650015277868,29016598,head_shoulder_bottom
2022-06-23,4466.443949526581,4468.001884277611,4445.829352134858,4468.001884277611,64221555,head_shoulder_bottom
2022-06-24,4457.471939627735,4508.652196130012,4454.602553945383,4454.602553945383,40278636,head_shoulder_bottom
2022-06-27,4478.624999446749,4478.624999446749,4411.458213392265,4457.5215138677295,78164950,head_shoulder_bottom
2022-06-28,4509.57015184925,4527.87247674107,4468.750859386561,4496.277585849009,67062680,head_shoulder_bottom
2022-06-29,4444.804767003752,4444.804767003752,4382.730240107102,4433.245240622097,44711982,head_shoulder_bottom
2022-06-30,4573.497950286076,4579.7567309175965,4573.497950286076,4579.7567309175965,72414356,head_shoulder_bottom
2022-07-01,4491.155247139571,4559.955766474246,4491.155247139571,4503.168450868276,52718596,head_shoulder_bottom
2022-07-04,4424.225684456989,4424.225684456989,4411.582522716999,4411.582522716999,64867638,head_shoulder_bottom
2022-07-05,4502.600610017525,4547.919555708923,4490.7981620402625,4490.7981620402625,59034946,head_shoulder_bottom
2022-07-06,4563.7046801884,4563.7046801884,4520.068854183164,4543.630864382161,38467436,head_shoulder_bottom
2022-07-07,4576.100458545976,4584.407137824379,4556.023029207699,4584.407137824379,41236208,head_shoulder_bottom
2022-07-08,4622.314308015129,4668.7591884086305,4560.617670041251,4625.499639683107,66337802,head_shoulder_bottom
2022-07-11,4597.761140712248,4622.615194623512,4597.761140712248,4620.486785435888,45086861,none
2022-07-12,4546.416644818559,4589.064720025127,4546.376961466489,4551.775966462856,45454811,none
2022-07-13,4566.765861547015,4572.05459342683,4521.500902720138,4553.153246779348,35703410,none
2022-07-14,4494.051883569228,4500.350061094458,4494.051883569228,4500.350061094458,57527298,none
2022-07-15,4575.323812315607,4589.317223212598,4521.6302027637785,4566.549464318564,82387532,none
2022-07-18,4549.39411740403,4630.186796632472,4544.893293143728,4551.995625319366,34306730,none
2022-07-19,4493.006504641166,4519.874387662562,4466.038981722031,4488.642775925024,51774695,none
2022-07-20,4446.277946714812,4477.946520999894,4446.277946714812,4461.6397031300385,71788535,none
2022-07-21,4488.713438452409,4534.4706032486565,4467.90428130607,4487.566289291291,49383121,none
2022-07-22,4403.366476408661,4466.626708507373,4386.783605810283,4443.237458577474,57783246,none
2022-07-25,4377.909667128296,4403.394169749977,4364.830537830541,4380.365687683414,35499405,none
2022-07-26,4372.818479436469,4394.312908300959,4372.818479436469,4394.312908300959,56741998,none
2022-07-27,4424.380333740989,4432.249843691906,4390.024190154625,4408.430703974281,47513081,none
2022-07-28,4378.682504699214,4413.108154367186,4368.494206150103,4368.494206150103,65700143,none
2022-07-29,4337.294518846219,4337.294518846219,4286.735240094027,4331.230739738912,68671134,none
2022-08-01,4364.506966998079,4399.194718798484,4326.61880420774,4344.682101404287,89153059,none
2022-08-02,4225.1983602035225,4251.878329561679,4204.434455404463,4237.260780476435,61229657,none
2022-08-03,4154.530401300434,4154.530401300434,4132.865549809424,4132.865549809424,57412921,none
2022-08-04,4089.590419662523,4118.909383103254,4062.6432980985746,4078.1854693863693,54256558,none
2022-08-05,4057.0939327406686,4069.2287943076703,4057.0939327406686,4059.975158509838,45151038,none
2022-08-08,4093.531245837869,4114.5422870101465,4079.63250723292,4079.63250723292,55559098,ascending_triangle
2022-08-09,4169.364614343257,4192.658316181875,4169.364614343257,4183.248315760857,48045901,ascending_triangle
2022-08-10,4232.018023460899,4257.959226693434,4232.018023460899,4242.512057275926,53923816,ascending_triangle
2022-08-11,4220.914129872717,4258.071693855809,4186.393652456813,4228.634640629585,70092140,ascending_triangle
2022-08-12,4218.328402774144,4249.307679418484,4208.062486533039,4225.033247986185,34987100,ascending_triangle
2022-08-15,4137.595589638831,4150.752116253725,4120.872751102779,4150.752116253725,68887760,ascending_triangle
2022-08-16,4162.674885378927,4162.674885378927,4122.305062928583,4147.456832708144,69836179,ascending_triangle
2022-08-17,4121.647893592795,4164.352572367896,4099.082311138463,4124.851101168018,48777009,ascending_triangle
2022-08-18,4150.792666595067,4159.706056600671,4105.443121298304,4146.407778566732,18692064,ascending_triangle
2022-08-19,4078.3242415543564,4088.8180509988647,4020.995116262879,4085.31443556602,42378108,ascending_triangle
2022-08-22,4098.814086653094,4121.323974746252,4088.3168750654677,4121.323974746252,70328655,ascending_triangle
2022-08-23,4233.877290870801,4233.877290870801,4218.436591400207,4230.4498984976135,52236513,ascending_triangle
2022-08-24,4197.324712832416,4221.542710991537,4170.508218272068,4221.542710991537,35221460,ascending_triangle
2022-08-25,4248.671878002886,4263.962673298789,4232.948535707993,4249.546868789791,43087367,ascending_triangle
2022-08-26,4280.832911853925,4300.237615155606,4280.832911853925,4298.477927832156,63747634,ascending_triangle
2022-08-29,4294.443786722909,4294.443786722909,4268.992786009331,4268.992786009331,58891684,ascending_triangle
2022-08-30,4296.409065442462,4300.0817823791795,4284.694333368427,4284.694333368427,46782475,ascending_triangle
2022-08-31,4286.693569654483,4311.833749011147,4278.249344241151,4285.333998702801,44512560,ascending_triangle
2022-09-01,4308.540132570823,4363.34409566735,4292.267630768971,4292.267630768971,44285165,ascending_triangle
2022-09-02,4225.92477039988,4236.681484094146,4201.331510345509,4236.681484094146,37475868,ascending_triangle
2022-09-05,4245.598807849807,4285.128167351147,4205.346194191163,4238.687889468172,74277970,ascending_triangle
2022-09-06,4277.520452645211,4317.0175499871475,4187.599822897574,4274.957909063393,46013622,ascending_triangle
2022-09-07,4383.497305157018,4383.497305157018,4380.028059063824,4380.028059063824,70656224,ascending_triangle
2022-09-08,4466.843453541125,4473.08373527435,4449.858076047015,4449.858076047015,74389004,ascending_triangle
2022-09-09,4615.946510154614,4615.946510154614,4572.114990292877,4605.825318137657,68360967,ascending_triangle
2022-09-12,4555.633248974288,4574.968651276729,4526.548485978129,4551.6907065357755,44715025,ascending_triangle
2022-09-13,4592.8732380977,4676.047211057955,4576.4479048028215,4615.789072128938,57444627,ascending_triangle
2022-09-14,4617.121877540174,4665.805479560916,4617.121877540174,4630.458240377536,49953863,ascending_triangle
2022-09-15,4788.006851667207,4823.545877841478,4788.006851667207,4789.770094408567,39770557,ascending_triangle
2022-09-16,4734.722137190137,4740.108869702245,4664.9672651641085,4733.396231856455,56056370,ascending_triangle
2022-09-19,4659.086458637936,4674.937353466451,4659.086458637936,4674.937353466451,33564877,ascending_triangle
2022-09-20,4667.486238826365,4667.486238826365,4607.731051237213,4633.959403400093,68699487,ascending_triangle
2022-09-21,4503.78981673186,4533.785815547291,4468.510814805595,4483.394040520646,46389030,ascending_triangle
2022-09-22,4456.105831924577,4456.105831924577,4442.5285801420405,4448.071036739691,53811514,ascending_triangle
2022-09-23,4397.0703763845195,4397.0703763845195,4373.5716835391895,4396.120328253701,55431057,ascending_triangle
2022-09-26,4407.022687364399,4430.810339877608,4389.449980913156,4409.830103875746,46427316,ascending_triangle
2022-09-27,4424.819079504409,4437.491469642841,4414.0470883747175,4437.491469642841,59423762,ascending_triangle
2022-09-28,4576.866596397335,4576.866596397335,4575.802989632505,4575.802989632505,45899117,ascending_triangle
2022-09-29,4651.225437415363,4654.409766353073,4640.718546557609,4647.631620847599,64614948,ascending_triangle
2022-09-30,4592.489730036028,4609.66201972319,4592.489730036028,4609.66201972319,30634000,ascending_triangle
2022-10-03,4553.271482485831,4553.271482485831,4495.829266841481,4548.711266383587,53235650,ascending_triangle
2022-10-04,4585.893327686206,4625.746540361452,4559.256593991465,4588.030327360021,79940927,ascending_triangle
2022-10-05,4471.299725565202,4497.038175824907,4471.299725565202,4497.038175824907,37018409,ascending_triangle
2022-10-06,4621.170606747356,4633.129432096487,4615.644832982679,4633.129432096487,42771176,ascending_triangle
2022-10-07,4716.574930990016,4723.472834071189,4716.574930990016,4722.434606243108,59599701,ascending_triangle
2022-10-10,4719.7740947415505,4732.580278697606,4693.196228956917,4693.196228956917,53316721,ascending_triangle
2022-10-11,4582.184907080312,4587.440191373402,4574.546971848786,4574.546971848786,57853134,ascending_triangle
2022-10-12,4658.135963983096,4682.5443719859295,4658.135963983096,4676.873599462372,59525734,ascending_triangle
2022-10-13,4680.437669915601,4693.5614086029955,4640.5995021811805,4673.623018745098,59590373,ascending_triangle
2022-10-14,4745.755380275655,4767.8874942918355,4675.765721204135,4767.8874942918355,68622567,ascending_triangle
2022-10-17,4673.503353544707,4690.833248569988,4635.032729718528,4658.372618465651,58498205,ascending_triangle
2022-10-18,4614.10971833502,4649.753265201179,4593.11953042879,4620.640411149656,47197736,ascending_triangle
2022-10-19,4625.276515201408,4633.720283747128,4618.906209008862,4626.576160077032,60216902,ascending_triangle
2022-10-20,4654.086553903821,4682.170042550094,4612.825472561916,4635.648771104083,78693942,ascending_triangle
2022-10-21,4591.264288977303,4609.062139591573,4581.765843147961,4609.062139591573,48587327,ascending_triangle
2022-10-24,4640.318551653786,4710.024350031494,4591.459846381806,4659.84963364295,36471955,ascending_triangle
2022-10-25,4581.009009385899,4611.653540365847,4544.806003951978,4589.0434974669815,68149148,ascending_triangle
2022-10-26,4599.253654907186,4599.253654907186,4579.743548006634,4584.97084463436,48283108,ascending_triangle
2022-10-27,4578.956095010275,4617.773906353692,4578.956095010275,4599.922718600282,17735003,ascending_triangle
2022-10-28,4603.908333266132,4658.94551960805,4603.908333266132,4643.360491496242,63646806,ascending_triangle
2022-10-31,4694.735262182541,4754.322498225597,4691.540128037501,4701.09808832293,43198249,ascending_triangle
2022-11-01,4634.3820433610235,4634.3820433610235,4626.7237865122115,4626.7237865122115,50249494,ascending_triangle
2022-11-02,4539.2476632634425,4539.2476632634425,4482.863752505809,4522.961450390103,57273828,ascending_triangle
2022-11-03,4615.315444407402,4668.9613421264585,4613.422234523026,4621.737274801595,54994696,ascending_triangle
2022-11-04,4646.7888194971565,4654.517000716657,4613.250299091849,4652.531345054546,61303655,ascending_triangle
2022-11-07,4621.530383812973,4648.894463016269,4605.587212414721,4605.587212414721,44486991,ascending_triangle
2022-11-08,4697.791856789754,4791.3604224901965,4697.791856789754,4724.291471084762,60209223,ascending_triangle
2022-11-09,4734.186250769845,4747.243168607424,4729.239287754688,4739.710678971256,46432119,ascending_triangle
2022-11-10,4834.535105351249,4870.855084778891,4789.759708547606,4831.774849265131,62987547,ascending_triangle
2022-11-11,4850.377682874171,4850.377682874171,4843.849838782148,4843.849838782148,59479797,ascending_triangle
2022-11-14,4991.844589521383,5042.1285685389275,4991.844589521383,4999.49091130878,39081557,ascending_triangle
2022-11-15,5133.721225764584,5159.86570058138,5081.615266961747,5133.190848906238,68894348,ascending_triangle
2022-11-16,5084.38326027113,5157.653229684439,5084.38326027113,5122.623553197104,42166835,ascending_triangle
2022-11-17,5189.703385377454,5200.630153136794,5186.398231597598,5199.972005327516,63608345,ascending_triangle
2022-11-18,5261.014102966155,5261.014102966155,5253.86608083939,5253.86608083939,56535108,ascending_triangle
2022-11-21,5344.065741830244,5397.484227178989,5320.426636090786,5359.860619162163,79550316,ascending_triangle
2022-11-22,5298.797078556029,5298.797078556029,5186.614189290668,5297.859608180791,47818313,ascending_triangle
2022-11-23,5361.922181410377,5365.96650965402,5354.743518528531,5354.743518528531,45822556,ascending_triangle
2022-11-24,5432.858488385361,5490.912492750582,5432.858488385361,5438.447295710519,51247817,ascending_triangle
2022-11-25,5322.038782416058,5346.720394338517,5242.413496447412,5319.318529129236,47691852,ascending_triangle
2022-11-28,5226.483044470246,5323.863224934297,5201.547521928563,5241.621884720232,63481430,double_top
2022-11-29,5099.1242693380445,5154.078392364199,5099.1242693380445,5102.286839377825,28486176,double_top
2022-11-30,5099.683787879224,5099.683787879224,5090.365118565839,5090.365118565839,34428965,double_top
2022-12-01,5151.90880889638,5170.925653853011,5149.483819728454,5149.483819728454,35131007,double_top
2022-12-02,5255.81904877422,5284.647326641675,5238.4596432236285,5265.083457027452,66450203,double_top
2022-12-05,5281.366784640326,5281.366784640326,5259.333353045162,5277.81666541465,75900459,double_top
2022-12-06,5414.019918064727,5414.019918064727,5376.584349443132,5402.438012773022,50740022,double_top
2022-12-07,5277.730624958745,5313.762983640521,5277.730624958745,5310.3885792202345,49201058,double_top
2022-12-08,5213.078190867638,5213.078190867638,5146.933835847024,5195.01397297815,53271654,double_top
2022-12-09,5192.98497339507,5220.502967073372,5152.303459865714,5198.228760555525,67490018,double_top
2022-12-12,5239.715058092464,5246.146977173722,5233.035246639254,5233.035246639254,36754832,double_top
2022-12-13,5256.581547269127,5256.581547269127,5215.423633726382,5237.76883937999,53665908,double_top
2022-12-14,5074.958932593417,5128.67154203949,5074.958932593417,5095.9287870338185,67411363,double_top
2022-12-15,5085.603557167666,5138.726711545935,5055.530675979695,5096.450449915697,57526648,double_top
2022-12-16,5005.047531488918,5036.2452377492955,4987.699914497048,5009.383885050434,54581793,double_top
2022-12-19,5052.459290174679,5074.777203266417,5016.080841751969,5064.366936430761,66101375,double_top
2022-12-20,5123.965712168068,5135.9132993544545,5077.269981891435,5097.434535313322,10100226,double_top
2022-12-21,5023.391202881454,5077.036434952444,4971.512078450544,5036.336179763309,61381280,double_top
2022-12-22,4997.462965933866,5035.061882769692,4971.136631134535,5005.805843879778,40798763,double_top
2022-12-23,4938.926873580771,4938.926873580771,4873.621504882435,4935.900341907857,23956773,double_top
2022-12-26,4919.8225676819475,4965.57490865247,4919.8225676819475,4937.629875927804,57703066,continuation_gap
2022-12-27,5006.571878745626,5068.526279365978,5006.571878745626,5012.521953508401,72098977,double_top
2022-12-28,4952.257678363291,4952.257678363291,4876.392326352668,4947.545834682077,49251572,double_top
2022-12-29,4984.720052269786,5072.4700475258915,4984.720052269786,4989.7026756208525,65137995,double_top
2022-12-30,4955.865225417307,4961.448952315873,4955.865225417307,4957.254052571523,74838742,double_top
2023-01-02,4897.96643556459,4926.333671916092,4887.487909149216,4905.756759330312,70773448,double_top
2023-01-03,4881.216445243943,4903.495038183575,4865.018854467319,4903.495038183575,74645592,double_top
2023-01-04,4838.916348285249,4860.065454895693,4834.252360062558,4834.252360062558,62564247,double_top
2023-01-05,4824.798741752396,4824.798741752396,4742.34948364081,4799.530179033731,51854954,double_top
2023-01-06,4718.5254156058045,4721.679784809796,4699.9610903469775,4718.264944297474,27692867,double_top
2023-01-09,4867.83167143134,4867.83167143134,4850.328755594819,4864.544249632724,49316113,double_top
2023-01-10,4881.859563326296,4895.178214408838,4871.735277675043,4871.735277675043,37498908,double_top
2023-01-11,4807.459262033462,4873.933588182437,4807.459262033462,4825.836004468879,83515256,double_top
2023-01-12,4870.29736284499,4883.712230696739,4811.669388316462,4845.548510746319,47768529,double_top
2023-01-13,4844.526816648179,4844.526816648179,4794.590229230798,4841.588038606301,51929873,double_top
2023-01-16,4853.266665811605,4908.115955280313,4800.399190859316,4829.622905436897,58520025,double_top
2023-01-17,4866.87525713788,4905.753539625415,4828.622836543395,4877.601585842208,51637689,double_top
2023-01-18,4962.631712130711,4962.631712130711,4917.384891285603,4935.711425122465,76603100,double_top
2023-01-19,4912.288838661011,4925.115948293628,4864.698023524239,4900.891978632288,41370731,double_top
2023-01-20,4870.68160308344,4887.204856078908,4799.573912001535,4862.613941787939,53706302,double_top
2023-01-23,4849.194471810677,4849.194471810677,4845.792370064738,4845.792370064738,39210078,double_top
2023-01-24,4679.343196945323,4707.126856997052,4650.12020478178,4682.834652219685,33679557,double_top
2023-01-25,4592.799330627441,4592.799330627441,4523.191641800745,4576.317289272462,43151041,double_top
2023-01-26,4679.071334590098,4684.462856485164,4653.671704029876,4677.101902347259,51599299,double_top
2023-01-27,4769.387923791769,4797.700155661058,4769.387923791769,4797.700155661058,46074134,double_top
2023-01-30,4765.692633228758,4781.718847910482,4712.485295365142,4781.718847910482,39947902,double_top
2023-01-31,4822.2768029319805,4848.48870619956,4815.268168236022,4824.966901741458,29801576,double_top
2023-02-01,4853.407108094303,4885.321581032322,4799.036698248975,4848.8976480731735,49246946,double_top
2023-02-02,5071.019834127197,5107.836957356417,5071.019834127197,5071.880864349178,31825654,double_top
2023-02-03,5172.421737718687,5199.543146223217,5149.162881787677,5153.575563494006,62986043,double_top
2023-02-06,5115.114311478176,5175.824675742633,5112.304529950614,5145.2309203972645,51398778,none
2023-02-07,5079.2633486531995,5081.156505127003,5034.068380719323,5077.076327912986,29479125,none
2023-02-08,4934.772818771147,5006.679329564801,4934.772818771147,4961.834354097834,47684431,none
2023-02-09,4988.025396395245,4988.025396395245,4975.074114572466,4976.682854928401,39016015,none
2023-02-10,4920.806130071915,4922.200964397881,4901.759237194438,4922.200964397881,55894478,none
2023-02-13,4825.616755487546,4825.616755487546,4793.991916953198,4819.5497620650585,72236648,none
2023-02-14,4760.154206590812,4822.540555615016,4755.104259914613,4772.522910254391,22857779,none
2023-02-15,4711.970227544914,4739.281224527949,4658.170258327319,4693.952982847703,53399245,none
2023-02-16,4829.549979246671,4847.8386299438325,4785.331604394517,4814.503817132135,50101917,none
2023-02-17,4885.371317330996,4927.706849329979,4796.294058511834,4876.8337716384685,61348183,none
2023-02-20,4872.993063869004,4874.887209779545,4872.993063869004,4874.887209779545,53237879,none
2023-02-21,4988.5095275483645,5010.181814840691,4968.855142320291,4979.846726336606,40828145,none
2023-02-22,4973.028915942499,4999.788996344015,4940.535574251177,4983.597520088872,45289453,none
2023-02-23,4932.169737906324,4964.218718312876,4919.54290957807,4919.54290957807,39361656,none
2023-02-24,5051.819828558676,5051.819828558676,5009.461067764377,5026.944282904232,68276621,none
2023-02-27,5079.524361769407,5079.524361769407,5011.531370006309,5063.26201642124,51036954,none
2023-02-28,4974.964501903166,5022.002560396821,4974.964501903166,4985.877627797361,80069931,none
2023-03-01,4974.6411473694125,5015.253676518252,4961.244226263061,4969.253224861272,49424633,none
2023-03-02,4884.0519296309285,4903.073031919904,4884.0519296309285,4903.073031919904,40723668,none
2023-03-03,4808.404670198621,4817.603580781045,4768.699148522628,4800.161971584794,29438192,none
2023-03-06,4869.859739242921,4869.859739242921,4856.977694038123,4863.285500110696,24250865,descending_triangle
2023-03-07,4968.962283178742,4996.992658744269,4968.962283178742,4996.992658744269,28913713,descending_triangle
2023-03-08,4875.266276103613,4917.771267311794,4875.266276103613,4892.317723173821,56146477,descending_triangle
2023-03-09,4924.482229000396,4966.389954069697,4852.621006692796,4928.668722473886,58368417,descending_triangle
2023-03-10,4873.035357227059,4904.616668808179,4845.230736126519,4877.437631184298,27332508,descending_triangle
2023-03-13,4820.227017173592,4837.780569224876,4820.227017173592,4837.780569224876,64245311,descending_triangle
2023-03-14,4795.937982796044,4799.425199132813,4749.139440521262,4790.347952416985,43744254,descending_triangle
2023-03-15,4726.730539934765,4726.730539934765,4687.162439280477,4723.167284167027,53624259,descending_triangle
2023-03-16,4718.745998461277,4779.18595710246,4689.921440729789,4721.497722253699,74218670,descending_triangle
2023-03-17,4645.7622282614175,4656.319849153444,4603.75541421636,4656.319849153444,64852361,descending_triangle
2023-03-20,4684.953723261349,4724.119930329455,4589.699995620159,4670.26051680277,46270538,descending_triangle
2023-03-21,4684.079340157069,4706.027653301477,4635.839905818077,4660.932119603827,36832256,descending_triangle
2023-03-22,4631.113402717969,4637.84144719412,4623.07064821333,4637.84144719412,18220644,descending_triangle
2023-03-23,4558.0530286189505,4566.439297820915,4546.734973379774,4566.439297820915,40776328,descending_triangle
2023-03-24,4525.346026207096,4546.261214038572,4496.684470711848,4518.687184858691,47889816,descending_triangle
2023-03-27,4561.783011240417,4566.688036696246,4549.60060992947,4566.688036696246,36243415,descending_triangle
2023-03-28,4594.286322635342,4617.419496720761,4594.286322635342,4596.20841839691,48673422,descending_triangle
2023-03-29,4529.152724807207,4529.152724807207,4495.884569162282,4519.124969726519,52858494,descending_triangle
2023-03-30,4493.540660806389,4519.428254354903,4485.783391222158,4519.428254354903,46633870,descending_triangle
2023-03-31,4584.595299068006,4584.595299068006,4540.5663210015655,4566.535077639885,41281527,descending_triangle
2023-04-03,4440.173246419258,4462.999923894586,4436.879529140319,4439.205315109535,55398120,descending_triangle
2023-04-04,4465.540687424392,4473.879808999617,4465.540687424392,4471.060119188305,57341576,descending_triangle
2023-04-05,4414.772460349495,4418.963923564784,4381.647678297155,4415.954622276893,34891886,descending_triangle
2023-04-06,4449.01536279142,4485.892491328444,4434.360054272528,4449.516876448105,71918275,descending_triangle
2023-04-07,4364.138456753156,4435.356884838385,4364.138456753156,4386.922394053246,49948020,descending_triangle
2023-04-10,4268.274423582113,4268.274423582113,4206.914521955103,4249.217470681063,53523456,descending_triangle
2023-04-11,4124.684189738195,4132.241451416506,4108.181419596115,4124.172887581677,63655208,descending_triangle
2023-04-12,4125.145988366313,4148.512151316074,4066.963671902325,4119.670919384225,53607521,descending_triangle
2023-04-13,4142.100524199877,4142.100524199877,4069.9483417278907,4130.3099377787985,64554633,descending_triangle
2023-04-14,4044.6182253454053,4078.7071796621894,4044.6182253454053,4057.04693740853,56112683,descending_triangle
2023-04-17,4100.604278140392,4124.726265182223,4068.9775110605246,4094.787977021512,41735124,descending_triangle
2023-04-18,3963.656286687587,3998.8989132889133,3955.788476226312,3966.8413559313585,58647955,descending_triangle
2023-04-19,3963.736406723384,3963.736406723384,3937.4535135730957,3953.692792191548,33176671,descending_triangle
2023-04-20,3833.420348817989,3858.041141533331,3820.0070276171573,3858.041141533331,54107675,descending_triangle
2023-04-21,3801.458375748744,3802.5888203835275,3786.3459640856504,3802.5888203835275,50959828,descending_triangle
2023-04-24,3790.558343517984,3814.8914269178804,3754.140475773683,3797.425843730209,47014207,descending_triangle
2023-04-25,3731.6839009361743,3752.5083464023287,3726.8509621557487,3726.8509621557487,49965624,descending_triangle
2023-04-26,3695.6986522623133,3738.3981537184436,3645.7073803083467,3690.494565704943,22757400,descending_triangle
2023-04-27,3746.272370210353,3758.1098141315224,3734.8150465406784,3754.2421671290326,43467141,descending_triangle
2023-04-28,3696.056000719756,3707.727529740122,3665.9904795902335,3703.9696117733774,52749935,descending_triangle
2023-05-01,3754.1317201465286,3796.304726575308,3753.2098616483213,3755.3784911809253,53766785,descending_triangle
2023-05-02,3655.401019004899,3686.443531758384,3643.3105657965543,3665.2603004834455,37043584,descending_triangle
2023-05-03,3703.9472578813225,3737.4942053973564,3668.3387395820546,3694.6148415087446,69780139,descending_triangle
2023-05-04,3785.4131965637307,3811.334094079386,3785.4131965637307,3789.6106511816565,39514120,descending_triangle
2023-05-05,3571.4352641609757,3602.855640872777,3571.4352641609757,3602.855640872777,69725385,descending_triangle
2023-05-08,3532.7125088450657,3536.689396424667,3532.7125088450657,3536.689396424667,58278767,descending_triangle
2023-05-09,3558.3407860809352,3569.4619139242673,3534.167232935299,3569.4619139242673,41224726,descending_triangle
2023-05-10,3528.7314308142027,3574.3558560377182,3502.011414441019,3546.085360679512,77288884,descending_triangle
2023-05-11,3550.845384224706,3603.7500358951165,3550.845384224706,3564.0762328382157,32600231,descending_triangle
