date,open,high,low,close,volume,tr,atr,ma,price_deviation,trend_strength,signal,position,entry_price,stop_loss,take_profit,strategy_returns,cumulative_returns,drawdown
2022-07-13,4503.340343566496,4503.340343566496,4451.313245419011,4499.528351555836,35889895,88.0601866931238,66.66948195769736,4345.752574469079,2.3065392526123007,2.3065392526123007,1,1.0,4392.643924433336,4206.486175034288,4640.8542569654,0.0,1.02930272421726,0.0
2022-07-14,4577.544805931747,4587.0149000759775,4548.808443229222,4558.739777150311,25703721,87.4865485201417,68.15641528358624,4363.548674194382,2.8638698520715127,2.8638698520715127,1,1.0,4392.643924433336,4206.486175034288,4640.8542569654,0.0,1.02930272421726,0.0
2022-07-15,4540.824746575604,4559.857610893141,4540.824746575604,4550.540449991627,30033721,19.032864317537133,64.64759021458273,4380.739194593077,2.6265674379344066,2.6265674379344066,1,1.0,4392.643924433336,4206.486175034288,4640.8542569654,0.0,1.02930272421726,0.0
2022-07-18,4501.772964564679,4522.353381417937,4499.146277468506,4501.554914136273,42468095,51.39417252312069,63.700917522335445,4393.646140585167,1.6939908834636432,1.6939908834636432,1,1.0,4392.643924433336,4206.486175034288,4640.8542569654,0.0,1.02930272421726,0.0
2022-07-19,4495.3978225649125,4495.3978225649125,4467.999202558254,4482.736597031231,47331196,33.55571157801842,61.547688526312804,4407.015817604426,1.2302781995530685,1.2302781995530685,1,1.0,4392.643924433336,4206.486175034288,4640.8542569654,0.0,1.02930272421726,0.0
2022-07-20,4507.1802326293555,4523.342535647599,4507.1802326293555,4507.898263207908,38065499,40.605938616367894,60.05184924703103,4420.039183601602,1.4630536895689212,1.4630536895689212,1,1.0,4392.643924433336,4206.486175034288,4640.8542569654,0.0,1.02930272421726,0.0
2022-07-21,4478.430141543457,4478.430141543457,4465.671883118561,4474.381973122879,26635015,42.226380089347,58.7786014500536,4432.261218408936,0.7166001516680269,0.7166001516680269,1,1.0,4392.643924433336,4206.486175034288,4640.8542569654,0.0,1.02930272421726,0.0
2022-07-22,4415.875072398758,4434.418341881202,4415.875072398758,4425.277845485349,21788510,58.5069007241209,58.75919425534413,4443.195670207222,-0.30493652863940884,0.30493652863940884,-1,0.0,0.0,0.0,0.0,0.007429220672882701,1.0369496412946695,0.0
2022-07-25,4443.854056385358,4443.854056385358,4402.4961387861,4440.05064597809,33502846,41.357917599257235,57.51624592276649,4452.341251925253,-0.21368929334622014,0.21368929334622014,0,0.0,4392.643924433336,0.0,0.0,0.0,1.0369496412946695,0.0
2022-07-26,4453.155898632235,4495.050220042702,4446.66757618401,4454.823287892111,46327651,54.99957406461181,57.33648364718401,4460.2471082180755,-0.09459631949771793,0.09459631949771793,0,0.0,4392.643924433336,0.0,0.0,0.0,1.0369496412946695,0.0
2022-07-27,4433.127619619101,4454.8761224722175,4424.405082014341,4424.405082014341,31642128,30.47104045787637,55.41752341937632,4465.433149067101,-0.7403446513168219,0.7403446513168219,-1,0.0,4392.643924433336,0.0,0.0,0.0,1.0369496412946695,0.0
2022-07-28,4406.5052650054195,4419.5113891393385,4364.500493818086,4396.065611028821,28421389,59.904588196254736,55.73802804629621,4466.987213019882,-1.272409600356747,1.272409600356747,-1,0.0,4392.643924433336,0.0,0.0,0.0,1.0369496412946695,0.0
2022-07-29,4432.675736323998,4456.603085886367,4409.8366311096715,4409.8366311096715,43239538,60.53747485754593,56.080845675671185,4468.884444698641,-1.052905192094593,1.052905192094593,-1,0.0,4392.643924433336,0.0,0.0,0.0,1.0369496412946695,0.0
2022-08-01,4327.736782587133,4327.736782587133,4307.775315618618,4322.725592283161,19357832,102.06131549105339,59.36516494819848,4466.442746468933,-2.420900444076568,2.420900444076568,-1,0.0,4392.643924433336,0.0,0.0,0.0,1.0369496412946695,0.0
2022-08-02,4240.740069313058,4287.719009046841,4206.452956647335,4237.97863365586,40883787,116.27263563582619,63.429984283029036,4461.727918972839,-3.5275002484407656,3.5275002484407656,-1,0.0,4392.643924433336,0.0,0.0,0.0,1.0369496412946695,0.0
2022-08-03,4196.131279311493,4226.634481271613,4194.500589176507,4194.500589176507,49100068,43.47804447935323,62.004845725623625,4454.849305881786,-4.198844681548645,4.198844681548645,-1,0.0,4392.643924433336,0.0,0.0,0.0,1.0369496412946695,0.0
2022-08-04,4178.2976965945545,4188.849318395658,4162.711503811544,4181.251050460158,32029587,31.789085364962375,59.84657712843354,4447.7257414948,-4.452630439712116,4.452630439712116,-1,0.0,4392.643924433336,0.0,0.0,0.0,1.0369496412946695,0.0
2022-08-05,4202.23531522006,4235.8352130352005,4199.392462218429,4199.392462218429,43629236,54.58416257504268,59.470690374619906,4440.9519289183945,-4.0618238190666,4.0618238190666,-1,0.0,4392.643924433336,0.0,0.0,0.0,1.0369496412946695,0.0
2022-08-08,4284.798523365356,4287.331490901648,4268.215166569821,4287.331490901648,29754093,87.93902868321948,61.50414311094845,4435.8607651809025,-2.414947461528238,2.414947461528238,-1,0.0,4392.643924433336,0.0,0.0,0.0,1.0369496412946695,0.0
2022-08-09,4339.602110860984,4339.602110860984,4323.828403526505,4338.14049609465,13789514,52.27061995933582,60.844605742976114,4434.043984236279,-1.5762036251290894,1.5762036251290894,-1,0.0,4392.643924433336,0.0,0.0,0.0,1.0369496412946695,0.0
2022-08-10,4339.231168766976,4339.231168766976,4325.523236858028,4327.826501700617,31734323,13.707931908948012,57.47770046911696,4427.645595174071,-1.7366577413285205,1.7366577413285205,-1,0.0,4392.643924433336,0.0,0.0,0.0,1.0369496412946695,0.0
2022-08-11,4317.193487364384,4327.438073484551,4317.193487364384,4325.901896147778,28750087,10.633014336232918,54.13165145962524,4423.1447225386055,-1.7964134433134287,1.7964134433134287,-1,0.0,4392.643924433336,0.0,0.0,0.0,1.0369496412946695,0.0
2022-08-12,4274.6246924587595,4274.6246924587595,4209.553312120027,4264.901752313192,11940483,116.3485840277508,58.575718071634206,4418.991201990159,-2.6306028291198382,2.6306028291198382,-1,0.0,4392.643924433336,0.0,0.0,0.0,1.0369496412946695,0.0
2022-08-15,4274.108480355749,4301.736989134829,4226.191806213401,4262.879075833692,29689114,75.54518292142802,59.78782270376234,4412.409035074088,-2.501010280660155,2.501010280660155,-1,0.0,4392.643924433336,0.0,0.0,0.0,1.0369496412946695,0.0
2022-08-16,4243.583141530385,4251.825553667663,4243.583141530385,4244.585445432845,35653159,19.29593430330715,56.89554496087268,4403.591443348985,-2.794700323645546,2.794700323645546,-1,0.0,4392.643924433336,0.0,0.0,0.0,1.0369496412946695,0.0
2022-08-17,4244.822977155134,4283.215776791805,4244.822977155134,4262.913545134722,32004581,38.630331358960575,55.59088684645038,4394.096930883949,-2.3598001973160434,2.3598001973160434,-1,0.0,4392.643924433336,0.0,0.0,0.0,1.0369496412946695,0.0
2022-08-18,4207.064615590815,4212.809560734035,4188.518311630522,4212.185133065995,34466478,74.3952335042004,56.9340544648611,4381.617858453234,-2.9759469438771546,2.9759469438771546,-1,0.0,4392.643924433336,0.0,0.0,0.0,1.0369496412946695,0.0
2022-08-19,4253.197427746939,4253.197427746939,4200.649977702031,4242.193224790914,38553775,52.547450044908146,56.6207255777216,4370.129323463035,-2.259527714750074,2.259527714750074,-1,0.0,4392.643924433336,0.0,0.0,0.0,1.0369496412946695,0.0
2022-08-22,4332.749979024553,4351.797718393828,4296.557099341516,4332.948151281075,16825711,109.60449360291386,60.40528043666391,4363.428930076928,-0.5046045407869965,0.5046045407869965,-1,0.0,4392.643924433336,0.0,0.0,0.0,1.0369496412946695,0.0
2022-08-23,4316.513615288703,4325.157895168041,4268.45942973218,4325.157895168041,11261402,64.48872154889523,60.69695480182329,4356.288412178791,-0.5128843302335604,0.5128843302335604,-1,0.0,4392.643924433336,0.0,0.0,0.0,1.0369496412946695,0.0
2022-08-24,4343.552753028023,4359.49395972821,4332.696577193133,4347.942217408618,40714068,34.33606456016878,58.814034070276534,4351.235541040551,-0.05599554058811865,0.05599554058811865,0,0.0,4392.643924433336,0.0,0.0,0.0,1.0369496412946695,0.0
2022-08-25,4395.357529012277,4395.357529012277,4361.68667845549,4387.980280812361,39041075,47.415311603659575,57.999839608375325,4345.543557829285,0.7316696609786478,0.7316696609786478,1,1.0,4387.980280812361,4213.980761987235,4619.979639245863,0.0,1.0369496412946695,0.0
2022-08-26,4367.256088015701,4418.920627825889,4328.314765541988,4362.485853102312,24553939,90.60586228390093,60.32884122805573,4339.275071266308,0.3847377367694171,0.3847377367694171,1,1.0,4387.980280812361,4213.980761987235,4619.979639245863,0.0,1.0369496412946695,0.0
2022-08-29,4372.370784494429,4407.518170687786,4359.847782936901,4374.461182880754,22229115,47.6703877508844,59.424665979686345,4335.038613557791,0.6634041382149112,0.6634041382149112,1,1.0,4387.980280812361,4213.980761987235,4619.979639245863,0.0,1.0369496412946695,0.0
2022-08-30,4370.4903632427095,4389.132896146591,4368.537515235241,4373.69912245881,36532675,20.59538091134982,56.6511456176623,4331.404031072044,0.74658845687279,0.74658845687279,1,1.0,4387.980280812361,4213.980761987235,4619.979639245863,0.0,1.0369496412946695,0.0
2022-08-31,4374.566131248144,4418.792868031365,4374.566131248144,4377.996362751328,20967690,45.093745572555235,55.825617043011796,4327.073967723491,0.9121689597914052,0.9121689597914052,1,1.0,4387.980280812361,4213.980761987235,4619.979639245863,0.0,1.0369496412946695,0.0
2022-09-01,4322.020334137924,4330.008421872523,4284.286056908915,4330.008421872523,45680460,93.71030584241271,58.531666242969,4322.261516015145,0.13235409744222817,0.13235409744222817,0,1.0,4387.980280812361,4213.980761987235,4619.979639245863,0.0,1.0369496412946695,0.0
2022-09-02,4343.8179730537395,4354.584723836914,4329.8293708433175,4329.8293708433175,41084035,24.755352993596716,56.119072439442405,4319.079900193745,0.1915475467127926,0.1915475467127926,0,1.0,4387.980280812361,4213.980761987235,4619.979639245863,0.0,1.0369496412946695,0.0
2022-09-05,4355.209688874929,4375.446991880769,4355.209688874929,4358.01904636264,46631627,45.6176210374515,55.36896876787163,4316.345513539896,0.752651417393304,0.752651417393304,1,1.0,4387.980280812361,4213.980761987235,4619.979639245863,0.0,1.0369496412946695,0.0
2022-09-06,4454.1751967347445,4462.55440856746,4412.719634759179,4443.358653043473,12326344,104.53536220481965,58.880854013367916,4315.963359044942,2.163611519112955,2.163611519112955,1,1.0,4387.980280812361,4213.980761987235,4619.979639245863,0.0,1.0369496412946695,0.0
2022-09-07,4512.838156871873,4541.268887953366,4490.223399386369,4499.148901982722,23886255,97.910234909893,61.668666934548284,4318.454819710554,2.930079264790121,2.930079264790121,1,1.0,4387.980280812361,4213.980761987235,4619.979639245863,0.0,1.0369496412946695,0.0
2022-09-08,4635.776126146849,4657.362809439992,4602.072772503636,4626.538678180587,20738073,158.21390745726967,68.56475554331409,4326.13725528228,4.381280448211264,4.381280448211264,1,0.0,0.0,0.0,0.0,0.052871559028645126,1.0917747854641129,0.0
2022-09-09,4574.710836619458,4599.009157015976,4569.178362302193,4578.6633248116295,44631269,57.36031587839443,67.76443842439126,4331.764811739012,3.6434820211503247,3.6434820211503247,1,1.0,4578.6633248116295,4375.370009538456,4849.721078509195,0.0,1.0917747854641129,0.0
2022-09-12,4632.87444174601,4632.87444174601,4629.136598272009,4629.136598272009,32494683,54.2111169343807,66.79634403224765,4341.978511938641,4.299009032511352,4.299009032511352,1,1.0,4578.6633248116295,4375.370009538456,4849.721078509195,0.0,1.0917747854641129,0.0
2022-09-13,4638.017121525731,4638.241571660559,4638.017121525731,4638.241571660559,21488057,9.104973388550206,62.67553184341211,4355.32060987213,4.514057614944149,4.514057614944149,1,1.0,4578.6633248116295,4375.370009538456,4849.721078509195,0.0,1.0917747854641129,0.0
2022-09-14,4759.089349466272,4779.084438619406,4759.089349466272,4767.706519973302,26125202,140.84286695884657,68.258912923086,4374.427474232023,5.761577922936238,5.761577922936238,1,1.0,4578.6633248116295,4375.370009538456,4849.721078509195,0.0,1.0917747854641129,0.0
2022-09-15,4720.319807186577,4733.61372085396,4692.958450469736,4717.259633293878,38276823,74.74806950356651,68.72242410740604,4392.294426993148,4.728663322365399,4.728663322365399,1,1.0,4578.6633248116295,4375.370009538456,4849.721078509195,0.0,1.0917747854641129,0.0
2022-09-16,4653.903292614718,4664.903506326478,4616.293890108535,4664.903506326478,45183472,100.96574318534294,71.02551832725868,4407.811461796749,3.6197137392950243,3.6197137392950243,1,1.0,4578.6633248116295,4375.370009538456,4849.721078509195,0.0,1.0917747854641129,0.0
2022-09-19,4637.935909241324,4696.619569727951,4608.241563471623,4626.945254221367,37577420,88.37800625632826,72.26498175076365,4419.131920574073,2.8757128087851176,2.8757128087851176,1,1.0,4578.6633248116295,4375.370009538456,4849.721078509195,0.0,1.0917747854641129,0.0
2022-09-20,4493.317674379457,4545.089282648537,4493.317674379457,4497.49690409183,20628172,133.62757984191012,76.64802447155982,4424.443800840646,0.9530983186434339,0.9530983186434339,1,1.0,4578.6633248116295,4375.370009538456,4849.721078509195,0.0,1.0917747854641129,0.0
2022-09-21,4465.714979801013,4490.749853365134,4416.441533274363,4463.919058957525,30440505,81.05537081746752,76.96283492483894,4428.980219415876,0.4539702776771401,0.4539702776771401,1,1.0,4578.6633248116295,4375.370009538456,4849.721078509195,0.0,1.0917747854641129,0.0
2022-09-22,4418.8247869011,4431.162263550626,4379.775562683917,4416.322605639075,39354523,84.14349627360752,77.47573930689384,4431.994243065586,-0.20227799781855285,0.20227799781855285,0,1.0,4578.6633248116295,4375.370009538456,4849.721078509195,0.0,1.0917747854641129,0.0
2022-09-23,4420.993366430746,4431.860335656214,4412.806525567806,4423.283786775748,12916596,19.05381008840868,73.30274436271634,4437.273644214338,-0.1908503912127109,0.1908503912127109,0,1.0,4578.6633248116295,4375.370009538456,4849.721078509195,0.0,1.0917747854641129,0.0
2022-09-26,4446.926605977894,4446.926605977894,4406.521830269987,4441.714752950938,43196609,40.40477570790699,70.95288945880138,4443.23483345158,-0.02142379982318026,0.02142379982318026,0,1.0,4578.6633248116295,4375.370009538456,4849.721078509195,0.0,1.0917747854641129,0.0
2022-09-27,4547.876964709048,4567.6208145839255,4520.505447302697,4552.2006782045655,40877053,125.90606163298708,74.87811604267179,4453.488674543971,1.31830244773173,1.31830244773173,1,1.0,4578.6633248116295,4375.370009538456,4849.721078509195,0.0,1.0917747854641129,0.0
2022-09-28,4615.162237063521,4626.892774383692,4583.554592004481,4607.13387048277,47681868,74.69209617912657,74.86482890956141,4464.962685388905,1.8990384024735008,1.8990384024735008,1,1.0,4578.6633248116295,4375.370009538456,4849.721078509195,0.0,1.0917747854641129,0.0
2022-09-29,4558.118135982078,4570.421524987669,4525.503024517664,4570.421524987669,43402592,81.63084596510635,75.34811584210034,4476.903898452961,1.2411408764445266,1.2411408764445266,1,1.0,4578.6633248116295,4375.370009538456,4849.721078509195,0.0,1.0917747854641129,0.0
2022-09-30,4515.555718521654,4535.5009574285805,4478.883465181659,4514.414658868682,37631757,91.5380598060101,76.50454041095102,4485.977946255553,0.3716996724688225,0.3716996724688225,1,1.0,4578.6633248116295,4375.370009538456,4849.721078509195,0.0,1.0917747854641129,0.0
2022-10-03,4559.438550774519,4559.438550774519,4541.825994515633,4541.825994515633,14866940,45.023891905837445,74.25592266058577,4492.940541030039,0.6583374326791904,0.6583374326791904,1,1.0,4578.6633248116295,4375.370009538456,4849.721078509195,0.0,1.0917747854641129,0.0
2022-10-04,4451.58441813482,4460.508390668524,4417.96919607978,4460.508390668524,30239727,123.8567984358533,77.79884235881916,4497.452224213387,-0.4748635381291787,0.4748635381291787,-1,0.0,0.0,0.0,0.0,-0.025805551917920607,1.063600934555142,-0.025805551917920666
2022-10-05,4562.10226300997,4568.294540307108,4518.091903945578,4568.294540307108,10384083,107.78614963858399,79.94079287880236,4504.797301643337,0.7943033384724952,0.7943033384724952,1,1.0,4568.294540307108,4328.472161670701,4888.057711822317,0.0,1.063600934555142,-0.025805551917920666
2022-10-06,4641.729781075158,4641.729781075158,4608.445930103896,4636.963836846478,26419167,73.43524076804988,79.47611058517717,4513.096753511141,1.5585448560996795,1.5585448560996795,1,1.0,4568.294540307108,4328.472161670701,4888.057711822317,0.0,1.063600934555142,-0.025805551917920666
2022-10-07,4608.377047312518,4664.022913725656,4606.722480448638,4606.722480448638,49162400,57.30043327701787,77.89213363459437,4521.237974422685,1.0974729030658719,1.0974729030658719,1,1.0,4568.294540307108,4328.472161670701,4888.057711822317,0.0,1.063600934555142,-0.025805551917920666
2022-10-10,4505.008878308573,4527.885063201454,4483.913788932959,4501.851908745216,41074455,122.80869151567913,81.10045919752899,4525.484331951501,-0.29139690995738876,0.29139690995738876,0,1.0,4568.294540307108,4328.472161670701,4888.057711822317,0.0,1.063600934555142,-0.025805551917920666
2022-10-11,4585.494031533876,4585.494031533876,4556.627793288261,4581.012087221637,37444669,83.64212278866034,81.28200659689551,4532.394764110261,0.5981314333501234,0.5981314333501234,1,1.0,4568.294540307108,4328.472161670701,4888.057711822317,0.0,1.063600934555142,-0.025805551917920666
2022-10-12,4577.883875225547,4596.907104055864,4559.37770089914,4572.07988071301,43369021,37.529403156723674,78.15682063688324,4538.864214708984,0.4249874257084541,0.4249874257084541,1,1.0,4568.294540307108,4328.472161670701,4888.057711822317,0.0,1.063600934555142,-0.025805551917920666
2022-10-13,4654.610961766849,4654.610961766849,4589.832511291645,4644.303396277158,42191226,82.53108105383853,78.46926780952289,4549.340713855806,1.2101894801907076,1.2101894801907076,1,1.0,4568.294540307108,4328.472161670701,4888.057711822317,0.0,1.063600934555142,-0.025805551917920666
2022-10-14,4550.335191778526,4584.861309966984,4544.214960788862,4546.608621700676,29828014,100.08843548829554,80.01349407229236,4556.566688884383,-0.12445484726251754,0.12445484726251754,0,1.0,4568.294540307108,4328.472161670701,4888.057711822317,0.0,1.063600934555142,-0.025805551917920666
2022-10-17,4506.459853027525,4511.540598347611,4503.753276249584,4508.635338602168,29313263,42.855345451092035,77.35934059934948,4561.587231959035,-0.6844925634915803,0.6844925634915803,-1,0.0,0.0,0.0,0.0,-0.013059403499173039,1.0497109407886889,-0.038527950302078784
2022-10-18,4513.022010769572,4518.370291836788,4484.2149239165865,4506.959485924334,21712961,34.15536792020157,74.27334255083892,4563.707259721731,-0.7640395847077147,0.7640395847077147,-1,0.0,4568.294540307108,0.0,0.0,0.0,1.0497109407886889,-0.038527950302078784
2022-10-19,4524.938728961524,4551.215742990527,4507.810114954843,4507.810114954843,46809424,44.25625706619303,72.12926501622135,4563.995966820801,-0.7789605488607501,0.7789605488607501,-1,0.0,4568.294540307108,0.0,0.0,0.0,1.0497109407886889,-0.038527950302078784
2022-10-20,4477.674098638068,4478.862195183025,4440.17611033339,4478.862195183025,31574879,67.63400462145273,71.8081749880236,4559.073417387549,-1.1170207600722653,1.1170207600722653,-1,0.0,4568.294540307108,0.0,0.0,0.0,1.0497109407886889,-0.038527950302078784
2022-10-21,4505.516681427289,4514.315346618898,4505.516681427289,4514.315346618898,19084970,35.453151435873224,69.21138759144142,4556.928484781125,-0.6156954750535397,0.6156954750535397,-1,0.0,4568.294540307108,0.0,0.0,0.0,1.0497109407886889,-0.038527950302078784
2022-10-24,4458.217743995792,4458.217743995792,4438.459457436778,4448.368338800284,49823623,75.85588918211943,69.68599484791842,4550.902876132067,-1.47137940063212,1.47137940063212,-1,0.0,4568.294540307108,0.0,0.0,0.0,1.0497109407886889,-0.038527950302078784
2022-10-25,4436.897253000837,4474.321094080562,4417.1838063902505,4437.965747965489,40479362,57.137287690311496,68.78965862237507,4544.227015342231,-1.544727354442477,1.544727354442477,-1,0.0,4568.294540307108,0.0,0.0,0.0,1.0497109407886889,-0.038527950302078784
2022-10-26,4424.0476171684995,4443.3555035378,4424.0476171684995,4443.3555035378,39627659,19.30788636930083,65.25524631858406,4533.4153147943825,-1.3801160264861958,1.3801160264861958,-1,0.0,4568.294540307108,0.0,0.0,0.0,1.0497109407886889,-0.038527950302078784
2022-10-27,4480.00761387114,4480.00761387114,4456.611597642896,4472.427549760836,11932303,36.652110333339806,63.2121651767809,4525.25424534328,-0.8357045741861109,0.8357045741861109,-1,0.0,4568.294540307108,0.0,0.0,0.0,1.0497109407886889,-0.038527950302078784
2022-10-28,4508.533431357521,4516.724567610108,4508.533431357521,4513.365695097728,12751821,44.29701784927238,61.86108322481601,4520.202984968989,-0.11052651384089703,0.11052651384089703,0,0.0,4568.294540307108,0.0,0.0,0.0,1.0497109407886889,-0.038527950302078784
2022-10-31,4443.361084541236,4469.758409590102,4406.90857440601,4444.165774370551,41759418,106.45712069171805,65.04651447245188,4514.110335640627,-1.0753006804030836,1.0753006804030836,-1,0.0,4568.294540307108,0.0,0.0,0.0,1.0497109407886889,-0.038527950302078784
2022-11-01,4353.325192062918,4389.596296940699,4320.798904923125,4350.436673253106,33303156,123.36686944742632,69.21225411352148,4509.208327946004,-2.2939818494060535,2.2939818494060535,-1,0.0,4568.294540307108,0.0,0.0,0.0,1.0497109407886889,-0.038527950302078784
2022-11-02,4427.142039551343,4428.4838104884675,4425.455943671052,4425.455943671052,10426941,78.04713723536133,69.8433171936529,4507.926224103121,-1.1807898557195569,1.1807898557195569,-1,0.0,4568.294540307108,0.0,0.0,0.0,1.0497109407886889,-0.038527950302078784
2022-11-03,4450.101417845743,4450.101417845743,4417.232532001905,4443.796099410299,22262378,32.86888584383723,67.20228638295177,4508.842007228829,-0.9679121250111452,0.9679121250111452,-1,0.0,4568.294540307108,0.0,0.0,0.0,1.0497109407886889,-0.038527950302078784
2022-11-04,4393.502634476364,4435.895015600322,4393.502634476364,4397.332591297109,48404656,50.293464933934956,65.99451342230772,4507.976967379541,-1.6765693137913462,1.6765693137913462,-1,0.0,4568.294540307108,0.0,0.0,0.0,1.0497109407886889,-0.038527950302078784
2022-11-07,4493.500004744069,4493.500004744069,4488.893450230653,4488.893450230653,10386354,96.16741344696038,68.14972056692577,4509.549590622198,-0.3030994143440344,0.3030994143440344,-1,0.0,4568.294540307108,0.0,0.0,0.0,1.0497109407886889,-0.038527950302078784
2022-11-08,4492.040383965933,4499.125716320578,4471.8611788016915,4494.37338332486,38105973,27.264537518886755,65.2293503492087,4507.622014126207,-0.20310842788438663,0.20310842788438663,0,0.0,4568.294540307108,0.0,0.0,0.0,1.0497109407886889,-0.038527950302078784
2022-11-09,4570.463460704745,4581.756378974279,4563.720012350823,4563.720012350823,49060768,87.38299564941917,66.81175358493802,4506.174885521809,0.8613024466698989,0.8613024466698989,1,1.0,4563.720012350823,4363.284751596008,4830.967026690575,0.0,1.0497109407886889,-0.038527950302078784
2022-11-10,4572.030900961955,4590.366678252883,4526.370462050748,4566.41085943887,10935709,63.99621620213475,66.61064377188065,4506.041196670183,0.9063065502779535,0.9063065502779535,1,1.0,4563.720012350823,4363.284751596008,4830.967026690575,0.0,1.0497109407886889,-0.038527950302078784
2022-11-11,4679.975905935055,4690.862447006567,4679.975905935055,4688.747978581653,12485178,124.45158756769706,70.7421397572961,4511.852307327282,2.50056998362319,2.50056998362319,1,1.0,4563.720012350823,4363.284751596008,4830.967026690575,0.0,1.0497109407886889,-0.038527950302078784
2022-11-14,4803.224532525759,4808.018501471416,4783.215277339498,4792.814710402484,16379022,119.27052288976301,74.2084528381866,4520.218597856844,3.67338358529105,3.67338358529105,1,1.0,4563.720012350823,4363.284751596008,4830.967026690575,0.0,1.0497109407886889,-0.038527950302078784
2022-11-15,4771.558428224733,4776.6786785462455,4771.558428224733,4776.6786785462455,15477630,21.256282177751018,70.42615493386977,4530.757607452769,3.4918997256686364,3.4918997256686364,1,1.0,4563.720012350823,4363.284751596008,4830.967026690575,0.0,1.0497109407886889,-0.038527950302078784
2022-11-16,4841.643782492309,4841.643782492309,4803.727322453778,4833.831751607378,16288893,64.96510394606321,70.03607986331215,4539.608847829443,4.201019022654646,4.201019022654646,1,0.0,0.0,0.0,0.0,0.058559029391921515,1.1111809946233553,0.0
2022-11-17,4875.0500101904245,4897.132239402634,4816.397533129482,4871.471550794021,26328470,80.73470627315146,70.80026746401496,4547.425771627694,4.576900494493563,4.576900494493563,1,1.0,4871.471550794021,4659.070748401976,5154.672620650081,0.0,1.1111809946233553,0.0
2022-11-18,4970.7739568983725,4970.7739568983725,4950.170750173104,4952.566503089928,22054240,99.30240610435158,72.8361345097533,4558.953905715738,5.404084113243028,5.404084113243028,1,1.0,4871.471550794021,4659.070748401976,5154.672620650081,0.0,1.1111809946233553,0.0
2022-11-21,4891.522168508962,4909.833709778453,4828.5397194324605,4893.709323631857,38688172,124.0267836574676,76.49260944887575,4572.015819545292,4.205550136207214,4.205550136207214,1,1.0,4871.471550794021,4659.070748401976,5154.672620650081,0.0,1.1111809946233553,0.0
2022-11-22,4930.526083479825,4959.799326756675,4911.342209481863,4933.973122846637,28123581,66.0900031248184,75.74956614001452,4583.78118739946,4.623022325961408,4.623022325961408,1,1.0,4871.471550794021,4659.070748401976,5154.672620650081,0.0,1.1111809946233553,0.0
2022-11-23,4996.4489960953115,5003.075010519764,4996.4489960953115,4996.643061773354,44690510,69.10188767312684,75.27473196380826,4597.933293434804,5.296727838635783,5.296727838635783,1,1.0,4871.471550794021,4659.070748401976,5154.672620650081,0.0,1.1111809946233553,0.0
2022-11-24,4887.382845417275,4909.187335204556,4880.3693440286725,4890.348154800388,18875206,116.27371774468156,78.20323094815636,4606.134785385579,3.634291908006008,3.634291908006008,1,1.0,4871.471550794021,4659.070748401976,5154.672620650081,0.0,1.1111809946233553,0.0
2022-11-25,4826.357569437127,4826.357569437127,4818.648292078016,4818.648292078016,22932366,71.69986272237202,77.73870464631462,4615.202774398156,2.6170428051955574,2.6170428051955574,1,1.0,4871.471550794021,4659.070748401976,5154.672620650081,0.0,1.1111809946233553,0.0
2022-11-28,4680.478065193913,4704.893439933356,4680.478065193913,4695.657346760217,44087469,138.1702268841036,82.05524194901383,4621.436841336757,0.9045187566393027,0.9045187566393027,1,1.0,4871.471550794021,4659.070748401976,5154.672620650081,0.0,1.1111809946233553,0.0
2022-11-29,4669.064167547351,4707.236917875673,4649.589889619835,4678.924368242015,18602541,57.64702825583754,80.31179811378695,4627.169004080682,0.6444303997278871,0.6444303997278871,1,0.0,0.0,0.0,0.0,-0.043600953054406116,1.062732444241834,-0.043600953054406144
2022-11-30,4711.394631230508,4739.348002238316,4707.958210957448,4721.47784690871,40461879,60.42363399630176,78.89121496253802,4634.2912618124765,1.105149478780802,1.105149478780802,1,1.0,4721.47784690871,4484.804202021096,5037.042706758862,0.0,1.062732444241834,-0.043600953054406144
2022-12-01,4820.334968858734,4820.334968858734,4795.617627003998,4811.190746672742,36167544,98.85712195002452,80.31735117592991,4645.368880195467,2.0645833565159895,2.0645833565159895,1,1.0,4721.47784690871,4484.804202021096,5037.042706758862,0.0,1.062732444241834,-0.043600953054406144
2022-12-02,4831.753583047496,4835.12358175661,4762.740466009208,4815.279420309297,27204925,72.38311574740237,79.75062007389224,4655.401015985147,2.0047292945937776,2.0047292945937776,1,1.0,4721.47784690871,4484.804202021096,5037.042706758862,0.0,1.062732444241834,-0.043600953054406144
2022-12-05,4911.685523726074,4945.0032765719725,4874.8741020126245,4912.7117815390375,34129461,129.72385626267533,83.3201369445196,4670.879130743106,2.9024514320825108,2.9024514320825108,1,1.0,4721.47784690871,4484.804202021096,5037.042706758862,0.0,1.062732444241834,-0.043600953054406144
2022-12-06,4828.063735094187,4829.694449773171,4801.6638472234,4829.694449773171,42078935,111.04793431563758,85.30069389959945,4683.936754136695,1.7087515818808703,1.7087515818808703,1,1.0,4721.47784690871,4484.804202021096,5037.042706758862,0.0,1.062732444241834,-0.043600953054406144
