date,open,high,low,close,volume,tr,atr,channel_mid,channel_high,channel_low,signal,position,entry_price,stop_loss,take_profit,strategy_returns,cumulative_returns,drawdown
2022-02-16,3772.4085540068527,3817.1745103390845,3769.9718876119314,3769.9718876119314,15017226,47.202622727153084,68.22681453151134,3864.4824008557,3919.0638524809087,3809.900949230491,-1,0.0,3876.9991435711336,0.0,0.0,0.0,0.9315555699071476,-0.06844443009285239
2022-02-17,3812.1418856730265,3855.70846684166,3812.1418856730265,3813.2675819877268,22300059,85.7365792297287,69.47751200995543,3860.1262534744033,3915.7082630823675,3804.544243866439,0,0.0,3876.9991435711336,0.0,0.0,0.0,0.9315555699071476,-0.06844443009285239
2022-02-18,3768.529981515495,3825.2086443317985,3767.92125278117,3772.045803577867,12746153,57.2873915506284,68.60678912000351,3849.9025146093018,3904.7879459053047,3795.017083313299,-1,0.0,3876.9991435711336,0.0,0.0,0.0,0.9315555699071476,-0.06844443009285239
2022-02-21,3775.6318114747783,3796.06341406987,3775.6318114747783,3787.7123645260463,35138143,24.01761049200286,65.42184778943204,3843.7244023861176,3896.061880617663,3791.386924154572,-1,0.0,3876.9991435711336,0.0,0.0,0.0,0.9315555699071476,-0.06844443009285239
2022-02-22,3797.0993227435238,3810.189371107691,3753.015649973438,3793.202943871098,27881404,57.1737211342529,64.83269588549066,3838.76303826229,3890.629194970683,3786.8968815538974,0,0.0,3876.9991435711336,0.0,0.0,0.0,0.9315555699071476,-0.06844443009285239
2022-02-23,3752.936125995733,3756.938774875602,3696.250498264541,3756.938774875602,40707007,96.95244560655692,67.12696372270969,3833.2225643246466,3886.924135302814,3779.520993346479,-1,0.0,3876.9991435711336,0.0,0.0,0.0,0.9315555699071476,-0.06844443009285239
2022-02-24,3879.38277856814,3928.8617798755427,3879.38277856814,3888.4811777585446,22098334,171.92300499994053,74.6123952425119,3836.014815652427,3895.7047318464365,3776.3248994584173,1,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9315555699071476,-0.06844443009285239
2022-02-25,3906.9211934478362,3929.49426926165,3906.9211934478362,3929.49426926165,34069712,41.01309150310544,72.21244497541143,3832.1671202033845,3889.9370761837135,3774.3971642230554,1,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9315555699071476,-0.06844443009285239
2022-02-28,3810.8243886122,3826.597906760389,3789.791735103869,3811.034109095513,31902830,139.70253415778097,77.03316563129498,3827.769451238343,3889.395983743379,3766.1429187333074,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9315555699071476,-0.06844443009285239
2022-03-01,3838.8973506759685,3838.8973506759685,3818.5203383690628,3825.3384264079614,30560328,27.86324158045545,73.52102819909214,3821.452579108697,3880.2694016679707,3762.6357565494236,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9315555699071476,-0.06844443009285239
2022-03-02,3801.403554370377,3801.403554370377,3776.3044079635997,3788.8151462226156,29083785,49.034018444361664,71.77195607375425,3819.0178897536002,3876.4354546126037,3761.6003248945967,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9315555699071476,-0.06844443009285239
2022-03-03,3839.6966237445304,3843.2100576057433,3839.6966237445304,3843.2100576057433,33962516,54.39491138312769,70.53073859585236,3821.9575326317836,3878.3821235084656,3765.5329417551015,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9315555699071476,-0.06844443009285239
2022-03-04,3794.395279918403,3798.9708520465333,3789.209602883195,3798.9708520465333,20056396,54.00045472254806,69.35000403347348,3817.4465303112966,3872.9265335380755,3761.9665270845176,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9315555699071476,-0.06844443009285239
2022-03-07,3799.0183540716494,3799.0183540716494,3769.89895950367,3795.4599262648544,27045818,29.11939456797927,66.47638907165246,3812.293034413099,3865.474145670421,3759.1119231557773,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9315555699071476,-0.06844443009285239
2022-03-08,3821.5456934617014,3830.1821554684766,3821.5456934617014,3829.191711959864,43423281,34.72222920362219,64.20823479536459,3813.542335538237,3864.9089233745285,3762.175747701945,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9315555699071476,-0.06844443009285239
2022-03-09,3886.9715978989807,3912.466737386645,3868.7556532615276,3884.6269000344782,45949252,83.27502542678121,65.57014841189435,3821.1860030330727,3873.642121762588,3768.7298843035574,1,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9315555699071476,-0.06844443009285239
2022-03-10,3822.0012939582252,3822.0012939582252,3814.752596046415,3816.154332810948,35828037,69.87430398806328,65.87758809590642,3821.3784530879548,3874.08052356468,3768.6763826112297,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9315555699071476,-0.06844443009285239
2022-03-11,3809.006719354234,3815.2717909622957,3779.2137105340444,3799.6828052063747,32322717,36.94062227690347,63.81066196597764,3823.2209198631886,3874.2694494359707,3772.1723902904064,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9315555699071476,-0.06844443009285239
2022-03-14,3774.079797038439,3809.148415064598,3751.2464702984453,3774.8359274507934,42800222,57.90194476615261,63.38861073741871,3822.362490724838,3873.0733793147733,3771.651602134903,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9315555699071476,-0.06844443009285239
2022-03-15,3737.8120425851303,3740.958190923441,3729.6909118493654,3739.335251452795,46062152,45.145015601427986,62.08549679913366,3818.771311230285,3868.4397086695917,3769.102913790978,-1,0.0,0.0,0.0,0.0,-0.038355830846974144,0.8958249820432325,-0.10417501795676753
2022-03-16,3842.2500171029055,3849.0087424071203,3837.708603985663,3849.0087424071203,47297281,109.67349095432519,65.4846392387902,3824.9093090657193,3877.2970204567514,3772.521597674687,0,0.0,3888.4811777585446,0.0,0.0,0.0,0.8958249820432325,-0.10417501795676753
2022-03-17,3870.687147918863,3884.2614047338593,3870.687147918863,3877.0989418101663,35259300,35.25266232673903,63.325212316500824,3824.1504933358274,3874.810663189028,3773.4903234826265,0,0.0,3888.4811777585446,0.0,0.0,0.0,0.8958249820432325,-0.10417501795676753
2022-03-18,3803.556513191672,3839.1419094424377,3788.75294226449,3805.280144452653,43668992,88.34599954567648,65.11241140429908,3815.8695516818943,3867.9594808053334,3763.7796225584552,0,0.0,3888.4811777585446,0.0,0.0,0.0,0.8958249820432325,-0.10417501795676753
2022-03-21,3867.0660772057,3879.569970235561,3817.1536746586944,3864.2269098513198,15115011,74.28982578290788,65.76794100277114,3819.415738398948,3872.0300912011653,3766.801385596731,0,0.0,3888.4811777585446,0.0,0.0,0.0,0.8958249820432325,-0.10417501795676753
2022-03-22,4002.77038816681,4002.77038816681,3974.837902972462,3995.469988255117,28127203,138.54347831549012,70.96619366796536,3830.757842522092,3887.530797456464,3773.9848875877196,1,1.0,3995.469988255117,3818.054504085204,4243.851666092996,0.0,0.8958249820432325,-0.10417501795676753
2022-03-23,4054.8440921519145,4083.3782131873677,4054.8440921519145,4061.368102894333,10549656,87.9082249322505,72.17633875827144,3848.9280396335394,3906.6691106401563,3791.1869686269224,1,1.0,3995.469988255117,3818.054504085204,4243.851666092996,0.0,0.8958249820432325,-0.10417501795676753
2022-03-24,3986.054874344254,3986.054874344254,3956.3587000577595,3974.1904171312135,26592258,105.00940283657337,74.5215576210073,3857.6600636019043,3917.2773096987103,3798.0428175050984,1,1.0,3995.469988255117,3818.054504085204,4243.851666092996,0.0,0.8958249820432325,-0.10417501795676753
2022-03-25,3947.0115893629336,3974.4544303468983,3932.440518737739,3949.1530065313314,38604680,42.01391160915955,72.19958290587532,3867.672207234224,3925.4318735589245,3809.9125409095236,1,1.0,3995.469988255117,3818.054504085204,4243.851666092996,0.0,0.8958249820432325,-0.10417501795676753
2022-03-28,4029.0420413166876,4049.5337027034348,4029.0420413166876,4029.214228129498,24077387,100.3806961721034,74.21251956774874,3883.2558273585337,3942.6258430127327,3823.8858117043346,1,1.0,3995.469988255117,3818.054504085204,4243.851666092996,0.0,0.8958249820432325,-0.10417501795676753
2022-03-29,3984.8643321459954,3996.6587503452174,3964.6490196582436,3990.828319205163,30180425,64.56520847125466,73.52342591799916,3894.0316011748873,3952.8503419092867,3835.212860440488,1,1.0,3995.469988255117,3818.054504085204,4243.851666092996,0.0,0.8958249820432325,-0.10417501795676753
2022-03-30,4002.0587873610043,4021.5572292492798,3978.470200383363,4021.5572292492798,37893802,43.087028865916636,71.34939755713613,3903.160289789207,3960.239807834916,3846.080771743498,1,1.0,3995.469988255117,3818.054504085204,4243.851666092996,0.0,0.8958249820432325,-0.10417501795676753
2022-03-31,4079.358219461621,4079.358219461621,4056.6712223771624,4072.158273911012,29773001,57.800990212341276,70.38165417536507,3920.2272191958778,3976.53254253617,3863.9218958555857,1,1.0,3995.469988255117,3818.054504085204,4243.851666092996,0.0,0.8958249820432325,-0.10417501795676753
2022-04-01,4026.611706586133,4043.500193561934,3998.890852326413,4020.686470011034,18480287,73.2674215845991,70.58778041888179,3934.9607968495216,3991.431021184627,3878.4905725144163,1,1.0,3995.469988255117,3818.054504085204,4243.851666092996,0.0,0.8958249820432325,-0.10417501795676753
2022-04-04,4019.015164704052,4058.0519502649636,3989.786199760306,4021.277757199906,28116299,68.26575050465772,70.42192113929435,3951.3902521661294,4007.727789077565,3895.052715254694,1,1.0,3995.469988255117,3818.054504085204,4243.851666092996,0.0,0.8958249820432325,-0.10417501795676753
2022-04-05,3831.4943477477273,3831.4943477477273,3816.128766485843,3830.9810674089663,48959104,205.14899071406307,80.04528325177785,3957.4999732298743,4021.5361998312965,3893.463746628452,-1,0.0,0.0,0.0,0.0,-0.04116885405964111,0.858944894094514,-0.14105510590548598
2022-04-06,3777.6054689669672,3793.681687640778,3771.6643255822373,3773.7114574925276,47257799,59.31674182672896,78.56467314998864,3952.480154235568,4015.331892755559,3889.6284157155774,-1,0.0,3995.469988255117,0.0,0.0,0.0,0.858944894094514,-0.14105510590548598
2022-04-07,3751.004090411988,3762.763070103259,3751.004090411988,3762.763070103259,49488817,22.707367080539825,74.57486557359944,3944.857762788441,4004.517655247321,3885.1978703295613,-1,0.0,3995.469988255117,0.0,0.0,0.0,0.858944894094514,-0.14105510590548598
2022-04-08,3688.204946740697,3692.395555058559,3686.7022968961637,3692.11158978397,26954692,76.06077320709528,74.68100183313484,3937.313192477195,3997.057993943703,3877.5683910106873,-1,0.0,3995.469988255117,0.0,0.0,0.0,0.858944894094514,-0.14105510590548598
2022-04-11,3800.30666932796,3805.0729518891467,3794.2793451909524,3794.2793451909524,11199217,112.9613621051767,77.41531328113784,3932.6500214998377,3994.582272124748,3870.7177708749273,-1,0.0,3995.469988255117,0.0,0.0,0.0,0.858944894094514,-0.14105510590548598
2022-04-12,3703.3856682745204,3712.699267118831,3695.1961388273976,3712.699267118831,41193070,99.08320636355484,78.9630199298819,3913.798640090752,3976.9690560346576,3850.6282241468466,-1,0.0,3995.469988255117,0.0,0.0,0.0,0.858944894094514,-0.14105510590548598
2022-04-13,3692.6948629013564,3692.6948629013564,3684.592778305141,3690.5280953088327,23507188,28.106488813689793,75.3304105644396,3889.075972918385,3949.3403013699367,3828.8116444668335,-1,0.0,3995.469988255117,0.0,0.0,0.0,0.858944894094514,-0.14105510590548598
2022-04-14,3692.5591184079867,3702.604891258368,3682.0699971493245,3702.604891258368,42596266,20.534894109043307,71.41644510333987,3870.970271193529,3928.103427276201,3813.8371151108568,-1,0.0,3995.469988255117,0.0,0.0,0.0,0.858944894094514,-0.14105510590548598
2022-04-15,3796.850921211353,3810.2341202560165,3765.8798215190777,3793.312292039871,42122771,107.62922899764862,74.00307252436191,3860.580890227431,3919.7833482469205,3801.378432207942,-1,0.0,3995.469988255117,0.0,0.0,0.0,0.858944894094514,-0.14105510590548598
2022-04-18,3711.12343635052,3719.0459057246144,3689.39973488865,3711.3879950895725,46504340,103.91255715122088,76.13946428342327,3839.3924746914363,3900.304046118175,3778.4809032646976,-1,0.0,3995.469988255117,0.0,0.0,0.0,0.858944894094514,-0.14105510590548598
2022-04-19,3773.1716389469148,3785.3994772100227,3764.9818165466527,3785.3994772100227,11931441,74.01148212045018,75.98746555749662,3825.697218558427,3886.487191004424,3764.9072461124297,0,0.0,3995.469988255117,0.0,0.0,0.0,0.858944894094514,-0.14105510590548598
2022-04-20,3799.0564032683515,3799.0564032683515,3785.668943009265,3790.2271498208947,41282329,13.656926058328736,71.53528416469892,3810.2752132632013,3867.5034405949605,3753.046985931442,0,0.0,3995.469988255117,0.0,0.0,0.0,0.858944894094514,-0.14105510590548598
2022-04-21,3730.0519782282395,3735.5401709169323,3730.0519782282395,3735.5401709169323,23716680,60.17517159265526,70.72384755241009,3787.8340063969295,3844.4130844388574,3731.2549283550015,-1,0.0,3995.469988255117,0.0,0.0,0.0,0.858944894094514,-0.14105510590548598
2022-04-22,3761.3524199998724,3787.3815502621487,3742.666914156824,3767.457603408893,22313453,51.84137934521641,69.37509982332483,3770.9520819567865,3826.4521618154463,3715.4520020981267,0,0.0,3995.469988255117,0.0,0.0,0.0,0.858944894094514,-0.14105510590548598
2022-04-25,3785.0956787680584,3785.0956787680584,3764.345534987897,3783.5779403877295,36301554,20.75014378016158,65.9018886773846,3755.1054275026413,3807.826938444549,3702.3839165607337,0,0.0,3995.469988255117,0.0,0.0,0.0,0.858944894094514,-0.14105510590548598
2022-04-26,3760.343820538416,3760.343820538416,3739.2858012523534,3751.7250774409417,42251324,44.292139135376146,64.35833513866972,3749.8216948381064,3801.308362949042,3698.3350267271708,0,0.0,3995.469988255117,0.0,0.0,0.0,0.858944894094514,-0.14105510590548598
2022-04-27,3752.4155359548104,3761.4411874579287,3752.4155359548104,3760.054627016158,32596028,9.716110016986931,60.45531905854951,3748.9112394730155,3797.275494719855,3700.546984226176,0,0.0,3995.469988255117,0.0,0.0,0.0,0.858944894094514,-0.14105510590548598
2022-04-28,3741.517904762675,3778.2488281112774,3734.763032211016,3741.0564091674946,49665485,43.485795900261564,59.243210261528944,3747.4641287439645,3794.8586969531875,3700.0695605347414,0,0.0,3995.469988255117,0.0,0.0,0.0,0.858944894094514,-0.14105510590548598
2022-04-29,3755.182948690314,3755.998092910395,3751.965139569289,3751.965139569289,44396761,14.941683742900295,56.07881551019833,3751.454365396319,3796.317417804478,3706.5913129881606,0,0.0,3995.469988255117,0.0,0.0,0.0,0.858944894094514,-0.14105510590548598
2022-05-02,3801.02743340181,3814.4216797810263,3738.328324333368,3795.7657004201737,19277584,76.09335544765827,57.50842550573118,3751.5534557449337,3797.5601961495186,3705.546715340349,0,0.0,3995.469988255117,0.0,0.0,0.0,0.858944894094514,-0.14105510590548598
2022-05-03,3896.346891324332,3909.4083019295786,3836.8023739963105,3894.972421340766,19980178,113.64260150940481,61.51800950599358,3763.7049993597293,3812.919406964524,3714.4905917549345,1,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.858944894094514,-0.14105510590548598
2022-05-04,3821.9126213235645,3824.7201788882758,3803.7630420978235,3824.7201788882758,10174588,91.2093792429423,63.638821630061344,3772.6511382650256,3823.5621955690744,3721.7400809609767,1,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.858944894094514,-0.14105510590548598
2022-05-05,3950.138820199879,3983.755696914793,3950.138820199879,3956.687852545732,47328050,159.03551802651737,70.45287137266534,3789.59000235085,3845.9522994489826,3733.227705252718,1,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.858944894094514,-0.14105510590548598
2022-05-06,3844.1774636460686,3859.185217597045,3801.8967665588043,3843.5152729857423,26218864,154.79108598692756,76.47702955939836,3792.9368677472407,3854.1184913947595,3731.755244099722,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.858944894094514,-0.14105510590548598
2022-05-09,3830.095494988441,3859.595414236882,3769.08958910556,3838.3259329352727,45084764,90.50582513132167,77.4790863859643,3801.3993969369544,3863.3826660457257,3739.416127828183,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.858944894094514,-0.14105510590548598
2022-05-10,3854.850788352809,3965.2584627621936,3854.850788352809,3877.5058957997044,22707658,126.93252982692093,81.01147520317548,3807.5398248429333,3872.349005005474,3742.7306446803927,1,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.858944894094514,-0.14105510590548598
2022-05-11,3901.6112209169382,3901.6112209169382,3891.262128778736,3898.2076194071497,14739023,24.10532511723386,76.94675019703679,3814.7385228153503,3876.2959229729795,3753.181122657721,1,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.858944894094514,-0.14105510590548598
2022-05-12,3871.634065463408,3909.567949801987,3831.9869901339794,3864.64728680131,43070232,77.58095966800784,76.99205087353472,3823.3456638743087,3884.9393045731363,3761.752023175481,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.858944894094514,-0.14105510590548598
2022-05-13,3837.6966410862838,3861.9450796972815,3825.350631254126,3855.9191941516624,24330983,39.2966555471844,74.29952263593827,3829.2431032571603,3888.6827213659108,3769.80348514841,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.858944894094514,-0.14105510590548598
2022-05-16,3822.3195461481987,3847.046781739965,3799.9931752115826,3830.054192786518,27810506,55.92601894007976,72.98712951480552,3832.341520083746,3890.7312236955904,3773.951816471902,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.858944894094514,-0.14105510590548598
2022-05-17,3803.064959107825,3808.8921402618657,3789.065596974456,3798.361415796968,48179967,40.9885958120617,70.70151996460953,3835.450609307481,3892.0118252791685,3778.8893933357936,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.858944894094514,-0.14105510590548598
2022-05-18,3868.813870222306,3868.813870222306,3829.334266662156,3852.9589789340225,41789623,70.45245442533815,70.6837295689473,3841.6442327686723,3898.19121642383,3785.0972491135144,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.858944894094514,-0.14105510590548598
2022-05-19,3878.1132582473824,3878.5369165264806,3875.897909069442,3877.9519842475033,21835157,25.577937592458056,67.46188728491235,3850.7706044406727,3904.7401142686026,3796.801094612743,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.858944894094514,-0.14105510590548598
2022-05-20,3834.3075544422472,3857.7445650556283,3773.571391028702,3839.8984692014474,29935762,104.38059321880155,70.09893770876158,3856.63282641615,3912.711976583159,3800.5536762491406,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.858944894094514,-0.14105510590548598
2022-05-23,3895.9172689462066,3897.342889234619,3868.953632948499,3897.342889234619,18870046,57.44442003317181,69.1950435890766,3863.4046390037793,3918.7606738750405,3808.048604132518,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.858944894094514,-0.14105510590548598
2022-05-24,3929.9718924893705,3945.6609908156315,3885.3713637974315,3919.195074708853,14768424,60.28962701820001,68.55894240544256,3865.019482561652,3919.866636486006,3810.1723286372976,1,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.858944894094514,-0.14105510590548598
2022-05-25,3966.194593361863,3974.9750201015327,3954.321224245908,3971.3252610864915,37871254,55.779945392679565,67.64615690453093,3874.7931547082,3928.9100802318244,3820.6762291845753,1,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.858944894094514,-0.14105510590548598
2022-05-26,4005.9908307603982,4012.4041934781535,3989.5726554854323,4012.4041934781535,19509388,41.078932391661965,65.74849801075457,3878.5075774370275,3931.106375845631,3825.908779028424,1,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.858944894094514,-0.14105510590548598
2022-05-27,3962.0779432536738,3968.8811503204606,3962.0779432536738,3965.9069750572444,20531544,50.326250224479736,64.6469088831635,3886.667024241795,3938.3845513483257,3834.949497135264,1,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.858944894094514,-0.14105510590548598
2022-05-30,3927.97484550817,3972.022307545977,3887.085119523958,3935.4784539027523,43398593,84.9371880220192,66.09621453593891,3893.14385897296,3946.020830601711,3840.266887344209,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.858944894094514,-0.14105510590548598
2022-05-31,3984.414189799723,3984.7248338750487,3972.39264232798,3983.436890875425,30849307,49.24637997229638,64.89265492425015,3900.205925311341,3952.1200492507414,3848.291801371941,1,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.858944894094514,-0.14105510590548598
2022-06-01,4036.189613017753,4042.3969252994025,4022.2789825047216,4023.1170697395387,23196706,58.960034423977504,64.46889631708783,3908.533222000167,3960.108339053837,3856.958104946497,1,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.858944894094514,-0.14105510590548598
2022-06-02,4027.45748100046,4027.45748100046,4024.8567853912195,4024.8567853912195,34191656,4.340411260921428,60.17400452736165,3919.213855239495,3967.3530588613844,3871.0746516176055,1,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.858944894094514,-0.14105510590548598
2022-06-03,4032.7884336741145,4062.219722071683,4013.001156985278,4034.8248380308005,30571084,49.21856508640485,59.391473138721885,3931.1408981647705,3978.654076675748,3883.627719653793,1,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.858944894094514,-0.14105510590548598
2022-06-06,4111.945309007675,4140.791655923592,4108.678170442289,4114.3465343735825,45146143,105.96681789279137,62.71828347829828,3950.0937209372414,4000.2683477198802,3899.9190941546026,1,0.0,0.0,0.0,0.0,0.055279732429237664,0.9064271380115185,-0.09357286198848147
2022-06-07,4068.8855025347643,4131.618062210441,4032.587698251405,4081.646286453434,12058721,99.0303639590361,65.31200351263671,3968.979378981006,4021.2289817911155,3916.7297761708965,1,1.0,4081.646286453434,3918.3662776718425,4310.238298747663,0.0,0.9064271380115185,-0.09357286198848147
2022-06-08,4124.469157643258,4125.93471814523,4055.604913511979,4117.197283292619,25733562,70.32980463325157,65.67041787839491,3986.5952659382456,4039.1316002409617,3934.0589316355295,1,1.0,4081.646286453434,3918.3662776718425,4310.238298747663,0.0,0.9064271380115185,-0.09357286198848147
2022-06-09,4107.081461936468,4133.777328368187,4107.081461936468,4107.7209289029015,32933441,26.69586643171897,62.88652134648949,4001.913195581939,4052.2224126591304,3951.6039785047474,1,1.0,4081.646286453434,3918.3662776718425,4310.238298747663,0.0,0.9064271380115185,-0.09357286198848147
2022-06-10,4095.7653509453417,4111.545057744149,4084.8386492550794,4097.244291536734,47631205,26.706408489069418,60.30222757095948,4019.0695837376243,4067.311365794392,3970.8278016808567,1,1.0,4081.646286453434,3918.3662776718425,4310.238298747663,0.0,0.9064271380115185,-0.09357286198848147
2022-06-13,4192.286143503965,4205.171200539735,4165.6831944371625,4165.6831944371625,25486047,107.92690900300113,63.703990530391025,4036.9589374177945,4087.922129842107,3985.995744993482,1,1.0,4081.646286453434,3918.3662776718425,4310.238298747663,0.0,0.9064271380115185,-0.09357286198848147
2022-06-14,4220.167668080818,4220.167668080818,4176.032009323754,4217.6475991074285,15393333,54.48447364365529,63.0454536099099,4056.855772377699,4107.292135265627,4006.419409489771,1,1.0,4081.646286453434,3918.3662776718425,4310.238298747663,0.0,0.9064271380115185,-0.09357286198848147
2022-06-15,4262.405329404021,4297.531810377528,4262.405329404021,4268.823856543586,23482663,79.88421127009951,64.24822201420916,4076.6890120748385,4128.087589686206,4025.2904344634712,1,1.0,4081.646286453434,3918.3662776718425,4310.238298747663,0.0,0.9064271380115185,-0.09357286198848147
2022-06-16,4345.734855730319,4358.257898890086,4345.734855730319,4349.443692445404,14512121,89.43404234650006,66.04720918080137,4099.1583120059895,4151.996079350631,4046.3205446613483,1,0.0,0.0,0.0,0.0,0.05600485594572522,0.9571914593011496,-0.04280854069885043
2022-06-17,4362.917864606551,4364.581409892093,4348.995645718337,4352.919680746887,16908008,15.585764173755706,62.44282025172669,4124.959159051965,4174.913415253346,4075.0049028505837,1,1.0,4352.919680746887,4196.812630117571,4571.469551627931,0.0,0.9571914593011496,-0.04280854069885043
2022-06-20,4396.972407309001,4411.181177637141,4388.8678386056035,4395.976539174388,21864040,58.26149689025442,62.14415429733582,4155.659031403407,4205.374354841276,4105.943707965539,1,1.0,4352.919680746887,4196.812630117571,4571.469551627931,0.0,0.9571914593011496,-0.04280854069885043
2022-06-21,4366.825801902428,4398.08506646084,4366.472541668473,4379.423458538713,49455158,31.612524792366457,59.96332361840943,4182.058135914293,4230.028794809021,4134.087477019566,1,1.0,4352.919680746887,4196.812630117571,4571.469551627931,0.0,0.9571914593011496,-0.04280854069885043
2022-06-22,4408.9497757343925,4411.504020711897,4353.090266111831,4400.858981908083,28941059,58.41375460006657,59.85264011709923,4207.240930058863,4255.123042152542,4159.358817965184,1,1.0,4352.919680746887,4196.812630117571,4571.469551627931,0.0,0.9571914593011496,-0.04280854069885043
2022-06-23,4389.085051705906,4412.861133107094,4389.085051705906,4394.957982069731,34463497,23.776081401188094,57.27574306596272,4231.9143431707635,4277.734937623533,4186.093748717994,1,1.0,4352.919680746887,4196.812630117571,4571.469551627931,0.0,0.9571914593011496,-0.04280854069885043
2022-06-24,4419.10162671463,4450.553826798023,4375.9521888772015,4402.606839510599,30978606,74.6016379208213,58.5133069841669,4256.433143269417,4303.243788856751,4209.622497682083,1,1.0,4352.919680746887,4196.812630117571,4571.469551627931,0.0,0.9571914593011496,-0.04280854069885043
2022-06-27,4449.6573732868765,4475.263912440355,4437.945899605109,4440.066403026411,26092709,72.6570729297564,59.52357598028044,4278.147801179605,4325.766661963829,4230.528940395381,1,1.0,4352.919680746887,4196.812630117571,4571.469551627931,0.0,0.9571914593011496,-0.04280854069885043
2022-06-28,4388.714072818873,4424.91128940726,4345.136726907831,4392.643924433336,47685711,94.92967611857966,62.05258313301609,4298.8809770449325,4348.523043551345,4249.23891053852,1,1.0,4352.919680746887,4196.812630117571,4571.469551627931,0.0,0.9571914593011496,-0.04280854069885043
2022-06-29,4531.357993150369,4531.357993150369,4479.56435880494,4519.778173566864,23346122,138.71406871703311,67.52840353187445,4325.719703063215,4379.742425888715,4271.696980237715,1,1.0,4352.919680746887,4196.812630117571,4571.469551627931,0.0,0.9571914593011496,-0.04280854069885043
2022-06-30,4461.533472315709,4461.533472315709,4460.928075211771,4460.928075211771,42029948,58.850098355092996,66.90852459067577,4349.266846150474,4402.793665823015,4295.740026477933,1,1.0,4352.919680746887,4196.812630117571,4571.469551627931,0.0,0.9571914593011496,-0.04280854069885043
2022-07-01,4396.993881428239,4423.6423850717165,4368.716416877411,4389.50736876656,45640604,92.21165833436044,68.71589128665325,4368.751051299128,4423.723764328451,4313.778338269806,0,1.0,4352.919680746887,4196.812630117571,4571.469551627931,0.0,0.9571914593011496,-0.04280854069885043
2022-07-04,4464.668233623028,4493.262466204599,4460.344083315811,4460.344083315811,44919697,103.75509743803923,71.21869172603796,4388.395110557704,4445.370063938535,4331.4201571768735,1,1.0,4352.919680746887,4196.812630117571,4571.469551627931,0.0,0.9571914593011496,-0.04280854069885043
2022-07-05,4501.480561260863,4555.8427306732,4493.82210310847,4509.113197185955,39095955,95.49864735738902,72.95297427113447,4407.826150429607,4466.188529846515,4349.463771012699,1,1.0,4352.919680746887,4196.812630117571,4571.469551627931,0.0,0.9571914593011496,-0.04280854069885043
2022-07-06,4541.895512977197,4547.748919085796,4492.223229298361,4547.748919085796,46796654,55.52568978743511,71.70816823658451,4426.421154599087,4483.787689188354,4369.054620009819,1,1.0,4352.919680746887,4196.812630117571,4571.469551627931,0.0,0.9571914593011496,-0.04280854069885043
