date,open,high,low,close,volume,TP,SMA_TP,MD,CCI,divergence,signal,position,strategy_returns,cumulative_returns,benchmark_returns,benchmark_cumulative,drawdown
2022-04-20,3966.471281224311,3985.7839807803657,3958.3914753870495,3985.7839807803657,70024396,3976.6531456492608,4102.313550381249,165.51593962043003,-50.613616638236174,0,0,1.0,0.0,0.8615938356966107,0.022009927760798798,0.9499544141872407,-0.13840616430338926
2022-04-21,4002.3695919658444,4002.3695919658444,3981.0818754040847,3988.433136854498,23196706,3990.628201408142,4084.373484707995,155.1563957098354,-40.27990934393274,0,0,1.0,0.0,0.8615938356966107,0.0006646511920633813,0.9505858025210361,-0.13840616430338926
2022-04-22,3910.8616499532113,3920.905694939148,3910.8616499532113,3919.4993435623505,70508958,3917.08889615157,4068.3902549880418,151.10665592953916,-66.7525675405603,0,0,1.0,0.0,0.8615938356966107,-0.017283427081972502,0.9341564221180054,-0.13840616430338926
2022-04-25,3944.716055985507,3981.0044375991256,3921.521931628124,3954.3280678466886,79167585,3952.2848123579793,4055.3886022952756,144.55550217965782,-47.54980538393526,0,0,1.0,0.0,0.8615938356966107,0.008886013552098948,0.9424573487447263,-0.13840616430338926
2022-04-26,3972.429041548162,3972.429041548162,3944.235961879454,3970.0402381975123,62292039,3962.2350805417095,4037.809756944875,129.26047086445266,-38.97797777244985,0,0,1.0,0.0,0.8615938356966107,0.003973410926266352,0.9462021190717687,-0.13840616430338926
2022-04-27,3941.563046572322,3941.563046572322,3910.8276064031525,3928.0274095955983,25733562,3926.806020857024,4021.6686079474175,116.14912097705125,-54.44873296925272,0,0,1.0,0.0,0.8615938356966107,-0.010582469214717283,0.9361889642757915,-0.13840616430338926
2022-04-28,3922.0903678963555,3937.3938512248596,3922.0903678963555,3934.079338786149,50946799,3931.187852635788,4004.4402440863473,98.86826446586478,-49.39393636323697,0,0,1.0,0.0,0.8615938356966107,0.001540704419670469,0.9376313547506979,-0.13840616430338926
2022-04-29,3907.9099552035204,3955.362690641651,3897.736676994195,3907.1869710864066,32933441,3920.0954462407512,3982.8721412533087,76.6420827159445,-54.60594039893565,0,0,1.0,0.0,0.8615938356966107,-0.006835746151484523,0.9312219448259497,-0.13840616430338926
2022-05-02,3921.0730454012137,3922.6528508934307,3916.035263790245,3916.035263790245,25486047,3918.241126157974,3964.15146908737,58.86552103989957,-51.994605238469454,0,0,1.0,0.0,0.8615938356966107,0.0022646197300812965,0.9333308084152871,-0.13840616430338926
2022-05-03,3972.4523564357855,3989.175838405195,3890.6403117728332,3964.2095089187933,76948251,3948.008553032274,3946.843282368633,40.17902979365717,1.9334640808489971,0,1,1.0,0.0,0.8615938356966107,0.01230179042921109,0.9448124484215382,-0.13840616430338926
2022-05-04,4080.889440484559,4098.502288520472,4004.0016844542547,4078.7304678426503,52002112,4060.4114802724584,3947.0741183889995,40.40986581402372,186.97968858242973,0,0,1.0,0.0,0.8615938356966107,0.028888725145884475,0.9721068755583981,-0.13840616430338926
2022-05-05,3985.370625090711,3989.7636881254284,3961.934013026406,3989.7636881254284,64214985,3980.487129759087,3946.106273077251,39.442020502274815,58.11206127206932,0,0,1.0,0.0,0.8615938356966107,-0.021812370397762182,0.950902920322507,-0.13840616430338926
2022-05-06,4133.040715692322,4178.998563812205,4133.040715692322,4143.3276480196555,49455158,4151.788975841394,3955.1285933196777,49.4607228696125,265.0727973118507,0,0,1.0,0.0,0.8615938356966107,0.038489487573229786,0.9875026864576081,-0.13840616430338926
2022-05-09,4003.6284885688565,4023.777336623757,3948.983793845866,4002.5940915769356,28941059,3991.7850740155195,3960.274368832681,48.49517297749414,43.317995377206195,0,0,1.0,0.0,0.8615938356966107,-0.03396631123536298,0.9539608628636319,-0.13840616430338926
2022-05-10,3978.477544307664,4019.452502204733,3903.3235641891124,3991.3152787661625,55977981,3971.363781720003,3958.002320646682,45.99591997289565,19.366154043219925,0,0,1.0,0.0,0.8615938356966107,-0.002817875745759091,0.9512727196857651,-0.13840616430338926
2022-05-11,3997.8118626755486,4144.302145425966,3997.8118626755486,4033.1586727918616,34463497,4058.4242269644587,3965.733278860298,48.65697222291662,126.99919986733143,0,0,1.0,0.0,0.8615938356966107,0.010483610314701686,0.9612454921819571,-0.13840616430338926
2022-05-12,4058.0192782976574,4058.0192782976574,4042.425513978846,4052.7115254480864,30978606,4051.0521059081966,3974.2389592432764,48.97069229705524,104.57022770404956,0,0,1.0,0.0,0.8615938356966107,0.004848024648306248,0.9659056340211285,-0.13840616430338926
2022-05-13,4017.903973704736,4064.531368185446,3964.7984832102643,4007.0376708241274,63809547,4012.122507406613,3980.560735563851,46.8353903647499,44.92581585130635,0,0,1.0,0.0,0.8615938356966107,-0.011269949597241369,0.955019926210019,-0.13840616430338926
2022-05-16,3962.763009019204,4000.1356938061863,3951.49051304721,3991.0547874470535,72144044,3980.8936647668165,3979.774057985115,45.962684447664785,1.6239358734238505,0,0,1.0,0.0,0.8615938356966107,-0.003988703049499054,0.9512106353180128,-0.13840616430338926
2022-05-17,3942.4258742662196,3977.0394316902016,3915.5783534495117,3954.404525270247,70579490,3949.00743680332,3982.5282759245165,43.851464034516425,-50.961185841383944,0,0,1.0,0.0,0.8615938356966107,-0.009183101743449162,0.9424755712744365,-0.13840616430338926
2022-05-18,3917.926484236387,3925.2373261381895,3897.6135217269025,3910.66257404816,52885569,3911.171140637751,3979.254175673942,46.430578527721266,-97.75602946025806,0,0,1.0,0.0,0.8615938356966107,-0.011061577272269085,0.9320503049155584,-0.13840616430338926
2022-05-19,3994.8825895844507,3994.8825895844507,3939.5737577938594,3970.3755007668046,23346122,3968.2772827150384,3978.136629739286,46.18721270202534,-14.23099085578047,0,0,1.0,0.0,0.8615938356966107,0.015269260793531636,0.9462820240940047,-0.13840616430338926
2022-05-20,3994.723530066882,3996.7951495773596,3990.337606780381,3994.4743502710126,55883048,3993.8690355429176,3981.9756367088535,44.56239489895811,17.792877995047157,0,0,1.0,0.0,0.8615938356966107,0.0060696650731282276,0.9520256390449772,-0.13840616430338926
2022-05-23,3934.222596606425,3966.4003045358572,3859.5305346304817,3942.833780373093,45640604,3922.921539846477,3980.5074730832785,45.62872860521452,-84.1369534751407,0,0,1.0,0.0,0.8615938356966107,-0.012928001376305231,0.9397178502731258,-0.13840616430338926
2022-05-24,4003.5143454714075,4005.7122370081242,3969.095576051418,4005.7122370081242,46796654,3993.5066833558885,3982.0710532239873,45.639166351554536,16.704409897723327,0,0,1.0,0.0,0.8615938356966107,0.015947529147191553,0.9547040280804927,-0.13840616430338926
2022-05-25,4042.4116586639634,4060.0400452070025,3982.5038183032198,4025.806698570224,35281805,4022.783520693482,3986.86992821581,45.39142560586347,52.74651471184871,0,0,1.0,0.0,0.8615938356966107,0.005016451600404537,0.9594932546300697,-0.13840616430338926
2022-05-26,4074.255907642627,4088.30152521245,4059.5594889112726,4082.1667080424577,72930864,4076.6759073887265,3994.1443309534566,47.424840780112525,116.01736569228407,0,0,1.0,0.0,0.8615938356966107,0.013999680981267693,0.9729258540985689,-0.13840616430338926
2022-05-27,4115.312007715231,4125.202494292988,4095.384348583583,4125.202494292988,25703721,4115.263112389854,4003.902714260913,51.730012277788205,143.5148807246099,0,0,1.0,0.0,0.8615938356966107,0.010542388228717892,0.983182816170233,-0.13840616430338926
2022-05-30,4057.2052954035717,4068.3712889391245,4057.2052954035717,4063.08958593654,42468095,4062.8887234264125,4011.135094124334,51.11947131725849,67.49369397932446,0,0,1.0,0.0,0.8615938356966107,-0.015056935615252454,0.9683790958091352,-0.13840616430338926
2022-05-31,4008.7095354298554,4066.612102859186,3959.276926898655,4020.2072712382587,76676125,4015.3654336653667,4014.5029381559893,48.41270431464473,1.1876985894333594,0,0,1.0,0.0,0.8615938356966107,-0.010554114988433616,0.9581587114795702,-0.13840616430338926
2022-06-01,4072.8412939848195,4074.551170630732,4056.168891629832,4071.34299518959,65143704,4067.3543524833844,4014.850081766535,48.79456228624567,71.73513913133931,0,0,1.0,0.0,0.8615938356966107,0.012719673514639762,0.9703461774647982,-0.13840616430338926
2022-06-02,4132.548577616825,4137.798955382871,4109.831035800366,4112.504087214231,57099838,4120.044692799156,4021.8279599185385,52.982397862821514,123.58410446039565,0,0,1.0,0.0,0.8615938356966107,0.010109954399143861,0.9801563330703509,-0.13840616430338926
2022-06-03,4112.083269921641,4112.083269921641,4108.101542540889,4108.101542540889,61847186,4109.428785001139,4019.709950376526,50.652587366607534,118.08391145649453,0,0,1.0,0.0,0.8615938356966107,-0.0010705265161996547,0.979107049725778,-0.13840616430338926
2022-06-06,4110.4294092424925,4148.704252592748,4085.198844215454,4113.543610651384,74817863,4115.815569153196,4025.91147513341,54.37441993138348,110.22841761896856,0,-1,0.0,0.056150318633701235,0.9099726041038083,0.001324716065107312,0.9804040885640095,-0.09002739589619169
2022-06-07,4198.747445986999,4236.520872570481,4193.797766965033,4202.426392121026,38065499,4210.915010552179,4037.8890365750185,60.89721203165159,189.4186046779174,0,0,0.0,0.0,0.9099726041038083,0.021607351199460556,1.001588024022999,-0.09002739589619169
2022-06-08,4137.132158757323,4219.355293953916,4095.0105661432526,4156.624952520259,26635015,4156.996937539142,4042.8176721037526,65.82584756038575,115.63772152030539,0,0,0.0,0.0,0.9099726041038083,-0.0108988082900483,0.9906719081635641,-0.09002739589619169
2022-06-09,4203.820801036525,4205.067240064874,4115.769357869969,4192.712923709428,65181314,4171.183173881423,4048.824225502414,71.83240095904705,113.55966271986169,0,0,0.0,0.0,0.9099726041038083,0.008682036893246092,0.9992729582193427,-0.09002739589619169
2022-06-10,4173.786969412588,4208.209719304018,4173.786969412588,4174.761824688478,63731266,4185.586171135028,4057.4974086888346,75.96809401724563,112.40575323382103,0,0,0.0,0.0,0.9099726041038083,-0.004281499675171663,0.9949945713733187,-0.09002739589619169
2022-06-13,4153.359983509144,4174.677618577202,4138.848917453261,4155.6099959080775,75586411,4156.3788439795135,4066.2716676494697,75.66542121585738,79.39088942004932,0,0,0.0,0.0,0.9099726041038083,-0.004587526087630023,0.9904300078200934,-0.09002739589619169
2022-06-14,4271.693972459089,4280.985215558019,4231.162303344324,4231.162303344324,63736277,4247.76994074889,4081.2097928467483,77.72843087120376,142.85647781237407,0,0,0.0,0.0,0.9099726041038083,0.01818079836910602,1.0084368160909827,-0.09002739589619169
2022-06-15,4290.798815817291,4290.798815817291,4234.48245576898,4286.956593566195,62524496,4270.745955050822,4099.1885335674015,76.90543229889224,148.71721138992643,0,0,0.0,0.0,0.9099726041038083,0.013186516191489694,1.0217345844944608,-0.09002739589619169
2022-06-16,4332.0299606892095,4378.597764383198,4332.0299606892095,4341.822390331672,43239538,4350.816705134694,4118.315504688385,80.55978886253868,192.40467544176562,0,0,0.0,0.0,0.9099726041038083,0.012798309375891215,1.0348110598068685,-0.09002739589619169
2022-06-17,4426.374765476108,4444.594405107399,4426.374765476108,4432.043671934841,19357832,4434.337614172782,4140.338933619878,92.16799496155727,212.65420870916518,0,0,0.0,0.0,0.9099726041038083,0.020779588267837212,1.0563140075646595,-0.09002739589619169
2022-06-20,4444.983318240815,4445.734305791778,4423.157622356683,4429.721434517589,71487805,4432.8711208886825,4165.836412671988,97.75343901885961,182.1144510085048,0,-1,0.0,0.0,0.9099726041038083,-0.0005239653733462024,1.055760535601315,-0.09002739589619169
2022-06-21,4476.4518736961845,4495.2944831217455,4464.457616153965,4474.931241799523,52179476,4478.227780358411,4190.0724675221145,109.51768542516626,175.40869417125265,0,-1,0.0,0.0,0.9099726041038083,0.010206015874869134,1.0665356443877225,-0.09002739589619169
2022-06-22,4429.454829227222,4473.177390799483,4429.454829227222,4448.650015277868,40883787,4450.427411768192,4211.45466207585,118.5013893591527,134.44160218131313,0,0,0.0,0.0,0.9099726041038083,-0.005872990019638147,1.0602718911926452,-0.09002739589619169
2022-06-23,4480.323234112904,4482.7580223126615,4408.017668878008,4468.001884277611,49100068,4452.925858489427,4230.267159630885,127.59851095648226,116.33296616054321,0,0,0.0,0.0,0.9099726041038083,0.004350054271134551,1.0648841314614916,-0.09002739589619169
2022-06-24,4445.673604895846,4478.159735525868,4445.673604895846,4454.602553945383,66112266,4459.4786314556995,4247.4779355841765,135.02995978100074,104.66847318691732,0,0,0.0,0.0,0.9099726041038083,-0.002998953599231524,1.0616905933626806,-0.09002739589619169
2022-06-27,4482.572309285841,4517.558571081239,4423.3539613842095,4457.5215138677295,55600430,4466.144682111059,4267.640733518409,138.72091577640853,95.39726939355955,0,-1,0.0,0.0,0.9099726041038083,0.0006552683178797647,1.0623862855719022,-0.09002739589619169
2022-06-28,4510.846173577545,4540.8478281928865,4491.902256054279,4496.277585849009,29754093,4509.675890032057,4292.356256336743,140.36993873803092,103.21280831165836,0,0,0.0,0.0,0.9099726041038083,0.008694533915474256,1.0716232391631417,-0.09002739589619169
2022-06-29,4427.295977627232,4474.097274347896,4373.9363732563925,4433.245240622097,31734323,4427.092962742128,4310.343186849681,135.85667886563223,57.29065702046082,0,0,0.0,0.0,0.9099726041038083,-0.014018784210585888,1.0566003842182645,-0.09002739589619169
2022-06-30,4597.356960832813,4597.356960832813,4529.027873969674,4579.7567309175965,28750087,4568.713855240028,4332.776644971725,137.0169417704189,114.79709843163404,0,0,0.0,0.0,0.9099726041038083,0.033048361266596604,1.0915192954303345,-0.09002739589619169
2022-07-01,4504.08514525095,4504.08514525095,4503.168450868276,4503.168450868276,79049347,4503.4740156625,4352.4789065047935,130.6101851368247,77.07163572250114,0,0,0.0,0.0,0.9099726041038083,-0.016723220151035334,1.07326557795375,-0.09002739589619169
2022-07-04,4422.868767040006,4454.515176287848,4384.743276377734,4411.582522716999,29689114,4416.946991794193,4367.535477636842,118.98910830730506,27.684054370051737,0,0,0.0,0.0,0.9099726041038083,-0.02033810841200434,1.0514373862744542,-0.09002739589619169
2022-07-05,4497.328673775222,4532.366250642948,4490.7981620402625,4490.7981620402625,32004581,4504.654191574491,4382.222436687958,113.60793293461957,71.84460434759214,0,0,0.0,0.0,0.9099726041038083,0.01795628641544167,1.0703172971303017,-0.09002739589619169
2022-07-06,4532.094267722486,4601.953019452166,4523.323633502397,4543.630864382161,34466478,4556.302505778908,4402.187715099946,103.06455006693105,99.68819901629833,0,0,0.0,0.0,0.9099726041038083,0.0117646575142214,1.0829092135625868,-0.09002739589619169
2022-07-07,4575.556254489913,4586.131407818871,4515.405453488136,4584.407137824379,78370266,4561.981333043795,4421.727623058066,90.2121130505252,103.6473597192556,0,0,0.0,0.0,0.9099726041038083,0.00897438076712298,1.0926276531813233,-0.09002739589619169
2022-07-08,4639.791889854934,4639.791889854934,4625.499639683107,4625.499639683107,39041075,4630.2637230737155,4443.961500654999,81.47318707282906,152.44460917117857,0,0,0.0,0.0,0.9099726041038083,0.008963536750409284,1.1024214613051275,-0.09002739589619169
2022-07-11,4615.846310441623,4620.486785435888,4585.651300340025,4620.486785435888,24553939,4608.874957070601,4466.586306309554,72.28914950485223,131.22176862932622,0,0,0.0,0.0,0.9099726041038083,-0.0010837433007695463,1.1012267194318135,-0.09002739589619169
2022-07-12,4546.264014341202,4559.264427040112,4546.264014341202,4551.775966462856,22229115,4552.434802614723,4481.819549402846,65.99993294652094,71.32861106499965,0,0,0.0,0.0,0.9099726041038083,-0.014870904769084925,1.0848504817579712,-0.09002739589619169
2022-07-13,4540.106788359638,4598.591089301801,4535.629367452596,4553.153246779348,45680460,4562.457901177914,4496.4051467092,59.47817081767325,74.03585053211603,0,0,0.0,0.0,0.9099726041038083,0.0003025808665979568,1.0851787367568706,-0.09002739589619169
2022-07-14,4506.069093336628,4506.069093336628,4440.681227581688,4500.350061094458,41084035,4482.366794004258,4502.982651152679,52.90066637419504,-25.980589107131486,0,0,0.0,0.0,0.9099726041038083,-0.011597058746537825,1.0725938551962075,-0.09002739589619169
2022-07-15,4594.805330513904,4602.364358169925,4552.78482749805,4566.549464318564,12326344,4573.899549995513,4509.960747943815,53.52426444446801,79.63840040938848,0,0,0.0,0.0,0.9099726041038083,0.014709834196321658,1.0883715329661372,-0.09002739589619169
2022-07-18,4537.417409852656,4565.000591989972,4537.417409852656,4551.995625319366,55400140,4551.471209053998,4515.890752352081,52.33830658804705,45.32111566896154,0,0,0.0,0.0,0.9099726041038083,-0.003187053838552889,1.0849028342942257,-0.09002739589619169
2022-07-19,4488.968913392717,4515.32480446101,4483.965245455162,4488.642775925024,23886255,4495.977608613733,4516.778243764847,51.53956431655752,-26.905718518632735,0,0,0.0,0.0,0.9099726041038083,-0.013917598919023,1.0698035917804074,-0.09002739589619169
2022-07-20,4480.542161028892,4480.542161028892,4442.253403374854,4461.6397031300385,66435455,4461.478422511262,4517.330794302,51.042268833119444,-72.94917600331766,0,0,0.0,0.0,0.9099726041038083,-0.0060158658514366525,1.0633677968848714,-0.09002739589619169
2022-07-21,4486.494101223531,4507.810852770693,4486.494101223531,4487.566289291291,44631269,4493.957081095171,4519.382355432287,49.19586381586087,-34.45448778957312,0,0,0.0,0.0,0.9099726041038083,0.005810999517299242,1.069547026639281,-0.09002739589619169
2022-07-22,4449.267444508377,4449.267444508377,4431.080808838753,4443.237458577474,59781286,4441.195237308201,4518.4681857249125,50.01861655249841,-102.99225067611543,0,0,0.0,0.0,0.9099726041038083,-0.009878145047037767,1.0589818859755102,-0.09002739589619169
2022-07-25,4366.404671210879,4392.975109323912,4366.404671210879,4380.365687683414,21488057,4379.915156072735,4514.156709422996,53.89894522422287,-166.0410394449685,0,0,0.0,0.0,0.9099726041038083,-0.014149991190025024,1.0439973016185606,-0.09002739589619169
2022-07-26,4399.959254518889,4399.959254518889,4347.954001157485,4394.312908300959,26125202,4380.742054659111,4507.710017654349,59.7009678160055,-141.78213814617428,0,0,0.0,0.0,0.9099726041038083,0.003184031108809382,1.047321421504427,-0.09002739589619169
2022-07-27,4405.955666402525,4457.9636863235955,4396.982398060111,4408.430703974281,53480786,4421.12559611933,4507.411649323209,59.969499314031374,-95.92215397368366,0,0,0.0,0.0,0.9099726041038083,0.0032127424623433765,1.0506861955070161,-0.09002739589619169
2022-07-28,4381.412673474971,4406.3447800729255,4368.494206150103,4368.494206150103,45183472,4381.111064124377,4498.0315097674265,62.54990913718939,-124.61563068153109,0,0,0.0,0.0,0.9099726041038083,-0.009059118880597072,1.0411679043557158,-0.09002739589619169
2022-07-29,4346.659268638336,4360.683220912481,4292.178748218909,4331.230739738912,37577420,4328.030902956768,4489.259354132139,71.0421967639023,-151.29829736843035,0,0,0.0,0.0,0.9099726041038083,-0.008530048262106016,1.0322866918826057,-0.09002739589619169
2022-08-01,4378.434593822064,4401.710560997487,4344.682101404287,4344.682101404287,30440505,4363.691587935354,4486.596583939198,73.97124397613857,-110.7682656100714,0,0,0.0,0.0,0.9099726041038083,0.0031056672972786803,1.0354926309030015,-0.09002739589619169
2022-08-02,4244.628951212198,4244.628951212198,4217.9802433178675,4237.260780476435,39354523,4233.289991668833,4473.0283739439155,86.66753521392634,-184.41229208709112,0,0,0.0,0.0,0.9099726041038083,-0.02472478271612366,1.0098903005997775,-0.09002739589619169
2022-08-03,4136.904966928595,4192.726714990682,4094.3198954277336,4132.865549809424,43196609,4139.970720075947,4452.211784658767,100.0833751008247,-207.98730010071873,0,0,0.0,0.0,0.9099726041038083,-0.024637433491943916,0.9850091954845912,-0.09002739589619169
2022-08-04,4080.5636750888775,4117.308111816223,4078.1854693863693,4078.1854693863693,40877053,4091.2263501963207,4428.674035516393,113.89628958387648,-197.51751735603648,0,0,0.0,0.0,0.9099726041038083,-0.013230549061915675,0.9719769829972942,-0.09002739589619169
2022-08-05,4055.6736193829347,4070.4526076055386,4036.748993039592,4059.975158509838,37631757,4055.7255863849896,4399.947128681956,124.58207440631782,-184.20067998670305,0,1,1.0,0.0,0.9099726041038083,-0.004465297376303856,0.9676368167252887,-0.09002739589619169
2022-08-08,4083.7751763057986,4123.748514471748,4079.63250723292,4079.63250723292,30239727,4094.337842979196,4374.220272977387,131.32689286443025,-142.0792669313187,0,0,1.0,0.0,0.9099726041038083,0.004841741132794786,0.9723218637024341,-0.09002739589619169
2022-08-09,4179.541103406545,4183.248315760857,4159.192329655788,4183.248315760857,77492947,4175.229653725834,4355.360015532942,136.9709060742707,-87.6732959671667,0,0,1.0,0.0,0.9099726041038083,0.025398319173168815,0.9970172047357989,-0.09002739589619169
2022-08-10,4244.656150444939,4244.656150444939,4224.019130235227,4242.512057275926,52474638,4237.062445985364,4339.0902427733145,135.78484482132674,-50.092873973873395,0,0,1.0,0.0,0.9099726041038083,0.014166919351114471,1.0111418670669645,-0.09002739589619169
2022-08-11,4245.349556374025,4245.349556374025,4224.242616730772,4228.634640629585,26419167,4232.742271244794,4326.609016635341,135.32872708214552,-46.241349940710705,0,0,1.0,0.0,0.9099726041038083,-0.0032710376444401446,1.007834383955919,-0.09002739589619169
2022-08-12,4212.275220574726,4228.523690554047,4212.275220574726,4225.033247986185,49162400,4221.944053038319,4309.0112417874825,129.95722607877389,-44.66453636387895,0,0,1.0,0.0,0.9099726041038083,-0.0008516679612839972,1.0069760437008233,-0.09002739589619169
2022-08-15,4164.9461763033605,4164.9461763033605,4084.4513612241403,4150.752116253725,67101200,4133.383217927075,4288.1068422311355,126.61562890846842,-81.46631166989754,0,0,1.0,0.0,0.9099726041038083,-0.017581194601927863,0.9892722019170397,-0.09002739589619169
2022-08-16,4163.8448663646495,4194.482765380541,4102.9651453113975,4147.456832708144,41074455,4148.301581133361,4270.723040857118,121.47397350682543,-67.18666075241117,0,0,1.0,0.0,0.9099726041038083,-0.0007939003470424089,0.9884868183726183,-0.09002739589619169
2022-08-17,4123.390055887301,4134.944090422244,4123.390055887301,4124.851101168018,59405085,4127.728415825854,4254.0355405228465,115.74843560882707,-72.74806726767824,0,0,1.0,0.0,0.9099726041038083,-0.005450504357718655,0.9830990666615309,-0.09002739589619169
2022-08-18,4120.013551592015,4171.76318573767,4120.013551592015,4146.407778566732,52609292,4146.061505298806,4236.640761733028,103.9747951297011,-58.07770131291963,0,0,1.0,0.0,0.9099726041038083,0.0052260498306495595,0.9882367913723692,-0.09002739589619169
2022-08-19,4077.8650037516263,4087.675305284957,4056.1355355143364,4085.31443556602,42191226,4076.375092121771,4218.399754473707,99.56575790679153,-95.09605533587292,0,0,1.0,0.0,0.9099726041038083,-0.014734041190186509,0.973676069782631,-0.09002739589619169
2022-08-22,4137.359978905825,4137.359978905825,4071.2439368839796,4121.323974746252,29828014,4109.975963512019,4204.902794845671,95.56148141212088,-66.22391499930016,0,0,1.0,0.0,0.9099726041038083,0.008814386199196722,0.9822584266946112,-0.09002739589619169
2022-08-23,4230.15967192212,4254.2264828379775,4186.121476439149,4230.4498984976135,50018575,4223.599285924913,4197.045656408961,86.9186291317399,20.3666577051856,0,0,1.0,0.0,0.9099726041038083,0.02647836579216767,1.0082670246190701,-0.09002739589619169
2022-08-24,4208.88691982707,4221.542710991537,4153.445884277827,4221.542710991537,21712961,4198.843768753634,4185.931565040677,74.69312862662673,11.524668958062044,0,0,1.0,0.0,0.9099726041038083,-0.0021054941483267253,1.0061441242987839,-0.09002739589619169
2022-08-25,4243.111674731944,4264.795074691141,4229.96629834847,4249.546868789791,31574879,4248.102747276468,4179.281149198281,67.3776711999918,68.09535647094845,0,0,1.0,0.0,0.9099726041038083,0.006633631284918673,1.0128185134388694,-0.09002739589619169
2022-08-26,4309.318087721026,4309.318087721026,4265.84979173295,4298.477927832156,19084970,4291.215269095377,4177.440367505212,65.35281133761532,116.06223640724457,0,0,1.0,0.0,0.9099726041038083,0.011514418019890948,1.0244805291808892,-0.09002739589619169
2022-08-29,4275.994790984893,4336.970758580524,4227.158674463332,4268.992786009331,49823623,4277.707406351063,4173.141158425997,60.83253088046304,114.59466002988913,0,0,1.0,0.0,0.9099726041038083,-0.006859437763286347,1.0174531687512742,-0.09002739589619169
2022-08-30,4281.62308033431,4325.262574849972,4265.804227712232,4284.694333368427,40479362,4291.920378643544,4176.072677774732,63.84835263408836,120.96130501881409,0,0,1.0,0.0,0.9099726041038083,0.003678044950217174,1.0211954072406824,-0.09002739589619169
2022-08-31,4280.61810333229,4305.194476600977,4277.551077021525,4285.333998702801,39627659,4289.359850775101,4183.5421343096905,67.70761339916753,104.19085944497519,0,0,1.0,0.0,0.9099726041038083,0.00014929077423153636,1.021347862293671,-0.09002739589619169
2022-09-01,4287.223038302278,4341.981704895749,4287.223038302278,4292.267630768971,63867091,4307.157457988999,4194.338689699324,68.1929348385012,110.29370179072028,0,0,1.0,0.0,0.9099726041038083,0.001617991052335288,1.0230003939961838,-0.09002739589619169
2022-09-02,4224.957609645932,4236.681484094146,4181.302547219135,4236.681484094146,79041167,4218.221838469142,4202.463502303532,61.19344794542353,17.16778151332479,0,0,1.0,0.0,0.9099726041038083,-0.01295029841018236,1.0097522336201992,-0.09002739589619169
2022-09-05,4259.229109583859,4269.464477789313,4238.687889468172,4238.687889468172,79860685,4248.946752241885,4210.193947766666,56.56523838349765,45.67328578786127,0,0,1.0,0.0,0.9099726041038083,0.00047357947052639737,1.01023043154836,-0.09002739589619169
2022-09-06,4270.824189746069,4297.182827863282,4270.824189746069,4274.957909063393,50869327,4280.988308890915,4215.481880524921,56.77036191019231,76.92561888733619,0,0,1.0,0.0,0.9099726041038083,0.008556897922430418,1.018874870229252,-0.09002739589619169
2022-09-07,4396.021624484457,4404.486663486467,4342.033258473071,4380.028059063824,41759418,4375.515993674454,4222.4045579093745,62.08055851043912,164.42231345726174,0,0,1.0,0.0,0.9099726041038083,0.024578054857024467,1.0439168326821904,-0.09002739589619169
2022-09-08,4470.166997606616,4501.628263339423,4437.484870665973,4449.858076047015,59662128,4462.990403350804,4233.916964514676,73.47349231418578,207.85132308358592,0,0,1.0,0.0,0.9099726041038083,0.015942824119285826,1.0605598151408044,-0.09002739589619169
2022-09-09,4619.619454967845,4644.491003444123,4574.755344027782,4605.825318137657,74981054,4608.357221869854,4253.237622956252,90.6073684033843,261.288241174535,0,0,1.0,0.0,0.9099726041038083,0.03504993629576458,1.0977323690993375,-0.09002739589619169
2022-09-12,4545.796900037323,4577.782554238945,4538.5551256244435,4551.6907065357755,10426941,4556.0094621330545,4274.368935166551,99.75324011076552,188.2248146551574,0,0,1.0,0.0,0.9099726041038083,-0.011753509493445224,1.0848301612778664,-0.09002739589619169
2022-09-13,4621.379670946134,4621.379670946134,4615.789072128938,4615.789072128938,48404656,4617.652605068003,4297.836486363283,114.06642259054709,186.91806138997453,0,0,1.0,0.0,0.9099726041038083,0.014082320114836344,1.1001070868792109,-0.09002739589619169
2022-09-14,4630.122130142554,4630.458240377536,4628.761813637896,4630.458240377536,10386354,4629.892764797656,4322.944703811873,131.27502280225832,155.88040762745027,0,0,1.0,0.0,0.9099726041038083,0.0031780412881459164,1.103603272622695,-0.09002739589619169
2022-09-15,4776.784521968208,4805.402689303481,4776.784521968208,4789.770094408567,38105973,4790.652435226752,4355.1742503082705,155.48511339626813,186.71806168719823,0,0,1.0,0.0,0.9099726041038083,0.034405202630235276,1.1415729668406696,-0.09002739589619169
2022-09-16,4738.0021948620615,4754.981627451245,4702.241699847394,4733.396231856455,10935709,4730.206519718365,4387.8658216881,168.07006603477848,135.79284961603426,0,0,1.0,0.0,0.9099726041038083,-0.011769638508938196,1.1281370656893788,-0.09002739589619169
2022-09-19,4658.401541983702,4674.937353466451,4614.610372427492,4674.937353466451,79594042,4654.8283597867985,4415.1084415018395,172.97222399365722,92.3924519016993,0,0,1.0,0.0,0.9099726041038083,-0.012350303149473829,1.114204230933957,-0.09002739589619169
2022-09-20,4650.47037761125,4719.548911866237,4609.62736643923,4633.959403400093,76914907,4654.37856056852,4436.647405234019,177.51416854136315,81.77043260775605,0,0,1.0,0.0,0.9099726041038083,-0.008765454372553938,1.1044377245859989,-0.09002739589619169
