date,open,high,low,close,volume,k,d,j,signal,position,strategy_returns,returns,cumulative_returns,benchmark_returns
2022-08-19,4701.240644388558,4701.240644388558,4643.157705115983,4689.077229199208,3571920,43.05279753153387,47.52166023824047,34.11507211812065,0,0,0.0,0.004315363027938446,0.9675665064627438,1.1326633090657368
2022-08-22,4749.471343635171,4770.3510834616945,4709.797453904539,4749.688575983683,2932656,56.66475350463433,50.56935799370508,68.85554452649282,1,1,0.0,0.012926071340229717,0.9675665064627438,1.147304195803181
2022-08-23,4735.086856443936,4744.569373977323,4682.372846317829,4744.569373977323,1225121,64.40884601181146,55.1825206664072,82.86149670261997,0,1,-0.001077797401759062,-0.001077797401759062,0.9665236657960491,1.1460676343219172
2022-08-24,4754.9951353121505,4772.446370423213,4743.11060985151,4759.800391047056,2969036,73.03855181096658,61.13453104792699,96.84659333704577,0,1,0.0032102000980891443,0.0032102000980891443,0.969626400162793,1.1497467407540343
2022-08-25,4794.549275149124,4794.549275149124,4757.820396766625,4786.502016245603,4022733,80.25924634141168,67.50943614575522,105.75886673272461,0,1,0.005609820371621277,0.005609820371621277,0.975065830095288,1.1561966134425214
2022-08-26,4774.699669049029,4831.184257120291,4732.125312111776,4769.484394605942,1822922,75.92814385599553,70.31567204916865,87.15308746964928,0,1,-0.0035553357299135113,-0.0035553357299135113,0.9715991437105325,1.1520859463119442
2022-08-29,4775.133720803834,4813.518724565452,4761.457157225306,4777.416677194415,4911451,74.44353205114032,71.6916253831592,79.94734538710256,0,1,0.0016631320981874698,0.0016631320981874698,0.973215041433009,1.1540020174291263
2022-08-30,4773.323921166119,4793.684759622516,4771.191076717622,4776.828435728671,3746153,73.34976289005921,72.2443378854592,75.56061289925924,0,1,-0.00012312961282012758,-0.00012312961282012758,0.9730952098417666,1.1538599256075266
2022-08-31,4775.840269030529,4824.123875715167,4775.840269030529,4779.585151895137,3074722,73.08568967442713,72.52478848178184,74.20749205971771,0,1,0.0005771017744422569,0.0005771017744422569,0.9736567848140675,1.1545258202180526
2022-09-01,4738.700001518185,4747.458209123338,4697.327817738754,4747.458209123338,2104188,63.30272951516662,69.45076882624343,51.00665089301299,-1,0,-0.006721701099740907,-0.006721701099740907,0.9671121549328126,1.1467654427426137
2022-09-02,4762.514994431363,4774.319543416671,4747.178042424731,4747.178042424731,3721914,56.71799953096182,65.2065123944829,39.740973803919644,0,0,-0.0,-5.901404209696093e-05,0.9671121549328126,1.1466977674785004
2022-09-05,4762.713392421411,4784.844238221697,4762.713392421411,4765.785612931252,2346879,54.8595658481882,61.757530212384665,41.06363711979526,0,0,0.0,0.00391971195102192,0.9671121549328126,1.151192492421896
2022-09-06,4834.208895027977,4843.3030277429925,4789.216312204208,4822.469475401166,4709726,65.14905066477625,62.88803702984852,69.67107793463171,1,1,0.0,0.011893917828806888,0.9671121549328126,1.1648846813319014
2022-09-07,4874.2166646574815,4904.9240683818525,4849.790965358875,4859.431203271981,4098192,69.46133134428148,65.0791351346595,78.22572376352545,0,1,0.007664481456928218,0.007664481456928218,0.974524568111065,1.1738129183714294
2022-09-08,4953.97600641167,4977.0444006098005,4917.959253069687,4944.104499604595,1931310,75.71549748085222,68.62458925005706,89.89731394244257,0,1,0.017424528260756356,0.017424528260756356,0.9915051989889176,1.1942660547404333
2022-09-09,4907.673888828344,4933.740723828673,4901.738742167246,4911.914052587188,4783112,76.04886260380009,71.09934703463807,85.94789374212411,0,1,-0.006510875128141191,-0.006510875128141191,0.985049632449398,1.1864903375882405
2022-09-12,4949.2632802951375,4949.2632802951375,4945.270171548941,4945.270171548941,3306569,80.24609606311412,74.14826337746342,92.44176143441553,0,1,0.00679085965361792,0.00679085965361792,0.9917389662552099,1.1945476269511761
2022-09-13,4950.789802272419,4951.029388589052,4950.789802272419,4951.029388589052,1211463,83.73056747044791,77.34236474179158,96.50697292776056,0,1,0.0011645909809427923,0.0011645909809427923,0.9928939365107602,1.19593878634383
2022-09-14,5027.907800956422,5049.032318138503,5027.907800956422,5037.011714674563,3990996,87.82629370271437,80.83700772876584,101.80486565061145,0,1,0.017366555384155102,0.017366555384155102,1.010137084049766,1.2167081235129293
2022-09-15,5006.282677445396,5020.381953008707,4977.263735560488,5003.037114395693,2667788,86.52942068782153,82.73447871511773,94.11930463322912,0,1,-0.006744991316953053,-0.006744991316953053,1.003323718188918,1.2085014377845684
2022-09-16,4956.060755757499,4967.775164943506,4916.009540231776,4967.775164943506,1268602,80.5946526220463,82.02120335076059,77.74155116461773,-1,0,-0.007048108707953471,-0.007048108707953471,0.9962521835538545,1.1999837882773448
2022-09-19,4953.837722911214,5016.518479335189,4922.120818428336,4942.098465943716,3394820,69.17293140890095,77.73844603680737,52.0419021530881,0,0,-0.0,-0.005168651588941531,0.9962521835538545,1.193781490163361
2022-09-20,4850.904412344649,4906.79610333695,4850.904412344649,4855.416233079593,1662213,46.87436303196012,67.45041836852495,5.722252358830474,0,0,-0.0,-0.01753956005964974,0.9962521835538545,1.1728430880185425
2022-09-21,4834.581003081563,4861.683745799156,4781.23759231496,4832.636739994411,2351197,37.647404577674536,57.516080438241474,-2.089947143459341,0,0,-0.0,-0.0046915633988261485,0.9962521835538545,1.1673406203142285
2022-09-22,4803.221637358978,4816.632360266362,4760.7754921218875,4800.501789490381,4440094,29.692124200864605,48.241428359115844,-7.4064841156378804,0,0,-0.0,-0.006649568803316908,0.9962521835538545,1.1595783085425424
2022-09-23,4802.2421571017485,4814.046250301871,4793.349315817701,4804.730094139105,1542608,24.877555036223633,40.45347058481844,-6.274276060965988,0,0,0.0,0.0008808047229522664,0.9962521835538545,1.1605996705933397
2022-09-26,4822.24937959053,4822.24937959053,4778.434421113809,4816.597643627098,3191306,23.040177438808822,34.649039536148564,-0.17754675587066515,0,0,0.0,0.002469972143173793,0.9962521835538545,1.163466319449082
2022-09-27,4885.184718902889,4906.3929341755365,4855.7831058855845,4889.829114356223,3673683,31.930535658563976,33.7428715769537,28.305863821784527,0,0,0.0,0.015203983423032863,0.9962521835538545,1.181155642083243
2022-09-28,4934.604665887428,4947.147142450573,4900.809270455067,4926.020608999747,4846703,42.82493815515143,36.77022710301961,54.93436025941509,1,1,0.0,0.007401382297239856,0.9962521835538545,1.1898978265428428
2022-09-29,4887.917898367046,4901.111491322935,4852.9429410868315,4901.111491322935,3507720,46.84123897687101,40.127231060970075,60.26925480867288,0,1,-0.005056640979394955,-0.005056640979394955,0.9912144939366844,1.1838809404318533
2022-09-30,4864.566261535659,4886.053082275559,4825.059583409532,4863.3370085629895,4742849,49.57104012037233,43.27516741410416,62.16278553290866,0,1,-0.007707329822392861,-0.007707329822392861,0.9835748769071782,1.1747563795535003
2022-10-03,4900.10204408525,4900.10204408525,4881.173546208889,4881.173546208889,1093476,54.58104539391539,47.043793407374565,69.65554936699704,0,1,0.00366755123375051,0.00366755123375051,0.9871821881604651,1.179064858762688
2022-10-04,4816.8680012030345,4826.524247991503,4780.4944154723835,4826.524247991503,1114560,48.146797993764864,47.411461602837996,49.6174707756186,0,1,-0.01119593427687715,-0.01119593427687715,0.9761297612625167,1.1658641260958054
2022-10-05,4891.306364562706,4897.945480393189,4844.120190955034,4897.945480393189,1920707,55.71020436570705,50.177709190461016,66.77519471619911,0,1,0.01479765328671201,0.01479765328671201,0.9905741910325204,1.1831161792131866
2022-10-06,4948.372201878271,4948.372201878271,4912.889549788278,4943.291409361426,2349987,69.47687099970794,56.61076312687665,95.20908674537051,0,1,0.009258153066374453,0.009258153066374453,0.9997450785166996,1.1940696498956465
2022-10-07,4924.468791840917,4983.931446422589,4922.70073710027,4922.70073710027,4707957,69.61854269453784,60.946689649430375,86.96224878475276,0,1,-0.0041653769838780885,-0.0041653769838780885,0.9955807633769007,1.1890958996588237
2022-10-10,4855.765090368695,4880.422395826743,4833.027555030747,4852.3623218034845,1869241,58.18798035761119,60.02711988549064,54.509701301852274,-1,0,-0.014288582437415931,-0.014288582437415931,0.9813553255662844,1.1721054048705553
2022-10-11,4909.516019725999,4909.516019725999,4878.610023966003,4904.717370496682,1549656,59.14602544041888,59.73342173713338,57.971232846989864,0,0,0.0,0.010789600038304314,0.9813553255662844,1.1847519533918434
2022-10-12,4904.569863907032,4924.950624402139,4884.743055850869,4898.3516859557485,4438856,58.74169924897599,59.40284757441425,57.41940259809948,0,0,-0.0,-0.0012978697976002707,0.9813553255662844,1.1832142996138881
2022-10-13,4957.0759307956,4957.0759307956,4888.088060418786,4946.098561212246,4580885,66.29551522874397,61.700403459190824,75.48573876785025,1,1,0.0,0.009747539237207947,0.9813553255662844,1.1947477274254
2022-10-14,4884.576840460417,4921.639050206864,4878.007052238136,4880.576537816887,4349718,60.59555239052807,61.33211976963657,59.12241763231107,-1,0,-0.013247213452070805,-0.013247213452070805,0.9683551020961814,1.1789206492588191
2022-10-17,4852.537459906349,4858.008385598363,4849.6230291488555,4854.8800138375345,2494475,45.22404957085025,55.96276303670779,23.74662263913517,0,0,-0.0,-0.005265059113456094,0.9683551020961814,1.1727135623503975
2022-10-18,4859.922682656573,4865.682067922091,4828.901292890691,4853.394152119999,4403209,35.415623443318985,49.11371650557819,8.01943731880057,0,0,-0.0,-0.0003060552914389003,0.9683551020961814,1.172354647159298
2022-10-19,4872.0487403173365,4900.341475482987,4853.6061829053415,4853.6061829053415,3097953,28.92226184112109,42.38323161742582,2.000322288511626,0,0,0.0,4.3687114356982804e-05,0.9683551020961814,1.1724058639508355
2022-10-20,4832.6849792966395,4833.967273675436,4792.213975636731,4833.967273675436,3727978,27.723580535697707,37.49668125684978,8.177379093393554,0,0,-0.0,-0.0040462510739075475,0.9683551020961814,1.1676620154647688
2022-10-21,4847.8112297923035,4857.278349978295,4847.8112297923035,4857.278349978295,3995785,31.63771128258316,35.543691265427576,23.82575131689434,0,0,0.0,0.004822348804429222,0.9683551020961814,1.1732928889890226
2022-10-24,4823.663200137813,4823.663200137813,4802.285303129339,4813.006427383991,4980125,25.295820049905213,32.12773419358679,11.631991762542057,0,0,-0.0,-0.009114553337158937,0.9683551020961814,1.162598848372223
2022-10-25,4804.625330869584,4845.150843311522,4783.278042541032,4805.782382223343,3706709,21.180069738511424,28.478512708561666,6.583183798410943,0,0,-0.0,-0.0015009423464605876,0.9683551020961814,1.1608538545287548
2022-10-26,4788.208785653131,4809.105981873873,4788.208785653131,4809.105981873873,2826629,20.34240151575922,25.766475644294182,9.494253258689298,0,0,0.0,0.0006915834688694389,0.9683551020961814,1.1616566818643201
2022-10-27,4836.421432791222,4836.421432791222,4811.164110911263,4828.238325152856,4024625,26.363857440179743,25.965602909589368,27.160366501360492,1,1,0.0,0.00397835758893561,0.9683551020961814,1.1662781675403529
2022-10-28,4850.104713385511,4858.91641882177,4850.104713385511,4855.303074559832,3395265,38.08473799440377,30.0053146045275,54.243584774156304,0,1,0.005605512318225925,0.005605512318225925,0.9737832285493985,1.1728157541749782
2022-10-31,4808.094487539681,4836.658637659017,4768.649772220927,4808.965230353262,2524061,35.5943300259764,31.868319745010464,43.04635058790826,0,1,-0.009543759368877414,-0.009543759368877414,0.9644896757386745,1.1616226828331038
2022-11-01,4749.4498350136,4789.02137756494,4713.9638645716595,4746.298479537168,1091679,31.165231213840066,31.633956901286993,30.22777983894622,-1,0,-0.013031233917133345,-0.013031233917133345,0.9519211851634637,1.1464853059296576
2022-11-02,4797.98293767478,4799.437102462147,4796.155605460759,4796.155605460759,3778217,39.67765846936216,34.315190757312045,50.40259389346238,1,1,0.0,0.010504422791474566,0.9519211851634637,1.1585284723073557
2022-11-03,4815.075131440278,4815.075131440278,4779.510513926139,4808.252684232094,2764239,48.134457875832,38.921613130152025,66.56014736719195,0,1,0.0025222448490958005,0.0025222448490958005,0.9543221634694874,1.1614505647791638
2022-11-04,4773.013612172298,4819.06784930175,4773.013612172298,4777.174400855113,2339083,46.62555267671271,41.489592979005586,56.897472072126945,0,1,-0.006463529564262993,-0.006463529564262993,0.948153873952071,1.1539434947162837
2022-11-07,4843.105433140145,4843.105433140145,4838.140477277581,4838.140477277581,2210368,59.639393299842624,47.5395264192846,83.83912706095867,0,1,0.012761953260813641,0.012761953260813641,0.9602541693755067,1.1686700676614727
2022-11-08,4839.235083098408,4846.868048516172,4817.496205164808,4841.748402521552,4024628,69.14496663183043,54.74133982346654,97.95222024855822,0,1,0.000745725606958958,0.000745725606958958,0.9609702554987991,1.1695415748570144
2022-11-09,4895.186816138468,4907.28207630279,4887.964257690897,4887.964257690897,4703367,76.09905884475798,61.86057949723035,104.57601753981325,0,1,0.009545282267305888,0.009545282267305888,0.9701429878380202,1.180705179312374
2022-11-10,4895.792055058084,4915.426251486054,4846.898244212466,4889.774039162341,4781039,79.82170480483703,67.84762126643257,103.76987188164594,0,1,0.0003702525992483885,0.0003702525992483885,0.9705021858009099,1.1811423384739603
2022-11-11,4962.079236331,4973.622005031562,4962.079236331,4971.380078987918,2740081,86.2599983688023,73.98508030055581,110.80983450529527,0,1,0.01668912288625024,0.01668912288625024,0.9866990160411157,1.2008545681069052
2022-11-14,5051.787402568881,5056.829455415666,5030.7426850878965,5040.838880818703,1612236,88.96195310952075,78.97737123687745,108.93111685480733,0,1,0.013971734352873133,0.013971734352873133,1.0004849125794835,1.217632589128929
2022-11-15,5024.804447416895,5030.196450255053,5024.804447416895,5030.196450255053,4890702,89.51333420292606,82.48935889222699,103.56128482432422,0,1,-0.0021112419609653488,-0.0021112419609653488,0.9983726468507329,1.2150618721137212
2022-11-16,5076.639467197737,5076.639467197737,5036.882680838508,5068.448268899998,4364916,92.10962499973645,85.69611426139681,104.93664647641572,0,1,0.0076044383202977794,0.0076044383202977794,1.0059647100643818,1.2243017351755556
2022-11-17,5097.468688166991,5120.558394270287,5036.140257755688,5093.726965582215,4988395,91.78860337573062,87.72694396617474,99.91192219484233,0,1,0.004987462698855305,0.004987462698855305,1.0109819215321927,1.2304078944118875
2022-11-18,5166.938335800657,5166.938335800657,5145.522053428477,5148.012351256618,3374151,92.7203832918113,89.39142374138693,99.37830239266006,0,1,0.010657301822654341,0.010657301822654341,1.0217562610072084,1.2435207227076115
2022-11-21,5106.750349573993,5125.867603172726,5040.996657214363,5109.03374006138,3526537,89.1159490694836,89.29959885075249,88.74864950694587,-1,0,-0.007571584630274519,-0.007571584630274519,1.0140199470054794,1.2341053003161306
2022-11-22,5132.5857165216885,5163.05861693336,5112.615661399295,5136.1740202277915,4407405,89.539751284749,89.37964966208466,89.85995453007769,1,1,0.0,0.005312213922878728,1.0140199470054794,1.2406611316747684
2022-11-23,5178.089636395602,5184.956532595018,5178.089636395602,5178.2907571269525,1177476,92.02957331239014,90.26295754551981,95.5628048461308,0,1,0.008200021403732105,0.008200021403732105,1.0223349322747357,1.2508345795092801
2022-11-24,5104.7068954212145,5127.48095116613,5097.381529262715,5107.804061273328,2199217,78.62821449101818,86.38470986068593,63.11522375168269,-1,0,-0.013611961776501702,-0.013611961776501702,1.0084189482538295,1.2338082670242732
2022-11-25,5068.517355489193,5068.517355489193,5060.421269459353,5060.421269459353,3746514,59.8319345044474,77.53378474193975,24.428234029462686,0,0,-0.0,-0.00927654844343484,1.0084189482538295,1.222362784865312
2022-11-28,4962.790830963562,4988.678869792867,4962.790830963562,4978.885682457059,2832942,42.302798257636844,65.79012258050545,-4.671850388100381,0,0,-0.0,-0.016112410935899213,1.0084189482538295,1.202667573362812
2022-11-29,4957.760818726125,4998.293858994916,4937.082411101512,4968.230693397918,3675877,32.39058867752646,54.656944612845784,-12.142123193112198,0,0,-0.0,-0.0021400348870599384,1.0084189482538295,1.2000938227982798
2022-11-30,4986.470703507903,5016.056139775702,4982.833646891382,4997.142630508713,3253962,29.67043545325881,46.328108226316786,-3.6449100928571454,0,0,0.0,0.005819362846659848,1.0084189482538295,1.2070776042031781
2022-12-01,5067.149877515661,5067.149877515661,5041.166937209462,5057.5374450542095,1924276,35.9787049419535,42.87830713152903,22.179500562802446,0,0,0.0,0.012085869668152283,1.0084189482538295,1.2216661868069232
2022-12-02,5078.207784745694,5081.74967763925,5005.674502124863,5060.893321160917,4236138,40.63550561308298,42.13070662538034,37.64510358848824,0,0,0.0,0.000663539547292924,1.0084189482538295,1.2224768106354602
2022-12-05,5125.451867555967,5160.219675413752,5087.038339398027,5126.522790154459,2068307,52.5656842545024,45.609032501754356,66.47898775999849,1,1,0.0,0.012967961351630697,1.0084189482538295,1.2383298426690457
2022-12-06,5070.185000404897,5071.8974933542395,5042.461191681766,5071.8974933542395,3762643,55.18312431532864,48.80039643961245,67.94858006676101,0,1,-0.010655428452425397,-0.010655428452425397,0.9976738123006408,1.2251349076299825
2022-12-07,5005.137108348042,5048.4518327997375,4938.471981735292,5004.435965218991,3949908,46.850352106901134,48.15038166204201,44.25029299661938,-1,0,-0.01330104329270132,-0.01330104329270132,0.9844037097312356,1.2088393351841964
2022-12-08,5014.609585738953,5014.609585738953,4989.16296259867,5002.983868927741,3282321,41.0782494051768,45.79300424308693,31.648739729356535,0,0,-0.0,-0.0002901618286940133,0.9844037097312356,1.208488576152102
2022-12-09,5009.904148776035,5044.949078811511,4997.9049516329205,5019.21331517403,2931441,39.6546148086388,43.74687443160422,31.470095562707954,0,0,0.0,0.0032439533429411416,0.9844037097312356,1.2124088567086169
2022-12-12,5021.262970009678,5063.971029892008,4961.8334857016225,5018.870284001528,1265033,38.52196244083505,42.005237101347824,31.5554131198095,0,0,-0.0,-6.834361302499037e-05,0.9844037097312356,1.212325996306886
2022-12-13,4946.8657038510955,4946.8657038510955,4932.402905296269,4937.236141884612,1533857,26.388490149707895,36.79965478413451,5.566160880854667,0,0,-0.0,-0.016265441722440488,0.9844037097312356,1.1926069784653568
2022-12-14,4939.780089805392,4939.780089805392,4934.834456254098,4934.834456254098,2922201,17.94810258821019,30.515804052159737,-7.187300339688903,0,0,-0.0,-0.0004864433382353317,0.9844037097312356,1.1920268427455494
2022-12-15,4885.770897461972,4891.524609764004,4874.811427755203,4883.919094907272,4352477,13.02910225816499,24.686903454161484,-10.286500133828,0,0,-0.0,-0.01031754191516987,0.9844037097312356,1.1797280558315146
2022-12-16,4921.904801872299,4921.904801872299,4889.3749445615085,4912.070384143376,2133768,14.987707048324738,21.453837985549235,2.0554451738757464,0,0,0.0,0.0057640777189489345,0.9844037097312356,1.186528100032552
2022-12-19,4901.556132286885,4985.735447879974,4901.556132286885,4928.200272533043,4924845,19.39988200058027,20.769185990559578,16.661274020621654,0,0,0.0,0.003283725013740746,0.9844037097312356,1.1904243320341352
2022-12-20,4898.8057167600655,4898.8057167600655,4892.173149885707,4892.173149885707,2135730,15.992703219912332,19.177025067010497,9.624059525716007,0,0,-0.0,-0.0073104014964916475,0.9844037097312356,1.1817218522157729
2022-12-21,4866.914127383011,4874.37229419391,4866.1595922011975,4873.289127212929,3305694,11.863204703669563,16.739084945896852,2.111444219214981,0,0,-0.0,-0.003860047895733021,0.9844037097312356,1.1771603492667857
2022-12-22,4815.0004580397,4852.1310673211465,4798.2706590809075,4832.694236137945,2156649,12.227399173358071,15.235189688383924,6.211818143306363,0,0,-0.0,-0.008330080570901899,0.9844037097312356,1.1673545087125223
2022-12-23,4837.004391113488,4837.004391113488,4824.25063459663,4832.064063692626,2268470,14.160444243743118,14.876941206836987,12.727450317555384,0,0,-0.0,-0.00013039774803180748,0.9844037097312356,1.1672022883134314
2022-12-26,4885.635987208403,4885.635987208403,4872.25037049719,4872.25037049719,3616387,22.594715167473964,17.449532527049314,32.885080448323265,1,1,0.0,0.0083165923040045,0.9844037097312356,1.1769094338816353
2022-12-27,4833.576679620893,4857.084781239203,4805.977837091665,4834.90578085678,3891196,21.577277292119856,18.825447448739496,27.080936978880572,0,1,-0.0076647517677952415,-0.0076647517677952415,0.9768584996568489,1.1678887152177562
2022-12-28,4866.512793589917,4866.512793589917,4857.2560822099485,4857.2560822099485,2624508,24.873118597131864,20.84133783153695,32.93668012832169,0,1,0.004622696359805278,0.004622696359805278,0.9813742198872575,1.173287510130251
2022-12-29,4853.939786727853,4853.939786727853,4811.1073752138245,4838.338291463612,4702085,23.706551637156952,21.79640910007695,27.52683671131696,0,1,-0.0038947484806544086,-0.0038947484806544086,0.9775520141353982,1.1687178503828004
2022-12-30,4821.666884253742,4821.666884253742,4795.372154403899,4809.019984483399,2916749,20.20262746176006,21.26514855397132,18.07758527733754,-1,0,-0.006059581867588815,-0.006059581867588815,0.9716284576759184,1.1616359088882935
2023-01-02,4823.006826306585,4823.006826306585,4776.6537074284615,4807.239422033922,3517699,22.823368692807676,21.78455526691677,24.90099554458949,1,1,-0.0,-0.0003702547411368329,0.9716284576759184,1.1612058076855527
2023-01-03,4775.511886641155,4790.407097716863,4759.45227288731,4768.434314253199,1842329,17.588320971444546,20.38581050175936,11.99334191081492,-1,0,-0.008072222823531594,-0.008072222823531594,0.9637852562638741,1.151832295661936
2023-01-04,4749.713150265719,4804.914528782678,4693.3806668290845,4748.996682064,2193582,21.36828266663679,20.71330122338517,22.678245553140037,1,1,-0.0,-0.0040763132945121905,0.9637852562638741,1.1471370663620808
2023-01-05,4688.822464411986,4718.437894087996,4676.939124919642,4703.893417286588,4549039,18.550696289621712,19.99243291213068,15.667223044603773,-1,0,-0.0094974302567441,-0.0094974302567441,0.9546317730100298,1.136242212079381
2023-01-06,4783.042461134693,4805.143558866756,4744.910112157728,4785.397474753351,2533286,31.437703018576148,23.807522947612505,46.69806316050344,1,1,0.0,0.017326935420611145,0.9546317730100298,1.1559298075102526
2023-01-09,4781.7478862194575,4820.785479613064,4778.697652907311,4789.825894975649,1888976,40.80770386869631,29.474249921307106,63.47461176347471,0,1,0.0009254028000100778,0.0009254028000100778,0.9555151919257519,1.1569995081907378
2023-01-10,4785.646036161536,4785.646036161536,4764.957138164959,4764.957138164959,2591570,43.780970967945336,34.24315693685318,62.856599030129644,0,1,-0.005191995983982678,-0.005191995983982678,0.9505541608866389,1.1509923713907415
2023-01-11,4775.058156583142,4831.731029453052,4775.058156583142,4776.7384776389745,1174588,50.678393248388815,39.72156904069839,72.59204166376965,0,1,0.0024724964217730516,0.0024724964217730516,0.9529044026481326,1.1538381959104933
2023-01-12,4776.7455534975015,4794.7266893006,4704.611988682917,4775.568807433089,4773618,55.024794626887854,44.822644236094874,75.42909540847381,0,1,-0.00024486795987699317,-0.00024486795987699317,0.9526710668910984,1.1535556579054325
2023-01-13,4775.415488984387,4823.385655705671,4770.154148475701,4770.154148475701,4635952,56.75638733339707,48.80055860186227,72.66804479646667,0,1,-0.001133824927610827,-0.001133824927610827,0.9515909046876436,1.1522477277451129
2023-01-16,4798.663345296132,4798.663345296132,4790.934307486104,4798.244914862968,4442501,63.95992879043351,53.85368199805268,84.17242237519517,0,1,0.00588885925127669,0.00588885925127669,0.9571946895901442,1.1590331524364073
2023-01-17,4848.55007568696,4890.590944736733,4798.9111519457765,4832.168531094622,4585854,66.85839140379639,58.18858513330058,84.19800394478801,0,1,0.007070005144292013,0.007070005144292013,0.9639620609696355,1.1672275227865376
2023-01-18,4808.674472274399,4847.774775611998,4804.008759898477,4814.670174897122,2530332,64.29818200232397,60.22511742297504,72.44431116102182,0,1,-0.003621222249369005,-0.003621222249369005,0.9604713401069047,1.163000732510947
2023-01-19,4797.323089284922,4823.103394662613,4785.294809444162,4795.456626063525,1124746,59.147697797257614,59.865977547735895,57.711138296301044,-1,0,-0.003990626177006518,-0.003990626177006518,0.9566384580348096,1.158359631343911
2023-01-20,4781.259828333275,4808.338366036238,4758.039572795371,4788.370276500741,1544719,54.44394284342873,58.05863264630017,47.214563237685866,0,0,-0.0,-0.001477721542567867,0.9566384580348096,1.1566478983626332
2023-01-23,4687.895654001272,4708.564782838221,4687.895654001272,4700.30466994913,4333533,38.3366302477439,51.484631846781404,12.040627049668885,0,0,-0.0,-0.018391561526434064,0.9566384580348096,1.135375337375476
2023-01-24,4638.120841745036,4685.60928066192,4615.766396253965,4643.802711671562,4710104,28.958264305891458,43.97584266648475,-1.0768924152951342,0,0,-0.0,-0.012020914014107764,0.9566384580348096,1.1217270880711467
2023-01-25,4702.328327895698,4720.085037502988,4679.060723492044,4702.676672058673,2748071,29.84681383297938,39.26616638864962,11.00810872163889,0,0,0.0,0.012677963307773377,0.9566384580348096,1.1359483029350481
2023-01-26,4768.668558001034,4772.766476531988,4742.070926839016,4772.766476531988,2033290,38.940337845415016,39.15755687423808,38.50589978776888,0,0,0.0,0.014904236323487696,0.9566384580348096,1.152878744893257
2023-01-27,4760.5851774397215,4767.186977996815,4718.73635748184,4767.186977996815,1431231,44.325952573873636,40.88035544078326,51.2171468400544,1,1,-0.0,-0.0011690281857719143,0.9566384580348096,1.1515309971456993
2023-01-30,4781.234929349432,4804.649498120261,4781.234929349432,4794.720728336811,1755398,55.2615357471768,45.6740822095811,74.4364428223682,0,1,0.005775680808635997,0.005775680808635997,0.9621636964176844,1.1581818726264632
2023-01-31,4810.930595054742,4833.623706934715,4810.930595054742,4811.73035826826,3652825,66.82455776350912,52.7242407275571,95.02519183541315,0,1,0.0035475746962534416,0.0035475746962534416,0.9655770440007495,1.1622906093314522
2023-02-01,4924.66670303451,4952.952924261817,4924.66670303451,4939.531931706139,3429495,76.55627607527035,60.66825251012818,108.33232320555469,0,1,0.026560418793682317,0.026560418793682317,0.9912231746669752,1.1931615346752598
2023-02-02,4996.630404158209,5034.421144292114,4989.046495074796,4989.046495074796,4446549,80.75811656219662,67.36487386081765,107.54460196495455,0,1,0.010024140759335998,0.010024140759335998,1.001159335293753,1.20512195384747
2023-02-03,4989.567578281159,4989.567578281159,4981.869054419433,4988.745036464639,4263832,83.53534138848528,72.75502970337352,105.09596475870879,0,1,-6.0424093151767444e-05,-6.0424093151767444e-05,1.0010988411488173,1.2050491354462716
2023-02-06,4940.975177215336,4973.844694482176,4927.355081945063,4955.420739072766,4158546,81.61320601129657,75.70775513934787,93.42410775519397,0,1,-0.006679895875273845,-0.006679895875273845,0.9944116051290859,1.1969995326969016
2023-02-07,4893.112762082528,4896.140624329639,4893.112762082528,4896.140624329639,1481438,73.14101984011495,74.85217670627023,69.7187061078044,-1,0,-0.01196268043916282,-0.01196268043916282,0.9825157768719317,1.1826802098014213
2023-02-08,4901.95043838559,4942.712034836208,4861.285061970237,4909.3356148453895,3422297,68.8861621600081,72.86350519084951,60.93147609832528,0,0,0.0,0.0026949778464659957,0.9825157768719317,1.1858675067662898
2023-02-09,4887.332807633069,4896.560835370937,4847.566965600982,4884.214973786988,3252201,59.48198742761234,68.40299926977045,41.63996374329611,0,0,-0.0,-0.005116912557870168,0.9825157768719317,1.1797995264289471
2023-02-10,4845.48888589888,4857.169838881973,4794.738097947945,4832.533342948925,1574120,44.910939525023785,60.57231268818822,13.58819319869491,0,0,-0.0,-0.010581358747604797,0.9825157768719317,1.1673156443895483
2023-02-13,4793.90572790326,4811.952208516583,4793.90572790326,4811.952208516583,2875939,32.44171074123364,51.19544537253669,-5.0657585213724445,0,0,-0.0,-0.004258870652671609,0.9825157768719317,1.1623441980492533
2023-02-14,4775.141696814345,4818.906653752325,4774.043417822282,4774.043417822282,3705430,21.627807160822428,41.33956596863194,-17.79571045479659,0,0,-0.0,-0.007878048046114472,0.9825157768719317,1.153187194610899
2023-02-15,4845.399286088707,4886.738397826326,4844.220467600503,4846.951597907406,2258542,25.694641279730657,36.12459107233151,4.834741694528944,0,0,0.0,0.015271788231532524,0.9825157768719317,1.1707984252383117
2023-02-16,4894.2697048063665,4916.631166852137,4887.707077520187,4887.707077520187,2120780,36.09254587602524,36.11390934022942,36.049818947616885,0,0,0.0,0.008408476707375545,0.9825157768719317,1.18064305652596
2023-02-17,4895.02969717084,4904.453606469396,4856.753144629503,4892.943379109672,3142936,47.55944160336152,39.92908676127345,62.82015128753767,1,1,0.0,0.0010713206635413197,0.9825157768719317,1.1819079038286828
