date,open,high,low,close,volume,OBV,price_change,OBV_ma,OBV_change
2022-05-27,4111.217199724589,4128.385968537927,4071.1053367444156,4125.202494292988,39055360,80292895.0,43.03578625053069,-72443535.2,94.70827972622516
2022-05-30,4057.6042582659593,4098.792208800079,4057.6042582659593,4063.08958593654,44287558,36005337.0,-62.112908356448315,-64287848.65,-55.15750553022157
2022-05-31,4035.3692725062456,4035.3692725062456,4019.239326657287,4020.2072712382587,36766740,-761403.0,-42.882314698281334,-61051089.75,-102.1146948298248
2022-06-01,4064.804396919782,4088.7396355913484,4024.7775238256277,4071.34299518959,53096046,52334643.0,51.13572395133133,-57932247.7,-6973.44848917065
2022-06-02,4116.926513124122,4142.73106849808,4058.970701740811,4112.504087214231,75371053,127705696.0,41.161092024640766,-48708630.1,144.01751627502267
2022-06-03,4099.0930147294985,4170.297725899621,4073.282700368201,4108.101542540889,54953356,72752340.0,-4.402544673342163,-44297302.4,-43.03124897420394
2022-06-06,4122.896844400763,4122.896844400763,4080.7617587645395,4113.543610651384,46346993,119099333.0,5.442068110495711,-34828214.25,63.70515779973538
2022-06-07,4211.068779561511,4227.417178102,4202.426392121026,4202.426392121026,47737865,166837198.0,88.88278146964149,-21262207.95,40.08239491987751
2022-06-08,4179.676873332048,4179.676873332048,4124.6720092546875,4156.624952520259,27654027,139183171.0,-45.80143960076657,-9578903.0,-16.575456391925258
2022-06-09,4190.504656039731,4192.712923709428,4154.399531015808,4192.712923709428,64107377,203290548.0,36.08797118916846,2458227.8,46.05971867101664
2022-06-10,4183.136248346871,4212.621262874163,4142.742226341859,4174.761824688478,49262433,154028115.0,-17.951099020950096,15267180.1,-24.232525065552977
2022-06-13,4156.832587250824,4172.093797420525,4155.6099959080775,4155.6099959080775,47753668,106274447.0,-19.151828780400137,26436273.05,-31.00321522470102
2022-06-14,4247.6114348444835,4278.0058233602285,4214.568785934779,4231.162303344324,99682229,205956676.0,75.55230743624634,44378520.45,93.7969867770754
2022-06-15,4277.7117838350105,4286.956593566195,4265.198119001586,4286.956593566195,55782783,261739459.0,55.79429022187105,68130199.2,27.084717079042385
2022-06-16,4351.526432576771,4372.733616394123,4321.589354746427,4341.822390331672,39986792,301726251.0,54.86579676547717,89762897.9,15.277326602864271
2022-06-17,4429.45495117725,4499.467940327669,4429.45495117725,4432.043671934841,45640294,347366545.0,90.22128160316879,111131850.8,15.126391505126291
2022-06-20,4428.868427285648,4458.595393832824,4392.0908164467055,4429.721434517589,67279109,280087436.0,-2.3222374172519267,131156332.65,-19.368332952155765
2022-06-21,4476.162999977036,4500.257066088361,4474.931241799523,4474.931241799523,52709346,332796782.0,45.209807281934445,151374968.15,18.818889826961026
2022-06-22,4452.01640300812,4466.672993393519,4436.473961397235,4448.650015277868,29016598,303780184.0,-26.2812265216553,166586659.4,-8.71901399575432
2022-06-23,4466.443949526581,4468.001884277611,4445.829352134858,4468.001884277611,64221555,368001739.0,19.351868999742692,182924869.6,21.140797979107152
2022-06-24,4457.471939627735,4508.652196130012,4454.602553945383,4454.602553945383,40278636,327723103.0,-13.399330332227692,195296380.0,-10.945229799579836
2022-06-27,4478.624999446749,4478.624999446749,4411.458213392265,4457.5215138677295,78164950,405888053.0,2.918959922346403,213790515.8,23.850912335588383
2022-06-28,4509.57015184925,4527.87247674107,4468.750859386561,4496.277585849009,67062680,472950733.0,38.75607198127909,237476122.6,16.522457240198698
2022-06-29,4444.804767003752,4444.804767003752,4382.730240107102,4433.245240622097,44711982,428238751.0,-63.032345226911275,256271328.0,-9.453835014988766
2022-06-30,4573.497950286076,4579.7567309175965,4573.497950286076,4579.7567309175965,72414356,500653107.0,146.51149029549924,274918698.55,16.909809266653685
2022-07-01,4491.155247139571,4559.955766474246,4491.155247139571,4503.168450868276,52718596,447934511.0,-76.58828004932093,293677807.1,-10.529964812542348
2022-07-04,4424.225684456989,4424.225684456989,4411.582522716999,4411.582522716999,64867638,383066873.0,-91.58592815127668,306876184.1,-14.481500399508175
2022-07-05,4502.600610017525,4547.919555708923,4490.7981620402625,4490.7981620402625,59034946,442101819.0,79.21563932326353,320639415.15,15.411133188747428
2022-07-06,4563.7046801884,4563.7046801884,4520.068854183164,4543.630864382161,38467436,480569255.0,52.83270234189877,337708719.35,8.701035450840333
2022-07-07,4576.100458545976,4584.407137824379,4556.023029207699,4584.407137824379,41236208,521805463.0,40.776273442217644,353634465.1,8.580700402900309
2022-07-08,4622.314308015129,4668.7591884086305,4560.617670041251,4625.499639683107,66337802,588143265.0,41.0925018587277,375340222.6,12.71312906894575
2022-07-11,4597.761140712248,4622.615194623512,4597.761140712248,4620.486785435888,45086861,543056404.0,-5.012854247218456,397179320.45,-7.665965706501798
2022-07-12,4546.416644818559,4589.064720025127,4546.376961466489,4551.775966462856,45454811,497601593.0,-68.71081897303247,411761566.3,-8.370182298780149
2022-07-13,4566.765861547015,4572.05459342683,4521.500902720138,4553.153246779348,35703410,533305003.0,1.3772803164920333,425339843.5,7.175099618300451
2022-07-14,4494.051883569228,4500.350061094458,4494.051883569228,4500.350061094458,57527298,475777705.0,-52.803185684889286,434042416.2,-10.786941370583769
2022-07-15,4575.323812315607,4589.317223212598,4521.6302027637785,4566.549464318564,82387532,558165237.0,66.19940322410548,444582350.8,17.316391906173912
2022-07-18,4549.39411740403,4630.186796632472,4544.893293143728,4551.995625319366,34306730,523858507.0,-14.553838999197978,456770904.35,-6.146339421707836
2022-07-19,4493.006504641166,4519.874387662562,4466.038981722031,4488.642775925024,51774695,472083812.0,-63.35284939434223,463735255.85,-9.883335730577336
2022-07-20,4446.277946714812,4477.946520999894,4446.277946714812,4461.6397031300385,71788535,400295277.0,-27.0030727949852,468561010.5,-15.20673515490084
2022-07-21,4488.713438452409,4534.4706032486565,4467.90428130607,4487.566289291291,49383121,449678398.0,25.92658616125209,472644843.45,12.336673410213628
2022-07-22,4403.366476408661,4466.626708507373,4386.783605810283,4443.237458577474,57783246,391895152.0,-44.32883071381639,475853445.9,-12.849904789066613
2022-07-25,4377.909667128296,4403.394169749977,4364.830537830541,4380.365687683414,35499405,356395747.0,-62.87177089406032,473378830.6,-9.058393506230466
2022-07-26,4372.818479436469,4394.312908300959,4372.818479436469,4394.312908300959,56741998,413137745.0,13.9472206175451,470388181.2,15.921064849295185
2022-07-27,4424.380333740989,4432.249843691906,4390.024190154625,4408.430703974281,47513081,460650826.0,14.11779567332178,472008784.95,11.500542270714087
2022-07-28,4378.682504699214,4413.108154367186,4368.494206150103,4368.494206150103,65700143,394950683.0,-39.93649782417742,466723663.75,-14.262460695120948
2022-07-29,4337.294518846219,4337.294518846219,4286.735240094027,4331.230739738912,68671134,326279549.0,-37.263466411191075,460640915.65,-17.38726807063149
2022-08-01,4364.506966998079,4399.194718798484,4326.61880420774,4344.682101404287,89153059,415432608.0,13.451361665374861,462259202.4,27.32413333083281
2022-08-02,4225.1983602035225,4251.878329561679,4204.434455404463,4237.260780476435,61229657,354202951.0,-107.42132092785232,457864259.0,-14.73877009673733
2022-08-03,4154.530401300434,4154.530401300434,4132.865549809424,4132.865549809424,57412921,296790030.0,-104.39523066701076,448675297.75,-16.2090464909763
2022-08-04,4089.590419662523,4118.909383103254,4062.6432980985746,4078.1854693863693,54256558,242533472.0,-54.68008042305473,434711698.2,-18.281125548590705
2022-08-05,4057.0939327406686,4069.2287943076703,4057.0939327406686,4059.975158509838,45151038,197382434.0,-18.210310876531366,415173656.65,-18.61641513959772
2022-08-08,4093.531245837869,4114.5422870101465,4079.63250723292,4079.63250723292,55559098,252941532.0,19.657348723082123,400667913.05,28.14794451263074
2022-08-09,4169.364614343257,4192.658316181875,4169.364614343257,4183.248315760857,48045901,300987433.0,103.61580852793668,390837205.05,18.994864394195265
2022-08-10,4232.018023460899,4257.959226693434,4232.018023460899,4242.512057275926,53923816,354911249.0,59.26374151506934,381917517.35,17.915637029270925
2022-08-11,4220.914129872717,4258.071693855809,4186.393652456813,4228.634640629585,70092140,284819109.0,-13.877416646340862,372369587.55,-19.74920214490018
2022-08-12,4218.328402774144,4249.307679418484,4208.062486533039,4225.033247986185,34987100,249832009.0,-3.6013926433997767,356952926.15,-12.283972140366462
2022-08-15,4137.595589638831,4150.752116253725,4120.872751102779,4150.752116253725,68887760,180944249.0,-74.28113173246038,339807213.25,-27.573632488381428
2022-08-16,4162.674885378927,4162.674885378927,4122.305062928583,4147.456832708144,69836179,111108070.0,-3.295283545580787,321758426.15,-38.595412336094746
2022-08-17,4121.647893592795,4164.352572367896,4099.082311138463,4124.851101168018,48777009,62331061.0,-22.605731540125817,304860215.35,-43.90050965694932
2022-08-18,4150.792666595067,4159.706056600671,4105.443121298304,4146.407778566732,18692064,81023125.0,21.556677398713873,286427451.7,29.98836166129115
2022-08-19,4078.3242415543564,4088.8180509988647,4020.995116262879,4085.31443556602,42378108,38645017.0,-61.09334300071214,268764944.95,-52.303719462807685
2022-08-22,4098.814086653094,4121.323974746252,4088.3168750654677,4121.323974746252,70328655,108973672.0,36.00953918023197,256393841.2,181.98634768358363
2022-08-23,4233.877290870801,4233.877290870801,4218.436591400207,4230.4498984976135,52236513,161210185.0,109.12592375136137,243797463.2,47.934984699790604
2022-08-24,4197.324712832416,4221.542710991537,4170.508218272068,4221.542710991537,35221460,125988725.0,-8.907187506076298,227064358.15,-21.84816052410088
2022-08-25,4248.671878002886,4263.962673298789,4232.948535707993,4249.546868789791,43087367,169076092.0,28.0041577982538,215770628.6,34.19938331783261
2022-08-26,4280.832911853925,4300.237615155606,4280.832911853925,4298.477927832156,63747634,232823726.0,48.93105904236472,211097837.45,37.70351753812715
2022-08-29,4294.443786722909,4294.443786722909,4268.992786009331,4268.992786009331,58891684,173932042.0,-29.485141822824517,199022809.15,-25.294537207088595
2022-08-30,4296.409065442462,4300.0817823791795,4284.694333368427,4284.694333368427,46782475,220714517.0,15.701547359095457,192348387.45,26.896984858028627
2022-08-31,4286.693569654483,4311.833749011147,4278.249344241151,4285.333998702801,44512560,265227077.0,0.6396653343745129,190770239.8,20.16748177918899
2022-09-01,4308.540132570823,4363.34409566735,4292.267630768971,4292.267630768971,44285165,309512242.0,6.933632066169594,194119178.3,16.69707538947842
2022-09-02,4225.92477039988,4236.681484094146,4201.331510345509,4236.681484094146,37475868,272036374.0,-55.586146674824704,197851875.3,-12.108040624771155
2022-09-05,4245.598807849807,4285.128167351147,4205.346194191163,4238.687889468172,74277970,346314344.0,2.0064053740261443,202520515.9,27.30442584122961
2022-09-06,4277.520452645211,4317.0175499871475,4187.599822897574,4274.957909063393,46013622,392327966.0,36.27001959522113,207087542.55,13.286663632968088
2022-09-07,4383.497305157018,4383.497305157018,4380.028059063824,4380.028059063824,70656224,462984190.0,105.07015000043066,212491189.6,18.00947934463586
2022-09-08,4466.843453541125,4473.08373527435,4449.858076047015,4449.858076047015,74389004,537373194.0,69.83001698319094,225118893.85,16.067288172410386
2022-09-09,4615.946510154614,4615.946510154614,4572.114990292877,4605.825318137657,68360967,605734161.0,155.96724209064178,242914001.45,12.72132063215643
2022-09-12,4555.633248974288,4574.968651276729,4526.548485978129,4551.6907065357755,44715025,561019136.0,-54.13461160188126,261917745.8,-7.381955299694576
2022-09-13,4592.8732380977,4676.047211057955,4576.4479048028215,4615.789072128938,57444627,618463763.0,64.09836559316227,287285530.45,10.23933468821998
2022-09-14,4617.121877540174,4665.805479560916,4617.121877540174,4630.458240377536,49953863,668417626.0,14.669168248597998,317589858.7,8.07708809933947
2022-09-15,4788.006851667207,4823.545877841478,4788.006851667207,4789.770094408567,39770557,708188183.0,159.31185403103154,348948111.6,5.94995635258726
2022-09-16,4734.722137190137,4740.108869702245,4664.9672651641085,4733.396231856455,56056370,652131813.0,-56.37386255211186,379622451.4,-7.91546249226246
2022-09-19,4659.086458637936,4674.937353466451,4659.086458637936,4674.937353466451,33564877,618566936.0,-58.45887839000443,405102114.6,-5.146946726244128
2022-09-20,4667.486238826365,4667.486238826365,4607.731051237213,4633.959403400093,68699487,549867449.0,-40.97795006635806,424534977.8,-11.106233295340573
2022-09-21,4503.78981673186,4533.785815547291,4468.510814805595,4483.394040520646,46389030,503478419.0,-150.5653628794471,443409462.5,-8.436402279197285
2022-09-22,4456.105831924577,4456.105831924577,4442.5285801420405,4448.071036739691,53811514,449666905.0,-35.32300378095442,457439003.15,-10.687948473914632
2022-09-23,4397.0703763845195,4397.0703763845195,4373.5716835391895,4396.120328253701,55431057,394235848.0,-51.95070848599062,465509609.25,-12.327137350701845
2022-09-26,4407.022687364399,4430.810339877608,4389.449980913156,4409.830103875746,46427316,440663164.0,13.709775622045527,478846165.35,11.776533320227145
2022-09-27,4424.819079504409,4437.491469642841,4414.0470883747175,4437.491469642841,59423762,500086926.0,27.66136576709505,492814785.8,13.485075870784602
2022-09-28,4576.866596397335,4576.866596397335,4575.802989632505,4575.802989632505,45899117,545986043.0,138.3115199896638,506852734.1,9.178227746749767
2022-09-29,4651.225437415363,4654.409766353073,4640.718546557609,4647.631620847599,64614948,610600991.0,71.82863121509399,521907171.55,11.834542078212063
2022-09-30,4592.489730036028,4609.66201972319,4592.489730036028,4609.66201972319,30634000,579966991.0,-37.969601124409564,537303702.4,-5.017024284521677
2022-10-03,4553.271482485831,4553.271482485831,4495.829266841481,4548.711266383587,53235650,526731341.0,-60.95075333960267,546324552.25,-9.179082745417833
2022-10-04,4585.893327686206,4625.746540361452,4559.256593991465,4588.030327360021,79940927,606672268.0,39.31906097643423,557041767.35,15.176793324701743
2022-10-05,4471.299725565202,4497.038175824907,4471.299725565202,4497.038175824907,37018409,569653859.0,-90.99215153511432,562375250.8,-6.10187921100096
2022-10-06,4621.170606747356,4633.129432096487,4615.644832982679,4633.129432096487,42771176,612425035.0,136.09125627158028,566127842.85,7.508274599435305
2022-10-07,4716.574930990016,4723.472834071189,4716.574930990016,4722.434606243108,59599701,672024736.0,89.30517414662063,569442371.6,9.731754515881285
2022-10-10,4719.7740947415505,4732.580278697606,4693.196228956917,4693.196228956917,53316721,618708015.0,-29.23837728619037,572326815.55,-7.933743825762985
2022-10-11,4582.184907080312,4587.440191373402,4574.546971848786,4574.546971848786,57853134,560854881.0,-118.64925710813168,569446371.45,-9.350635937696715
2022-10-12,4658.135963983096,4682.5443719859295,4658.135963983096,4676.873599462372,59525734,620380615.0,102.32662761358642,567044520.9,10.613393235317137
2022-10-13,4680.437669915601,4693.5614086029955,4640.5995021811805,4673.623018745098,59590373,560790242.0,-3.250580717273806,559674623.85,-9.605453742296577
2022-10-14,4745.755380275655,4767.8874942918355,4675.765721204135,4767.8874942918355,68622567,629412809.0,94.26447554673723,558538673.65,12.23676195849357
2022-10-17,4673.503353544707,4690.833248569988,4635.032729718528,4658.372618465651,58498205,570914604.0,-109.51487582618483,556156057.05,-9.294091916073477
2022-10-18,4614.10971833502,4649.753265201179,4593.11953042879,4620.640411149656,47197736,523716868.0,-37.732207315994856,554848528.0,-8.26703953083674
2022-10-19,4625.276515201408,4633.720283747128,4618.906209008862,4626.576160077032,60216902,583933770.0,5.935748927376153,558871295.55,11.49798787844274
2022-10-20,4654.086553903821,4682.170042550094,4612.825472561916,4635.648771104083,78693942,662627712.0,9.072611027050698,569519335.9,13.47651840721593
2022-10-21,4591.264288977303,4609.062139591573,4581.765843147961,4609.062139591573,48587327,614040385.0,-26.586631512509484,580509562.75,-7.332522639801697
2022-10-24,4640.318551653786,4710.024350031494,4591.459846381806,4659.84963364295,36471955,650512340.0,50.7874940513766,591002021.55,5.93966714420584
2022-10-25,4581.009009385899,4611.653540365847,4544.806003951978,4589.0434974669815,68149148,582363192.0,-70.80613617596828,595115834.85,-10.476226784567988
2022-10-26,4599.253654907186,4599.253654907186,4579.743548006634,4584.97084463436,48283108,534080084.0,-4.072652832621316,594520536.9,-8.290892807662198
2022-10-27,4578.956095010275,4617.773906353692,4578.956095010275,4599.922718600282,17735003,551815087.0,14.95187396592155,591581241.7,3.320663610440855
2022-10-28,4603.908333266132,4658.94551960805,4603.908333266132,4643.360491496242,63646806,615461893.0,43.437772895959824,593355986.8,11.534082249548927
2022-10-31,4694.735262182541,4754.322498225597,4691.540128037501,4701.09808832293,43198249,658660142.0,57.73759682668879,599952426.85,7.018834064516155
2022-11-01,4634.3820433610235,4634.3820433610235,4626.7237865122115,4626.7237865122115,50249494,608410648.0,-74.37430181071886,600039345.85,-7.629047333488115
2022-11-02,4539.2476632634425,4539.2476632634425,4482.863752505809,4522.961450390103,57273828,551136820.0,-103.76233612210854,599113493.9,-9.413679426596754
2022-11-03,4615.315444407402,4668.9613421264585,4613.422234523026,4621.737274801595,54994696,606131516.0,98.77582441149207,598798817.95,9.97841080550561
2022-11-04,4646.7888194971565,4654.517000716657,4613.250299091849,4652.531345054546,61303655,667435171.0,30.794070252951315,598569339.7,10.113919732231835
2022-11-07,4621.530383812973,4648.894463016269,4605.587212414721,4605.587212414721,44486991,622948180.0,-46.94413263982551,598781347.95,-6.6653651070479825
2022-11-08,4697.791856789754,4791.3604224901965,4697.791856789754,4724.291471084762,60209223,683157403.0,118.70425867004087,604896474.05,9.665205699774248
2022-11-09,4734.186250769845,4747.243168607424,4729.239287754688,4739.710678971256,46432119,729589522.0,15.419207886494405,610356919.4,6.7966941141381465
2022-11-10,4834.535105351249,4870.855084778891,4789.759708547606,4831.774849265131,62987547,792577069.0,92.06417029387467,621946260.75,8.633285580545923
2022-11-11,4850.377682874171,4850.377682874171,4843.849838782148,4843.849838782148,59479797,852056866.0,12.074989517017457,633078463.6,7.504607353206172
2022-11-14,4991.844589521383,5042.1285685389275,4991.844589521383,4999.49091130878,39081557,891138423.0,155.64107252663143,649089654.55,4.586731069191341
2022-11-15,5133.721225764584,5159.86570058138,5081.615266961747,5133.190848906238,68894348,960032771.0,133.6999375974583,670905449.7,7.731048984294553
2022-11-16,5084.38326027113,5157.653229684439,5084.38326027113,5122.623553197104,42166835,917865936.0,-10.56729570913376,687602058.0,-4.392228710700962
2022-11-17,5189.703385377454,5200.630153136794,5186.398231597598,5199.972005327516,63608345,981474281.0,77.34845213041172,703544386.45,6.930025672071571
2022-11-18,5261.014102966155,5261.014102966155,5253.86608083939,5253.86608083939,56535108,1038009389.0,53.89407551187378,724742836.65,5.7602230740471105
2022-11-21,5344.065741830244,5397.484227178989,5320.426636090786,5359.860619162163,79550316,1117559705.0,105.99453832277322,748095204.9,7.663737615768329
2022-11-22,5298.797078556029,5298.797078556029,5186.614189290668,5297.859608180791,47818313,1069741392.0,-62.00101098137202,772464114.9,-4.278815063397445
2022-11-23,5361.922181410377,5365.96650965402,5354.743518528531,5354.743518528531,45822556,1115563948.0,56.88391034774031,801538308.1,4.283517151218175
2022-11-24,5432.858488385361,5490.912492750582,5432.858488385361,5438.447295710519,51247817,1166811765.0,83.70377718198779,832288142.0,4.593893258371962
2022-11-25,5322.038782416058,5346.720394338517,5242.413496447412,5319.318529129236,47691852,1119119913.0,-119.12876658128334,857471043.0,-4.087364683025796
2022-11-28,5226.483044470246,5323.863224934297,5201.547521928563,5241.621884720232,63481430,1055638483.0,-77.69664440900397,877319960.05,-5.672442180912207
2022-11-29,5099.1242693380445,5154.078392364199,5099.1242693380445,5102.286839377825,28486176,1027152307.0,-139.33504534240637,898257043.0,-2.698478357765588
2022-11-30,5099.683787879224,5099.683787879224,5090.365118565839,5090.365118565839,34428965,992723342.0,-11.921720811986233,920336369.1,-3.3518850870867034
2022-12-01,5151.90880889638,5170.925653853011,5149.483819728454,5149.483819728454,35131007,1027854349.0,59.11870116261525,941422510.75,3.538851713632818
2022-12-02,5255.81904877422,5284.647326641675,5238.4596432236285,5265.083457027452,66450203,1094304552.0,115.59963729899755,962765979.8,6.464943507282861
2022-12-05,5281.366784640326,5281.366784640326,5259.333353045162,5277.81666541465,75900459,1170205011.0,12.73320838719792,990128821.35,6.935953876942302
2022-12-06,5414.019918064727,5414.019918064727,5376.584349443132,5402.438012773022,50740022,1220945033.0,124.62134735837208,1017018202.85,4.335994250839859
2022-12-07,5277.730624958745,5313.762983640521,5277.730624958745,5310.3885792202345,49201058,1171743975.0,-92.04943355278738,1039125925.5,-4.029752091222926
2022-12-08,5213.078190867638,5213.078190867638,5146.933835847024,5195.01397297815,53271654,1118472321.0,-115.37460624208416,1055420688.1,-4.546356126985851
2022-12-09,5192.98497339507,5220.502967073372,5152.303459865714,5198.228760555525,67490018,1185962339.0,3.214787577374409,1072115961.75,6.034125005405477
2022-12-12,5239.715058092464,5246.146977173722,5233.035246639254,5233.035246639254,36754832,1222717171.0,34.806486083729396,1088694899.15,3.099156759985444
2022-12-13,5256.581547269127,5256.581547269127,5215.423633726382,5237.76883937999,53665908,1276383079.0,4.73359274073573,1104512414.55,4.389069628924025
2022-12-14,5074.958932593417,5128.67154203949,5074.958932593417,5095.9287870338185,67411363,1208971716.0,-141.84005234617143,1119067703.55,-5.281436592908639
2022-12-15,5085.603557167666,5138.726711545935,5055.530675979695,5096.450449915697,57526648,1266498364.0,0.5216628818789104,1133318907.7,4.758312145658161
2022-12-16,5005.047531488918,5036.2452377492955,4987.699914497048,5009.383885050434,54581793,1211916571.0,-87.06656486526299,1142014266.8,-4.309661548050769
2022-12-19,5052.459290174679,5074.777203266417,5016.080841751969,5064.366936430761,66101375,1278017946.0,54.98305138032629,1150037178.85,5.454284278451382
2022-12-20,5123.965712168068,5135.9132993544545,5077.269981891435,5097.434535313322,10100226,1288118172.0,33.06759888256147,1160956017.85,0.7903039258260858
2022-12-21,5023.391202881454,5077.036434952444,4971.512078450544,5036.336179763309,61381280,1226736892.0,-61.098355550013366,1166514665.05,-4.765190130397445
2022-12-22,4997.462965933866,5035.061882769692,4971.136631134535,5005.805843879778,40798763,1185938129.0,-30.530335883530825,1167470983.25,-3.3257957159406937
2022-12-23,4938.926873580771,4938.926873580771,4873.621504882435,4935.900341907857,23956773,1161981356.0,-69.90550197192078,1169614055.4,-2.020069379184286
2022-12-26,4919.8225676819475,4965.57490865247,4919.8225676819475,4937.629875927804,57703066,1219684422.0,1.7295340199470957,1177816352.35,4.96592012445336
2022-12-27,5006.571878745626,5068.526279365978,5006.571878745626,5012.521953508401,72098977,1291783399.0,74.89207758059638,1191047906.95,5.911281287152481
2022-12-28,4952.257678363291,4952.257678363291,4876.392326352668,4947.545834682077,49251572,1242531827.0,-64.97611882632373,1203538331.2,-3.812680364070853
2022-12-29,4984.720052269786,5072.4700475258915,4984.720052269786,4989.7026756208525,65137995,1307669822.0,42.15684093877553,1217529104.85,5.242360282816327
2022-12-30,4955.865225417307,4961.448952315873,4955.865225417307,4957.254052571523,74838742,1232831080.0,-32.4486230493294,1224455431.25,-5.723061031227195
2023-01-02,4897.96643556459,4926.333671916092,4887.487909149216,4905.756759330312,70773448,1162057632.0,-51.49729324121108,1224048062.3,-5.740725485278975
2023-01-03,4881.216445243943,4903.495038183575,4865.018854467319,4903.495038183575,74645592,1087412040.0,-2.261721146736818,1217371412.65,-6.423570565216163
2023-01-04,4838.916348285249,4860.065454895693,4834.252360062558,4834.252360062558,62564247,1024847793.0,-69.24267812101698,1210026603.55,-5.753499565813158
2023-01-05,4824.798741752396,4824.798741752396,4742.34948364081,4799.530179033731,51854954,972992839.0,-34.722181028827436,1202752629.45,-5.059771251319855
2023-01-06,4718.5254156058045,4721.679784809796,4699.9610903469775,4718.264944297474,27692867,945299972.0,-81.26523473625639,1190719511.1,-2.846153218194447
2023-01-09,4867.83167143134,4867.83167143134,4850.328755594819,4864.544249632724,49316113,994616085.0,146.27930533524977,1179314456.8,5.2169802666618414
2023-01-10,4881.859563326296,4895.178214408838,4871.735277675043,4871.735277675043,37498908,1032114993.0,7.191028042318976,1167101052.5,3.770189178068639
2023-01-11,4807.459262033462,4873.933588182437,4807.459262033462,4825.836004468879,83515256,948599737.0,-45.89927320616425,1154082453.55,-8.091661933642701
2023-01-12,4870.29736284499,4883.712230696739,4811.669388316462,4845.548510746319,47768529,996368266.0,19.712506277440298,1140575948.65,5.035688619424539
2023-01-13,4844.526816648179,4844.526816648179,4794.590229230798,4841.588038606301,51929873,944438393.0,-3.9604721400182825,1127202039.75,-5.211915591057171
2023-01-16,4853.266665811605,4908.115955280313,4800.399190859316,4829.622905436897,58520025,885918368.0,-11.965133169403998,1107597060.85,-6.196277643278735
2023-01-17,4866.87525713788,4905.753539625415,4828.622836543395,4877.601585842208,51637689,937556057.0,47.978680405311025,1090068955.1,5.8287186342658615
2023-01-18,4962.631712130711,4962.631712130711,4917.384891285603,4935.711425122465,76603100,1014159157.0,58.10983928025689,1079440068.35,8.170508784841646
2023-01-19,4912.288838661011,4925.115948293628,4864.698023524239,4900.891978632288,41370731,972788426.0,-34.81944649017714,1068782583.2,-4.079313460263911
2023-01-20,4870.68160308344,4887.204856078908,4799.573912001535,4862.613941787939,53706302,919082124.0,-38.27803684434821,1056637621.6,-5.520861532125176
2023-01-23,4849.194471810677,4849.194471810677,4845.792370064738,4845.792370064738,39210078,879872046.0,-16.821571723201487,1039647002.8,-4.266221371965228
2023-01-24,4679.343196945323,4707.126856997052,4650.12020478178,4682.834652219685,33679557,846192489.0,-162.95771784505268,1017367457.3,-3.8277789541230622
2023-01-25,4592.799330627441,4592.799330627441,4523.191641800745,4576.317289272462,43151041,803041448.0,-106.51736294722286,995392938.35,-5.099435596621094
2023-01-26,4679.071334590098,4684.462856485164,4653.671704029876,4677.101902347259,51599299,854640747.0,100.78461307479665,972741484.6,6.425483906031215
2023-01-27,4769.387923791769,4797.700155661058,4769.387923791769,4797.700155661058,46074134,900714881.0,120.59825331379852,956135674.65,5.391052809233776
2023-01-30,4765.692633228758,4781.718847910482,4712.485295365142,4781.718847910482,39947902,860766979.0,-15.98130775057598,941071142.0,-4.435132897510108
2023-01-31,4822.2768029319805,4848.48870619956,4815.268168236022,4824.966901741458,29801576,890568555.0,43.24805383097646,931228967.75,3.4622118095912757
2023-02-01,4853.407108094303,4885.321581032322,4799.036698248975,4848.8976480731735,49246946,939815501.0,23.930746331715454,926977353.15,5.52983211943745
2023-02-02,5071.019834127197,5107.836957356417,5071.019834127197,5071.880864349178,31825654,971641155.0,222.9832162760049,926909768.95,3.3863725344108753
2023-02-03,5172.421737718687,5199.543146223217,5149.162881787677,5153.575563494006,62986043,1034627198.0,81.69469914482761,931376130.25,6.482438776484312
2023-02-06,5115.114311478176,5175.824675742633,5112.304529950614,5145.2309203972645,51398778,983228420.0,-8.344643096741493,930806747.0,-4.967854904583713
2023-02-07,5079.2633486531995,5081.156505127003,5034.068380719323,5077.076327912986,29479125,953749295.0,-68.15459248427851,926888462.1,-2.998197000855607
2023-02-08,4934.772818771147,5006.679329564801,4934.772818771147,4961.834354097834,47684431,906064864.0,-115.24197381515205,924761718.45,-4.9996819132642205
2023-02-09,4988.025396395245,4988.025396395245,4975.074114572466,4976.682854928401,39016015,945080879.0,14.84850083056699,922197349.1,4.30609513183815
2023-02-10,4920.806130071915,4922.200964397881,4901.759237194438,4922.200964397881,55894478,889186401.0,-54.481890530520104,919434749.5,-5.914253397988811
2023-02-13,4825.616755487546,4825.616755487546,4793.991916953198,4819.5497620650585,72236648,816949753.0,-102.65120233282232,915986318.75,-8.123903820251964
2023-02-14,4760.154206590812,4822.540555615016,4755.104259914613,4772.522910254391,22857779,794091974.0,-47.02685181066772,908813114.6,-2.797941846002372
2023-02-15,4711.970227544914,4739.281224527949,4658.170258327319,4693.952982847703,53399245,740692729.0,-78.56992740668738,895139793.2,-6.724566769138507
2023-02-16,4829.549979246671,4847.8386299438325,4785.331604394517,4814.503817132135,50101917,790794646.0,120.5508342844314,886040104.2,6.764197222192525
2023-02-17,4885.371317330996,4927.706849329979,4796.294058511834,4876.8337716384685,61348183,852142829.0,62.329954506333706,882693139.45,7.757789371780843
