date,open,high,low,close,volume,rsi
2022-04-11,4195.559279799596,4200.821281729895,4188.905081095191,4188.905081095191,2259112,42.56604745092688
2022-04-12,4127.729643719099,4138.1104199824795,4118.601735773516,4138.1104199824795,4876345,34.00012321797087
2022-04-13,4129.342133375385,4129.342133375385,4120.282007767,4126.919153669444,2125269,36.80170648627815
2022-04-14,4127.327447741238,4138.556027349471,4115.603319112465,4138.556027349471,4180863,39.123912097339705
2022-04-15,4206.528619602276,4221.355856955395,4172.215758776403,4202.608174688086,3562600,39.940532841046895
2022-04-18,4151.270172489783,4160.1322627352865,4126.969996151964,4151.566108429704,2862870,37.87814447290442
2022-04-19,4190.891975862792,4204.47353380997,4181.795474493302,4204.47353380997,3233414,40.91519731917051
2022-04-20,4221.059468734517,4221.059468734517,4206.184915716482,4211.249452796302,2643063,37.69415801083123
2022-04-21,4172.199961291701,4178.338706128764,4172.199961291701,4178.338706128764,2940374,37.54866296928436
2022-04-22,4196.341516766446,4225.380837672439,4175.495088361056,4203.152746278077,1004331,39.781374547046774
2022-04-25,4219.114425166456,4219.114425166456,4195.984962036041,4217.4226550138565,2565976,51.94314848761731
2022-04-26,4209.344315420061,4209.344315420061,4185.7718821516855,4199.696459001915,4328986,53.85979641024411
2022-04-27,4200.192673462926,4210.295359307121,4200.192673462926,4208.743340093621,4976808,55.19437955545226
2022-04-28,4200.0733524107945,4241.305968769393,4192.490611682215,4199.555296530558,4436421,59.619574395709435
2022-04-29,4213.89848391053,4214.813202325079,4210.287602320505,4210.287602320505,1212854,52.91244786032016
2022-05-02,4248.810584279309,4263.782750826796,4178.725155299266,4242.928988532966,1550049,65.01977540450517
2022-05-03,4314.009635369474,4328.471143231625,4248.082337659285,4312.487831249356,1789694,72.78018780078696
2022-05-04,4265.919162738829,4269.05288524964,4245.661075889129,4269.05288524964,2553416,64.85955406867264
2022-05-05,4353.191658443116,4390.238636779656,4353.191658443116,4360.40892200688,4065915,66.91671764068744
2022-05-06,4289.053520015096,4305.798079942333,4241.879794455916,4288.314695855845,3956156,64.02673613239696
2022-05-09,4278.989691560144,4311.947055294574,4210.833781938908,4288.184751886342,1780080,59.629075323691
2022-05-10,4292.382202478986,4415.321315474963,4292.382202478986,4317.608698999713,3281696,61.62834703967105
2022-05-11,4338.471793332286,4338.471793332286,4326.9639208698845,4334.687093035445,3447154,67.70669566997482
2022-05-12,4323.36496674645,4365.724865391054,4279.091987013617,4315.5629912530585,2133243,62.896846493622014
2022-05-13,4292.582389006593,4319.705017571891,4278.772995160126,4312.964878214766,1004677,61.26322888718463
2022-05-16,4290.230806924546,4317.9850400871765,4265.171341528561,4298.912294405579,1204580,61.798493782655555
2022-05-17,4286.244783565545,4292.812308730895,4270.466800921916,4280.943654555862,1130334,58.40747827377717
2022-05-18,4338.248743919116,4338.248743919116,4293.978756708437,4320.470048814196,4619809,63.15091672279507
2022-05-19,4340.407744569116,4340.881905469842,4337.928312410087,4340.227245735931,4641512,63.860383789951825
2022-05-20,4311.6327424869105,4337.987379122565,4243.335657000514,4317.919658910267,1363581,58.1794152003991
2022-05-23,4357.648089264387,4359.2426692046065,4327.4888151387295,4359.2426692046065,3075996,55.43439586506315
2022-05-24,4388.837053450494,4406.358017455635,4339.028948384716,4376.801929921033,1968121,63.32540132439447
2022-05-25,4408.806823365457,4418.567112330276,4395.608431420096,4414.510054092114,3052109,57.71437289536372
2022-05-26,4437.70883274031,4444.813351343201,4419.521301986186,4444.813351343201,3508963,75.33483689872742
2022-05-27,4412.430132768955,4420.006630831563,4412.430132768955,4416.694393985264,4626403,69.07522515480775
2022-05-30,4390.861082303009,4440.0992506831335,4345.15276859132,4399.248942045617,2633012,62.56502039841026
2022-05-31,4435.109567997987,4435.455350450587,4421.728208110613,4434.021722306381,2881934,64.49863306618441
2022-06-01,4477.737812892943,4484.6241883076,4462.305397119292,4463.235168825195,3696711,70.93721104560758
2022-06-02,4470.0002125710525,4470.0002125710525,4467.113748845245,4467.113748845245,1558745,71.77641876783139
2022-06-03,4474.17667073659,4506.829210314063,4452.2236788564915,4476.435959319346,1566819,75.41826391547995
2022-06-06,4529.439634692313,4561.214810969785,4525.840776780056,4532.084661444091,3301487,82.45680337179118
2022-06-07,4498.766509297132,4568.126814062553,4458.633812968058,4512.87548024014,3563668,76.24418166736736
2022-06-08,4547.140340942262,4548.756090515333,4471.218962803805,4539.123252694002,4798043,76.65749215462996
2022-06-09,4534.602288730034,4564.077023561281,4534.602288730034,4535.308320104486,1194243,80.65562414408721
2022-06-10,4529.146064474214,4546.595452030041,4517.0631877179285,4530.781494579493,2561021,76.99107579096709
2022-06-13,4608.060779277536,4622.223726159701,4578.8194531820345,4578.8194531820345,1257231,79.00481773818706
2022-06-14,4618.586311347095,4618.586311347095,4570.283882294469,4615.828327072636,3870741,78.9625765337999
2022-06-15,4645.27013992617,4683.551809682277,4645.27013992617,4652.265202610153,4715787,79.32740845531346
2022-06-16,4704.269286362086,4717.825513160092,4704.269286362086,4708.284111754367,1617423,88.20795208782837
2022-06-17,4723.651198392841,4725.452288380205,4708.577867201096,4712.826347997746,1590642,92.52712575126914
2022-06-20,4744.782640469489,4760.115355926905,4736.0369824734435,4743.707996964914,1637031,92.44741391145291
2022-06-21,4721.181568055876,4754.97743497593,4720.7996417366385,4734.801489483933,3865893,89.41670973901758
2022-06-22,4759.907017790382,4762.664583472009,4699.601029882305,4751.172187893861,3003369,89.78706713774565
2022-06-23,4742.9233115996,4768.616167720572,4742.9233115996,4749.269704527019,2606756,89.02602360316183
2022-06-24,4774.171478680975,4808.150827712497,4727.555031980763,4756.351353852811,2250844,87.25526777960245
2022-06-27,4793.589755623534,4821.175529867634,4780.9730538070735,4783.257459689229,1916094,93.79599156868893
2022-06-28,4749.273265961228,4788.444301073802,4702.115779621744,4753.525978464729,1095057,84.34100944734722
2022-06-29,4852.51644466528,4852.51644466528,4797.051954159324,4840.115909320212,2086985,88.58888734192819
2022-06-30,4803.318160239223,4803.318160239223,4802.666385480265,4802.666385480265,1246889,81.77228394732745
2022-07-01,4764.899371950311,4793.777610514741,4734.255873980552,4756.786447429219,3524838,70.90252824894806
2022-07-04,4810.3536488628115,4841.161844195071,4805.694693007615,4805.694693007615,3246609,71.69374556887854
2022-07-05,4831.64858711504,4889.998033582505,4823.428407552357,4839.841050479383,2465088,71.54480542085369
2022-07-06,4860.917084790213,4867.181632637298,4807.7558326907065,4867.181632637298,2953574,69.53798706854113
2022-07-07,4904.669614679949,4904.669614679949,4894.587148717119,4894.587148717119,3421012,71.15954805057366
2022-07-08,4892.986614529249,4896.264911953211,4867.134771931063,4896.264911953211,1875584,69.05547602423755
2022-07-11,4858.512975960944,4867.4838898653925,4858.512975960944,4862.4384075425705,2074958,65.00845264211904
2022-07-12,4858.132474530782,4906.286439675984,4853.441729345236,4867.430460002304,3173827,64.04634597280867
2022-07-13,4846.30259314084,4846.30259314084,4790.313251578868,4842.2002901042315,4112252,60.62875701109653
2022-07-14,4903.100545864931,4913.24415466321,4872.320448317804,4882.95810034178,3643859,63.44471728384905
2022-07-15,4868.309506178003,4888.715022677344,4868.309506178003,4878.725907149016,4107977,60.6509649089959
2022-07-18,4847.4884216784385,4869.649319883383,4844.660017095112,4847.253625980086,1081238,60.41629250375357
2022-07-19,4849.502347454732,4849.502347454732,4819.945525726439,4835.8437914446195,2042536,49.429971996923975
2022-07-20,4852.932081266061,4870.334216254264,4852.932081266061,4853.705192934584,4371553,57.18571746981035
2022-07-21,4836.771596161038,4836.771596161038,4822.992486067619,4832.399513664654,2743227,61.436895620863446
2022-07-22,4790.453471547929,4810.569681406595,4790.453471547929,4800.653838686117,3371693,49.19578926765257
2022-07-25,4815.56659926869,4815.56659926869,4770.749239364596,4811.445047145656,4465760,45.10495890576955
2022-07-26,4820.3839225072215,4865.733045234631,4813.360542700762,4822.188812469267,4180897,41.773173341482035
2022-07-27,4812.226881467833,4835.835209276459,4802.758435364346,4802.758435364346,1586470,32.70494022650935
2022-07-28,4796.029921207557,4810.185755991324,4750.312027472627,4784.667426480399,3976060,30.20548782347923
2022-07-29,4819.435972128387,4845.451033021202,4794.604107180731,4794.604107180731,4974409,36.853824775890416
2022-08-01,4742.7323464391275,4742.7323464391275,4720.856733427062,4737.240622810176,4305141,29.026777911071093
2022-08-02,4684.458643666894,4736.353099990381,4646.5839900290575,4681.408272523683,1177216,26.42164278344734
2022-08-03,4654.853136940454,4688.690954653844,4653.044179454389,4653.044179454389,1454988,15.014015169426955
2022-08-04,4641.507899985942,4653.229284986202,4624.193806499495,4644.788665573761,3176512,14.83239884716383
2022-08-05,4660.570235966599,4697.834851568109,4657.4173149398675,4657.4173149398675,4683460,19.748138798702087
2022-08-08,4713.748676761876,4716.535219071244,4695.505164091453,4716.535219071244,3536015,33.49665236572537
2022-08-09,4752.458625813647,4752.458625813647,4735.184256051684,4750.857957474378,1123662,36.39331718855374
2022-08-10,4756.893306893501,4756.893306893501,4741.865951352184,4744.390911347995,2818352,37.8806243198283
2022-08-11,4733.927374819742,4745.1608594480995,4733.927374819742,4743.476396620938,4244571,41.3956605472271
2022-08-12,4713.860557044792,4713.860557044792,4642.102815666383,4703.138543453387,3894558,35.03251606986241
2022-08-15,4714.466489150503,4744.941541288938,4661.6129980531405,4702.080127981694,1636438,32.94495204761303
2022-08-16,4689.02881708352,4698.136428916487,4689.02881708352,4690.1363320597475,2480175,33.66062439380896
2022-08-17,4682.61342285989,4724.96586956671,4682.61342285989,4702.569764244273,2829484,37.89035979422625
2022-08-18,4663.2533496261385,4669.621242000137,4642.695996229303,4668.92910515874,2667690,32.674141664464614
2022-08-19,4701.240644388558,4701.240644388558,4643.157705115983,4689.077229199208,3571920,42.600835679279456
2022-08-22,4749.471343635171,4770.3510834616945,4709.797453904539,4749.688575983683,2932656,60.33785407220466
2022-08-23,4735.086856443936,4744.569373977323,4682.372846317829,4744.569373977323,1225121,64.90642254523155
2022-08-24,4754.9951353121505,4772.446370423213,4743.11060985151,4759.800391047056,2969036,68.31544484758824
2022-08-25,4794.549275149124,4794.549275149124,4757.820396766625,4786.502016245603,4022733,69.67468624397205
2022-08-26,4774.699669049029,4831.184257120291,4732.125312111776,4769.484394605942,1822922,59.25855193089506
2022-08-29,4775.133720803834,4813.518724565452,4761.457157225306,4777.416677194415,4911451,55.11616451636013
2022-08-30,4773.323921166119,4793.684759622516,4771.191076717622,4776.828435728671,3746153,56.39344120989606
2022-08-31,4775.840269030529,4824.123875715167,4775.840269030529,4779.585151895137,3074722,57.06573032364281
2022-09-01,4738.700001518185,4747.458209123338,4697.327817738754,4747.458209123338,2104188,58.9603673892959
2022-09-02,4762.514994431363,4774.319543416671,4747.178042424731,4747.178042424731,3721914,59.146493277179296
2022-09-05,4762.713392421411,4784.844238221697,4762.713392421411,4765.785612931252,2346879,64.93893962088134
2022-09-06,4834.208895027977,4843.3030277429925,4789.216312204208,4822.469475401166,4709726,70.15491243546029
2022-09-07,4874.2166646574815,4904.9240683818525,4849.790965358875,4859.431203271981,4098192,81.66943983239986
2022-09-08,4953.97600641167,4977.0444006098005,4917.959253069687,4944.104499604595,1931310,84.90735302191985
2022-09-09,4907.673888828344,4933.740723828673,4901.738742167246,4911.914052587188,4783112,74.07829874596065
2022-09-12,4949.2632802951375,4949.2632802951375,4945.270171548941,4945.270171548941,3306569,77.48515470036813
2022-09-13,4950.789802272419,4951.029388589052,4950.789802272419,4951.029388589052,1211463,76.88550727918087
2022-09-14,5027.907800956422,5049.032318138503,5027.907800956422,5037.011714674563,3990996,80.18796260432129
2022-09-15,5006.282677445396,5020.381953008707,4977.263735560488,5003.037114395693,2667788,77.03948158424043
2022-09-16,4956.060755757499,4967.775164943506,4916.009540231776,4967.775164943506,1268602,70.72704357757505
2022-09-19,4953.837722911214,5016.518479335189,4922.120818428336,4942.098465943716,3394820,67.06306864933889
2022-09-20,4850.904412344649,4906.79610333695,4850.904412344649,4855.416233079593,1662213,56.67272012148559
2022-09-21,4834.581003081563,4861.683745799156,4781.23759231496,4832.636739994411,2351197,57.62060724557774
2022-09-22,4803.221637358978,4816.632360266362,4760.7754921218875,4800.501789490381,4440094,54.51341935502469
2022-09-23,4802.2421571017485,4814.046250301871,4793.349315817701,4804.730094139105,1542608,53.37857237965011
2022-09-26,4822.24937959053,4822.24937959053,4778.434421113809,4816.597643627098,3191306,49.44764700145617
2022-09-27,4885.184718902889,4906.3929341755365,4855.7831058855845,4889.829114356223,3673683,52.67682133362462
2022-09-28,4934.604665887428,4947.147142450573,4900.809270455067,4926.020608999747,4846703,48.258876977265395
2022-09-29,4887.917898367046,4901.111491322935,4852.9429410868315,4901.111491322935,3507720,48.945135566942014
2022-09-30,4864.566261535659,4886.053082275559,4825.059583409532,4863.3370085629895,4742849,42.067717481744495
2022-10-03,4900.10204408525,4900.10204408525,4881.173546208889,4881.173546208889,1093476,43.39151206126409
2022-10-04,4816.8680012030345,4826.524247991503,4780.4944154723835,4826.524247991503,1114560,28.832639103543585
2022-10-05,4891.306364562706,4897.945480393189,4844.120190955034,4897.945480393189,1920707,40.17182703130219
2022-10-06,4948.372201878271,4948.372201878271,4912.889549788278,4943.291409361426,2349987,47.752665554563464
2022-10-07,4924.468791840917,4983.931446422589,4922.70073710027,4922.70073710027,4707957,48.202725018344566
2022-10-10,4855.765090368695,4880.422395826743,4833.027555030747,4852.3623218034845,1869241,49.708205865320835
2022-10-11,4909.516019725999,4909.516019725999,4878.610023966003,4904.717370496682,1549656,56.51871536753031
2022-10-12,4904.569863907032,4924.950624402139,4884.743055850869,4898.3516859557485,4438856,59.28181788156273
2022-10-13,4957.0759307956,4957.0759307956,4888.088060418786,4946.098561212246,4580885,62.387186176575824
2022-10-14,4884.576840460417,4921.639050206864,4878.007052238136,4880.576537816887,4349718,55.12422872816888
2022-10-17,4852.537459906349,4858.008385598363,4849.6230291488555,4854.8800138375345,2494475,46.970133996083206
2022-10-18,4859.922682656573,4865.682067922091,4828.901292890691,4853.394152119999,4403209,43.30060837990255
2022-10-19,4872.0487403173365,4900.341475482987,4853.6061829053415,4853.6061829053415,3097953,45.40870106117838
2022-10-20,4832.6849792966395,4833.967273675436,4792.213975636731,4833.967273675436,3727978,47.05834953639642
2022-10-21,4847.8112297923035,4857.278349978295,4847.8112297923035,4857.278349978295,3995785,47.63263691181467
2022-10-24,4823.663200137813,4823.663200137813,4802.285303129339,4813.006427383991,4980125,48.63263602112189
2022-10-25,4804.625330869584,4845.150843311522,4783.278042541032,4805.782382223343,3706709,39.28597734579057
2022-10-26,4788.208785653131,4809.105981873873,4788.208785653131,4809.105981873873,2826629,32.71174786484268
2022-10-27,4836.421432791222,4836.421432791222,4811.164110911263,4828.238325152856,4024625,37.78369630198841
2022-10-28,4850.104713385511,4858.91641882177,4850.104713385511,4855.303074559832,3395265,50.42824331038225
2022-10-31,4808.094487539681,4836.658637659017,4768.649772220927,4808.965230353262,2524061,35.807495679764884
2022-11-01,4749.4498350136,4789.02137756494,4713.9638645716595,4746.298479537168,1091679,30.6859936220649
2022-11-02,4797.98293767478,4799.437102462147,4796.155605460759,4796.155605460759,3778217,31.055600312575436
2022-11-03,4815.075131440278,4815.075131440278,4779.510513926139,4808.252684232094,2764239,39.43621716843705
2022-11-04,4773.013612172298,4819.06784930175,4773.013612172298,4777.174400855113,2339083,38.82581957636529
2022-11-07,4843.105433140145,4843.105433140145,4838.140477277581,4838.140477277581,2210368,48.126921009663185
2022-11-08,4839.235083098408,4846.868048516172,4817.496205164808,4841.748402521552,4024628,48.555964010436654
2022-11-09,4895.186816138468,4907.28207630279,4887.964257690897,4887.964257690897,4703367,56.17595864116524
2022-11-10,4895.792055058084,4915.426251486054,4846.898244212466,4889.774039162341,4781039,53.90898891130206
2022-11-11,4962.079236331,4973.622005031562,4962.079236331,4971.380078987918,2740081,67.48101791438657
2022-11-14,5051.787402568881,5056.829455415666,5030.7426850878965,5040.838880818703,1612236,72.81117480215516
2022-11-15,5024.804447416895,5030.196450255053,5024.804447416895,5030.196450255053,4890702,71.15531909111547
2022-11-16,5076.639467197737,5076.639467197737,5036.882680838508,5068.448268899998,4364916,72.17347548849528
2022-11-17,5097.468688166991,5120.558394270287,5036.140257755688,5093.726965582215,4988395,72.08141772488447
2022-11-18,5166.938335800657,5166.938335800657,5145.522053428477,5148.012351256618,3374151,80.94500491951666
2022-11-21,5106.750349573993,5125.867603172726,5040.996657214363,5109.03374006138,3526537,84.60330013501341
2022-11-22,5132.5857165216885,5163.05861693336,5112.615661399295,5136.1740202277915,4407405,83.90574817599612
2022-11-23,5178.089636395602,5184.956532595018,5178.089636395602,5178.2907571269525,1177476,84.81487604864463
2022-11-24,5104.7068954212145,5127.48095116613,5097.381529262715,5107.804061273328,2199217,78.95966346859163
2022-11-25,5068.517355489193,5068.517355489193,5060.421269459353,5060.421269459353,3746514,69.94401660270051
2022-11-28,4962.790830963562,4988.678869792867,4962.790830963562,4978.885682457059,2832942,60.794989304253804
2022-11-29,4957.760818726125,4998.293858994916,4937.082411101512,4968.230693397918,3675877,56.69301209599083
2022-11-30,4986.470703507903,5016.056139775702,4982.833646891382,4997.142630508713,3253962,58.56576627066524
2022-12-01,5067.149877515661,5067.149877515661,5041.166937209462,5057.5374450542095,1924276,57.114333651040326
2022-12-02,5078.207784745694,5081.74967763925,5005.674502124863,5060.893321160917,4236138,51.858900748911964
2022-12-05,5125.451867555967,5160.219675413752,5087.038339398027,5126.522790154459,2068307,58.10277102588745
2022-12-06,5070.185000404897,5071.8974933542395,5042.461191681766,5071.8974933542395,3762643,50.28236357181479
2022-12-07,5005.137108348042,5048.4518327997375,4938.471981735292,5004.435965218991,3949908,43.16259798063786
2022-12-08,5014.609585738953,5014.609585738953,4989.16296259867,5002.983868927741,3282321,37.916844899689885
2022-12-09,5009.904148776035,5044.949078811511,4997.9049516329205,5019.21331517403,2931441,42.22169049858075
2022-12-12,5021.262970009678,5063.971029892008,4961.8334857016225,5018.870284001528,1265033,39.34726350797158
2022-12-13,4946.8657038510955,4946.8657038510955,4932.402905296269,4937.236141884612,1533857,29.575025056653033
2022-12-14,4939.780089805392,4939.780089805392,4934.834456254098,4934.834456254098,2922201,33.4324329663679
2022-12-15,4885.770897461972,4891.524609764004,4874.811427755203,4883.919094907272,4352477,33.20770942118601
2022-12-16,4921.904801872299,4921.904801872299,4889.3749445615085,4912.070384143376,2133768,42.92452112954741
2022-12-19,4901.556132286885,4985.735447879974,4901.556132286885,4928.200272533043,4924845,45.80952520116215
2022-12-20,4898.8057167600655,4898.8057167600655,4892.173149885707,4892.173149885707,2135730,39.17284644045468
2022-12-21,4866.914127383011,4874.37229419391,4866.1595922011975,4873.289127212929,3305694,29.215750889481583
2022-12-22,4815.0004580397,4852.1310673211465,4798.2706590809075,4832.694236137945,2156649,26.25297292588877
2022-12-23,4837.004391113488,4837.004391113488,4824.25063459663,4832.064063692626,2268470,14.564028985441567
2022-12-26,4885.635987208403,4885.635987208403,4872.25037049719,4872.25037049719,3616387,25.10888777986345
2022-12-27,4833.576679620893,4857.084781239203,4805.977837091665,4834.90578085678,3891196,27.14758771769401
2022-12-28,4866.512793589917,4866.512793589917,4857.2560822099485,4857.2560822099485,2624508,31.403839824222743
2022-12-29,4853.939786727853,4853.939786727853,4811.1073752138245,4838.338291463612,4702085,27.076024588994244
2022-12-30,4821.666884253742,4821.666884253742,4795.372154403899,4809.019984483399,2916749,25.223459169911436
2023-01-02,4823.006826306585,4823.006826306585,4776.6537074284615,4807.239422033922,3517699,31.084909204200017
2023-01-03,4775.511886641155,4790.407097716863,4759.45227288731,4768.434314253199,1842329,28.10730201660813
2023-01-04,4749.713150265719,4804.914528782678,4693.3806668290845,4748.996682064,2193582,30.64562872206959
2023-01-05,4688.822464411986,4718.437894087996,4676.939124919642,4703.893417286588,4549039,21.52239478175055
2023-01-06,4783.042461134693,4805.143558866756,4744.910112157728,4785.397474753351,2533286,33.429095183709265
2023-01-09,4781.7478862194575,4820.785479613064,4778.697652907311,4789.825894975649,1888976,37.18369766452123
2023-01-10,4785.646036161536,4785.646036161536,4764.957138164959,4764.957138164959,2591570,36.6345959384542
2023-01-11,4775.058156583142,4831.731029453052,4775.058156583142,4776.7384776389745,1174588,42.568099863260144
2023-01-12,4776.7455534975015,4794.7266893006,4704.611988682917,4775.568807433089,4773618,42.50718306829223
2023-01-13,4775.415488984387,4823.385655705671,4770.154148475701,4770.154148475701,4635952,35.08344168273112
2023-01-16,4798.663345296132,4798.663345296132,4790.934307486104,4798.244914862968,4442501,44.494880020630184
2023-01-17,4848.55007568696,4890.590944736733,4798.9111519457765,4832.168531094622,4585854,46.35931046447596
2023-01-18,4808.674472274399,4847.774775611998,4804.008759898477,4814.670174897122,2530332,46.55108926150154
2023-01-19,4797.323089284922,4823.103394662613,4785.294809444162,4795.456626063525,1124746,47.963580524172535
2023-01-20,4781.259828333275,4808.338366036238,4758.039572795371,4788.370276500741,1544719,47.21139213301774
2023-01-23,4687.895654001272,4708.564782838221,4687.895654001272,4700.30466994913,4333533,41.211029733663366
2023-01-24,4638.120841745036,4685.60928066192,4615.766396253965,4643.802711671562,4710104,37.61404936451244
2023-01-25,4702.328327895698,4720.085037502988,4679.060723492044,4702.676672058673,2748071,49.861235542326845
2023-01-26,4768.668558001034,4772.766476531988,4742.070926839016,4772.766476531988,2033290,48.52098399258989
2023-01-27,4760.5851774397215,4767.186977996815,4718.73635748184,4767.186977996815,1431231,47.356242000817694
2023-01-30,4781.234929349432,4804.649498120261,4781.234929349432,4794.720728336811,1755398,53.45427219033126
2023-01-31,4810.930595054742,4833.623706934715,4810.930595054742,4811.73035826826,3652825,54.01235940248675
2023-02-01,4924.66670303451,4952.952924261817,4924.66670303451,4939.531931706139,3429495,64.56975788444268
2023-02-02,4996.630404158209,5034.421144292114,4989.046495074796,4989.046495074796,4446549,68.03711976987437
2023-02-03,4989.567578281159,4989.567578281159,4981.869054419433,4988.745036464639,4263832,66.45096742099349
2023-02-06,4940.975177215336,4973.844694482176,4927.355081945063,4955.420739072766,4158546,60.65468626389366
2023-02-07,4893.112762082528,4896.140624329639,4893.112762082528,4896.140624329639,1481438,56.568331763753726
2023-02-08,4901.95043838559,4942.712034836208,4861.285061970237,4909.3356148453895,3422297,59.27115425397597
2023-02-09,4887.332807633069,4896.560835370937,4847.566965600982,4884.214973786988,3252201,57.58034903856776
2023-02-10,4845.48888589888,4857.169838881973,4794.738097947945,4832.533342948925,1574120,61.096586604019976
2023-02-13,4793.90572790326,4811.952208516583,4793.90572790326,4811.952208516583,2875939,65.01637673408112
2023-02-14,4775.141696814345,4818.906653752325,4774.043417822282,4774.043417822282,3705430,56.62125148633767
2023-02-15,4845.399286088707,4886.738397826326,4844.220467600503,4846.951597907406,2258542,56.846927178669894
2023-02-16,4894.2697048063665,4916.631166852137,4887.707077520187,4887.707077520187,2120780,60.445199164039714
2023-02-17,4895.02969717084,4904.453606469396,4856.753144629503,4892.943379109672,3142936,58.85496968345281
2023-02-20,4950.303401765359,4987.006811789607,4950.303401765359,4957.759568063997,4155649,62.120108402410835
2023-02-21,4963.36461004903,4966.533794356451,4948.525777829611,4966.533794356451,4967119,52.79292247295104
2023-02-22,4929.95953663456,4973.757167768028,4929.95953663456,4937.820802704991,4964488,44.46324166825718
2023-02-23,5015.3106383175755,5060.828889592694,4986.643950828587,5004.540795075757,2304140,51.49294063482087
2023-02-24,5032.161087501968,5073.978725059538,5007.165709206749,5031.946609345419,1613794,57.314699450446454
2023-02-27,5015.356310028029,5015.356310028029,4994.882039436884,4996.358250490992,4220136,60.03370832344783
2023-02-28,4994.089954901172,5018.705855297437,4994.089954901172,4994.695919539644,4793868,58.74822636950134
2023-03-01,4958.634324215702,4965.6697523252815,4934.178835477493,4965.6697523252815,2788702,58.281668436831566
2023-03-02,4901.517201167225,4945.220961839947,4900.150689544661,4916.401255848901,4696724,58.569064662221095
2023-03-03,4941.64886376877,4985.586848487846,4918.40886373696,4959.534330021199,2591711,64.41467039033452
2023-03-06,5026.062421098029,5042.036965062664,4963.934274211569,5042.036965062664,2628853,74.07804287903001
2023-03-07,4994.924845890529,4994.924845890529,4982.28467328227,4992.2577157213545,3058721,63.621223312806336
2023-03-08,5026.083471984686,5028.929639059736,5020.974880858882,5020.974880858882,2960391,62.78120213588609
2023-03-09,4985.364307521102,5008.660217148824,4985.364307521102,5001.17994598065,4150650,60.09854810092992
2023-03-10,4996.884297171122,4996.884297171122,4924.3699730134795,4987.9554746536805,1463144,53.11741573858261
2023-03-13,4965.745261291168,4995.126245359911,4946.91620612339,4970.547417016582,4198063,50.407107580435095
2023-03-14,4943.750987004609,4963.341186872984,4872.654396171878,4942.299996799276,2961921,50.45476067634466
2023-03-15,4966.537755938258,4966.537755938258,4950.574917929439,4950.574917929439,3903135,43.78320713754046
2023-03-16,4932.521646515978,4932.521646515978,4882.182077230305,4923.690128742787,2199029,37.514017751375825
2023-03-17,4938.224517692442,4981.608376513181,4938.224517692442,4940.878072072276,1899751,43.3174391020606
2023-03-20,4936.43761092343,5001.019733239219,4936.43761092343,4945.251951106522,1317817,44.083147136736386
2023-03-21,4920.819504536479,4944.965675743535,4905.008177440812,4942.08842852695,3120100,46.99187542885797
2023-03-22,4905.1232926885505,4912.188526055064,4869.629694276373,4912.188526055064,3713704,49.43467248570939
2023-03-23,4893.458610978154,4922.235974425225,4889.415452811809,4895.525798040008,1059072,40.75346230818313
2023-03-24,4922.414439700356,4938.119458940925,4896.53414875046,4932.152279210011,4475432,31.700858381667018
2023-03-27,4957.2980208438175,4970.019446929542,4946.26482478865,4958.599722364983,4883337,43.92265563114479
2023-03-28,4926.662530993345,4958.900424258972,4899.23586939433,4925.905400782691,2706422,33.07714692725804
2023-03-29,4934.061012310645,4936.280916894743,4877.510582687593,4936.280916894743,3163843,38.046801649163
2023-03-30,4966.265585359071,5020.426159371072,4902.354391803452,4972.730160234854,3762594,47.416777681143444
2023-03-31,4913.99341503556,4928.858603308623,4903.167175209362,4912.33643805446,4491977,41.38079499894106
2023-04-03,4944.80602244475,4945.09579392026,4911.746233105828,4940.439260572799,1007086,49.7243657841129
2023-04-04,4909.555696179917,4932.851416284657,4891.918188946033,4920.285846475421,1389962,45.66575443520691
2023-04-05,4963.408303771979,4963.408303771979,4949.441648804054,4949.441648804054,1592141,53.66114456306874
2023-04-06,4924.249522564766,4925.220659176518,4924.249522564766,4925.220659176518,4509797,47.817598385946276
2023-04-07,4859.492672326813,4910.209245967511,4838.109655842581,4859.309480023871,4477899,39.77501231163204
2023-04-10,4807.263345349744,4815.8571324089535,4777.887279549546,4800.4638299044245,4423788,35.12156658876924
2023-04-11,4810.855332665813,4833.689405786142,4806.2115734192,4808.612440685489,1801680,38.597661908714215
2023-04-12,4834.391088855555,4862.625587610339,4777.979993920833,4825.192952518065,2859234,42.255895017032124
2023-04-13,4797.929164954549,4797.929164954549,4786.1403071273535,4795.175543404756,1942529,34.69522172861754
2023-04-14,4820.923131806685,4852.742761426929,4820.923131806685,4826.835400607824,1763210,35.44712970058754
2023-04-17,4769.895110106108,4774.369792761277,4766.448933921453,4766.448933921453,3669820,33.40382283703592
2023-04-18,4758.92477363885,4804.339838823697,4709.336079422411,4769.835545474788,4940008,32.420674880225974
2023-04-19,4728.403883173149,4728.403883173149,4695.199276548386,4727.377477756989,2587138,24.411568989514137
2023-04-20,4706.9238766171775,4719.026127995986,4672.444044157723,4707.236719481477,3086172,26.649067321629687
2023-04-21,4713.050261306355,4715.012808601808,4703.222611523261,4715.012808601808,2365265,23.089283617429842
2023-04-24,4685.216484137929,4710.609341103443,4683.626840311585,4686.421245986957,4930131,22.633303926914422
2023-04-25,4659.204137355455,4701.828170589988,4659.204137355455,4676.8062240127265,4242222,16.567391390657363
