date,open,high,low,close,volume,OBV,price_change,OBV_ma,price_ma,price_above_ma,signal,position,strategy_returns,cumulative_returns,benchmark_returns,benchmark_cumulative,drawdown
2022-03-21,4047.9232592021763,4047.9232592021763,4024.6170439930297,4033.6474723877272,48714034,-97652915.0,-85.15908085324463,31390774.4,3902.378645823903,True,0,0.0,0.0,1.1588164049620857,-0.020675668971691707,0.9613619905511572,-0.09440880212946212
2022-03-22,4107.615039337555,4107.615039337555,4094.947068827047,4105.224473146512,57254041,-40398874.0,71.57700075878438,26632055.55,3918.3283909598026,True,0,0.0,0.0,1.1588164049620857,0.01774498174388417,0.9784213415227516,-0.09440880212946212
2022-03-23,4256.579204922131,4269.356533520072,4237.963625362993,4263.373499761104,67413250,27014376.0,158.149026614592,22345497.65,3935.7578674512333,True,1,1.0,0.0,1.1588164049620857,0.0385238438602058,1.0161138925130673,-0.09440880212946212
2022-03-24,4349.228534192623,4380.980872838016,4328.803251941601,4342.924215315612,39784047,66798423.0,79.55071555450832,22199031.5,3953.1348673055304,True,0,1.0,0.0,1.1588164049620857,0.018659100723632527,1.035073663980151,-0.09440880212946212
2022-03-25,4224.582440405267,4247.990611703063,4224.582440405267,4238.598963496568,74851643,-8053220.0,-104.32525181904384,16490231.95,3970.280933303922,True,-1,0.0,-0.005811017089148713,1.1520825030296653,-0.024021890930339906,1.0102092373191525,-0.09967120805607033
2022-03-28,4217.259360605165,4219.269503574125,4201.461438020999,4208.656536133916,46644594,-54697814.0,-29.94242736265187,7949202.7,3988.0481947550375,True,0,0.0,0.0,1.1520825030296653,-0.007064227500766296,1.0030728894433543,-0.09967120805607033
2022-03-29,4309.923347442954,4347.34121745419,4277.784716013255,4304.64661724831,51909408,-2788406.0,95.99008111439343,4656003.9,4006.861138393975,True,0,0.0,0.0,1.1520825030296653,0.022807772573090634,1.0259507477800112,-0.09967120805607033
2022-03-30,4254.381866921003,4258.314102381452,4228.500849460805,4258.314102381452,39879873,-42668279.0,-46.33251486685731,-4485694.6,4023.8731747778247,True,0,0.0,0.0,1.1520825030296653,-0.010763372463887588,1.0149080577520508,-0.09967120805607033
2022-03-31,4283.928790572315,4294.73329762684,4273.177540979139,4294.73329762684,14484392,-28183887.0,36.41919524538753,-9106175.15,4040.7356939305782,True,0,0.0,0.0,1.1520825030296653,0.008552491518890148,1.0235880503084285,-0.09967120805607033
2022-04-01,4343.229115805345,4368.035246299468,4343.229115805345,4354.813104906036,64640299,36456412.0,60.07980727919585,-12735847.75,4053.1139265084707,True,1,1.0,0.0,1.1520825030296653,0.01398918235793456,1.0379072102035958,-0.09967120805607033
2022-04-04,4299.106485114261,4299.106485114261,4270.330343460683,4292.219824393781,62510954,-26054542.0,-62.59328051225475,-17379947.4,4063.2786562541546,True,-1,0.0,-0.014373356331122121,1.135523210690769,-0.014373356331122134,1.0229890000326987,-0.11261195459784912
2022-04-05,4307.741067795906,4307.741067795906,4274.239618597244,4291.917020785368,45787141,-71841683.0,-0.30280360841334186,-21459809.65,4071.661067326507,True,0,0.0,0.0,1.135523210690769,-7.054708770792839e-05,1.022916831137989,-0.11261195459784912
2022-04-06,4054.597078624357,4074.33875604896,4034.35855101222,4062.3640067826773,56655585,-128497268.0,-229.55301400269036,-30176648.8,4073.9362274589816,False,-1,0.0,0.0,1.135523210690769,-0.05348496089066623,0.9682061644301695,-0.11261195459784912
2022-04-07,3997.7495984332863,4020.0019495247316,3992.259602276858,3992.259602276858,59495096,-187992364.0,-70.10440450581928,-44678105.05,4073.727601826045,False,-1,0.0,0.0,1.135523210690769,-0.017257046485438132,0.9514977856431103,-0.11261195459784912
2022-04-08,3952.6538761934366,3993.2462432899306,3952.6538761934366,3977.5576872776273,26931433,-214923797.0,-14.701914999230667,-57352415.8,4073.5340797076315,False,-1,0.0,0.0,1.135523210690769,-0.003682604956562918,0.9479937951815424,-0.11261195459784912
2022-04-11,3884.2058533218815,3913.761105218492,3884.2058533218815,3891.030148968708,44287979,-259211776.0,-86.52753830891925,-68798725.5,4070.371208696388,False,-1,0.0,0.0,1.135523210690769,-0.021753936740045554,0.9273711981312074,-0.11261195459784912
2022-04-12,4011.331206158242,4071.4009644338644,3997.6505468054056,4011.705003987492,64922039,-194289737.0,120.674855018784,-74538884.25,4070.5878996146084,False,-1,0.0,0.0,1.135523210690769,0.031013600614420378,0.9561323180913651,-0.11261195459784912
2022-04-13,3901.0279130764156,3919.3025181910825,3896.9196360885,3911.7031475328145,33742137,-228031874.0,-100.00185645467764,-79566971.75,4068.997963558311,False,-1,0.0,0.0,1.135523210690769,-0.024927519933614084,0.93229831067297,-0.11261195459784912
2022-04-14,3871.9053601254714,3904.830113871091,3811.736022523195,3882.814200879212,55147389,-283179263.0,-28.88894665360249,-89356768.45,4067.38087440443,False,-1,0.0,0.0,1.135523210690769,-0.00738526047709509,0.9254130448062944,-0.11261195459784912
2022-04-15,3887.0440289018134,3898.5262648743733,3887.0440289018134,3894.8467259593394,29960207,-253219056.0,12.03252508012747,-99570777.2,4065.7376665651864,False,-1,0.0,0.0,1.135523210690769,0.0030989185826617582,0.9282808244874822,-0.11261195459784912
2022-04-18,4004.568972452781,4004.568972452781,3988.278330782434,4001.0617290243636,59651120,-193567936.0,106.21500306502412,-104366528.25,4062.7363236125616,False,-1,0.0,0.0,1.135523210690769,0.027270650307519517,0.9535956462392562,-0.11261195459784912
2022-04-19,3897.754721919506,3901.8595759721875,3894.3697219071346,3899.946441335585,52058113,-245626049.0,-101.11528768877861,-114627887.0,4060.251869834633,False,-1,0.0,0.0,1.135523210690769,-0.025272113887989223,0.929496268464407,-0.11261195459784912
2022-04-20,3959.020662195159,3990.2777472332928,3952.826437160586,3985.7839807803657,27926615,-217699434.0,85.83753944478076,-126863577.5,4058.3460612792896,False,-1,0.0,0.0,1.135523210690769,0.022009927760798798,0.9499544141872407,-0.11261195459784912
2022-04-21,3963.058324568192,4012.989340498921,3963.058324568192,3988.433136854498,67537511,-150161923.0,2.6491560741324065,-137711594.8,4058.6655477990453,False,-1,0.0,0.0,1.135523210690769,0.0006646511920633813,0.9505858025210361,-0.11261195459784912
2022-04-22,3912.3635205636247,3990.420546960311,3894.1552743752295,3919.4993435623505,40739866,-190901789.0,-68.93379329214758,-146854023.25,4058.135949035699,False,-1,0.0,0.0,1.135523210690769,-0.017283427081972502,0.9341564221180054,-0.11261195459784912
2022-04-25,3959.7575965872143,3959.7575965872143,3954.3280678466886,3954.3280678466886,38726988,-152174801.0,34.82872428433802,-151727872.6,4056.584967371687,False,-1,0.0,0.0,1.135523210690769,0.008886013552098948,0.9424573487447263,-0.11261195459784912
2022-04-26,3937.317123856727,3975.9962837850335,3937.317123856727,3970.0402381975123,53404306,-98770495.0,15.712170350823726,-156526977.05,4055.106034797016,False,-1,0.0,0.0,1.135523210690769,0.003973410926266352,0.9462021190717687,-0.11261195459784912
2022-04-27,3922.1385481076213,3942.251825679917,3922.1385481076213,3928.0274095955983,68299125,-167069620.0,-42.01282860191395,-162747044.1,4054.189518519725,False,-1,0.0,0.0,1.135523210690769,-0.010582469214717283,0.9361889642757915,-0.11261195459784912
2022-04-28,3927.868436327932,3959.1582805794396,3927.868436327932,3934.079338786149,34916506,-132153114.0,6.051929190550709,-167945505.45,4054.27526336782,False,-1,0.0,0.0,1.135523210690769,0.001540704419670469,0.9376313547506979,-0.11261195459784912
2022-04-29,3923.460456921856,3928.9941727628866,3861.6522391918043,3907.1869710864066,51613477,-183766591.0,-26.892367699742408,-178956655.6,4052.6963026412013,False,-1,0.0,0.0,1.135523210690769,-0.006835746151484523,0.9312219448259497,-0.11261195459784912
2022-05-02,3911.5119868142574,3961.87079131252,3897.350771830659,3916.035263790245,56658197,-127108394.0,8.848292703838524,-184009348.2,4052.198487221556,False,-1,0.0,0.0,1.135523210690769,0.0022646197300812965,0.9333308084152871,-0.11261195459784912
2022-05-03,3968.764254644157,3968.764254644157,3932.8524105872484,3964.2095089187933,61611813,-65496581.0,48.17424512854814,-183692093.1,4052.205707441225,False,-1,0.0,0.0,1.135523210690769,0.01230179042921109,0.9448124484215382,-0.11261195459784912
2022-05-04,4080.4589172458755,4080.4589172458755,4008.7137781447514,4078.7304678426503,55454383,-10042198.0,114.52095892385705,-177769339.6,4054.2918836527456,True,0,0.0,0.0,1.135523210690769,0.028888725145884475,0.9721068755583981,-0.11261195459784912
2022-05-05,3964.2623177966125,3993.85212253141,3964.2623177966125,3989.7636881254284,46724458,-56766656.0,-88.96677971722193,-171208054.2,4055.3922065719885,False,-1,0.0,0.0,1.135523210690769,-0.021812370397762182,0.950902920322507,-0.11261195459784912
2022-05-06,4152.876450619891,4187.179803843096,4143.3276480196555,4143.3276480196555,41292442,-15474214.0,153.56395989422708,-161235575.05,4056.3328316597976,True,0,0.0,0.0,1.135523210690769,0.038489487573229786,0.9875026864576081,-0.11261195459784912
2022-05-09,4005.180525917193,4005.180525917193,3999.3889899718843,4002.5940915769356,54808216,-70282430.0,-140.73355644271987,-151789107.75,4053.403475112053,False,-1,0.0,0.0,1.135523210690769,-0.03396631123536298,0.9539608628636319,-0.11261195459784912
2022-05-10,3997.4012599279154,3997.4012599279154,3979.3110865902063,3991.3152787661625,34200498,-104482928.0,-11.278812810773161,-147298767.3,4053.023615274881,False,-1,0.0,0.0,1.135523210690769,-0.002817875745759091,0.9512727196857651,-0.11261195459784912
2022-05-11,4080.66409176333,4080.66409176333,3983.5826612419582,4033.1586727918616,10000000,-94482928.0,41.843394025699126,-140621320.0,4053.0724343102415,False,-1,0.0,0.0,1.135523210690769,0.010483610314701686,0.9612454921819571,-0.11261195459784912
2022-05-12,4027.3725998573623,4074.847206182431,4024.740914814011,4052.7115254480864,57030860,-37452068.0,19.552852656224786,-128334960.25,4054.327126875111,False,-1,0.0,0.0,1.135523210690769,0.004848024648306248,0.9659056340211285,-0.11261195459784912
2022-05-13,4027.7704441631386,4027.7704441631386,4007.0376708241274,4007.0376708241274,64698863,-102150931.0,-45.67385462395896,-120781554.0,4053.304320581691,False,-1,0.0,0.0,1.135523210690769,-0.011269949597241369,0.955019926210019,-0.11261195459784912
2022-05-16,3987.6131310517258,3991.0547874470535,3949.917707902123,3991.0547874470535,14956481,-117107412.0,-15.982883377073904,-116958527.8,4052.9683047241624,False,-1,0.0,0.0,1.135523210690769,-0.003988703049499054,0.9512106353180128,-0.11261195459784912
2022-05-17,3957.8131694296835,3957.8131694296835,3878.5170669224303,3954.404525270247,35780860,-152888272.0,-36.650262176806336,-112321638.95,4051.931554224623,False,-1,0.0,0.0,1.135523210690769,-0.009183101743449162,0.9424755712744365,-0.11261195459784912
2022-05-18,3910.1286249450786,3928.8988223192873,3889.691113962145,3910.66257404816,60405844,-213294116.0,-43.74195122208721,-112101373.05,4049.1617589813577,False,-1,0.0,0.0,1.135523210690769,-0.011061577272269085,0.9320503049155584,-0.11261195459784912
2022-05-19,3965.322368132828,3971.3367617999943,3951.1170144463804,3970.3755007668046,82366393,-130927723.0,59.71292671864467,-111139663.05,4046.2105285352127,False,-1,0.0,0.0,1.135523210690769,0.015269260793531636,0.9462820240940047,-0.11261195459784912
2022-05-20,3987.645801223644,4022.293401582549,3981.7454804081503,3994.4743502710126,50915210,-80012513.0,24.09884950420792,-105595199.25,4045.34280328834,False,-1,0.0,0.0,1.135523210690769,0.0060696650731282276,0.9520256390449772,-0.11261195459784912
2022-05-23,3946.731374893729,3946.731374893729,3942.833780373093,3942.833780373093,40389688,-120402201.0,-51.640569897919704,-104006569.25,4043.799245152046,False,-1,0.0,0.0,1.135523210690769,-0.012928001376305231,0.9397178502731258,-0.11261195459784912
2022-05-24,3987.4801532808506,4005.7122370081242,3987.4801532808506,4005.7122370081242,48826273,-71575928.0,62.8784566350314,-102646840.9,4044.074754949884,False,-1,0.0,0.0,1.135523210690769,0.015947529147191553,0.9547040280804927,-0.11261195459784912
2022-05-25,4034.871758491473,4034.871758491473,4015.954015067975,4025.806698570224,71122287,-453641.0,20.094461562099696,-94316041.95,4045.5728896343016,False,-1,0.0,0.0,1.135523210690769,0.005016451600404537,0.9594932546300697,-0.11261195459784912
2022-05-26,4077.0697832113697,4092.216822575612,4077.0697832113697,4082.1667080424577,41691176,41237535.0,56.36000947223374,-85646509.5,4045.538356789191,True,0,0.0,0.0,1.135523210690769,0.013999680981267693,0.9729258540985689,-0.11261195459784912
2022-05-27,4111.217199724589,4128.385968537927,4071.1053367444156,4125.202494292988,39055360,80292895.0,43.03578625053069,-72443535.2,4045.666275610232,True,0,0.0,0.0,1.135523210690769,0.010542388228717892,0.983182816170233,-0.11261195459784912
2022-05-30,4057.6042582659593,4098.792208800079,4057.6042582659593,4063.08958593654,44287558,36005337.0,-62.112908356448315,-64287848.65,4046.2551178812078,True,0,0.0,0.0,1.135523210690769,-0.015056935615252454,0.9683790958091352,-0.11261195459784912
2022-05-31,4035.3692725062456,4035.3692725062456,4019.239326657287,4020.2072712382587,36766740,-761403.0,-42.882314698281334,-61051089.75,4044.5547738430428,False,-1,0.0,0.0,1.135523210690769,-0.010554114988433616,0.9581587114795702,-0.11261195459784912
2022-06-01,4064.804396919782,4088.7396355913484,4024.7775238256277,4071.34299518959,53096046,52334643.0,51.13572395133133,-57932247.7,4040.7141637516124,True,0,0.0,0.0,1.135523210690769,0.012719673514639762,0.9703461774647982,-0.11261195459784912
2022-06-02,4116.926513124122,4142.73106849808,4058.970701740811,4112.504087214231,75371053,127705696.0,41.161092024640766,-48708630.1,4036.1057611895853,True,0,0.0,0.0,1.135523210690769,0.010109954399143861,0.9801563330703509,-0.11261195459784912
2022-06-03,4099.0930147294985,4170.297725899621,4073.282700368201,4108.101542540889,54953356,72752340.0,-4.402544673342163,-44297302.4,4033.4958127704717,True,0,0.0,0.0,1.135523210690769,-0.0010705265161996547,0.979107049725778,-0.11261195459784912
2022-06-06,4122.896844400763,4122.896844400763,4080.7617587645395,4113.543610651384,46346993,119099333.0,5.442068110495711,-34828214.25,4031.5935542608204,True,0,0.0,0.0,1.135523210690769,0.001324716065107312,0.9804040885640095,-0.11261195459784912
2022-06-07,4211.068779561511,4227.417178102,4202.426392121026,4202.426392121026,47737865,166837198.0,88.88278146964149,-21262207.95,4029.5491497582752,True,0,0.0,0.0,1.135523210690769,0.021607351199460556,1.001588024022999,-0.11261195459784912
2022-06-08,4179.676873332048,4179.676873332048,4124.6720092546875,4156.624952520259,27654027,139183171.0,-45.80143960076657,-9578903.0,4027.515366761051,True,0,0.0,0.0,1.135523210690769,-0.0108988082900483,0.9906719081635641,-0.11261195459784912
2022-06-09,4190.504656039731,4192.712923709428,4154.399531015808,4192.712923709428,64107377,203290548.0,36.08797118916846,2458227.8,4025.4749592827034,True,0,0.0,0.0,1.135523210690769,0.008682036893246092,0.9992729582193427,-0.11261195459784912
2022-06-10,4183.136248346871,4212.621262874163,4142.742226341859,4174.761824688478,49262433,154028115.0,-17.951099020950096,15267180.1,4021.873933678352,True,0,0.0,0.0,1.135523210690769,-0.004281499675171663,0.9949945713733187,-0.11261195459784912
2022-06-13,4156.832587250824,4172.093797420525,4155.6099959080775,4155.6099959080775,47753668,106274447.0,-19.151828780400137,26436273.05,4019.1417371086372,True,0,0.0,0.0,1.135523210690769,-0.004587526087630023,0.9904300078200934,-0.11261195459784912
2022-06-14,4247.6114348444835,4278.0058233602285,4214.568785934779,4231.162303344324,99682229,205956676.0,75.55230743624634,44378520.45,4017.926642759817,True,0,0.0,0.0,1.135523210690769,0.01818079836910602,1.0084368160909827,-0.11261195459784912
2022-06-15,4277.7117838350105,4286.956593566195,4265.198119001586,4286.956593566195,55782783,261739459.0,55.79429022187105,68130199.2,4022.418494495487,True,0,0.0,0.0,1.135523210690769,0.013186516191489694,1.0217345844944608,-0.11261195459784912
2022-06-16,4351.526432576771,4372.733616394123,4321.589354746427,4341.822390331672,39986792,301726251.0,54.86579676547717,89762897.9,4029.4097502565833,True,0,0.0,0.0,1.135523210690769,0.012798309375891215,1.0348110598068685,-0.11261195459784912
2022-06-17,4429.45495117725,4499.467940327669,4429.45495117725,4432.043671934841,45640294,347366545.0,90.22128160316879,111131850.8,4038.4994699497274,True,0,0.0,0.0,1.135523210690769,0.020779588267837212,1.0563140075646595,-0.11261195459784912
2022-06-20,4428.868427285648,4458.595393832824,4392.0908164467055,4429.721434517589,67279109,280087436.0,-2.3222374172519267,131156332.65,4049.273295660705,True,0,0.0,0.0,1.135523210690769,-0.0005239653733462024,1.055760535601315,-0.11261195459784912
2022-06-21,4476.162999977036,4500.257066088361,4474.931241799523,4474.931241799523,52709346,332796782.0,45.209807281934445,151374968.15,4058.537820416946,True,0,0.0,0.0,1.135523210690769,0.010206015874869134,1.0665356443877225,-0.11261195459784912
2022-06-22,4452.01640300812,4466.672993393519,4436.473961397235,4448.650015277868,29016598,303780184.0,-26.2812265216553,166586659.4,4069.2767577718473,True,0,0.0,0.0,1.135523210690769,-0.005872990019638147,1.0602718911926452,-0.11261195459784912
2022-06-23,4466.443949526581,4468.001884277611,4445.829352134858,4468.001884277611,64221555,368001739.0,19.351868999742692,182924869.6,4080.980511439815,True,0,0.0,0.0,1.135523210690769,0.004350054271134551,1.0648841314614916,-0.11261195459784912
2022-06-24,4457.471939627735,4508.652196130012,4454.602553945383,4454.602553945383,40278636,327723103.0,-13.399330332227692,195296380.0,4092.175627999536,True,0,0.0,0.0,1.135523210690769,-0.002998953599231524,1.0616905933626806,-0.11261195459784912
2022-06-27,4478.624999446749,4478.624999446749,4411.458213392265,4457.5215138677295,78164950,405888053.0,2.918959922346403,213790515.8,4101.304823696403,True,0,0.0,0.0,1.135523210690769,0.0006552683178797647,1.0623862855719022,-0.11261195459784912
2022-06-28,4509.57015184925,4527.87247674107,4468.750859386561,4496.277585849009,67062680,472950733.0,38.75607198127909,237476122.6,4113.231446586672,True,0,0.0,0.0,1.135523210690769,0.008694533915474256,1.0716232391631417,-0.11261195459784912
2022-06-29,4444.804767003752,4444.804767003752,4382.730240107102,4433.245240622097,44711982,428238751.0,-63.032345226911275,256271328.0,4122.180671783506,True,0,0.0,0.0,1.135523210690769,-0.014018784210585888,1.0566003842182645,-0.11261195459784912
2022-06-30,4573.497950286076,4579.7567309175965,4573.497950286076,4579.7567309175965,72414356,500653107.0,146.51149029549924,274918698.55,4134.007143664769,True,0,0.0,0.0,1.135523210690769,0.033048361266596604,1.0915192954303345,-0.11261195459784912
2022-07-01,4491.155247139571,4559.955766474246,4491.155247139571,4503.168450868276,52718596,447934511.0,-76.58828004932093,293677807.1,4145.680525810887,True,0,0.0,0.0,1.135523210690769,-0.016723220151035334,1.07326557795375,-0.11261195459784912
2022-07-04,4424.225684456989,4424.225684456989,4411.582522716999,4411.582522716999,64867638,383066873.0,-91.58592815127668,306876184.1,4154.825614908293,True,0,0.0,0.0,1.135523210690769,-0.02033810841200434,1.0514373862744542,-0.11261195459784912
2022-07-05,4502.600610017525,4547.919555708923,4490.7981620402625,4490.7981620402625,59034946,442101819.0,79.21563932326353,320639415.15,4165.240773385149,True,0,0.0,0.0,1.135523210690769,0.01795628641544167,1.0703172971303017,-0.11261195459784912
2022-07-06,4563.7046801884,4563.7046801884,4520.068854183164,4543.630864382161,38467436,480569255.0,52.83270234189877,337708719.35,4177.552842480879,True,0,0.0,0.0,1.135523210690769,0.0117646575142214,1.0829092135625868,-0.11261195459784912
2022-07-07,4576.100458545976,4584.407137824379,4556.023029207699,4584.407137824379,41236208,521805463.0,40.776273442217644,353634465.1,4190.5593984616435,True,0,0.0,0.0,1.135523210690769,0.00897438076712298,1.0926276531813233,-0.11261195459784912
2022-07-08,4622.314308015129,4668.7591884086305,4560.617670041251,4625.499639683107,66337802,588143265.0,41.0925018587277,375340222.6,4204.925651833578,True,0,0.0,0.0,1.135523210690769,0.008963536750409284,1.1024214613051275,-0.11261195459784912
2022-07-11,4597.761140712248,4622.615194623512,4597.761140712248,4620.486785435888,45086861,543056404.0,-5.012854247218456,397179320.45,4219.01468226649,True,0,0.0,0.0,1.135523210690769,-0.0010837433007695463,1.1012267194318135,-0.11261195459784912
2022-07-12,4546.416644818559,4589.064720025127,4546.376961466489,4551.775966462856,45454811,497601593.0,-68.71081897303247,411761566.3,4230.766011417372,True,0,0.0,0.0,1.135523210690769,-0.014870904769084925,1.0848504817579712,-0.11261195459784912
2022-07-13,4566.765861547015,4572.05459342683,4521.500902720138,4553.153246779348,35703410,533305003.0,1.3772803164920333,425339843.5,4240.254466996105,True,0,0.0,0.0,1.135523210690769,0.0003025808665979568,1.0851787367568706,-0.11261195459784912
2022-07-14,4494.051883569228,4500.350061094458,4494.051883569228,4500.350061094458,57527298,475777705.0,-52.803185684889286,434042416.2,4250.466194455486,True,0,0.0,0.0,1.135523210690769,-0.011597058746537825,1.0725938551962075,-0.11261195459784912
2022-07-15,4575.323812315607,4589.317223212598,4521.6302027637785,4566.549464318564,82387532,558165237.0,66.19940322410548,444582350.8,4258.930630781465,True,0,0.0,0.0,1.135523210690769,0.014709834196321658,1.0883715329661372,-0.11261195459784912
2022-07-18,4549.39411740403,4630.186796632472,4544.893293143728,4551.995625319366,34306730,523858507.0,-14.553838999197978,456770904.35,4269.918661456313,True,0,0.0,0.0,1.135523210690769,-0.003187053838552889,1.0849028342942257,-0.11261195459784912
2022-07-19,4493.006504641166,4519.874387662562,4466.038981722031,4488.642775925024,51774695,472083812.0,-63.35284939434223,463735255.85,4279.86521139949,True,0,0.0,0.0,1.135523210690769,-0.013917598919023,1.0698035917804074,-0.11261195459784912
2022-07-20,4446.277946714812,4477.946520999894,4446.277946714812,4461.6397031300385,71788535,400295277.0,-27.0030727949852,468561010.5,4288.434832006254,True,-1,0.0,0.0,1.135523210690769,-0.0060158658514366525,1.0633677968848714,-0.11261195459784912
2022-07-21,4488.713438452409,4534.4706032486565,4467.90428130607,4487.566289291291,49383121,449678398.0,25.92658616125209,472644843.45,4297.131927283118,True,0,0.0,0.0,1.135523210690769,0.005810999517299242,1.069547026639281,-0.11261195459784912
2022-07-22,4403.366476408661,4466.626708507373,4386.783605810283,4443.237458577474,57783246,391895152.0,-44.32883071381639,475853445.9,4305.855923038185,True,0,0.0,0.0,1.135523210690769,-0.009878145047037767,1.0589818859755102,-0.11261195459784912
2022-07-25,4377.909667128296,4403.394169749977,4364.830537830541,4380.365687683414,35499405,356395747.0,-62.87177089406032,473378830.6,4313.642141042913,True,0,0.0,0.0,1.135523210690769,-0.014149991190025024,1.0439973016185606,-0.11261195459784912
2022-07-26,4372.818479436469,4394.312908300959,4372.818479436469,4394.312908300959,56741998,413137745.0,13.9472206175451,470388181.2,4322.440308703527,True,0,0.0,0.0,1.135523210690769,0.003184031108809382,1.047321421504427,-0.11261195459784912
2022-07-27,4424.380333740989,4432.249843691906,4390.024190154625,4408.430703974281,47513081,460650826.0,14.11779567332178,472008784.95,4332.395671302049,True,0,0.0,0.0,1.135523210690769,0.0032127424623433765,1.0506861955070161,-0.11261195459784912
2022-07-28,4378.682504699214,4413.108154367186,4368.494206150103,4368.494206150103,65700143,394950683.0,-39.93649782417742,466723663.75,4340.358045409715,True,0,0.0,0.0,1.135523210690769,-0.009059118880597072,1.0411679043557158,-0.11261195459784912
2022-07-29,4337.294518846219,4337.294518846219,4286.735240094027,4331.230739738912,68671134,326279549.0,-37.263466411191075,460640915.65,4347.093173199073,False,-1,0.0,0.0,1.135523210690769,-0.008530048262106016,1.0322866918826057,-0.11261195459784912
2022-08-01,4364.506966998079,4399.194718798484,4326.61880420774,4344.682101404287,89153059,415432608.0,13.451361665374861,462259202.4,4355.130139619697,False,-1,0.0,0.0,1.135523210690769,0.0031056672972786803,1.0354926309030015,-0.11261195459784912
2022-08-02,4225.1983602035225,4251.878329561679,4204.434455404463,4237.260780476435,61229657,354202951.0,-107.42132092785232,457864259.0,4359.761110489063,False,-1,0.0,0.0,1.135523210690769,-0.02472478271612366,1.0098903005997775,-0.11261195459784912
2022-08-03,4154.530401300434,4154.530401300434,4132.865549809424,4132.865549809424,57412921,296790030.0,-104.39523066701076,448675297.75,4361.902287513846,False,-1,0.0,0.0,1.135523210690769,-0.024637433491943916,0.9850091954845912,-0.11261195459784912
2022-08-04,4089.590419662523,4118.909383103254,4062.6432980985746,4078.1854693863693,54256558,242533472.0,-54.68008042305473,434711698.2,4361.822662740725,False,-1,0.0,0.0,1.135523210690769,-0.013230549061915675,0.9719769829972942,-0.11261195459784912
2022-08-05,4057.0939327406686,4069.2287943076703,4057.0939327406686,4059.975158509838,45151038,197382434.0,-18.210310876531366,415173656.65,4360.518116025062,False,-1,0.0,0.0,1.135523210690769,-0.004465297376303856,0.9676368167252887,-0.11261195459784912
2022-08-08,4093.531245837869,4114.5422870101465,4079.63250723292,4079.63250723292,55559098,252941532.0,19.657348723082123,400667913.05,4360.84897445099,False,-1,0.0,0.0,1.135523210690769,0.004841741132794786,0.9723218637024341,-0.11261195459784912
2022-08-09,4169.364614343257,4192.658316181875,4169.364614343257,4183.248315760857,48045901,300987433.0,103.61580852793668,390837205.05,4364.109795341442,False,-1,0.0,0.0,1.135523210690769,0.025398319173168815,0.9970172047357989,-0.11261195459784912
2022-08-10,4232.018023460899,4257.959226693434,4232.018023460899,4242.512057275926,53923816,354911249.0,59.26374151506934,381917517.35,4367.533176583169,False,-1,0.0,0.0,1.135523210690769,0.014166919351114471,1.0111418670669645,-0.11261195459784912
2022-08-11,4220.914129872717,4258.071693855809,4186.393652456813,4228.634640629585,70092140,284819109.0,-13.877416646340862,372369587.55,4369.855787651476,False,-1,0.0,0.0,1.135523210690769,-0.0032710376444401446,1.007834383955919,-0.11261195459784912
2022-08-12,4218.328402774144,4249.307679418484,4208.062486533039,4225.033247986185,34987100,249832009.0,-3.6013926433997767,356952926.15,4372.194421760381,False,-1,0.0,0.0,1.135523210690769,-0.0008516679612839972,1.0069760437008233,-0.11261195459784912
2022-08-15,4137.595589638831,4150.752116253725,4120.872751102779,4150.752116253725,68887760,180944249.0,-74.28113173246038,339807213.25,4372.938591872428,False,-1,0.0,0.0,1.135523210690769,-0.017581194601927863,0.9892722019170397,-0.11261195459784912
2022-08-16,4162.674885378927,4162.674885378927,4122.305062928583,4147.456832708144,69836179,111108070.0,-3.295283545580787,321758426.15,4371.839200684171,False,-1,0.0,0.0,1.135523210690769,-0.0007939003470424089,0.9884868183726183,-0.11261195459784912
2022-08-17,4121.647893592795,4164.352572367896,4099.082311138463,4124.851101168018,48777009,62331061.0,-22.605731540125817,304860215.35,4371.203723657126,False,-1,0.0,0.0,1.135523210690769,-0.005450504357718655,0.9830990666615309,-0.11261195459784912
2022-08-18,4150.792666595067,4159.706056600671,4105.443121298304,4146.407778566732,18692064,81023125.0,21.556677398713873,286427451.7,4370.277620754272,False,-1,0.0,0.0,1.135523210690769,0.0052260498306495595,0.9882367913723692,-0.11261195459784912
2022-08-19,4078.3242415543564,4088.8180509988647,4020.995116262879,4085.31443556602,42378108,38645017.0,-61.09334300071214,268764944.95,4368.488672971823,False,-1,0.0,0.0,1.135523210690769,-0.014734041190186509,0.973676069782631,-0.11261195459784912
2022-08-22,4098.814086653094,4121.323974746252,4088.3168750654677,4121.323974746252,70328655,108973672.0,36.00953918023197,256393841.2,4367.802952548586,False,-1,0.0,0.0,1.135523210690769,0.008814386199196722,0.9822584266946112,-0.11261195459784912
2022-08-23,4233.877290870801,4233.877290870801,4218.436591400207,4230.4498984976135,52236513,161210185.0,109.12592375136137,243797463.2,4367.788704451653,False,-1,0.0,0.0,1.135523210690769,0.02647836579216767,1.0082670246190701,-0.11261195459784912
2022-08-24,4197.324712832416,4221.542710991537,4170.508218272068,4221.542710991537,35221460,125988725.0,-8.907187506076298,227064358.15,4366.480426800159,False,-1,0.0,0.0,1.135523210690769,-0.0021054941483267253,1.0061441242987839,-0.11261195459784912
