日期,开盘,收盘,最高,最低,成交量,成交额,fast_ma,medium_ma,slow_ma,slow_slope,fast_medium_diff,price_medium_diff,signal,returns,strategy_returns,cum_returns,benchmark_returns
2024-01-30 17:16:27.326742,4272.920549225004,4271.62954974685,4241.926355324764,4257.511299546581,3908873,929249.8650889747,4268.3135185028905,4221.502400724181,4247.774456215269,0.9048564615503892,46.81111777870956,50.12714902266907,0,0.0008540534149688028,0.0,1.0062330351871418,1.0636947819355793
2024-01-31 17:16:27.326742,4254.100255497035,4252.009307237288,4269.695002023937,4229.544855904654,2709285,1887918.0696701303,4265.484749694516,4225.635572786636,4247.776101478299,0.8448131525312419,39.849176907880064,26.37373445065259,0,-0.004593151695639008,-0.0,1.0062330351871418,1.0588090704442896
2024-02-01 17:16:27.326742,4237.660221080067,4233.227289453089,4222.1917497961485,4223.787819827331,1638095,493042.2891116855,4258.688394463878,4228.0485647942605,4247.604055338889,0.7728225435593231,30.63982966961703,5.178724658828287,0,-0.00441720994171646,-0.0,1.0062330351871418,1.0541320884919436
2024-02-02 17:16:27.326742,4266.091276893893,4260.884274211178,4260.968289525168,4242.2688518730865,3848761,955723.5862088335,4257.146976737912,4231.542970123362,4248.025724279036,0.7288047795408602,25.6040066145506,29.341304087816752,0,0.006533309663526943,0.0,1.0062330351871418,1.061019059852322
2024-02-05 17:16:27.326742,4255.285278837438,4254.9338546584095,4276.343596332367,4250.814030877345,1137986,547961.8701243176,4254.536855061362,4235.209682030051,4248.322224425251,0.6696425294840992,19.32717303131085,19.724172628358247,0,-0.0013965222169453062,-0.0,1.0062330351871418,1.0595373231626357
2024-02-06 17:16:27.326742,4233.034242499475,4242.70266419472,4254.774282767734,4266.333149838288,2988122,1581696.9482927148,4248.7514779509365,4238.899554019844,4248.032634021086,0.511075537500983,9.851923931092642,3.8031101748756555,0,-0.002874590036293756,-0.0,1.0062330351871418,1.056491587730391
2024-02-07 17:16:27.326742,4237.142689836943,4240.289046972583,4233.556667743099,4280.423066088489,1243307,1179642.9004920113,4246.407425897996,4242.312984143785,4247.75426630722,0.3307844390219543,4.094441754211402,-2.0239371712023058,-1,-0.0005688867246121943,-0.0,1.0062330351871418,1.0558905636914668
2024-02-08 17:16:27.326742,4245.518465497698,4251.323665647672,4260.107435720771,4205.829679017443,3397117,782190.8380657176,4250.026701136912,4245.2960631590995,4247.373892417546,0.17160107951849568,4.730637977812876,6.027602488572484,0,0.0026023270000821164,0.0,1.0062330351871418,1.058638336214493
2024-02-09 17:16:27.326742,4254.982453101639,4253.465298168891,4278.828184015299,4218.369534345611,3237688,733234.4661179039,4248.542905928455,4248.54245075795,4247.586851253285,0.10521608544031551,0.0004551705051198951,4.922847410941358,0,0.0005037566390262427,0.0,1.0062330351871418,1.059171632304689
2024-02-12 17:16:27.326742,4234.111081761329,4240.304776283919,4230.0706441988,4211.573106452932,1341974,1560383.8181980324,4245.617090253557,4250.527300521515,4247.341044663454,0.02692226590252176,-4.910210267958064,-10.22252423759619,-1,-0.003094070590075826,-0.0,1.0062330351871418,1.0558944805073325
2024-02-13 17:16:27.326742,4225.072628902932,4229.537248384449,4240.544280007921,4211.837723974631,3883007,2023359.0192726902,4242.984007091503,4251.987754969641,4247.096853705395,-0.06776025098743048,-9.003747878137801,-22.45050658519176,-1,-0.002539328767048099,-0.0,1.0062330351871418,1.0532132172780129
2024-02-14 17:16:27.326742,4198.699099189937,4202.6334122693615,4190.600497246816,4244.277755352167,3527334,1087236.393234368,4235.452880150859,4251.117876395661,4246.032411923595,-0.17436895547043604,-15.66499624480275,-48.48446412629983,-1,-0.006360940815774652,-0.0,1.0062330351871418,1.0465137903365158
2024-02-15 17:16:27.326742,4233.30186373823,4231.6365699685175,4238.084199951338,4235.547413618549,2184999,806643.0262405388,4231.5154610150275,4251.11148146588,4245.3149786090435,-0.22890767298458742,-19.596020450852848,-19.474911497362882,-1,0.006901186673689663,0.0,1.0062330351871418,1.0537359773602186
2024-02-16 17:16:27.326742,4237.741943606431,4221.914776293641,4248.3009760021805,4226.496804635597,2296721,1323832.8854671419,4225.205356639977,4249.7867620785455,4243.89489889721,-0.4130825381826071,-24.581405438568254,-27.87198578490461,-1,-0.0022974075193203936,-0.0,1.0062330351871418,1.0513151164024528
2024-02-19 17:16:27.326742,4227.218214954769,4235.973883374735,4217.2888009222515,4259.04913651781,1381513,800678.7002668324,4224.3391780581405,4248.374913968622,4242.700099092678,-0.5622125332572978,-24.03573591048189,-12.401030593887299,-1,0.0033300309992132515,0.0,1.0062330351871418,1.0548160283300145
2024-02-20 17:16:27.326742,4261.229006178044,4255.605669292569,4276.7099551951305,4250.521454677177,3055139,966024.6147322478,4229.552862239765,4247.400466446274,4242.089139315622,-0.5943494705464218,-17.84760420650855,8.205202846294924,0,0.004634538941536981,0.0,1.0062330351871418,1.0597046142894673
2024-02-21 17:16:27.326742,4247.0866760810395,4259.4523618428275,4280.682216039657,4257.876695274586,4649832,1497343.1784585288,4240.9166521544585,4247.065426974457,4241.215752399223,-0.6538513907997185,-6.148774819998835,12.38693486837019,0,0.0009039118868592322,0.0,1.0062330351871418,1.0606624938868832
2024-02-22 17:16:27.326742,4288.996726945737,4276.652684434853,4294.483729016073,4292.262825622513,4688313,853364.9873132043,4249.919875047724,4247.537607915886,4240.757031017752,-0.6616861399794288,2.382267131838489,29.115076518966816,0,0.004038153530277588,0.0,1.0062330351871418,1.0649456118810054
2024-02-23 17:16:27.326742,4283.078379579256,4280.925967015587,4317.111591359017,4303.331233062832,3526161,2058551.3179623208,4261.722113192115,4248.154338124615,4240.586624840174,-0.7000226413110795,13.567775067500406,32.77162889097235,0,0.0009992119762933793,0.0,1.0062330351871418,1.066009718290498
2024-02-26 17:16:27.326742,4312.882315255594,4307.634079233172,4320.712701769538,4272.267827526531,3185841,1390963.905332722,4276.054152363802,4250.136818934216,4240.796426945413,-0.6544617718041081,25.917333429586506,57.49726029895646,0,0.006238863372870718,0.0,1.0062330351871418,1.0726604072770647
2024-02-27 17:16:27.326742,4294.30431350557,4303.59063281213,4277.471333578208,4305.448700927251,3968402,1222737.8920308356,4285.6511450677135,4251.734873087479,4240.983591910715,-0.6113261794679602,33.91627198023434,51.85575972465085,0,-0.0009386698931869164,-0.0,1.0062330351871418,1.0716535332471402
2024-02-28 17:16:27.326742,4307.8147478021665,4313.704180317726,4283.994004382954,4285.378891954627,2701664,803867.832780987,4296.501508762693,4254.819616741502,4241.190097068682,-0.48423148549127293,41.68189202119174,58.88456357622454,0,0.002350025448165649,0.0,1.0062330351871418,1.0741719463218875
2024-02-29 17:16:27.326742,4307.598495895917,4320.317651111354,4322.700804559464,4320.504493075658,4979017,930310.8490526472,4305.234502097994,4259.174134824415,4241.42047830557,-0.38945003034732506,46.06036727357878,61.1435162869393,0,0.0015331303485768277,0.0,1.0062330351871418,1.0758187919323834
2024-03-01 17:16:27.326742,4359.67377634978,4353.542059854134,4377.151512499407,4402.063402996002,2725626,1476373.183337734,4319.757720665702,4263.807024106563,4242.207286436486,-0.16876124607233578,55.95069655913903,89.73503574757069,0,0.007690269888889656,0.0,1.0062330351871418,1.0840921287938827
2024-03-04 17:16:27.326742,4355.35793026146,4348.972724114767,4311.978574267994,4316.038468669083,2828841,1660327.3221598254,4328.025449642022,4268.508967579381,4243.468380807586,0.0768281714907971,59.516482062641444,80.46375653538598,0,-0.00104956738135209,-0.0,1.0062330351871418,1.08295430105712
2024-03-05 17:16:27.326742,4319.543050188562,4322.418192005103,4347.022321940828,4296.030467833094,1087926,1658816.5907548945,4331.790961480618,4272.4947439699,4244.141112894609,0.20519735789875995,59.296217510717725,49.923448035203364,0,-0.006105932088840249,-0.0,1.0062330351871418,1.0763418556395479
2024-03-06 17:16:27.326742,4322.78035417644,4321.327281347225,4265.460173463041,4287.927147901083,3650024,1309577.3683468204,4333.315581686516,4276.546655688631,4245.162706729816,0.39469543305931437,56.76892599788516,44.780625658593635,0,-0.0002523843389091729,-0.0,1.0062330351871418,1.076070203811872
2024-03-07 17:16:27.326742,4336.8977652846115,4332.880365421253,4315.756863155952,4329.725956852437,2506864,1176351.4552177144,4335.828124548496,4280.624490677311,4246.50173585419,0.5744704836438359,55.20363387118505,52.25587474394251,0,0.002673503607073746,0.0,1.0062330351871418,1.0789470813832276
2024-03-08 17:16:27.326742,4335.339461738088,4336.0636010834205,4387.021578448142,4373.048026028045,4862290,1334270.0765819442,4332.332432794354,4284.754405823037,4247.686025266875,0.7099400426700413,47.57802697131683,51.3091952603836,0,0.0007346696409094022,0.0,1.0062330351871418,1.0797397510480677
2024-03-11 17:16:27.326742,4348.482885305418,4342.421326249119,4314.539332296069,4351.145970050159,4801097,1845548.170309711,4331.0221532212245,4289.8602333212975,4248.883311421966,0.8086884476552768,41.16191989992694,52.561092927821846,0,0.0014662435219148229,0.0,1.0062330351871418,1.0813229124633958
2024-03-12 17:16:27.326742,4359.180854678926,4361.985358352149,4368.747487204815,4412.291911805685,1213476,885985.9646573042,4338.935586490634,4296.4826388196825,4250.202490139363,0.9218898228647958,42.45294767095129,65.50271953246647,0,0.004505327934157144,0.0,1.0062330351871418,1.0861946267867613
2024-03-13 17:16:27.326742,4365.53230380381,4361.656625557207,4338.305721968696,4375.97238257683,3090532,2168058.254510297,4347.00145533263,4304.4337994840735,4251.647223209322,1.0457126140639956,42.56765584855657,57.22282607313355,0,-7.536311287992259e-05,-0.0,1.0062330351871418,1.0861127677784932
2024-03-14 17:16:27.326742,4362.229397338051,4377.274803268533,4393.29202847121,4397.44775131707,4406541,1621661.690463823,4355.880342902086,4311.715711149075,4253.352380904192,1.193190259862149,44.164631753011236,65.559092119458,0,0.0035807902941764613,0.0,1.0062330351871418,1.0900019098357356
2024-03-15 17:16:27.326742,4376.23304881069,4367.293536072865,4364.327342616046,4372.409575405699,3079995,1879195.311237782,4362.126329899975,4318.984649138037,4255.385874797676,1.3178588361189214,43.141680761938005,48.30888693482848,0,-0.0022802468760276806,-0.0,1.0062330351871418,1.0875164363859684
2024-03-18 17:16:27.326742,4349.012709128691,4347.407303542027,4392.616929545056,4353.439320932557,2553062,1491608.0533264498,4363.123525358556,4324.556320146401,4257.281051687168,1.3812670879581674,38.567205212155386,22.850983395625917,0,-0.004553445369902986,-0.0,1.0062330351871418,1.0825644897040134
2024-03-19 17:16:27.326742,4338.2804209587475,4334.482614778277,4361.308370094147,4335.2627334126555,1961518,2100259.6806464465,4357.622976643781,4328.500167420687,4259.191087340091,1.5049974445481893,29.12280922309401,5.98244735758999,0,-0.002972964772180342,-0.0,1.0062330351871418,1.07934606361251
2024-03-20 17:16:27.326742,4316.638213016298,4329.0748588499955,4301.567043898824,4318.3394750258485,4478236,1861292.6620823296,4351.106623302339,4331.981292271045,4261.248307365505,1.6085600635688935,19.12533103129408,-2.906433421049769,-1,-0.0012476127853976449,-0.0,1.0062330351871418,1.0779994576636784
2024-03-21 17:16:27.326742,4330.298982600034,4343.0794756637,4344.018629820693,4324.841848798464,1192830,951248.6281605603,4344.2675577813725,4335.302631832486,4263.734845080525,1.7233109226334817,8.964925948886048,7.7768438312132275,0,0.003235013777845408,0.0,1.0062330351871418,1.0814868007617304
2024-03-22 17:16:27.326742,4347.185807281104,4343.616541518449,4301.708722425186,4365.863332506599,1730457,735200.9701790668,4339.53215887049,4338.43716055763,4266.491994259255,1.8805968992380258,1.094998312860298,5.179380960818889,0,0.00012366014892384314,0.0,1.0062330351871418,1.0816205375805719
2024-03-25 17:16:27.326742,4357.566817389709,4349.427278430315,4382.11643695485,4347.129225222848,4343473,911977.4731158001,4339.936153848147,4340.526820517488,4269.3578353539215,2.0474523931955444,-0.5906666693408624,8.900457912826823,-1,0.0013377647074330756,0.0,1.0062330351871418,1.083067491362582
2024-03-26 17:16:27.326742,4362.338137385957,4366.248956955749,4358.29505917031,4328.8355157824335,3226285,2133459.2698422945,4346.289422283641,4343.659736724669,4272.299003512109,2.2096513372745905,2.6296855589725965,22.589220231080617,1,0.003867561738267522,0.003867561738267522,1.0101247035738123,1.0872563217521374
2024-03-27 17:16:27.326742,4371.004809771511,4361.103692641482,4355.089930810787,4359.242022893679,2747146,600865.0167854966,4352.695189041939,4346.029712340856,4275.494967289665,2.3847744080342634,6.665476701082298,15.073980300625408,0,-0.0011784175306978062,-0.0011784175306978062,1.00893435491493,1.0859750798422227
2024-03-28 17:16:27.326742,4374.837221456892,4374.90352025153,4389.57527421801,4381.195582989461,3449741,757525.044300001,4359.0599979595045,4348.759005797865,4278.66056847218,2.530818756798817,10.300992161639442,26.14451445366467,0,0.0031642970639136347,0.0031642970639136347,1.012126922931869,1.089411427598851
2024-03-29 17:16:27.326742,4356.00506920309,4365.089509081955,4401.054992215283,4358.3831063577645,3177163,1802109.7434664485,4363.354591472205,4349.336378259255,4281.56212416306,2.6176249365384137,14.018213212950286,15.753130822699859,0,-0.0022432520223921726,-0.0022432520223921726,1.0098564671650845,1.0869676032106725
2024-04-01 17:16:27.326742,4370.631576673963,4372.153773047262,4334.85966667271,4375.8167083207045,1827805,1067021.9422352978,4367.899890395595,4350.495430705881,4284.738026771771,2.7456975084603075,17.404459689714713,21.658342341381285,0,0.0016183548929773472,0.0016183548929773472,1.0114907733199259,1.0887267025498364
2024-04-02 17:16:27.326742,4380.611322355849,4382.686404537362,4432.213215724574,4332.809307577072,3417326,2023761.9839497455,4371.1873799119185,4353.508841332494,4288.301046440746,2.910995910065503,17.67853857942464,29.17756320486842,0,0.0024090258570113043,0.0024090258570113043,1.013927480746982,1.0913494733274975
2024-04-03 17:16:27.326742,4377.863575618301,4372.868868313371,4382.557196623007,4371.7771590829025,1030060,936364.1599194895,4373.540415046296,4356.085920680801,4291.648520171072,3.040021280556721,17.45449436549552,16.78294763257054,0,-0.0022400727128975007,-0.0022400727128975007,1.0116562094645039,1.0889047711520616
2024-04-04 17:16:27.326742,4376.381215935654,4378.141418069511,4353.363124746349,4376.335198786048,4722570,966040.844224314,4374.1879946098925,4358.348973313214,4294.756509049875,3.10216639693499,15.839021296678766,19.7924447562973,0,0.0012057415657591442,0.0012057415657591442,1.0128760054065136,1.0902177088957932
2024-04-05 17:16:27.326742,4403.971728446403,4393.307099561962,4440.668678093013,4411.984945790039,4737074,1025620.1783769997,4379.831512705894,4361.211148237141,4298.169334939376,3.1677340680121233,18.620364468752996,32.09595132482082,0,0.003463954231779365,0.003463954231779365,1.0163845615317093,1.0939941731420835
2024-04-08 17:16:27.326742,4423.825738692272,4437.171835853657,4434.590629700688,4445.8631188503305,2104485,830121.1934357441,4392.835125267173,4365.9486737173675,4302.112069186727,3.2754233832805766,26.886451549805315,71.22316213628983,0,0.009984445725651492,0.009984445725651492,1.0265325980227127,1.1049170985879997
2024-04-09 17:16:27.326742,4411.391059120876,4428.007364532531,4448.009192531804,4422.9385596307175,1586191,951708.0804530854,4401.899317266207,4369.249774026387,4305.906722605237,3.360771909312734,32.64954323981965,58.75759050614397,0,-0.0020653857141782472,-0.0020653857141782472,1.0244124122596183,1.1026350185972247
2024-04-10 17:16:27.326742,4420.787481808395,4432.3130853582825,4406.805835670145,4427.621665785486,2950222,2018369.8900207302,4413.788160675189,4372.782597016441,4309.444757632059,3.394979034239441,41.00556365874763,59.53048834184119,0,0.0009723833930899151,0.0009723833930899151,1.0254085338769747,1.103707202577948
2024-04-11 17:16:27.326742,4455.892728108548,4457.663537255117,4465.135121435848,4477.079323136072,2005295,914744.2072558645,4429.69258451231,4376.80203371577,4313.209742110242,3.4549173638061803,52.89055079653917,80.86150353934681,0,0.005719463270899672,0.005719463270899672,1.031273320324151,1.11001981538492
2024-04-12 17:16:27.326742,4454.993741965367,4478.266032873591,4470.3873057326955,4427.809013354857,4156232,1084564.828732061,4446.684371174635,4382.350658555806,4317.04068992413,3.547856576107006,64.33371261882894,95.91537431778488,0,0.004621814869221863,0.004621814869221863,1.0360396746902572,1.1151501214727968
2024-04-15 17:16:27.326742,4465.257078884494,4466.674063969115,4442.71088995417,4422.563028457269,1636117,926274.7473459695,4452.584816797727,4388.313996577161,4320.415076897395,3.5677050125624192,64.27082022056675,78.36006739195454,0,-0.002588494926246576,-0.002588494926246576,1.0333578912489312,1.1122635610413611
2024-04-16 17:16:27.326742,4476.882616488939,4486.589062330514,4498.484046199899,4487.673980329408,3177386,791025.1336726181,4464.3011563573245,4395.919318954772,4323.93998427391,3.5638937833164164,68.38183740255226,90.66974337574175,0,0.004458574338800592,0.004458574338800592,1.0379651942256507,1.1172226708126032
2024-04-17 17:16:27.326742,4482.26128086619,4477.435786163621,4460.421214711641,4516.047182889228,3284876,712487.1927549591,4473.325696518392,4403.3373653204535,4327.461361521985,3.5812841350913005,69.98833119793835,74.09842084316733,0,-0.0020401414169495258,-0.0020401414169495258,1.035847598443559,1.1149433785699234
2024-04-18 17:16:27.326742,4470.250913102666,4468.13621797769,4447.666266529604,4446.100179505865,2405582,1068258.5390981124,4475.4202326629065,4409.590202436154,4330.810147394842,3.6053638344967114,65.83003022675257,58.54601554153578,0,-0.00207698527238942,-0.00207698527238942,1.0336961582371518,1.1126276575930856
2024-04-19 17:16:27.326742,4484.405687906815,4483.681340062693,4501.698900143445,4490.6883421453385,1078109,2106703.8595462595,4476.503294100727,4416.593442363365,4334.394980348537,3.622564540916028,59.90985173736135,67.0878976993281,0,0.0034791065729951054,0.0034791065729951054,1.0372924973357545,1.1164986077899137
2024-04-22 17:16:27.326742,4521.074232272274,4512.590075391169,4537.115003554845,4510.444718670171,3056134,1170141.2308303749,4485.686496385138,4424.751582211408,4338.471740554371,3.6359671367643385,60.93491417372934,87.83849317976092,0,0.006447544581317466,0.006447544581317466,1.0439804869561928,1.123697282338618
2024-04-23 17:16:27.326742,4516.873692596924,4520.1289057540325,4544.8107099641575,4514.973196551405,1716879,975871.4220562046,4492.394465069841,4432.445579651323,4342.613396487824,3.6706673882586984,59.94888541851833,87.68332610270954,0,0.0016706215802706481,0.0016706215802706481,1.0457245832870834,1.1255745552681844
2024-04-24 17:16:27.326742,4547.343549596551,4535.636473725645,4545.711913929906,4559.340460782325,3665714,1272643.8061987893,4504.034602582246,4441.17221870553,4347.340515929296,3.789575829723708,62.862383876716194,94.46425502011516,0,0.003430780027505964,0.003430780027505964,1.0493122343016967,1.1294361539718674
2024-04-25 17:16:27.326742,4535.245726852953,4542.226870745603,4546.391745814094,4497.7310457977455,3211463,1939759.8020426582,4518.852733135829,4449.538386230235,4352.4905089508375,3.9280766840595787,69.314346905594,92.68848451536815,0,0.0014530258450242695,0.0014530258450242695,1.0508369120976373,1.1310772538938934
2024-04-26 17:16:27.326742,4552.49889997403,4538.718393978092,4540.10878880221,4487.302732368691,4989366,2038369.7478924794,4529.860143918909,4458.219830475041,4357.1210776136195,4.008038768948973,71.64031344386785,80.49856350305072,0,-0.000772413370654812,-0.000772413370654812,1.0500252316163554,1.1302035946997422
2024-04-29 17:16:27.326742,4527.611628332808,4526.28041938584,4493.777293701197,4564.062089066625,1027383,1571519.5827023024,4532.598212717842,4465.9261627919705,4361.643520359077,4.122844346168222,66.67204992587176,60.35425659386965,0,-0.002740415578272981,-0.002740415578272981,1.0471477261140543,1.1271063671622068
2024-04-30 17:16:27.326742,4529.794283424536,4532.239203389925,4515.835143947565,4554.349334042518,4751099,721383.3705098846,4535.020272245021,4473.403802734598,4366.469129345664,4.25291450717541,61.616469510423485,58.83540065532725,0,0.0013164858232299625,0.0013164858232299625,1.0485262812503109,1.128590186715848
2024-05-01 17:16:27.326742,4524.076215548082,4542.85018540808,4536.048517376481,4554.668523250958,3734266,1554855.4387135666,4536.463014581508,4481.902868589334,4371.511814986256,4.40504534642705,54.56014599217451,60.947316818746,0,0.002341222857394243,0.002341222857394243,1.0509811149465527,1.131232467857618
2024-05-02 17:16:27.326742,4538.524341049459,4545.917510832613,4545.7527730838665,4562.614807455853,2989312,1321084.5419055547,4537.201142598909,4490.291673227489,4376.421712406005,4.561156501116329,46.90946937142053,55.62583760512371,0,0.0006751984545705358,0.0006751984545705358,1.0516907357711474,1.1319962742716754
2024-05-03 17:16:27.326742,4542.544827972268,4521.998892333081,4498.994882275406,4527.504585100068,4492568,2002731.3580294969,4533.857242269907,4496.726262866045,4380.897272308741,4.650229196020428,37.13097940386251,25.272629467036495,0,-0.005261560167454604,-0.005261560167454604,1.0461572016873328,1.1260402077652605
2024-05-06 17:16:27.326742,4528.228590127348,4524.9112522169735,4524.403704256559,4545.931531472338,1991566,1082370.9887906811,4533.583408836134,4501.113233684211,4385.640713574292,4.716897301992139,32.470175151923286,23.7980185327624,0,0.0006440425911713454,0.0006440425911713454,1.04683097148228,1.1267654256184327
2024-05-07 17:16:27.326742,4522.689758447301,4524.956901918292,4560.227547631686,4507.259918491576,3963754,1970550.4039361973,4532.126948541808,4505.960710553498,4390.564374466523,4.795097797869948,26.16623798831006,18.996191364793958,0,1.0088529647012123e-05,1.0088529647012123e-05,1.0468415324675713,1.1267767930248342
2024-05-08 17:16:27.326742,4550.822599570613,4550.659813953439,4572.827459367089,4544.271453277455,4656916,1612429.8310863452,4533.68887425088,4511.878046983256,4396.364814494591,4.902429856529489,21.81082726762361,38.781766970182616,0,0.005680255655971189,0.005680255655971189,1.0527878600032758,1.1331771732764306
2024-05-09 17:16:27.326742,4544.339486696131,4549.078401565341,4579.492057017658,4569.765685553903,4669056,1389403.1806137746,4534.321052397425,4516.448790198768,4401.655511687872,4.916500273703423,17.872262198657154,32.629611366573045,0,-0.0003475127679835044,-0.0003475127679835044,1.0524220027799467,1.1327833797403297
2024-05-10 17:16:27.326742,4546.104553586399,4543.401856265048,4572.222317611919,4547.89679621291,4606438,2085188.8298506164,4538.601645183818,4519.70558136834,4407.013629687394,4.989255207377482,18.896063815477646,23.69627489670802,0,-0.00124784512360554,-0.00124784512360554,1.0511087431158026,1.1313698415238194
2024-05-13 17:16:27.326742,4555.35133074385,4544.333528387862,4509.127622069641,4570.769600347926,2337391,1325936.5482459539,4542.486100417997,4523.588554589278,4412.152957104279,5.050943674520203,18.89754582871865,20.744973798584397,0,0.0002050604706096415,0.0002050604706096415,1.0513242839693278,1.1316018407559558
2024-05-14 17:16:27.326742,4555.928939495821,4564.143499461689,4562.284568426681,4594.461597251758,4405118,1600447.9542620378,4550.323419926675,4527.466276445836,4417.295254273765,5.08261249281004,22.857143480839113,36.67722301585309,0,0.004359268735464994,0.004359268735464994,1.0559072890512704,1.136534797281358
2024-05-15 17:16:27.326742,4579.836746494426,4572.499596363939,4540.245267532376,4520.010564472484,1458546,1604971.5925716034,4554.691376408776,4532.219466955852,4422.51270818245,5.100089319619474,22.471909452923683,40.280129408087305,0,0.001830813799617692,0.001830813799617692,1.0578404586871824,1.1386155808719665
2024-05-16 17:16:27.326742,4609.68974747315,4610.940608511511,4646.182735912007,4603.561972916664,2574496,945547.6079190823,4567.06381779801,4539.359686482543,4428.084173583728,5.166246117772334,27.70413131546684,71.5809220289675,0,0.008407001758543586,0.008407001758543586,1.066733725283624,1.1481879240626622
2024-05-17 17:16:27.326742,4629.914246905327,4619.028618838777,4661.710156621281,4620.522748072015,4745130,2069269.854799208,4582.189170312757,4546.127050421348,4433.719217780782,5.282194547204108,36.062119891408656,72.90156841742919,0,0.0017540911961295702,0.0017540911961295702,1.0686048735197584,1.1502019503917629
2024-05-20 17:16:27.326742,4614.369338041327,4622.324958561769,4623.404145322706,4629.885128558984,2003195,1638712.6533317645,4597.787456347537,4551.613794579878,4438.964065769591,5.332335219529886,46.173661767658814,70.71116398189042,0,0.0007136434941206193,0.0007136434941206193,1.0693674764355314,1.1510227845305847
2024-05-21 17:16:27.326742,4574.016191303013,4588.957407591655,4587.72153523765,4571.553306328138,1927862,1576625.8020475612,4602.750237973531,4555.055219671758,4443.7201786825835,5.315580421606046,47.69501830177251,33.90218791989719,0,-0.007218780866608654,-0.007218780866608654,1.061647946957265,1.1427138032765847
2024-05-22 17:16:27.326742,4591.2558816721585,4595.406786277205,4584.194420973103,4615.872254762148,3720926,2241660.5692172376,4607.331675956183,4558.043735299337,4448.415222115242,5.205040762065073,49.28794065684633,37.363050977868625,0,0.001405412627033975,0.001405412627033975,1.0631400003873834,1.1443197876847957
2024-05-23 17:16:27.326742,4623.231972956727,4618.840944322774,4617.733854328254,4623.866785598101,3986850,724098.4661460479,4608.911743118436,4561.874438978195,4453.390610335432,5.173509864756033,47.03730414024085,56.96650534457876,0,0.0050994741348138195,0.0050994741348138195,1.0685614553210447,1.1501552168440499
2024-05-24 17:16:27.326742,4622.015539475628,4636.124254957548,4634.074815783975,4716.237630649487,1997367,1959631.7710173687,4612.33087034219,4566.7447320271685,4458.100313587156,5.108668389976174,45.586138315021344,69.37952293037961,0,0.0037419150914945742,0.0037419150914945742,1.0725599215569,1.1544590000075199
2024-05-27 17:16:27.326742,4655.334584937196,4648.458208815179,4652.975437962705,4645.216629285065,1599762,2212997.077620493,4617.557520392873,4572.853621498635,4463.091738332162,5.093878122788283,44.70389889423768,75.60458731654398,0,0.0026604019174942817,0.0026604019174942817,1.0754133620288375,1.1575303249448083
2024-05-28 17:16:27.326742,4641.6242634770215,4648.553687524276,4646.379125556275,4624.515774101981,3833102,1313347.505939596,4629.476776379396,4578.6693457053525,4468.527329924148,5.123207565038319,50.807430674043644,69.88434181892353,0,2.0539866081970004e-05,2.0539866081970004e-05,1.0754354508752764,1.1575541004626686
2024-05-29 17:16:27.326742,4668.162903899701,4656.485971744326,4662.162233258947,4665.097030940901,2747358,862410.537828671,4641.69261347282,4584.351135022165,4474.113308097434,5.160059991498383,57.341478450654904,72.1348367221608,0,0.0017063983237062263,0.0017063983237062263,1.0772705721259042,1.1595293488392973
2024-05-30 17:16:27.326742,4682.867016980136,4660.28508900368,4691.22565667124,4678.137523495368,1198818,2330031.1636882126,4649.981442409002,4590.069513930718,4479.570053490474,5.148587990674514,59.9119284782837,70.21557507296166,0,0.0008158764532755214,0.0008158764532755214,1.0781494918195083,1.160475381531897
2024-05-31 17:16:27.326742,4693.924697027106,4677.693723853151,4689.180692149492,4669.134504833692,4226267,2214001.5552837965,4658.295336188123,4597.8542555067215,4485.263888869969,5.154467108918743,60.44108068140122,79.83946834642938,0,0.0037355300195149876,0.0037355300195149876,1.0821769516117248,1.1648103721565177
2024-06-03 17:16:27.326742,4670.24956964663,4666.911437563448,4717.683780977436,4629.603286997813,4351552,1929030.5074253506,4661.985981937776,4604.954264774045,4490.672057391875,5.170799162228377,57.03171716373072,61.95717278940265,0,-0.002305043238448934,-0.002305043238448934,1.0796824869466068,1.1621254338841032
2024-06-04 17:16:27.326742,4662.306892330155,4669.107269795654,4662.3775009014535,4672.9478785119445,1204266,607969.1267073619,4666.096698392052,4612.161783167914,4495.790755915933,5.207057723334946,53.93491522413751,56.94548662774014,0,0.0004705107996119118,0.0004705107996119118,1.080190489216867,1.1626722264512492
2024-06-05 17:16:27.326742,4667.536940537201,4674.936800757597,4668.718575954193,4689.637564526679,4363953,2209236.753908738,4669.786864194706,4618.375632508121,4501.012092169273,5.259687005403157,51.41123168658487,56.561168249475486,0,0.001248532240767597,0.001248532240767597,1.0815391418688247,1.1641238602114186
2024-06-06 17:16:27.326742,4680.339183789657,4684.911734470385,4670.94939565708,4710.5900556494225,4594199,1918587.5410766376,4674.712193288047,4625.167299153374,4506.139374355971,5.274876402053906,49.544894134673086,59.744435317011266,0,0.002133704505090206,0.002133704505090206,1.0838468268082617,1.1666077565364346
2024-06-07 17:16:27.326742,4696.588142678793,4697.913409938046,4687.245940418047,4693.292402354119,1484473,524063.51587077294,4678.756130505026,4632.892876837024,4511.649705587057,5.354939199990076,45.86325366800156,65.02053310102201,0,0.0027752231428390672,0.0027752231428390672,1.0868547436053126,1.16984535338099
