日期,开盘,收盘,最高,最低,成交量,成交额,ma,ma_slope,high_50,volume_ma,volume_ratio,price_above_ma,price_below_ma,signal,returns,strategy_returns,cum_returns,benchmark_returns
2024-01-25 17:41:12.460902,3957.830603898554,3964.6312972932574,3944.287037688957,3976.6793615739457,2368129,891594.4350175185,3979.3733878625,-4.041076554726442,4141.773629352994,2761379.5,0.857589114426322,False,True,0,-0.0025050123347406528,-0.0007515037004221958,0.9930883465256783,0.9900237839780679
2024-01-26 17:41:12.460902,3985.9726328819957,3993.442905689559,3990.688153797544,3986.434151429816,2990708,699771.7990525626,3978.153589808244,-3.489502208540807,4141.773629352994,2671866.7,1.1193327870735468,True,False,0,0.0072671596009374895,0.0021801478802812467,0.9952534259792882,0.9972184448249606
2024-01-29 17:41:12.460902,3974.9871881062872,3981.842038554684,3977.5923685778066,3930.438589187613,1662323,1929724.885355203,3976.864785639055,-2.9013808750506085,4141.773629352994,2699640.95,0.6157570694725163,True,False,0,-0.0029049788387726094,-0.0008714936516317828,0.9943860689367825,0.9943215463451104
2024-01-30 17:41:12.460902,3989.333068672143,3991.074952202459,4009.0838051007204,3972.0882971943392,4415202,571225.3962864436,3975.301939277354,-2.3802575002342565,4141.773629352994,2680600.25,1.6470945266829695,True,False,0,0.002318754375079557,0.0006956263125238671,0.9950777900511422,0.9966271337809339
2024-01-31 17:41:12.460902,4003.129354919984,3996.6246269514713,3996.4080646639654,3992.6376736651196,2830679,497243.6499243316,3973.9039277603224,-1.8835191014190968,4141.773629352994,2719608.0,1.0408408123523685,True,False,0,0.0013905213045297682,0.00041715639135893047,0.9954928931111613,0.9980129650431288
2024-02-01 17:41:12.460902,3989.921855804475,3991.745830691712,4002.7911853295946,3960.3536504468498,2532974,741191.3575886678,3974.0258420045975,-1.4988016070229606,4141.773629352994,2605908.65,0.9720118163006213,True,False,0,-0.0012207291690240485,-0.0003662187507072145,0.9951283249475082,0.9967946615056364
2024-02-02 17:41:12.460902,3981.5596387852765,3984.3301084720433,3964.1687432194194,3963.719616081856,3251372,1689805.398428382,3974.4003056881193,-1.1872433940031442,4141.773629352994,2531965.85,1.2841294838159052,True,False,0,-0.0018577641298327396,-0.0005573292389498219,0.9945737108355078,0.9949428521386825
2024-02-05 17:41:12.460902,3958.700075024766,3955.450051799506,3967.797685603553,3951.92138520519,4184241,1683102.1421564512,3973.203299793872,-1.0575809463097356,4141.773629352994,2620017.85,1.5970276691053842,False,True,0,-0.007248409616243512,-0.0021745228848730536,0.9924109875406029,0.9877310988016277
2024-02-06 17:41:12.460902,3951.120817379104,3952.441454065634,3947.991170114648,3926.5849488640597,3674661,439884.60016536224,3972.280873428441,-0.9312044960669936,4141.773629352994,2721630.7,1.3501688528131315,False,True,0,-0.0007606208382036073,-0.00022818625146108217,0.9921845329974472,0.9869798099453374
2024-02-07 17:41:12.460902,3929.0999799267192,3929.5761686193955,3919.5735374188166,3912.841172860691,4104488,1962986.7665940025,3970.3618497153666,-1.006291347464139,4141.773629352994,2770539.3,1.4814761876866358,False,True,0,-0.005785104146885822,-0.0017355312440657466,0.9904625657405514,0.98127002895393
2024-02-08 17:41:12.460902,3946.8956451956656,3936.6005898817903,3948.957828972928,3928.8945250401257,1309326,1478637.1763870919,3968.7587532375755,-1.0614634624924293,4141.773629352994,2735689.6,0.4786091229063414,False,True,0,0.0017875773266566863,0.0005362731979970059,0.9909937242681773,0.9830241250090158
2024-02-09 17:41:12.460902,3946.5757179411266,3947.0855693046296,3956.719538452237,3946.1484029203557,3438696,796591.336591694,3967.5921119964087,-1.0561477811835176,4141.773629352994,2829370.65,1.2153572031999413,False,True,0,0.002663460308822918,0.0007990380926468754,0.9917855660034416,0.9856423707485927
2024-02-12 17:41:12.460902,3943.2172196091383,3958.339123158242,3949.8322979524687,3965.1549812778776,3692832,1732470.8257352314,3967.9423527402387,-0.8922432898816168,4140.180639027427,2850616.15,1.2954504590174303,False,True,0,0.0028511046076953317,0.0008553313823085995,0.992633871322565,0.9884525402533738
2024-02-13 17:41:12.460902,3956.123772205924,3945.770831387829,3935.9352210376633,3970.7710514294795,4174214,419959.0431658513,3968.020157623071,-0.7281781654282895,4140.180639027427,2944429.45,1.4176648042968052,False,True,0,-0.0031751427503727836,-0.000952542825111835,0.9916883450504737,0.9853140623361007
2024-02-14 17:41:12.460902,3954.538607105306,3958.2246785409525,3973.946133156061,3958.6218371183904,4202816,1193893.581327897,3968.6610070279953,-0.5242920732327093,4140.180639027427,3101646.2,1.3550275334433695,False,True,0,0.003156252019011374,0.0009468756057034121,0.9926273505528623,0.9884239618347094
2024-02-15 17:41:12.460902,3967.7464768125315,3965.5994359796414,3965.223377699153,3938.8087039083866,1229073,1473275.7088585405,3967.9407904828477,-0.6085051521749847,4125.552836359012,3061803.7,0.4014212276247494,False,True,0,0.0018631477588098022,0.0005589443276429407,0.9931821739799171,0.9902655417239556
2024-02-16 17:41:12.460902,3960.202541322393,3965.200307184706,3947.683721041395,3977.646297091638,4751612,929410.8338816068,3966.907827181722,-0.749247850639722,4125.552836359012,3171282.75,1.498324928611301,False,True,0,-0.00010064778386686957,-3.0194335160060867e-05,0.993152185504481,0.9901658736917414
2024-02-19 17:41:12.460902,3939.3293763286033,3946.6128614676127,3947.3344928678102,3933.055810016904,2017255,860747.5825377911,3965.512987943855,-0.7690311850016769,4125.552836359012,3114192.65,0.6477617882760079,False,True,0,-0.00468764356832474,-0.0014062930704974218,0.9917555224680566,0.9855243290023556
2024-02-20 17:41:12.460902,3956.48935061616,3962.311171352035,3974.3348898258982,3979.5872983622016,2519779,1180795.2765477544,3965.0745845537785,-0.7206288874662278,4125.552836359012,3037543.65,0.8295449515597908,False,True,0,0.003977666529618729,0.0011932999588856186,0.9929389842922423,0.9894444161399533
2024-02-21 17:41:12.460902,3949.2191218183066,3942.4586497927835,3920.105156057004,3958.747501516777,3132334,1046245.3397774941,3963.4681326194973,-0.6893717095869306,4125.552836359012,3124135.7,1.0026241817857016,False,True,0,-0.005010338840318207,-0.001503101652095462,0.9914464960645226,0.9844869643514312
2024-02-22 17:41:12.460902,3946.3786773938227,3945.1603240752147,3912.6978574160394,3957.880488206857,1672488,554248.4726407436,3962.494583958595,-0.6264169278980717,4108.831884920278,3089353.65,0.5413714936779738,False,True,0,0.0006852765044405018,0.00020558295133215053,0.9916503205612714,0.9851616101370292
2024-02-23 17:41:12.460902,3935.4157843269672,3953.1571336202633,3942.0311698368123,3924.472857269191,4803836,1490136.2564667445,3960.48029535513,-0.7111816641278892,4108.831884920278,3180010.05,1.5106354773941675,False,True,0,0.0020269922862825585,0.0006080976858847675,0.9922533408264117,0.9871585251215187
2024-02-26 17:41:12.460902,3927.9740781583996,3934.4285315141865,3913.830737462719,3924.8272385595574,2598946,1592210.8988043221,3958.109620003105,-0.9832732737133483,4104.265199923759,3226841.2,0.805414905449949,False,True,0,-0.004737631587370061,-0.0014212894762110184,0.99084306159536,0.9824817317111614
2024-02-27 17:41:12.460902,3945.91443710394,3934.0206643343613,3944.3687218109553,3872.985253698346,4859041,1033699.7291418989,3955.2569056097004,-1.2763252013370674,4063.8045101883845,3249033.15,1.495534448455843,False,True,0,-0.00010366618088453183,-3.109985426535955e-05,0.9908122465205444,0.9823798815822461
2024-02-28 17:41:12.460902,3952.0472454614005,3961.801377131325,3955.7790860533355,3966.0723338074035,2133525,1632010.1968105203,3953.5157431186926,-1.5145263909302684,4063.8045101883845,3214175.45,0.663786104146866,True,False,0,0.0070616590931569245,0.002118497727947077,0.9929112800136204,0.9893171134059557
2024-02-29 17:41:12.460902,3974.7891523546664,3974.9490771982623,3985.527777607123,3959.936202112817,3221786,1719002.9004709912,3952.6759054440204,-1.5264885038827287,4063.8045101883845,3248616.05,0.9917410830990632,True,False,0,0.0033186166633263348,0.0009955849989979003,0.9938998075893378,0.9926002776638186
2024-03-01 17:41:12.460902,3984.5943043660045,3980.028151832976,3995.2696572957207,4000.9052985748376,2901681,1404299.600997031,3952.4608076120667,-1.4447019569655368,4042.6942905570536,3231131.5,0.8980386592127247,True,False,0,0.0012777709943125881,0.00038333129829377645,0.9942808004929549,0.9938685935075641
2024-03-04 17:41:12.460902,4015.4475169369684,4003.0315737251904,4017.0653962432793,3983.808380321898,2482328,1728994.6012644302,3954.8398837083514,-1.0673104235503614,4042.6942905570536,3146035.85,0.789033602398396,True,False,0,0.0057797133624846175,0.0017339140087453853,0.9960047979015562,0.9996128690980135
2024-03-05 17:41:12.460902,3996.234295950078,3993.076850804925,4011.130949741789,3998.4233520585435,2144095,1094646.115572259,3956.871653545316,-0.8202931008462656,4042.6942905570536,3069507.55,0.6985143268339575,True,False,0,-0.0024867960037101566,-0.000746038801113047,0.9952617396762269,0.9971270358098833
2024-03-06 17:41:12.460902,3999.933938873275,4003.0774394286095,4025.8424484736333,4002.897802050933,4188436,1190602.897881992,3960.5467170857764,-0.2921415533720847,4042.6942905570536,3073704.95,1.362666901388827,True,False,0,0.002504481881351328,0.0007513445644053984,0.9960095241744933,0.9996243224044746
2024-03-07 17:41:12.460902,3977.8636945564785,3985.9360548183963,3982.0744205778738,3995.656918437475,4854589,1478919.7911315162,3963.013490332607,0.05189063740122037,4042.6942905570536,3250968.1,1.4932748801810758,True,False,0,-0.004282051713858426,-0.0012846155141575278,0.9947300348874901,0.995343879361508
2024-03-08 17:41:12.460902,4008.510700885965,4000.888870335947,3987.2811724685175,4047.8558355312953,4394243,809735.897578422,3965.703655384173,0.5223360029043306,4042.6942905570536,3298745.45,1.3320952060729632,True,False,0,0.003751393728325114,0.0011254181184975343,0.9958495220917662,0.9990778061480716
2024-03-11 17:41:12.460902,3985.6364439045674,4003.5167839931496,4028.3294232729068,4023.32131212023,3556496,579842.9477827934,3967.9625384259184,0.9852918422813218,4042.6942905570536,3291928.65,1.0803684946209269,True,False,0,0.0006568324545794813,0.00019704973637384436,0.9960457539775626,0.9997340328757998
2024-03-12 17:41:12.460902,4022.117770997225,4013.8341755545175,4000.6495636927143,4034.385984475186,4305877,1093189.0110334032,3971.3657056342527,1.610880002455224,4042.6942905570536,3298511.8,1.3053999079221121,True,False,0,0.002577082130045927,0.000773124639013778,0.9968158214915476,1.0023104295867227
2024-03-13 17:41:12.460902,4016.2988704232694,4012.4265162812544,4023.6041939920847,4041.0209430679542,1088467,1659919.5839250188,3974.0757975212678,2.0560054402575134,4028.3294232729068,3142794.35,0.3463373287533115,True,False,0,-0.0003507019004014289,-0.00010521057012042867,0.9967109459306633,1.0019589174142745
2024-03-14 17:41:12.460902,4004.286711870907,3996.948262114713,3985.7170175535266,4013.7562361432892,2891164,870112.0546676266,3975.643238828022,2.296733338400145,4028.3294232729068,3225898.9,0.8962351547966987,True,False,0,-0.0038575794731031676,-0.0011572738419309502,0.9955574784249714,0.9980937812615644
2024-03-15 17:41:12.460902,3994.107824010414,3994.1657429051056,3986.2401768261966,3996.9723256277002,1375674,1495857.8082914113,3977.091510614041,2.4630703001974323,4028.3294232729068,3057102.0,0.4499928363528597,True,False,0,-0.0006961609275710767,-0.000208848278271323,0.9953495579596823,0.9973989473689985
2024-03-18 17:41:12.460902,3995.9284571868902,3996.2513046368967,3981.8463904413306,4007.2539703971083,4681579,1098883.189372097,3979.5734327725054,2.4733549064153975,4028.3294232729068,3190318.2,1.4674332485079387,True,False,0,0.0005221520252371992,0.00015664560757115974,0.9955054750959346,0.9979197412493367
2024-03-19 17:41:12.460902,3978.1373397803377,3987.185345218234,3967.912073756925,4017.768466872384,1561358,1954318.8969587174,3980.817141465816,2.39454879205,4028.3294232729068,3142397.15,0.49686844961656107,True,False,0,-0.002268615942181418,-0.0006805847826544253,0.9948279492185351,0.9956558446153209
2024-03-20 17:41:12.460902,4015.759216141874,4016.3269018598053,4011.2720499087545,4012.4346755266606,2233455,1536006.470143405,3984.510554069167,2.396383698339059,4028.3294232729068,3097453.2,0.7210617419498057,True,False,0,0.00730880411077961,0.0021926412332338827,0.9970092499999651,1.0029328981453671
2024-03-21 17:41:12.460902,3987.7337643667906,3985.2544310534704,3987.52021755804,3980.1113706157385,1320500,1761972.6448206536,3986.515259418079,2.3501769085472004,4028.3294232729068,3079853.8,0.4287541181337894,False,True,0,-0.007736539272225729,-0.0023209617816677187,0.994695229634746,0.9951736683914584
2024-03-22 17:41:12.460902,3994.7245337833206,3996.9960896144394,3986.6840047445235,3981.6329714495914,2470816,441403.4667612631,3988.7072072177884,2.3003551833615346,4028.3294232729068,2963202.8,0.8338329053954728,True,False,0,0.002946275768361817,0.000883882730508545,0.9955744235703395,0.9981057244559519
2024-03-25 17:41:12.460902,4009.017834418461,4008.208747962165,3999.9568494882656,4005.653795193577,3033598,1687905.203092718,3992.3962180401877,2.4433679614269295,4028.3294232729068,2984935.4,1.016302731375694,True,False,0,0.0028052712828166015,0.0008415813848449804,0.9964122804724441,1.000905681781983
2024-03-26 17:41:12.460902,4030.4785190390526,4029.1548748508994,4028.657662698977,4025.9064573675,4458115,1867089.4174005578,3997.1529285660145,2.578722293176179,4028.657662698977,2964889.1,1.5036363417437772,True,False,1,0.005225807388246295,0.0015677422164738885,0.9979743980695538,1.006136222088777
2024-03-27 17:41:12.460902,4011.7542369836765,4008.6809845456182,4015.1146260457963,3988.4756125813306,2963672,1791499.1745302612,3999.4969089367287,2.542111141546093,4028.657662698977,3006396.45,0.9857888170404139,True,False,0,-0.0050814354228660985,-0.0015244306268598295,0.9964530553323145,1.0010236058496265
2024-03-28 17:41:12.460902,4002.5046861093474,4006.2623781579064,3971.142688579616,4022.2268441939123,2466349,565489.5434443179,4001.0625739847105,2.5419335156688705,4028.657662698977,2968624.6,0.8308052826888249,True,False,0,-0.0006033421958584473,-0.00018100265875753418,0.9962726946799724,1.000419646069167
2024-03-29 17:41:12.460902,3999.430988865823,4008.415561981481,4011.758191440814,4021.037143200275,3224855,1305442.7423561,4002.4819444921363,2.5390433878095338,4028.657662698977,2984783.3,1.0804318692080594,True,False,0,0.0005374545200318437,0.0001612363560095531,0.9964333300588544,1.0009573261298754
2024-04-01 17:41:12.460902,4016.9990956403203,4019.2460942074895,3985.257245866749,4015.462299351428,1002663,1147534.9523571804,4003.2926705162513,2.371923774374591,4028.657662698977,2910800.05,0.34446302830041525,True,False,0,0.002701948452833225,0.0008105845358499674,0.9972410235072056,1.0036618612285642
2024-04-02 17:41:12.460902,4013.2807305351757,4020.6407799334634,4038.326064628286,4040.942606322691,1664750,986326.3073779236,4004.670866972678,2.385372550686225,4038.326064628286,2886832.8,0.5766700447632437,True,False,0,0.00034700182404456825,0.00010410054721337048,0.9973448368434562,1.0040101337251344
2024-04-03 17:41:12.460902,4029.573940353195,4020.423347897151,4044.3516800808625,4051.7545015134942,4460443,1010762.9746671139,4005.5381623961052,2.1027608326938205,4044.3516800808625,2900433.15,1.5378540960338976,True,False,0,-5.407895114573069e-05,-1.6223685343719208e-05,0.9973286562346441,1.0039558379101627
2024-04-04 17:41:12.460902,4023.258702789264,4029.2908327482087,4037.4989740991855,4002.870657688686,4665950,1179831.5571130842,4007.7059012925956,2.1190641874516585,4044.3516800808625,2891001.2,1.6139564383439204,True,False,0,0.0022056097290590326,0.0006616829187177098,0.9979885715708221,1.006170172673803
2024-04-05 17:41:12.460902,4041.1739799374077,4030.8340150349986,4035.7430048721767,4027.9277467062434,1386220,1072698.8498333634,4009.203158527548,2.0495951309759675,4044.3516800808625,2740600.05,0.505808937717855,True,False,0,0.0003829910400727776,0.00011489731202183328,0.998103237775124,1.0065555268347255
2024-04-08 17:41:12.460902,4048.8642741337258,4055.6380887444966,4071.1930581844276,4068.020709978757,4702258,723523.401649165,4011.809223765116,1.9413005724928099,4071.1930581844276,2797888.15,1.6806454539649842,True,False,1,0.0061535835057904276,0.0018460750517371282,0.9999458112614387,1.0127494503223178
2024-04-09 17:41:12.460902,4042.808303008313,4030.1753918305712,4055.5984583049494,4059.2830695102493,3985358,1068147.207394756,4012.6262845789183,1.5473356012903878,4071.1930581844276,2781862.2,1.4326223635376332,True,False,0,-0.006278345443246347,-0.001883503632973904,0.9980624096931507,1.0063910594257364
2024-04-10 17:41:12.460902,4019.7266738726507,4035.6224556090033,4040.2115758526875,4070.3044462304365,3083498,498098.719394769,4013.786081545306,1.4289172608577245,4071.1930581844276,2881613.75,1.0700594415195306,True,False,0,0.0013515699067274678,0.0004054709720182403,0.9984670950285439,1.0077512672960558
2024-04-11 17:41:12.460902,4021.2017385363065,4021.6975580367944,4003.4848620067078,4035.4470311615714,3570945,1985616.2463695186,4015.023546341409,1.3960972356698675,4071.1930581844276,2915602.8,1.22477074037657,True,False,0,-0.0034504956113660112,-0.0010351486834098034,0.9974335331296971,1.0042740259709022
2024-04-12 17:41:12.460902,4016.7756308913554,4017.024886498027,3992.5257566131227,4027.484070217702,3461002,1250940.113094396,4016.1665035210563,1.368455902891992,4071.1930581844276,3019869.2,1.146076790345754,True,False,0,-0.0011618654738045908,-0.00034855964214137726,0.9970858680543295,1.0031071946538879
2024-04-15 17:41:12.460902,4027.6698676615247,4018.96275328069,4019.7476406282185,4005.697287431254,3519262,1868956.7363867844,4017.302075953246,1.400940543699471,4071.1930581844276,2961753.35,1.1882360156695695,True,False,0,0.0004824134371623767,0.00014472403114871302,0.9972301703405558,1.003591107043503
2024-04-16 17:41:12.460902,4048.3267222557456,4039.230001611987,4031.627745034686,4039.80261501254,2143130,824161.6620679087,4019.9043087729333,1.523344180025515,4071.1930581844276,2990841.95,0.716564109982475,True,False,0,0.00504290524084916,0.001512871572254748,0.9987388515162589,1.0086521218968825
2024-04-17 17:41:12.460902,4042.4059367725804,4044.6205486674094,4058.957988877294,4021.547367147381,2177713,1282322.2727696553,4021.318991113313,1.5780828717207895,4071.1930581844276,2988054.85,0.7288062332590715,True,False,0,0.0013345481820226102,0.00040036445460678305,0.9991387110518408,1.0099982167524533
2024-04-18 17:41:12.460902,4071.4129779920204,4069.4111839757043,4070.0005908348026,4033.4517692251206,1721394,1957786.8026116986,4025.5268287594254,1.7820927466829743,4071.1930581844276,3008099.55,0.5722530027305779,True,False,0,0.006129285803204043,0.0018387857409612129,1.0009759130669653,1.0161887844836555
2024-04-19 17:41:12.460902,4105.908647928264,4108.342040783033,4104.75449401513,4136.432616279207,3813568,1482007.5652163164,4031.0941263178547,2.1890967790306606,4104.75449401513,3075237.15,1.2400890773578226,True,False,1,0.00956670511955826,0.002870011535867478,1.0038487254845931,1.025910362930613
2024-04-22 17:41:12.460902,4109.18953615239,4114.578651668278,4116.4050998801495,4132.246615621448,4133133,786096.8347270673,4036.41262150316,2.460339773804435,4116.4050998801495,3130213.9,1.3203995420249077,True,False,1,0.0015180359432918067,0.000455410782987542,1.0043058890186671,1.0274677317361371
2024-04-23 17:41:12.460902,4135.965148431966,4133.239583736788,4156.5611933233,4146.445308820947,1138708,917365.912427046,4041.616856947455,2.8990572368536505,4156.5611933233,2964243.55,0.384147921988394,True,False,1,0.004535320296026768,0.0013605960888080303,1.0056723436832329,1.0321276269933926
2024-04-24 17:41:12.460902,4128.152595817356,4120.984738377344,4099.851913409187,4118.394703396622,1532156,1637535.1005653134,4047.2320446390413,3.344596309373537,4156.5611933233,2892667.75,0.5296688498013642,True,False,0,-0.0029649491908630976,-0.0008894847572589292,1.0047778134627299,1.029067421020871
2024-04-25 17:41:12.460902,4101.067539876029,4111.289047662259,4091.6700375840023,4079.628898139914,4508916,993580.9799532047,4052.483378114259,3.745983177284961,4156.5611933233,2994796.1,1.5055836355603642,True,False,0,-0.0023527606459671224,-0.0007058281937901367,1.004068612953493,1.0266462716906462
2024-04-26 17:41:12.460902,4155.471321062572,4152.70943142529,4155.863539358462,4154.915784993864,3706776,1991121.6004454705,4059.6980715864493,4.3531568065393005,4156.5611933233,3018892.15,1.2278596968096394,True,False,0,0.01007479242710585,0.0030224377281317548,1.0071033478109166,1.0369895197739916
2024-04-29 17:41:12.460902,4170.961132594406,4173.166205768759,4167.534070940152,4166.111317113727,4153878,1474052.0269509496,4067.3940771645125,5.009200121126651,4167.534070940152,3176452.9,1.3077096153385432,True,False,1,0.0049261270698748305,0.001477838120962449,1.0085916835300603,1.0420978619185268
2024-04-30 17:41:12.460902,4178.219900701083,4180.6172438024405,4182.045332645698,4174.314857720736,3648208,795723.2179015545,4075.3929003579615,5.548859158502819,4182.045332645698,3275625.8,1.1137438226307779,True,False,1,0.001785464001740733,0.0005356392005222199,1.0091319247730797,1.0439584901372734
2024-05-01 17:41:12.460902,4191.550872142322,4202.415723300827,4205.171426732223,4210.054853683434,1321064,827317.8166822087,4084.492519128145,6.317352801483184,4205.171426732223,3118656.85,0.42360030729254483,True,False,1,0.005214177291810618,0.0015642531875431852,1.0107104626030576,1.0494018747901401
2024-05-02 17:41:12.460902,4201.9482710909915,4184.009349385507,4189.946828702389,4177.520765843354,4594227,1746511.3578700505,4092.2284449600106,6.670161620058525,4205.171426732223,3115070.7,1.4748387572712234,True,False,0,-0.0043799507538636595,-0.001313985226159098,1.0093824039872727,1.0448055462575472
2024-05-03 17:41:12.460902,4194.5293010088235,4200.309124712023,4162.5330415689705,4204.510849461462,2886196,784153.6103379251,4100.702200443861,6.960807412600661,4205.171426732223,3190069.5,0.9047439248580634,True,False,0,0.0038957310955600732,0.001168719328668022,1.0105620887128302,1.0488758277129164
2024-05-06 17:41:12.460902,4211.524358490718,4196.727430244588,4199.280947185835,4240.459634406678,4916402,1044597.3525163477,4107.756667518866,7.134404601570623,4205.171426732223,3200776.7,1.5360028083183683,True,False,0,-0.0008527216357393508,-0.0002558164907218052,1.010303570265639,1.0479814286014215
2024-05-07 17:41:12.460902,4203.910497233495,4204.503586441346,4223.811338247983,4230.669417855591,2031129,1344118.8312832948,4116.473077249405,7.4856220301950085,4223.811338247983,3103065.25,0.6545556848989882,True,False,0,0.001852909517239043,0.0005558728551717129,1.010865170595833,1.0499232433643668
2024-05-08 17:41:12.460902,4212.382231324665,4207.881056373634,4173.580462977701,4216.317964252251,4758793,655038.3193170498,4125.086007287637,7.785396264859537,4223.811338247983,3186830.0,1.493268545859051,True,False,0,0.0008032981451555621,0.00024098944354666862,1.0111087784307955,1.050766644758317
2024-05-09 17:41:12.460902,4203.861208800935,4211.825038344489,4225.157140271466,4217.664691266696,3775975,1419164.3382900837,4134.592381303021,8.210900318876247,4225.157140271466,3197081.5,1.1810693596644315,True,False,0,0.0009372845662738438,0.00028118536988215316,1.0113930874266497,1.0517515121172043
2024-05-10 17:41:12.460902,4220.335721549172,4223.275616964916,4209.161375701841,4172.191291828579,3404328,1916988.3022792297,4144.904917826365,8.520684623991565,4225.157140271466,3194247.8,1.0657682851029906,True,False,0,0.0027186738566251645,0.0008156021569875493,1.0122179818103172,1.0546108814568633
2024-05-13 17:41:12.460902,4227.022566695916,4231.909217531481,4210.363552425163,4253.378816579599,2181802,2006169.9966536171,4155.552241038905,8.815816387439236,4225.157140271466,3127374.8,0.6976464733296438,True,False,1,0.0020442901078689957,0.0006132870323606987,1.012838761972484,1.0567668120494766
2024-05-14 17:41:12.460902,4218.751356608818,4210.287651974839,4180.966648859074,4225.550427889485,4696593,1585730.322024883,4164.105123557048,8.871222319908611,4225.157140271466,3255047.95,1.4428644591856166,True,False,0,-0.005109175184351944,-0.001532752555305583,1.011286330771958,1.0513676052777068
2024-05-15 17:41:12.460902,4221.765591571483,4220.870451915657,4262.229613689802,4209.9418357160275,2983416,892067.8853139732,4172.91761871946,8.842509959131485,4262.229613689802,3295333.1,0.9053458055575626,True,False,0,0.002513557461057303,0.0007540672383171909,1.0120489086625513,1.0540102781662666
2024-05-16 17:41:12.460902,4233.835566487112,4240.1335182823195,4256.329690637711,4205.065385171759,2425548,572951.0097513612,4181.45373543479,8.922529047477974,4262.229613689802,3330540.8,0.7282745192612563,True,False,0,0.004563766309842565,0.0013691298929527694,1.0134345350765315,1.0588205347639896
2024-05-17 17:41:12.460902,4211.9692945123925,4221.225134701952,4233.259172034075,4228.364834158013,2055962,462122.4207241174,4187.097890130737,8.63956896868758,4262.229613689802,3242660.5,0.634035539644067,True,False,0,-0.004459384002612143,-0.001337815200783643,1.012078746950507,1.0540988474096258
2024-05-20 17:41:12.460902,4255.260309472382,4251.401395876336,4271.894868386075,4242.999299014278,1628331,1180054.6832111613,4193.939027341139,8.61823598222727,4271.894868386075,3117420.4,0.5223328236384159,True,False,0,0.00714869740689994,0.0021446092220699818,1.0142492603646782,1.0616342811067192
2024-05-21 17:41:12.460902,4250.978627787392,4263.356171289706,4282.208765672517,4248.556018234443,4363182,1110585.0975181977,4200.444856718786,8.397177946938063,4282.208765672517,3278644.1,1.3307885415193432,True,False,0,0.0028119611159194147,0.0008435883347758244,1.0151048692092768,1.0646195554245184
2024-05-22 17:41:12.460902,4262.88308358207,4265.987921382645,4242.5800436663,4282.295387639876,4571812,2095263.8571194457,4207.695015869051,8.260900858141394,4282.208765672517,3430626.9,1.3326462285945464,True,False,0,0.0006172953858891717,0.0001851886157667515,1.0152928550748637,1.0652767401638092
2024-05-23 17:41:12.460902,4281.554344191381,4275.6981637675035,4273.967628716944,4266.0318903810985,2196481,1783319.7345291923,4215.915471674313,8.132309037129199,4282.208765672517,3315005.15,0.6625875075940681,True,False,0,0.002276200158980002,0.0006828600476940005,1.0159861580023035,1.0677015232491278
2024-05-24 17:41:12.460902,4284.922328380797,4276.381757824296,4258.088201297919,4300.990972243474,3160061,2096790.7994764752,4222.099087994264,7.719417016789885,4282.208765672517,3287669.4,0.9611857566943928,True,False,0,0.00015987893219060467,4.79636796571814e-05,1.016034888436922,1.0678722262285631
2024-05-27 17:41:12.460902,4250.9982203797135,4265.485540973244,4273.796503572775,4307.210969751471,4697463,930828.7574020205,4226.715054754487,7.116281371558216,4282.208765672517,3314848.65,1.417097278332753,True,False,0,-0.002547999095524167,-0.0007643997286572501,1.0152582316438945,1.0651512887619974
2024-05-28 17:41:12.460902,4273.088551574025,4273.282272783648,4301.94590242876,4313.997972818995,4713315,874832.3294794504,4231.348306203548,6.7243182646500825,4301.94590242876,3368104.0,1.3993971088778732,True,False,0,0.0018278650192367074,0.0005483595057710122,1.0158149581460285,1.0670982415429204
2024-05-29 17:41:12.460902,4294.069107024786,4280.256221561029,4272.083046208827,4284.996586190278,1907201,2112177.6096280986,4235.240331116558,6.232271239709826,4301.94590242876,3397410.85,0.561368961307697,True,False,0,0.0016319887927360721,0.0004895966378208216,1.016312297734185,1.0688397339138669
2024-05-30 17:41:12.460902,4287.6649741712945,4296.3104357479415,4320.557109143092,4269.663921230577,1100348,1232195.1515348605,4240.85538543468,5.9401649999889745,4320.557109143092,3222716.9,0.34143489302457813,True,False,0,0.0037507600844179922,0.0011252280253253976,1.0174558808140783,1.072848695324471
2024-05-31 17:41:12.460902,4278.647966722325,4271.323307986343,4264.937197117568,4241.824608836388,4052970,2132089.973443033,4244.4060945983965,5.730820446765938,4320.557109143092,3281055.6,1.235264041243312,True,False,0,-0.005815950252032631,-0.0017447850756097893,1.0156806389781425,1.0666090606845058
2024-06-03 17:41:12.460902,4293.809207889475,4286.075615593248,4284.164777964251,4334.424131226916,3705602,1217526.2127813038,4248.873503865829,5.4934476524689675,4320.557109143092,3220515.6,1.1506238317864381,True,False,0,0.0034538026141268663,0.0010361407842380598,1.0167330271119488,1.0702929178465492
2024-06-04 17:41:12.460902,4314.059806370177,4296.507189738948,4345.17526186404,4266.366345339672,2247094,1966932.82809883,4253.473684030709,5.302882731192312,4345.17526186404,3231313.85,0.695411867838217,True,False,0,0.0024338287704839257,0.0007301486311451777,1.0174753933399345,1.0728978275428493
