date,open,high,low,close,volume,OBV,price_change,RSI,signal,OBV_ma,OBV_change,position,strategy_returns,cumulative_returns,benchmark_returns,benchmark_cumulative,drawdown
2022-09-12,4555.633248974288,4574.968651276729,4526.548485978129,4551.6907065357755,44715025,561019136.0,-54.13461160188126,76.01279232353893,0,261917745.8,-7.381955299694576,1.0,0.0,1.3486901230623864,-0.011753509493445224,1.0848301612778664,0.0
2022-09-13,4592.8732380977,4676.047211057955,4576.4479048028215,4615.789072128938,57444627,618463763.0,64.09836559316227,79.30510501456621,0,287285530.45,10.23933468821998,1.0,0.0,1.3486901230623864,0.014082320114836344,1.1001070868792109,0.0
2022-09-14,4617.121877540174,4665.805479560916,4617.121877540174,4630.458240377536,49953863,668417626.0,14.669168248597998,78.88654516384217,0,317589858.7,8.07708809933947,1.0,0.0,1.3486901230623864,0.0031780412881459164,1.103603272622695,0.0
2022-09-15,4788.006851667207,4823.545877841478,4788.006851667207,4789.770094408567,39770557,708188183.0,159.31185403103154,81.91435849256345,0,348948111.6,5.94995635258726,1.0,0.0,1.3486901230623864,0.034405202630235276,1.1415729668406696,0.0
2022-09-16,4734.722137190137,4740.108869702245,4664.9672651641085,4733.396231856455,56056370,652131813.0,-56.37386255211186,79.14936661682256,0,379622451.4,-7.91546249226246,1.0,0.0,1.3486901230623864,-0.011769638508938196,1.1281370656893788,0.0
2022-09-19,4659.086458637936,4674.937353466451,4659.086458637936,4674.937353466451,33564877,618566936.0,-58.45887839000443,73.24673923155699,0,405102114.6,-5.146946726244128,1.0,0.0,1.3486901230623864,-0.012350303149473829,1.114204230933957,0.0
2022-09-20,4667.486238826365,4667.486238826365,4607.731051237213,4633.959403400093,68699487,549867449.0,-40.97795006635806,69.81528021927214,0,424534977.8,-11.106233295340573,1.0,0.0,1.3486901230623864,-0.008765454372553938,1.1044377245859989,0.0
2022-09-21,4503.78981673186,4533.785815547291,4468.510814805595,4483.394040520646,46389030,503478419.0,-150.5653628794471,59.33854529308275,0,443409462.5,-8.436402279197285,1.0,0.0,1.3486901230623864,-0.032491731103421406,1.068552631018276,0.0
2022-09-22,4456.105831924577,4456.105831924577,4442.5285801420405,4448.071036739691,53811514,449666905.0,-35.32300378095442,60.537266355619074,0,457439003.15,-10.687948473914632,1.0,0.0,1.3486901230623864,-0.007878630221146543,1.0601338999666499,0.0
2022-09-23,4397.0703763845195,4397.0703763845195,4373.5716835391895,4396.120328253701,55431057,394235848.0,-51.95070848599062,57.47541596523688,0,465509609.25,-12.327137350701845,1.0,0.0,1.3486901230623864,-0.011679379231332776,1.0477521941129475,0.0
2022-09-26,4407.022687364399,4430.810339877608,4389.449980913156,4409.830103875746,46427316,440663164.0,13.709775622045527,56.544392222072666,0,478846165.35,11.776533320227145,1.0,0.0,1.3486901230623864,0.0031186079084171148,1.0510197223915696,0.0
2022-09-27,4424.819079504409,4437.491469642841,4414.0470883747175,4437.491469642841,59423762,500086926.0,27.66136576709505,53.01476763447663,0,492814785.8,13.485075870784602,1.0,0.0,1.3486901230623864,0.0062726601967690865,1.0576124119702346,0.0
2022-09-28,4576.866596397335,4576.866596397335,4575.802989632505,4575.802989632505,45899117,545986043.0,138.3115199896638,56.1646220405733,0,506852734.1,9.178227746749767,1.0,0.0,1.3486901230623864,0.03116885315405371,1.0905769779328394,0.0
2022-09-29,4651.225437415363,4654.409766353073,4640.718546557609,4647.631620847599,64614948,610600991.0,71.82863121509399,52.229966668260616,0,521907171.55,11.834542078212063,1.0,0.0,1.3486901230623864,0.015697492085615883,1.107696301412695,0.0
2022-09-30,4592.489730036028,4609.66201972319,4592.489730036028,4609.66201972319,30634000,579966991.0,-37.969601124409564,53.146476383386144,0,537303702.4,-5.017024284521677,1.0,0.0,1.3486901230623864,-0.008169666665079789,1.0986467918640115,0.0
2022-10-03,4553.271482485831,4553.271482485831,4495.829266841481,4548.711266383587,53235650,526731341.0,-60.95075333960267,46.34677320669518,-1,546324552.25,-9.179082745417833,0.0,0.06403650355008304,1.4350555229158328,-0.013222390942940088,1.0841200544737786,0.0
2022-10-04,4585.893327686206,4625.746540361452,4559.256593991465,4588.030327360021,79940927,606672268.0,39.31906097643423,47.74968928763164,0,557041767.35,15.176793324701743,0.0,0.0,1.4350555229158328,0.008644000173634758,1.0934911884128908,0.0
2022-10-05,4471.299725565202,4497.038175824907,4471.299725565202,4497.038175824907,37018409,569653859.0,-90.99215153511432,33.26084244242291,0,562375250.8,-6.10187921100096,0.0,0.0,1.4350555229158328,-0.01983250873310416,1.0718045148691198,0.0
2022-10-06,4621.170606747356,4633.129432096487,4615.644832982679,4633.129432096487,42771176,612425035.0,136.09125627158028,44.74553260543162,1,566127842.85,7.508274599435305,1.0,0.0,1.4350555229158328,0.030262419608349633,1.1042399128362126,0.0
2022-10-07,4716.574930990016,4723.472834071189,4716.574930990016,4722.434606243108,59599701,672024736.0,89.30517414662063,52.41113499368713,1,569442371.6,9.731754515881285,1.0,0.0,1.4350555229158328,0.019275346276309335,1.1255245195282522,0.0
2022-10-10,4719.7740947415505,4732.580278697606,4693.196228956917,4693.196228956917,53316721,618708015.0,-29.23837728619037,53.0433521627213,0,572326815.55,-7.933743825762985,1.0,0.0,1.4350555229158328,-0.00619137790654356,1.118555971884772,0.0
2022-10-11,4582.184907080312,4587.440191373402,4574.546971848786,4574.546971848786,57853134,560854881.0,-118.64925710813168,54.84186070736382,0,569446371.45,-9.350635937696715,1.0,0.0,1.4350555229158328,-0.025281120012853542,1.090277624118459,0.0
2022-10-12,4658.135963983096,4682.5443719859295,4658.135963983096,4676.873599462372,59525734,620380615.0,102.32662761358642,61.34590875443719,1,567044520.9,10.613393235317137,1.0,0.0,1.4350555229158328,0.022368690985859807,1.1146657073811623,0.0
2022-10-13,4680.437669915601,4693.5614086029955,4640.5995021811805,4673.623018745098,59590373,560790242.0,-3.250580717273806,64.45922756224931,0,559674623.85,-9.605453742296577,1.0,0.0,1.4350555229158328,-0.000695032835107523,1.113890978114364,0.0
2022-10-14,4745.755380275655,4767.8874942918355,4675.765721204135,4767.8874942918355,68622567,629412809.0,94.26447554673723,67.21166898656054,0,558538673.65,12.23676195849357,1.0,0.0,1.4350555229158328,0.020169464924461922,1.1363575631271163,0.0
2022-10-17,4673.503353544707,4690.833248569988,4635.032729718528,4658.372618465651,58498205,570914604.0,-109.51487582618483,59.84308017022111,0,556156057.05,-9.294091916073477,1.0,0.0,1.4350555229158328,-0.02296926593953763,1.1102562640572446,0.0
2022-10-18,4614.10971833502,4649.753265201179,4593.11953042879,4620.640411149656,47197736,523716868.0,-37.732207315994856,52.194829234969184,-1,554848528.0,-8.26703953083674,0.0,-0.002695590772904436,1.4311872004896553,-0.008099868861160986,1.1012633339160984,-0.002695590772904488
2022-10-19,4625.276515201408,4633.720283747128,4618.906209008862,4626.576160077032,60216902,583933770.0,5.935748927376153,48.89824300839313,0,558871295.55,11.49798787844274,0.0,0.0,1.4311872004896553,0.0012846160703292586,1.1026780344925113,-0.002695590772904488
2022-10-20,4654.086553903821,4682.170042550094,4612.825472561916,4635.648771104083,78693942,662627712.0,9.072611027050698,51.40219841730319,0,569519335.9,13.47651840721593,0.0,0.0,1.4311872004896553,0.0019609773433189037,1.1048403611351265,-0.002695590772904488
2022-10-21,4591.264288977303,4609.062139591573,4581.765843147961,4609.062139591573,48587327,614040385.0,-26.586631512509484,53.38183857212041,0,580509562.75,-7.332522639801697,0.0,0.0,1.4311872004896553,-0.005735255802431616,1.0985038190431657,-0.002695590772904488
2022-10-24,4640.318551653786,4710.024350031494,4591.459846381806,4659.84963364295,36471955,650512340.0,50.7874940513766,53.97341673174908,0,591002021.55,5.93966714420584,0.0,0.0,1.4311872004896553,0.011019051710133176,1.1106082894289813,-0.002695590772904488
2022-10-25,4581.009009385899,4611.653540365847,4544.806003951978,4589.0434974669815,68149148,582363192.0,-70.80613617596828,55.20650381899593,0,595115834.85,-10.476226784567988,0.0,0.0,1.4311872004896553,-0.01519494012527045,1.093732662968479,-0.002695590772904488
2022-10-26,4599.253654907186,4599.253654907186,4579.743548006634,4584.97084463436,48283108,534080084.0,-4.072652832621316,46.796018520001084,-1,594520536.9,-8.290892807662198,0.0,0.0,1.4311872004896553,-0.0008874731378922807,1.092762004610059,-0.002695590772904488
2022-10-27,4578.956095010275,4617.773906353692,4578.956095010275,4599.922718600282,17735003,551815087.0,14.95187396592155,40.95438731595424,-1,591581241.7,3.320663610440855,0.0,0.0,1.4311872004896553,0.00326106195057263,1.0963255692043243,-0.002695590772904488
2022-10-28,4603.908333266132,4658.94551960805,4603.908333266132,4643.360491496242,63646806,615461893.0,43.437772895959824,46.3959694623529,1,593355986.8,11.534082249548927,1.0,0.0,1.4311872004896553,0.009443152755657103,1.1066783390242534,-0.002695590772904488
2022-10-31,4694.735262182541,4754.322498225597,4691.540128037501,4701.09808832293,43198249,658660142.0,57.73759682668879,60.03613607006672,1,599952426.85,7.018834064516155,1.0,0.0,1.4311872004896553,0.01243444202370858,1.1204392666697445,-0.002695590772904488
2022-11-01,4634.3820433610235,4634.3820433610235,4626.7237865122115,4626.7237865122115,50249494,608410648.0,-74.37430181071886,45.83836219852162,0,600039345.85,-7.629047333488115,1.0,0.0,1.4311872004896553,-0.015820623270009437,1.1027132191348368,-0.002695590772904488
2022-11-02,4539.2476632634425,4539.2476632634425,4482.863752505809,4522.961450390103,57273828,551136820.0,-103.76233612210854,39.28494307798136,-1,599113493.9,-9.413679426596754,0.0,-0.02592929007485743,1.3940775324167358,-0.022426741018038654,1.077982955352132,-0.02855498609268825
2022-11-03,4615.315444407402,4668.9613421264585,4613.422234523026,4621.737274801595,54994696,606131516.0,98.77582441149207,39.6720642039803,0,598798817.95,9.97841080550561,0.0,0.0,1.3940775324167358,0.021838750008132957,1.1015247556270957,-0.02855498609268825
2022-11-04,4646.7888194971565,4654.517000716657,4613.250299091849,4652.531345054546,61303655,667435171.0,30.794070252951315,49.535542286407335,1,598569339.7,10.113919732231835,1.0,0.0,1.3940775324167358,0.006662877706364867,1.1088640803643726,-0.02855498609268825
2022-11-07,4621.530383812973,4648.894463016269,4605.587212414721,4605.587212414721,44486991,622948180.0,-46.94413263982551,48.82035467998385,0,598781347.95,-6.6653651070479825,1.0,0.0,1.3940775324167358,-0.010090019638390069,1.0976756200171907,-0.02855498609268825
2022-11-08,4697.791856789754,4791.3604224901965,4697.791856789754,4724.291471084762,60209223,683157403.0,118.70425867004087,56.50734614824469,1,604896474.05,9.665205699774248,1.0,0.0,1.3940775324167358,0.02577396826838152,1.1259670766164898,-0.02855498609268825
2022-11-09,4734.186250769845,4747.243168607424,4729.239287754688,4739.710678971256,46432119,729589522.0,15.419207886494405,56.87190901735885,0,610356919.4,6.7966941141381465,1.0,0.0,1.3940775324167358,0.003263813839782914,1.1296420235442906,-0.02855498609268825
2022-11-10,4834.535105351249,4870.855084778891,4789.759708547606,4831.774849265131,62987547,792577069.0,92.06417029387467,63.53659692384368,1,621946260.75,8.633285580545923,1.0,0.0,1.3940775324167358,0.019424006343327527,1.1515841973753043,-0.02855498609268825
2022-11-11,4850.377682874171,4850.377682874171,4843.849838782148,4843.849838782148,59479797,852056866.0,12.074989517017457,61.73591461743248,0,633078463.6,7.504607353206172,1.0,0.0,1.3940775324167358,0.0024990795088173368,1.1544620978456428,-0.02855498609268825
2022-11-14,4991.844589521383,5042.1285685389275,4991.844589521383,4999.49091130878,39081557,891138423.0,155.64107252663143,73.62275688487523,1,649089654.55,4.586731069191341,1.0,0.0,1.3940775324167358,0.03213168816268741,1.191556913969261,-0.02855498609268825
2022-11-15,5133.721225764584,5159.86570058138,5081.615266961747,5133.190848906238,68894348,960032771.0,133.6999375974583,77.45543558914636,0,670905449.7,7.731048984294553,1.0,0.0,1.3940775324167358,0.026742710401779224,1.2234223754467788,-0.02855498609268825
2022-11-16,5084.38326027113,5157.653229684439,5084.38326027113,5122.623553197104,42166835,917865936.0,-10.56729570913376,76.29287874439143,0,687602058.0,-4.392228710700962,1.0,0.0,1.3940775324167358,-0.002058621239727554,1.2209038121595261,-0.02855498609268825
2022-11-17,5189.703385377454,5200.630153136794,5186.398231597598,5199.972005327516,63608345,981474281.0,77.34845213041172,77.0749768125309,0,703544386.45,6.930025672071571,1.0,0.0,1.3940775324167358,0.0150993824408856,1.239338705742858,-0.02855498609268825
2022-11-18,5261.014102966155,5261.014102966155,5253.86608083939,5253.86608083939,56535108,1038009389.0,53.89407551187378,76.9889345295276,0,724742836.65,5.7602230740471105,1.0,0.0,1.3940775324167358,0.01036430108790154,1.2521835852390673,-0.02855498609268825
2022-11-21,5344.065741830244,5397.484227178989,5320.426636090786,5359.860619162163,79550316,1117559705.0,105.99453832277322,84.72329700632778,1,748095204.9,7.663737615768329,1.0,0.0,1.3940775324167358,0.020174579384375724,1.277445862383285,-0.02855498609268825
2022-11-22,5298.797078556029,5298.797078556029,5186.614189290668,5297.859608180791,47818313,1069741392.0,-62.00101098137202,88.21286872536054,0,772464114.9,-4.278815063397445,1.0,0.0,1.3940775324167358,-0.011567653598996697,1.2626688111557636,-0.02855498609268825
2022-11-23,5361.922181410377,5365.96650965402,5354.743518528531,5354.743518528531,45822556,1115563948.0,56.88391034774031,87.70487522696052,0,801538308.1,4.283517151218175,1.0,0.0,1.3940775324167358,0.010737149444258964,1.2762262748797477,-0.02855498609268825
2022-11-24,5432.858488385361,5490.912492750582,5432.858488385361,5438.447295710519,51247817,1166811765.0,83.70377718198779,88.33957669439177,0,832288142.0,4.593893258371962,1.0,0.0,1.3940775324167358,0.015631706148456104,1.2961758689876066,-0.02855498609268825
2022-11-25,5322.038782416058,5346.720394338517,5242.413496447412,5319.318529129236,47691852,1119119913.0,-119.12876658128334,82.52733350090031,0,857471043.0,-4.087364683025796,1.0,0.0,1.3940775324167358,-0.021904922508901414,1.2677832370195252,-0.02855498609268825
2022-11-28,5226.483044470246,5323.863224934297,5201.547521928563,5241.621884720232,63481430,1055638483.0,-77.69664440900397,74.4920779497645,0,877319960.05,-5.672442180912207,1.0,0.0,1.3940775324167358,-0.014606503442786467,1.2492653568032925,-0.02855498609268825
2022-11-29,5099.1242693380445,5154.078392364199,5099.1242693380445,5102.286839377825,28486176,1027152307.0,-139.33504534240637,65.3629580481057,0,898257043.0,-2.698478357765588,1.0,0.0,1.3940775324167358,-0.02658242971485214,1.2160568482608693,-0.02855498609268825
2022-11-30,5099.683787879224,5099.683787879224,5090.365118565839,5090.365118565839,34428965,992723342.0,-11.921720811986233,61.755265457556675,0,920336369.1,-3.3518850870867034,1.0,0.0,1.3940775324167358,-0.0023365446097577403,1.2132154771869064,-0.02855498609268825
2022-12-01,5151.90880889638,5170.925653853011,5149.483819728454,5149.483819728454,35131007,1027854349.0,59.11870116261525,63.323945761480736,0,941422510.75,3.538851713632818,1.0,0.0,1.3940775324167358,0.011613842973069666,1.227305571231453,-0.02855498609268825
2022-12-02,5255.81904877422,5284.647326641675,5238.4596432236285,5265.083457027452,66450203,1094304552.0,115.59963729899755,61.997203999574054,0,962765979.8,6.464943507282861,1.0,0.0,1.3940775324167358,0.022448781537310225,1.2548570858795516,-0.02855498609268825
2022-12-05,5281.366784640326,5281.366784640326,5259.333353045162,5277.81666541465,75900459,1170205011.0,12.73320838719792,57.33451098140499,0,990128821.35,6.935953876942302,1.0,0.0,1.3940775324167358,0.00241842479632548,1.2578918633718874,-0.02855498609268825
2022-12-06,5414.019918064727,5414.019918064727,5376.584349443132,5402.438012773022,50740022,1220945033.0,124.62134735837208,62.71906066278348,1,1017018202.85,4.335994250839859,1.0,0.0,1.3940775324167358,0.02361229183556368,1.2875935731474053,-0.02855498609268825
2022-12-07,5277.730624958745,5313.762983640521,5277.730624958745,5310.3885792202345,49201058,1171743975.0,-92.04943355278738,54.952829237184694,0,1039125925.5,-4.029752091222926,1.0,0.0,1.3940775324167358,-0.017038498791685175,1.2656549116071516,-0.02855498609268825
2022-12-08,5213.078190867638,5213.078190867638,5146.933835847024,5195.01397297815,53271654,1118472321.0,-115.37460624208416,47.498129915386066,0,1055420688.1,-4.546356126985851,1.0,0.0,1.3940775324167358,-0.021726207888731475,1.2381570298821805,-0.02855498609268825
2022-12-09,5192.98497339507,5220.502967073372,5152.303459865714,5198.228760555525,67490018,1185962339.0,3.214787577374409,42.470911163318405,0,1072115961.75,6.034125005405477,1.0,0.0,1.3940775324167358,0.0006188217383238381,1.23892322836773,-0.02855498609268825
2022-12-12,5239.715058092464,5246.146977173722,5233.035246639254,5233.035246639254,36754832,1222717171.0,34.806486083729396,46.901878196876424,0,1088694899.15,3.099156759985444,1.0,0.0,1.3940775324167358,0.006695835771569625,1.2472188548384633,-0.02855498609268825
2022-12-13,5256.581547269127,5256.581547269127,5215.423633726382,5237.76883937999,53665908,1276383079.0,4.73359274073573,44.11618529618888,0,1104512414.55,4.389069628924025,1.0,0.0,1.3940775324167358,0.0009045596900527642,1.248347038739224,-0.02855498609268825
2022-12-14,5074.958932593417,5128.67154203949,5074.958932593417,5095.9287870338185,67411363,1208971716.0,-141.84005234617143,33.72329581680681,0,1119067703.55,-5.281436592908639,1.0,0.0,1.3940775324167358,-0.02708024288505284,1.2145414977253293,-0.02855498609268825
2022-12-15,5085.603557167666,5138.726711545935,5055.530675979695,5096.450449915697,57526648,1266498364.0,0.5216628818789104,38.063626026158886,0,1133318907.7,4.758312145658161,1.0,0.0,1.3940775324167358,0.0001023685580547884,1.2146658285871492,-0.02855498609268825
2022-12-16,5005.047531488918,5036.2452377492955,4987.699914497048,5009.383885050434,54581793,1211916571.0,-87.06656486526299,37.68538950967489,0,1142014266.8,-4.309661548050769,1.0,0.0,1.3940775324167358,-0.017083765597427414,1.1939147622923614,-0.02855498609268825
2022-12-19,5052.459290174679,5074.777203266417,5016.080841751969,5064.366936430761,66101375,1278017946.0,54.98305138032629,47.791720711803826,1,1150037178.85,5.454284278451382,1.0,0.0,1.3940775324167358,0.010976010751424514,1.2070191835595667,-0.02855498609268825
2022-12-20,5123.965712168068,5135.9132993544545,5077.269981891435,5097.434535313322,10100226,1288118172.0,33.06759888256147,50.40179435026528,0,1160956017.85,0.7903039258260858,1.0,0.0,1.3940775324167358,0.006529463464562291,1.2149003712196447,-0.02855498609268825
2022-12-21,5023.391202881454,5077.036434952444,4971.512078450544,5036.336179763309,61381280,1226736892.0,-61.098355550013366,43.58362780618614,0,1166514665.05,-4.765190130397445,1.0,0.0,1.3940775324167358,-0.011986099110590676,1.2003384549607126,-0.02855498609268825
2022-12-22,4997.462965933866,5035.061882769692,4971.136631134535,5005.805843879778,40798763,1185938129.0,-30.530335883530825,33.72682388328282,0,1167470983.25,-3.3257957159406937,1.0,0.0,1.3940775324167358,-0.006062013097180796,1.193061987525691,-0.02855498609268825
2022-12-23,4938.926873580771,4938.926873580771,4873.621504882435,4935.900341907857,23956773,1161981356.0,-69.90550197192078,29.977104330379447,0,1169614055.4,-2.020069379184286,1.0,0.0,1.3940775324167358,-0.013964884806187405,1.1764010143032537,-0.02855498609268825
2022-12-26,4919.8225676819475,4965.57490865247,4919.8225676819475,4937.629875927804,57703066,1219684422.0,1.7295340199470957,18.20396607843125,0,1177816352.35,4.96592012445336,1.0,0.0,1.3940775324167358,0.0003503988938478031,1.176813223917387,-0.02855498609268825
2022-12-27,5006.571878745626,5068.526279365978,5006.571878745626,5012.521953508401,72098977,1291783399.0,74.89207758059638,29.134101824472936,0,1191047906.95,5.911281287152481,1.0,0.0,1.3940775324167358,0.015167616743756884,1.194662675876751,-0.02855498609268825
2022-12-28,4952.257678363291,4952.257678363291,4876.392326352668,4947.545834682077,49251572,1242531827.0,-64.97611882632373,31.347533448379323,0,1203538331.2,-3.812680364070853,1.0,0.0,1.3940775324167358,-0.012962759949778357,1.1791765503884006,-0.02855498609268825
2022-12-29,4984.720052269786,5072.4700475258915,4984.720052269786,4989.7026756208525,65137995,1307669822.0,42.15684093877553,35.15422349938338,0,1217529104.85,5.242360282816327,1.0,0.0,1.3940775324167358,0.008520758037906084,1.189224028458233,-0.02855498609268825
2022-12-30,4955.865225417307,4961.448952315873,4955.865225417307,4957.254052571523,74838742,1232831080.0,-32.4486230493294,30.299933626230157,0,1224455431.25,-5.723061031227195,1.0,0.0,1.3940775324167358,-0.006503117552047688,1.1814903648054493,-0.02855498609268825
2023-01-02,4897.96643556459,4926.333671916092,4887.487909149216,4905.756759330312,70773448,1162057632.0,-51.49729324121108,27.76844596288676,0,1224048062.3,-5.740725485278975,1.0,0.0,1.3940775324167358,-0.010388269936356664,1.1692167239686457,-0.02855498609268825
2023-01-03,4881.216445243943,4903.495038183575,4865.018854467319,4903.495038183575,74645592,1087412040.0,-2.261721146736818,34.152317027185774,0,1217371412.65,-6.423570565216163,1.0,0.0,1.3940775324167358,-0.00046103409885445146,1.1686776751899453,-0.02855498609268825
2023-01-04,4838.916348285249,4860.065454895693,4834.252360062558,4834.252360062558,62564247,1024847793.0,-69.24267812101698,30.602526630632937,0,1210026603.55,-5.753499565813158,1.0,0.0,1.3940775324167358,-0.014121086609005129,1.1521746765205774,-0.02855498609268825
2023-01-05,4824.798741752396,4824.798741752396,4742.34948364081,4799.530179033731,51854954,972992839.0,-34.722181028827436,33.17163617042306,0,1202752629.45,-5.059771251319855,1.0,0.0,1.3940775324167358,-0.007182533811366465,1.1438991429498682,-0.02855498609268825
2023-01-06,4718.5254156058045,4721.679784809796,4699.9610903469775,4718.264944297474,27692867,945299972.0,-81.26523473625639,23.36833353760227,-1,1190719511.1,-2.846153218194447,0.0,0.014128566659266071,1.4137738497616708,-0.016931914521812086,1.1245307404398668,-0.014829860457887145
2023-01-09,4867.83167143134,4867.83167143134,4850.328755594819,4864.544249632724,49316113,994616085.0,146.27930533524977,34.738629428229544,0,1179314456.8,5.2169802666618414,0.0,0.0,1.4137738497616708,0.031002774761947904,1.1593943136986105,-0.014829860457887145
2023-01-10,4881.859563326296,4895.178214408838,4871.735277675043,4871.735277675043,37498908,1032114993.0,7.191028042318976,38.393649955424806,0,1167101052.5,3.770189178068639,0.0,0.0,1.4137738497616708,0.001478253187410461,1.161108192038301,-0.014829860457887145
2023-01-11,4807.459262033462,4873.933588182437,4807.459262033462,4825.836004468879,83515256,948599737.0,-45.89927320616425,37.579162525633755,0,1154082453.55,-8.091661933642701,0.0,0.0,1.4137738497616708,-0.009421545012205379,1.1501687589429719,-0.014829860457887145
2023-01-12,4870.29736284499,4883.712230696739,4811.669388316462,4845.548510746319,47768529,996368266.0,19.712506277440298,43.300069743280055,0,1140575948.65,5.035688619424539,0.0,0.0,1.4137738497616708,0.0040847857778809615,1.1548669519316652,-0.014829860457887145
2023-01-13,4844.526816648179,4844.526816648179,4794.590229230798,4841.588038606301,51929873,944438393.0,-3.9604721400182825,42.90162030496546,0,1127202039.75,-5.211915591057171,0.0,0.0,1.4137738497616708,-0.0008173423774903155,1.1539230302314885,-0.014829860457887145
2023-01-16,4853.266665811605,4908.115955280313,4800.399190859316,4829.622905436897,58520025,885918368.0,-11.965133169403998,35.09570697799131,-1,1107597060.85,-6.196277643278735,0.0,0.0,1.4137738497616708,-0.002471324093251126,1.15107131244512,-0.014829860457887145
2023-01-17,4866.87525713788,4905.753539625415,4828.622836543395,4877.601585842208,51637689,937556057.0,47.978680405311025,44.13790815841701,0,1090068955.1,5.8287186342658615,0.0,0.0,1.4137738497616708,0.009934249804741446,1.1625063424060214,-0.014829860457887145
2023-01-18,4962.631712130711,4962.631712130711,4917.384891285603,4935.711425122465,76603100,1014159157.0,58.10983928025689,45.59279540278344,0,1079440068.35,8.170508784841646,0.0,0.0,1.4137738497616708,0.0119136092314156,1.176355988698489,-0.014829860457887145
2023-01-19,4912.288838661011,4925.115948293628,4864.698023524239,4900.891978632288,41370731,972788426.0,-34.81944649017714,45.41700807867744,0,1068782583.2,-4.079313460263911,0.0,0.0,1.4137738497616708,-0.007054595273327413,1.168057273300866,-0.014829860457887145
2023-01-20,4870.68160308344,4887.204856078908,4799.573912001535,4862.613941787939,53706302,919082124.0,-38.27803684434821,46.41483674236562,0,1056637621.6,-5.520861532125176,0.0,0.0,1.4137738497616708,-0.007810422472325218,1.158934252524514,-0.014829860457887145
2023-01-23,4849.194471810677,4849.194471810677,4845.792370064738,4845.792370064738,39210078,879872046.0,-16.821571723201487,45.31820689007728,0,1039647002.8,-4.266221371965228,0.0,0.0,1.4137738497616708,-0.0034593681350356675,1.1549250723007294,-0.014829860457887145
2023-01-24,4679.343196945323,4707.126856997052,4650.12020478178,4682.834652219685,33679557,846192489.0,-162.95771784505268,39.33618676577401,-1,1017367457.3,-3.8277789541230622,0.0,0.0,1.4137738497616708,-0.03362870412107144,1.116086438762321,-0.014829860457887145
2023-01-25,4592.799330627441,4592.799330627441,4523.191641800745,4576.317289272462,43151041,803041448.0,-106.51736294722286,35.72361442945066,0,995392938.35,-5.099435596621094,0.0,0.0,1.4137738497616708,-0.022746342943527398,1.090699553871613,-0.014829860457887145
2023-01-26,4679.071334590098,4684.462856485164,4653.671704029876,4677.101902347259,51599299,854640747.0,100.78461307479665,47.43140353628263,0,972741484.6,6.425483906031215,0.0,0.0,1.4137738497616708,0.02202308247093132,1.1147201200975356,-0.014829860457887145
2023-01-27,4769.387923791769,4797.700155661058,4769.387923791769,4797.700155661058,46074134,900714881.0,120.59825331379852,45.690780253948674,0,956135674.65,5.391052809233776,0.0,0.0,1.4137738497616708,0.025784824840629383,1.143462983140576,-0.014829860457887145
2023-01-30,4765.692633228758,4781.718847910482,4712.485295365142,4781.718847910482,39947902,860766979.0,-15.98130775057598,44.26196829919373,0,941071142.0,-4.435132897510108,0.0,0.0,1.4137738497616708,-0.0033310351276786276,1.1396540677765346,-0.014829860457887145
2023-01-31,4822.2768029319805,4848.48870619956,4815.268168236022,4824.966901741458,29801576,890568555.0,43.24805383097646,49.94441179194963,0,931228967.75,3.4622118095912757,0.0,0.0,1.4137738497616708,0.00904445769534834,1.149961620779871,-0.014829860457887145
2023-02-01,4853.407108094303,4885.321581032322,4799.036698248975,4848.8976480731735,49246946,939815501.0,23.930746331715454,50.21306266706411,0,926977353.15,5.52983211943745,0.0,0.0,1.4137738497616708,0.004959774195151034,1.1556651707520291,-0.014829860457887145
2023-02-02,5071.019834127197,5107.836957356417,5071.019834127197,5071.880864349178,31825654,971641155.0,222.9832162760049,61.45765116760617,1,926909768.95,3.3863725344108753,1.0,0.0,1.4137738497616708,0.0459863730810266,1.2088100204509802,-0.014829860457887145
2023-02-03,5172.421737718687,5199.543146223217,5149.162881787677,5153.575563494006,62986043,1034627198.0,81.69469914482761,65.0717218476868,0,931376130.25,6.482438776484312,1.0,0.0,1.4137738497616708,0.01610737738716783,1.2282807796397741,-0.014829860457887145
2023-02-06,5115.114311478176,5175.824675742633,5112.304529950614,5145.2309203972645,51398778,983228420.0,-8.344643096741493,62.92808514305414,0,930806747.0,-4.967854904583713,1.0,0.0,1.4137738497616708,-0.0016191948665411626,1.2262919537067103,-0.014829860457887145
2023-02-07,5079.2633486531995,5081.156505127003,5034.068380719323,5077.076327912986,29479125,953749295.0,-68.15459248427851,56.763131460595815,0,926888462.1,-2.998197000855607,1.0,0.0,1.4137738497616708,-0.013246167866653558,1.2100482846343847,-0.014829860457887145
2023-02-08,4934.772818771147,5006.679329564801,4934.772818771147,4961.834354097834,47684431,906064864.0,-115.24197381515205,52.70725826509489,0,924761718.45,-4.9996819132642205,1.0,0.0,1.4137738497616708,-0.022698491488412187,1.1825820139450434,-0.014829860457887145
2023-02-09,4988.025396395245,4988.025396395245,4975.074114572466,4976.682854928401,39016015,945080879.0,14.84850083056699,55.175036861673014,0,922197349.1,4.30609513183815,1.0,0.0,1.4137738497616708,0.0029925426305905667,1.1861209410359435,-0.014829860457887145
