etf_name,etf_code,pattern_type,start_date,end_date,confidence,effective,return
中证500ETF,510500,double_bottom,2022-09-05 08:36:28.932005,2022-09-23 08:36:28.932005,0.75,True,0.10199154748083368
中证500ETF,510500,double_bottom,2022-09-23 08:36:28.932005,2022-10-05 08:36:28.932005,0.75,True,0.10493879582791199
中证500ETF,510500,double_bottom,2022-10-18 08:36:28.932005,2022-10-28 08:36:28.932005,0.75,True,0.082806133773201
中证500ETF,510500,double_bottom,2022-11-23 08:36:28.932005,2022-12-08 08:36:28.932005,0.75,False,-0.035692722632371325
中证500ETF,510500,double_bottom,2022-12-08 08:36:28.932005,2022-12-19 08:36:28.932005,0.75,False,-0.014397656622325866
中证500ETF,510500,double_bottom,2023-01-11 08:36:28.932005,2023-01-25 08:36:28.932005,0.75,False,0.0013227284164605
中证500ETF,510500,double_bottom,2023-02-02 08:36:28.932005,2023-02-15 08:36:28.932005,0.75,False,0.002137467668108655
中证500ETF,510500,double_bottom,2023-03-06 08:36:28.932005,2023-03-17 08:36:28.932005,0.75,False,-0.04483138357528633
中证500ETF,510500,double_bottom,2023-03-29 08:36:28.932005,2023-04-11 08:36:28.932005,0.75,False,-0.05293403276149352
中证500ETF,510500,double_bottom,2023-05-29 08:36:28.932005,2023-06-09 08:36:28.932005,0.75,True,0.16652345909932992
中证500ETF,510500,double_bottom,2023-06-09 08:36:28.932005,2023-06-19 08:36:28.932005,0.75,True,0.2060676098545026
中证500ETF,510500,double_bottom,2023-09-18 08:36:28.932005,2023-09-28 08:36:28.932005,0.75,False,0.00496040874024275
中证500ETF,510500,double_bottom,2023-10-24 08:36:28.932005,2023-11-07 08:36:28.932005,0.75,False,-0.013472599967603098
中证500ETF,510500,double_bottom,2023-11-07 08:36:28.932005,2023-11-17 08:36:28.932005,0.75,False,0.0030068957497169178
中证500ETF,510500,double_bottom,2023-12-06 08:36:28.932005,2023-12-21 08:36:28.932005,0.75,False,-0.006765213103554166
中证500ETF,510500,double_bottom,2023-12-27 08:36:28.932005,2024-01-10 08:36:28.932005,0.75,False,0.025957076778150488
中证500ETF,510500,double_bottom,2024-01-25 08:36:28.932005,2024-02-08 08:36:28.932005,0.75,False,0.04699137595861906
中证500ETF,510500,double_bottom,2024-02-21 08:36:28.932005,2024-03-05 08:36:28.932005,0.75,True,0.13228568211645428
中证500ETF,510500,double_bottom,2024-04-02 08:36:28.932005,2024-04-12 08:36:28.932005,0.75,True,0.0872567011652393
中证500ETF,510500,double_bottom,2024-04-26 08:36:28.932005,2024-05-06 08:36:28.932005,0.75,True,0.09844387570553191
中证500ETF,510500,double_bottom,2024-05-31 08:36:28.932005,2024-06-14 08:36:28.932005,0.75,True,0.18191064519249628
中证500ETF,510500,double_bottom,2024-06-14 08:36:28.932005,2024-06-26 08:36:28.932005,0.75,True,0.2653944915940023
中证500ETF,510500,double_bottom,2024-06-26 08:36:28.932005,2024-07-10 08:36:28.932005,0.75,True,0.2709653594392909
中证500ETF,510500,double_bottom,2024-07-29 08:36:28.932005,2024-08-08 08:36:28.932005,0.75,True,0.27715041318815886
中证500ETF,510500,double_bottom,2025-01-02 08:36:28.932005,2025-01-13 08:36:28.932005,0.75,True,0.1709750291341566
中证500ETF,510500,double_bottom,2025-01-13 08:36:28.932005,2025-01-24 08:36:28.932005,0.75,True,0.2126769585080722
中证500ETF,510500,double_bottom,2025-03-26 08:36:28.932005,2025-04-09 08:36:28.932005,0.75,False,0.04475613199754025
中证500ETF,510500,double_bottom,2025-04-09 08:36:28.932005,2025-04-22 08:36:28.932005,0.75,True,0.05118450418496641
中证500ETF,510500,double_bottom,2025-04-22 08:36:28.932005,2025-05-06 08:36:28.932005,0.75,True,0.11118236574054037
中证500ETF,510500,double_bottom,2025-05-28 08:36:28.932005,2025-06-09 08:36:28.932005,0.75,True,0.20361913762286685
中证500ETF,510500,double_bottom,2025-08-13 08:36:28.932005,2025-08-27 08:36:28.932005,0.75,False,0.044673875206787485
中证500ETF,510500,double_bottom,2025-09-04 08:36:28.932005,2025-09-15 08:36:28.932005,0.75,True,0.06212385403474136
中证500ETF,510500,double_bottom,2025-09-18 08:36:28.932005,2025-10-10 08:36:28.932005,0.75,False,0.006786471614664769
中证500ETF,510500,double_bottom,2025-10-17 08:36:28.932005,2025-10-31 08:36:28.932005,0.75,True,0.08997566547185178
中证500ETF,510500,double_bottom,2025-10-31 08:36:28.932005,2025-11-20 08:36:28.932005,0.75,True,0.09927967618078769
中证500ETF,510500,double_bottom,2025-12-12 08:36:28.932005,2025-12-24 08:36:28.932005,0.75,True,0.07076945793526104
中证500ETF,510500,double_bottom,2025-12-24 08:36:28.932005,2026-01-13 08:36:28.932005,0.75,False,-0.006346972262878336
中证500ETF,510500,double_bottom,2026-01-30 08:36:28.932005,2026-02-12 08:36:28.932005,0.75,False,0.04117006440454521
中证500ETF,510500,double_bottom,2026-02-19 08:36:28.932005,2026-03-03 08:36:28.932005,0.75,False,0.01099683743996466
创业板ETF,159915,head_shoulder_top,2022-04-12 08:36:30.928712,2022-04-26 08:36:30.928712,0.85,False,0.010765027820890965
创业板ETF,159915,head_shoulder_top,2023-06-16 08:36:30.928712,2023-07-06 08:36:30.928712,0.85,False,0.017504469449822167
创业板ETF,159915,head_shoulder_top,2023-09-19 08:36:30.928712,2023-10-25 08:36:30.928712,0.85,False,0.05346951686330251
创业板ETF,159915,head_shoulder_top,2023-12-20 08:36:30.928712,2024-01-08 08:36:30.928712,0.85,True,-0.06956328048216814
创业板ETF,159915,head_shoulder_top,2025-09-12 08:36:30.928712,2025-10-15 08:36:30.928712,0.85,False,-0.02218773746333425
创业板ETF,159915,head_shoulder_bottom,2021-08-16 08:36:30.928712,2021-09-07 08:36:30.928712,0.85,True,0.14839606486595142
创业板ETF,159915,head_shoulder_bottom,2021-10-18 08:36:30.928712,2021-11-01 08:36:30.928712,0.85,True,0.11913335650674844
创业板ETF,159915,head_shoulder_bottom,2022-10-18 08:36:30.928712,2022-11-02 08:36:30.928712,0.85,True,0.10698389324346408
创业板ETF,159915,head_shoulder_bottom,2022-12-26 08:36:30.928712,2023-01-11 08:36:30.928712,0.85,False,0.015540869587542616
创业板ETF,159915,head_shoulder_bottom,2023-01-11 08:36:30.928712,2023-02-02 08:36:30.928712,0.85,False,0.00420333174365326
创业板ETF,159915,head_shoulder_bottom,2023-02-02 08:36:30.928712,2023-03-01 08:36:30.928712,0.85,False,-0.01479749187947893
创业板ETF,159915,head_shoulder_bottom,2023-12-06 08:36:30.928712,2023-12-27 08:36:30.928712,0.85,False,-0.004085892896460444
创业板ETF,159915,head_shoulder_bottom,2023-12-27 08:36:30.928712,2024-01-16 08:36:30.928712,0.85,False,0.03181191763233723
创业板ETF,159915,head_shoulder_bottom,2024-01-25 08:36:30.928712,2024-02-29 08:36:30.928712,0.85,True,0.0596122411505459
创业板ETF,159915,head_shoulder_bottom,2025-01-13 08:36:30.928712,2025-02-06 08:36:30.928712,0.85,True,0.29284786449814204
创业板ETF,159915,head_shoulder_bottom,2025-10-17 08:36:30.928712,2025-11-20 08:36:30.928712,0.85,True,0.10835140415626453
创业板ETF,159915,double_top,2021-05-19 08:36:30.928712,2021-06-02 08:36:30.928712,0.75,False,-0.03691147530653604
创业板ETF,159915,double_top,2021-06-10 08:36:30.928712,2021-06-21 08:36:30.928712,0.75,False,-0.0013167101559144268
创业板ETF,159915,double_top,2021-06-25 08:36:30.928712,2021-07-08 08:36:30.928712,0.75,False,-0.00039927784154294917
创业板ETF,159915,double_top,2021-08-23 08:36:30.928712,2021-09-02 08:36:30.928712,0.75,False,0.013981740398152476
创业板ETF,159915,double_top,2021-09-02 08:36:30.928712,2021-09-13 08:36:30.928712,0.75,False,0.009539125189869054
创业板ETF,159915,double_top,2021-11-24 08:36:30.928712,2021-12-10 08:36:30.928712,0.75,False,0.026911577603059362
创业板ETF,159915,double_top,2021-12-10 08:36:30.928712,2021-12-21 08:36:30.928712,0.75,False,-0.024179277936798353
创业板ETF,159915,double_top,2022-02-14 08:36:30.928712,2022-02-28 08:36:30.928712,0.75,False,0.0067446728415503365
创业板ETF,159915,double_top,2022-04-26 08:36:30.928712,2022-05-06 08:36:30.928712,0.75,False,0.005028983250123433
创业板ETF,159915,double_top,2022-05-12 08:36:30.928712,2022-05-30 08:36:30.928712,0.75,False,0.02438144590904894
创业板ETF,159915,double_top,2022-06-03 08:36:30.928712,2022-06-13 08:36:30.928712,0.75,False,0.043615025172063476
创业板ETF,159915,double_top,2022-06-20 08:36:30.928712,2022-06-30 08:36:30.928712,0.75,False,-0.029170138049897407
创业板ETF,159915,double_top,2022-07-08 08:36:30.928712,2022-07-18 08:36:30.928712,0.75,True,-0.056852468358171426
创业板ETF,159915,double_top,2022-07-22 08:36:30.928712,2022-08-09 08:36:30.928712,0.75,False,-0.03764174696765488
创业板ETF,159915,double_top,2022-08-09 08:36:30.928712,2022-08-26 08:36:30.928712,0.75,False,0.03955301467682942
创业板ETF,159915,double_top,2022-09-15 08:36:30.928712,2022-09-29 08:36:30.928712,0.75,False,-0.0004014855039460556
创业板ETF,159915,double_top,2023-02-03 08:36:30.928712,2023-02-15 08:36:30.928712,0.75,True,-0.22928977605271192
创业板ETF,159915,double_top,2023-02-15 08:36:30.928712,2023-02-27 08:36:30.928712,0.75,True,-0.22928977605271192
创业板ETF,159915,double_top,2023-03-10 08:36:30.928712,2023-03-28 08:36:30.928712,0.75,True,-0.1751357872513389
创业板ETF,159915,double_top,2023-05-09 08:36:30.928712,2023-05-19 08:36:30.928712,0.75,False,0.04703174498020902
创业板ETF,159915,double_top,2023-05-19 08:36:30.928712,2023-06-02 08:36:30.928712,0.75,False,-0.02264792315930683
创业板ETF,159915,double_top,2023-06-02 08:36:30.928712,2023-06-16 08:36:30.928712,0.75,False,0.0024798324072241194
创业板ETF,159915,double_top,2023-06-16 08:36:30.928712,2023-07-03 08:36:30.928712,0.75,False,0.017504469449822167
创业板ETF,159915,double_top,2023-09-19 08:36:30.928712,2023-10-12 08:36:30.928712,0.75,False,0.05346951686330251
创业板ETF,159915,double_top,2023-10-30 08:36:30.928712,2023-11-13 08:36:30.928712,0.75,False,-0.007219962584346954
创业板ETF,159915,double_top,2023-11-13 08:36:30.928712,2023-11-28 08:36:30.928712,0.75,True,-0.07155795574803626
创业板ETF,159915,double_top,2023-12-20 08:36:30.928712,2024-01-03 08:36:30.928712,0.75,True,-0.06956328048216814
创业板ETF,159915,double_top,2024-01-22 08:36:30.928712,2024-02-02 08:36:30.928712,0.75,True,-0.05145924777675707
创业板ETF,159915,double_top,2024-02-09 08:36:30.928712,2024-02-28 08:36:30.928712,0.75,False,0.030274020640691356
创业板ETF,159915,double_top,2024-03-22 08:36:30.928712,2024-04-01 08:36:30.928712,0.75,False,0.0027843169265945648
创业板ETF,159915,double_top,2024-04-17 08:36:30.928712,2024-04-29 08:36:30.928712,0.75,False,0.013991510593296386
创业板ETF,159915,double_top,2024-04-29 08:36:30.928712,2024-05-09 08:36:30.928712,0.75,False,-0.003065729811790343
创业板ETF,159915,double_top,2024-06-04 08:36:30.928712,2024-06-25 08:36:30.928712,0.75,False,0.021328869907476674
创业板ETF,159915,double_top,2024-07-25 08:36:30.928712,2024-08-05 08:36:30.928712,0.75,False,0.005904342724355506
创业板ETF,159915,double_top,2024-11-15 08:36:30.928712,2024-11-26 08:36:30.928712,0.75,False,-0.005686287732258206
创业板ETF,159915,double_top,2025-01-20 08:36:30.928712,2025-02-04 08:36:30.928712,0.75,False,0.06723105060233794
创业板ETF,159915,double_top,2025-03-13 08:36:30.928712,2025-03-24 08:36:30.928712,0.75,False,-0.005454060159190541
创业板ETF,159915,double_top,2025-03-24 08:36:30.928712,2025-04-08 08:36:30.928712,0.75,False,0.01726500579957802
创业板ETF,159915,double_top,2025-04-17 08:36:30.928712,2025-04-28 08:36:30.928712,0.75,True,-0.05760812042952072
创业板ETF,159915,double_top,2025-05-23 08:36:30.928712,2025-06-04 08:36:30.928712,0.75,False,0.04009595437014067
创业板ETF,159915,double_top,2025-06-04 08:36:30.928712,2025-06-17 08:36:30.928712,0.75,False,-0.011525614057836793
创业板ETF,159915,double_top,2025-08-28 08:36:30.928712,2025-09-12 08:36:30.928712,0.75,False,0.012259808651509566
创业板ETF,159915,double_top,2025-10-01 08:36:30.928712,2025-10-15 08:36:30.928712,0.75,True,-0.05611732496334266
创业板ETF,159915,double_top,2025-10-30 08:36:30.928712,2025-11-11 08:36:30.928712,0.75,False,-0.01275594095780223
创业板ETF,159915,double_top,2025-11-21 08:36:30.928712,2025-12-02 08:36:30.928712,0.75,False,0.020868772843085918
创业板ETF,159915,double_top,2026-02-04 08:36:30.928712,2026-02-17 08:36:30.928712,0.75,False,0.008291117882200393
创业板ETF,159915,double_top,2026-03-05 08:36:30.928712,2026-03-19 08:36:30.928712,0.75,False,0.05066959404711528
创业板ETF,159915,double_bottom,2021-04-30 08:36:30.928712,2021-05-17 08:36:30.928712,0.75,False,-0.010741579392790421
创业板ETF,159915,double_bottom,2021-05-17 08:36:30.928712,2021-05-27 08:36:30.928712,0.75,False,-0.005791394260613736
创业板ETF,159915,double_bottom,2021-05-27 08:36:30.928712,2021-06-08 08:36:30.928712,0.75,False,0.04298166850912194
创业板ETF,159915,double_bottom,2021-07-16 08:36:30.928712,2021-07-26 08:36:30.928712,0.75,True,0.09893129234718541
创业板ETF,159915,double_bottom,2021-08-02 08:36:30.928712,2021-08-16 08:36:30.928712,0.75,True,0.11144274494990583
创业板ETF,159915,double_bottom,2021-08-16 08:36:30.928712,2021-08-27 08:36:30.928712,0.75,True,0.13106306980107932
创业板ETF,159915,double_bottom,2021-08-27 08:36:30.928712,2021-09-07 08:36:30.928712,0.75,True,0.07436352979045999
创业板ETF,159915,double_bottom,2021-09-23 08:36:30.928712,2021-10-08 08:36:30.928712,0.75,True,0.13512668533630204
创业板ETF,159915,double_bottom,2021-10-08 08:36:30.928712,2021-10-18 08:36:30.928712,0.75,True,0.05984928457733179
创业板ETF,159915,double_bottom,2021-11-18 08:36:30.928712,2021-11-30 08:36:30.928712,0.75,True,0.15586170815414133
创业板ETF,159915,double_bottom,2021-12-15 08:36:30.928712,2021-12-27 08:36:30.928712,0.75,True,0.1670080567683255
创业板ETF,159915,double_bottom,2022-01-07 08:36:30.928712,2022-01-17 08:36:30.928712,0.75,True,0.11584595888746943
创业板ETF,159915,double_bottom,2022-04-27 08:36:30.928712,2022-05-10 08:36:30.928712,0.75,True,0.15214183627212746
创业板ETF,159915,double_bottom,2022-07-04 08:36:30.928712,2022-07-14 08:36:30.928712,0.75,True,0.06890401353693411
创业板ETF,159915,double_bottom,2022-08-04 08:36:30.928712,2022-08-17 08:36:30.928712,0.75,True,0.11444401659502408
创业板ETF,159915,double_bottom,2022-08-17 08:36:30.928712,2022-08-30 08:36:30.928712,0.75,True,0.17993872451579612
创业板ETF,159915,double_bottom,2022-09-05 08:36:30.928712,2022-09-23 08:36:30.928712,0.75,True,0.1264008631298108
创业板ETF,159915,double_bottom,2022-09-23 08:36:30.928712,2022-10-05 08:36:30.928712,0.75,True,0.1283950177471291
创业板ETF,159915,double_bottom,2022-10-18 08:36:30.928712,2022-10-28 08:36:30.928712,0.75,True,0.10698389324346408
创业板ETF,159915,double_bottom,2022-11-23 08:36:30.928712,2022-12-08 08:36:30.928712,0.75,False,-0.04523320605154919
创业板ETF,159915,double_bottom,2022-12-08 08:36:30.928712,2022-12-19 08:36:30.928712,0.75,False,-0.026290805686162762
创业板ETF,159915,double_bottom,2023-01-11 08:36:30.928712,2023-01-25 08:36:30.928712,0.75,False,0.00420333174365326
创业板ETF,159915,double_bottom,2023-02-02 08:36:30.928712,2023-02-15 08:36:30.928712,0.75,False,0.0001643509537651629
创业板ETF,159915,double_bottom,2023-02-15 08:36:30.928712,2023-03-01 08:36:30.928712,0.75,False,-0.00048707288442062985
创业板ETF,159915,double_bottom,2023-03-06 08:36:30.928712,2023-03-17 08:36:30.928712,0.75,False,-0.054683031527522526
创业板ETF,159915,double_bottom,2023-03-29 08:36:30.928712,2023-04-11 08:36:30.928712,0.75,False,-0.06467738279602418
创业板ETF,159915,double_bottom,2023-05-29 08:36:30.928712,2023-06-09 08:36:30.928712,0.75,True,0.19157587540947665
创业板ETF,159915,double_bottom,2023-06-09 08:36:30.928712,2023-06-19 08:36:30.928712,0.75,True,0.24096603446602533
创业板ETF,159915,double_bottom,2023-09-18 08:36:30.928712,2023-09-28 08:36:30.928712,0.75,False,0.005214177835831659
创业板ETF,159915,double_bottom,2023-11-07 08:36:30.928712,2023-11-17 08:36:30.928712,0.75,False,0.003848152786912043
创业板ETF,159915,double_bottom,2023-12-06 08:36:30.928712,2023-12-21 08:36:30.928712,0.75,False,-0.009213489173566809
创业板ETF,159915,double_bottom,2023-12-27 08:36:30.928712,2024-01-10 08:36:30.928712,0.75,False,0.03181191763233723
创业板ETF,159915,double_bottom,2024-03-12 08:36:30.928712,2024-03-28 08:36:30.928712,0.75,True,0.12588119523329014
创业板ETF,159915,double_bottom,2024-04-02 08:36:30.928712,2024-04-12 08:36:30.928712,0.75,True,0.10686027509504402
创业板ETF,159915,double_bottom,2024-04-19 08:36:30.928712,2024-05-06 08:36:30.928712,0.75,True,0.12192650750047469
创业板ETF,159915,double_bottom,2024-05-31 08:36:30.928712,2024-06-14 08:36:30.928712,0.75,True,0.22458739241253198
创业板ETF,159915,double_bottom,2024-06-14 08:36:30.928712,2024-06-26 08:36:30.928712,0.75,True,0.3313403439094486
创业板ETF,159915,double_bottom,2024-06-26 08:36:30.928712,2024-07-10 08:36:30.928712,0.75,True,0.3384229654944233
创业板ETF,159915,double_bottom,2024-07-29 08:36:30.928712,2024-08-08 08:36:30.928712,0.75,True,0.3495440081054852
创业板ETF,159915,double_bottom,2025-01-02 08:36:30.928712,2025-01-13 08:36:30.928712,0.75,True,0.21101436927456751
创业板ETF,159915,double_bottom,2025-01-13 08:36:30.928712,2025-01-24 08:36:30.928712,0.75,True,0.26380453724556063
创业板ETF,159915,double_bottom,2025-04-09 08:36:30.928712,2025-04-22 08:36:30.928712,0.75,True,0.06126580077366094
创业板ETF,159915,double_bottom,2025-04-22 08:36:30.928712,2025-05-06 08:36:30.928712,0.75,True,0.13730806541223883
创业板ETF,159915,double_bottom,2025-08-13 08:36:30.928712,2025-08-27 08:36:30.928712,0.75,True,0.05227794480492493
创业板ETF,159915,double_bottom,2025-09-04 08:36:30.928712,2025-09-15 08:36:30.928712,0.75,True,0.07511555742292562
创业板ETF,159915,double_bottom,2025-09-18 08:36:30.928712,2025-10-10 08:36:30.928712,0.75,False,0.008233199090771462
创业板ETF,159915,double_bottom,2025-10-17 08:36:30.928712,2025-10-31 08:36:30.928712,0.75,True,0.10835140415626453
创业板ETF,159915,double_bottom,2025-10-31 08:36:30.928712,2025-11-20 08:36:30.928712,0.75,True,0.12207154209332811
创业板ETF,159915,double_bottom,2025-12-12 08:36:30.928712,2025-12-24 08:36:30.928712,0.75,True,0.08381577848566564
创业板ETF,159915,double_bottom,2025-12-24 08:36:30.928712,2026-01-16 08:36:30.928712,0.75,False,-0.006094020085677869
创业板ETF,159915,double_bottom,2026-01-30 08:36:30.928712,2026-02-12 08:36:30.928712,0.75,True,0.05079494592097452
上证50ETF,510050,head_shoulder_top,2022-04-12 08:36:33.069547,2022-04-26 08:36:33.069547,0.85,False,0.007148862159926863
上证50ETF,510050,head_shoulder_top,2022-04-26 08:36:33.069547,2022-05-12 08:36:33.069547,0.85,False,0.005576400076391384
上证50ETF,510050,head_shoulder_top,2022-07-14 08:36:33.069547,2022-07-29 08:36:33.069547,0.85,False,-0.03462648753503733
上证50ETF,510050,head_shoulder_top,2022-08-09 08:36:33.069547,2022-08-31 08:36:33.069547,0.85,False,0.028242989790369682
上证50ETF,510050,head_shoulder_top,2023-02-15 08:36:33.069547,2023-03-07 08:36:33.069547,0.85,True,-0.1911754856868324
上证50ETF,510050,head_shoulder_top,2023-06-16 08:36:33.069547,2023-07-06 08:36:33.069547,0.85,False,0.002866638605109148
上证50ETF,510050,head_shoulder_top,2024-04-16 08:36:33.069547,2024-05-09 08:36:33.069547,0.85,False,0.00816616038692885
上证50ETF,510050,head_shoulder_top,2025-03-03 08:36:33.069547,2025-03-24 08:36:33.069547,0.85,False,0.02273740368704702
上证50ETF,510050,head_shoulder_bottom,2021-08-16 08:36:33.069547,2021-09-07 08:36:33.069547,0.85,True,0.12444385268433679
上证50ETF,510050,head_shoulder_bottom,2021-10-18 08:36:33.069547,2021-11-01 08:36:33.069547,0.85,True,0.0634590643440971
上证50ETF,510050,head_shoulder_bottom,2022-05-30 08:36:33.069547,2022-06-10 08:36:33.069547,0.85,True,0.06573080135453926
上证50ETF,510050,head_shoulder_bottom,2022-12-26 08:36:33.069547,2023-01-11 08:36:33.069547,0.85,False,0.01650318644602968
上证50ETF,510050,head_shoulder_bottom,2023-10-24 08:36:33.069547,2023-11-17 08:36:33.069547,0.85,False,-0.011849522493623678
上证50ETF,510050,head_shoulder_bottom,2024-01-16 08:36:33.069547,2024-02-08 08:36:33.069547,0.85,True,0.05619571244591802
上证50ETF,510050,head_shoulder_bottom,2025-01-13 08:36:33.069547,2025-02-06 08:36:33.069547,0.85,True,0.18017776966853133
上证50ETF,510050,head_shoulder_bottom,2025-10-17 08:36:33.069547,2025-11-13 08:36:33.069547,0.85,True,0.06939346056115579
上证50ETF,510050,double_top,2021-05-19 08:36:33.069547,2021-06-02 08:36:33.069547,0.75,False,-0.02733980775365426
上证50ETF,510050,double_top,2021-06-10 08:36:33.069547,2021-06-21 08:36:33.069547,0.75,False,0.002490294942028532
上证50ETF,510050,double_top,2021-06-25 08:36:33.069547,2021-07-15 08:36:33.069547,0.75,False,-0.00020950684723435557
上证50ETF,510050,double_top,2021-08-23 08:36:33.069547,2021-09-02 08:36:33.069547,0.75,False,0.009431451953765308
上证50ETF,510050,double_top,2021-09-02 08:36:33.069547,2021-09-13 08:36:33.069547,0.75,False,0.006364692944450177
上证50ETF,510050,double_top,2021-11-24 08:36:33.069547,2021-12-10 08:36:33.069547,0.75,False,0.017698149594828117
上证50ETF,510050,double_top,2022-04-01 08:36:33.069547,2022-04-12 08:36:33.069547,0.75,False,-0.00822548107215925
上证50ETF,510050,double_top,2022-04-26 08:36:33.069547,2022-05-06 08:36:33.069547,0.75,False,-0.00024444108172346786
上证50ETF,510050,double_top,2022-05-12 08:36:33.069547,2022-05-30 08:36:33.069547,0.75,False,0.01265902030697715
上证50ETF,510050,double_top,2022-06-03 08:36:33.069547,2022-06-13 08:36:33.069547,0.75,False,0.028147273142434148
上证50ETF,510050,double_top,2022-06-20 08:36:33.069547,2022-06-30 08:36:33.069547,0.75,False,-0.01552664114261803
上证50ETF,510050,double_top,2022-07-29 08:36:33.069547,2022-08-09 08:36:33.069547,0.75,False,0.013807631959549064
上证50ETF,510050,double_top,2022-08-09 08:36:33.069547,2022-08-26 08:36:33.069547,0.75,False,0.026027930146003127
上证50ETF,510050,double_top,2022-09-15 08:36:33.069547,2022-09-29 08:36:33.069547,0.75,False,-0.01595185089573987
上证50ETF,510050,double_top,2022-11-03 08:36:33.069547,2022-11-21 08:36:33.069547,0.75,False,-0.030715721366743987
上证50ETF,510050,double_top,2023-02-03 08:36:33.069547,2023-02-15 08:36:33.069547,0.75,True,-0.1911754856868324
上证50ETF,510050,double_top,2023-02-15 08:36:33.069547,2023-02-27 08:36:33.069547,0.75,True,-0.1911754856868324
上证50ETF,510050,double_top,2023-03-10 08:36:33.069547,2023-03-28 08:36:33.069547,0.75,True,-0.1296551412108137
上证50ETF,510050,double_top,2023-05-09 08:36:33.069547,2023-05-19 08:36:33.069547,0.75,False,0.05047252754516977
上证50ETF,510050,double_top,2023-05-19 08:36:33.069547,2023-06-02 08:36:33.069547,0.75,False,-0.014356778874682452
上证50ETF,510050,double_top,2023-06-02 08:36:33.069547,2023-06-16 08:36:33.069547,0.75,False,0.0016057296092450721
上证50ETF,510050,double_top,2023-06-16 08:36:33.069547,2023-07-03 08:36:33.069547,0.75,False,0.002866638605109148
上证50ETF,510050,double_top,2023-09-19 08:36:33.069547,2023-10-04 08:36:33.069547,0.75,False,0.02161501141388297
上证50ETF,510050,double_top,2023-10-12 08:36:33.069547,2023-10-25 08:36:33.069547,0.75,False,-0.032723806933972734
上证50ETF,510050,double_top,2023-10-30 08:36:33.069547,2023-11-13 08:36:33.069547,0.75,False,-0.0025139582896022243
上证50ETF,510050,double_top,2023-11-13 08:36:33.069547,2023-11-28 08:36:33.069547,0.75,False,-0.04800747396457809
上证50ETF,510050,double_top,2023-12-12 08:36:33.069547,2023-12-22 08:36:33.069547,0.75,False,-0.04354946261226714
上证50ETF,510050,double_top,2023-12-22 08:36:33.069547,2024-01-03 08:36:33.069547,0.75,True,-0.05001972515069216
上证50ETF,510050,double_top,2024-01-22 08:36:33.069547,2024-02-02 08:36:33.069547,0.75,False,-0.033077492290313766
上证50ETF,510050,double_top,2024-02-09 08:36:33.069547,2024-02-28 08:36:33.069547,0.75,False,0.014635484217030929
上证50ETF,510050,double_top,2024-03-08 08:36:33.069547,2024-03-22 08:36:33.069547,0.75,False,0.01530522282125142
上证50ETF,510050,double_top,2024-03-22 08:36:33.069547,2024-04-01 08:36:33.069547,0.75,False,0.005028879547350647
上证50ETF,510050,double_top,2024-04-16 08:36:33.069547,2024-04-29 08:36:33.069547,0.75,False,0.00816616038692885
上证50ETF,510050,double_top,2024-04-29 08:36:33.069547,2024-05-09 08:36:33.069547,0.75,False,-0.0014666544480939864
上证50ETF,510050,double_top,2024-06-04 08:36:33.069547,2024-06-24 08:36:33.069547,0.75,False,0.014641500428153351
上证50ETF,510050,double_top,2024-07-25 08:36:33.069547,2024-08-05 08:36:33.069547,0.75,False,0.003708242013064817
上证50ETF,510050,double_top,2024-09-12 08:36:33.069547,2024-09-23 08:36:33.069547,0.75,False,0.008034123375408729
上证50ETF,510050,double_top,2024-11-15 08:36:33.069547,2024-11-26 08:36:33.069547,0.75,False,-0.003942918094161419
上证50ETF,510050,double_top,2024-12-25 08:36:33.069547,2025-01-07 08:36:33.069547,0.75,False,-0.014280964614178234
上证50ETF,510050,double_top,2025-01-20 08:36:33.069547,2025-02-03 08:36:33.069547,0.75,False,0.04116220185102672
上证50ETF,510050,double_top,2025-03-03 08:36:33.069547,2025-03-13 08:36:33.069547,0.75,False,0.02273740368704702
上证50ETF,510050,double_top,2025-03-13 08:36:33.069547,2025-03-24 08:36:33.069547,0.75,False,-0.0038498154081271787
上证50ETF,510050,double_top,2025-03-24 08:36:33.069547,2025-04-08 08:36:33.069547,0.75,False,0.00991704241679361
上证50ETF,510050,double_top,2025-04-17 08:36:33.069547,2025-04-28 08:36:33.069547,0.75,False,-0.035889420745646626
上证50ETF,510050,double_top,2025-04-28 08:36:33.069547,2025-05-12 08:36:33.069547,0.75,False,-0.006504655728709609
上证50ETF,510050,double_top,2025-05-12 08:36:33.069547,2025-05-23 08:36:33.069547,0.75,False,-0.001668774032257079
上证50ETF,510050,double_top,2025-05-23 08:36:33.069547,2025-06-04 08:36:33.069547,0.75,False,0.024634188700667466
上证50ETF,510050,double_top,2025-06-04 08:36:33.069547,2025-06-17 08:36:33.069547,0.75,False,-0.007004681258145191
上证50ETF,510050,double_top,2025-07-04 08:36:33.069547,2025-07-15 08:36:33.069547,0.75,False,0.03046831086035155
上证50ETF,510050,double_top,2025-07-15 08:36:33.069547,2025-07-25 08:36:33.069547,0.75,False,-0.0008042504891206066
上证50ETF,510050,double_top,2025-07-25 08:36:33.069547,2025-08-12 08:36:33.069547,0.75,False,-0.0008876856161888312
上证50ETF,510050,double_top,2025-08-28 08:36:33.069547,2025-09-12 08:36:33.069547,0.75,False,0.003738849483291775
