date,open,high,low,close,volume,k,d,j,ma,ma_slope,signal,position,strategy_returns,stop_loss_level,take_profit_level,returns,cumulative_returns,benchmark_returns
2022-01-25,4079.1500402510687,4079.1500402510687,4060.895962392611,4066.840123968216,1786918,90.24037138156856,80.85514494559474,109.01082425351618,3800.311717496985,0.01225868100778485,0,0,0.0,0.0,0.0,0.01011084476780888,0.9820399964441912,0.9823597196418561
2022-01-26,4100.732019587649,4125.158650861427,4060.8444101431414,4095.56495912551,2858770,88.21186497342404,83.30738495487117,98.02082501052979,3818.1716471500354,0.017389497862626283,0,0,0.0,0.0,0.0,0.00706318278606588,0.9820399964441912,0.989298305903355
2022-01-27,4077.3748938629037,4097.0023494542165,4055.4941133924112,4085.744024257356,3648053,83.23588750467016,83.28355247147083,83.14055757106883,3835.1810871839234,0.0193458195802668,-1,0,-0.0,0.0,0.0,-0.0023979438651733354,0.9820399964441912,0.9869260240998877
2022-01-28,4134.286269017725,4134.286269017725,4119.012209182356,4119.012209182356,4913892,84.43682992764093,83.66797829019418,85.97453320253442,3853.0638056743046,0.0209385582405612,0,0,0.0,0.0,0.0,0.008142503477331031,0.9820399964441912,0.9949620726829895
2022-01-31,4101.11787419379,4102.328481060642,4063.8146807321527,4091.1270661927956,1003196,71.3658816857841,79.56727942205748,54.96308621323735,3871.2940601238065,0.02242812238935465,0,0,-0.0,0.0,0.0,-0.006769861698248225,0.9820399964441912,0.9882263170559233
2022-02-01,4089.5549476800493,4131.8584875765955,4084.79944293033,4084.79944293033,2549648,59.97499012234721,73.03651632215406,33.85193772273351,3888.868128441581,0.023302407151727704,0,0,-0.0,0.0,0.0,-0.00154666994206909,0.9820399964441912,0.9866978571153713
2022-02-02,4066.80305448362,4106.217764894132,4051.495433774619,4068.6460217391655,4657919,46.88851454838095,64.32051573089635,12.02451218335014,3905.479316722706,0.022866355324239737,0,0,-0.0,0.0,0.0,-0.003954520024017749,0.9820399964441912,0.9827959406817531
2022-02-03,4067.476791913164,4086.259257870245,4063.117520919227,4075.296791198703,4371737,40.84193730767261,56.494322923155096,9.537166076707635,3924.6637554260487,0.023332058176118664,0,0,0.0,0.0,0.0,0.0016346394903861139,0.9820399964441912,0.9844024577373827
2022-02-04,4168.267018287674,4203.7306065813045,4168.267018287674,4171.372244317373,2935573,53.476121563740556,55.48825580335025,49.451853084521176,3947.884729454118,0.024609227503622703,0,0,0.0,0.0,0.0,0.023575081286389077,0.9820399964441912,1.0076098256970627
2022-02-07,4109.2109719228665,4109.2109719228665,4100.282617841722,4100.282617841722,2911357,46.33316386123116,52.43655848931054,34.126374605072385,3966.3715631331156,0.024559617929480786,0,0,-0.0,0.0,0.0,-0.017042263867123375,0.9820399964441912,0.9904378731724272
2022-02-08,4147.01651036811,4147.01651036811,4116.760970552022,4131.444383350923,3948423,48.394355838485936,51.08915760570234,43.00475230405314,3984.1858753216875,0.02451040861555361,0,0,0.0,0.0,0.0,0.007599906741453832,0.9820399964441912,0.9979651086417415
2022-02-09,4083.3202670391056,4083.3202670391056,4050.641450186378,4070.7559315460376,4580860,36.64259170155717,46.273635637653946,17.380503829363633,3996.787249728598,0.023379443494918703,0,0,-0.0,0.0,0.0,-0.01468940306916644,0.9820399964441912,0.9833055969119384
2022-02-10,4051.840700231986,4099.667343964794,4042.504626483252,4055.8060571237907,4678588,27.17845386310515,39.908575046137685,1.7182114970400875,4011.319171187611,0.022079704443917478,0,0,-0.0,0.0,0.0,-0.0036725057148216944,0.9820399964441912,0.9796944014878631
2022-02-11,4094.208565195806,4110.08571401469,4094.208565195806,4103.3970349077845,3603680,37.54017640087135,39.119108831048905,34.38231154051624,4030.022627130543,0.020805546084873228,0,0,0.0,0.0,0.0,0.011734036863129349,0.9820399964441912,0.9911901717095232
2022-02-14,4111.2631398628555,4117.4336718124005,4110.105025319999,4110.105025319999,2470017,46.587457983301775,41.608558548466526,56.54525685297229,4047.941404810823,0.020565355610121815,1,1,0.0,3986.801874560399,4521.115527851999,0.0016347407660408653,0.9820399964441912,0.9928105106901157
2022-02-15,4056.8346269405197,4077.3442330329976,4056.8346269405197,4071.234088196496,3667293,43.83904634950289,42.35205448214531,46.81303008421803,4062.792740868271,0.019729718443479125,-1,0,-0.009457407264301443,0.0,0.0,-0.009457407264301443,0.9727524442479853,0.9834210973542402
2022-02-16,4049.576728683342,4097.6317504035405,4046.9610343895843,4046.9610343895843,3015470,31.208532205517766,38.6375470566028,16.3505025033477,4075.297720900138,0.019643395123638642,-1,0,-0.0,0.0,0.0,-0.005962087485287371,0.9727524442479853,0.9775578547369369
2022-02-17,4077.3783858013016,4123.976188749783,4077.3783858013016,4078.582404423952,3784787,34.491899332311135,37.255664481838906,28.964369033255593,4081.56944726014,0.01751301082624401,0,0,0.0,0.0,0.0,0.00781360872162118,0.9727524442479853,0.9851961093165987
2022-02-18,4050.12310725609,4111.036928583411,4049.468892927152,4053.9016395341027,1858811,25.998599309717722,33.50330942446518,10.989179080222812,4085.3502811279805,0.013728869318243027,0,0,-0.0,0.0,0.0,-0.006051309607739808,0.9727524442479853,0.9792343826347834
2022-02-21,4054.2164341123344,4076.1555804995764,4054.2164341123344,4067.1883495848037,2164650,26.08709003471386,31.031236294548073,16.198797515045428,4087.40307245655,0.009748576794819337,0,0,0.0,0.0,0.0,0.0032775116991314857,0.9727524442479853,0.9824438347800607
2022-02-22,4077.916572116509,4091.974704553107,4030.5726591795665,4073.732033703216,4598840,32.79387144348944,31.61878134419519,35.144051642077926,4087.7476679433,0.006142308669601444,0,0,0.0,0.0,0.0,0.001608896258536996,0.9727524442479853,0.9840244849900611
2022-02-23,4048.1616875785476,4052.479205729757,3987.0168722356357,4052.479205729757,3664649,37.79488727543472,33.677483321275034,46.029695183754086,4085.5933802735126,0.0025263576009609125,0,0,-0.0,0.0,0.0,-0.005217041228443131,0.9727524442479853,0.9788907886820705
2022-02-24,4133.442166524245,4186.161529896016,4133.442166524245,4143.136416617134,4636119,51.328273249496114,39.56107996401539,74.86265982045757,4088.4629998915007,0.0016889465487321892,0,0,0.0,0.0,0.0,0.022370802238589782,0.9727524442479853,1.0007893609288543
2022-02-25,4149.504077566498,4173.478728063602,4149.504077566498,4173.478728063602,4057143,65.42930291841519,48.183820948815324,99.9202668576149,4091.1863258355634,0.0014285298214310183,0,0,0.0,0.0,0.0,0.007323512526590248,0.9727524442479853,1.008118654350095
2022-02-28,4097.316990426428,4114.276340245985,4074.7031305931173,4097.5424774108415,4556995,62.11958887042121,52.829076922683946,80.70061276589574,4091.507096396466,0.0010040663636946541,0,0,-0.0,0.0,0.0,-0.018194953323265928,0.9727524442479853,0.9897759824898814
2022-03-01,4124.720208615287,4124.720208615287,4102.826037769928,4110.151762567756,2667108,62.02368668041741,55.89394684192843,74.28316635739536,4092.7747123783365,0.0012297834512779529,0,0,0.0,0.0,0.0,0.0030772799126372874,0.9727524442479853,0.9928218002388084
2022-03-02,4102.496275058428,4102.496275058428,4075.4091339095835,4088.910793591791,3853507,45.59814264860141,52.462012110819416,31.870403724165385,4093.7879509709687,0.002005723510573032,-1,0,-0.0,0.0,0.0,-0.005167928145479284,0.9727524442479853,0.9876909685139088
2022-03-03,4124.541596820024,4128.31567209947,4124.541596820024,4128.31567209947,4399244,48.49113237794378,51.1383855331942,43.19662606744292,4096.438895016007,0.001950829718825471,0,0,0.0,0.0,0.0,0.009637011051802702,0.9727524442479853,0.9972093572932431
2022-03-04,4097.0565399312545,4101.997084162557,4091.457225562635,4101.997084162557,2781336,49.29730263834864,50.524691234912346,46.84252544522123,4092.9701370082657,0.00043601318312923694,0,0,-0.0,0.0,0.0,-0.006375139409707131,0.9727524442479853,0.9908520086198342
2022-03-07,4106.708801821381,4106.708801821381,4075.230966541153,4102.8621694988105,1624588,50.21525379365934,50.42154542116134,49.80267053865535,4093.0991145911203,0.0003891031243857735,0,0,0.0,0.0,0.0,0.00021089369848481532,0.9727524442479853,0.9910609730645832
2022-03-08,4120.342234855191,4129.653958963873,4120.342234855191,4128.586075299219,4868049,66.15610515830424,55.66639866687564,87.13551814116147,4092.956199188535,4.4343220175153675e-05,1,1,0.0,4004.7284930402425,4541.444682829142,0.006269746517843844,0.9727524442479853,0.9972746741494258
2022-03-09,4171.324331418156,4198.684576534245,4151.775793135282,4168.808106381341,4599100,69.37054870302279,60.23444867892468,87.64274875121902,4097.8588079303,0.0009943985883210354,-1,0,0.009742325907352134,0.0,0.0,0.009742325907352134,0.9822293155870226,1.006990449044138
2022-03-10,4132.775375851724,4132.775375851724,4124.937272739548,4126.452987345151,4522554,60.07733434128114,60.1820772330435,59.86784855775642,4101.391154441369,0.0012089181731446065,0,0,-0.0,0.0,0.0,-0.01016000687855001,0.9822293155870226,0.9967594191552154
2022-03-11,4128.899029694918,4135.690261632644,4096.603910711712,4118.792064043625,3154327,51.81335552603445,57.39250333070715,40.65505991668904,4102.16090589816,0.0022455010865563055,0,0,-0.0,0.0,0.0,-0.0018565395813354701,0.9822293155870226,0.9949088958404848
2022-03-14,4104.750832968889,4142.892034743929,4079.916933847575,4105.573212755978,2150127,41.7429297110974,52.175978790837235,20.87683155161774,4101.93431526996,0.002158560159792906,0,0,-0.0,0.0,0.0,-0.0032094000090574504,0.9822293155870226,0.991715835221163
2022-03-15,4083.6121313944523,4087.049342622604,4074.7396820536683,4085.2762584665943,1805408,30.66229210375284,45.00474989514243,1.9773765209736638,4102.636423783464,0.002365093620314946,0,0,-0.0,0.0,0.0,-0.004943756507939212,0.9822293155870226,0.986813033606762
2022-03-16,4154.477339949883,4161.785289978725,4149.566884408741,4161.785289978725,3489913,53.774861402501884,47.92812039759558,65.46834341231451,4108.377636562922,0.002566908506526783,1,1,0.0,4036.9317312793632,4577.963818976597,0.018727994552037552,0.9822293155870226,1.005294062724029
2022-03-17,4177.008221174221,4191.6567267614155,4177.008221174221,4183.927435973291,4917000,66.97960136375788,54.27861405298301,92.38157598530763,4113.644888140388,0.0029877017913176873,-1,0,0.005320347988129637,0.0,0.0,0.005320347988129637,0.9874551173500881,1.0106425769681215
2022-03-18,4137.609305416102,4176.320040001859,4121.505589693919,4139.4843170584445,4656219,63.111920222634936,57.22304944286698,74.88966178217086,4117.924022016605,0.0038426372051325428,0,0,-0.0,0.0,0.0,-0.01062234457814104,0.9874551173500881,0.9999071832702258
2022-03-21,4185.3105405439555,4198.843455226791,4131.290541838683,4182.237720784113,3678306,70.947772339569,61.79795707510098,89.24740286850505,4123.676490576571,0.005300468909429641,0,0,0.0,0.0,0.0,0.010328195603854562,0.9874551173500881,1.01023442024474
2022-03-22,4281.014758610267,4281.014758610267,4251.140604020942,4273.206886378049,3214904,79.00020278863593,67.53203897961262,101.93653040668255,4133.650233210313,0.007559482786984962,0,0,0.0,0.0,0.0,0.02175131392982621,0.9874551173500881,1.0322083462621994
2022-03-23,4313.689216001332,4344.044841865455,4313.689216001332,4320.629693648578,4979238,82.49286655129023,72.51898150350516,102.44063664686038,4147.057757606253,0.009414938076552101,0,0,0.0,0.0,0.0,0.011097709175210246,0.9874551173500881,1.043663494297242
2022-03-24,4278.753313363902,4278.753313363902,4246.876530899015,4266.017641826034,3350716,76.64117135523318,73.8930447874145,82.13742449087056,4153.201818866699,0.009616029531463368,0,0,-0.0,0.0,0.0,-0.012639836249522696,0.9874551173500881,1.0304717586297203
2022-03-25,4250.540737393181,4280.093960359768,4234.849136829672,4252.846831688561,1293257,70.13897644557372,72.64168867346757,65.13355198978601,4157.170224047946,0.009530579442823726,0,0,-0.0,0.0,0.0,-0.0030873782631231084,0.9874551173500881,1.0272903025213647
2022-03-28,4309.570703552265,4331.489130482002,4309.570703552265,4309.7548791544095,2819456,69.62521768270634,71.63619834321382,65.60325636169136,4167.780844135124,0.010695396125118073,0,0,0.0,0.0,0.0,0.01338116553876767,0.9874551173500881,1.0410366441157737
2022-03-29,4281.30232793309,4293.974144558212,4259.583178371203,4287.709981883614,2588265,62.55323554146858,68.6085440759654,50.44261847247495,4176.658755100918,0.010404489848964188,0,0,-0.0,0.0,0.0,-0.005115116262742192,0.9874551173500881,1.0357116206473465
2022-03-30,4290.846695076471,4311.752141343196,4265.555959519516,4311.752141343196,2978964,68.22775359386947,68.48161391526675,67.7200329510749,4187.800822488488,0.009824571362071452,0,0,0.0,0.0,0.0,0.0056072261326358674,0.9874551173500881,1.0415190899125149
2022-03-31,4356.741117617973,4356.741117617973,4332.51147959266,4349.051599527775,2264008,76.71567932243742,71.22630238432365,87.69443319866497,4198.837618859903,0.010988100743357833,0,0,0.0,0.0,0.0,0.008650649889387907,0.9874551173500881,1.050528906912462
2022-04-01,4324.674237715607,4342.812863900689,4294.901398167062,4318.310396392942,4576507,71.29215442073034,71.24825306312587,71.37995713593926,4209.653284471422,0.012624708057389005,0,0,-0.0,0.0,0.0,-0.0070684843422347265,0.9874551173500881,1.0431032597828862
2022-04-04,4319.852562897172,4361.811388938325,4288.43570728738,4322.2845183866275,3262638,67.97299438745242,70.15650017123471,63.60598281988783,4220.624401915813,0.01267906345292836,0,0,0.0,0.0,0.0,0.0009202955852838368,0.9874551173500881,1.0440632231078595
2022-04-05,4199.567867593495,4199.567867593495,4182.7261876958755,4199.005278842974,3768654,48.34537544581646,62.88612526276196,19.263875811925473,4224.145362093001,0.011369520417268391,0,0,-0.0,0.0,0.0,-0.028521778013278487,0.9874551173500881,1.014284683626549
2022-04-06,4168.711910270947,4186.452546451241,4162.155663094789,4164.414740504124,4127266,32.607412434650406,52.79322098672477,-7.764204669498312,4223.92569379914,0.008626215248027536,0,0,-0.0,0.0,0.0,-0.008237793487218759,0.9874551173500881,1.0059292158655846
2022-04-07,4147.705097071362,4160.70769019743,4147.705097071362,4160.70769019743,3867640,23.762595526789568,43.116345833413035,-14.944905086457368,4225.638428941754,0.006382911775742295,0,0,-0.0,0.0,0.0,-0.0008901731786314926,0.9874551173500881,1.0050337646580192
2022-04-08,4112.843512349694,4117.516603048774,4111.167856101284,4117.1999436564165,2382212,16.643943689375636,34.29221178540057,-18.652592502674224,4225.558822922394,0.003778348803604421,0,0,-0.0,0.0,0.0,-0.010456814027939743,0.9874551173500881,0.9945243134891901
2022-04-11,4195.559279799596,4200.821281729895,4188.905081095191,4188.905081095191,2259112,39.99882718518202,36.19441691866105,47.60764771822397,4229.725416339354,0.0021563194344916153,0,0,0.0,0.0,0.0,0.017415995924427774,0.9874551173500881,1.0118449448796623
2022-04-12,4127.729643719099,4138.1104199824795,4118.601735773516,4138.1104199824795,4876345,36.68318704499363,36.35734029410524,37.33488054677041,4232.367124415148,0.0019463729624290052,0,0,-0.0,0.0,0.0,-0.01212599954626603,0.9874551173500881,0.9995753135371599
2022-04-13,4129.342133375385,4129.342133375385,4120.282007767,4126.919153669444,2125269,30.31182379171238,34.342168126640956,22.251135121855228,4230.623817599684,0.001585757962166993,-1,0,-0.0,0.0,0.0,-0.0027044387841836937,0.9874551173500881,0.9968720232915175
2022-04-14,4127.327447741238,4138.556027349471,4115.603319112465,4138.556027349471,4180863,30.390862544523717,33.02506626593521,25.122455101700737,4228.355247168494,0.0006429367472931015,0,0,0.0,0.0,0.0,0.002819748399887967,0.9874551173500881,0.9996829515840868
2022-04-15,4206.528619602276,4221.355856955395,4172.215758776403,4202.608174688086,3562600,47.68461526243981,37.91158259810341,67.23068059111262,4231.511440049975,0.001408717137077808,0,0,0.0,0.0,0.0,0.015476931305346442,0.9874551173500881,1.0151549759528797
2022-04-18,4151.270172489783,4160.1322627352865,4126.969996151964,4151.566108429704,2862870,43.125260067606824,39.64947508793787,50.07683002694472,4229.977859432255,5.9683092412187045e-05,0,0,-0.0,0.0,0.0,-0.012145330741467508,0.9874551173500881,1.0028255830160855
2022-04-19,4190.891975862792,4204.47353380997,4181.795474493302,4204.47353380997,3233414,56.76217715950216,45.35370911179263,79.57911325492121,4226.541191803852,-0.0013765187281813728,0,0,0.0,0.0,0.0,0.012743967938469769,0.9874551173500881,1.0156055600939198
2022-04-20,4221.059468734517,4221.059468734517,4206.184915716482,4211.249452796302,2643063,67.98923343297777,52.89888388552101,98.1699325278913,4221.072179761238,-0.002257737452030337,0,0,0.0,0.0,0.0,0.001611597488209604,0.9874551173500881,1.0172423074635788
2022-04-21,4172.199961291701,4178.338706128764,4172.199961291701,4178.338706128764,2940374,63.467541609088,56.42176979337667,77.55908524051065,4216.688232976374,-0.0027592322570184204,0,0,-0.0,0.0,0.0,-0.007814960152903061,0.9874551173500881,1.0092925993649038
2022-04-22,4196.341516766446,4225.380837672439,4175.495088361056,4203.152746278077,1004331,68.11601601299682,60.319851866583384,83.7083443058237,4214.20352870585,-0.004090243306519567,0,0,0.0,0.0,0.0,0.005938733524143425,0.9874551173500881,1.015286519160422
2022-04-25,4219.114425166456,4219.114425166456,4195.984962036041,4217.4226550138565,2565976,73.75588762547923,64.798530452882,91.67060197067369,4209.586917498823,-0.004820578880327548,0,0,0.0,0.0,0.0,0.0033950488114942168,0.9874551173500881,1.0187334664506236
2022-04-26,4209.344315420061,4209.344315420061,4185.7718821516855,4199.696459001915,4328986,66.40516902790984,65.33407664455794,68.54735379461363,4205.186241354737,-0.005052583064972012,0,0,-0.0,0.0,0.0,-0.004203087397671057,0.9874551173500881,1.0144516406561992
2022-04-27,4200.192673462926,4210.295359307121,4200.192673462926,4208.743340093621,4976808,67.1752001834524,65.9477844908561,69.63003156864502,4200.035801292259,-0.004983657604776808,0,0,0.0,0.0,0.0,0.002154174993364899,0.9874551173500881,1.0166369470124788
2022-04-28,4200.0733524107945,4241.305968769393,4192.490611682215,4199.555296530558,4436421,56.97000697817666,62.955191986629615,44.99963696127077,4192.560986142397,-0.005721847454903319,0,0,-0.0,0.0,0.0,-0.002183084788168199,0.9874551173500881,1.0144175423583661
2022-04-29,4213.89848391053,4214.813202325079,4210.287602320505,4210.287602320505,1212854,52.695123276818904,59.53516908335938,39.01503166373797,4187.159846438776,-0.006417270092168158,0,0,0.0,0.0,0.0,0.002555581491881842,0.9874551173500881,1.0170099690546575
2022-05-02,4248.810584279309,4263.782750826796,4178.725155299266,4242.928988532966,1550049,60.29100709881781,59.78711508851218,61.29879111942907,4183.1920699460925,-0.006270175214344605,0,0,0.0,0.0,0.0,0.007752768764411888,0.9874551173500881,1.02489461217584
2022-05-03,4314.009635369474,4328.471143231625,4248.082337659285,4312.487831249356,1789694,69.96946600912392,63.181232062049425,83.54593390327291,4188.866197566412,-0.003880932460928894,0,0,0.0,0.0,0.0,0.016394062428190637,0.9874551173500881,1.041696798430167
2022-05-04,4265.919162738829,4269.05288524964,4245.661075889129,4269.05288524964,2553416,66.75318881521531,64.37188431310472,71.5157978194365,4194.098104803687,-0.0014137252084242995,0,0,-0.0,0.0,0.0,-0.010071899956441643,0.9874551173500881,1.0312049324914327
2022-05-05,4353.191658443116,4390.238636779656,4353.191658443116,4360.40892200688,4065915,73.13446417758155,67.29274426793032,84.81790399688401,4204.08316639416,0.002748243922949885,0,0,0.0,0.0,0.0,0.02139960295945076,0.9874551173500881,1.0532723086165767
2022-05-06,4289.053520015096,4305.798079942333,4241.879794455916,4288.314695855845,3956156,66.02700378123575,66.87083077236545,64.33934979897634,4212.638904004131,0.006085045352884083,0,0,-0.0,0.0,0.0,-0.016533822272305154,0.9874551173500881,1.0358576914615698
2022-05-09,4278.989691560144,4311.947055294574,4210.833781938908,4288.184751886342,1780080,58.38977449546303,64.04381201339797,47.08169945959315,4217.60288754369,0.008225971225375871,0,0,-0.0,0.0,0.0,-3.0301873514049227e-05,0.9874551173500881,1.0358263030328245
2022-05-10,4292.382202478986,4415.321315474963,4292.382202478986,4317.608698999713,3281696,56.33180182855294,61.47314195178296,46.049121582092894,4226.577801494551,0.009002818937030798,0,0,0.0,0.0,0.0,0.00686163232599224,0.9874551173500881,1.0429337622778276
2022-05-11,4338.471793332286,4338.471793332286,4326.9639208698845,4334.687093035445,3447154,57.74375407019311,60.23001265791967,52.771236894739985,4236.966198462851,0.010221051722673074,0,0,0.0,0.0,0.0,0.003955521499595216,0.9874551173500881,1.0470591091971713
2022-05-12,4323.36496674645,4365.724865391054,4279.091987013617,4315.5629912530585,2133243,55.567652521072034,58.675892612303784,49.351172338608535,4245.81654665803,0.009926868382973774,0,0,-0.0,0.0,0.0,-0.004411875960577016,0.9874551173500881,1.0424396142840011
2022-05-13,4292.582389006593,4319.705017571891,4278.772995160126,4312.964878214766,1004677,53.69340202936006,57.015062417989206,47.05008125210175,4251.334381834365,0.00918556722092965,0,0,-0.0,0.0,0.0,-0.0006020333948452139,0.9874551173500881,1.0418120308240926
2022-05-16,4290.230806924546,4317.9850400871765,4265.171341528561,4298.912294405579,1204580,43.286101681833834,52.43874217260408,24.98082070029335,4258.7016911331575,0.009744588261462347,0,0,-0.0,0.0,0.0,-0.003258218929666712,0.9874551173500881,1.038417579144107
2022-05-17,4286.244783565545,4292.812308730895,4270.466800921916,4280.943654555862,1130334,34.08589782011147,46.321127388439876,9.615438683454656,4262.525197170452,0.008505083158102486,0,0,-0.0,0.0,0.0,-0.004179810756572255,0.9874551173500881,1.0340771901769867
2022-05-18,4338.248743919116,4338.248743919116,4293.978756708437,4320.470048814196,4619809,41.05536544947569,44.565873408785144,34.03434953085677,4267.986226971347,0.007321282978313486,0,0,0.0,0.0,0.0,0.009233103130490639,0.9874551173500881,1.0436249315187789
2022-05-19,4340.407744569116,4340.881905469842,4337.928312410087,4340.227245735931,4641512,60.41534782107796,49.84903154621608,81.54798037080172,4276.080653951705,0.007127982794616126,1,1,0.0,4210.020428363853,4774.2499703095245,0.004572927644101554,0.9874551173500881,1.0483973528181947
2022-05-20,4311.6327424869105,4337.987379122565,4243.335657000514,4317.919658910267,1363581,65.76361316740956,55.15389208661391,86.98305532900085,4281.818999583315,0.007170599866058353,-1,0,-0.005139727844338249,0.0,0.0,-0.005139727844338249,0.9823798667884095,1.0430088757519844
2022-05-23,4357.648089264387,4359.2426692046065,4327.4888151387295,4359.2426692046065,3075996,77.17574211160637,62.49450876161139,106.5382088115963,4288.910000292852,0.007093314195401261,0,0,0.0,0.0,0.0,0.00957012023349435,0.9823798667884095,1.0529905960975328
2022-05-24,4388.837053450494,4406.358017455635,4339.028948384716,4376.801929921033,1968121,78.74046742700835,67.90982831674371,100.40174564753764,4297.765273838809,0.008267417795383317,0,0,0.0,0.0,0.0,0.004028053047028468,0.9823798667884095,1.0572320980766357
2022-05-25,4408.806823365457,4418.567112330276,4395.608431420096,4414.510054092114,3052109,85.05522600794247,73.62496088047662,107.91575626287417,4308.053609538733,0.009387889378410504,0,0,0.0,0.0,0.0,0.008615451367195215,0.9823798667884095,1.0663406298014526
2022-05-26,4437.70883274031,4444.813351343201,4419.521301986186,4444.813351343201,3508963,90.03681733862831,79.09557969986051,111.91929261616389,4320.316512279365,0.010344954154870726,0,0,0.0,0.0,0.0,0.00686447575830007,0.9823798667884095,1.073660499204815
2022-05-27,4412.430132768955,4420.006630831563,4412.430132768955,4416.694393985264,4626403,85.36893909230095,81.18669949734065,93.73341828222155,4330.636851862603,0.011401194745513172,0,0,-0.0,0.0,0.0,-0.00632624030195561,0.9823798667884095,1.066868264884128
2022-05-30,4390.861082303009,4440.0992506831335,4345.15276859132,4399.248942045617,2633012,75.88832631498052,79.42057510322061,68.82382873850031,4338.452849538236,0.01155138467396169,0,0,-0.0,0.0,0.0,-0.003949888849770655,0.9823798667884095,1.062654253820488
2022-05-31,4435.109567997987,4435.455350450587,4421.728208110613,4434.021722306381,2881934,80.31609006515528,79.71908009053216,81.51011001440153,4344.529544091087,0.010881066617793136,0,0,0.0,0.0,0.0,0.007904253821243268,0.9823798667884095,1.071053742766909
2022-06-01,4477.737812892943,4484.6241883076,4462.305397119292,4463.235168825195,3696711,81.76546924542822,80.40120980883084,84.49398811862298,4354.238658269865,0.010720629991435115,0,0,0.0,0.0,0.0,0.0065884761844645645,0.9823798667884095,1.0781103548434103
2022-06-02,4470.0002125710525,4470.0002125710525,4467.113748845245,4467.113748845245,1558745,83.65869331378632,81.487037643816,88.00200465372694,4359.573899611783,0.009086692426547761,0,0,0.0,0.0,0.0,0.0008690064209795345,0.9823798667884095,1.0790472396642938
2022-06-03,4474.17667073659,4506.829210314063,4452.2236788564915,4476.435959319346,1566819,82.83952473834646,81.93786667532615,84.64284086438707,4368.979962784959,0.00885391969679109,0,0,0.0,0.0,0.0,0.002086853166994196,0.9823798667884095,1.0812990528137236
2022-06-06,4529.439634692313,4561.214810969785,4525.840776780056,4532.084661444091,3301487,81.59840541403676,81.82471292156302,81.14579039898425,4381.174958262845,0.009847314286049453,-1,0,0.0,0.0,0.0,0.012431475091002175,0.9823798667884095,1.0947411950547017
2022-06-07,4498.766509297132,4568.126814062553,4458.633812968058,4512.87548024014,3563668,71.84218133115309,78.49720239142637,58.532139210606516,4390.938297324867,0.010682112473351582,0,0,-0.0,0.0,0.0,-0.004238486841909528,0.9823798667884095,1.090101148904166
2022-06-08,4547.140340942262,4548.756090515333,4471.218962803805,4539.123252694002,4798043,72.88679882368893,76.62706786884722,65.40626073337236,4401.160105307795,0.010776039330966346,0,0,0.0,0.0,0.0,0.005816196916752725,0.9823798667884095,1.096441391845371
2022-06-09,4534.602288730034,4564.077023561281,4534.602288730034,4535.308320104486,1194243,72.48604931347103,75.24672835038848,66.96469123963612,4412.147371750367,0.012059314361723519,0,0,-0.0,0.0,0.0,-0.0008404558275107998,0.9823798667884095,1.0955198812880707
2022-06-10,4529.146064474214,4546.595452030041,4517.0631877179285,4530.781494579493,2561021,70.28820132789059,73.59388600955585,63.67683196456008,4423.038202568603,0.012373194714581709,0,0,-0.0,0.0,0.0,-0.0009981296100479708,0.9823798667884095,1.0944264104561607
2022-06-13,4608.060779277536,4622.223726159701,4578.8194531820345,4578.8194531820345,1257231,71.34801253023122,72.84526151644764,68.35351455779838,4437.033560507425,0.012749685364477641,0,0,0.0,0.0,0.0,0.010602576765181393,0.9823798667884095,1.1060301504868641
2022-06-14,4618.586311347095,4618.586311347095,4570.283882294469,4615.828327072636,3870741,79.48693167622795,75.05915156970774,88.34249188926839,4453.777794133263,0.014311177373337492,0,0,0.0,0.0,0.0,0.008082623538449907,0.9823798667884095,1.1149697758154247
2022-06-15,4645.27013992617,4683.551809682277,4645.27013992617,4652.265202610153,4715787,80.06060805701652,76.726303732144,86.72921670676158,4470.367551823061,0.015724819106626518,0,0,0.0,0.0,0.0,0.007893897466638489,0.9823798667884095,1.1237712329041125
2022-06-16,4704.269286362086,4717.825513160092,4704.269286362086,4708.284111754367,1617423,85.12287683194485,79.52516143207762,96.31830763167932,4488.770395123984,0.017366378980042854,0,0,0.0,0.0,0.0,0.01204121147538717,0.9823798667884095,1.1373027999694676
2022-06-17,4723.651198392841,4725.452288380205,4708.577867201096,4712.826347997746,1590642,87.3696087908217,82.13997721832564,97.82887193581382,4508.515729578357,0.01932552311217089,0,0,0.0,0.0,0.0,0.0009647328274093869,0.9823798667884095,1.1383999933153028
2022-06-20,4744.782640469489,4760.115355926905,4736.0369824734435,4743.707996964914,1637031,88.69869973854472,84.32621805839867,97.4436630988368,4527.738995966372,0.02044281031955369,0,0,0.0,0.0,0.0,0.006552681275916017,0.9823798667884095,1.1458595656360029
2022-06-21,4721.181568055876,4754.97743497593,4720.7996417366385,4734.801489483933,3865893,85.11855822972394,84.59033144884042,86.17501179149102,4545.638973944518,0.020625451932572467,0,0,-0.0,0.0,0.0,-0.0018775412581631956,0.9823798667884095,1.1437081670254603
2022-06-22,4759.907017790382,4762.664583472009,4699.601029882305,4751.172187893861,3003369,84.0045341209958,84.3950656728922,83.223471017203,4562.472080634605,0.02060334586447654,-1,0,0.0,0.0,0.0,0.0034575258215761018,0.9823798667884095,1.1476625675452983
