date,open,high,low,close,volume,obv,obv_ma,obv_slope,price_new_high,obv_new_high,price_new_low,obv_new_low,bearish_divergence,bullish_divergence,signal,position,strategy_returns,stop_loss_level,take_profit_level,returns,cumulative_returns,benchmark_returns
2022-01-18,3755.2254315414434,3755.2254315414434,3736.1660908988893,3749.120725052053,74761026,-1223843971,-1341920617.06,74761026.0,False,False,False,False,False,False,0,1,0.005880281095688167,0.0,0.0,0.005880281095688167,0.9319122367107479,0.905613466991158
2022-01-19,3774.8274782371877,3774.8274782371877,3756.529229094057,3771.1915463034247,72666349,-1151177622,-1330324993.78,72666349.0,False,False,False,False,False,False,0,1,0.005886932662341859,0.0,0.0,0.005886932662341859,0.9373983412954764,0.9109447524894448
2022-01-20,3929.7684853655705,3935.957153553532,3926.872549217195,3926.872549217195,405926996,-745250626,-1312253930.14,405926996.0,True,True,False,False,False,False,0,1,0.041281648254215764,0.0,0.0,0.041281648254215764,0.9760956898949216,0.9485500533407377
2022-01-21,3954.494259243812,3982.159322062279,3951.382171996708,3951.382171996708,78575710,-666674916,-1289875516.46,78575710.0,True,True,False,False,False,False,0,1,0.006241512163260632,0.0,0.0,0.006241512163260632,0.982188003015907,0.9544704400361255
2022-01-24,3983.164527609594,4014.726770134689,3983.164527609594,3998.580435332591,134366454,-532308462,-1266865408.98,134366454.0,True,True,False,False,False,False,0,1,0.011944747756968521,0.0,0.0,0.011944747756968521,0.9939199909618527,0.9658713486838397
2022-01-25,4036.3644959525163,4056.9458947224953,4010.928337539752,4038.6171024429254,121943512,-410364950,-1244355759.7,121943512.0,True,True,False,False,False,False,0,1,0.010012720203540049,0.0,0.0,0.010012720203540049,1.0038718337360588,0.9755423482508269
2022-01-26,4073.523501585866,4073.523501585866,4018.3790662712495,4066.6495789705054,88152009,-322212941,-1217651607.32,88152009.0,True,True,False,False,False,False,0,1,0.006941107764492749,0.0,0.0,0.006941107764492749,1.0108398163157597,0.9823136928188622
2022-01-27,4055.718419493379,4056.1150847003564,4030.033255604428,4056.1150847003564,38514161,-360727102,-1194003397.52,-38514161.0,False,False,False,False,False,False,0,1,-0.0025904602955281186,0.0,0.0,-0.0025904602955281186,1.0082212759064548,0.9797690481998613
2022-01-28,4077.158090378289,4137.686465976602,4063.7649791596705,4088.648745787744,103570823,-257156279,-1169492855.28,103570823.0,True,True,False,False,False,False,0,1,0.008020892013173908,0.0,0.0,0.008020892013173908,1.0163081098858848,0.9876276699333226
2022-01-31,4059.582838032737,4060.008363047948,4050.0016087311806,4060.008363047948,91957183,-349113462,-1148972931.28,-91957183.0,False,False,False,False,False,False,0,1,-0.007004852830486352,0.0,0.0,-0.007004852830486352,1.0091890211457044,0.9807094834541236
2022-02-01,4066.7182003745165,4098.626033720636,4033.7520918748187,4052.9050446874935,36333782,-385447244,-1133439145.44,-36333782.0,False,False,False,False,False,False,0,1,-0.0017495821991662108,0.0,0.0,-0.0017495821991662108,1.0074233619987139,0.9789936515993187
2022-02-02,4046.020545072532,4046.020545072532,4035.9557455058602,4035.9557455058602,57519176,-442966420,-1117997434.3,-57519176.0,False,False,False,False,False,False,0,1,-0.004182012407088154,0.0,0.0,-0.004182012407088154,1.0032103049996448,0.9748994880018699
2022-02-03,4041.289523808176,4053.96234728014,4017.277615512268,4041.790738269758,26980664,-415985756,-1099854098.36,26980664.0,False,False,False,False,False,False,0,1,0.0014457524145043976,0.0,0.0,0.0014457524145043976,1.0046606987203537,0.9763089512905477
2022-02-04,4144.90316169176,4171.582572415418,4123.439813982495,4137.030811741763,245060914,-170924842,-1074405305.38,245060914.0,True,True,False,False,False,False,0,1,0.023563830895603433,0.0,0.0,0.023563830895603433,1.028334353532459,0.9993145303206221
2022-02-07,4062.106744328987,4103.133532978753,4062.106744328987,4065.0865098174904,197628497,-368553339,-1050538844.84,-197628497.0,False,False,False,False,False,False,0,1,-0.017390322963048543,0.0,0.0,-0.017390322963048543,1.0104512870105318,0.9819361278966794
2022-02-08,4081.418637528381,4105.391651572811,4081.418637528381,4095.37462244156,97746120,-270807219,-1024034510.58,97746120.0,False,False,False,False,False,False,0,1,0.0074507916500476945,0.0,0.0,0.0074507916500476945,1.0179799490225698,0.9892523293992921
2022-02-09,4026.335659240457,4038.064789074674,4020.48159276459,4033.793869711805,175046399,-445853618,-1002101635.06,-175046399.0,False,False,False,False,False,False,0,1,-0.015036659257570362,0.0,0.0,-0.015036659257570362,1.0026729313980787,0.9743772792023572
2022-02-10,4030.4925524864966,4030.4925524864966,3993.786723051337,4017.9333865615545,53692592,-499546210,-982069002.02,-53692592.0,False,False,False,False,False,False,0,1,-0.0039319022395618575,0.0,0.0,-0.0039319022395618575,0.9987305194535665,0.9705461229960832
2022-02-11,4062.3684564345494,4083.6578898361226,4039.5328629235773,4064.595798693098,126461903,-373084307,-961559601.22,126461903.0,False,False,False,False,False,False,0,1,0.01161353552739608,0.0,0.0,0.01161353552739608,1.0103293118235352,0.9818175948764748
2022-02-14,4068.3763081713123,4100.708324531621,4040.8350542491694,4070.357627845201,30824002,-342260305,-939910014.9,30824002.0,False,False,False,False,False,False,0,1,0.001417565100558349,0.0,0.0,0.001417565100558349,1.0117615193960474,0.9832093852340859
2022-02-15,4028.1062957229287,4042.700118041267,4007.5290315780085,4030.523305398798,107831445,-450091750,-923791224.74,-107831445.0,False,False,False,False,False,False,0,1,-0.009786442884993085,0.0,0.0,-0.009786442884993085,1.0018599730732443,0.9735872627415033
2022-02-16,4020.523186169912,4029.6798675224163,4005.2700237631775,4005.2700237631775,80387169,-530478919,-908096912.5,-80387169.0,False,False,False,False,False,False,0,1,-0.006265509394721591,0.0,0.0,-0.006265509394721591,0.9955828099997583,0.9674872426002151
2022-02-17,4049.019112796334,4081.0636358768998,4019.3094421589517,4035.8947148103166,91307673,-439171246,-896514182.08,91307673.0,False,False,False,False,False,False,0,1,0.007646098980953475,0.0,0.0,0.007646098980953475,1.0031951347087522,0.9748847458199461
2022-02-18,4027.9967310860493,4029.877465709709,3971.106308970384,4010.201220684839,78198534,-517369780,-888122171.18,-78198534.0,False,False,False,False,False,False,0,1,-0.006366244895138484,0.0,0.0,-0.006366244895138484,0.9968085488035848,0.9686783907835215
2022-02-21,4021.1800556368503,4040.7949952284034,4021.1800556368503,4022.4595614914165,40065477,-477304303,-876610205.74,40065477.0,False,False,False,False,False,False,0,1,0.0030567894556883246,0.0,0.0,0.0030567894556883246,0.9998555826649076,0.9716394366744217
2022-02-22,4030.3411827162445,4030.3411827162445,4022.319811127152,4027.9596556884308,31658104,-445646199,-861868949.24,31658104.0,False,False,False,False,False,False,0,1,0.0013673460510750246,0.0,0.0,0.0013673460510750246,1.0012227312475097,0.9729680040212272
2022-02-23,3993.498171554778,4005.6484452950895,3965.452896734785,4005.6484452950895,69499017,-515145216,-849713795.68,-69499017.0,False,False,False,False,False,False,0,1,-0.005539084871873712,0.0,0.0,-0.005539084871873712,0.9956768735634806,0.9675786516693361
2022-02-24,4107.329699000821,4115.471062150247,4073.8998479292495,4095.232918041564,229987553,-285157663,-832175524.88,229987553.0,False,False,False,False,False,False,0,1,0.02236453697071128,0.0,0.0,0.02236453697071128,1.0179447258131733,0.9892181001966659
2022-02-25,4114.855593900275,4134.906539195112,4114.401863104784,4124.488580748348,75342627,-209815036,-815054560.1,75342627.0,False,False,False,False,False,False,0,1,0.007143833645675723,0.0,0.0,0.007143833645675723,1.0252167535948755,0.9962849097437623
2022-02-28,4049.2070014407045,4049.2070014407045,4047.4522239653998,4047.4522239653998,206111063,-415926099,-803330275.64,-206111063.0,False,False,False,False,False,False,0,1,-0.01867779611332332,0.0,0.0,-0.01867779611332332,1.0060679640992671,0.9776765033287875
2022-03-01,4050.0406179402403,4076.0676345236416,4024.282704928504,4058.9484066324985,51290525,-364635574,-789811200.74,51290525.0,False,False,False,False,False,False,0,1,0.0028403504305816174,0.0,0.0,0.0028403504305816174,1.0089255496742908,0.9804534472059869
2022-03-02,4031.8277891529788,4047.472429842863,4031.8277891529788,4036.5818073925598,77925761,-442561335,-775710211.98,-77925761.0,False,False,False,False,False,False,0,1,-0.005510441867994875,0.0,0.0,-0.005510441867994875,1.0033659240836759,0.9750507154808832
2022-03-03,4068.0255677637538,4110.051221894599,4068.0255677637538,4074.8490037298,107948026,-334613309,-755800620.14,107948026.0,False,False,False,False,False,False,0,1,0.009480099292713096,0.0,0.0,0.009480099292713096,1.0128779326709139,0.9842942930790729
2022-03-04,4042.4605588283252,4061.26592561434,4022.5170031285315,4047.3811645892833,81319509,-415932818,-736043932.42,-81319509.0,False,False,False,False,False,False,0,1,-0.006740823798716211,0.0,0.0,-0.006740823798716211,1.0060503009971713,0.977659338683345
2022-03-07,4042.7221674856164,4047.0859192869807,4029.3290542326217,4047.0859192869807,18466443,-434399261,-718989575.9,-18466443.0,False,False,False,False,False,False,0,1,-7.294724422934884e-05,0.0,0.0,-7.294724422934884e-05,1.0059769124001574,0.977588021128793
2022-03-08,4067.1742059341545,4104.011824720363,4038.3266090418106,4071.63891105242,72172156,-362227105,-701465568.96,72172156.0,False,False,False,False,False,False,0,1,0.006066832346807605,0.0,0.0,0.006066832346807605,1.0120800056724484,0.9835188837572287
2022-03-09,4117.531084894114,4118.549204956207,4094.166088889935,4110.679946893671,112048659,-250178446,-678554833.44,112048659.0,False,False,False,False,False,False,0,1,0.009588530980798371,0.0,0.0,0.009588530980798371,1.0217843661618853,0.9929493850443352
2022-03-10,4058.1470088259543,4090.04313916481,4054.1887749918933,4067.134259461292,126004280,-376182726,-658979926.84,-126004280.0,False,False,False,False,False,False,0,1,-0.010593305242672768,0.0,0.0,-0.010593305242672768,1.0109602924789416,0.9824307691180363
2022-03-11,4060.063743173227,4060.7612127634156,4058.273708223578,4058.273708223578,42621837,-418804563,-641494594.42,-42621837.0,False,False,False,False,False,False,0,1,-0.0021785735784605187,0.0,0.0,-0.0021785735784605187,1.0087578410968743,0.9802904714017691
2022-03-14,4053.6971685104254,4053.6971685104254,4043.8466883412534,4043.8466883412534,51166988,-469971551,-622715386.94,-51166988.0,False,False,False,False,False,False,0,1,-0.00355496472628003,0.0,0.0,-0.00355496472628003,1.0051717425544164,0.9768055733544273
2022-03-15,4018.205054736719,4036.0933127707326,3995.2210885071504,4022.3335486447686,68573216,-538544767,-605968619.46,-68573216.0,False,False,False,False,False,False,0,1,-0.005319969166612815,0.0,0.0,-0.005319969166612815,0.9998242598768765,0.9716089978224062
2022-03-16,4091.7353904034685,4110.174597624484,4045.0193078327156,4097.618906443509,196136065,-342408702,-585736845.82,196136065.0,False,False,False,False,False,False,0,1,0.018716836107265822,0.0,0.0,0.018716836107265822,1.0185378066850603,0.989794444194993
2022-03-17,4116.631577913136,4140.766925762553,4105.737345658617,4118.530423277375,63402180,-279006522,-561421230.92,63402180.0,False,False,False,False,False,False,0,1,0.005103333743648575,0.0,0.0,0.005103333743648575,1.023735745043098,0.9948456955813292
2022-03-18,4082.4599448919134,4082.4599448919134,4066.6093779079865,4072.850256656601,127206538,-406213060,-540799046.88,-127206538.0,False,False,False,False,False,False,0,1,-0.01109137530284987,0.0,0.0,-0.01109137530284987,1.0123811076838822,0.9838114886032119
2022-03-21,4115.957992394436,4115.957992394436,4107.148624263753,4114.36073476421,118337316,-287875744,-519373723.38,118337316.0,False,False,False,False,False,False,0,1,0.010191997125297059,0.0,0.0,0.010191997125297059,1.0226992930231014,0.99383849246689
2022-03-22,4199.61510435113,4207.5968021072,4184.602590943067,4204.081640877794,233067981,-54807763,-496045357.34,233067981.0,True,True,False,False,False,False,0,1,0.021806767052652498,4077.9591916514596,0.0,0.021806767052652498,1.0450010582709686,1.0155108969600748
2022-03-23,4254.364596786195,4279.871796426275,4240.151786682624,4250.251401956024,121441303,66633540,-472982843.64,121441303.0,True,True,False,False,False,False,0,1,0.010982127613627934,4122.743859897343,0.0,0.010982127613627934,1.0564773932492766,1.0266633672235201
2022-03-24,4185.135198309929,4200.728668893609,4185.135198309929,4194.382067162024,155224938,-88591398,-449782691.32,-155224938.0,False,False,False,False,False,False,0,1,-0.01314494826548096,4122.743859897343,0.0,-0.01314494826548096,1.0425900525713647,1.0131679303753025
2022-03-25,4185.646387435596,4187.340788664963,4175.388588051155,4179.950289669506,49525757,-138117155,-425148181.16,-49525757.0,False,False,False,False,False,False,0,1,-0.003440739842348939,0.0,0.0,-0.003440739842348939,1.0390027714382457,1.00968188311027
2022-03-28,4239.05562945177,4269.190475887885,4214.980271462594,4235.594239933977,147403282,9286127,-398990358.68,147403282.0,False,False,False,False,False,False,0,1,0.013312108137264689,4122.743859897343,0.0,0.013312108137264689,1.0528340886865493,1.023122877522471
2022-03-29,4209.689519393528,4212.282671972057,4189.110950968582,4212.282671972057,68504184,-59218057,-375697840.4,-68504184.0,False,False,False,False,False,False,0,1,-0.00550373020676409,4122.743859897343,0.0,-0.00550373020676409,1.047039573909934,1.0174918852362191
2022-03-30,4227.953229225466,4235.056145103287,4218.754305312261,4235.056145103287,60264698,1046641,-352653355.14,60264698.0,False,False,False,False,False,False,0,1,0.005406444653575093,4122.743859897343,0.0,0.005406444653575093,1.052700335416381,1.0229928987992105
2022-03-31,4263.51128035621,4280.4683705320895,4263.51128035621,4271.085460346472,104119412,105166053,-335645021.56,104119412.0,True,True,False,False,False,False,0,1,0.008507399668087778,4142.952896536078,0.0,0.008507399668087778,1.0616560779004982,1.031695908246911
2022-04-01,4243.607477221641,4243.607477221641,4222.470872232978,4239.073217528094,94732436,10433617,-322102850.9,-94732436.0,False,False,False,False,False,False,0,1,-0.007495107067181372,4142.952896536078,0.0,-0.007495107067181372,1.05369885192811,1.0239632369538274
2022-04-04,4252.202083398346,4252.202083398346,4228.6308197237695,4241.775963488239,21557627,31991244,-310816856.78,21557627.0,False,False,False,False,False,False,0,1,0.0006375794475474983,4142.952896536078,0.0,0.0006375794475474983,1.0543706686600038,1.0246160948687533
2022-04-05,4111.977692641929,4125.966885548016,4094.944926592007,4117.22557214872,319134997,-287143753,-308352432.84,-319134997.0,False,False,False,False,False,False,0,1,-0.029362793417569866,0.0,0.0,-0.029362793417569866,1.0234114005305952,0.9945305041428049
2022-04-06,4085.1063533001325,4103.638829619936,4081.3646667090043,4081.3646667090043,106332736,-393476489,-309777703.8,-106332736.0,False,False,False,False,False,False,-1,1,-0.008709968596887108,0.0,0.0,-0.008709968596887108,1.0144975193702774,0.9858681746830747
2022-04-07,4059.3735277296487,4088.428440847482,4059.3735277296487,4076.3885939976376,22410405,-415886894,-310880899.64,-22410405.0,False,False,False,False,False,False,0,1,-0.0012192178640531015,0.0,0.0,-0.0012192178640531015,1.0132606258716237,0.9846661865928997
2022-04-08,4026.8998232294543,4049.8967156904637,4026.8998232294543,4031.6137289676853,125448335,-541335229,-316564478.64,-125448335.0,False,False,False,True,False,False,0,1,-0.010983954055774237,0.0,0.0,-0.010983954055774237,1.0021310177105247,0.9738506584390889
2022-04-11,4101.799399093394,4151.553855996131,4091.445742008447,4102.054209946073,191455871,-349879358,-316579796.56,191455871.0,False,False,False,False,False,False,0,1,0.01747203122964458,0.0,0.0,0.01747203122964458,1.0196402821481585,0.9908658075563466
2022-04-12,4042.629479206155,4055.2046114511377,4038.5927693375493,4049.997911083202,140131481,-490010839,-318671068.46,-140131481.0,False,False,False,False,False,False,0,1,-0.012690300078592842,0.0,0.0,-0.012690300078592842,1.0067007409954774,0.9782914231208393
2022-04-13,4029.9862006885655,4055.2804570728413,3977.3021624606445,4037.548580657182,48680343,-538691182,-320585563.7,-48680343.0,False,False,False,False,False,False,0,1,-0.003073910332632823,0.0,0.0,-0.003073910332632823,1.0036062331858622,0.975284243006982
2022-04-14,4042.5252648853416,4049.769007165189,4042.5252648853416,4047.931516711033,36955608,-501735574,-322300560.06,36955608.0,False,False,False,False,False,False,0,1,0.002571594086469453,0.0,0.0,0.002571594086469453,1.0061871010402668,0.9777922781989257
2022-04-15,4113.136656762738,4113.136656762738,4101.159812661217,4110.734403361252,171437166,-330298408,-325488031.38,171437166.0,False,False,False,False,False,False,0,1,0.015514809573963895,0.0,0.0,0.015514809573963895,1.0217979023086852,0.9929625391980743
2022-04-18,4056.927770811592,4058.7545586263122,4054.9649765202644,4058.4483010845825,145547521,-475845929,-327633883.18,-145547521.0,False,False,False,False,False,False,0,1,-0.012719406594090876,0.0,0.0,-0.012719406594090876,1.0088012393322319,0.9803326449293132
2022-04-19,4091.7186732696,4112.609042372177,4083.1661415030367,4110.117459811971,136174559,-339671370,-329011166.2,136174559.0,False,False,False,False,False,False,0,1,0.012731259558876218,0.0,0.0,0.012731259558876218,1.0216445497534865,0.9928135142859479
2022-04-20,4098.205255237213,4135.405810483115,4095.4029668561493,4115.661422852489,35119868,-304551502,-326185123.88,35119868.0,False,False,False,False,False,False,1,1,0.0013488575678739512,0.0,0.0,0.0013488575678739512,1.0230226027360987,0.99415267830818
2022-04-21,4076.571697139267,4141.709209755604,4060.892947975277,4081.525568619525,97756615,-402308117,-324240362.02,-97756615.0,False,False,False,False,False,False,-1,1,-0.00829413567486914,0.0,0.0,-0.00829413567486914,1.0145375144705477,0.9859070411127574
2022-04-22,4108.8796017164395,4108.8796017164395,4105.121883276258,4105.121883276258,71370431,-330937686,-323397429.6,71370431.0,False,False,False,False,False,False,0,1,0.005781248765939662,0.0,0.0,0.005781248765939662,1.0204028082240801,0.9916068149775218
2022-04-25,4095.5525281381424,4121.957829801838,4095.5525281381424,4118.181977993665,49719959,-281217727,-322176578.04,49719959.0,False,False,False,False,False,False,1,1,0.0031814146056448056,0.0,0.0,0.0031814146056448056,1.0236491326218051,0.9947615273817482
2022-04-26,4095.1573619890482,4110.258381005285,4095.1573619890482,4099.2544042400905,68047185,-349264912,-320160041.28,-68047185.0,False,False,False,False,False,False,-1,1,-0.004596099408602616,0.0,0.0,-0.004596099408602616,1.0189443394487454,0.9901895045140483
2022-04-27,4102.7861492934635,4127.55813515586,4102.7861492934635,4107.108863765544,32416997,-316847915,-315887421.2,32416997.0,False,False,False,False,False,False,0,1,0.0019160702778848737,0.0,0.0,0.0019160702778848737,1.0208967084123821,0.9920867771931212
2022-04-28,4108.113181407455,4114.426576072036,4058.3169685822713,4096.737869504155,42996770,-359844685,-314300889.98,-42996770.0,False,False,False,False,False,False,0,1,-0.002525132545885378,0.0,0.0,-0.002525132545885378,1.0183188089079827,0.9895816265836883
2022-04-29,4103.13517667263,4144.98049111088,4091.339066613765,4106.297204650962,42510091,-317334594,-310300186.26,42510091.0,False,False,False,False,False,False,0,1,0.002333401709190719,0.0,0.0,0.002333401709190719,1.0206949557571896,0.9918907180425425
2022-05-02,4140.945548999516,4140.945548999516,4111.880346611431,4137.776103661464,96446457,-220888137,-305171862.94,96446457.0,False,False,False,False,False,False,1,1,0.007666006000454084,0.0,0.0,0.007666006000454084,1.0285196094126574,0.9994945582388514
2022-05-03,4207.371746795999,4207.371746795999,4147.415013562541,4206.183439909189,181021865,-39866272,-297056264.4,181021865.0,False,False,False,False,False,False,0,1,0.01653239192598943,4142.952896536078,0.0,0.01653239192598943,1.045523498699033,1.0160185940035498
2022-05-04,4143.875292113264,4163.775030483962,4143.875292113264,4161.608459083273,123408215,-163274487,-290018849.82,-123408215.0,False,False,False,False,False,False,0,1,-0.010597488545786682,0.0,0.0,-0.010597488545786682,1.0344435753972192,1.0052513485912908
2022-05-05,4258.368999736439,4287.91963063667,4251.836416897642,4251.836416897642,226752419,63477932,-283046137.92,226752419.0,False,False,False,False,False,False,0,1,0.021681029991525103,4142.952896536078,0.0,0.021681029991525103,1.0568713775799468,1.0270462332291197
2022-05-06,4180.426668088932,4180.426668088932,4177.23103660596,4178.626544978141,193487439,-130009507,-281450027.34,-193487439.0,False,False,False,False,False,False,0,1,-0.017218412173278907,0.0,0.0,-0.017218412173278907,1.0386737305866343,1.0093621278643672
2022-05-09,4181.640335066089,4181.640335066089,4168.316458076516,4177.393858478422,16694600,-146704107,-276065587.5,-16694600.0,False,False,False,False,False,False,0,1,-0.0002949980062709745,0.0,0.0,-0.0002949980062709745,1.038367323906945,1.0090643680490419
2022-05-10,4238.753807944067,4238.753807944067,4164.04929068742,4205.7284288632,73810070,-72894037,-270230756.76,73810070.0,False,False,False,False,False,False,0,1,0.006782834308828756,4142.952896536078,0.0,0.006782834308828756,1.0454103974167077,1.0159086844644616
2022-05-11,4204.134137245678,4239.539737164678,4198.85756496966,4221.7312667659835,57869512,-15024525,-261680020.56,57869512.0,False,False,False,False,False,False,0,1,0.003805009803523829,4142.952896536078,0.0,0.003805009803523829,1.049388194227584,1.0197742269683339
2022-05-12,4216.038660399617,4216.038660399617,4201.545876206594,4201.545876206594,69970712,-84995237,-256687659.12,-69970712.0,False,False,False,False,False,False,0,1,-0.004781306360803206,4142.952896536078,0.0,-0.004781306360803206,1.0443707477795718,1.014898373970347
2022-05-13,4195.487827652249,4197.901180214129,4163.242887655044,4197.901180214129,17638907,-102634144,-250421685.64,-17638907.0,False,False,False,False,False,False,0,1,-0.0008674654757678812,4142.952896536078,0.0,-0.0008674654757678812,1.043464792211971,1.0140179846695148
2022-05-16,4185.220837729792,4185.220837729792,4117.319057175562,4182.817149192201,50529090,-153163234,-244796965.1,-50529090.0,False,False,False,False,False,False,0,1,-0.003593231563673638,0.0,0.0,-0.003593231563673638,1.0397153815850129,1.0103743832408676
2022-05-17,4163.453608248475,4178.62536965079,4146.612964118762,4163.832618991572,66675674,-219838908,-241949201.16,-66675674.0,False,False,False,False,False,False,0,1,-0.004538694741723304,0.0,0.0,-0.004538694741723304,1.0349964308497241,1.0057886023404803
2022-05-18,4198.79350501276,4202.359091838247,4186.77343383271,4202.359091838247,118613765,-101225143,-238970135.1,118613765.0,False,False,False,False,False,False,0,1,0.009252646869365444,4142.952896536078,0.0,0.009252646869365444,1.0445728873354303,1.0150948091031693
2022-05-19,4216.322058224072,4244.223684217645,4211.330496741466,4221.132739082464,63365858,-37859285,-232203666.28,63365858.0,False,False,False,False,False,False,0,1,0.00446740671940149,4142.952896536078,0.0,0.00446740671940149,1.049239419271217,1.0196296504741864
2022-05-20,4200.624829597298,4200.624829597298,4197.858367591659,4197.858367591659,71441744,-109301029,-226013595.6,-71441744.0,False,False,False,False,False,False,0,1,-0.005513773891854368,4142.952896536078,0.0,-0.005513773891854368,1.043454150354935,1.0140076431280411
2022-05-23,4225.371474328191,4238.231741766204,4225.371474328191,4238.231741766204,113542934,4241905,-216529326.48,113542934.0,False,False,False,False,False,False,0,1,0.009617612277307064,4142.952896536078,0.0,0.009617612277307064,1.0534896878021958,1.0237599754858726
2022-05-24,4261.246105357809,4261.246105357809,4247.599456837078,4254.858888472944,63697566,67939471,-204399641.72,63697566.0,False,False,False,False,False,False,0,1,0.0039231329761622025,4142.952896536078,0.0,0.0039231329761622025,1.0576226679364593,1.0277763220053762
2022-05-25,4288.080460370917,4299.027116546106,4288.080460370917,4291.652784123842,102376451,170315922,-194145149.24,102376451.0,True,True,False,False,False,False,0,1,0.008647500802101415,4162.903200600127,0.0,0.008647500802101415,1.0667684608057604,1.0366640185742986
2022-05-26,4311.293896284351,4322.398588118853,4275.279112554068,4321.06009132707,84193466,254509388,-183474831.04,84193466.0,True,True,False,False,False,False,0,1,0.006852210251494517,4191.428288587258,0.0,0.006852210251494517,1.0740781825888646,1.043767458389729
2022-05-27,4288.200757047669,4322.061897677603,4288.200757047669,4292.063724774641,85070472,169438916,-171961791.52,-85070472.0,False,False,False,False,False,False,0,1,-0.006710475193489884,4191.428288587258,0.0,-0.006710475193489884,1.0668706075887333,1.0367632827524327
2022-05-30,4284.5052835852275,4284.5052835852275,4273.759776074126,4273.759776074126,58568658,110870258,-163986871.48,-58568658.0,False,False,False,False,False,False,0,1,-0.004264603201220019,4191.428288587258,0.0,-0.004264603201220019,1.0623208277803229,1.0323418987378994
2022-05-31,4303.081173867113,4321.596189109457,4268.071941989086,4307.693292594373,98929164,209799422,-158694727.78,98929164.0,False,False,False,False,False,False,0,1,0.00793996815408704,4191.428288587258,0.0,0.00793996815408704,1.070755621322322,1.040538660538008
2022-06-01,4339.195589960659,4361.20025543452,4290.495868067752,4336.087017799855,91757309,301556731,-153996263.96,91757309.0,True,True,False,False,False,False,0,1,0.006591398987085606,4206.004407265859,0.0,0.006591398987085606,1.0778133988401222,1.0473972660111017
2022-06-02,4332.822236156465,4392.4647186580505,4309.964387319641,4339.165716980858,28276591,329833322,-145627769.56,28276591.0,True,True,False,False,False,False,0,1,0.0007100178498182785,4208.990745471432,0.0,0.0007100178498182785,1.078578665592072,1.0481409367658205
2022-06-03,4354.298619648034,4354.298619648034,4320.28410339948,4347.708173604302,38641720,368475042,-135495925.62,38641720.0,True,True,False,False,False,False,0,1,0.0019686864205288312,4217.2769283961725,0.0,0.0019686864205288312,1.0807020487644952,1.0502043975948319
2022-06-06,4408.633553027877,4422.947619492694,4402.597523681353,4402.597523681353,143625314,512100356,-125439641.04,143625314.0,True,True,False,False,False,False,0,1,0.01262489290571378,4270.519597970912,0.0,0.01262489290571378,1.0943457963931325,1.0634631156435763
2022-06-07,4398.853264919608,4398.853264919608,4356.035165280179,4382.64965518796,59495936,452604420,-115203191.5,-59495936.0,False,False,False,False,False,False,0,1,-0.004530931657071635,4270.519597970912,0.0,-0.004530931657071635,1.0893873903804716,1.0586446369467788
2022-06-08,4406.631821228011,4408.179656053783,4376.080426501727,4408.179656053783,81796964,534401384,-104536096.64,81796964.0,True,True,False,False,False,False,0,1,0.005825243374314004,4275.93426637217,0.0,0.005825243374314004,1.0957333370583466,1.064811499603906
2022-06-09,4409.557174038538,4435.479640560382,4376.989942148406,4403.668106362781,30400149,504001235,-96559393.0,-30400149.0,False,False,False,False,False,False,0,1,-0.0010234495966620072,4275.93426637217,0.0,-0.0010234495966620072,1.0946119092164852,1.0637217187041152
2022-06-10,4399.328738196697,4411.539159031282,4398.466044711196,4398.466044711196,31689353,472311882,-87321827.7,-31689353.0,False,False,False,False,False,False,0,1,-0.0011813019341917474,4275.93426637217,0.0,-0.0011813019341917474,1.0933188420509385,1.0624651421803684
2022-06-13,4457.3728662834965,4485.385368652702,4432.802755588746,4445.85036222192,140056144,612368026,-75714292.06,140056144.0,True,True,False,False,False,False,0,1,0.010772918792381958,4312.474851355262,0.0,0.010772918792381958,1.1050970771505344,1.073910992876814
2022-06-14,4475.7834511270985,4482.227391562463,4464.763490108673,4482.227391562463,103175160,715543186,-55660553.28,103175160.0,True,True,False,False,False,False,0,1,0.008182243300326242,4347.7605698155885,0.0,0.008182243300326242,1.1141392503062595,1.0826979939034271
2022-06-15,4524.786357004196,4543.353301918379,4502.015190563346,4518.054407928646,97231696,812774882,-31535525.86,97231696.0,True,True,False,False,False,False,0,1,0.007993127799277966,4382.512775690786,0.0,0.007993127799277966,1.123044707720149,1.0913521373367192
2022-06-16,4571.704728769589,4629.941133789871,4571.704728769589,4573.485619337416,140557411,953332293,-4151142.12,140557411.0,True,True,False,False,False,False,0,1,0.012268823348274838,4436.281050757294,0.0,0.012268823348274838,1.1368231448513826,1.1047417439204656
2022-06-17,4576.87484451122,4600.80080328331,4546.583567651697,4577.4624824562825,34463997,987796290,26431488.26,34463997.0,True,True,False,False,False,False,0,1,0.0008695475289244303,4440.138607982594,0.0,0.0008695475289244303,1.1378116666078122,1.1057023693739914
2022-06-20,4608.646787529887,4627.9967998198335,4607.801233107923,4607.801233107923,87598667,1075394957,54936974.56,87598667.0,True,True,False,False,False,False,0,1,0.0066278534816870405,4469.5671961146845,0.0,0.0066278534816870405,1.145352915623843,1.1130308026725564
2022-06-21,4600.694230837106,4612.366282888732,4589.419019938984,4598.374439254155,36172171,1039222786,85521647.06,-36172171.0,False,False,False,False,False,False,0,1,-0.002045833441346012,4469.5671961146845,0.0,-0.002045833441346012,1.1430097143269164,1.1107537270352006
