日期,开盘,收盘,最高,最低,成交量,成交额,ma,ma_slope,rsi,price_above_ma,price_below_ma,signal,returns,strategy_returns,cum_returns,benchmark_returns
2024-01-04 18:39:31.456801,4126.3285128044345,4129.569221551361,4162.868874645561,4159.739581490072,2488951,1316703.2353255197,4136.76119134846,3.1503608311455538,40.90721732202597,False,True,-1,-0.0052618467036742445,-0.0,1.0180865842870979,1.0287992670244372
2024-01-05 18:39:31.456801,4116.655622034258,4119.932049475276,4084.714718979954,4106.9835601490395,3294254,1456093.1644838736,4138.402164564507,3.1788038249474084,38.60544618577695,False,True,-1,-0.00233369912430359,-0.0,1.0180865842870979,1.026398359075898
2024-01-08 18:39:31.456801,4127.3071877196435,4141.576805866462,4128.956069489546,4135.35919515478,3532885,1598192.2453004476,4140.250922821825,3.0280571088374018,42.46879330466902,True,False,-1,0.005253668296287373,0.0,1.0180865842870979,1.0317907155943364
2024-01-09 18:39:31.456801,4128.592475592056,4129.812601761081,4136.334685548675,4146.065174947518,4114128,1352992.6853385584,4141.5881377979,2.865263909757323,40.664081774314404,False,True,-1,-0.0028405133254360004,-0.0,1.0180865842870979,1.0288599003176295
2024-01-10 18:39:31.456801,4183.571856349976,4165.569809222569,4178.204491672886,4174.691424238381,2996886,1224988.2754192033,4145.435211026695,3.017669156107331,51.61583311500107,True,False,1,0.008658312352052056,0.008658312352052056,1.0269014959352893,1.0377680907010807
2024-01-11 18:39:31.456801,4143.355217949988,4146.787715911172,4151.997959899917,4113.650410008072,4366483,1335531.4536159874,4147.337227747068,2.9293951594296233,54.494894341073284,False,True,-1,-0.00450888934085647,-0.0,1.0269014959352893,1.0330889092186375
2024-01-12 18:39:31.456801,4135.001934446879,4141.661976828591,4135.827169378436,4111.398290712192,1184416,1313773.6965064134,4146.66926632396,2.6719072818035783,51.578219257435904,False,True,0,-0.001236074627817052,-0.0,1.0269014959352893,1.0318119342296732
2024-01-15 18:39:31.456801,4160.103750356754,4142.872677689858,4137.515605482186,4139.3524255701595,2002776,2009722.0360017223,4146.126465790347,2.095650602245223,52.34732808001343,False,True,0,0.00029232247055444027,0.0,1.0269014959352893,1.0321135560434347
2024-01-16 18:39:31.456801,4156.869892122926,4159.132825627713,4155.462449743771,4173.3125478248985,2328029,694939.521915353,4145.812374179254,1.5773885429481198,54.96581751984371,True,False,1,0.003924848577997242,0.003924848577997242,1.0309319288113543,1.0361644454662033
2024-01-17 18:39:31.456801,4139.865041757605,4141.950988370595,4128.857244482459,4173.101642771277,2513330,1022033.4476971244,4144.876213140518,1.0986607156381978,48.7523557101067,False,True,-1,-0.00413111049285253,-0.0,1.0309319288113543,1.0318839356532172
2024-01-18 18:39:31.456801,4150.607524560029,4152.065486788259,4219.302099585747,4175.431571466773,3089054,1985467.4757897553,4144.523339911588,0.7762148563127994,51.98424327550432,True,False,1,0.002441964776034755,0.002441964776034755,1.0334494282680011,1.0344037598770386
2024-01-19 18:39:31.456801,4136.844369468555,4140.56173065829,4125.741777924048,4124.724460868023,3946675,1617154.7658289974,4145.061354503931,0.6659189939424323,42.59470551220343,False,True,-1,-0.0027706104748523863,-0.0,1.0334494282680011,1.0315378299846967
2024-01-22 18:39:31.456801,4161.666474342596,4153.705208459901,4154.113791052827,4158.151114404926,1314309,1936981.1504107926,4145.960465916873,0.5709543095047593,46.53381320788234,True,False,-1,0.0031743223882623184,0.0,1.0334494282680011,1.0348122636127566
2024-01-23 18:39:31.456801,4170.8116703380765,4170.538489495462,4175.05004353633,4174.552179033485,3635522,850404.494100645,4147.7843578809725,0.6196220083072148,54.53626607455416,True,False,0,0.004052594055369285,0.0,1.0334494282680011,1.0390059376406968
2024-01-24 18:39:31.456801,4168.354455038404,4166.676522961222,4187.322278628872,4155.240881473106,4567607,813360.2573411684,4149.147839908318,0.3712628881623459,59.62222281500206,True,False,0,-0.0009260114836411315,-0.0,1.0334494282680011,1.0380438062108701
2024-01-25 18:39:31.456801,4113.4016737007405,4120.2046250829835,4126.7205139907055,4131.9825777443275,3234365,1460226.88843901,4147.800932841079,0.04637050940109475,50.059344437974076,False,True,-1,-0.011153229107694562,-0.0,1.0334494282680011,1.026466265816377
2024-01-26 18:39:31.456801,4098.096490784057,4103.4611104385995,4128.936773262152,4079.7153292367398,4130495,2016274.189148444,4145.796502243792,-0.08727640801680536,41.520586787634095,False,True,-1,-0.0040637580333882095,-0.0,1.0334494282680011,1.0222949552826637
2024-01-29 18:39:31.456801,4111.467273276952,4108.854922343607,4103.536117104533,4136.895167930405,2846705,1977841.2816177644,4142.733616535451,-0.3392849254895737,45.20164341014505,False,True,-1,0.0013144542521157376,0.0,1.0334494282680011,1.0236387152335515
2024-01-30 18:39:31.456801,4091.9097085775584,4091.3602032094036,4114.105447220035,4090.1308421676786,2465863,1993233.364295781,4138.885414689901,-0.6926959489353066,31.458856857848104,False,True,-1,-0.004257808918749606,-0.0,1.0334494282680011,1.0192802571822528
2024-01-31 18:39:31.456801,4104.997635852698,4107.2964383501485,4099.67892427117,4117.80481027153,2510303,1778256.4573615596,4136.679570504628,-0.8196642635890384,39.99083495072079,False,True,-1,0.003895094626047424,0.0,1.0334494282680011,1.0232504502344397
2024-02-01 18:39:31.456801,4130.318528741174,4123.570185477136,4113.069075946722,4113.553851348572,3748425,1318534.2464423343,4136.379618700916,-0.8143721210672084,45.6598504049401,False,True,-1,0.003962155488714814,0.0,1.0334494282680011,1.027304727622166
2024-02-02 18:39:31.456801,4112.084135541191,4097.407434589692,4079.061125722556,4099.295819980583,3439697,1905929.9649773114,4135.253387956637,-0.98079665472942,40.25921412717838,False,True,-1,-0.006344684268886125,-0.0,1.0334494282680011,1.0207868034774694
2024-02-05 18:39:31.456801,4125.302695437962,4120.757512148369,4109.134748409903,4092.276408027755,1259581,742727.8064441293,4134.212423270733,-1.1748042646139765,42.02062206917043,False,True,-1,0.005698744372248488,0.0,1.0334494282680011,1.0266040065290523
2024-02-06 18:39:31.456801,4094.214551251396,4106.376529909344,4091.040274929288,4089.627419893172,2171924,1973956.96172303,4133.040619678146,-1.4743738202826535,42.51583091612028,False,True,-1,-0.0034898880112766983,-0.0,1.0334494282680011,1.0230212735143378
2024-02-07 18:39:31.456801,4119.529558909869,4120.052116912329,4082.576921158064,4095.106560759884,2507911,1685670.7070197,4130.764735062634,-1.8383104845684102,43.364439208028095,False,True,-1,0.0033303295261351007,0.0,1.0334494282680011,1.026428271467387
2024-02-08 18:39:31.456801,4100.3425650342015,4108.334165593529,4117.80342838299,4119.849870962344,4424897,1002576.9172672003,4128.842057546752,-1.89588752943273,43.32596814177255,False,True,-1,-0.002844126964001159,-0.0,1.0334494282680011,1.0235089791438934
2024-02-09 18:39:31.456801,4111.720034416616,4112.88923405516,4093.5125962747834,4105.919623997675,3916930,1676039.3788805844,4127.40342040808,-1.839308183571211,41.235624748664286,False,True,-1,0.0011087385490156088,0.0,1.0334494282680011,1.0246437830043338
2024-02-12 18:39:31.456801,4150.776087934913,4145.299177201688,4198.733188756885,4132.671572314408,2629173,945798.5072789383,4127.524745383672,-1.5208871151779022,44.92020090486271,True,False,-1,0.007880091415584323,0.0,1.0334494282680011,1.032718069682818
2024-02-13 18:39:31.456801,4154.095171594964,4157.7209231505985,4211.124897775698,4161.877777448377,4783691,498953.12019198,4127.454150259816,-1.1431264430085322,48.2575842681833,True,False,-1,0.002996586113066968,0.0,1.0334494282680011,1.035812698309143
2024-02-14 18:39:31.456801,4164.755748013954,4159.084551539757,4137.522696125271,4134.7362712706545,1830910,1311769.8607457224,4128.310828418274,-0.8368742086354359,59.17499763162847,True,False,-1,0.00032797496858560926,0.0,1.0334494282680011,1.0361524189463314
2024-02-15 18:39:31.456801,4155.102098977369,4152.491269495654,4144.751817717786,4178.601837262234,3928907,1237462.7455169254,4128.332117553643,-0.8047501147272669,62.152449614867365,True,False,-1,-0.0015852724229090676,-0.0,1.0334494282680011,1.0345098350906452
2024-02-16 18:39:31.456801,4187.774213986096,4189.142568791057,4169.280604633136,4214.107494149959,4501221,756119.2879539418,4130.761159460281,-0.4492228496355892,67.2300687055214,True,False,-1,0.008826339880506184,0.0,1.0334494282680011,1.0436407705048816
2024-02-19 18:39:31.456801,4167.707571503658,4166.83405892363,4153.623963224861,4174.484858033538,1967241,959581.0487963347,4131.417601983469,-0.27948212872643124,65.86913354357539,True,False,-1,-0.005325316458223206,-0.0,1.0334494282680011,1.0380830531332392
2024-02-20 18:39:31.456801,4195.738050901117,4182.153651319849,4223.160428498023,4154.911423292818,2373914,1064664.6561235434,4131.998360074687,-0.10422596034586604,65.78039848360997,True,False,-1,0.0036765544726722332,0.0,1.0334494282680011,1.0418996220252414
2024-02-21 18:39:31.456801,4184.019518837312,4180.96180659863,4158.803181561363,4206.699954905347,3851130,1033695.9799092773,4132.712624256558,0.19478891939243112,62.920089213539306,True,False,0,-0.0002849834847276078,-0.0,1.0334494282680011,1.0416026978402204
2024-02-22 18:39:31.456801,4176.553547468165,4183.034480641658,4186.388561494949,4180.122620727336,1250296,1683965.4457822563,4135.8541170344915,0.7012059487739861,71.62166066503437,True,False,0,0.0004957409655732548,0.0,1.0334494282680011,1.0421190629673915
2024-02-23 18:39:31.456801,4167.919687086987,4179.209846074861,4192.843787651792,4199.351676082748,3688125,1491462.2005537197,4139.641553816305,1.2238133408224712,66.37441885025422,True,False,0,-0.0009143205929801335,-0.0,1.0334494282680011,1.0411662320477832
2024-02-26 18:39:31.456801,4191.695039706451,4194.863485257919,4201.881545659999,4163.202029261919,3548999,482931.1418222267,4143.941981962021,1.641723657834882,74.61260861989048,True,False,0,0.0037455977947027375,0.0,1.0334494282680011,1.0450660219904604
2024-02-27 18:39:31.456801,4197.177001965194,4197.093603413146,4205.146988751799,4184.242091076418,1407534,1311330.2721351157,4149.228651972208,2.177450171239252,72.88624767928033,True,False,0,0.0005316306866873788,0.0,1.0334494282680011,1.0456216111573648
2024-02-28 18:39:31.456801,4207.998790874476,4204.611352104917,4229.772166360851,4242.571002692737,4163963,1270834.5310287366,4154.0943976599465,2.5783569241672923,79.33245961521769,True,False,0,0.001791179659576203,0.0,1.0334494282680011,1.0474945073188833
2024-02-29 18:39:31.456801,4187.398922487686,4207.8388635939355,4194.8358103515275,4201.467680843699,2192046,1830250.428570432,4158.307831565786,2.9975714012142816,79.16391128572538,True,False,0,0.0007676123234083843,0.0,1.0334494282680011,1.048298577011404
2024-03-01 18:39:31.456801,4211.622190133414,4210.371399117845,4236.22573085026,4202.357949701313,1098242,1594294.181544284,4163.956029792194,3.319487033191308,74.48003419917873,True,False,0,0.0006018613369016546,0.0,1.0334494282680011,1.048929507394436
2024-03-04 18:39:31.456801,4209.160141091361,4216.832079270903,4206.957570766767,4211.895225128247,3166302,883062.4079988131,4168.7597581483205,3.7342156164851987,73.28169663953113,True,False,0,0.0015344679935864747,0.0,1.0334494282680011,1.0505390561510612
2024-03-05 18:39:31.456801,4247.879850637111,4226.4424179136795,4233.751516985029,4238.591396459009,4445970,1761164.4725640153,4174.763052548537,4.276469247385012,74.91148376077226,True,False,0,0.0022790422910172747,0.0,1.0334494282680011,1.052933279088395
2024-03-06 18:39:31.456801,4229.711767705063,4225.326575268309,4196.417870938934,4235.808274590248,4879480,629320.985185777,4180.026775466336,4.731415120977817,78.07470222438629,True,False,0,-0.0002640146333571236,-0.0,1.0334494282680011,1.052655289294767
2024-03-07 18:39:31.456801,4226.827768800253,4229.919829827682,4210.248250782387,4218.503120801456,2970618,1315536.791475133,4186.106058678044,5.025194164355253,70.87738585473525,True,False,0,0.0010870768158510735,0.0,1.0334494282680011,1.0537996064548423
2024-03-08 18:39:31.456801,4252.7958246281,4243.9778988128755,4269.908449408866,4297.166222727967,3158375,1149017.547109127,4192.66049191593,5.301893809962531,93.14123036677319,True,False,0,0.0033234835530595586,0.0,1.0334494282680011,1.0573018921151156
2024-03-11 18:39:31.456801,4239.658752520581,4234.051008047072,4226.8088811230755,4202.800691432632,4442275,1612969.7762124473,4197.098083458199,5.315610149617806,80.88548092645104,True,False,0,-0.0023390533604287223,-0.0,1.0334494282680011,1.054828806571376
2024-03-12 18:39:31.456801,4274.022367915754,4275.016128604902,4284.891690214948,4259.284698727447,1824364,2121791.8225088613,4202.962843730914,5.373419175870549,87.98975594231548,True,False,0,0.009675159907136965,0.0,1.0334494282680011,1.0650344439496084
2024-03-13 18:39:31.456801,4285.507045621751,4273.962410067432,4278.726511339148,4304.380131999583,4320819,453705.04401815427,4208.706736657298,5.46123389973518,87.03178852435843,True,False,0,-0.00024648293848994474,-0.0,1.0334494282680011,1.0647719311302708
2024-03-14 18:39:31.456801,4278.938847705094,4272.508608445938,4293.91934317973,4297.522907388671,2527305,857821.4608779501,4214.707603604812,5.6399772039026175,88.74556828697345,True,False,0,-0.0003401531136701941,-0.0,1.0334494282680011,1.0644097456425483
2024-03-15 18:39:31.456801,4273.3553582003915,4273.258273814089,4272.368647454618,4257.049289690857,1366024,1895691.2976320668,4218.9133888559645,5.495735906377012,87.15558501383065,True,False,0,0.00017546257640521645,0.0,1.0334494282680011,1.0645965097188697
2024-03-18 18:39:31.456801,4266.794048971232,4273.857396649641,4254.613034892703,4236.515719225483,3076649,1033043.0464447176,4224.264555742264,5.55047975939433,86.9538874079119,True,False,0,0.0001402028141437306,0.0,1.0334494282680011,1.0647457691454598
2024-03-19 18:39:31.456801,4278.353160852935,4279.447295230227,4302.643876813439,4264.637731461487,4940711,1599289.3664896688,4229.129237937783,5.43661853892454,86.7071557476897,True,False,0,0.0013079281926833275,0.0,1.0334494282680011,1.0661383801549655
2024-03-20 18:39:31.456801,4264.508587356162,4277.342991520545,4311.069860227996,4323.224720210371,3191423,1230374.7173707907,4233.948297183879,5.392152171754242,84.47172524784642,True,False,0,-0.0004917232447346764,-0.0,1.0334494282680011,1.0656141351313395
2024-03-21 18:39:31.456801,4273.453749002747,4286.325789055659,4271.828169373188,4296.533940290885,3127442,1491989.4242454404,4239.112862604579,5.300680392653521,85.40551387616537,True,False,0,0.002100088197958705,0.0,1.0334494282680011,1.0678520188001068
2024-03-22 18:39:31.456801,4286.6357129119515,4303.362385522055,4274.936756671346,4303.891666788045,2150655,433826.26544686384,4245.320489576939,5.265999766100867,86.7153477400782,True,False,0,0.003974638724358215,0.0,1.0334494282680011,1.0720963447859138
2024-03-25 18:39:31.456801,4285.758677691227,4283.760540771772,4281.327133778953,4285.5840045701925,1689483,850187.6735016757,4249.765342352632,5.266725889443296,72.41950529496165,True,False,0,-0.0045550067584896325,-0.0,1.0334494282680011,1.0672129386896618
2024-03-26 18:39:31.456801,4317.838875512109,4313.475296045987,4304.929726660084,4314.855610196847,4357739,1038324.2447531242,4255.584426984273,5.262158325335895,78.17516179549403,True,False,0,0.006936605113987415,0.0,1.0334494282680011,1.07461577341789
2024-03-27 18:39:31.456801,4313.315461422506,4321.647875268578,4302.021647309115,4301.142603699458,4775186,1434004.0119941693,4261.436253142457,5.272951648515845,78.66337246793663,True,False,0,0.0018946623457150036,0.0,1.0334494282680011,1.0766518074598963
2024-03-28 18:39:31.456801,4321.60392588514,4320.6992397458,4289.825559426755,4313.812673494003,1635684,1335652.5711435315,4267.07927195005,5.23716683452376,76.11350631559874,True,False,0,-0.00021950782436652716,-0.0,1.0334494282680011,1.0764154739640406
2024-03-29 18:39:31.456801,4316.314869504409,4318.4319196595225,4359.28698030881,4302.3924397778555,2055445,1413359.7181985346,4272.4822979771325,5.356890912116796,80.30049361153701,True,False,0,-0.0005247576747348104,-0.0,1.0334494282680011,1.0758506166828747
2024-04-01 18:39:31.456801,4318.878646077339,4329.124597712178,4352.766218413398,4310.883397752162,1131020,1918539.4467054852,4278.0969238991975,5.383236815693363,74.82775188709968,True,False,0,0.0024760557192016197,0.0,1.0334494282680011,1.078514482755319
2024-04-02 18:39:31.456801,4334.412267241895,4330.094108630848,4345.359878316311,4318.09732854157,3333464,775160.4570447684,4283.2795084350555,5.415027049727269,75.77603284099513,True,False,0,0.00022395080039561144,0.0,1.0334494282680011,1.0787560169369703
2024-04-03 18:39:31.456801,4344.282606505022,4339.567323612476,4326.954687306351,4336.829103867216,3933988,1000587.9244207642,4288.991545852264,5.504324866838488,78.68136795511248,True,False,0,0.002187761915554143,0.0,1.0334494282680011,1.081116078267
2024-04-04 18:39:31.456801,4329.002392351973,4343.190007158757,4367.260256390255,4314.900161651063,4580709,1528019.8053615917,4294.655054718818,5.554219211423879,79.19272955778186,True,False,0,0.0008348029368203669,0.0,1.0334494282680011,1.082018597144181
2024-04-05 18:39:31.456801,4338.338017986684,4318.873389831256,4281.655812451618,4335.022911268152,1378723,2087416.4579288189,4298.399829269737,5.307933969279839,65.68573254792136,True,False,0,-0.005598791967982297,-0.0,1.0334494282680011,1.0759606001132827
2024-04-08 18:39:31.456801,4342.059089470861,4337.207091480469,4318.749865413008,4301.948488657382,1514908,1272208.2340635445,4303.557633441406,5.379229108877462,68.48464444326241,True,False,0,0.004245019474842682,0.0,1.0334494282680011,1.080528073814927
2024-04-09 18:39:31.456801,4330.414924032146,4341.767736939101,4331.001416265425,4356.762111348639,1770249,1273581.584695689,4306.895213858117,5.131078687384433,70.29847240730616,True,False,0,0.0010515166471047888,0.0,1.0334494282680011,1.0816642670722074
2024-04-10 18:39:31.456801,4313.864776060991,4320.652130913116,4297.73511488644,4321.445739319229,3894754,757470.3756136888,4309.2296999004,4.779344675794346,60.04714259942842,True,False,0,-0.004863366100018918,-0.0,1.0334494282680011,1.0764037377441267
2024-04-11 18:39:31.456801,4317.468384498503,4319.545880995656,4305.910253845461,4336.797447444463,3459433,929372.7579347967,4311.581563527887,4.450229157783724,55.223986096718804,True,False,0,-0.0002560377192935004,-0.0,1.0334494282680011,1.0761281377860756
2024-04-12 18:39:31.456801,4312.920828686981,4307.326243497325,4265.592530011557,4306.681181341652,1494192,866060.7350686523,4313.284962012049,4.080266403491623,57.98762456705067,False,True,-1,-0.002828917167448819,-0.0,1.0334494282680011,1.073083860422718
2024-04-15 18:39:31.456801,4339.672402586818,4336.658239005322,4319.122741034989,4321.948911232406,4466460,1596811.338163923,4316.425004129833,3.832808023063535,57.87832986556941,True,False,1,0.006809791933517717,0.006809791933517717,1.0404870038483192,1.0803913382394126
2024-04-16 18:39:31.456801,4334.966797865203,4336.211811154228,4281.623675502618,4321.6274815593315,1079254,598385.5221673934,4319.263229926032,3.598372149097668,55.22360883380941,True,False,0,-0.00010294282521017273,-0.00010294282521017273,1.0403798931765484,1.0802801197027216
2024-04-17 18:39:31.456801,4330.645288121852,4338.858090989092,4376.328490352847,4292.192237290587,2945844,684278.2723292259,4322.338984899459,3.334743904719562,56.43462816310811,True,False,0,0.0006102745783904684,0.0006102745783904684,1.0410148105772228,1.0809393871973167
2024-04-18 18:39:31.456801,4323.081469439801,4323.74230236469,4297.857304287911,4312.765097693274,3356044,1015884.4402778654,4324.209810564911,2.955475584609303,51.72469858012415,False,True,-1,-0.003483817241175524,-0.0,1.0410148105772228,1.077173591923533
2024-04-19 18:39:31.456801,4349.443925484535,4343.678994940962,4354.3210410311885,4381.325378762424,1041787,2042392.6510064465,4326.225641035857,2.782581176611984,54.45920298303669,True,False,1,0.004610980762051575,0.004610980762051575,1.045814909841805,1.0821404186332824
2024-04-22 18:39:31.456801,4320.866170873887,4318.6765146613425,4334.312516335844,4274.145234786752,1819548,1306178.097579854,4327.971439730335,2.441380628892875,46.950885368630175,False,True,-1,-0.005756060774458671,-0.0,1.045814909841805,1.075911552617131
2024-04-23 18:39:31.456801,4350.504089152306,4338.946478344061,4349.199265482285,4375.312611648471,1249922,553076.8297015608,4329.244998845239,2.2349784987121892,49.843240502412,True,False,-1,0.004693559152648907,0.0,1.045814909841805,1.0809614071323579
2024-04-24 18:39:31.456801,4355.49091742907,4345.126996546674,4320.563093582879,4324.122889083766,4508782,1946650.786443483,4330.418954909143,2.11892550087432,50.482840820956596,True,False,0,0.0014244283107569533,0.0,1.045814909841805,1.082501159163513
2024-04-25 18:39:31.456801,4366.2126538521725,4359.535869243807,4347.993247524575,4333.994454364011,4786030,1062105.8766593041,4332.360786384044,2.07792228561575,60.6627794177615,True,False,0,0.0033160993242740133,0.0,1.045814909841805,1.0860908405259408
2024-04-26 18:39:31.456801,4326.587894647043,4340.149336325997,4337.794878204312,4351.190783468862,3113391,1556079.3837470969,4333.446657217368,2.016169520531912,50.76729783502636,True,False,0,-0.004446925888276332,-0.0,1.045814909841805,1.0812610750501863
2024-04-29 18:39:31.456801,4336.653858330055,4332.270035836965,4377.36704910059,4307.462419994209,2639120,1950080.8121882607,4333.603929123607,1.7178924993773763,47.5652706928928,False,True,-1,-0.0018154445569612543,-0.0,1.045814909841805,1.0792981055168325
2024-04-30 18:39:31.456801,4331.718939778975,4333.622130906835,4321.121193292508,4308.467842981559,1321082,1900225.266535192,4333.780330237407,1.4517100311374633,53.699734769430805,False,True,0,0.00031209852079516764,0.0,1.045814909841805,1.0796349528590614
2024-05-01 18:39:31.456801,4324.970498037102,4334.639957115603,4368.536764338069,4320.3106114425445,3181274,528730.2792250512,4333.533961912563,1.1194977013104108,54.30780753673484,True,False,1,0.00023486731838207042,0.00023486731838207042,1.0460605375852035,1.079888523825271
2024-05-02 18:39:31.456801,4333.067570051502,4331.544444216932,4361.263139319254,4320.933224957539,1084712,1582106.570802456,4332.951683765472,0.8741873200560804,57.291551420879415,False,True,-1,-0.0007141337987228713,-0.0,1.0460605375852035,1.0791173389315543
2024-05-03 18:39:31.456801,4376.905344675011,4359.424286564932,4309.699870045191,4378.666360875326,4254352,1452358.3309389674,4334.979228602155,0.8753587566297938,56.91480551096066,True,False,1,0.006436466878510849,0.006436466878510849,1.0527934715882878,1.086063041941614
2024-05-06 18:39:31.456801,4339.114819423162,4343.215559884967,4328.659048176241,4326.571220549218,4731041,1424145.1596233966,4335.27965202238,0.7308212292045028,51.94138261930406,True,False,0,-0.0037180888150570857,-0.0037180888150570857,1.0488790919570103,1.082024963092924
2024-05-07 18:39:31.456801,4321.480066440516,4326.2443647209375,4344.279691003544,4321.811916499714,1758301,1274430.2564527316,4334.503483411472,0.5258484566233165,46.76081668835554,False,True,-1,-0.003907518503290408,-0.0,1.0488790919570103,1.0777969305286161
2024-05-08 18:39:31.456801,4319.099365945778,4323.656445463242,4314.460431806271,4296.617256599425,2085229,2086982.2707354957,4334.6536991389785,0.4234744229835087,49.97643591782911,False,True,-1,-0.0005981907260717012,-0.0,1.0488790919570103,1.0771522024001854
2024-05-09 18:39:31.456801,4330.6452231509265,4334.450027705854,4343.744894764099,4340.238025482678,2504843,1406040.97491743,4335.398906474488,0.30381200904439537,47.33319821536292,False,True,-1,0.002496401455286401,0.0,1.0488790919570103,1.079841206725822
2024-05-10 18:39:31.456801,4334.224257011324,4333.304081992332,4332.750967147183,4355.931715462037,1429807,965042.4189543874,4336.697798399238,0.325114118187048,54.9027281670122,False,True,0,-0.00026438088020341866,-0.0,1.0488790919570103,1.079555717357108
2024-05-13 18:39:31.456801,4337.477463334739,4348.135781616898,4338.552188601238,4339.3234141509865,2244048,632684.1931757301,4337.271675529817,0.36677464062104265,53.19651133779281,True,False,0,0.0034227230178012213,0.0,1.0488790919570103,1.083250737559905
2024-05-14 18:39:31.456801,4348.092151860007,4355.487199754124,4364.811243219625,4376.839140091746,4727700,786877.9972614992,4338.235444959812,0.44551147224055965,53.574691065059206,True,False,0,0.001690705742977583,0.0,1.0488790919570103,1.0850821958029822
2024-05-15 18:39:31.456801,4358.74947520072,4353.841767676079,4364.052751662193,4359.4585588338505,3978080,2158745.7713788757,4338.984628794162,0.5450666881598408,47.845543097658,True,False,-1,-0.0003777837019329766,-0.0,1.0488790919570103,1.0846722694341502
2024-05-16 18:39:31.456801,4329.7038292867055,4327.18851920921,4291.447896437288,4350.005149839104,4036371,908952.7770287138,4339.1569396363875,0.6205255870915607,45.35167168254083,False,True,-1,-0.0061217770165072904,-0.0,1.0488790919570103,1.0780321476646855
2024-05-17 18:39:31.456801,4330.125770865614,4323.397125195022,4295.745068904752,4301.166999492814,1061752,635260.9506288058,4338.1428461490905,0.31636175469357114,46.72164947235172,False,True,-1,-0.0008761795325896715,-0.0,1.0488790919570103,1.077087597961428
2024-05-20 18:39:31.456801,4345.897290439358,4340.921513602334,4333.795769439932,4325.237923248147,2061644,868425.2238644718,4339.25509609614,0.3975444073759718,52.4090669091702,True,False,0,0.0040533839246887915,0.0,1.0488790919570103,1.0814534475164865
2024-05-21 18:39:31.456801,4298.901055396827,4322.066977914886,4314.639466290336,4312.807295306687,4579161,651783.691917383,4338.411121074681,0.39076376632092436,46.28753918944079,False,True,-1,-0.004343440817431876,-0.0,1.0488790919570103,1.076756218470391
2024-05-22 18:39:31.456801,4318.477317087432,4315.4508542841495,4322.522186302036,4339.16846050429,1594130,1856081.885603894,4336.927313961556,0.2273614822577656,45.344783807055315,False,True,-1,-0.0015307776729382994,-0.0,1.0488790919570103,1.075107944091959
2024-05-23 18:39:31.456801,4304.163448961004,4309.3345476932345,4292.784009456952,4329.044170648242,2004609,1028134.8262592045,4334.417247884026,-0.09816585904618477,33.424083730340854,False,True,-1,-0.001417304193104929,-0.0,1.0488790919570103,1.073584189094757
2024-05-24 18:39:31.456801,4321.012121145282,4310.740454412529,4303.1543206351835,4282.058297588046,2405411,1709467.665675878,4332.9468037883535,-0.3750994610884845,38.08594873367175,False,True,-1,0.00032624682621751333,0.0,1.0488790919570103,1.0739344425291266
2024-05-27 18:39:31.456801,4276.617783482702,4293.415213472912,4285.051192561189,4317.566168073857,3148747,1685566.4762690563,4331.00406267015,-0.6267612859666769,37.98726709396846,False,True,-1,-0.004019087004387578,-0.0,1.0488790919570103,1.0696182065675937
2024-05-28 18:39:31.456801,4273.5521205521745,4270.04835920682,4284.421940408345,4247.215085745857,3300981,977209.9611108712,4327.82537408515,-1.0410070874662778,32.9731358390065,False,True,-1,-0.005442486483200004,-0.0,1.0488790919570103,1.0637968239361648
2024-05-29 18:39:31.456801,4302.638458636134,4297.37711514181,4254.868945913875,4307.991811735694,3333389,1620290.8027718752,4325.962231986459,-1.3022396807702534,39.34424621017071,False,True,-1,0.006400104550587704,0.0,1.0488790919570103,1.0706052348299393
2024-05-30 18:39:31.456801,4287.322889784298,4292.214250157402,4332.791174738994,4309.5354861627775,1344814,1909582.0834952272,4323.995722283484,-1.5161217352903804,38.45623722965211,False,True,-1,-0.0012013990967226773,-0.0,1.0488790919570103,1.069319010667868
2024-05-31 18:39:31.456801,4322.328500912053,4316.398782937878,4306.051638842875,4298.282260214664,1823189,1776282.2689552044,4321.844447102131,-1.6298399046959275,41.528984547834995,False,True,-1,0.005634512018963145,0.0,1.0488790919570103,1.075344101485582
2024-06-03 18:39:31.456801,4333.500613931758,4340.946885001922,4359.598920430679,4310.123495175541,3171580,797697.1746295267,4321.731013357979,-1.7524082738161268,46.44532254516614,True,False,-1,0.005687171945529812,0.0,1.0488790919570103,1.0814597682913418
2024-06-04 18:39:31.456801,4311.105006977323,4319.08640658256,4329.967565893633,4292.702645249056,2839906,1140834.4133532634,4321.37311545106,-1.7038005623621757,42.26760766954785,False,True,-1,-0.00503587788528137,-0.0,1.0488790919570103,1.0760136689603819
2024-06-05 18:39:31.456801,4340.560169549805,4332.795216153811,4332.696579740905,4336.943452869836,4251115,1678650.0845197334,4321.830053985588,-1.5097259975967972,51.323618507005854,True,False,-1,0.0031740067877221723,0.0,1.0488790919570103,1.079428943649344
2024-06-06 18:39:31.456801,4330.120293183287,4337.244462212025,4309.128181032594,4355.89960567496,3254219,1399839.5780366838,4321.969775710897,-1.2447472173129426,53.258930840235486,True,False,-1,0.001026876608805516,0.0,1.0488790919570103,1.0805373839824453
