date,open,high,low,close,volume,tr,atr,high_rolling,low_rolling,breakout_high,breakout_low,signal,position,entry_price,stop_loss,take_profit,strategy_returns,cumulative_returns,drawdown
2022-01-20,3680.2502936468004,3711.9331140512086,3680.2502936468004,3694.0404170535567,20760301,249.70737807447858,72.82473747977977,3711.9331140512086,3326.3252058329685,3741.0630090431205,3297.1953108410567,1,1.0,3694.0404170535567,3511.978573354107,3948.926998232786,0.0,0.8666264447925324,-0.13337355520746763
2022-01-21,3728.430258086697,3747.5764820596382,3728.430258086697,3729.0468983968954,39335471,53.53606500608157,71.4469751602299,3747.5764820596382,3326.3252058329685,3776.1552721237304,3297.7464157688764,1,1.0,3694.0404170535567,3511.978573354107,3948.926998232786,0.0,0.8666264447925324,-0.13337355520746763
2022-01-24,3797.110720163026,3798.0355228863514,3790.5838408341415,3798.0355228863514,17660064,68.98862448945601,71.27137868374605,3798.0355228863514,3326.3252058329685,3826.5440743598497,3297.8166543594702,1,1.0,3694.0404170535567,3511.978573354107,3948.926998232786,0.0,0.8666264447925324,-0.13337355520746763
2022-01-25,3867.903698078386,3867.903698078386,3850.5949414606976,3856.2312736165118,25763809,69.86817519203441,71.1711498629095,3867.903698078386,3326.3252058329685,3896.3721580235497,3297.8567458878047,1,1.0,3694.0404170535567,3511.978573354107,3948.926998232786,0.0,0.8666264447925324,-0.13337355520746763
2022-01-26,3901.2863757535147,3924.524978846512,3863.338763828636,3896.3706235201694,27363686,68.29370523000034,70.96561810341599,3924.524978846512,3326.3252058329685,3952.9112260878787,3297.938958591602,1,1.0,3694.0404170535567,3511.978573354107,3948.926998232786,0.0,0.8666264447925324,-0.13337355520746763
2022-01-27,3870.664950614366,3889.2973566120045,3849.893456144554,3878.6097927071755,30751625,46.47716737561541,69.21644305143023,3924.524978846512,3326.3252058329685,3952.211556067084,3298.6386286123966,0,1.0,3694.0404170535567,3511.978573354107,3948.926998232786,0.0,0.8666264447925324,-0.13337355520746763
2022-01-28,3939.9580034698583,3939.9580034698583,3925.401886554389,3925.401886554389,38470965,61.34821076268281,68.65442645937684,3939.9580034698583,3381.5742499422577,3967.419774053609,3354.112479358507,0,1.0,3694.0404170535567,3511.978573354107,3948.926998232786,0.0,0.8666264447925324,-0.13337355520746763
2022-01-31,3889.860207221871,3891.008453047134,3854.478583893805,3880.384047873805,43731648,70.92330266058389,68.81648904517733,3939.9580034698583,3402.64587710805,3967.4845990879294,3375.119281489979,0,1.0,3694.0404170535567,3511.978573354107,3948.926998232786,0.0,0.8666264447925324,-0.13337355520746763
2022-02-01,3872.1260751332234,3912.1804678482013,3867.6234057285114,3867.6234057285114,28953728,44.55706211968982,67.08367283621394,3939.9580034698583,3441.3200146921786,3966.791472604344,3414.486545557693,0,1.0,3694.0404170535567,3511.978573354107,3948.926998232786,0.0,0.8666264447925324,-0.13337355520746763
2022-02-02,3838.3064652771254,3875.50662859187,3823.858915506897,3840.045883940258,13683460,51.64771308497302,65.98110428255387,3939.9580034698583,3680.2502936468004,3966.35044518288,3653.857851933779,0,1.0,3694.0404170535567,3511.978573354107,3948.926998232786,0.0,0.8666264447925324,-0.13337355520746763
2022-02-03,3839.216254879918,3856.9446777568523,3835.1016194645113,3846.5974078418426,28595568,21.843058292341084,62.828386711824386,3939.9580034698583,3728.430258086697,3965.089358154588,3703.2989034019674,0,1.0,3694.0404170535567,3511.978573354107,3948.926998232786,0.0,0.8666264447925324,-0.13337355520746763
2022-02-04,3984.2415680606236,4018.139469037734,3984.2415680606236,3987.209700997278,30021787,171.54206119589162,70.59364917497204,4018.139469037734,3790.5838408341415,4046.376928707723,3762.3463811641527,1,0.0,0.0,0.0,0.0,0.06899940238946604,0.9264231515781246,-0.0735768484218754
2022-02-07,3885.4412985034487,3885.4412985034487,3876.9991435711336,3876.9991435711336,46448990,110.21055742614453,73.42342833577007,4018.139469037734,3823.858915506897,4047.5088403720424,3794.489544172589,0,0.0,3694.0404170535567,0.0,0.0,0.0,0.9264231515781246,-0.0735768484218754
2022-02-08,3934.8670099019596,3934.8670099019596,3906.1592569447535,3920.091508352656,11480175,57.86786633082602,72.31231676398835,4018.139469037734,3823.858915506897,4047.0643957433294,3794.933988801302,0,0.0,3694.0404170535567,0.0,0.0,0.0,0.9264231515781246,-0.0735768484218754
2022-02-09,3837.142335015242,3837.142335015242,3806.433680439211,3825.3354865490687,11829484,113.65782791344509,75.26556756037812,4018.139469037734,3806.433680439211,4048.2456960618856,3776.3274534150596,0,0.0,3694.0404170535567,0.0,0.0,0.0,0.9264231515781246,-0.0735768484218754
2022-02-10,3795.401023685702,3840.20073473371,3786.6558269998795,3799.115414432992,28444906,53.544907733830314,73.71409185848185,4018.139469037734,3786.6558269998795,4047.625105781127,3757.170190256487,0,0.0,3694.0404170535567,0.0,0.0,0.0,0.9264231515781246,-0.0735768484218754
2022-02-11,3857.977580959637,3872.93863709965,3857.977580959637,3866.6358868538423,41932048,73.82322266665778,73.7218869162087,4018.139469037734,3786.6558269998795,4047.6282238042177,3757.167072233396,0,0.0,3694.0404170535567,0.0,0.0,0.0,0.9264231515781246,-0.0735768484218754
2022-02-14,3873.8536026473125,3879.6678102545134,3872.7623647378186,3872.7623647378186,31196641,13.031923400671076,69.38688952224173,4018.139469037734,3786.6558269998795,4045.894224846631,3758.9010711909827,0,0.0,3694.0404170535567,0.0,0.0,0.0,0.9264231515781246,-0.0735768484218754
2022-02-15,3796.975087758032,3816.170956102214,3796.975087758032,3810.4521950827916,17217037,75.78727697978684,69.84406005492352,4018.139469037734,3786.6558269998795,4046.0770930597037,3758.71820297791,0,0.0,3694.0404170535567,0.0,0.0,0.0,0.9264231515781246,-0.0735768484218754
2022-02-16,3772.4085540068527,3817.1745103390845,3769.9718876119314,3769.9718876119314,15017226,47.202622727153084,68.22681453151134,4018.139469037734,3769.9718876119314,4045.430194850339,3742.6811617993267,0,0.0,3694.0404170535567,0.0,0.0,0.0,0.9264231515781246,-0.0735768484218754
2022-02-17,3812.1418856730265,3855.70846684166,3812.1418856730265,3813.2675819877268,22300059,85.7365792297287,69.47751200995543,4018.139469037734,3769.9718876119314,4045.9304738417163,3742.1808828079493,0,0.0,3694.0404170535567,0.0,0.0,0.0,0.9264231515781246,-0.0735768484218754
2022-02-18,3768.529981515495,3825.2086443317985,3767.92125278117,3772.045803577867,12746153,57.2873915506284,68.60678912000351,3934.8670099019596,3767.92125278117,3962.309725549961,3740.4785371331686,0,0.0,3694.0404170535567,0.0,0.0,0.0,0.9264231515781246,-0.0735768484218754
2022-02-21,3775.6318114747783,3796.06341406987,3775.6318114747783,3787.7123645260463,35138143,24.01761049200286,65.42184778943204,3934.8670099019596,3767.92125278117,3961.0357490177325,3741.752513665397,0,0.0,3694.0404170535567,0.0,0.0,0.0,0.9264231515781246,-0.0735768484218754
2022-02-22,3797.0993227435238,3810.189371107691,3753.015649973438,3793.202943871098,27881404,57.1737211342529,64.83269588549066,3879.6678102545134,3753.015649973438,3905.6008886087097,3727.0825716192417,0,0.0,3694.0404170535567,0.0,0.0,0.0,0.9264231515781246,-0.0735768484218754
2022-02-23,3752.936125995733,3756.938774875602,3696.250498264541,3756.938774875602,40707007,96.95244560655692,67.12696372270969,3879.6678102545134,3696.250498264541,3906.5185957435974,3669.399712775457,-1,0.0,3694.0404170535567,0.0,0.0,0.0,0.9264231515781246,-0.0735768484218754
2022-02-24,3879.38277856814,3928.8617798755427,3879.38277856814,3888.4811777585446,22098334,171.92300499994053,74.6123952425119,3928.8617798755427,3696.250498264541,3958.706737972547,3666.4055401675364,1,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-02-25,3906.9211934478362,3929.49426926165,3906.9211934478362,3929.49426926165,34069712,41.01309150310544,72.21244497541143,3929.49426926165,3696.250498264541,3958.379247251815,3667.365520274376,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-02-28,3810.8243886122,3826.597906760389,3789.791735103869,3811.034109095513,31902830,139.70253415778097,77.03316563129498,3929.49426926165,3696.250498264541,3960.307535514168,3665.437232012023,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-03-01,3838.8973506759685,3838.8973506759685,3818.5203383690628,3825.3384264079614,30560328,27.86324158045545,73.52102819909214,3929.49426926165,3696.250498264541,3958.902680541287,3666.842086984904,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-03-02,3801.403554370377,3801.403554370377,3776.3044079635997,3788.8151462226156,29083785,49.034018444361664,71.77195607375425,3929.49426926165,3696.250498264541,3958.203051691152,3667.541715835039,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-03-03,3839.6966237445304,3843.2100576057433,3839.6966237445304,3843.2100576057433,33962516,54.39491138312769,70.53073859585236,3929.49426926165,3696.250498264541,3957.706564699991,3668.0382028262,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-03-04,3794.395279918403,3798.9708520465333,3789.209602883195,3798.9708520465333,20056396,54.00045472254806,69.35000403347348,3929.49426926165,3696.250498264541,3957.2342708750393,3668.5104966511517,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-03-07,3799.0183540716494,3799.0183540716494,3769.89895950367,3795.4599262648544,27045818,29.11939456797927,66.47638907165246,3929.49426926165,3696.250498264541,3956.084824890311,3669.65994263588,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-03-08,3821.5456934617014,3830.1821554684766,3821.5456934617014,3829.191711959864,43423281,34.72222920362219,64.20823479536459,3929.49426926165,3696.250498264541,3955.177563179796,3670.567204346395,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-03-09,3886.9715978989807,3912.466737386645,3868.7556532615276,3884.6269000344782,45949252,83.27502542678121,65.57014841189435,3929.49426926165,3769.89895950367,3955.722328626408,3743.670900138912,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-03-10,3822.0012939582252,3822.0012939582252,3814.752596046415,3816.154332810948,35828037,69.87430398806328,65.87758809590642,3929.49426926165,3769.89895950367,3955.845304500013,3743.5479242653073,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-03-11,3809.006719354234,3815.2717909622957,3779.2137105340444,3799.6828052063747,32322717,36.94062227690347,63.81066196597764,3912.466737386645,3769.89895950367,3937.991002173036,3744.374694717279,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-03-14,3774.079797038439,3809.148415064598,3751.2464702984453,3774.8359274507934,42800222,57.90194476615261,63.38861073741871,3912.466737386645,3751.2464702984453,3937.8221816816126,3725.8910260034777,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-03-15,3737.8120425851303,3740.958190923441,3729.6909118493654,3739.335251452795,46062152,45.145015601427986,62.08549679913366,3912.466737386645,3729.6909118493654,3937.3009361062986,3704.856713129712,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-03-16,3842.2500171029055,3849.0087424071203,3837.708603985663,3849.0087424071203,47297281,109.67349095432519,65.4846392387902,3912.466737386645,3729.6909118493654,3938.660593082161,3703.4970561538494,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-03-17,3870.687147918863,3884.2614047338593,3870.687147918863,3877.0989418101663,35259300,35.25266232673903,63.325212316500824,3912.466737386645,3729.6909118493654,3937.7968223132452,3704.360826922765,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-03-18,3803.556513191672,3839.1419094424377,3788.75294226449,3805.280144452653,43668992,88.34599954567648,65.11241140429908,3912.466737386645,3729.6909118493654,3938.5117019483646,3703.645947287646,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-03-21,3867.0660772057,3879.569970235561,3817.1536746586944,3864.2269098513198,15115011,74.28982578290788,65.76794100277114,3912.466737386645,3729.6909118493654,3938.7739137877534,3703.383735448257,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-03-22,4002.77038816681,4002.77038816681,3974.837902972462,3995.469988255117,28127203,138.54347831549012,70.96619366796536,4002.77038816681,3729.6909118493654,4031.156865633996,3701.3044343821794,1,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-03-23,4054.8440921519145,4083.3782131873677,4054.8440921519145,4061.368102894333,10549656,87.9082249322505,72.17633875827144,4083.3782131873677,3729.6909118493654,4112.248748690677,3700.820376346057,1,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-03-24,3986.054874344254,3986.054874344254,3956.3587000577595,3974.1904171312135,26592258,105.00940283657337,74.5215576210073,4083.3782131873677,3729.6909118493654,4113.186836235771,3699.8822888009627,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-03-25,3947.0115893629336,3974.4544303468983,3932.440518737739,3949.1530065313314,38604680,42.01391160915955,72.19958290587532,4083.3782131873677,3729.6909118493654,4112.258046349718,3700.811078687015,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-03-28,4029.0420413166876,4049.5337027034348,4029.0420413166876,4029.214228129498,24077387,100.3806961721034,74.21251956774874,4083.3782131873677,3729.6909118493654,4113.063221014467,3700.005904022266,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-03-29,3984.8643321459954,3996.6587503452174,3964.6490196582436,3990.828319205163,30180425,64.56520847125466,73.52342591799916,4083.3782131873677,3788.75294226449,4112.787583554567,3759.34357189729,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-03-30,4002.0587873610043,4021.5572292492798,3978.470200383363,4021.5572292492798,37893802,43.087028865916636,71.34939755713613,4083.3782131873677,3788.75294226449,4111.917972210222,3760.2131832416353,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-03-31,4079.358219461621,4079.358219461621,4056.6712223771624,4072.158273911012,29773001,57.800990212341276,70.38165417536507,4083.3782131873677,3788.75294226449,4111.5308748575135,3760.6002805943435,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-04-01,4026.611706586133,4043.500193561934,3998.890852326413,4020.686470011034,18480287,73.2674215845991,70.58778041888179,4083.3782131873677,3817.1536746586944,4111.613325354921,3788.9185624911415,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-04-04,4019.015164704052,4058.0519502649636,3989.786199760306,4021.277757199906,28116299,68.26575050465772,70.42192113929435,4083.3782131873677,3932.440518737739,4111.546981643085,3904.271750282021,0,1.0,3888.4811777585446,3701.9501896522647,4149.624561107336,0.0,0.9264231515781246,-0.0735768484218754
2022-04-05,3831.4943477477273,3831.4943477477273,3816.128766485843,3830.9810674089663,48959104,205.14899071406307,80.04528325177785,4083.3782131873677,3816.128766485843,4115.396326488079,3784.1106531851315,-1,0.0,0.0,0.0,0.0,-0.014787292961187328,0.9127238610297125,-0.08727613897028752
2022-04-06,3777.6054689669672,3793.681687640778,3771.6643255822373,3773.7114574925276,47257799,59.31674182672896,78.56467314998864,4079.358219461621,3771.6643255822373,4110.784088721616,3740.2384563222417,-1,0.0,3888.4811777585446,0.0,0.0,0.0,0.9127238610297125,-0.08727613897028752
2022-04-07,3751.004090411988,3762.763070103259,3751.004090411988,3762.763070103259,49488817,22.707367080539825,74.57486557359944,4079.358219461621,3751.004090411988,4109.188165691061,3721.174144182548,0,0.0,3888.4811777585446,0.0,0.0,0.0,0.9127238610297125,-0.08727613897028752
2022-04-08,3688.204946740697,3692.395555058559,3686.7022968961637,3692.11158978397,26954692,76.06077320709528,74.68100183313484,4079.358219461621,3686.7022968961637,4109.230620194875,3656.82989616291,-1,0.0,3888.4811777585446,0.0,0.0,0.0,0.9127238610297125,-0.08727613897028752
2022-04-11,3800.30666932796,3805.0729518891467,3794.2793451909524,3794.2793451909524,11199217,112.9613621051767,77.41531328113784,4079.358219461621,3686.7022968961637,4110.324344774076,3655.7361715837087,0,0.0,3888.4811777585446,0.0,0.0,0.0,0.9127238610297125,-0.08727613897028752
2022-04-12,3703.3856682745204,3712.699267118831,3695.1961388273976,3712.699267118831,41193070,99.08320636355484,78.9630199298819,4079.358219461621,3686.7022968961637,4110.943427433574,3655.1170889242107,0,0.0,3888.4811777585446,0.0,0.0,0.0,0.9127238610297125,-0.08727613897028752
2022-04-13,3692.6948629013564,3692.6948629013564,3684.592778305141,3690.5280953088327,23507188,28.106488813689793,75.3304105644396,4079.358219461621,3684.592778305141,4109.490383687397,3654.4606140793653,0,0.0,3888.4811777585446,0.0,0.0,0.0,0.9127238610297125,-0.08727613897028752
2022-04-14,3692.5591184079867,3702.604891258368,3682.0699971493245,3702.604891258368,42596266,20.534894109043307,71.41644510333987,4058.0519502649636,3682.0699971493245,4086.6185283062996,3653.5034191079885,0,0.0,3888.4811777585446,0.0,0.0,0.0,0.9127238610297125,-0.08727613897028752
2022-04-15,3796.850921211353,3810.2341202560165,3765.8798215190777,3793.312292039871,42122771,107.62922899764862,74.00307252436191,4058.0519502649636,3682.0699971493245,4087.6531792747082,3652.46876813958,0,0.0,3888.4811777585446,0.0,0.0,0.0,0.9127238610297125,-0.08727613897028752
2022-04-18,3711.12343635052,3719.0459057246144,3689.39973488865,3711.3879950895725,46504340,103.91255715122088,76.13946428342327,3831.4943477477273,3682.0699971493245,3861.9501334610964,3651.6142114359554,0,0.0,3888.4811777585446,0.0,0.0,0.0,0.9127238610297125,-0.08727613897028752
2022-04-19,3773.1716389469148,3785.3994772100227,3764.9818165466527,3785.3994772100227,11931441,74.01148212045018,75.98746555749662,3810.2341202560165,3682.0699971493245,3840.6291064790153,3651.6750109263257,0,0.0,3888.4811777585446,0.0,0.0,0.0,0.9127238610297125,-0.08727613897028752
2022-04-20,3799.0564032683515,3799.0564032683515,3785.668943009265,3790.2271498208947,41282329,13.656926058328736,71.53528416469892,3810.2341202560165,3682.0699971493245,3838.848233921896,3653.455883483445,0,0.0,3888.4811777585446,0.0,0.0,0.0,0.9127238610297125,-0.08727613897028752
2022-04-21,3730.0519782282395,3735.5401709169323,3730.0519782282395,3735.5401709169323,23716680,60.17517159265526,70.72384755241009,3810.2341202560165,3682.0699971493245,3838.5236592769807,3653.7804581283604,0,0.0,3888.4811777585446,0.0,0.0,0.0,0.9127238610297125,-0.08727613897028752
2022-04-22,3761.3524199998724,3787.3815502621487,3742.666914156824,3767.457603408893,22313453,51.84137934521641,69.37509982332483,3810.2341202560165,3682.0699971493245,3837.9841601853464,3654.3199572199946,0,0.0,3888.4811777585446,0.0,0.0,0.0,0.9127238610297125,-0.08727613897028752
2022-04-25,3785.0956787680584,3785.0956787680584,3764.345534987897,3783.5779403877295,36301554,20.75014378016158,65.9018886773846,3810.2341202560165,3682.0699971493245,3836.5948757269703,3655.7092416783707,0,0.0,3888.4811777585446,0.0,0.0,0.0,0.9127238610297125,-0.08727613897028752
2022-04-26,3760.343820538416,3760.343820538416,3739.2858012523534,3751.7250774409417,42251324,44.292139135376146,64.35833513866972,3810.2341202560165,3682.0699971493245,3835.9774543114845,3656.3266630938565,0,0.0,3888.4811777585446,0.0,0.0,0.0,0.9127238610297125,-0.08727613897028752
2022-04-27,3752.4155359548104,3761.4411874579287,3752.4155359548104,3760.054627016158,32596028,9.716110016986931,60.45531905854951,3810.2341202560165,3682.0699971493245,3834.4162478794365,3657.8878695259045,0,0.0,3888.4811777585446,0.0,0.0,0.0,0.9127238610297125,-0.08727613897028752
2022-04-28,3741.517904762675,3778.2488281112774,3734.763032211016,3741.0564091674946,49665485,43.485795900261564,59.243210261528944,3810.2341202560165,3689.39973488865,3833.931404360628,3665.7024507840383,0,0.0,3888.4811777585446,0.0,0.0,0.0,0.9127238610297125,-0.08727613897028752
2022-04-29,3755.182948690314,3755.998092910395,3751.965139569289,3751.965139569289,44396761,14.941683742900295,56.07881551019833,3799.0564032683515,3689.39973488865,3821.487929472431,3666.9682086845705,0,0.0,3888.4811777585446,0.0,0.0,0.0,0.9127238610297125,-0.08727613897028752
2022-05-02,3801.02743340181,3814.4216797810263,3738.328324333368,3795.7657004201737,19277584,76.09335544765827,57.50842550573118,3814.4216797810263,3730.0519782282395,3837.425049983319,3707.048608025947,0,0.0,3888.4811777585446,0.0,0.0,0.0,0.9127238610297125,-0.08727613897028752
2022-05-03,3896.346891324332,3909.4083019295786,3836.8023739963105,3894.972421340766,19980178,113.64260150940481,61.51800950599358,3909.4083019295786,3730.0519782282395,3934.015505731976,3705.444774425842,1,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.9127238610297125,-0.08727613897028752
2022-05-04,3821.9126213235645,3824.7201788882758,3803.7630420978235,3824.7201788882758,10174588,91.2093792429423,63.638821630061344,3909.4083019295786,3730.0519782282395,3934.863830581603,3704.596449576215,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.9127238610297125,-0.08727613897028752
2022-05-05,3950.138820199879,3983.755696914793,3950.138820199879,3956.687852545732,47328050,159.03551802651737,70.45287137266534,3983.755696914793,3734.763032211016,4011.9368454638593,3706.5818836619496,1,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.9127238610297125,-0.08727613897028752
2022-05-06,3844.1774636460686,3859.185217597045,3801.8967665588043,3843.5152729857423,26218864,154.79108598692756,76.47702955939836,3983.755696914793,3734.763032211016,4014.3465087385525,3704.1722203872564,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.9127238610297125,-0.08727613897028752
2022-05-09,3830.095494988441,3859.595414236882,3769.08958910556,3838.3259329352727,45084764,90.50582513132167,77.4790863859643,3983.755696914793,3734.763032211016,4014.747331469179,3703.77139765663,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.9127238610297125,-0.08727613897028752
2022-05-10,3854.850788352809,3965.2584627621936,3854.850788352809,3877.5058957997044,22707658,126.93252982692093,81.01147520317548,3983.755696914793,3734.763032211016,4016.1602869960634,3702.3584421297455,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.9127238610297125,-0.08727613897028752
2022-05-11,3901.6112209169382,3901.6112209169382,3891.262128778736,3898.2076194071497,14739023,24.10532511723386,76.94675019703679,3983.755696914793,3734.763032211016,4014.534396993608,3703.984332132201,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.9127238610297125,-0.08727613897028752
2022-05-12,3871.634065463408,3909.567949801987,3831.9869901339794,3864.64728680131,43070232,77.58095966800784,76.99205087353472,3983.755696914793,3738.328324333368,4014.552517264207,3707.5315039839543,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.9127238610297125,-0.08727613897028752
2022-05-13,3837.6966410862838,3861.9450796972815,3825.350631254126,3855.9191941516624,24330983,39.2966555471844,74.29952263593827,3983.755696914793,3738.328324333368,4013.4755059691684,3708.608515278993,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.9127238610297125,-0.08727613897028752
2022-05-16,3822.3195461481987,3847.046781739965,3799.9931752115826,3830.054192786518,27810506,55.92601894007976,72.98712951480552,3983.755696914793,3769.08958910556,4012.9505487207152,3739.894737299638,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.9127238610297125,-0.08727613897028752
2022-05-17,3803.064959107825,3808.8921402618657,3789.065596974456,3798.361415796968,48179967,40.9885958120617,70.70151996460953,3983.755696914793,3769.08958910556,4012.036304900637,3740.8089811197165,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.9127238610297125,-0.08727613897028752
2022-05-18,3868.813870222306,3868.813870222306,3829.334266662156,3852.9589789340225,41789623,70.45245442533815,70.6837295689473,3983.755696914793,3769.08958910556,4012.029188742372,3740.8160972779815,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.9127238610297125,-0.08727613897028752
2022-05-19,3878.1132582473824,3878.5369165264806,3875.897909069442,3877.9519842475033,21835157,25.577937592458056,67.46188728491235,3965.2584627621936,3769.08958910556,3992.2432176761586,3742.1048341915953,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.9127238610297125,-0.08727613897028752
2022-05-20,3834.3075544422472,3857.7445650556283,3773.571391028702,3839.8984692014474,29935762,104.38059321880155,70.09893770876158,3965.2584627621936,3769.08958910556,3993.298037845698,3741.0500140220556,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.9127238610297125,-0.08727613897028752
2022-05-23,3895.9172689462066,3897.342889234619,3868.953632948499,3897.342889234619,18870046,57.44442003317181,69.1950435890766,3965.2584627621936,3773.571391028702,3992.9364801978245,3745.893373593071,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.9127238610297125,-0.08727613897028752
2022-05-24,3929.9718924893705,3945.6609908156315,3885.3713637974315,3919.195074708853,14768424,60.28962701820001,68.55894240544256,3945.6609908156315,3773.571391028702,3973.0845677778084,3746.147814066525,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.9127238610297125,-0.08727613897028752
2022-05-25,3966.194593361863,3974.9750201015327,3954.321224245908,3971.3252610864915,37871254,55.779945392679565,67.64615690453093,3974.9750201015327,3773.571391028702,4002.033482863345,3746.5129282668895,1,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.9127238610297125,-0.08727613897028752
2022-05-26,4005.9908307603982,4012.4041934781535,3989.5726554854323,4012.4041934781535,19509388,41.078932391661965,65.74849801075457,4012.4041934781535,3773.571391028702,4038.703592682455,3747.2719918244,1,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.9127238610297125,-0.08727613897028752
2022-05-27,3962.0779432536738,3968.8811503204606,3962.0779432536738,3965.9069750572444,20531544,50.326250224479736,64.6469088831635,4012.4041934781535,3773.571391028702,4038.262957031419,3747.7126274754364,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.9127238610297125,-0.08727613897028752
2022-05-30,3927.97484550817,3972.022307545977,3887.085119523958,3935.4784539027523,43398593,84.9371880220192,66.09621453593891,4012.4041934781535,3773.571391028702,4038.8426792925293,3747.132905214326,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.9127238610297125,-0.08727613897028752
2022-05-31,3984.414189799723,3984.7248338750487,3972.39264232798,3983.436890875425,30849307,49.24637997229638,64.89265492425015,4012.4041934781535,3773.571391028702,4038.3612554478536,3747.6143290590016,0,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.9127238610297125,-0.08727613897028752
2022-06-01,4036.189613017753,4042.3969252994025,4022.2789825047216,4023.1170697395387,23196706,58.960034423977504,64.46889631708783,4042.3969252994025,3773.571391028702,4068.1844838262377,3747.7838325018665,1,1.0,3894.972421340766,3741.177397575782,4110.285454611743,0.0,0.9127238610297125,-0.08727613897028752
