date,open,high,low,close,volume,turnover,turnover_ma,turnover_change,turnover_trend,abnormal_turnover,extremely_low_turnover,price_change,turnover_price_rise,turnover_price_fall,signal,position,strategy_returns,stop_loss_level,take_profit_level,returns,cumulative_returns,benchmark_returns
2022-09-28,4806.592873838412,4808.35359213386,4799.762836291612,4804.116327465322,108752724,0.217505448,0.21486082339999996,-0.4011477883928565,True,False,False,0.00772888090272561,True,False,0,1,0.00772888090272561,4761.468512868949,0.0,0.00772888090272561,1.2161007813599516,1.1604514130668069
2022-09-29,4767.992115857577,4779.863006733507,4767.992115857577,4779.863006733507,73976692,0.147953384,0.2130496479,-0.31977159487057993,False,False,False,-0.005048445765802434,False,False,0,1,-0.005048445765802434,4761.468512868949,0.0,-0.005048445765802434,1.2099613625195058,1.1545929370440904
2022-09-30,4745.915213013316,4745.915213013316,4698.378147481216,4742.745385691526,107433794,0.214867588,0.2203562141,0.4522654513937985,False,False,False,-0.00776541524091634,False,False,0,1,-0.00776541524091634,4761.468512868949,0.0,-0.00776541524091634,1.2005655101140769,1.145627043453714
2022-10-03,4759.760838591737,4792.26895060096,4737.943027951623,4761.239289558385,75309014,0.150618028,0.22113848839999997,-0.2990193197496126,False,False,False,0.0038994089631405604,False,False,-1,1,0.0038994089631405604,4761.468512868949,0.0,0.0038994089631405604,1.205247006025053,1.1500943118153735
2022-10-04,4689.286257544521,4707.247301501727,4689.286257544521,4707.247301501727,139451213,0.278902426,0.2196417624,0.8517200743061117,True,False,False,-0.011339902234081212,False,True,-1,1,-0.011339902234081212,4761.468512868949,0.0,-0.011339902234081212,1.1915796228088098,1.1370523547594142
2022-10-05,4771.101107898546,4779.325227473262,4765.888072705445,4779.325227473262,176893805,0.35378761000000003,0.22602554600000002,0.268499579132381,True,False,False,0.015312117965109007,True,False,0,1,0.015312117965109007,4761.468512868949,0.0,0.015312117965109007,1.2098252305580783,1.1544630345479954
2022-10-06,4821.335109623,4825.326673248244,4821.335109623,4825.326673248244,126219691,0.252439382,0.2177697357,-0.28646630106690296,True,False,False,0.00962509215956886,True,False,0,1,0.00962509215956886,4761.468512868949,0.0,0.00962509215956886,1.2214699098991715,1.1655748476503354
2022-10-07,4823.531931501191,4837.392608348689,4805.389781542538,4805.389781542538,71073376,0.142146752,0.2156639899,-0.43690738396753015,False,False,False,-0.004131718545862806,False,False,-1,1,-0.004131718545862806,4761.468512868949,0.0,-0.004131718545862806,1.2164231400192278,1.1607590204357072
2022-10-10,4740.9741925093385,4745.247144788355,4735.702852070972,4735.702852070972,177454750,0.3549095,0.2234154502,1.4967823394234152,True,False,False,-0.014501826623770087,False,True,-1,1,-0.014501826623770087,4761.468512868949,0.0,-0.014501826623770087,1.198782782541527,1.1439258943693713
2022-10-11,4775.916076080242,4791.9489420948785,4775.916076080242,4788.706534714121,141572857,0.283145714,0.23347322459999997,-0.2022030573991398,True,False,False,0.011192358198734986,True,False,0,1,0.011192358198734986,4761.468512868949,0.0,0.011192358198734986,1.2121999888462078,1.1567291227319616
2022-10-12,4787.635486370758,4798.395872545365,4756.416848098198,4782.986076760588,43459423,0.08691884600000001,0.21774317990000003,-0.6930243273963173,False,False,False,-0.0011945726705248072,False,False,-1,1,-0.0011945726705248072,4761.468512868949,0.0,-0.0011945726705248072,1.2107519278683216,1.155347325734746
2022-10-13,4816.423008536992,4831.374217735303,4755.1943266716335,4831.374217735303,133580290,0.26716058,0.2213245642,2.0736784057165227,True,False,False,0.010116722105845577,True,False,-1,1,0.010116722105845577,4761.468512868949,0.0,0.010116722105845577,1.2230007686616822,1.1670356535649362
2022-10-14,4776.810217869615,4792.578459984821,4748.176456780921,4766.488947984746,166779565,0.33355913,0.22850702950000001,0.24853423360587112,True,False,False,-0.013429982201000334,False,True,0,1,-0.013429982201000334,4761.468512868949,0.0,-0.013429982201000334,1.206575890106746,1.1513623855096262
2022-10-17,4736.956513422872,4764.73852987233,4719.471027093828,4741.424116995353,80933310,0.16186662,0.22810617249999998,-0.514728857819002,False,False,False,-0.005258552209586154,False,False,0,1,-0.005258552209586154,4761.468512868949,0.0,-0.005258552209586154,1.2002310477937919,1.1453078862932702
2022-10-18,4739.676565218284,4745.084269213286,4735.5954292545875,4740.564341973194,33559128,0.067118256,0.2106304888,-0.5853483812783635,False,False,False,-0.00018133265469266746,False,False,-1,1,-0.00018133265469266746,4761.468512868949,0.0,-0.00018133265469266746,1.2000134067116508,1.1451002045738081
2022-10-19,4753.968565445444,4779.467933556547,4723.523493469174,4741.396310778447,38427521,0.076855042,0.20685943619999997,0.14506911502587316,False,False,False,0.00017549995005583519,False,False,-1,1,0.00017549995005583519,4761.468512868949,0.0,0.00017549995005583519,1.200224009004595,1.1453011696025197
2022-10-20,4710.213725164816,4722.370652086251,4700.638655119736,4722.370652086251,68847029,0.137694058,0.20406013220000002,0.7916073482856207,False,False,False,-0.004012669991104834,False,False,-1,1,-0.004012669991104834,4761.468512868949,0.0,-0.004012669991104834,1.1954079061410587,1.1407054539684784
2022-10-21,4733.0255066523705,4787.2935230205585,4689.821196466434,4746.287756525212,75595935,0.15119187,0.2078406131,0.09802755613462999,False,False,False,0.0050646393942828105,False,False,1,1,0.0050646393942828105,4761.468512868949,0.0,0.0050646393942828105,1.201462216114738,1.1464827157479205
2022-10-24,4697.125224092199,4720.354571728975,4666.404736740882,4702.614108944289,126413635,0.25282727,0.2147335693,0.6722279445316734,True,False,False,-0.009201643436152929,False,True,-1,1,-0.009201643436152929,4761.468512868949,0.0,-0.009201643436152929,1.19040678920004,1.135933190591896
2022-10-25,4705.732472217061,4705.732472217061,4693.083838196179,4695.980059459957,42769079,0.085538158,0.2008502831,-0.6616735291252402,False,False,False,-0.0014107152597773176,False,False,-1,1,-0.0014107152597773176,4761.468512868949,0.0,-0.0014107152597773176,1.188727464177173,1.1343307123058404
2022-10-26,4685.603350831688,4713.517489620901,4685.603350831688,4699.884854048069,28748097,0.057496193999999994,0.1928498204,-0.3278298791517116,False,False,True,0.000831518562402378,False,False,-1,1,0.000831518562402378,4761.468512868949,0.0,0.000831518562402378,1.1897159131292738,1.1352739293490257
2022-10-27,4692.855853999524,4731.216614381291,4692.855853999524,4719.589075239968,74274796,0.148549592,0.1928796308,1.583642179863245,False,False,False,0.00419249020003698,False,False,-1,1,0.00419249020003698,4761.468512868949,0.0,0.00419249020003698,1.1947037854358964,1.1400335541721789
2022-10-28,4742.932377675852,4790.4222539764005,4740.755176702937,4747.215874665122,85192238,0.170384476,0.19065547519999998,0.14698716910646237,False,False,False,0.005853645091707271,False,False,1,1,0.005853645091707271,4761.468512868949,0.0,0.005853645091707271,1.2016971573855573,1.1467069059909405
2022-10-31,4706.617688643878,4706.617688643878,4701.42974742474,4701.42974742474,126163577,0.252327154,0.1957409315,0.48092807469149945,True,False,False,-0.009644837826889963,False,True,0,1,-0.009644837826889963,4761.468512868949,0.0,-0.009644837826889963,1.1901069831855389,1.1356471038476832
2022-11-01,4650.440639360499,4650.440639360499,4606.576052799956,4639.303881372047,164376067,0.328752134,0.19823341690000001,0.3028805215311863,True,False,False,-0.013214249577316983,False,True,0,1,-0.013214249577316983,4761.468512868949,0.0,-0.013214249577316983,1.1743806124860174,1.1206403795856827
2022-11-02,4685.346400060517,4728.059338190613,4684.222717094252,4689.690567002061,137335324,0.274670648,0.1942775688,-0.1645053534466181,True,False,False,0.010860828891232854,True,False,0,1,0.010860828891232854,4761.468512868949,0.0,0.010860828891232854,1.1871353593714093,1.132811462996969
2022-11-03,4698.436087043874,4702.410374643604,4670.788424862689,4702.305394151753,58790264,0.117580528,0.1875346261,-0.571921758454511,False,False,False,0.0026899060757767934,False,False,-1,1,0.0026899060757767934,4761.468512868949,0.0,0.0026899060757767934,1.190328641987352,1.1358586194339941
2022-11-04,4682.513999701625,4706.783014656538,4671.732568419733,4671.732568419733,92817175,0.18563435,0.189709006,0.5787847967479784,False,False,False,-0.006501667409786527,False,False,-1,1,-0.006501667409786527,4761.468512868949,0.0,-0.006501667409786527,1.1825895210488073,1.128473644465895
2022-11-07,4715.49164905269,4787.60969189534,4715.49164905269,4733.191339492864,161004955,0.32200991,0.1880640265,0.7346461471166301,True,False,False,0.013155455748598222,True,False,1,1,0.013155455748598222,4761.468512868949,0.0,0.013155455748598222,1.1981470251617208,1.1433192295591255
2022-11-08,4733.5976691411715,4741.973492568038,4730.136142510434,4737.278731551252,36683118,0.073366236,0.1775750526,-0.7721615586302919,False,False,False,0.0008635594391217527,False,False,-1,1,0.0008635594391217527,4761.468512868949,0.0,0.0008635594391217527,1.1991816963347548,1.1443065536717407
2022-11-09,4785.782329231229,4814.610301486398,4750.888884067688,4783.960368545977,129612690,0.25922538,0.1861903793,2.5333062473042776,True,False,False,0.009854103936045577,True,False,-1,1,0.009854103936045577,4761.468512868949,0.0,0.009854103936045577,1.2109985574086408,1.1555826693863203
2022-11-10,4790.521918527319,4790.521918527319,4786.22179765586,4786.22179765586,36246933,0.072493866,0.1764570436,-0.720344257958075,False,False,False,0.00047271066975218545,False,False,-1,1,0.00047271066975218545,4761.468512868949,0.0,0.00047271066975218545,1.2115710093477823,1.1561289256439198
2022-11-11,4863.301161880405,4901.240912837672,4863.301161880405,4868.264909951044,193825676,0.387651352,0.1791616547,4.347367624179403,True,True,False,0.01714151908617456,True,False,-1,1,0.01714151908617456,4761.468512868949,0.0,0.01714151908617456,1.232339176928773,1.1759467316889236
2022-11-14,4938.48592604604,4957.884137473507,4898.445264833643,4938.145776573048,174875611,0.349751222,0.18855588480000002,-0.09776860006927057,True,False,False,0.014354368119771754,True,False,0,1,0.014354368119771754,4790.001403275856,0.0,0.014354368119771754,1.2500286271228251,1.1928267039648288
2022-11-15,4903.38547294295,4954.349159630766,4903.38547294295,4927.909979336429,47622670,0.09524534000000001,0.189962239,-0.72767689143342,False,False,False,-0.0020728017559097367,False,False,-1,1,-0.0020728017559097367,4790.001403275856,0.0,-0.0020728017559097367,1.2474375655895875,1.1903542106783545
2022-11-16,4960.014134320778,4966.552585028513,4957.404380771134,4966.552585028513,110007363,0.22001472600000002,0.1971202232,1.3099789029048559,True,False,False,0.007841581086935223,True,False,-1,1,0.007841581086935223,4817.556007477658,0.0,0.007841581086935223,1.2572194484110473,1.1996884697435635
2022-11-17,4996.733834539126,4996.733834539126,4992.205816873492,4992.205816873492,81797016,0.163594032,0.1984152219,-0.25644053480311135,False,False,False,0.005165198879059529,False,False,0,1,0.005165198879059529,4842.439642367287,0.0,0.005165198879059529,1.2637132368967119,1.2058850992827035
2022-11-18,5036.934110163659,5074.688823062072,5017.58881409708,5046.84908966879,144535835,0.28907167,0.2053092119,0.767006207170198,True,False,False,0.010945717143833633,True,False,-1,1,0.010945717143833633,4895.443616978726,0.0,0.010945717143833633,1.2775454845387018,1.2190843764874157
2022-11-21,5008.802141966198,5008.802141966198,4922.244625077322,5008.21133107236,105133640,0.21026728,0.2031812124,-0.2726119442974124,True,False,False,-0.00765581809757776,False,True,0,1,-0.00765581809757776,4895.443616978726,0.0,-0.00765581809757776,1.2677648286976917,1.209751288255429
2022-11-22,5040.175662145301,5042.791708111622,5035.675052737209,5035.675052737209,81985286,0.16397057199999998,0.2071028331,-0.2201802772166931,False,False,False,0.005483738574380004,False,False,0,1,0.005483738574380004,4895.443616978726,0.0,0.005483738574380004,1.2747169195920636,1.2163852480602413
2022-11-23,5074.618457127771,5117.228812133803,5074.618457127771,5078.097453576972,112269997,0.22453999400000002,0.21545502310000003,0.36939202724742604,True,False,False,0.008424372183567286,True,False,0,1,0.008424372183567286,4925.754529969663,0.0,0.008424372183567286,1.2854556093513976,1.2266325301085015
2022-11-24,5009.6056184363815,5027.727004561188,4949.232073348723,5007.898287982508,167733335,0.33546666999999997,0.224800877,0.49401745330054636,True,False,False,-0.013823910674462536,False,True,0,1,-0.013823910674462536,4925.754529969663,0.0,-0.013823910674462536,1.267685585831737,1.2096756715818915
2022-11-25,4951.23272949766,5023.993441229246,4930.832104154006,4960.78454716349,126900672,0.253801344,0.2289717204,-0.24343797254135557,True,False,False,-0.009407886923757491,False,True,0,1,-0.009407886923757491,4925.754529969663,0.0,-0.009407886923757491,1.2557593431853549,1.1982951796492287
2022-11-28,4877.482877904173,4919.147791076644,4877.482877904173,4879.49919705093,188806111,0.377612222,0.2352359738,0.48782593523224227,True,False,False,-0.016385583638990675,False,True,-1,1,-0.016385583638990675,4925.754529969663,0.0,-0.016385583638990675,1.2351829934371472,1.178660413758887
2022-11-29,4875.017683838061,4875.017683838061,4869.075306871659,4869.075306871659,45834916,0.09166983199999999,0.2233818587,-0.7572381754105406,False,False,False,-0.0021362623003545744,False,False,-1,1,-0.0021362623003545744,4925.754529969663,0.0,-0.0021362623003545744,1.2325443185742284,1.1761424859520535
2022-11-30,4899.736661639473,4913.562420583324,4898.198892072472,4898.198892072472,83781211,0.167562422,0.2180264474,0.8278905758221526,False,False,False,0.005981338008822723,False,False,-1,1,0.005981338008822723,4925.754529969663,0.0,0.005981338008822723,1.239916582754475,1.1831773917070698
2022-12-01,4952.968636814828,4972.48745346318,4939.54272662763,4958.785602444622,154527878,0.30905575599999996,0.22760020879999998,0.8444216329124199,True,False,False,0.012369181347496427,True,False,1,1,0.012369181347496427,4925.754529969663,0.0,0.012369181347496427,1.255253335822333,1.1978123274313524
2022-12-02,4964.538596227407,4964.538596227407,4949.485440000311,4962.313332122821,42447092,0.084894184,0.2225632005,-0.725311105352783,False,False,False,0.00071141000257402,False,False,-1,1,0.00071141000257402,4925.754529969663,0.0,0.00071141000257402,1.2561463356012015,1.1986644631022936
2022-12-05,5035.280584969944,5035.280584969944,5009.718514594193,5028.094334091172,158852274,0.31770454800000003,0.22234793240000003,2.7423594059164293,True,False,False,0.01325611616310618,True,False,-1,1,0.01325611616310618,4925.754529969663,0.0,0.01325611616310618,1.272797957343791,1.2145540984657648
2022-12-06,4953.208807322504,4974.575780901561,4953.208807322504,4973.599983139645,137280770,0.27456154,0.23240769760000002,-0.13579600377643963,True,False,False,-0.010837973063084316,False,True,0,1,-0.010837973063084316,4925.754529969663,0.0,-0.010837973063084316,1.2590034073673504,1.2013907938629342
2022-12-07,4917.62197008685,4917.62197008685,4870.044310762437,4906.24855916454,165889677,0.33177935399999997,0.2360353963,0.20839704643265033,True,False,False,-0.013541785467955592,False,True,0,1,-0.013541785467955592,4925.754529969663,0.0,-0.013541785467955592,1.2419542533213566,1.1851218174692655
2022-12-08,4901.586900924815,4920.764889460932,4870.409051301921,4904.88548289744,35701122,0.071402244,0.23598081519999997,-0.7847899721933873,False,False,False,-0.00027782454367375475,False,False,-1,1,-0.00027782454367375475,4925.754529969663,0.0,-0.00027782454367375475,1.241609207947664,1.1847925615411292
2022-12-09,4925.3704621818715,4929.8175425612,4921.182634840349,4921.182634840349,57621637,0.11524327399999999,0.2223604113,0.6140007308453777,False,False,False,0.0033226365834095883,False,False,-1,1,0.0033226365834095883,4925.754529969663,0.0,0.0033226365834095883,1.245734624124289,1.1887291966498574
2022-12-12,4932.668807951936,4932.668807951936,4905.0316316260005,4920.8857772351275,29709780,0.05941956,0.2078438282,-0.4843988899517033,False,False,True,-6.0322411755242555e-05,False,False,-1,1,-6.0322411755242555e-05,4925.754529969663,0.0,-6.0322411755242555e-05,1.245659478407355,1.1886574896377917
2022-12-13,4826.000255869463,4863.574387717654,4826.000255869463,4839.27607127066,200630705,0.40126141,0.2231446317,5.7530188712269155,True,False,False,-0.01658435282972992,False,True,-1,1,-0.01658435282972992,4925.754529969663,0.0,-0.01658435282972992,1.22500102211175,1.1689443744359376
2022-12-14,4830.013934146563,4868.700464084187,4806.126151670464,4836.876891727935,34988960,0.06997792,0.2156427914,-0.8256051584925648,False,False,False,-0.0004957724063251456,False,False,-1,1,-0.0004957724063251456,4925.754529969663,0.0,-0.0004957724063251456,1.224393700407267,1.1683648440705632
2022-12-15,4783.179971899186,4805.732621437355,4770.2732704654845,4785.941926502044,135142019,0.270284038,0.2209772917,2.8624188601204494,True,False,False,-0.010530548195882394,False,True,-1,1,-0.010530548195882394,4925.754529969663,0.0,-0.010530548195882394,1.2115001635343934,1.1560613217697036
2022-12-16,4806.505275473137,4820.693084689553,4777.406463532903,4814.051334842249,90283398,0.180566796,0.21555204800000002,-0.33193688633584795,False,False,False,0.00587332833784493,False,False,0,1,0.00587332833784493,4925.754529969663,0.0,0.00587332833784493,1.2186157017761836,1.16285124949114
2022-12-19,4846.87680420821,4858.890935648105,4815.804373545153,4830.116911218529,50266932,0.100533864,0.21006537720000001,-0.44323172240371367,False,False,False,0.0033372258122805754,False,False,-1,1,0.0033372258122805754,4925.754529969663,0.0,0.0033372258122805754,1.2226824975514015,1.1667319466967847
2022-12-20,4785.788168566156,4824.689805010397,4744.180104114251,4794.002904378548,105789829,0.211579658,0.21244583150000002,1.1045610860038164,False,False,False,-0.0074768390711417165,False,False,-1,1,-0.0074768390711417165,4925.754529969663,0.0,-0.0074768390711417165,1.213540697282108,1.158008479692173
2022-12-21,4769.703815318623,4796.6735998024915,4749.04199890692,4775.009297392996,64833988,0.129667976,0.20770223059999998,-0.3871434653703808,False,False,False,-0.003961951497401972,False,False,-1,1,-0.003961951497401972,4925.754529969663,0.0,-0.003961951497401972,1.2087327078993528,1.1534205062620524
2022-12-22,4736.217277769052,4736.217277769052,4686.081006966016,4734.282007139503,106301889,0.212603778,0.20155908599999997,0.639601269013407,True,False,False,-0.00852925883845479,False,True,-1,1,-0.00852925883845479,4925.754529969663,0.0,-0.00852925883845479,1.1984231137671728,1.1435826842145618
2022-12-23,4722.11577797189,4754.243452527515,4722.11577797189,4733.496519166287,31225692,0.062451384000000006,0.191991588,-0.7062545896997183,False,False,False,-0.0001659149100182722,False,False,-1,1,-0.0001659149100182722,4925.754529969663,0.0,-0.0001659149100182722,1.1982242775040883,1.143392946796412
2022-12-26,4769.726938609916,4816.358180816009,4769.726938609916,4773.504505930873,116750553,0.23350110599999999,0.18478603219999998,2.7389260420553683,True,False,False,0.008452100176389976,True,False,-1,1,0.008452100176389976,4925.754529969663,0.0,0.008452100176389976,1.2083517891313353,1.153057018523713
2022-12-27,4738.965407900619,4738.965407900619,4680.778378822099,4735.958516947917,106092429,0.21218485799999998,0.1908117835,-0.09128970892326316,True,False,False,-0.007865497756691542,False,True,0,1,-0.007865497756691542,4925.754529969663,0.0,-0.007865497756691542,1.1988475008446287,1.1439876511311773
2022-12-28,4754.916722567235,4822.269392047556,4754.916722567235,4758.084278281145,77595507,0.155191014,0.19019321309999998,-0.2686046711212541,False,False,False,0.004671865527126062,False,False,-1,1,0.004671865527126062,4925.754529969663,0.0,0.004671865527126062,1.2044483551561058,1.149332207601955
2022-12-29,4738.033653439062,4740.680903724114,4738.033653439062,4738.918758914016,74092032,0.148184064,0.1821496285,-0.04515048790131615,False,False,False,-0.0040279907303476525,False,False,-1,1,-0.0040279907303476525,4925.754529969663,0.0,-0.0040279907303476525,1.1995968483463546,1.1447027081236443
2022-12-30,4704.343901602716,4724.220565288396,4696.284807938388,4709.329500267901,95207039,0.19041407800000001,0.1874256232,0.2849835053788241,True,False,False,-0.006243883921929871,False,True,0,1,-0.006243883921929871,4925.754529969663,0.0,-0.006243883921929871,1.192106704872167,1.1375553172890014
2023-01-02,4692.996747072873,4707.254742162384,4678.043537227345,4707.254742162384,37998441,0.07599688199999999,0.1753402399,-0.6008862222886693,False,False,False,-0.0004405633764633654,False,False,-1,1,-0.0004405633764633654,4925.754529969663,0.0,-0.0004405633764633654,1.191581506317164,1.1370541520775026
2023-01-03,4671.134666544012,4687.3478727420015,4668.1321873018705,4668.1321873018705,113720706,0.227441412,0.17298423349999997,1.992772940342474,True,False,False,-0.008311119113672993,False,True,-1,1,-0.008311119113672993,4925.754529969663,0.0,-0.008311119113672993,1.181678130484512,1.12760395958089
2023-01-04,4664.668962535952,4664.668962535952,4603.753639533904,4648.3538626912405,69707480,0.13941495999999998,0.1633660138,-0.3870291308251288,False,False,False,-0.004236881865605779,False,False,-1,1,-0.004236881865605779,4925.754529969663,0.0,-0.004236881865605779,1.1766714998424794,1.1228264348129564
2023-01-05,4603.056080987492,4604.128497172503,4589.540758648462,4602.886679745055,119139441,0.238278882,0.1717098457,0.7091342421215057,True,False,False,-0.009781351482535783,False,True,-1,1,-0.009781351482535783,4925.754529969663,0.0,-0.009781351482535783,1.1651620623230377,1.1118436748001683
2023-01-06,4686.113902274975,4686.113902274975,4674.158372393579,4684.003626390809,198871732,0.39774346400000005,0.1858348552,0.6692350604532384,True,True,False,0.017623059677464692,True,False,-1,1,0.017623059677464692,4925.754529969663,0.0,0.017623059677464692,1.1856957828812744,1.1314377622331833
2023-01-09,4694.51678845697,4705.258200705196,4688.021789716529,4688.021789716529,31784026,0.063568052,0.1860422798,-0.8401782612322197,False,False,False,0.0008578480390326604,False,False,-1,1,0.0008578480390326604,4925.754529969663,0.0,0.0008578480390326604,1.1867129296835084,1.1324083638988025
2023-01-10,4650.882625366208,4699.891995826842,4650.882625366208,4662.719689964851,89441764,0.178883528,0.17492338570000002,1.8140476602932556,True,False,False,-0.00539718049245852,False,True,-1,1,-0.00539718049245852,4925.754529969663,0.0,-0.00539718049245852,1.1803080258092722,1.126296551567671
2023-01-11,4689.9599330443725,4703.164116816895,4648.3693543583195,4674.044673904223,49925616,0.099851232,0.1764170513,-0.4418086834691678,False,False,False,0.002428836535841139,False,False,-1,1,0.002428836535841139,4925.754529969663,0.0,0.002428836535841139,1.1831748010659042,1.1290321417823106
2023-01-12,4674.286442803536,4674.286442803536,4636.156986313435,4672.395722397689,30326869,0.060653738,0.1659355363,-0.39255894208696396,False,False,False,-0.00035278899145751996,False,False,-1,1,-0.00035278899145751996,4925.754529969663,0.0,-0.00035278899145751996,1.1827573900211181,1.1286338316716882
2023-01-13,4681.7090082870545,4728.124768713069,4644.5039980028405,4666.478956527727,41094402,0.08218880399999999,0.16101663670000002,0.3550492798976379,False,False,False,-0.0012663237922247994,False,False,-1,1,-0.0012663237922247994,4925.754529969663,0.0,-0.0012663237922247994,1.1812596361977046,1.1272046157979325
2023-01-16,4687.163124218852,4715.057325026571,4656.329957865575,4694.0449038127845,85012204,0.170024408,0.16449116390000001,1.068705221699053,True,False,False,0.0059072263138564285,True,False,1,1,0.0059072263138564285,4925.754529969663,0.0,0.0059072263138564285,1.188237604204148,1.1338632685654746
2023-01-17,4744.610604020684,4744.610604020684,4714.369304164025,4727.421115377158,103396273,0.206792546,0.1642518083,0.21625211599031124,True,False,False,0.0071103306952311485,True,False,1,1,0.0071103306952311485,4925.754529969663,0.0,0.0071103306952311485,1.1966863665145486,1.1419254113681507
2023-01-18,4716.653870261603,4727.180821538339,4681.939855370927,4709.352908700547,61792229,0.123584458,0.16394763240000002,-0.40237469681329807,False,False,False,-0.003822000671325654,False,False,-1,1,-0.003822000671325654,4925.754529969663,0.0,-0.003822000671325654,1.1921126304183638,1.1375609716792978
2023-01-19,4694.73423156699,4707.74711048417,4640.446770854136,4689.5472163766835,68828867,0.137657734,0.1602003302,0.11387577554452699,False,False,False,-0.004205608011935702,False,False,-1,1,-0.004205608011935702,4925.754529969663,0.0,-0.004205608011935702,1.1870990719887466,1.132776836142738
2023-01-20,4684.037929261794,4684.037929261794,4681.846596071772,4681.846596071772,39194415,0.07838883,0.1609972025,-0.4305526633178488,False,False,False,-0.0016420818363912515,False,False,-1,1,-0.0016420818363912515,4925.754529969663,0.0,-0.0016420818363912515,1.185149758164637,1.1309167238754232
2023-01-23,4590.861714303045,4611.469503985806,4567.935926096111,4593.144770147726,213453180,0.42690636000000004,0.1706674652,4.446010101184059,True,True,False,-0.018945906087241227,False,True,-1,1,-0.018945906087241227,4925.754529969663,0.0,-0.018945906087241227,1.1626960221471332,1.109490481832389
2023-01-24,4546.876022041544,4546.876022041544,4493.6156341597225,4535.9848352474,149080930,0.29816186,0.1749663153,-0.3015755024122855,True,False,False,-0.01244461861333579,False,True,0,1,-0.01244461861333579,4925.754529969663,0.0,-0.01244461861333579,1.1482267135882696,1.0956832959308587
2023-01-25,4595.468942596212,4598.673246172521,4576.531664856526,4594.179265788603,151932887,0.303865774,0.1824000533,0.01913026032236309,True,False,False,0.012829502887442557,True,False,0,1,0.012829502887442557,4925.754529969663,0.0,0.012829502887442557,1.1629578915256888,1.1097403679397262
2023-01-26,4645.221076300201,4663.568203748614,4645.221076300201,4663.568203748614,172380116,0.344760232,0.19222886170000003,0.13458066521173917,True,False,False,0.01510366355895787,True,False,0,1,0.01510366355895787,4925.754529969663,0.0,0.01510366355895787,1.1805228162525279,1.126501513094882
2023-01-27,4646.860660310366,4657.266730991209,4602.626123909124,4657.266730991209,35964895,0.07192979000000001,0.18630464730000001,-0.7913628564909423,False,False,False,-0.0013512127371353433,False,False,-1,1,-0.0013512127371353433,4925.754529969663,0.0,-0.0013512127371353433,1.1789276787867287,1.1249793699019859
2023-01-30,4682.316616197053,4701.525345712985,4677.772751652227,4684.057640628127,76670477,0.153340954,0.1901718509,1.1318142872375963,False,False,False,0.005752496299737508,False,False,-1,1,0.005752496299737508,4925.754529969663,0.0,0.005752496299737508,1.1857094558966075,1.131450809564628
2023-01-31,4703.21799554064,4728.160154060273,4661.5931116987485,4700.303816733127,59226576,0.118453152,0.1847224379,-0.2275178358418195,False,False,False,0.0034683979898295636,False,False,-1,1,0.0034683979898295636,4925.754529969663,0.0,0.0034683979898295636,1.189821968189961,1.135375131278113
2023-02-01,4826.775246892516,4854.231096821136,4826.775246892516,4827.321588560777,281993284,0.563986568,0.2059510183,3.761262646687528,True,True,False,0.027023310998634864,True,False,-1,1,0.027023310998634864,4925.754529969663,0.0,0.027023310998634864,1.2219748972693663,1.1660567265507573
2023-02-02,4887.919761541001,4910.650286535976,4874.178424714673,4876.032279702903,127722084,0.255444168,0.2068092826,-0.5470740218054271,True,False,False,0.01009062484205625,True,False,0,1,0.01009062484205625,4925.754529969663,0.0,0.01009062484205625,1.2343053875241217,1.1778229675229372
2023-02-03,4855.884286162734,4897.437530657288,4850.5350689434035,4874.90716708416,27315107,0.054630214,0.1896536201,-0.7861363818648621,False,False,True,-0.0002307434721927626,False,False,-1,1,-0.0002307434721927626,4925.754529969663,0.0,-0.0002307434721927626,1.2340205796132582,1.1775511925617825
2023-02-06,4842.129877893959,4842.368026004176,4808.181698859829,4840.739734234765,89323621,0.17864724199999998,0.19540757960000002,2.270117924121622,False,False,False,-0.0070088376410728515,False,False,-1,1,-0.0070088376410728515,4925.754529969663,0.0,-0.0070088376410728515,1.2253715297250063,1.1692979274390654
2023-02-07,4763.21526103812,4815.009580261148,4763.21526103812,4780.597314242589,149032188,0.29806437599999996,0.20136662200000002,0.6684521555614051,True,False,False,-0.012424220944339481,False,True,-1,1,-0.012424220944339481,4925.754529969663,0.0,-0.012424220944339481,1.2101472431007996,1.1547703116388042
2023-02-08,4800.193619585777,4800.193619585777,4792.911152518313,4792.911152518313,47039683,0.094079366,0.20107802870000002,-0.684365615030761,False,False,False,0.0025757949198186303,False,False,-1,1,0.0025757949198186303,4925.754529969663,0.0,0.0025757949198186303,1.2132643342218112,1.1577447631410809
2023-02-09,4765.990297222547,4766.890845984942,4751.982534806091,4766.890845984942,80111234,0.160222468,0.2060564652,0.7030564172807032,False,False,False,-0.00542891485057051,False,False,-1,1,-0.00542891485057051,4925.754529969663,0.0,-0.00542891485057051,1.2066776254600868,1.1514594654032941
2023-02-10,4718.247708303438,4718.247708303438,4695.029757347705,4714.291380954486,141077650,0.2821553,0.21605479,0.7610220559079142,True,False,False,-0.011034333851961176,False,True,-1,1,-0.011034333851961176,4925.754529969663,0.0,-0.011034333851961176,1.1933627416890684,1.1387538772450334
