date,open,high,low,close,volume,volume_ma,volume_ratio,volume_contraction,extremely_low_volume,volume_expansion,price_rebound,support_level,price_above_support,signal,position,strategy_returns,stop_loss_level,take_profit_level,returns,cumulative_returns,benchmark_returns
2022-06-15,4524.786357004196,4543.353301918379,4502.015190563346,4518.054407928646,97231696,79366632.45,1.2250953958674606,False,False,False,False,4464.763490108673,True,0,1,0.007993127799277966,4292.151687532213,0.0,0.007993127799277966,1.1555974312544446,1.0913521373367192
2022-06-16,4571.704728769589,4629.941133789871,4571.704728769589,4573.485619337416,140557411,83226210.1,1.6888599256305679,False,False,True,False,4502.015190563346,True,0,1,0.012268823348274838,4344.811338370545,0.0,0.012268823348274838,1.1697752520002256,1.1047417439204656
2022-06-17,4576.87484451122,4600.80080328331,4546.583567651697,4577.4624824562825,34463997,81377322.75,0.42350861192469,False,True,False,False,4571.704728769589,True,0,1,0.0008695475289244303,4348.589358333468,0.0,0.0008695475289244303,1.1707924271799994,1.1057023693739914
2022-06-20,4608.646787529887,4627.9967998198335,4607.801233107923,4607.801233107923,87598667,80080109.4,1.0938879536545687,False,False,True,False,4571.704728769589,True,0,1,0.0066278534816870405,4377.411171452526,0.0,0.0066278534816870405,1.1785522678448173,1.1130308026725564
2022-06-21,4600.694230837106,4612.366282888732,4589.419019938984,4598.374439254155,36172171,78703839.65,0.4595985553037754,False,True,False,False,4607.801233107923,False,-1,1,-0.002045833441346012,4377.411171452526,0.0,-0.002045833441346012,1.1761411462028861,1.1107537270352006
2022-06-22,4613.1749680602115,4614.247587223794,4596.703770731004,4614.247587223794,59624160,76566225.1,0.7787266503230026,False,False,True,True,4607.801233107923,True,0,1,0.0034519041846912124,4383.535207862604,0.0,0.0034519041846912124,1.1802010727472514,1.1145879424737148
2022-06-23,4613.8508588707955,4656.964644810254,4611.870400122834,4611.870400122834,24151143,73564108.95,0.32830062573605057,False,True,False,False,4607.801233107923,True,0,1,-0.0005151841239602328,4383.535207862604,0.0,-0.0005151841239602328,1.1795930518914912,1.114013724460995
2022-06-24,4633.077367326624,4633.077367326624,4580.267432595748,4618.500289913886,43640047,71492587.7,0.6104135883726027,False,False,True,True,4611.870400122834,True,0,1,0.0014375707068601251,4387.575275418192,0.0,0.0014375707068601251,1.1812888003089062,1.1156151979583202
2022-06-27,4654.132448129481,4670.629164854959,4622.828419309958,4644.977664570999,83236945,72726002.05,1.1445279907284551,False,False,False,False,4611.870400122834,True,0,1,0.0057328944451806585,4412.728781342449,0.0,0.0057328944451806585,1.1880610043103512,1.1220109021296545
2022-06-28,4622.862571010226,4622.862571010226,4572.558661342885,4614.840551292632,85553099,72057198.8,1.1872942665653554,False,False,False,False,4622.828419309958,False,-1,1,-0.006488107253611597,4412.728781342449,0.0,-0.006488107253611597,1.1803527370905522,1.1147311750569158
2022-06-29,4696.764980201039,4701.04800656249,4696.764980201039,4701.04800656249,210664079,78002537.3,2.700733672159662,False,False,False,True,4622.828419309958,True,0,1,0.018680484040929812,4465.995606234365,0.0,0.018680484040929812,1.20240229755844,1.1355548929824935
2022-06-30,4654.945722097242,4710.689704241011,4654.945722097242,4663.239207487428,103633905,81770403.0,1.2673767181996156,False,False,False,False,4696.764980201039,False,-1,1,-0.00804263198807631,4465.995606234365,0.0,-0.00804263198807631,1.1927318183775601,1.126422042875976
2022-07-01,4625.844514676389,4625.844514676389,4617.02322494801,4617.02322494801,125917634,86134198.7,1.4618773483754484,False,False,True,False,4696.764980201039,False,-1,1,-0.00991070380117165,4465.995606234365,0.0,-0.00991070380117165,1.1809110066113873,1.1152584076539214
2022-07-04,4673.793274225783,4713.517675693437,4665.618673677298,4665.618673677298,128626277,85384246.85,1.5064403768293004,False,False,False,True,4696.764980201039,False,-1,1,0.010525277080414952,4465.995606234365,0.0,0.010525277080414952,1.193340422163284,1.1269968114107414
2022-07-05,4713.3170447955,4713.3170447955,4680.733496143246,4699.475485318222,91312624,86975081.25,1.049871097418492,False,False,False,False,4696.764980201039,True,0,1,0.007256660693669481,4465.995606234365,0.0,0.007256660693669481,1.2020000886989632,1.1351750448739966
2022-07-06,4720.840273558567,4726.549762527058,4703.738464962378,4726.549762527058,77484649,86759465.5,0.8930973531643069,False,False,False,False,4696.764980201039,True,0,1,0.005761127447822645,4490.222274400705,0.0,0.005761127447822645,1.2089249644022522,1.1417149329831036
2022-07-07,4751.52977441069,4789.176490585879,4699.729753718001,4753.71219089347,84160067,89447461.4,0.9408882676238813,False,False,True,False,4703.738464962378,True,0,1,0.005746777190787311,4516.026581348796,0.0,0.005746777190787311,1.2158723868130523,1.1482761143183522
2022-07-08,4739.577994547135,4755.410365249113,4739.577994547135,4755.170046509872,24750651,89100526.3,0.27778344335099625,False,True,False,False,4703.738464962378,True,0,1,0.00030667729931055376,4517.411544184378,0.0,0.00030667729931055376,1.2162452672729465,1.1486282645359542
2022-07-11,4717.440936572395,4751.803266403664,4717.440936572395,4721.146763957047,93597960,86777617.1,1.078595646295985,False,False,True,False,4739.577994547135,False,-1,1,-0.007155008594865397,4517.411544184378,0.0,-0.007155008594865397,1.2075430219321441,1.1404098194308943
2022-07-12,4735.384618603777,4740.738727403259,4700.162352555308,4725.965103691045,29644500,83101084.1,0.35672819820650215,False,True,False,True,4739.577994547135,False,-1,1,0.0010205867292207849,4517.411544184378,0.0,0.0010205867292207849,1.2087754243152913,1.1415737065584786
2022-07-13,4696.198607388669,4700.584209015026,4696.198607388669,4700.584209015026,79081541,82193576.35,0.9621377303653488,False,False,True,False,4739.577994547135,False,-1,1,-0.00537052096643631,4517.411544184378,0.0,-0.00537052096643631,1.202283670555293,1.135442861032674
2022-07-14,4747.287495380053,4759.332617531854,4703.930124356717,4741.214191591185,117459476,81038679.6,1.4494248497109028,False,False,False,True,4739.577994547135,True,0,1,0.008643602745853629,4517.411544184378,0.0,0.008643602745853629,1.2126757329913997,1.145257178064056
2022-07-15,4735.072184163949,4803.103788649901,4732.296925555682,4736.876963712582,28521994,80741579.45,0.35325038467525294,False,True,False,False,4739.577994547135,False,-1,1,-0.000914792646637852,4517.411544184378,0.0,-0.000914792646637852,1.211566386148103,1.1442095052190537
2022-07-18,4708.371908981036,4731.036591355462,4687.14497787651,4705.322323443116,90915655,80907428.85,1.12369971821197,False,False,True,False,4739.577994547135,False,-1,1,-0.006661486146081974,4517.411544184378,0.0,-0.006661486146081974,1.2034955534517189,1.1365873694518216
2022-07-19,4683.078486221262,4706.584333551666,4683.078486221262,4693.852674821173,53962460,81796943.3,0.6597124271757475,False,False,False,False,4739.577994547135,False,-1,1,-0.0024375904207025734,4517.411544184378,0.0,-0.0024375904207025734,1.2005619242192669,1.1338168349677542
2022-07-20,4712.479622313087,4751.145045614645,4696.043943766674,4711.676663562377,61509385,81891204.55,0.7511110056079887,False,False,True,True,4739.577994547135,False,-1,1,0.003797304682529923,4517.411544184378,0.0,0.003797304682529923,1.2051208236357718,1.1381222829443085
2022-07-21,4662.296832187246,4709.367433937276,4642.257908370233,4690.355816183465,71384742,84252884.5,0.8472676327182602,False,False,False,False,4739.577994547135,False,-1,1,-0.004525108342810502,4517.411544184378,0.0,-0.004525108342810502,1.1996675213426429,1.1329721563066186
2022-07-22,4656.875692850023,4677.473597937945,4646.401603853753,4658.617048107301,88117420,86476753.15,1.0189723456332147,False,False,False,False,4739.577994547135,False,-1,1,-0.006766814570155488,4517.411544184378,0.0,-0.006766814570155488,1.1915495936798792,1.1253055438117425
2022-07-25,4654.210271654138,4669.437056020243,4654.210271654138,4669.437056020243,49241785,84776995.15,0.5808389989863895,False,False,False,True,4739.577994547135,False,-1,1,0.0023225793837975406,4517.411544184378,0.0,0.0023225793837975406,1.1943170622009325,1.1279191552682728
2022-07-26,4691.519984773876,4699.744326386568,4665.5069265192315,4680.2313181621275,46789631,82838821.75,0.564827335922363,False,False,False,False,4739.577994547135,False,-1,1,0.002311683830916511,4517.411544184378,0.0,0.002311683830916511,1.1970779456426102,1.1305265477420874
2022-07-27,4668.119721210008,4698.985897161522,4660.872927441819,4660.872927441819,70068852,75809060.4,0.9242807077450599,False,False,True,False,4739.577994547135,False,-1,1,-0.00413620383359814,4517.411544184378,0.0,-0.00413620383359814,1.1921265872547273,1.1258504595013321
2022-07-28,4647.208564452101,4647.208564452101,4604.675234231299,4642.875174218704,68222573,74038493.8,0.9214473377090769,False,False,False,False,4739.577994547135,False,-1,1,-0.003861455461947827,4517.411544184378,0.0,-0.003861455461947827,1.1875232435330394,1.1215030380951543
2022-07-29,4667.0804064912545,4700.02529491035,4638.356421102575,4652.92614720244,56784361,70581830.15,0.8045181157717542,False,False,False,True,4739.577994547135,False,-1,1,0.002164816542892911,4517.411544184378,0.0,0.002164816542892911,1.1900940134957096,1.1239308864249273
2022-08-01,4586.975879822496,4607.377574253797,4567.560347158654,4595.697746855914,151784376,71739735.1,2.1157643778364053,False,False,True,False,4739.577994547135,False,-1,1,-0.012299443089363038,4517.411544184378,0.0,-0.012299443089363038,1.1754565199057274,1.1101071624509666
2022-08-02,4555.887146646212,4555.887146646212,4540.021015366184,4540.021015366184,148992658,74623736.8,1.9965853277934482,False,False,False,False,4739.577994547135,False,-1,1,-0.012114968075918608,4517.411544184378,0.0,-0.012114968075918608,1.161215901692439,1.0966582496170245
2022-08-03,4520.244591925922,4547.874051052433,4499.0077318598105,4511.832806961916,88421154,75170562.05,1.1762736846531268,False,False,False,False,4739.577994547135,False,-1,1,-0.006208827736449263,4517.411544184378,0.0,-0.006208827736449263,1.154006112194005,1.0898492874593964
2022-08-04,4501.64238022159,4510.826201507627,4501.64238022159,4503.773162929842,41762524,73050684.9,0.5716924359733141,True,False,False,False,4739.577994547135,False,-1,1,-0.0017863348171139881,4517.411544184378,0.0,-0.0017863348171139881,1.1519446708966306,1.0879024517318008
2022-08-05,4526.875698402585,4547.319417838325,4516.617375026192,4516.617375026192,55182961,74572300.4,0.7399927413262418,False,False,True,True,4739.577994547135,False,-1,1,0.0028518781101298796,4517.411544184378,0.0,0.0028518781101298796,1.1552298766876414,1.0910050169198513
2022-08-08,4565.845498661325,4583.022747634228,4565.845498661325,4575.970231020458,154025715,77593688.15,1.9850289201648161,False,False,False,False,4732.296925555682,False,-1,1,0.0131409971370271,4517.411544184378,0.0,0.0131409971370271,1.170410749189802,1.1053419107236773
2022-08-09,4602.944072819267,4622.999480154165,4602.944072819267,4610.546995399458,101280002,81175463.25,1.2476676811573355,False,False,False,False,4732.296925555682,False,-1,1,0.007556160253098687,4517.411544184378,0.0,0.007556160253098687,1.1792545603726294,1.1136940513355718
2022-08-10,4598.7483997556465,4629.528407779081,4567.559058430653,4604.352723254733,44443036,79443538.0,0.5594292137391967,False,False,False,False,4732.296925555682,False,-1,1,-0.0013435004894009062,4517.411544184378,0.0,-0.0013435004894009062,1.1776702312936405,1.1121978028325596
2022-08-11,4598.8588530637335,4624.236638363079,4589.854072831601,4603.729393509985,23154580,74728293.2,0.30985024558275337,True,True,False,False,4732.296925555682,False,-1,1,-0.00013537836525856495,4517.411544184378,0.0,-0.00013537836525856495,1.1775108002229142,1.112047235312168
2022-08-12,4554.057162723224,4563.700788618195,4537.845360811918,4563.700788618195,118203202,79212353.6,1.4922319136847362,False,False,True,False,4732.296925555682,False,-1,1,-0.008694821408969045,4517.411544184378,0.0,-0.008694821408969045,1.1672725541078437,1.1023781832027908
2022-08-15,4574.131107546436,4574.131107546436,4541.430652125062,4562.969326508581,32909210,76312031.35,0.4312453674449331,False,True,False,False,4696.043943766674,False,-1,1,-0.0001602782792943236,4517.411544184378,0.0,-0.0001602782792943236,1.1670854656714038,1.1022014959244555
2022-08-16,4549.013536324661,4586.174372776191,4529.192493922141,4551.369820536173,51154820,76171649.35,0.6715729597103703,False,False,True,False,4696.043943766674,False,-1,1,-0.0025420959779457464,4517.411544184378,0.0,-0.0025420959779457464,1.1641186224032016,1.09939959393478
2022-08-17,4567.3822820071055,4574.841528541844,4528.10929957063,4564.164500681329,45789207,75385640.45,0.6073995886573382,False,False,False,True,4696.043943766674,False,-1,1,0.002811171284615055,4517.411544184378,0.0,0.002811171284615055,1.1673911592463873,1.102490194503567
2022-08-18,4525.733247228941,4532.629488967751,4472.966410851318,4530.901659133687,97326795,76682743.1,1.2692137900319844,False,False,True,False,4665.5069265192315,False,-1,1,-0.007287827058528817,4517.411544184378,0.0,-0.007287827058528817,1.1588834143681441,1.0944554366323012
2022-08-19,4534.871025115876,4551.44377222382,4522.584363325818,4551.44377222382,76765683,76115156.25,1.008546612554579,False,False,False,True,4665.5069265192315,False,-1,1,0.004533780389764708,4517.411544184378,0.0,0.004533780389764708,1.16413753726623,1.0994174572283761
2022-08-22,4614.956132262037,4614.956132262037,4603.087257132591,4612.464872103968,158747493,81590441.65,1.9456628716508484,False,False,True,False,4665.5069265192315,False,-1,1,0.013406976540618398,4517.411544184378,0.0,0.013406976540618398,1.1797451019184115,1.1141573212857834
2022-08-23,4590.148305446723,4607.770770610109,4562.887004380637,4607.770770610109,32830002,80892460.2,0.4058474908394491,False,True,False,False,4665.5069265192315,False,-1,1,-0.0010176991313796124,4517.411544184378,0.0,-0.0010176991313796124,1.1785444763529398,1.1130234443476905
2022-08-24,4622.807159022215,4634.970807941934,4609.934014167459,4623.441810058745,58611026,80319568.9,0.7297228658307701,False,False,True,True,4660.872927441819,False,-1,1,0.0034010023998136685,4517.411544184378,0.0,0.0034010023998136685,1.1825527089453032,1.1168088397529659
2022-08-25,4637.870979062127,4650.634276201003,4637.870979062127,4650.597945278306,88584696,81337675.05,1.089097960392218,False,False,False,False,4638.356421102575,True,0,1,0.005873575646714091,4517.411544184378,0.0,0.005873575646714091,1.18949852173752,1.1233685009561738
2022-08-26,4652.46714688764,4652.46714688764,4634.04887865601,4634.04887865601,64820818,81739497.9,0.7930170806689039,False,False,False,False,4638.356421102575,False,-1,1,-0.003558481472064834,4517.411544184378,0.0,-0.003558481472064834,1.1852657132868685,1.11937101495922
2022-08-29,4650.925246448694,4654.809397870005,4642.463310448282,4642.463310448282,44182211,76359389.65,0.5786087500504268,False,False,False,True,4637.870979062127,True,0,1,0.0018157839963726108,4517.411544184378,0.0,0.0018157839963726108,1.1874178998005038,1.1214035509341862
2022-08-30,4643.352250191514,4664.745897053093,4637.522044901573,4642.370353660742,25835406,70201527.05,0.36801772106180985,True,True,False,False,4642.463310448282,False,-1,1,-2.002316040516927e-05,4517.411544184378,0.0,-2.002316040516927e-05,1.187394123941428,1.121381096891007
2022-08-31,4657.376463634942,4708.193096829565,4645.6350236323215,4645.6350236323215,32650691,67413003.9,0.48433817084362263,False,True,True,True,4642.463310448282,True,0,1,0.0007032334180330224,4517.411544184378,0.0,0.0007032334180330224,1.1882291391697597,1.1221696895526911
2022-09-01,4606.218378457473,4614.028230080663,4583.484176870616,4614.028230080663,92088447,69929300.05,1.3168792899994142,False,False,False,False,4645.6350236323215,False,-1,1,-0.006803546423874263,4517.411544184378,0.0,-0.006803546423874263,1.1801449670592181,1.114534955974355
2022-09-02,4619.295459192024,4654.87131037845,4585.571255632585,4614.279927216317,34368132,68888558.6,0.4988946306680309,False,True,False,True,4645.6350236323215,False,-1,1,5.455041085644652e-05,4517.411544184378,0.0,5.455041085644652e-05,1.1802093444520414,1.1145957543141172
2022-09-05,4635.282204111782,4669.874873019369,4556.072216707717,4633.43058856077,67486271,64561586.4,1.0453006929210154,False,False,True,False,4645.6350236323215,False,-1,1,0.004150303329344407,4517.411544184378,0.0,0.004150303329344407,1.185107571223644,1.1192216647841202
2022-09-06,4693.1451359745515,4693.1451359745515,4690.668274735742,4690.668274735742,154418473,67218509.95,2.2972611727761154,False,False,False,False,4645.6350236323215,True,0,1,0.012353198150045097,4517.411544184378,0.0,0.012353198150045097,1.1997474398800885,1.1330476317830218
2022-09-07,4740.225927323129,4747.183336144778,4728.194058803324,4728.194058803324,113055969,70649156.6,1.600245133004178,False,False,False,False,4690.668274735742,True,0,1,0.00800009334910734,4517.411544184378,0.0,0.00800009334910734,1.2093455313944816,1.142112118606271
2022-09-08,4820.492752741826,4820.492752741826,4785.687383543072,4813.441137500996,208777794,79930317.3,2.611997563032319,False,False,True,False,4728.194058803324,True,0,1,0.018029521977625196,4572.769080625946,0.0,0.018029521977625196,1.2311494532313012,1.1627038541495949
2022-09-09,4784.594944114123,4800.618847646681,4761.41641185606,4781.833687039838,92130834,78626698.9,1.1717499944538559,False,False,False,False,4785.687383543072,False,-1,1,-0.006566497762880652,4572.769080625946,0.0,-0.006566497762880652,1.223065113100886,1.1550689618924288
2022-09-12,4799.842346817835,4866.5670699868315,4783.181978816478,4815.7814994158425,99940147,81978245.75,1.2191057040275834,False,False,True,True,4785.687383543072,True,1,1,0.007099329378186692,4574.99242444505,0.0,0.007099329378186692,1.2317480551897584,1.1632691769074233
2022-09-13,4812.88162793304,4851.2085980551865,4812.88162793304,4822.140584339664,40995113,81470260.4,0.5031911374619836,False,False,False,False,4785.687383543072,True,0,1,0.0013204679083951287,4581.033555122681,0.0,0.0013204679083951287,1.2333745389678645,1.1648052365243546
2022-09-14,4907.525735486414,4935.939723897133,4907.525735486414,4908.730425638092,200759870,89218793.55,2.2501970942645637,False,False,True,False,4812.88162793304,True,0,1,0.017956722701041983,4663.293904356187,0.0,0.017956722701041983,1.255521903550636,1.185721321157344
2022-09-15,4876.280906145777,4879.506980956836,4818.261049979087,4875.370456315809,97766447,89240776.15,1.0955355972663174,False,False,False,False,4907.525735486414,False,-1,1,-0.006796048352552764,4663.293904356187,0.0,-0.006796048352552764,1.2469893159864167,1.177663101726106
2022-09-16,4829.787696327573,4840.729717842063,4829.787696327573,4840.729717842063,94954912,90150237.6,1.0532963032368092,False,False,False,False,4907.525735486414,False,-1,1,-0.007105252571908749,4663.293904356187,0.0,-0.007105252571908749,1.2381291419418614,1.1692955079437246
2022-09-19,4838.907997865702,4838.907997865702,4794.571415522904,4815.68027029587,84941880,86459956.95,0.9824418493421422,True,False,False,False,4907.525735486414,False,-1,1,-0.005174725507574807,4663.293904356187,0.0,-0.005174725507574807,1.2317221634893831,1.1632447246528757
2022-09-20,4743.974754318356,4772.3537340427165,4718.12346197986,4729.630786302569,208315965,95234255.1,2.1874058318748797,False,False,True,False,4907.525735486414,False,-1,1,-0.017868604052489356,4663.293904356187,0.0,-0.017868604052489356,1.2097130078473157,1.1424591652519065
2022-09-21,4713.157923983683,4713.157923983683,4704.170072326413,4707.488993251917,76138047,96110606.15,0.7921919343758087,False,False,False,False,4907.525735486414,False,-1,1,-0.004681505608170489,4663.293904356187,0.0,-0.004681505608170489,1.2040497296168018,1.137110736262674
2022-09-22,4676.669832985875,4676.669832985875,4657.567986989404,4675.99614481458,96840069,96523374.8,1.0032810104356193,False,False,True,False,4907.525735486414,False,-1,1,-0.006689946271246083,4663.293904356187,0.0,-0.006689946271246083,1.195994701617757,1.1295035265326197
2022-09-23,4678.883756499321,4697.868227623628,4664.403407485499,4680.870401871765,37791126,95171890.2,0.39708285629909656,False,True,False,True,4907.525735486414,False,-1,1,0.001042399716815634,4663.293904356187,0.0,0.001042399716815634,1.1972414061560364,1.1306809206888195
2022-09-26,4684.451756349682,4693.387200181452,4674.288043711719,4693.387200181452,57484073,95836983.3,0.5998109604520492,False,False,True,False,4907.525735486414,False,-1,1,0.002674032227997891,4663.293904356187,0.0,0.002674032227997891,1.200442868260791,1.1337043979103238
2022-09-27,4768.009401506159,4768.009401506159,4767.270660300799,4767.270660300799,181601941,103625310.05,1.7524863463605145,False,False,False,False,4907.525735486414,False,-1,1,0.01574203383784134,4663.293904356187,0.0,0.01574203383784134,1.2193402805133478,1.1515512109043378
2022-09-28,4806.592873838412,4808.35359213386,4799.762836291612,4804.116327465322,108752724,107430411.7,1.0123085472639959,False,False,False,False,4907.525735486414,False,-1,1,0.00772888090272561,4663.293904356187,0.0,0.00772888090272561,1.2287644163213314,1.1604514130668069
2022-09-29,4767.992115857577,4779.863006733507,4767.992115857577,4779.863006733507,73976692,106524823.95,0.6944549566655256,False,False,False,False,4907.525735486414,False,-1,1,-0.005048445765802434,4663.293904356187,0.0,-0.005048445765802434,1.2225610658065853,1.1545929370440904
2022-09-30,4745.915213013316,4745.915213013316,4698.378147481216,4742.745385691526,107433794,110178107.05,0.9750920294105743,False,False,True,False,4907.525735486414,False,-1,1,-0.00776541524091634,4663.293904356187,0.0,-0.00776541524091634,1.2130673714732199,1.145627043453714
2022-10-03,4759.760838591737,4792.26895060096,4737.943027951623,4761.239289558385,75309014,110569244.2,0.6811027292886207,False,False,False,True,4907.525735486414,False,-1,1,0.0038994089631405604,4663.293904356187,0.0,0.0038994089631405604,1.2177976172544358,1.1500943118153735
2022-10-04,4689.286257544521,4707.247301501727,4689.286257544521,4707.247301501727,139451213,109820881.2,1.2698059920502622,False,False,True,False,4907.525735486414,False,-1,1,-0.011339902234081212,4663.293904356187,0.0,-0.011339902234081212,1.2039879113338734,1.1370523547594142
2022-10-05,4771.101107898546,4779.325227473262,4765.888072705445,4779.325227473262,176893805,113012773.0,1.5652549734356134,False,False,False,True,4907.525735486414,False,-1,1,0.015312117965109007,4663.293904356187,0.0,0.015312117965109007,1.2224235162607828,1.1544630345479954
2022-10-06,4821.335109623,4825.326673248244,4821.335109623,4825.326673248244,126219691,108884867.85,1.1592032345016068,False,False,False,False,4907.525735486414,False,-1,1,0.00962509215956886,4663.293904356187,0.0,0.00962509215956886,1.234189455262817,1.1655748476503354
2022-10-07,4823.531931501191,4837.392608348689,4805.389781542538,4805.389781542538,71073376,107831994.95,0.6591121311717881,False,False,False,False,4907.525735486414,False,-1,1,-0.004131718545862806,4663.293904356187,0.0,-0.004131718545862806,1.2290901318013994,1.1607590204357072
2022-10-10,4740.9741925093385,4745.247144788355,4735.702852070972,4735.702852070972,177454750,111707725.1,1.5885629202559064,False,False,True,False,4907.525735486414,False,-1,1,-0.014501826623770087,4663.293904356187,0.0,-0.014501826623770087,1.2112660798050288,1.1439258943693713
2022-10-11,4775.916076080242,4791.9489420948785,4775.916076080242,4788.706534714121,141572857,116736612.3,1.2127545438458813,False,False,False,True,4907.525735486414,False,-1,1,0.011192358198734986,4663.293904356187,0.0,0.011192358198734986,1.224823003644184,1.1567291227319616
2022-10-12,4787.635486370758,4798.395872545365,4756.416848098198,4782.986076760588,43459423,108871589.95,0.3991805669409166,False,True,False,False,4907.525735486414,False,-1,1,-0.0011945726705248072,4663.293904356187,0.0,-0.0011945726705248072,1.2233598635578007,1.155347325734746
2022-10-13,4816.423008536992,4831.374217735303,4755.1943266716335,4831.374217735303,133580290,110662282.1,1.2070986379920319,False,False,True,True,4829.787696327573,True,1,1,0.010116722105845577,4663.293904356187,0.0,0.010116722105845577,1.2357362553328601,1.1670356535649362
2022-10-14,4776.810217869615,4792.578459984821,4748.176456780921,4766.488947984746,166779565,114253514.75,1.4597324674425387,False,False,False,False,4829.787696327573,False,-1,1,-0.013429982201000334,4663.293904356187,0.0,-0.013429982201000334,1.219140339418609,1.1513623855096262
2022-10-17,4736.956513422872,4764.73852987233,4719.471027093828,4741.424116995353,80933310,114053086.25,0.7096108721038664,False,False,False,False,4821.335109623,False,-1,1,-0.005258552209586154,4663.293904356187,0.0,-0.005258552209586154,1.2127294262929638,1.1453078862932702
2022-10-18,4739.676565218284,4745.084269213286,4735.5954292545875,4740.564341973194,33559128,105315244.4,0.3186540390348275,False,True,False,False,4821.335109623,False,-1,1,-0.00018133265469266746,4663.293904356187,0.0,-0.00018133265469266746,1.2125095188466701,1.1451002045738081
2022-10-19,4753.968565445444,4779.467933556547,4723.523493469174,4741.396310778447,38427521,103429718.1,0.37153268621351876,False,True,True,True,4821.335109623,False,-1,1,0.00017549995005583519,4663.293904356187,0.0,0.00017549995005583519,1.2127223142066699,1.1453011696025197
2022-10-20,4710.213725164816,4722.370652086251,4700.638655119736,4722.370652086251,68847029,102030066.1,0.6747719729253415,False,False,False,False,4821.335109623,False,-1,1,-0.004012669991104834,4663.293904356187,0.0,-0.004012669991104834,1.2078560597689096,1.1407054539684784
2022-10-21,4733.0255066523705,4787.2935230205585,4689.821196466434,4746.287756525212,75595935,103920306.55,0.7274414165014798,False,False,False,True,4821.335109623,False,-1,1,0.0050646393942828105,4663.293904356187,0.0,0.0050646393942828105,1.2139734151518384,1.1464827157479205
2022-10-24,4697.125224092199,4720.354571728975,4666.404736740882,4702.614108944289,126413635,107366784.65,1.1773998393645664,False,False,False,False,4821.335109623,False,-1,1,-0.009201643436152929,4663.293904356187,0.0,-0.009201643436152929,1.2028028646446423,1.135933190591896
2022-10-25,4705.732472217061,4705.732472217061,4693.083838196179,4695.980059459957,42769079,100425141.55,0.4258801963321704,False,True,False,False,4821.335109623,False,-1,1,-0.0014107152597773176,4663.293904356187,0.0,-0.0014107152597773176,1.2011060522889843,1.1343307123058404
2022-10-26,4685.603350831688,4713.517489620901,4685.603350831688,4699.884854048069,28748097,96424910.2,0.2981397331910608,False,True,False,True,4821.335109623,False,-1,1,0.000831518562402378,4663.293904356187,0.0,0.000831518562402378,1.2021047942668763,1.1352739293490257
2022-10-27,4692.855853999524,4731.216614381291,4692.855853999524,4719.589075239968,74274796,96439815.4,0.7701673389972084,False,False,True,False,4821.335109623,False,-1,1,0.00419249020003698,4663.293904356187,0.0,0.00419249020003698,1.2071446068362577,1.1400335541721789
2022-10-28,4742.932377675852,4790.4222539764005,4740.755176702937,4747.215874665122,85192238,95327737.6,0.8936773298603911,False,False,False,False,4821.335109623,False,-1,1,0.005853645091707271,4663.293904356187,0.0,0.005853645091707271,1.2142108029390457,1.1467069059909405
2022-10-31,4706.617688643878,4706.617688643878,4701.42974742474,4701.42974742474,126163577,97870465.75,1.2890873261221811,False,False,False,False,4821.335109623,False,-1,1,-0.009644837826889963,4663.293904356187,0.0,-0.009644837826889963,1.2024999366570408,1.1356471038476832
2022-11-01,4650.440639360499,4650.440639360499,4606.576052799956,4639.303881372047,164376067,99116708.45,1.6584092588478203,False,False,False,False,4821.335109623,False,-1,1,-0.013214249577316983,4663.293904356187,0.0,-0.013214249577316983,1.1866098023773468,1.1206403795856827
2022-11-02,4685.346400060517,4728.059338190613,4684.222717094252,4689.690567002061,137335324,97138784.4,1.4138052565541472,False,False,False,True,4821.335109623,False,-1,1,0.010860828891232854,4663.293904356187,0.0,0.010860828891232854,1.1994973684016268,1.132811462996969
2022-11-03,4698.436087043874,4702.410374643604,4670.788424862689,4702.305394151753,58790264,93767313.05,0.6269803632812959,False,False,False,False,4821.335109623,False,-1,1,0.0026899060757767934,4663.293904356187,0.0,0.0026899060757767934,1.2027239036607686,1.1358586194339941
2022-11-04,4682.513999701625,4706.783014656538,4671.732568419733,4671.732568419733,92817175,94854503.0,0.9785215468368433,False,False,True,False,4805.389781542538,False,-1,1,-0.006501667409786527,4663.293904356187,0.0,-0.006501667409786527,1.1949041928533661,1.128473644465895
2022-11-07,4715.49164905269,4787.60969189534,4715.49164905269,4733.191339492864,161004955,94032013.25,1.7122355401658913,False,False,False,True,4775.916076080242,False,-1,1,0.013155455748598222,4663.293904356187,0.0,0.013155455748598222,1.2106237020862631,1.1433192295591255
2022-11-08,4733.5976691411715,4741.973492568038,4730.136142510434,4737.278731551252,36683118,88787526.3,0.41315621156121796,False,True,False,False,4775.916076080242,False,-1,1,0.0008635594391217527,4663.293904356187,0.0,0.0008635594391217527,1.2116691476114243,1.1443065536717407
2022-11-09,4785.782329231229,4814.610301486398,4750.888884067688,4783.960368545977,129612690,93095189.65,1.392259798678008,False,False,True,False,4756.416848098198,True,0,1,0.009854103936045577,4663.293904356187,0.0,0.009854103936045577,1.223609061328087,1.1555826693863203
